송원산업(004430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-05-20,3746,3746,3441,3484,133600,64000.0,1600000.0
1999-05-21,3511,3524,3397,3467,46700,63680.0,1600000.0
1999-05-24,3506,3615,3354,3475,59700,63840.0,1600000.0
1999-05-25,3406,3537,3406,3536,57300,64960.0,1600000.0
1999-05-26,3580,3663,3485,3632,115500,66720.0,1600000.0
1999-05-27,3615,3763,3572,3676,119200,67520.0,1600000.0
1999-05-28,3729,3729,3506,3545,59700,65120.0,1600000.0
1999-05-31,3493,3572,3441,3449,93100,63360.0,1600000.0
1999-06-01,3450,3554,3450,3510,158100,64480.0,1600000.0
1999-06-02,3511,3572,3493,3493,53200,64160.0,1600000.0
1999-06-03,3397,3493,3397,3410,104400,62640.0,1600000.0
1999-06-04,3411,3485,3411,3410,25100,62640.0,1600000.0
1999-06-07,3528,3546,3454,3467,21400,63680.0,1600000.0
1999-06-08,3485,3493,3415,3484,84600,64000.0,1600000.0
1999-06-09,3502,3502,3354,3353,52400,61600.0,1600000.0
1999-06-10,3276,3398,3276,3388,31500,62240.0,1600000.0
1999-06-11,3441,3441,3228,3266,81100,60000.0,1600000.0
1999-06-14,3302,3302,3223,3301,81300,60640.0,1600000.0
1999-06-15,3180,3267,3145,3266,45300,60000.0,1600000.0
1999-06-16,3310,3354,3223,3284,27400,60320.0,1600000.0
1999-06-17,3223,3319,3223,3266,74100,60000.0,1600000.0
1999-06-18,3223,3276,3223,3275,37300,60160.0,1600000.0
1999-06-21,3223,3310,3223,3266,93700,60000.0,1600000.0
1999-06-22,3276,3276,3223,3231,108000,59360.0,1600000.0
1999-06-23,3267,3715,3241,3502,264800,64320.0,1600000.0
1999-06-24,3502,3502,3354,3362,62700,61760.0,1600000.0
1999-06-25,3337,3485,3337,3388,50500,62240.0,1600000.0
1999-06-28,3528,3528,3302,3301,60400,60640.0,1600000.0
1999-06-29,3337,3337,3180,3223,40500,59200.0,1600000.0
1999-06-30,3258,3258,3136,3136,74900,57600.0,1600000.0
1999-07-01,3180,3345,3136,3310,277600,60800.0,1600000.0
1999-07-02,3363,3485,3267,3266,104500,60000.0,1600000.0
1999-07-05,3485,3659,3450,3475,211700,63840.0,1600000.0
1999-07-06,3502,3598,3367,3371,69900,61920.0,1600000.0
1999-07-07,3398,3493,3310,3432,96300,63040.0,1600000.0
1999-07-08,3354,3502,3310,3502,121900,64320.0,1600000.0
1999-07-09,3485,3650,3441,3606,335500,66240.0,1600000.0
1999-07-12,3659,3659,3485,3528,183400,64800.0,1600000.0
1999-07-13,3528,3659,3005,3310,813000,60800.0,1600000.0
1999-07-14,3315,3354,3241,3266,209000,60000.0,1600000.0
1999-07-15,3310,3310,3180,3249,146500,59680.0,1600000.0
1999-07-16,3267,3415,3267,3397,121000,62400.0,1600000.0
1999-07-19,3398,3563,3398,3441,120400,63200.0,1600000.0
1999-07-20,3310,3485,3310,3319,45300,60960.0,1600000.0
1999-07-21,3337,3337,3232,3266,118800,60000.0,1600000.0
1999-07-22,3223,3485,3223,3484,115000,64000.0,1600000.0
1999-07-23,3572,3572,3267,3310,90300,60800.0,1600000.0
1999-07-26,3223,3397,3136,3223,156000,59200.0,1600000.0
1999-07-27,3223,3302,3093,3301,15800,60640.0,1600000.0
1999-07-28,3180,3389,3180,3362,104200,61760.0,1600000.0
1999-07-29,3363,3398,3049,3188,290400,58560.0,1600000.0
1999-07-30,3206,3310,3136,3223,29400,59200.0,1600000.0
1999-08-02,3136,3136,2962,3057,91500,56160.0,1600000.0
1999-08-03,3049,3258,3049,3223,74500,59200.0,1600000.0
1999-08-04,3223,3223,3188,3188,30000,58560.0,1600000.0
1999-08-05,3310,3310,3049,3136,54100,57600.0,1600000.0
1999-08-06,3136,3136,3049,3049,31000,56000.0,1600000.0
1999-08-09,3005,3154,3005,3049,52300,56000.0,1600000.0
1999-08-10,3049,3101,3010,3009,10800,55280.0,1600000.0
1999-08-11,2979,3049,2971,2970,15600,54560.0,1600000.0
1999-08-12,2962,3101,2962,3101,33100,56960.0,1600000.0
1999-08-13,3005,3110,2962,3110,58800,57120.0,1600000.0
1999-08-16,2962,3136,2962,3005,29300,55200.0,1600000.0
1999-08-17,2962,2962,2918,2961,114600,54400.0,1600000.0
1999-08-18,3049,3049,2918,2918,12100,53600.0,1600000.0
1999-08-19,2962,2962,2918,2953,6600,54240.0,1600000.0
1999-08-20,2936,3005,2918,3005,38200,55200.0,1600000.0
1999-08-23,2918,3005,2901,2900,17800,53280.0,1600000.0
1999-08-24,2962,2997,2962,2961,11900,54400.0,1600000.0
1999-08-25,2884,2962,2884,2948,28300,54160.0,1600000.0
1999-08-26,2953,2953,2831,2953,27000,54240.0,1600000.0
1999-08-27,2953,2953,2836,2835,1000,52080.0,1600000.0
1999-08-30,2788,2788,2701,2744,26100,50400.0,1600000.0
1999-08-31,2679,2744,2631,2744,19300,50400.0,1600000.0
1999-09-01,2744,2744,2544,2613,18200,48000.0,1600000.0
1999-09-02,2448,2701,2448,2596,8000,47680.0,1600000.0
1999-09-03,2500,2531,2500,2526,7000,46400.0,1600000.0
1999-09-06,2439,2526,2417,2439,56600,44800.0,1600000.0
1999-09-07,2483,2613,2457,2578,44300,47360.0,1600000.0
1999-09-08,2526,2587,2526,2587,19700,47520.0,1600000.0
1999-09-09,2605,2674,2535,2674,6500,49120.0,1600000.0
1999-09-10,2544,2744,2544,2726,8900,50080.0,1600000.0
1999-09-13,2613,2727,2613,2613,11200,48000.0,1600000.0
1999-09-14,2526,2701,2526,2657,44500,48800.0,1600000.0
1999-09-15,2574,2683,2483,2613,86000,48000.0,1600000.0
1999-09-16,2596,2666,2535,2657,69100,48800.0,1600000.0
1999-09-17,2570,2692,2570,2613,49800,48000.0,1600000.0
1999-09-20,2526,2613,2526,2609,5800,47920.0,1600000.0
1999-09-21,2622,2701,2535,2596,28700,47680.0,1600000.0
1999-09-22,2552,2570,2552,2556,22200,46960.0,1600000.0
1999-09-27,2544,2570,2509,2569,23700,47200.0,1600000.0
1999-09-28,2518,2570,2309,2569,11300,47200.0,1600000.0
1999-09-29,2518,2570,2500,2508,5400,46080.0,1600000.0
1999-09-30,2465,2483,2439,2439,10100,44800.0,1600000.0
1999-10-01,2439,2465,2396,2439,20100,44800.0,1600000.0
1999-10-04,2483,2483,2378,2404,21500,44160.0,1600000.0
1999-10-05,2378,2378,2265,2308,43400,42400.0,1600000.0
1999-10-06,2509,2509,2505,2504,600,46000.0,1600000.0
1999-10-07,2448,2744,2396,2744,2227000,50400.0,1600000.0
1999-10-08,2788,2796,2640,2718,124300,49920.0,1600000.0
1999-10-11,2613,2648,2483,2482,13700,45600.0,1600000.0
1999-10-12,2561,2561,2396,2539,42600,46640.0,1600000.0
1999-10-13,2491,2531,2435,2517,6200,46240.0,1600000.0
1999-10-14,2518,2526,2478,2526,12700,46400.0,1600000.0
1999-10-15,2526,2579,2491,2561,6500,47040.0,1600000.0
1999-10-18,2544,2544,2492,2526,20300,46400.0,1600000.0
1999-10-19,2613,2613,2478,2552,34400,46880.0,1600000.0
1999-10-20,2570,2596,2570,2596,6000,47680.0,1600000.0
1999-10-21,2596,2605,2570,2569,10300,47200.0,1600000.0
1999-10-22,2570,2657,2570,2613,9300,48000.0,1600000.0
1999-10-25,2492,2526,2492,2526,11800,46400.0,1600000.0
1999-10-26,2518,2526,2396,2395,48900,44000.0,1600000.0
1999-10-27,2439,2439,2400,2400,2500,44080.0,1600000.0
1999-10-28,2187,2439,2187,2439,1400,44800.0,1600000.0
1999-10-29,2439,2570,2413,2569,14200,47200.0,1600000.0
1999-11-01,2526,2587,2509,2587,1800,47520.0,1600000.0
1999-11-02,2613,2613,2487,2569,3200,47200.0,1600000.0
1999-11-03,2465,2605,2187,2543,10200,46720.0,1600000.0
1999-11-04,2552,2596,2505,2504,17500,46000.0,1600000.0
1999-11-05,2535,2596,2513,2569,277300,47200.0,1600000.0
1999-11-08,2535,2613,2535,2569,9000,47200.0,1600000.0
1999-11-09,2596,2596,2496,2495,29800,45840.0,1600000.0
1999-11-10,2496,2552,2439,2439,79500,44800.0,1600000.0
1999-11-11,2496,2518,2439,2495,61800,45840.0,1600000.0
1999-11-12,2483,2613,2439,2569,141800,47200.0,1600000.0
1999-11-15,2705,2705,2535,2604,38600,47840.0,1600000.0
1999-11-16,2570,2613,2544,2543,42100,46720.0,1600000.0
1999-11-17,2526,2613,2509,2587,15000,47520.0,1600000.0
1999-11-18,2561,2579,2509,2508,38600,46080.0,1600000.0
1999-11-19,2474,2500,2474,2487,21300,45680.0,1600000.0
1999-11-22,2500,2544,2500,2543,93300,46720.0,1600000.0
1999-11-23,2526,2570,2509,2508,22100,46080.0,1600000.0
1999-11-24,2487,2526,2487,2500,11100,45920.0,1600000.0
1999-11-25,2474,2483,2439,2439,13000,44800.0,1600000.0
1999-11-26,2439,2439,2361,2430,31900,44640.0,1600000.0
1999-11-29,2422,2422,2091,2095,146400,38480.0,1600000.0
1999-11-30,2091,2300,2091,2265,25700,41600.0,1600000.0
1999-12-01,2178,2221,2160,2221,147800,40800.0,1600000.0
1999-12-02,1978,2221,1978,2177,33100,40000.0,1600000.0
1999-12-03,2178,2178,2091,2090,12100,38400.0,1600000.0
1999-12-06,2134,2187,2056,2055,113100,37760.0,1600000.0
1999-12-07,2082,2091,2052,2082,44700,38240.0,1600000.0
1999-12-08,2056,2056,1986,2055,28300,37760.0,1600000.0
1999-12-09,2047,2174,2047,2173,9900,39920.0,1600000.0
1999-12-10,2178,2178,2078,2090,39000,38400.0,1600000.0
1999-12-13,2265,2404,2265,2404,125500,44160.0,1600000.0
1999-12-14,2439,2492,2265,2395,85900,44000.0,1600000.0
1999-12-15,2378,2483,2300,2304,77200,42320.0,1600000.0
1999-12-16,2304,2304,2152,2177,41200,40000.0,1600000.0
1999-12-17,2178,2343,2065,2343,27500,43040.0,1600000.0
1999-12-20,2221,2221,2221,2221,2100,40800.0,1600000.0
1999-12-21,2134,2265,2091,2151,26700,39520.0,1600000.0
1999-12-22,2108,2178,2047,2177,28200,40000.0,1600000.0
1999-12-23,2221,2404,2160,2352,8400,43200.0,1600000.0
1999-12-24,2160,2335,2091,2334,32300,42880.0,1600000.0
1999-12-27,2396,2396,2274,2343,14100,43040.0,1600000.0
1999-12-28,2274,2300,2265,2265,21500,41600.0,1600000.0
2000-01-04,2091,2178,2091,2147,213000,39440.0,1600000.0
2000-01-05,2178,2274,2178,2256,25900,41440.0,1600000.0
2000-01-06,2178,2178,2091,2090,20500,38400.0,1600000.0
2000-01-07,2091,2221,2091,2090,375400,38400.0,1600000.0
2000-01-10,2352,2352,2143,2143,10800,39360.0,1600000.0
2000-01-11,2134,2178,2134,2160,45700,39680.0,1600000.0
2000-01-12,2178,2248,2178,2208,13400,40560.0,1600000.0
2000-01-13,2178,2256,2178,2251,8200,41360.0,1600000.0
2000-01-14,2178,2256,2178,2256,6800,41440.0,1600000.0
2000-01-17,2326,2326,2204,2243,7600,41200.0,1600000.0
2000-01-18,2226,2291,2226,2238,18400,41120.0,1600000.0
2000-01-19,2265,2265,2178,2243,48600,41200.0,1600000.0
2000-01-20,2143,2243,2143,2243,22400,41200.0,1600000.0
2000-01-21,2178,2256,2178,2221,6700,40800.0,1600000.0
2000-01-24,2221,2221,2187,2195,6100,40320.0,1600000.0
2000-01-25,2178,2178,2099,2151,7000,39520.0,1600000.0
2000-01-26,2091,2152,2047,2151,37100,39520.0,1600000.0
2000-01-27,2091,2160,2091,2160,1800,39680.0,1600000.0
2000-01-28,2213,2213,2213,2212,100,40640.0,1600000.0
2000-01-31,2091,2091,2091,2090,500,38400.0,1600000.0
2000-02-01,2134,2178,2134,2134,2500,39200.0,1600000.0
2000-02-02,2169,2452,2160,2452,53800,45040.0,1600000.0
2000-02-03,2439,2452,2143,2439,29500,44800.0,1600000.0
2000-02-07,2439,2439,2213,2265,22000,41600.0,1600000.0
2000-02-08,2178,2309,2178,2308,144500,42400.0,1600000.0
2000-02-09,2248,2248,2134,2143,40900,39360.0,1600000.0
2000-02-10,2130,2256,2130,2256,14700,41440.0,1600000.0
2000-02-11,2178,2178,2134,2134,31200,39200.0,1600000.0
2000-02-14,2143,2178,2091,2169,21600,39840.0,1600000.0
2000-02-15,2095,2134,2095,2134,5400,39200.0,1600000.0
2000-02-16,2134,2134,2047,2103,24400,38640.0,1600000.0
2000-02-17,2108,2134,2047,2047,10800,37600.0,1600000.0
2000-02-18,2178,2178,2174,2173,1100,39920.0,1600000.0
2000-02-21,2004,2073,1978,2064,9200,37920.0,1600000.0
2000-02-22,2004,2178,2004,2055,15100,37760.0,1600000.0
2000-02-23,2004,2178,2004,2177,9900,40000.0,1600000.0
2000-02-24,2056,2160,2012,2160,2800,39680.0,1600000.0
2000-02-25,2030,2134,2025,2090,4200,38400.0,1600000.0
2000-02-28,2021,2134,2021,2082,30500,38240.0,1600000.0
2000-02-29,2134,2256,2099,2099,14500,38560.0,1600000.0
2000-03-02,2108,2134,2108,2108,2200,38720.0,1600000.0
2000-03-03,2178,2213,2004,2212,11400,40640.0,1600000.0
2000-03-06,2134,2230,2091,2230,10700,40960.0,1600000.0
2000-03-07,2274,2274,2160,2273,27900,41760.0,1600000.0
2000-03-08,2309,2361,2139,2156,49400,39600.0,1600000.0
2000-03-09,2309,2309,2204,2291,141000,42080.0,1600000.0
2000-03-10,2248,2309,2248,2256,27600,41440.0,1600000.0
2000-03-13,2252,2474,2252,2404,130300,44160.0,1600000.0
2000-03-14,2579,2579,2265,2339,17500,42960.0,1600000.0
2000-03-15,2248,2256,2178,2186,18400,40160.0,1600000.0
2000-03-16,2187,2304,2178,2269,6100,41680.0,1600000.0
2000-03-17,2204,2291,2143,2177,18900,40000.0,1600000.0
2000-03-20,2178,2309,2169,2308,31700,42400.0,1600000.0
2000-03-21,2404,2518,2309,2421,38900,44480.0,1600000.0
2000-03-22,2439,2500,2274,2500,14900,45920.0,1600000.0
2000-03-23,2613,2613,2265,2265,26100,41600.0,1600000.0
2000-03-24,2309,2422,2309,2352,5600,43200.0,1600000.0
2000-03-27,2439,2439,2230,2334,8800,42880.0,1600000.0
2000-03-28,2204,2291,2204,2230,11600,40960.0,1600000.0
2000-03-29,2265,2352,2248,2251,192200,41360.0,1600000.0
2000-03-30,2256,2309,2178,2256,76500,41440.0,1600000.0
2000-03-31,2300,2309,2221,2221,49900,40800.0,1600000.0
2000-04-03,2178,2248,2091,2108,37800,38720.0,1600000.0
2000-04-04,2047,2204,2047,2177,43400,40000.0,1600000.0
2000-04-06,2178,2178,2047,2047,6800,37600.0,1600000.0
2000-04-07,2017,2126,1978,1977,14500,36320.0,1600000.0
2000-04-10,2017,2178,2017,2177,14300,40000.0,1600000.0
2000-04-11,2178,2221,2108,2221,13600,40800.0,1600000.0
2000-04-12,2221,2221,2134,2134,2200,39200.0,1600000.0
2000-04-14,2017,2169,2017,2169,2900,39840.0,1600000.0
2000-04-17,2047,2082,1991,2082,3100,38240.0,1600000.0
2000-04-18,2082,2134,2082,2134,600,39200.0,1600000.0
2000-04-19,2073,2178,2021,2160,5800,39680.0,1600000.0
2000-04-20,2091,2091,2073,2090,8600,38400.0,1600000.0
2000-04-21,2073,2204,2069,2086,15600,38320.0,1600000.0
2000-04-24,2091,2091,2086,2090,23100,38400.0,1600000.0
2000-04-25,2091,2204,2091,2129,60600,39120.0,1600000.0
2000-04-26,2134,2230,2126,2134,47500,39200.0,1600000.0
2000-04-27,2134,2134,2069,2068,10500,38000.0,1600000.0
2000-04-28,2134,2134,2008,2134,39200,39200.0,1600000.0
2000-05-02,2073,2134,2073,2134,16800,39200.0,1600000.0
2000-05-03,2134,2178,2086,2134,28400,39200.0,1600000.0
2000-05-04,2091,2134,2056,2134,32200,39200.0,1600000.0
2000-05-08,2169,2169,2091,2169,17200,39840.0,1600000.0
2000-05-09,2178,2187,2178,2186,15400,40160.0,1600000.0
2000-05-10,2099,2204,2091,2204,16600,40480.0,1600000.0
2000-05-12,2213,2221,2143,2143,6600,39360.0,1600000.0
2000-05-15,2134,2178,2091,2177,14900,40000.0,1600000.0
2000-05-16,2099,2104,2091,2103,1000,38640.0,1600000.0
2000-05-17,2091,2126,2091,2125,11100,39040.0,1600000.0
2000-05-18,2017,2117,2017,2029,2500,37280.0,1600000.0
2000-05-19,2004,2143,2004,2143,4800,39360.0,1600000.0
2000-05-22,2047,2047,1943,1994,7000,36640.0,1600000.0
2000-05-23,1995,1995,1842,1842,19800,33840.0,1600000.0
2000-05-24,1742,1829,1599,1820,11000,33440.0,1600000.0
2000-05-25,1742,1838,1742,1829,32000,33600.0,1600000.0
2000-05-26,1829,1829,1742,1820,20500,33440.0,1600000.0
2000-05-29,1742,1829,1742,1829,16500,33600.0,1600000.0
2000-05-30,1829,2065,1829,1933,598200,35520.0,1600000.0
2000-05-31,2047,2047,1960,1977,26500,36320.0,1600000.0
2000-06-01,1917,1986,1917,1986,101000,36480.0,1600000.0
2000-06-02,1943,2004,1943,2003,9900,36800.0,1600000.0
2000-06-05,1917,2004,1838,1942,73400,35680.0,1600000.0
2000-06-07,1917,1995,1899,1925,4800,35360.0,1600000.0
2000-06-08,1960,2056,1943,2038,36500,37440.0,1600000.0
2000-06-09,1969,2004,1969,2003,11200,36800.0,1600000.0
2000-06-12,2004,2134,2004,2134,429900,39200.0,1600000.0
2000-06-13,2134,2169,1960,1990,18000,36560.0,1600000.0
2000-06-14,1921,2047,1921,1920,18800,35280.0,1600000.0
2000-06-15,1917,2056,1917,2003,27100,36800.0,1600000.0
2000-06-16,2004,2073,2004,2073,500,38080.0,1600000.0
2000-06-19,2004,2056,1951,2047,2200,37600.0,1600000.0
2000-06-20,2099,2352,2073,2169,41600,39840.0,1600000.0
2000-06-21,2221,2248,2091,2147,28300,39440.0,1600000.0
2000-06-22,2160,2160,2091,2134,26100,39200.0,1600000.0
2000-06-23,2017,2108,2017,2082,7700,38240.0,1600000.0
2000-06-26,2017,2121,2004,2090,5600,38400.0,1600000.0
2000-06-27,2069,2108,2021,2051,10100,37680.0,1600000.0
2000-06-28,2012,2091,2012,2090,7000,38400.0,1600000.0
2000-06-29,2065,2091,2004,2090,16800,38400.0,1600000.0
2000-06-30,2038,2065,2017,2064,2700,37920.0,1600000.0
2000-07-03,2126,2134,2043,2047,4700,37600.0,1600000.0
2000-07-04,2012,2117,2012,2047,6200,37600.0,1600000.0
2000-07-05,2065,2169,2065,2151,23800,39520.0,1600000.0
2000-07-06,2178,2178,2126,2160,12100,39680.0,1600000.0
2000-07-07,2169,2187,2073,2186,10600,40160.0,1600000.0
2000-07-10,2134,2256,2134,2256,20300,41440.0,1600000.0
2000-07-11,2187,2248,2187,2238,7100,41120.0,1600000.0
2000-07-12,2195,2239,2178,2186,4500,40160.0,1600000.0
2000-07-13,2178,2195,2178,2195,18900,40320.0,1600000.0
2000-07-14,2099,2195,2047,2108,9700,38720.0,1600000.0
2000-07-18,2169,2169,2073,2073,1700,38080.0,1600000.0
2000-07-19,2126,2134,2047,2125,3300,39040.0,1600000.0
2000-07-20,2091,2169,2091,2169,2300,39840.0,1600000.0
2000-07-21,2178,2204,2178,2177,1100,40000.0,1600000.0
2000-07-24,2265,2439,2108,2177,45000,40000.0,1600000.0
2000-07-25,2169,2221,2091,2221,8100,40800.0,1600000.0
2000-07-26,2152,2239,2091,2151,6900,39520.0,1600000.0
2000-07-27,2099,2126,2099,2125,1200,39040.0,1600000.0
2000-07-28,2060,2160,2047,2095,20400,38480.0,1600000.0
2000-07-31,2073,2178,2047,2047,11500,37600.0,1600000.0
2000-08-01,2099,2160,2095,2116,8800,38880.0,1600000.0
2000-08-02,2134,2169,2121,2121,2500,38960.0,1600000.0
2000-08-03,2178,2265,2178,2190,58200,40240.0,1600000.0
2000-08-04,2178,2309,2143,2143,67800,39360.0,1600000.0
2000-08-07,2126,2169,2091,2169,5600,39840.0,1600000.0
2000-08-08,2152,2152,2134,2151,4400,39520.0,1600000.0
2000-08-09,2056,2134,2056,2108,27200,38720.0,1600000.0
2000-08-10,2117,2134,2060,2108,24800,38720.0,1600000.0
2000-08-11,2108,2130,2056,2129,19000,39120.0,1600000.0
2000-08-14,2169,2439,2099,2212,65400,40640.0,1600000.0
2000-08-16,2178,2178,2139,2143,6000,39360.0,1600000.0
2000-08-17,2165,2165,2091,2143,14900,39360.0,1600000.0
2000-08-18,2091,2178,2073,2134,23400,39200.0,1600000.0
2000-08-21,2134,2152,2091,2138,12200,39280.0,1600000.0
2000-08-22,2152,2152,2091,2147,2300,39440.0,1600000.0
2000-08-23,2108,2108,2069,2068,2500,38000.0,1600000.0
2000-08-24,2069,2126,2069,2068,3600,38000.0,1600000.0
2000-08-25,2091,2091,2030,2055,12200,37760.0,1600000.0
2000-08-28,2117,2117,2030,2029,15100,37280.0,1600000.0
2000-08-29,2047,2056,2004,2055,16400,37760.0,1600000.0
2000-08-30,2091,2091,1960,2064,12500,37920.0,1600000.0
2000-08-31,2004,2030,1973,2021,5100,37120.0,1600000.0
2000-09-01,1969,2060,1960,2060,3600,37840.0,1600000.0
2000-09-04,2091,2091,2008,2008,2700,36880.0,1600000.0
2000-09-05,2004,2056,2004,2055,4000,37760.0,1600000.0
2000-09-06,2052,2052,1986,1994,7400,36640.0,1600000.0
2000-09-07,1969,1986,1917,1977,28100,36320.0,1600000.0
2000-09-08,1960,2078,1925,2077,18900,38160.0,1600000.0
2000-09-14,2091,2091,2012,2012,3500,36960.0,1600000.0
2000-09-15,2082,2082,2012,2064,7200,37920.0,1600000.0
2000-09-18,1960,2004,1917,1916,5500,35200.0,1600000.0
