휴스틸(005010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,12428,15580,12428,15579,2000,1999.0,2310796.0
1999-01-05,13328,15129,13328,15129,4150,1941.0,2310796.0
1999-01-06,13328,14589,13328,14408,4400,1849.0,2310796.0
1999-01-07,13869,14409,12248,12247,6140,1571.0,2310796.0
1999-01-08,11707,12788,11347,12247,9910,1571.0,2310796.0
1999-01-11,11797,12338,11797,12337,5730,1583.0,2310796.0
1999-01-12,12338,12788,12248,12607,15660,1618.0,2310796.0
1999-01-13,14499,14499,12067,14048,7370,1802.0,2310796.0
1999-01-14,14409,14409,12608,12607,15720,1618.0,2310796.0
1999-01-15,11707,14409,11707,14048,17760,1802.0,2310796.0
1999-01-18,15129,15309,15129,15309,35110,1964.0,2310796.0
1999-01-19,16210,16210,14409,14408,19320,1849.0,2310796.0
1999-01-20,15309,15309,12608,12607,50120,1618.0,2310796.0
1999-01-21,12428,13869,12428,13868,14520,1779.0,2310796.0
1999-01-22,12608,13778,11887,12877,25350,1652.0,2310796.0
1999-01-25,12608,12878,11887,11887,5190,1525.0,2310796.0
1999-01-26,12157,12968,12067,12427,3670,1594.0,2310796.0
1999-01-27,12428,13328,12248,12247,9150,1571.0,2310796.0
1999-01-28,12878,13688,12878,13688,3640,1756.0,2310796.0
1999-01-29,12067,13688,12067,13328,12230,1710.0,2310796.0
1999-02-01,13328,13508,12698,12877,11160,1652.0,2310796.0
1999-02-02,12968,13869,12878,13868,6320,1779.0,2310796.0
1999-02-03,13418,13418,12698,12787,2460,1641.0,2310796.0
1999-02-04,13598,13778,12878,12967,17900,1664.0,2310796.0
1999-02-05,14859,14859,13508,14588,47910,1872.0,2310796.0
1999-02-08,14769,14949,14409,14408,26870,1849.0,2310796.0
1999-02-09,13508,14229,13418,13508,20850,1733.0,2310796.0
1999-02-10,12608,13508,12608,13148,6910,1687.0,2310796.0
1999-02-11,13148,13778,13148,13778,7030,1768.0,2310796.0
1999-02-12,13508,14769,13508,13688,7390,1756.0,2310796.0
1999-02-18,13328,14139,13148,14138,8370,1814.0,2310796.0
1999-02-19,13328,13328,12428,13328,8730,1710.0,2310796.0
1999-02-22,12608,13688,12608,13328,15720,1710.0,2310796.0
1999-02-23,13508,14049,13508,14048,6550,1802.0,2310796.0
1999-02-24,13328,13869,12788,13508,4570,1733.0,2310796.0
1999-02-25,13148,14409,13148,14228,18650,1826.0,2310796.0
1999-02-26,12608,13508,12608,13508,29580,1733.0,2310796.0
1999-03-02,12608,13508,12608,13508,8350,1733.0,2310796.0
1999-03-03,12878,13328,12878,13328,10520,1710.0,2310796.0
1999-03-04,12878,13328,12788,13328,24280,1710.0,2310796.0
1999-03-05,12788,13598,12788,13598,17980,1745.0,2310796.0
1999-03-08,13688,14049,13508,13508,7340,1733.0,2310796.0
1999-03-09,13508,13508,13058,13148,7710,1687.0,2310796.0
1999-03-10,12608,13148,12608,12787,7090,1641.0,2310796.0
1999-03-11,13598,13598,12788,13418,14250,1722.0,2310796.0
1999-03-12,12608,13508,12608,12967,17210,1664.0,2310796.0
1999-03-15,12968,13688,12968,13688,16310,1756.0,2310796.0
1999-03-16,13688,14229,13508,13868,11620,1779.0,2310796.0
1999-03-17,13508,13508,12788,13148,10160,1687.0,2310796.0
1999-03-18,13148,13508,12698,12697,4270,1629.0,2310796.0
1999-03-19,12788,13508,12788,12967,3760,1664.0,2310796.0
1999-03-22,12968,14409,12788,14408,16030,1849.0,2310796.0
1999-03-23,12788,12968,12428,12967,11530,1664.0,2310796.0
1999-03-24,13148,13508,12788,13148,14930,1687.0,2310796.0
1999-03-25,12428,13508,12428,12787,12880,1641.0,2310796.0
1999-03-26,12788,13328,12788,12877,9620,1652.0,2310796.0
1999-03-29,12968,13328,12878,13328,1460,1710.0,2310796.0
1999-03-30,12878,13328,12428,13328,2120,1710.0,2310796.0
1999-03-31,13328,13328,12878,13328,5250,1710.0,2310796.0
1999-04-01,13418,13418,12698,13148,12520,1687.0,2310796.0
1999-04-02,12698,14409,12698,14408,2480,1849.0,2310796.0
1999-04-06,13688,13688,12968,12967,1410,1664.0,2310796.0
1999-04-07,13328,13328,12968,13328,5570,1710.0,2310796.0
1999-04-08,13328,13328,12608,12967,16750,1664.0,2310796.0
1999-04-09,13328,13328,11077,12877,21030,1652.0,2310796.0
1999-04-12,13058,13058,12608,12967,5710,1664.0,2310796.0
1999-04-13,12248,13238,12248,12607,12210,1618.0,2310796.0
1999-04-14,12788,14499,12608,14498,29430,1860.0,2310796.0
1999-04-15,14409,16480,14409,14769,31050,1895.0,2310796.0
1999-04-16,16210,16210,13418,13508,26130,1733.0,2310796.0
1999-04-19,13869,13869,11527,12607,9360,1618.0,2310796.0
1999-04-20,12608,12968,12608,12967,18270,1664.0,2310796.0
1999-04-21,12968,14049,12968,12967,16370,1664.0,2310796.0
1999-04-22,12698,14859,12698,13328,8580,1710.0,2310796.0
1999-04-23,12968,13328,12788,12967,8450,1664.0,2310796.0
1999-04-26,12788,12788,12608,12787,12060,1641.0,2310796.0
1999-04-27,12608,12788,10897,12697,14530,1629.0,2310796.0
1999-04-28,12518,12608,12248,12247,9230,1571.0,2310796.0
1999-04-29,12518,12608,12518,12517,9690,1606.0,2310796.0
1999-04-30,12608,13508,12608,12967,10850,1664.0,2310796.0
1999-05-03,12698,13778,12698,13778,52230,1768.0,2310796.0
1999-05-04,14049,14769,14049,14048,33820,1802.0,2310796.0
1999-05-06,14409,16120,14409,16119,60580,2068.0,2310796.0
1999-05-07,17110,17110,14499,15849,62820,2034.0,2310796.0
1999-05-10,16120,16120,14679,15309,22410,1964.0,2310796.0
1999-05-11,15129,15309,14409,15219,30840,1953.0,2310796.0
1999-05-12,15309,17471,15309,17470,60820,2241.0,2310796.0
1999-05-13,17651,20082,17471,20082,67520,2577.0,2310796.0
1999-05-14,21433,21433,17110,17110,99650,2195.0,2310796.0
1999-05-17,17651,17651,15219,15399,14470,1976.0,2310796.0
1999-05-18,15399,16570,14589,14588,8980,1872.0,2310796.0
1999-05-19,15309,16660,14409,16660,26200,2137.0,2310796.0
1999-05-20,16480,16480,15129,15129,11560,1941.0,2310796.0
1999-05-21,15399,15399,14499,14679,17320,1883.0,2310796.0
1999-05-24,15309,16030,14409,16029,5770,2057.0,2310796.0
1999-05-25,16570,16570,15309,15309,7750,1964.0,2310796.0
1999-05-26,14499,14949,14499,14769,8110,1895.0,2310796.0
1999-05-27,14949,15309,14229,14228,5650,1826.0,2310796.0
1999-05-28,14409,14769,14409,14769,8130,1895.0,2310796.0
1999-05-31,14769,14769,14589,14769,6460,1895.0,2310796.0
1999-06-01,14409,15490,14409,15489,7130,1987.0,2310796.0
1999-06-02,16750,16750,14409,16750,7560,2149.0,2310796.0
1999-06-03,16120,16120,14859,15669,5140,2010.0,2310796.0
1999-06-04,15670,15670,14499,14949,4360,1918.0,2310796.0
1999-06-07,14589,15760,14409,15309,22960,1964.0,2310796.0
1999-06-08,14319,15309,14319,15309,8990,1964.0,2310796.0
1999-06-09,15129,15129,14499,14588,1750,1872.0,2310796.0
1999-06-10,15129,15309,12428,15129,15530,1941.0,2310796.0
1999-06-11,15129,15850,15129,15309,13030,1964.0,2310796.0
1999-06-14,15490,16210,15490,15489,11350,1987.0,2310796.0
1999-06-15,15670,15670,14769,14769,4460,1895.0,2310796.0
1999-06-16,14769,15490,14769,15489,11920,1987.0,2310796.0
1999-06-17,15670,17741,15670,17740,44450,2276.0,2310796.0
1999-06-18,16840,20352,16840,20172,101350,2588.0,2310796.0
1999-06-21,22874,23144,22514,23144,178960,2969.0,2310796.0
1999-06-22,25666,25666,19722,19722,49240,2530.0,2310796.0
1999-06-23,18011,19452,17921,18191,22150,2334.0,2310796.0
1999-06-24,18191,20893,18191,20622,15090,2646.0,2310796.0
1999-06-25,21613,21613,18731,18731,28970,2403.0,2310796.0
1999-06-28,18731,18912,17471,17470,16090,2241.0,2310796.0
1999-06-29,18371,18371,16570,17110,9770,2195.0,2310796.0
1999-06-30,17651,18371,16750,16930,27800,2172.0,2310796.0
1999-07-01,16930,18281,16300,16930,10630,2172.0,2310796.0
1999-07-02,19452,19452,17651,18191,26900,2334.0,2310796.0
1999-07-05,18281,20623,18281,19001,40970,2438.0,2310796.0
1999-07-06,19812,19812,18011,19812,35900,2542.0,2310796.0
1999-07-07,20533,22694,20533,22693,53000,2912.0,2310796.0
1999-07-08,25125,26026,23054,26025,78300,3339.0,2310796.0
1999-07-09,26026,29898,26026,29898,62970,3836.0,2310796.0
1999-07-12,31519,34311,30799,30798,75750,3951.0,2310796.0
1999-07-13,28818,28818,26206,27376,102020,3512.0,2310796.0
1999-07-14,27737,31429,27377,31069,64900,3986.0,2310796.0
1999-07-15,28277,30259,27017,27016,49020,3466.0,2310796.0
1999-07-16,23414,25936,23414,25215,65330,3235.0,2310796.0
1999-07-19,25215,26566,25215,26116,36200,3351.0,2310796.0
1999-07-20,26476,28818,26476,28817,25430,3697.0,2310796.0
1999-07-21,29358,29358,25215,26025,16430,3339.0,2310796.0
1999-07-22,26206,26206,22154,24675,10080,3166.0,2310796.0
1999-07-23,24855,28097,24855,27016,16100,3466.0,2310796.0
1999-07-26,26836,26836,22964,22964,23670,2946.0,2310796.0
1999-07-27,21703,23414,19992,22964,28850,2946.0,2310796.0
1999-07-28,23054,24315,23054,23414,24300,3004.0,2310796.0
1999-07-29,23414,26836,22514,24675,13070,3166.0,2310796.0
1999-07-30,26836,26836,21793,21793,9460,2796.0,2310796.0
1999-08-02,21343,23414,18551,20352,24600,2611.0,2310796.0
1999-08-03,18011,21793,18011,21793,13120,2796.0,2310796.0
1999-08-04,20803,22514,20803,22333,11870,2865.0,2310796.0
1999-08-05,21613,23324,21613,22333,17470,2865.0,2310796.0
1999-08-06,22154,22154,19992,21433,12980,2750.0,2310796.0
1999-08-09,21613,22514,21613,21793,19000,2796.0,2310796.0
1999-08-10,21613,21793,19992,21433,19130,2750.0,2310796.0
1999-08-11,20172,20352,18912,19812,16030,2542.0,2310796.0
1999-08-12,19812,22784,19632,22783,26890,2923.0,2310796.0
1999-08-13,22694,22694,21793,21793,12710,2796.0,2310796.0
1999-08-16,21613,24495,21613,23414,5610,3004.0,2310796.0
1999-08-17,20172,22334,19902,19902,42140,2553.0,2310796.0
1999-08-18,18011,18912,17291,18731,14230,2403.0,2310796.0
1999-08-19,18731,20713,18731,20172,3980,2588.0,2310796.0
1999-08-20,17291,20893,17291,20892,23890,2681.0,2310796.0
1999-08-23,20893,20893,19182,20712,12650,2657.0,2310796.0
1999-08-24,20713,22334,20533,20532,14880,2634.0,2310796.0
1999-08-25,23414,23414,20713,21072,15270,2704.0,2310796.0
1999-08-26,21613,21613,20803,21072,14280,2704.0,2310796.0
1999-08-27,20713,20713,19092,19091,19500,2449.0,2310796.0
1999-08-30,19272,20893,18281,19812,11810,2542.0,2310796.0
1999-08-31,19812,22784,19812,22783,48030,2923.0,2310796.0
1999-09-01,25396,26116,24225,26116,142630,3351.0,2310796.0
1999-09-02,26116,26116,22244,22243,67910,2854.0,2310796.0
1999-09-03,21613,22514,19092,19181,33130,2461.0,2310796.0
1999-09-06,21253,21973,21253,21973,32510,2819.0,2310796.0
1999-09-07,25215,25215,25215,25215,24200,3235.0,2310796.0
1999-09-08,28998,28998,25215,25485,167050,3270.0,2310796.0
1999-09-09,24765,26836,22064,25215,36990,3235.0,2310796.0
1999-09-10,25215,26116,23504,23774,34360,3050.0,2310796.0
1999-09-13,20262,23594,20262,23594,37780,3027.0,2310796.0
1999-09-14,23594,25035,22604,24314,20820,3120.0,2310796.0
1999-09-15,24315,24315,21613,22693,24430,2912.0,2310796.0
1999-09-16,24315,26026,22514,26025,41870,3339.0,2310796.0
1999-09-17,27017,27017,25215,27016,79370,3466.0,2310796.0
1999-09-20,26927,28998,26476,27016,80280,3466.0,2310796.0
1999-09-21,27917,28097,25576,27917,47290,3582.0,2310796.0
1999-09-22,27737,30439,26927,29538,127410,3790.0,2310796.0
1999-09-27,29718,29718,27017,27016,35270,3466.0,2310796.0
1999-09-28,27197,28818,25396,27376,39280,3512.0,2310796.0
1999-09-29,26116,27557,26116,27016,36430,3466.0,2310796.0
1999-09-30,26116,27917,25936,27556,35990,3536.0,2310796.0
1999-10-01,27557,27557,24315,26116,50800,3351.0,2310796.0
1999-10-04,26116,27017,23594,25575,23890,3281.0,2310796.0
1999-10-05,21973,24495,21973,22693,30430,2912.0,2310796.0
1999-10-06,25035,25035,23414,23684,26430,3039.0,2310796.0
1999-10-07,23685,24495,23685,24044,10830,3085.0,2310796.0
1999-10-08,24045,24675,22694,24675,22100,3166.0,2310796.0
1999-10-11,25215,25215,23414,23414,18980,3004.0,2310796.0
1999-10-12,23414,24315,23414,23414,2590,3004.0,2310796.0
1999-10-13,23414,24135,23234,23954,7610,3073.0,2310796.0
1999-10-14,25035,25035,22514,22513,24120,2888.0,2310796.0
1999-10-15,22514,25846,22514,25845,38220,3316.0,2310796.0
1999-10-18,25215,26476,24225,24224,16200,3108.0,2310796.0
1999-10-19,23054,24855,23054,24314,23050,3120.0,2310796.0
1999-10-20,25215,27557,25215,27556,69610,3536.0,2310796.0
1999-10-21,27917,28818,26566,26566,48620,3408.0,2310796.0
1999-10-22,30439,30439,25215,25215,15440,3235.0,2310796.0
1999-10-25,25215,25215,22694,23774,17330,3050.0,2310796.0
1999-10-26,23414,23414,22694,22874,12200,2935.0,2310796.0
1999-10-27,23414,24675,23054,23414,20890,3004.0,2310796.0
1999-10-28,24315,24855,23414,23414,10050,3004.0,2310796.0
1999-10-29,23594,24855,23234,23234,27640,2981.0,2310796.0
1999-11-01,24315,24675,22514,23594,22160,3027.0,2310796.0
1999-11-02,22604,24225,22604,23414,18920,3004.0,2310796.0
1999-11-03,23414,23504,23234,23504,25470,3016.0,2310796.0
1999-11-04,22604,23594,22604,23594,20370,3027.0,2310796.0
1999-11-05,20352,24135,20352,23414,17150,3004.0,2310796.0
1999-11-08,24315,24315,22334,23054,20170,2958.0,2310796.0
1999-11-09,24315,24315,22154,23234,15570,2981.0,2310796.0
1999-11-10,23414,23414,21793,21793,19220,2796.0,2310796.0
1999-11-11,22334,22514,21973,21973,22130,2819.0,2310796.0
1999-11-12,21613,23054,20713,22513,25420,2888.0,2310796.0
1999-11-15,23234,23414,20713,23414,20770,3004.0,2310796.0
1999-11-16,22514,23594,22514,23414,27500,3004.0,2310796.0
1999-11-17,23414,24315,23414,23414,31400,3004.0,2310796.0
1999-11-18,22874,23414,22874,23414,15690,3004.0,2310796.0
1999-11-19,23054,24315,22514,24314,50730,3120.0,2310796.0
1999-11-22,24675,25215,24675,25215,37080,3235.0,2310796.0
1999-11-23,25215,25215,23955,25215,5720,3235.0,2310796.0
1999-11-24,25215,25215,23414,23594,17740,3027.0,2310796.0
1999-11-25,23594,23594,22604,22783,10130,2923.0,2310796.0
1999-11-26,23414,23955,22784,23954,13960,3073.0,2310796.0
1999-11-29,22694,25215,22694,25215,23360,3235.0,2310796.0
1999-11-30,25215,25215,22424,23774,13600,3050.0,2310796.0
1999-12-01,23414,23594,23414,23414,4890,3004.0,2310796.0
1999-12-02,23414,25215,23414,25215,54010,3235.0,2310796.0
1999-12-03,26116,27017,25215,27016,77790,3466.0,2310796.0
1999-12-06,27017,27017,25215,25215,27000,3235.0,2310796.0
1999-12-07,21613,25035,21613,23234,37460,2981.0,2310796.0
1999-12-08,21613,25215,21613,23414,29430,3004.0,2310796.0
1999-12-09,24135,24135,22514,23774,25520,3050.0,2310796.0
1999-12-10,22694,23775,21613,23774,31470,3050.0,2310796.0
1999-12-13,22514,23775,22514,23414,12510,3004.0,2310796.0
1999-12-14,22514,23775,21613,23414,22550,3004.0,2310796.0
1999-12-15,22514,25215,22514,24134,15080,3096.0,2310796.0
1999-12-16,24315,24315,22334,23414,17540,3004.0,2310796.0
1999-12-17,22514,22514,21793,21793,16420,2796.0,2310796.0
1999-12-20,21613,24855,20713,24855,20220,3189.0,2310796.0
1999-12-21,21613,23414,21613,21613,5860,2773.0,2310796.0
1999-12-22,21613,21613,19632,19632,5860,2519.0,2310796.0
1999-12-23,19092,19092,16750,16930,20000,2172.0,2310796.0
1999-12-24,16930,16930,14409,14408,26030,1849.0,2310796.0
1999-12-27,16030,16030,15309,16029,10340,2057.0,2310796.0
1999-12-28,16210,16210,13688,14408,44440,1849.0,2310796.0
2000-01-04,16570,16570,16570,16570,21300,2126.0,2310796.0
2000-01-05,18912,19002,18011,19001,45170,2438.0,2310796.0
2000-01-06,18731,21433,18011,18011,15860,2311.0,2310796.0
2000-01-07,17110,19812,16210,18011,8520,2311.0,2310796.0
2000-01-10,20713,20713,19812,20172,13940,2588.0,2310796.0
2000-01-11,21613,21613,18011,19812,17360,2542.0,2310796.0
2000-01-12,18011,18912,17651,18911,7390,2426.0,2310796.0
2000-01-13,17651,18011,17471,17470,14410,2241.0,2310796.0
2000-01-14,17110,17471,16210,16390,8720,2103.0,2310796.0
2000-01-17,18011,18011,16210,16209,18310,2080.0,2310796.0
2000-01-18,16210,17741,16210,17110,4920,2195.0,2310796.0
2000-01-19,17110,17110,14589,14769,18060,1895.0,2310796.0
2000-01-20,14229,14229,12788,12787,6330,1641.0,2310796.0
2000-01-21,13148,14679,13148,14679,6700,1883.0,2310796.0
2000-01-24,13058,16750,13058,16209,12740,2080.0,2310796.0
2000-01-25,14409,17651,14409,15309,4230,1964.0,2310796.0
2000-01-26,14589,16210,14589,16209,4690,2080.0,2310796.0
2000-01-27,14679,16210,14679,16209,1340,2080.0,2310796.0
2000-01-28,16210,16210,14769,16029,10130,2057.0,2310796.0
2000-01-31,14859,16030,14859,15849,7370,2034.0,2310796.0
2000-02-01,14949,15490,14949,15489,5050,1987.0,2310796.0
2000-02-02,15309,15490,14679,15309,2440,1964.0,2310796.0
2000-02-03,14679,14679,13869,14408,18580,1849.0,2310796.0
2000-02-07,14949,15850,14949,15489,3010,1987.0,2310796.0
2000-02-08,14679,15309,14229,14228,3780,1826.0,2310796.0
2000-02-09,14769,14769,14229,14408,10720,1849.0,2310796.0
2000-02-10,14049,14409,13238,14408,1570,1849.0,2310796.0
2000-02-11,13418,14409,13148,14048,9600,1802.0,2310796.0
2000-02-14,13869,13869,12067,13418,9780,1722.0,2310796.0
2000-02-15,13058,13058,11437,11437,36040,1467.0,2310796.0
2000-02-16,11437,12067,11437,11527,21720,1479.0,2310796.0
2000-02-17,10897,13058,10807,13058,7520,1675.0,2310796.0
2000-02-18,12608,14769,12067,12427,3220,1594.0,2310796.0
2000-02-21,11707,11707,10807,10806,21380,1386.0,2310796.0
2000-02-22,9366,11167,9366,10626,8820,1363.0,2310796.0
2000-02-23,12157,12157,9726,10626,6450,1363.0,2310796.0
2000-02-24,10536,10536,9726,10536,4600,1352.0,2310796.0
2000-02-25,11347,11347,10446,10806,17610,1386.0,2310796.0
2000-02-28,9366,11347,9366,10986,22760,1410.0,2310796.0
2000-02-29,11347,12608,11347,12607,13500,1618.0,2310796.0
2000-03-02,13418,13418,12608,12607,42590,1618.0,2310796.0
2000-03-03,12608,12608,11437,12067,14020,1548.0,2310796.0
2000-03-06,12067,12608,12067,12247,11810,1571.0,2310796.0
2000-03-07,12248,13508,12248,13508,16520,1733.0,2310796.0
2000-03-08,12698,14409,12698,13688,10780,1756.0,2310796.0
2000-03-09,12878,13688,12878,13418,8220,1722.0,2310796.0
2000-03-10,13418,13418,11887,11887,27600,1525.0,2310796.0
2000-03-13,12428,13598,12428,13598,25580,1745.0,2310796.0
2000-03-14,15219,15490,13778,14588,45980,1872.0,2310796.0
2000-03-15,12788,15129,12788,12967,34100,1664.0,2310796.0
2000-03-16,12968,14769,12968,14048,12890,1802.0,2310796.0
2000-03-17,14049,14049,12788,12787,17420,1641.0,2310796.0
2000-03-20,12968,14319,12608,12607,18150,1618.0,2310796.0
2000-03-21,12608,13869,12608,13058,3090,1675.0,2310796.0
2000-03-22,12878,14409,12878,14408,34910,1849.0,2310796.0
2000-03-23,14409,14769,14409,14588,35960,1872.0,2310796.0
2000-03-24,15490,15490,14589,14679,26480,1883.0,2310796.0
2000-03-27,14409,14409,13598,13688,7850,1756.0,2310796.0
2000-03-28,13148,14319,13148,14318,8190,1837.0,2310796.0
2000-03-29,12428,13688,12428,12607,17800,1618.0,2310796.0
2000-03-30,13508,13508,12608,12787,24090,1641.0,2310796.0
2000-03-31,13058,13058,12248,13058,13290,1675.0,2310796.0
2000-04-03,12608,12788,12428,12607,19200,1618.0,2310796.0
2000-04-04,12698,12698,12428,12697,20860,1629.0,2310796.0
2000-04-06,12698,13148,12248,13148,9050,1687.0,2310796.0
2000-04-07,13508,13508,13328,13508,40530,1733.0,2310796.0
2000-04-10,13508,15219,13508,15219,18900,1953.0,2310796.0
2000-04-11,14409,15309,14409,14949,15980,1918.0,2310796.0
2000-04-12,14949,14949,12788,14769,23480,1895.0,2310796.0
2000-04-14,15309,15309,14499,14949,8760,1918.0,2310796.0
2000-04-17,14409,14409,12878,12967,9440,1664.0,2310796.0
2000-04-18,12608,14229,12608,13868,19420,1779.0,2310796.0
2000-04-19,13869,14409,13508,13508,8610,1733.0,2310796.0
2000-04-20,14229,14229,13508,14048,2700,1802.0,2310796.0
2000-04-21,13508,13869,13508,13508,4100,1733.0,2310796.0
2000-04-24,13508,14049,12608,12697,11100,1629.0,2310796.0
2000-04-25,12788,13328,12788,12967,9420,1664.0,2310796.0
2000-04-26,12788,12788,12608,12607,11660,1618.0,2310796.0
2000-04-27,13328,13328,12338,13148,1340,1687.0,2310796.0
2000-04-28,13058,13058,12248,12787,6730,1641.0,2310796.0
2000-05-02,13238,13238,12608,12607,6440,1618.0,2310796.0
2000-05-03,12608,13508,12428,12607,4170,1618.0,2310796.0
2000-05-04,12608,13328,12608,13148,7590,1687.0,2310796.0
2000-05-08,13688,14769,13148,13868,23150,1779.0,2310796.0
2000-05-09,14229,14229,12788,12877,7700,1652.0,2310796.0
2000-05-10,13148,13148,12788,13058,4020,1675.0,2310796.0
2000-05-12,14769,14769,12788,13868,1740,1779.0,2310796.0
2000-05-15,13148,13148,12608,12607,9400,1618.0,2310796.0
2000-05-16,12608,12608,11347,12427,2000,1594.0,2310796.0
2000-05-17,12067,12067,11707,11707,6000,1502.0,2310796.0
2000-05-18,12067,12067,10987,10986,21280,1410.0,2310796.0
2000-05-19,11527,11527,10086,10806,9440,1386.0,2310796.0
2000-05-22,11347,11707,10266,11707,3210,1502.0,2310796.0
2000-05-23,10086,12608,10086,10266,6550,1317.0,2310796.0
2000-05-24,10987,10987,9726,10626,3130,1363.0,2310796.0
2000-05-25,9726,11527,9726,11346,4580,1456.0,2310796.0
2000-05-26,12608,12608,10627,11346,13660,1456.0,2310796.0
2000-05-29,11527,11527,10987,11166,2780,1433.0,2310796.0
2000-05-30,11167,11347,10987,11346,8730,1456.0,2310796.0
2000-05-31,11707,11707,10446,10446,6790,1340.0,2310796.0
2000-06-01,10627,11167,10446,11166,4830,1433.0,2310796.0
2000-06-02,11167,11527,10086,11166,2920,1433.0,2310796.0
2000-06-05,11707,11707,10176,11346,12240,1456.0,2310796.0
2000-06-07,11887,12067,10807,11887,14270,1525.0,2310796.0
2000-06-08,11887,12157,11167,12157,35210,1560.0,2310796.0
2000-06-09,12248,12248,11167,11346,16090,1456.0,2310796.0
2000-06-12,11347,11347,10987,11346,18580,1456.0,2310796.0
2000-06-13,11257,11347,10717,11346,7700,1456.0,2310796.0
2000-06-14,10627,11347,10627,11256,5280,1444.0,2310796.0
2000-06-15,10627,10987,10627,10986,15150,1410.0,2310796.0
2000-06-16,10446,10807,10356,10806,1060,1386.0,2310796.0
2000-06-19,11167,11167,10266,10806,1240,1386.0,2310796.0
2000-06-20,11167,11167,10446,11166,1610,1433.0,2310796.0
2000-06-21,10446,10807,10446,10626,9740,1363.0,2310796.0
2000-06-22,10807,11077,10627,10626,4470,1363.0,2310796.0
2000-06-23,10807,10987,10627,10986,5230,1410.0,2310796.0
2000-06-26,10356,10446,10086,10086,31000,1294.0,2310796.0
2000-06-27,10627,10627,10356,10446,33980,1340.0,2310796.0
2000-06-28,10446,10446,10086,10176,12240,1306.0,2310796.0
2000-06-29,10176,10446,10086,10356,14510,1329.0,2310796.0
2000-06-30,10356,10536,10356,10446,1950,1340.0,2310796.0
2000-07-03,10086,10446,10086,10446,2410,1340.0,2310796.0
2000-07-04,10086,10356,9726,10266,7850,1317.0,2310796.0
2000-07-05,9996,10446,9906,10446,15790,1340.0,2310796.0
2000-07-06,10446,10807,9726,10446,36250,1340.0,2310796.0
2000-07-07,10086,10266,9906,10266,16000,1317.0,2310796.0
2000-07-10,10266,10446,10086,10086,22600,1294.0,2310796.0
2000-07-11,10266,10446,10086,10446,9290,1340.0,2310796.0
2000-07-12,10266,10446,10266,10266,13540,1317.0,2310796.0
2000-07-13,10266,11797,10266,11797,67250,1514.0,2310796.0
2000-07-14,13508,13508,12248,13508,155410,1733.0,2310796.0
2000-07-18,14409,15129,11707,11887,74170,1525.0,2310796.0
2000-07-19,11347,11347,10446,11346,35740,1456.0,2310796.0
2000-07-20,9906,12968,9906,11887,25120,1525.0,2310796.0
2000-07-21,12428,12428,11077,11887,4180,1525.0,2310796.0
2000-07-24,11257,11257,10176,10266,26270,1317.0,2310796.0
2000-07-25,10987,11797,10987,11797,16490,1514.0,2310796.0
2000-07-26,11617,12968,11617,12427,21900,1594.0,2310796.0
2000-07-27,12608,12608,11527,11527,16720,1479.0,2310796.0
2000-07-28,11077,11527,10807,11527,10770,1479.0,2310796.0
2000-07-31,11347,13238,11167,13238,11500,1698.0,2310796.0
2000-08-01,13238,13238,12428,12787,13350,1641.0,2310796.0
2000-08-02,12248,13508,12248,12967,25130,1664.0,2310796.0
2000-08-03,12968,14859,12428,14859,111860,1906.0,2310796.0
2000-08-04,14769,14769,14229,14408,52750,1849.0,2310796.0
2000-08-07,14769,16480,13148,13328,52780,1710.0,2310796.0
2000-08-08,13598,14409,12608,13418,21510,1722.0,2310796.0
2000-08-09,12968,15399,12788,15399,43380,1976.0,2310796.0
2000-08-10,16570,16570,13598,13868,79020,1779.0,2310796.0
2000-08-11,13508,14409,12968,13418,19150,1722.0,2310796.0
2000-08-14,12608,14049,12608,14048,15350,1802.0,2310796.0
2000-08-16,12698,14409,12698,13688,18570,1756.0,2310796.0
2000-08-17,14409,14409,12788,13688,43470,1756.0,2310796.0
2000-08-18,13508,14049,13508,13958,24100,1791.0,2310796.0
2000-08-21,14409,16030,14319,16029,206170,2057.0,2310796.0
2000-08-22,16570,18371,16570,18371,121490,2357.0,2310796.0
2000-08-23,21073,21073,21073,21072,78190,2704.0,2310796.0
2000-08-24,24225,24225,24225,24224,36590,3108.0,2310796.0
2000-08-25,27827,27827,24135,27827,351440,3570.0,2310796.0
2000-08-28,31970,31970,31970,31969,16330,4102.0,2310796.0
2000-08-29,36382,36743,34221,36742,464670,4714.0,2310796.0
2000-08-30,42236,42236,42146,42235,204590,5419.0,2310796.0
2000-08-31,48540,48540,48540,48539,62640,6228.0,2310796.0
2000-09-01,55744,55744,44127,55744,511770,7152.0,2310796.0
2000-09-04,47459,64029,47459,52232,319480,6701.0,2310796.0
2000-09-05,52592,52592,44397,44397,234340,5696.0,2310796.0
2000-09-06,40525,50971,40525,50971,166730,6540.0,2310796.0
2000-09-07,54033,54033,43407,43406,285640,5569.0,2310796.0
2000-09-08,40525,40525,36923,36922,176950,4737.0,2310796.0
2000-09-14,31429,41425,31429,34220,284580,4391.0,2310796.0
2000-09-15,36022,37823,32510,37823,332670,4853.0,2310796.0
2000-09-18,39624,41425,32420,32419,197960,4159.0,2310796.0
2000-09-19,35842,37283,35842,37282,83900,4783.0,2310796.0
