대한제분(001130),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,36736,36736,35971,36736,4360,62068.0,1293084.0
1999-01-05,36813,39645,36813,38879,16250,65689.0,1293084.0
1999-01-06,39339,43625,38650,42170,28530,71249.0,1293084.0
1999-01-07,42170,43242,40410,41328,12770,69827.0,1293084.0
1999-01-08,42094,44160,41329,43624,15940,73706.0,1293084.0
1999-01-11,44084,47451,44084,46303,30910,78232.0,1293084.0
1999-01-12,45997,45997,43089,45155,7300,76292.0,1293084.0
1999-01-13,44773,48982,44390,47451,38680,80171.0,1293084.0
1999-01-14,46762,46762,42859,43701,13710,73835.0,1293084.0
1999-01-15,42859,44390,42859,44007,11260,74352.0,1293084.0
1999-01-18,43778,45155,42477,42476,11090,71766.0,1293084.0
1999-01-19,42477,42859,40946,41175,7780,69568.0,1293084.0
1999-01-20,41405,43625,40410,42170,21470,71249.0,1293084.0
1999-01-21,42094,42477,40563,40563,8990,68533.0,1293084.0
1999-01-22,41711,41711,38344,39032,10140,65947.0,1293084.0
1999-01-25,39109,39109,38267,38267,4560,64654.0,1293084.0
1999-01-26,38497,40181,37884,38267,7680,64654.0,1293084.0
1999-01-27,38267,39032,38114,38343,9530,64784.0,1293084.0
1999-01-28,38573,42094,38573,42093,10000,71120.0,1293084.0
1999-01-29,41941,41941,39798,40486,2260,68404.0,1293084.0
1999-02-01,40563,40563,39109,39797,2140,67240.0,1293084.0
1999-02-02,39798,40410,39032,39874,8390,67370.0,1293084.0
1999-02-03,40181,40869,39798,40180,10720,67887.0,1293084.0
1999-02-04,39798,40563,39798,40486,5870,68404.0,1293084.0
1999-02-05,40181,41941,40181,40486,8240,68404.0,1293084.0
1999-02-08,41635,41635,39798,39797,6360,67240.0,1293084.0
1999-02-09,39415,39721,39032,39338,8630,66465.0,1293084.0
1999-02-10,39339,39492,39032,39185,7180,66206.0,1293084.0
1999-02-11,39186,39798,38879,39262,4620,66335.0,1293084.0
1999-02-12,39109,40181,39109,40180,3300,67887.0,1293084.0
1999-02-18,40181,40181,39415,40180,2910,67887.0,1293084.0
1999-02-19,40181,41711,39415,41711,14740,70473.0,1293084.0
1999-02-22,41941,41941,40334,40563,4950,68533.0,1293084.0
1999-02-23,41329,41329,40563,40639,4480,68663.0,1293084.0
1999-02-24,40946,41711,40946,41405,6730,69956.0,1293084.0
1999-02-25,41711,42017,41022,41098,13590,69439.0,1293084.0
1999-02-26,41864,44007,41099,42553,5860,71895.0,1293084.0
1999-03-02,41711,43242,41711,42170,9930,71249.0,1293084.0
1999-03-03,42936,43548,42247,42629,5870,72025.0,1293084.0
1999-03-04,43625,44007,42170,43241,10590,73059.0,1293084.0
1999-03-05,44007,48140,42630,45537,59300,76938.0,1293084.0
1999-03-08,46686,46686,45155,46226,15100,78102.0,1293084.0
1999-03-09,46227,46303,45155,45155,12910,76292.0,1293084.0
1999-03-10,45232,45538,44390,44772,5770,75645.0,1293084.0
1999-03-11,44084,45768,43854,44772,9780,75645.0,1293084.0
1999-03-12,45461,45768,44390,44772,9120,75645.0,1293084.0
1999-03-15,44619,45385,44466,44772,6820,75645.0,1293084.0
1999-03-16,44773,45538,44390,45155,7220,76292.0,1293084.0
1999-03-17,45538,45768,43854,45767,12060,77326.0,1293084.0
1999-03-18,45997,46380,45155,45155,6270,76292.0,1293084.0
1999-03-19,44160,45538,44160,44389,11930,74999.0,1293084.0
1999-03-22,44773,44849,43548,43777,7100,73964.0,1293084.0
1999-03-23,43242,44390,42859,43165,7740,72930.0,1293084.0
1999-03-24,45155,45155,42094,42093,5590,71120.0,1293084.0
1999-03-25,42170,43012,41022,42859,9240,72413.0,1293084.0
1999-03-26,41329,42859,41329,42476,9160,71766.0,1293084.0
1999-03-29,42094,42400,40946,40945,9490,69180.0,1293084.0
1999-03-30,41329,42094,41329,41940,4430,70861.0,1293084.0
1999-03-31,41329,42094,41329,41711,5170,70473.0,1293084.0
1999-04-01,42094,42706,41635,41634,5030,70344.0,1293084.0
1999-04-02,42094,42630,41711,41787,7040,70602.0,1293084.0
1999-04-06,43165,43165,42094,42553,5500,71895.0,1293084.0
1999-04-07,42859,43318,42094,42859,7600,72413.0,1293084.0
1999-04-08,43625,43625,42400,42476,3310,71766.0,1293084.0
1999-04-09,43625,43625,42400,42476,5570,71766.0,1293084.0
1999-04-12,42477,44390,42477,44389,9270,74999.0,1293084.0
1999-04-13,45155,45155,44466,44466,7100,75128.0,1293084.0
1999-04-14,44773,44773,43778,43777,4230,73964.0,1293084.0
1999-04-15,44390,44390,43242,43777,9350,73964.0,1293084.0
1999-04-16,43854,43854,42859,42935,6430,72542.0,1293084.0
1999-04-19,43701,45768,43701,44619,15930,75387.0,1293084.0
1999-04-20,46303,51278,46303,51277,38440,86637.0,1293084.0
1999-04-21,53497,56635,52043,55104,41510,93102.0,1293084.0
1999-04-22,55105,55794,52043,53574,23290,90516.0,1293084.0
1999-04-23,52043,54339,51661,52425,7610,88576.0,1293084.0
1999-04-26,52503,54645,52503,52808,15210,89223.0,1293084.0
1999-04-27,52809,55105,52809,53956,11870,91162.0,1293084.0
1999-04-28,53957,61993,53191,60079,26250,101507.0,1293084.0
1999-04-29,59314,59697,55181,57400,10020,96981.0,1293084.0
1999-04-30,57401,57401,56329,57400,7740,96981.0,1293084.0
1999-05-03,55181,58931,55181,57400,2810,96981.0,1293084.0
1999-05-04,55947,60462,55947,60462,9100,102154.0,1293084.0
1999-05-06,61227,63523,59697,60385,6980,102024.0,1293084.0
1999-05-07,60845,61227,59238,61227,6430,103447.0,1293084.0
1999-05-10,61227,64212,59850,63523,17130,107326.0,1293084.0
1999-05-11,65054,65819,61227,61227,11450,103447.0,1293084.0
1999-05-12,63141,63141,57401,61610,8940,104093.0,1293084.0
1999-05-13,62758,70258,61993,66584,46350,112498.0,1293084.0
1999-05-14,66585,66585,57018,59696,18060,100861.0,1293084.0
1999-05-17,53804,57401,51661,51660,13640,87283.0,1293084.0
1999-05-18,46762,53574,46762,51277,15540,86637.0,1293084.0
1999-05-19,55105,55105,51661,52808,6310,89223.0,1293084.0
1999-05-20,52809,52809,50130,52808,6760,89223.0,1293084.0
1999-05-21,56559,56559,52809,52961,4330,89481.0,1293084.0
1999-05-24,52962,53957,50742,52119,2220,88059.0,1293084.0
1999-05-25,51355,53115,51355,52043,4210,87930.0,1293084.0
1999-05-26,51661,52809,51661,52808,8070,89223.0,1293084.0
1999-05-27,52809,56253,52809,53650,24930,90645.0,1293084.0
1999-05-28,54416,56176,52885,55410,14640,93619.0,1293084.0
1999-05-31,55411,55411,53497,55104,6690,93102.0,1293084.0
1999-06-01,53574,55105,53574,55104,10700,93102.0,1293084.0
1999-06-02,53574,55028,53268,53574,8620,90516.0,1293084.0
1999-06-03,54339,54645,52809,53038,8110,89611.0,1293084.0
1999-06-04,52809,54416,52043,53574,12700,90516.0,1293084.0
1999-06-07,57324,57324,54339,55028,14560,92973.0,1293084.0
1999-06-08,53957,55794,53651,54645,4654,92326.0,1293084.0
1999-06-09,55487,55487,52426,52425,7116,88576.0,1293084.0
1999-06-10,52043,53574,52043,52655,3690,88964.0,1293084.0
1999-06-11,52809,54186,52732,53574,11550,90516.0,1293084.0
1999-06-14,53651,53651,52043,52808,3340,89223.0,1293084.0
1999-06-15,52120,52426,50513,50895,4830,85990.0,1293084.0
1999-06-16,50972,52043,50742,50895,4750,85990.0,1293084.0
1999-06-17,49824,51278,49824,51201,8910,86507.0,1293084.0
1999-06-18,51355,51508,50130,51431,8680,86895.0,1293084.0
1999-06-21,51278,53421,50742,53114,16470,89740.0,1293084.0
1999-06-22,54339,54339,52120,52425,7710,88576.0,1293084.0
1999-06-23,52426,53497,52426,53420,13250,90257.0,1293084.0
1999-06-24,54339,57401,53574,57018,11360,96335.0,1293084.0
1999-06-25,55947,57018,55105,55640,4804,94007.0,1293084.0
1999-06-28,55870,61074,55105,58166,25800,98274.0,1293084.0
1999-06-29,58625,59620,57401,58166,8810,98274.0,1293084.0
1999-06-30,57401,60462,57401,59007,11520,99697.0,1293084.0
1999-07-01,58931,64212,58166,63523,19270,107326.0,1293084.0
1999-07-02,62911,64978,61457,62528,9800,105645.0,1293084.0
1999-07-05,62835,63523,62375,62834,19760,106162.0,1293084.0
1999-07-06,63141,66585,62529,65819,24850,111205.0,1293084.0
1999-07-07,66585,73473,65819,71176,40970,120257.0,1293084.0
1999-07-08,72631,81509,72631,81509,51500,137713.0,1293084.0
1999-07-09,86484,91841,81126,83805,38780,141593.0,1293084.0
1999-07-12,85718,89545,75769,76534,24930,129308.0,1293084.0
1999-07-13,76534,78830,74697,76534,20890,129308.0,1293084.0
1999-07-14,76534,78830,67427,67426,19200,113921.0,1293084.0
1999-07-15,68957,70335,65819,68421,18630,115602.0,1293084.0
1999-07-16,69799,76305,69646,74927,13470,126593.0,1293084.0
1999-07-19,79596,79596,72708,73472,11440,124136.0,1293084.0
1999-07-20,72708,78065,70794,75768,14770,128015.0,1293084.0
1999-07-21,78065,78830,70794,72707,11950,122843.0,1293084.0
1999-07-22,73473,74621,68881,70028,7930,118317.0,1293084.0
1999-07-23,71024,71024,67733,67732,10040,114438.0,1293084.0
1999-07-26,62911,66585,59926,60462,11510,102154.0,1293084.0
1999-07-27,60462,65437,59314,65436,19220,110559.0,1293084.0
1999-07-28,67350,74238,58702,68880,19260,116378.0,1293084.0
1999-07-29,71177,71177,67733,69646,5020,117671.0,1293084.0
1999-07-30,68881,68881,65054,68880,10470,116378.0,1293084.0
1999-08-02,60079,74238,60079,66584,9000,112498.0,1293084.0
1999-08-03,66661,68881,65054,67197,6640,113533.0,1293084.0
1999-08-04,68116,69646,65054,65054,11510,109912.0,1293084.0
1999-08-05,65819,65819,61227,63523,7237,107326.0,1293084.0
1999-08-06,63523,64289,61610,62758,9380,106033.0,1293084.0
1999-08-09,62758,64289,62069,62069,5390,104869.0,1293084.0
1999-08-10,62375,65054,61610,62069,5350,104869.0,1293084.0
1999-08-11,61227,61993,60845,61227,4100,103447.0,1293084.0
1999-08-12,61304,62758,60079,61763,5740,104352.0,1293084.0
1999-08-13,62758,62758,60462,60844,5790,102800.0,1293084.0
1999-08-16,62758,62758,60462,61227,3030,103447.0,1293084.0
1999-08-17,61304,61687,57707,59620,2890,100731.0,1293084.0
1999-08-18,59620,61074,55947,58854,6340,99438.0,1293084.0
1999-08-19,57477,60309,57401,59696,9290,100861.0,1293084.0
1999-08-20,60845,60845,58702,58931,2560,99567.0,1293084.0
1999-08-23,59008,60845,58931,60462,3080,102154.0,1293084.0
1999-08-24,60462,63677,60462,63676,5630,107585.0,1293084.0
1999-08-25,58549,64671,58549,63140,5230,106679.0,1293084.0
1999-08-26,64289,64289,62529,63676,5780,107585.0,1293084.0
1999-08-27,64289,64289,61304,61992,9050,104740.0,1293084.0
1999-08-30,61993,61993,59697,59696,5110,100861.0,1293084.0
1999-08-31,57477,59697,57477,59696,15980,100861.0,1293084.0
1999-09-01,59697,61227,58396,58395,2620,98662.0,1293084.0
1999-09-02,57018,58931,57018,57400,4160,96981.0,1293084.0
1999-09-03,57477,58166,56253,57018,2580,96335.0,1293084.0
1999-09-06,57401,57783,56023,56941,4690,96205.0,1293084.0
1999-09-07,54569,57401,54569,56558,5860,95559.0,1293084.0
1999-09-08,57018,61227,55105,60462,8090,102154.0,1293084.0
1999-09-09,55947,58931,55947,57783,3260,97628.0,1293084.0
1999-09-10,59314,59314,57860,58089,4450,98145.0,1293084.0
1999-09-13,58778,58778,56712,57400,2360,96981.0,1293084.0
1999-09-14,57401,58931,56253,57400,8460,96981.0,1293084.0
1999-09-15,57018,57783,56329,57400,2990,96981.0,1293084.0
1999-09-16,56406,58931,55870,57400,4510,96981.0,1293084.0
1999-09-17,57477,57477,55870,57247,3110,96723.0,1293084.0
1999-09-20,62375,62758,57554,58854,6460,99438.0,1293084.0
1999-09-21,59084,59084,57018,57018,6600,96335.0,1293084.0
1999-09-22,57707,57707,54875,55104,4890,93102.0,1293084.0
1999-09-27,53804,54339,52426,52502,6460,88706.0,1293084.0
1999-09-28,52043,58166,52043,53574,8410,90516.0,1293084.0
1999-09-29,52809,53574,52120,53574,1060,90516.0,1293084.0
1999-09-30,53574,53574,52120,52119,1970,88059.0,1293084.0
1999-10-01,50666,51278,48676,49747,3510,84050.0,1293084.0
1999-10-04,49747,49824,48523,49670,940,83921.0,1293084.0
1999-10-05,49671,50513,44543,44542,21440,75257.0,1293084.0
1999-10-06,44543,47834,44543,46685,16260,78878.0,1293084.0
1999-10-07,45921,47757,45921,46762,5550,79007.0,1293084.0
1999-10-08,46839,47834,46533,46609,1930,78749.0,1293084.0
1999-10-11,47069,48217,46227,46303,1910,78232.0,1293084.0
1999-10-12,46380,47834,46380,47451,1200,80171.0,1293084.0
1999-10-13,47451,48217,45921,47145,29310,79654.0,1293084.0
1999-10-14,48982,52656,47681,51354,21510,86766.0,1293084.0
1999-10-15,53497,53727,51508,52043,16350,87930.0,1293084.0
1999-10-18,51278,51278,46839,46915,6440,79266.0,1293084.0
1999-10-19,48982,48982,47069,48293,4260,81594.0,1293084.0
1999-10-20,48217,49058,47681,48216,7760,81464.0,1293084.0
1999-10-21,48293,48905,47528,47527,3610,80301.0,1293084.0
1999-10-22,46686,48064,46686,47068,2450,79525.0,1293084.0
1999-10-25,46074,47528,45997,46532,2360,78620.0,1293084.0
1999-10-26,45538,46686,45155,45920,3650,77585.0,1293084.0
1999-10-27,45997,46609,45691,46150,4800,77973.0,1293084.0
1999-10-28,45691,47451,45691,47298,2490,79913.0,1293084.0
1999-10-29,47451,48523,47298,47298,2550,79913.0,1293084.0
1999-11-01,47451,48523,46303,47298,6570,79913.0,1293084.0
1999-11-02,47528,48829,47528,48828,5570,82499.0,1293084.0
1999-11-03,47451,49594,47451,47987,3670,81076.0,1293084.0
1999-11-04,48217,48982,48217,48522,5430,81982.0,1293084.0
1999-11-05,49365,49365,47604,47833,5390,80818.0,1293084.0
1999-11-08,48217,48599,46686,47221,6580,79783.0,1293084.0
1999-11-09,47528,48523,46839,47680,10790,80559.0,1293084.0
1999-11-10,48293,48982,47757,48216,10840,81464.0,1293084.0
1999-11-11,48217,53191,47451,51660,20770,87283.0,1293084.0
1999-11-12,51661,52426,48982,51277,9170,86637.0,1293084.0
1999-11-15,50130,50206,48599,49823,7730,84180.0,1293084.0
1999-11-16,49824,49900,47528,48599,3920,82111.0,1293084.0
1999-11-17,47834,51278,47681,48981,50100,82757.0,1293084.0
1999-11-18,49747,49747,47069,48140,4610,81335.0,1293084.0
1999-11-19,46686,48217,46686,47145,4140,79654.0,1293084.0
1999-11-22,46686,48217,46686,47145,5120,79654.0,1293084.0
1999-11-23,48064,48064,46303,47068,3940,79525.0,1293084.0
1999-11-24,47451,47451,45155,45461,3590,76809.0,1293084.0
1999-11-25,45155,45461,43778,44083,8160,74482.0,1293084.0
1999-11-26,42323,44390,40563,42093,13320,71120.0,1293084.0
1999-11-29,39798,41941,36545,38343,5590,64784.0,1293084.0
1999-11-30,41711,42477,39798,40563,5610,68533.0,1293084.0
1999-12-01,38420,42017,38420,38649,1620,65301.0,1293084.0
1999-12-02,37502,41175,37502,39644,5110,66982.0,1293084.0
1999-12-03,40027,40027,38267,39644,4230,66982.0,1293084.0
1999-12-06,40410,40410,38497,39721,2640,67111.0,1293084.0
1999-12-07,40334,40410,37961,39109,3240,66077.0,1293084.0
1999-12-08,38267,39415,37119,39415,6960,66594.0,1293084.0
1999-12-09,38650,40946,38420,38726,5810,65430.0,1293084.0
1999-12-10,39032,40410,39032,39721,3150,67111.0,1293084.0
1999-12-13,40181,42094,40181,41328,6180,69827.0,1293084.0
1999-12-14,42094,44237,41329,43548,9170,73576.0,1293084.0
1999-12-15,43701,43701,39798,39874,5430,67370.0,1293084.0
1999-12-16,40027,40869,39186,39721,3020,67111.0,1293084.0
1999-12-17,38726,40334,38420,39797,4850,67240.0,1293084.0
1999-12-20,39032,40181,38803,38802,2900,65559.0,1293084.0
1999-12-21,38497,39032,36736,36736,5420,62068.0,1293084.0
1999-12-22,36775,36890,34440,34899,10680,58965.0,1293084.0
1999-12-23,34976,35895,33369,33675,7160,56896.0,1293084.0
1999-12-24,33675,36354,31685,33675,4690,56896.0,1293084.0
1999-12-27,34440,38726,34440,35205,9160,59482.0,1293084.0
1999-12-28,34823,35206,33063,34440,9450,58189.0,1293084.0
2000-01-04,34555,35129,33675,34057,1640,57542.0,1293084.0
2000-01-05,35206,35206,32910,34440,7670,58189.0,1293084.0
2000-01-06,34823,34823,33063,34440,2910,58189.0,1293084.0
2000-01-07,34440,34440,33675,33751,2100,57025.0,1293084.0
2000-01-10,35206,35206,34440,34440,3100,58189.0,1293084.0
2000-01-11,34440,35129,33675,34363,1890,58059.0,1293084.0
2000-01-12,35129,35895,33369,34440,10015,58189.0,1293084.0
2000-01-13,35053,36736,33369,35894,4565,60646.0,1293084.0
2000-01-14,34517,36660,34517,35435,1770,59870.0,1293084.0
2000-01-17,35435,37502,35435,36736,18480,62068.0,1293084.0
2000-01-18,38267,38956,36354,38955,4710,65818.0,1293084.0
2000-01-19,37655,38267,36124,38114,5060,64396.0,1293084.0
2000-01-20,38114,38114,35053,37501,1300,63361.0,1293084.0
2000-01-21,36354,36736,35206,35588,1920,60128.0,1293084.0
2000-01-24,34440,36048,34440,34823,1870,58835.0,1293084.0
2000-01-25,34440,35053,34058,34057,4400,57542.0,1293084.0
2000-01-26,34134,34440,34058,34057,2370,57542.0,1293084.0
2000-01-27,34134,38267,34134,38267,4930,64654.0,1293084.0
2000-01-28,35588,37884,35588,37884,2330,64008.0,1293084.0
2000-01-31,37884,37884,36736,37042,210,62585.0,1293084.0
2000-02-01,37119,37884,36009,36736,3350,62068.0,1293084.0
2000-02-02,37502,37502,36048,37042,3280,62585.0,1293084.0
2000-02-03,36736,37043,36392,37042,1990,62585.0,1293084.0
2000-02-07,36736,37043,36430,37042,5182,62585.0,1293084.0
2000-02-08,37961,37961,36277,36277,1750,61292.0,1293084.0
2000-02-09,36009,36507,35588,35588,4260,60128.0,1293084.0
2000-02-10,36354,36354,34440,34440,4320,58189.0,1293084.0
2000-02-11,34823,34900,32144,32144,4240,54310.0,1293084.0
2000-02-14,32259,33292,31915,32067,12930,54180.0,1293084.0
2000-02-15,32144,32489,31379,31761,5540,53663.0,1293084.0
2000-02-16,32527,32527,31379,31532,1820,53275.0,1293084.0
2000-02-17,31609,31762,31149,31685,1390,53534.0,1293084.0
2000-02-18,32068,32068,30614,30613,6610,51723.0,1293084.0
2000-02-21,29963,30231,27552,27935,5410,47198.0,1293084.0
2000-02-22,27552,29083,27170,28776,6230,48620.0,1293084.0
2000-02-23,29083,32144,28777,29771,3600,50301.0,1293084.0
2000-02-24,29772,30461,28700,30154,2410,50948.0,1293084.0
2000-02-25,29083,30155,29083,30154,2760,50948.0,1293084.0
2000-02-28,30155,32144,30078,30154,6170,50948.0,1293084.0
2000-02-29,30729,32144,29925,30077,2000,50818.0,1293084.0
2000-03-02,28777,30996,28777,30231,8590,51077.0,1293084.0
2000-03-03,29351,30155,28700,28929,6480,48879.0,1293084.0
2000-03-06,29083,31991,27552,30613,24160,51723.0,1293084.0
2000-03-07,31379,33599,30996,32833,15610,55473.0,1293084.0
2000-03-08,32144,32221,30614,31379,9870,53016.0,1293084.0
2000-03-09,32144,36086,31379,36085,48220,60969.0,1293084.0
2000-03-10,36124,39415,34440,36353,24240,61421.0,1293084.0
2000-03-13,37884,38650,36354,36545,14200,61745.0,1293084.0
2000-03-14,37502,37502,33675,33828,13180,57154.0,1293084.0
2000-03-15,34287,34440,32144,32297,11170,54568.0,1293084.0
2000-03-16,31762,37119,31762,33904,24100,57284.0,1293084.0
2000-03-17,33675,35971,33675,33828,12830,57154.0,1293084.0
2000-03-20,34440,34440,32910,32909,3850,55603.0,1293084.0
2000-03-21,32910,32910,32183,32182,5690,54374.0,1293084.0
2000-03-22,32527,32527,31379,32220,6690,54439.0,1293084.0
2000-03-23,31762,32144,30614,30690,6760,51853.0,1293084.0
2000-03-24,31379,31685,30614,31072,18470,52499.0,1293084.0
2000-03-27,31379,32144,31073,31225,10390,52758.0,1293084.0
2000-03-28,31532,32144,30269,30269,14120,51141.0,1293084.0
2000-03-29,31303,32144,30767,32144,14120,54310.0,1293084.0
2000-03-30,32451,32833,31188,31761,4680,53663.0,1293084.0
2000-03-31,31991,34440,30614,34440,7480,58189.0,1293084.0
2000-04-03,33637,33637,31379,31532,5250,53275.0,1293084.0
2000-04-04,32910,32910,29466,30001,15360,50689.0,1293084.0
2000-04-06,30001,30231,28318,29083,11530,49137.0,1293084.0
2000-04-07,29083,30461,28700,29083,7300,49137.0,1293084.0
2000-04-10,28700,30920,28394,29542,8670,49913.0,1293084.0
2000-04-11,31341,31341,29466,29924,3490,50560.0,1293084.0
2000-04-12,30920,30920,29772,30231,2480,51077.0,1293084.0
2000-04-14,29466,30461,29466,29848,2690,50430.0,1293084.0
2000-04-17,26175,29083,26175,26863,5320,45387.0,1293084.0
2000-04-18,28088,28203,26787,27169,19130,45904.0,1293084.0
2000-04-19,28165,28700,27170,27935,12120,47198.0,1293084.0
2000-04-20,27935,29695,27935,28241,8830,47715.0,1293084.0
2000-04-21,28700,28968,28165,28470,4650,48103.0,1293084.0
2000-04-24,28930,28930,27858,27858,3180,47068.0,1293084.0
2000-04-25,27552,28012,27246,27552,2330,46551.0,1293084.0
2000-04-26,27705,27935,26213,26251,7800,44353.0,1293084.0
2000-04-27,25869,26710,25754,26366,3060,44547.0,1293084.0
2000-04-28,26749,26787,26098,26557,4500,44870.0,1293084.0
2000-05-02,26251,27246,26251,27246,4620,46034.0,1293084.0
2000-05-03,27246,27246,26481,26787,5690,45258.0,1293084.0
2000-05-04,26787,26787,26328,26519,6200,44805.0,1293084.0
2000-05-08,26787,27170,26481,26710,6400,45129.0,1293084.0
2000-05-09,26710,27093,26481,26557,4320,44870.0,1293084.0
2000-05-10,26787,29466,26634,29006,9850,49008.0,1293084.0
2000-05-12,29772,29848,27935,28432,6070,48038.0,1293084.0
2000-05-15,28318,28318,26787,26978,4160,45581.0,1293084.0
2000-05-16,26978,28012,26978,27858,5450,47068.0,1293084.0
2000-05-17,27170,28088,26978,27016,4280,45646.0,1293084.0
2000-05-18,26328,26404,24491,25562,6440,43189.0,1293084.0
2000-05-19,25448,26022,24108,26021,2590,43965.0,1293084.0
2000-05-22,24874,26175,24874,25868,4840,43706.0,1293084.0
2000-05-23,25869,26404,25639,25638,4470,43318.0,1293084.0
2000-05-24,25639,25639,25103,25179,4020,42542.0,1293084.0
2000-05-25,24950,27017,24950,26327,6430,44482.0,1293084.0
2000-05-26,26022,27170,26022,26863,5720,45387.0,1293084.0
2000-05-29,26787,27935,26787,27858,11070,47068.0,1293084.0
2000-05-30,27858,32030,27858,31723,24780,53598.0,1293084.0
2000-05-31,31723,32068,30614,30766,6610,51982.0,1293084.0
2000-06-01,30767,31762,30614,30690,4940,51853.0,1293084.0
2000-06-02,31303,32144,30729,32144,7240,54310.0,1293084.0
2000-06-05,32910,35588,32910,33368,6140,56378.0,1293084.0
2000-06-07,34440,34670,33522,33560,5190,56702.0,1293084.0
2000-06-08,33675,34287,31226,32909,8390,55603.0,1293084.0
2000-06-09,32604,35206,31762,34516,15500,58318.0,1293084.0
2000-06-12,35588,39645,35206,39644,25700,66982.0,1293084.0
2000-06-13,39721,43931,37502,39797,31830,67240.0,1293084.0
2000-06-14,42094,43548,34517,38267,15850,64654.0,1293084.0
2000-06-15,36736,36736,32604,32603,16520,55085.0,1293084.0
2000-06-16,30690,36660,30690,34823,9860,58835.0,1293084.0
2000-06-19,32986,35895,32986,35090,2690,59288.0,1293084.0
2000-06-20,33981,35971,33981,34210,7930,57801.0,1293084.0
2000-06-21,35206,37502,34440,34440,5290,58189.0,1293084.0
2000-06-22,35971,37884,35206,37501,9800,63361.0,1293084.0
2000-06-23,37578,41099,37578,40563,16440,68533.0,1293084.0
2000-06-26,43471,43471,40181,42629,16840,72025.0,1293084.0
2000-06-27,42553,42630,41329,42476,29990,71766.0,1293084.0
2000-06-28,42094,42477,39492,42400,23630,71637.0,1293084.0
2000-06-29,42000,42000,40500,40600,40850,52499.0,1293084.0
2000-06-30,40600,40600,38500,40200,5960,51982.0,1293084.0
2000-07-03,42400,42500,40200,40750,8010,52693.0,1293084.0
2000-07-04,40750,40750,39300,39300,8160,50818.0,1293084.0
2000-07-05,39000,40000,38100,39650,3410,51271.0,1293084.0
2000-07-06,36000,39650,36000,38100,7070,49267.0,1293084.0
2000-07-07,38100,39100,37800,38200,6000,49396.0,1293084.0
2000-07-10,38800,38800,37700,37800,4790,48879.0,1293084.0
2000-07-11,37950,37950,36800,36800,6460,47585.0,1293084.0
2000-07-12,36800,37400,36150,36200,4120,46810.0,1293084.0
2000-07-13,36500,36600,36000,36400,5510,47068.0,1293084.0
2000-07-14,36100,36150,35800,35800,6160,46292.0,1293084.0
2000-07-18,35800,35800,34500,34700,3330,44870.0,1293084.0
2000-07-19,34700,34700,33600,33600,5830,43448.0,1293084.0
2000-07-20,33000,34000,32500,33000,2300,42672.0,1293084.0
2000-07-21,33050,37900,32100,35500,7390,59995.0,1690000.0
2000-07-24,33300,34000,33000,33000,5460,55770.0,1690000.0
2000-07-25,33900,35000,32650,33000,4900,55770.0,1690000.0
2000-07-26,33800,33900,32100,32950,3070,55686.0,1690000.0
2000-07-27,32100,34000,32100,33000,2150,55770.0,1690000.0
2000-07-28,32500,33000,32400,32700,2940,55263.0,1690000.0
2000-07-31,32700,33000,32000,32750,1930,55348.0,1690000.0
2000-08-01,32500,33400,32500,33000,2770,55770.0,1690000.0
2000-08-02,32800,34700,32800,34500,4340,58305.0,1690000.0
2000-08-03,34800,38000,34800,36850,4720,62276.0,1690000.0
2000-08-04,36850,37000,35100,35500,2170,59995.0,1690000.0
2000-08-07,36000,36000,33200,33500,3290,56615.0,1690000.0
2000-08-08,34700,35100,33600,33950,2290,57376.0,1690000.0
2000-08-09,34000,34900,34000,34300,2280,57967.0,1690000.0
2000-08-10,34100,35400,33600,35400,1610,59826.0,1690000.0
2000-08-11,34500,34900,34200,34400,2450,58136.0,1690000.0
2000-08-14,34400,35900,34400,34650,4630,58558.0,1690000.0
2000-08-16,35500,35800,34850,35500,1840,59995.0,1690000.0
2000-08-17,34600,36900,34600,36500,4750,61685.0,1690000.0
2000-08-18,35100,37500,35100,37500,5690,63375.0,1690000.0
2000-08-21,38500,38500,36500,37300,7030,63037.0,1690000.0
2000-08-22,37300,37300,35700,36500,5330,61685.0,1690000.0
2000-08-23,36000,36500,36000,36000,3970,60840.0,1690000.0
2000-08-24,35500,36450,35100,36100,3860,61009.0,1690000.0
2000-08-25,36900,36900,35700,36150,2090,61094.0,1690000.0
2000-08-28,37000,37000,36000,36050,4750,60924.0,1690000.0
2000-08-29,36300,37500,35600,37500,6070,63375.0,1690000.0
2000-08-30,38300,38500,36600,38300,5180,64727.0,1690000.0
2000-08-31,37500,39200,37400,38100,8000,64389.0,1690000.0
2000-09-01,38100,38800,37900,38000,4700,64220.0,1690000.0
2000-09-04,38050,39000,37200,37200,4930,62868.0,1690000.0
2000-09-05,37200,37900,36000,36300,2360,61347.0,1690000.0
2000-09-06,36500,36900,36500,36500,880,61685.0,1690000.0
2000-09-07,36550,36550,36100,36150,2410,61094.0,1690000.0
2000-09-08,36250,37000,36250,37000,1040,62530.0,1690000.0
2000-09-14,36000,36900,35900,36200,3210,61178.0,1690000.0
2000-09-15,36900,37300,36100,36900,1750,62361.0,1690000.0
2000-09-18,37050,37050,34600,36000,3690,60840.0,1690000.0
2000-09-19,34750,36500,34750,35900,3290,60671.0,1690000.0
2000-09-20,35300,35900,35300,35500,2720,59995.0,1690000.0
