미래에셋대우(006800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-03-02,10075,10386,9937,10075,655540,717811.0,49334064.0
1999-03-03,10110,10596,9938,10214,669450,727677.0,49334064.0
1999-03-04,10317,10317,10040,10041,271770,715344.0,49334064.0
1999-03-05,9902,10144,9798,10041,336560,715344.0,49334064.0
1999-03-08,10387,11530,10283,11531,1426140,821412.0,49334064.0
1999-03-09,11702,11911,11357,11565,1500640,823879.0,49334064.0
1999-03-10,11425,11633,11182,11495,615000,818945.0,49334064.0
1999-03-11,11599,12465,11530,12189,1636310,868280.0,49334064.0
1999-03-12,12258,12326,11841,12050,1025900,858413.0,49334064.0
1999-03-15,12258,12603,12084,12189,1127080,868280.0,49334064.0
1999-03-16,11910,12325,11910,12327,596750,878146.0,49334064.0
1999-03-17,12811,13503,12673,12881,2883070,917614.0,49334064.0
1999-03-18,12707,13226,12049,12050,1096230,858413.0,49334064.0
1999-03-19,12187,12464,12048,12395,793140,883080.0,49334064.0
1999-03-22,12326,12395,11564,11807,1133210,841146.0,49334064.0
1999-03-23,11911,12292,11773,12189,623990,868280.0,49334064.0
1999-03-24,12048,12464,11910,12361,669090,880613.0,49334064.0
1999-03-25,12118,12672,12083,12327,597630,878146.0,49334064.0
1999-03-26,12257,12602,12221,12569,696230,927593.0,51107064.0
1999-03-29,12534,12534,11945,12189,1029110,910967.0,51759500.0
1999-03-30,12443,12518,11859,12115,498790,861740.0,52068897.0
1999-03-31,12150,12517,12150,12334,631840,881691.0,52325881.0
1999-04-01,12333,13687,12187,13029,1874580,935357.0,52548167.0
1999-04-02,13358,13468,12809,12920,1195210,931113.0,52754270.0
1999-04-06,13249,14053,13249,13762,1810720,991780.0,52754270.0
1999-04-07,13908,14017,13321,13395,1601440,965403.0,52754270.0
1999-04-08,13395,13724,12992,13688,1051460,986505.0,52754270.0
1999-04-09,14018,14969,13688,14567,3868370,1051216.0,52824917.0
1999-04-12,14567,14859,13176,13981,3227620,1008956.0,52824917.0
1999-04-13,13761,14384,13542,13725,1504600,990467.0,52824917.0
1999-04-14,13909,14493,13615,13835,2546790,998391.0,52824917.0
1999-04-15,14567,15884,14274,15885,4798780,1146301.0,52824917.0
1999-04-16,16470,18264,15884,18263,8528580,1321741.0,52975582.0
1999-04-19,19031,20421,18629,19764,4598700,1430341.0,52975582.0
1999-04-20,19617,20057,17348,19471,3771590,1409150.0,52975582.0
1999-04-21,19470,21080,18811,19252,3738610,1393258.0,52975582.0
1999-04-22,19031,19690,18372,19252,2387850,1393258.0,52975582.0
1999-04-23,19764,21960,19287,21521,5124550,1604795.0,54584857.0
1999-04-26,22691,24741,22399,24742,4784220,1844968.0,54584857.0
1999-04-27,25619,26204,22764,24888,4764480,1855885.0,54584857.0
1999-04-28,23423,25399,22691,23936,3112060,1784925.0,54584857.0
1999-04-29,23423,23570,20495,20862,2571500,1555668.0,54584857.0
1999-04-30,20862,21777,19837,21485,3658180,1617065.0,55095926.0
1999-05-03,21485,21850,20862,20935,1543340,1575743.0,55095926.0
1999-05-04,21887,24046,21595,23131,3116370,1741031.0,55095926.0
1999-05-06,23130,23789,22728,23424,2203380,1763070.0,55095926.0
1999-05-07,23863,24302,23204,23424,1900770,1768127.0,55253960.0
1999-05-10,23241,23424,22546,22912,975080,1729449.0,55253960.0
1999-05-11,22472,23388,21814,21887,1588590,1652093.0,55253960.0
1999-05-12,21373,22253,20861,21082,1614590,1591314.0,55253960.0
1999-05-13,20422,20862,18447,19033,1914700,1436603.0,55253960.0
1999-05-14,19177,19617,18226,18776,1373650,1418453.0,55300311.0
1999-05-17,18666,18923,18300,18301,911710,1382508.0,55300311.0
1999-05-18,17933,18666,17494,18044,1121450,1363153.0,55300311.0
1999-05-19,18373,19032,18191,18374,1410460,1388038.0,55300311.0
1999-05-20,18519,18592,16542,16763,1207120,1266377.0,55300311.0
1999-05-21,17200,17421,16322,16690,1365720,1261099.0,55311363.0
1999-05-24,16396,16981,15737,16031,1279560,1211319.0,55311363.0
1999-05-25,16031,16654,15774,15812,1572790,1194725.0,55311363.0
1999-05-26,16140,17200,15883,17202,1301190,1299817.0,55311363.0
1999-05-27,17275,17715,16763,16836,1471140,1272161.0,55311363.0
1999-05-28,17200,17421,16616,17202,1066400,1299817.0,55311363.0
1999-05-31,17421,17787,16981,16983,686170,1283224.0,55311363.0
1999-06-01,16616,17421,16505,17166,690540,1297051.0,55311363.0
1999-06-02,17164,19544,17164,18885,2773020,1427033.0,55311363.0
1999-06-03,19399,19399,17897,18301,1724260,1382784.0,55311363.0
1999-06-04,18811,19324,18446,18593,1747140,1404944.0,55312756.0
1999-06-07,19105,21228,18959,21229,2977240,1604070.0,55312756.0
1999-06-08,21556,21594,20495,21374,2149790,1615132.0,55312756.0
1999-06-09,20935,21959,20129,20130,2040490,1521101.0,55312756.0
1999-06-10,19983,20861,19398,20862,1594710,1576414.0,55312756.0
1999-06-11,20496,21374,20277,20570,1552720,1586150.0,56446629.0
1999-06-14,20129,20276,18958,19105,902000,1473257.0,56446629.0
1999-06-15,18519,18886,17349,17715,1512020,1366008.0,56446629.0
1999-06-16,18080,18299,17348,17567,1590420,1354719.0,56446629.0
1999-06-17,17568,18886,17568,18081,1587480,1394232.0,56446629.0
1999-06-18,17933,18080,16908,17166,1273380,1327485.0,56609185.0
1999-06-21,16837,17165,15884,16471,1961640,1273707.0,56609185.0
1999-06-22,16103,16762,15005,15957,2453420,1234080.0,56609185.0
1999-06-23,16725,17567,16616,16909,2025350,1307672.0,56609185.0
1999-06-24,17568,18592,17532,17788,3287090,1375603.0,56609185.0
1999-06-25,17788,18447,17238,17788,1515590,1395576.0,57431093.0
1999-06-28,18299,18299,16908,16983,1427430,1422910.0,61332336.0
1999-06-29,16542,18153,16542,17422,1432320,1459710.0,61332336.0
1999-06-30,17201,18044,16470,16471,1152200,1379978.0,61332336.0
1999-07-01,17201,17495,16616,17129,1239490,1435177.0,61332336.0
1999-07-02,17200,18226,17200,17567,1468860,1472446.0,61351905.0
1999-07-05,18372,20203,18152,20203,3339140,1693313.0,61351905.0
1999-07-06,20568,21227,19836,20203,3167490,1693313.0,61351905.0
1999-07-07,20422,20936,19618,20350,2374690,1705583.0,61351905.0
1999-07-08,20495,21080,20495,20715,1715780,1736259.0,61351905.0
1999-07-09,21814,23790,21447,23790,4215330,1994861.0,61380334.0
1999-07-12,25474,27304,23790,24522,3741470,2056241.0,61380334.0
1999-07-13,24522,25473,22690,23424,2536620,1964171.0,61380334.0
1999-07-14,24155,24814,23130,24302,2885630,2037827.0,61380334.0
1999-07-15,24156,24668,22326,24449,2559860,2050103.0,61380334.0
1999-07-16,24448,25693,23789,25254,3020850,2120908.0,61475581.0
1999-07-19,28475,28548,25913,27084,3773260,2274596.0,61475581.0
1999-07-20,25986,26645,23058,23498,3046840,1973366.0,61475581.0
1999-07-21,24850,26278,23789,24888,4048150,2090170.0,61475581.0
1999-07-22,24156,25986,22838,25840,3047350,2170088.0,61475581.0
1999-07-23,25254,25474,21996,21997,1785360,1854812.0,61724198.0
1999-07-26,19800,20715,18702,18702,2275610,1577053.0,61724198.0
1999-07-27,16981,19763,15921,17934,5964120,1512243.0,61724198.0
1999-07-28,18666,20604,18007,20203,3400520,1703588.0,61724198.0
1999-07-29,20641,21959,19836,20715,3661540,1746795.0,61724198.0
1999-07-30,19836,20129,17640,17861,2773230,1509480.0,61863929.0
1999-08-02,19032,19691,18117,18447,2353160,1558971.0,61863929.0
1999-08-03,16885,18165,16885,17886,1068550,1382659.0,61863929.0
1999-08-04,18246,20567,18246,20407,2431020,1577530.0,61863929.0
1999-08-05,20407,22006,19606,20647,2331140,1596089.0,61863929.0
1999-08-06,20808,21527,19847,20407,966820,1577590.0,61866281.0
1999-08-09,21127,22568,20647,21368,1822130,1651830.0,61866281.0
1999-08-10,21606,24567,21126,24569,4295850,1899295.0,61866281.0
1999-08-11,24648,26328,23607,24088,5897570,1862175.0,61866281.0
1999-08-12,24407,24808,22807,23608,1966870,1825055.0,61866281.0
1999-08-13,21527,22968,20807,21768,2562470,1682765.0,61866344.0
1999-08-16,20727,22807,20566,21287,1595660,1645645.0,61866344.0
1999-08-17,21687,22088,18127,18127,2344350,1401273.0,61866344.0
1999-08-18,17205,18006,15445,16806,3531920,1299193.0,61866344.0
1999-08-19,16725,17366,16245,16325,1797520,1262073.0,61866344.0
1999-08-20,16125,18085,15845,17446,2634010,1348691.0,61866547.0
1999-08-23,18406,19886,17565,19087,2546000,1475517.0,61866547.0
1999-08-24,19086,19206,17765,18327,2715680,1416744.0,61866547.0
1999-08-25,18327,18407,17367,17366,2214180,1342504.0,61866547.0
1999-08-26,16445,18806,16284,17246,4217820,1333224.0,61866547.0
1999-08-27,16645,17126,14725,15366,2295610,1187838.0,61866547.0
1999-08-30,16726,17646,15845,17647,3488170,1364157.0,61866547.0
1999-08-31,17046,19127,16486,17366,4864950,1342504.0,61866547.0
1999-09-01,17406,17967,15686,15846,1993180,1224958.0,61866547.0
1999-09-02,15526,16366,15206,15246,1587100,1178558.0,61866547.0
1999-09-03,15845,16324,15284,15926,1931580,1231157.0,61867183.0
1999-09-06,15285,16206,15285,15886,1193440,1228064.0,61867183.0
1999-09-07,15885,16366,15686,15846,1351000,1224970.0,61867183.0
1999-09-08,15685,15804,14804,14845,1959690,1147636.0,61867183.0
1999-09-09,14966,15765,14525,15206,2725100,1175476.0,61867183.0
1999-09-10,15446,15846,14966,15366,1912310,1187918.0,61870750.0
1999-09-13,15206,15526,14566,14766,1233590,1141515.0,61870750.0
1999-09-14,15086,15566,14966,15045,1307850,1163170.0,61870750.0
1999-09-15,15364,16005,15164,15445,1366790,1194105.0,61870750.0
1999-09-16,15205,15605,14965,14965,821470,1156996.0,61871441.0
1999-09-17,15285,15926,14805,15206,2056480,1175557.0,61871441.0
1999-09-20,15405,15446,14885,14925,622560,1153902.0,61871441.0
1999-09-21,14965,15205,14884,14965,807950,1156996.0,61871441.0
1999-09-22,15085,15605,14724,15485,1259730,1197212.0,61871441.0
1999-09-27,15364,15764,15045,15125,1308940,1597746.0,84536840.0
1999-09-28,15526,16206,15125,15726,3093130,1661149.0,84536840.0
1999-09-29,15606,16686,15325,15526,2653120,1640015.0,84536840.0
1999-09-30,15525,15764,14363,14365,1516880,1517436.0,84536840.0
1999-10-01,14085,14565,13044,13365,1666650,1411765.0,84536840.0
1999-10-04,13605,14765,13444,13645,2585780,1441353.0,84536840.0
1999-10-05,13604,14004,12323,12404,1484180,1310321.0,84536840.0
1999-10-06,12564,13165,11923,12925,1604700,1365270.0,84536840.0
1999-10-07,12724,13565,12524,13125,2444110,1386404.0,84536840.0
1999-10-08,12964,14205,12804,13605,3047650,1437126.0,84536840.0
1999-10-11,14404,14404,13444,13724,1124900,1449807.0,84536840.0
1999-10-12,13204,13685,12925,13245,2476790,1399085.0,84536840.0
1999-10-13,12963,13483,12644,12885,1568150,1361043.0,84536840.0
1999-10-14,12804,14566,12645,14125,7349280,1894193.0,107319719.0
1999-10-15,14125,14485,13245,13645,6078970,1831005.0,107390320.0
1999-10-18,13444,14645,13204,13766,3907050,1847114.0,107390320.0
1999-10-19,14405,14405,13405,13645,1763560,1831005.0,107390320.0
1999-10-20,13843,14565,13483,14005,3858140,1879331.0,107390320.0
1999-10-21,14045,14165,13245,13285,1828290,1782679.0,107390320.0
1999-10-22,13204,13605,12805,12965,1512010,1739723.0,107390320.0
1999-10-25,12724,13085,11284,11684,2391440,1567899.0,107390320.0
1999-10-26,11763,11763,10802,10803,2057580,1449769.0,107390320.0
1999-10-27,10802,12284,10562,11924,4454080,1600116.0,107390320.0
1999-10-28,12003,12124,11323,11924,1551470,1600116.0,107390320.0
1999-10-29,12004,12964,11764,12284,3301310,1648441.0,107390320.0
1999-11-01,13444,14125,12884,14125,2570480,1895439.0,107390320.0
1999-11-02,14805,16206,14566,16206,6283640,2174654.0,107390320.0
1999-11-03,16685,17886,16365,16806,7122730,2255197.0,107390320.0
1999-11-04,17206,17526,16285,17206,4707250,2308892.0,107390320.0
1999-11-05,17445,17565,16685,17085,2456770,2292783.0,107390320.0
1999-11-08,17126,17967,16566,16886,3596070,2265936.0,107390320.0
1999-11-09,16885,17765,16885,17606,2442510,2362587.0,107390320.0
1999-11-10,17605,18366,16885,17446,2943580,2341109.0,107390320.0
1999-11-11,17284,17846,16845,16965,2642210,2276675.0,107390320.0
1999-11-12,17205,18326,16845,17446,4424810,2341109.0,107390320.0
1999-11-15,18406,19205,18006,19207,5479970,2577368.0,107390320.0
1999-11-16,19287,20327,18847,19967,4047090,2679388.0,107390320.0
1999-11-17,20727,22327,20326,20807,5223070,2792148.0,107390320.0
1999-11-18,20167,20487,18807,19447,3083620,2609585.0,107390320.0
1999-11-19,19287,19927,18846,18926,2577440,2539781.0,107390320.0
1999-11-22,18725,18846,17645,18087,1952690,2427021.0,107390320.0
1999-11-23,17245,18806,17125,18046,2888890,2421652.0,107390320.0
1999-11-24,17325,17846,16644,16806,2113920,2255197.0,107390320.0
1999-11-25,16405,17125,15685,15766,3862070,2115589.0,107390320.0
1999-11-26,16086,16366,14805,15045,3083290,2018938.0,107390320.0
1999-11-29,14845,15165,13645,14246,2225320,1911548.0,107390320.0
1999-11-30,14405,15686,14405,15206,2697450,2040416.0,107390320.0
1999-12-01,14724,15045,14004,14005,1385330,1879331.0,107390320.0
1999-12-02,14005,14725,13444,13645,1744530,1831005.0,107390320.0
1999-12-03,13685,14045,13285,13445,1394360,1804187.0,107392070.0
1999-12-06,13685,13964,13324,13645,1173770,1831035.0,107392070.0
1999-12-07,13445,13645,12564,12644,1338050,1696795.0,107392070.0
1999-12-08,12004,13285,11804,12805,2253120,1718273.0,107392070.0
1999-12-09,12645,13045,12404,12485,1274510,1675316.0,107392070.0
1999-12-10,12323,14324,12083,14325,2976780,1922318.0,107392070.0
1999-12-13,14484,14644,13604,13684,2158850,1836404.0,107392070.0
1999-12-14,14085,14404,13483,13525,1686420,1814926.0,107392070.0
1999-12-15,13204,13363,12604,12684,1365900,1702164.0,107392070.0
1999-12-16,12403,13284,12363,12684,1262570,1702164.0,107392070.0
1999-12-17,12884,13204,12524,12605,918450,1691425.0,107392070.0
1999-12-20,12404,12765,11884,12004,1740910,1610881.0,107392070.0
1999-12-21,12004,12364,11284,11364,1224760,1524967.0,107392070.0
1999-12-22,11083,11804,10684,11204,1790200,1503489.0,107392070.0
1999-12-23,11204,11524,10443,10484,1695060,1406836.0,107392070.0
1999-12-24,10724,11844,10523,11004,2181960,1476641.0,107392070.0
1999-12-27,11164,11442,10562,10564,1164140,1417575.0,107392070.0
1999-12-28,10163,10962,10003,10283,1618080,1379988.0,107392070.0
2000-01-04,10323,11803,10323,11763,1542810,1578663.0,107392070.0
2000-01-05,11204,11844,10803,11044,2894840,1482011.0,107392070.0
2000-01-06,11204,11204,10043,10164,1573760,1363879.0,107392070.0
2000-01-07,10484,10803,10083,10164,1729660,1363879.0,107392070.0
2000-01-10,10404,10645,10004,10004,1384090,1342401.0,107392070.0
2000-01-11,9843,10523,9723,10243,1692940,1374618.0,107392070.0
2000-01-12,10003,10403,9643,9763,1141620,1310183.0,107392070.0
2000-01-13,9643,10003,9522,9763,1510710,1310183.0,107392070.0
2000-01-14,9764,9803,8883,9044,1745380,1213530.0,107392070.0
2000-01-17,9204,9364,8563,8883,2195290,1192052.0,107392070.0
2000-01-18,9042,9122,8521,8523,2363580,1143726.0,107392070.0
2000-01-19,8282,8402,7529,7554,2263490,1013781.0,107392070.0
2000-01-20,7403,7554,6971,7123,2190320,955789.0,107392070.0
2000-01-21,6889,7322,6729,6730,2965120,903167.0,107392070.0
2000-01-24,6962,7442,6881,7050,3884110,946124.0,107392070.0
2000-01-25,6802,7353,6729,7163,2075670,961159.0,107392070.0
2000-01-26,7593,8202,7442,8202,2229810,1100769.0,107392070.0
2000-01-27,9083,9403,8724,9404,4875210,1261857.0,107392070.0
2000-01-28,9923,10404,9643,10004,6760150,1342401.0,107392070.0
2000-01-31,9363,11123,9322,10604,6089780,1422945.0,107392070.0
2000-02-01,11083,11083,10283,10564,3680030,1417575.0,107392070.0
2000-02-02,10484,11484,10283,11204,4229480,1503489.0,107392070.0
2000-02-03,11283,11603,10962,11243,2311750,1508859.0,107392070.0
2000-02-07,10962,11442,10442,10444,3922140,1401467.0,107392070.0
2000-02-08,10163,10883,9802,9924,3957920,1331662.0,107392070.0
2000-02-09,10004,10324,9523,9884,2372720,1326292.0,107392070.0
2000-02-10,10204,11124,9883,11044,5336370,1482011.0,107392070.0
2000-02-11,11203,11203,9843,10084,2822920,1353140.0,107392070.0
2000-02-14,9602,10763,9322,10404,3164750,1396097.0,107392070.0
2000-02-15,10403,10763,9643,9643,2654300,1294074.0,107392070.0
2000-02-16,9923,10043,9163,9684,1723560,1299444.0,107392070.0
2000-02-17,9523,9923,9283,9843,1873310,1320922.0,107392070.0
2000-02-18,9122,9922,9122,9283,2552640,1245748.0,107392070.0
2000-02-21,8883,9922,8442,9803,2646120,1315553.0,107392070.0
2000-02-22,9283,10004,9204,9203,1983930,1235009.0,107392070.0
2000-02-23,9922,10562,9402,10243,4462660,1374618.0,107392070.0
2000-02-24,9764,10324,9244,9524,2361290,1277966.0,107392070.0
2000-02-25,9684,9844,9204,9684,2401960,1299444.0,107392070.0
2000-02-28,9204,10004,9163,9843,1699390,1320922.0,107392070.0
2000-02-29,10164,10164,9364,9524,1535560,1277966.0,107392070.0
2000-03-02,9122,9723,9002,9483,3720310,1272596.0,107392070.0
2000-03-03,9483,9483,8403,8883,2658480,1192052.0,107392070.0
2000-03-06,8883,9204,8483,8924,2975960,1197422.0,107392070.0
2000-03-07,8642,9043,8563,8564,1688810,1149095.0,107392070.0
2000-03-08,8323,9244,8283,8564,3512870,1149095.0,107392070.0
2000-03-09,8563,8724,8083,8083,2407090,1084660.0,107392070.0
2000-03-10,8161,8362,7842,7842,2201030,1052442.0,107392070.0
2000-03-13,7843,7923,7155,7259,2349020,974046.0,107392070.0
2000-03-14,6818,7514,6818,7243,2255900,971898.0,107392070.0
2000-03-15,7242,7410,6970,7003,1389010,939681.0,107392070.0
2000-03-16,7113,7282,6897,6987,1446830,937533.0,107392070.0
2000-03-17,7516,7737,7206,7508,2134060,911759.0,107392070.0
2000-03-20,7348,7427,7162,7190,1241030,873098.0,107392070.0
2000-03-21,7295,7383,6800,6845,1236600,831215.0,107392070.0
2000-03-22,6852,7074,6676,6703,2842160,814032.0,107392070.0
2000-03-23,6544,6614,6207,6209,3048800,753892.0,107392070.0
2000-03-24,6278,6349,5853,6058,2176540,735636.0,107392070.0
2000-03-27,5906,6773,5748,6624,5969130,804367.0,107392070.0
2000-03-28,6278,6632,6109,6226,1924120,756040.0,107392070.0
2000-03-29,6030,6172,5305,5394,1947840,655092.0,107392070.0
2000-03-30,5128,5571,4960,5571,1938650,676570.0,107392070.0
2000-03-31,5287,5650,5287,5289,1032830,642205.0,107392070.0
2000-04-03,5128,5394,4863,4864,1055120,590656.0,107392070.0
2000-04-04,4951,5128,4863,5121,1358990,621800.0,107392070.0
2000-04-06,4942,5040,4907,4935,728190,599248.0,107392070.0
2000-04-07,4863,5022,4686,4723,3048340,573474.0,107392070.0
2000-04-10,4607,5252,4430,4776,5294850,579917.0,107392070.0
2000-04-11,4942,4996,4695,4749,3219640,576695.0,107392070.0
2000-04-12,4916,5173,4801,4855,4664050,589582.0,107392070.0
2000-04-14,4784,5191,4695,4961,4299140,602470.0,107392070.0
2000-04-17,4439,4686,4218,4289,2590480,520852.0,107392070.0
2000-04-18,4465,4571,4288,4373,2032130,531054.0,107392070.0
2000-04-19,4376,4465,4199,4210,2005460,511186.0,107392070.0
2000-04-20,4058,4209,3810,3825,2345080,464471.0,107392070.0
2000-04-21,3855,3934,3731,3825,2318950,464471.0,107392070.0
2000-04-24,3824,4288,3745,4006,3929100,486486.0,107392070.0
2000-04-25,3961,4094,3784,3798,1775000,461249.0,107392070.0
2000-04-26,3815,3922,3280,3281,1987060,398425.0,107392070.0
2000-04-27,3280,3430,3023,3334,3266060,404868.0,107392070.0
2000-04-28,3377,3833,3289,3834,3639390,465545.0,107392070.0
2000-05-02,4062,4235,3899,4077,5116310,495077.0,107392070.0
2000-05-03,4155,4686,3978,4688,4070480,569178.0,107392070.0
2000-05-04,4933,5376,4704,5156,7476370,626096.0,107392070.0
2000-05-08,5031,5040,4430,4439,4310880,539108.0,107392070.0
2000-05-09,4421,4439,3996,4001,3359510,485949.0,107392070.0
2000-05-10,3855,4032,3757,3768,2751960,457490.0,107392070.0
2000-05-12,3624,3926,3580,3829,3075160,465008.0,107392070.0
2000-05-15,3713,3882,3360,3361,1675630,408090.0,107392070.0
2000-05-16,3448,3705,3421,3493,2024520,424199.0,107392070.0
2000-05-17,3448,3563,2970,3060,1586810,371577.0,107392070.0
2000-05-18,3095,3218,2882,3193,2195260,387685.0,107392070.0
2000-05-19,3103,3280,2741,2741,3627760,332915.0,107392070.0
2000-05-22,2758,2988,2697,2741,2890860,464708.0,149905807.0
2000-05-23,2705,3095,2608,2914,3826300,493940.0,149905807.0
2000-05-24,2918,3347,2837,3347,3214100,567393.0,149905807.0
2000-05-25,3532,3846,3403,3847,2236840,652090.0,149905807.0
2000-05-26,3669,4085,3272,3272,5724480,554651.0,149905807.0
2000-05-29,3272,3762,3112,3763,5636630,637849.0,149905807.0
2000-05-30,3978,4323,3665,3714,7319270,629604.0,149905807.0
2000-05-31,3801,4262,3757,4113,8935170,697062.0,149905807.0
2000-06-01,3978,4235,3820,3847,4207650,652090.0,149905807.0
2000-06-02,4067,4288,3970,4050,5977990,686569.0,149905807.0
2000-06-05,4323,4651,4199,4651,7032980,812074.0,154386606.0
2000-06-07,4686,5128,4598,4802,6697420,838319.0,154386606.0
2000-06-08,4819,4951,4262,4599,6044410,802810.0,154386606.0
2000-06-09,4465,4784,4332,4466,4394440,779652.0,154386606.0
2000-06-12,4332,4633,4332,4483,2606240,782740.0,154386606.0
2000-06-13,4483,4765,4385,4422,3979320,771933.0,154386606.0
2000-06-14,4465,4580,4134,4148,2056980,724073.0,154386606.0
2000-06-15,4155,4275,3740,3803,2541760,663862.0,154386606.0
2000-06-16,3661,3846,3603,3696,2660140,645336.0,154386606.0
2000-06-19,3801,3864,3580,3582,2203840,625266.0,154386606.0
2000-06-20,3652,4116,3624,4117,5552560,718670.0,154386606.0
2000-06-21,4164,4633,3978,4068,8866080,710178.0,154386606.0
2000-06-22,4244,4376,3987,4094,3916180,714810.0,154386606.0
2000-06-23,4023,4231,3987,4157,2459230,725617.0,154386606.0
2000-06-26,4288,4315,4129,4210,2154000,734880.0,154386606.0
2000-06-27,4209,4651,4190,4511,5230590,787372.0,154386606.0
2000-06-28,4509,5031,4483,4688,7463590,818249.0,154386606.0
2000-06-29,4712,4828,4456,4599,3080590,802810.0,154386606.0
2000-06-30,4669,5287,4607,5289,8381300,923232.0,154386606.0
2000-07-03,5730,6074,5571,6076,13221010,1060636.0,154386606.0
2000-07-04,6163,6463,5748,5775,14247320,1008145.0,154386606.0
2000-07-05,5836,6632,5491,6633,15422140,1157900.0,154386606.0
2000-07-06,6808,7595,6738,7075,20390320,1235093.0,154386606.0
2000-07-07,7074,7472,6906,7252,11326110,1265970.0,154386606.0
2000-07-10,7348,8338,7260,8340,14514350,1455866.0,154386606.0
2000-07-11,8577,9551,8489,8666,22150610,1512989.0,154386606.0
2000-07-12,9108,9197,8410,8843,13226690,1543866.0,154386606.0
2000-07-13,8586,8931,8507,8826,8200160,1540778.0,154386606.0
2000-07-14,8975,9152,7764,7915,9484970,1381760.0,154386606.0
2000-07-18,7516,7595,6773,7136,10250210,1245900.0,154386606.0
2000-07-19,7224,8205,7127,8207,21283530,1432708.0,154386606.0
2000-07-20,8400,8640,7755,7915,24218570,1381760.0,154386606.0
2000-07-21,8135,8754,7914,8401,19479440,1466673.0,154386606.0
2000-07-24,8224,8463,7145,7340,10463610,1281409.0,154386606.0
2000-07-25,7162,7844,7074,7517,13391210,1312286.0,154386606.0
2000-07-26,7613,7684,7092,7164,8303640,1250532.0,154386606.0
2000-07-27,6985,7322,6773,6898,6314430,1204216.0,154386606.0
2000-07-28,6720,7215,6720,6810,8892400,1188777.0,154386606.0
2000-07-31,6985,7313,6880,7261,7369550,1267514.0,154386606.0
2000-08-01,7418,7595,7295,7340,8364810,1281409.0,154386606.0
2000-08-02,7463,7684,7278,7385,6406200,1289128.0,154386606.0
2000-08-03,7427,7543,7110,7429,7457780,1296847.0,154386606.0
2000-08-04,7339,7534,7038,7075,5876490,1235093.0,154386606.0
2000-08-07,6808,7136,6411,6430,5749460,1122391.0,154386606.0
2000-08-08,6472,6703,6146,6279,4162130,1096145.0,154386606.0
2000-08-09,6419,6835,6393,6810,6659130,1188777.0,154386606.0
2000-08-10,6808,7162,6649,7004,5862770,1222742.0,154386606.0
2000-08-11,6897,7622,6844,7269,9159150,1269058.0,154386606.0
2000-08-14,7958,8073,7604,7702,8136970,1344707.0,154386606.0
2000-08-16,7693,7808,7525,7694,4574810,1343163.0,154386606.0
2000-08-17,7595,8091,7569,7827,8728660,1366321.0,154386606.0
