해태제과식품(101530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-02-18,11300,11500,11250,11450,37852,333388.0,29116822.0
2019-02-19,11600,11650,11250,11400,50370,331932.0,29116822.0
2019-02-20,11550,11550,11150,11350,40612,330476.0,29116822.0
2019-02-21,11350,11750,11300,11550,85611,336299.0,29116822.0
2019-02-22,11650,11900,11500,11800,60665,343578.0,29116822.0
2019-02-25,11900,11950,11550,11550,41834,336299.0,29116822.0
2019-02-26,11500,11850,11450,11650,39261,339211.0,29116822.0
2019-02-27,11650,11650,11450,11500,22456,334843.0,29116822.0
2019-02-28,11450,11550,11100,11200,53520,326108.0,29116822.0
2019-03-04,11150,11300,11050,11200,44925,326108.0,29116822.0
2019-03-05,11100,11300,11050,11300,14210,329020.0,29116822.0
2019-03-06,11200,11500,11150,11450,38578,333388.0,29116822.0
2019-03-07,11550,11600,11400,11500,25456,334843.0,29116822.0
2019-03-08,11500,11500,11200,11300,20193,329020.0,29116822.0
2019-03-11,11350,11350,10950,11300,20649,329020.0,29116822.0
2019-03-12,11300,11450,11250,11400,14780,331932.0,29116822.0
2019-03-13,11400,11600,11300,11600,45479,337755.0,29116822.0
2019-03-14,11600,11650,11250,11250,40181,327564.0,29116822.0
2019-03-15,11200,11450,11150,11250,22763,327564.0,29116822.0
2019-03-18,11400,11500,11200,11250,27777,327564.0,29116822.0
2019-03-19,11300,11300,11000,11050,35484,321741.0,29116822.0
2019-03-20,11250,11250,10900,11000,23473,320285.0,29116822.0
2019-03-21,11000,11000,10650,10650,40289,310094.0,29116822.0
2019-03-22,10850,10950,10400,10450,43959,304271.0,29116822.0
2019-03-25,10350,10400,10050,10150,37125,295536.0,29116822.0
2019-03-26,10300,10300,10050,10200,20826,296992.0,29116822.0
2019-03-27,10300,10300,10100,10250,21350,298447.0,29116822.0
2019-03-28,10300,10350,9970,9970,28118,290295.0,29116822.0
2019-03-29,10100,10150,9970,10150,29994,295536.0,29116822.0
2019-04-01,10200,10300,10050,10200,21709,296992.0,29116822.0
2019-04-02,10150,10300,10050,10250,17536,298447.0,29116822.0
2019-04-03,10350,10500,10300,10400,23564,302815.0,29116822.0
2019-04-04,10400,10450,10150,10450,12952,304271.0,29116822.0
2019-04-05,10550,10550,10300,10300,10159,299903.0,29116822.0
2019-04-08,10200,10450,10200,10400,13077,302815.0,29116822.0
2019-04-09,10300,10350,10200,10250,15452,298447.0,29116822.0
2019-04-10,10250,10400,10200,10400,14082,302815.0,29116822.0
2019-04-11,10400,10500,10350,10500,18476,305727.0,29116822.0
2019-04-12,10450,10750,10400,10650,29265,310094.0,29116822.0
2019-04-15,10650,10800,10450,10800,26878,314462.0,29116822.0
2019-04-16,10800,10800,10550,10700,14044,311550.0,29116822.0
2019-04-17,10700,10700,10450,10450,14500,304271.0,29116822.0
2019-04-18,10450,10600,10200,10400,23472,302815.0,29116822.0
2019-04-19,10400,10400,10000,10300,28441,299903.0,29116822.0
2019-04-22,10300,10500,10050,10350,15249,301359.0,29116822.0
2019-04-23,10400,10400,10200,10400,13917,302815.0,29116822.0
2019-04-24,10400,10650,10250,10550,23246,307182.0,29116822.0
2019-04-25,10550,10550,10200,10400,13507,302815.0,29116822.0
2019-04-26,10400,10400,10150,10300,13411,299903.0,29116822.0
2019-04-29,10150,10300,10150,10300,15864,299903.0,29116822.0
2019-04-30,10400,10400,10150,10200,13304,296992.0,29116822.0
2019-05-02,10200,10300,10100,10150,22952,295536.0,29116822.0
2019-05-03,10200,10250,10100,10250,5806,298447.0,29116822.0
2019-05-07,10250,10250,10050,10200,21601,296992.0,29116822.0
2019-05-08,10250,10250,10000,10050,21502,292624.0,29116822.0
2019-05-09,10050,10100,9870,9940,47018,289421.0,29116822.0
2019-05-10,9870,10000,9850,9980,14418,290586.0,29116822.0
2019-05-13,9980,10000,9800,9810,23645,285636.0,29116822.0
2019-05-14,9580,9880,9560,9880,32906,287674.0,29116822.0
2019-05-15,9810,9950,9750,9900,15613,288257.0,29116822.0
2019-05-16,9710,9810,9600,9630,48102,280395.0,29116822.0
2019-05-17,9830,9830,9550,9640,19523,280686.0,29116822.0
2019-05-20,9640,9640,9320,9430,40497,274572.0,29116822.0
2019-05-21,9430,9430,9110,9160,37469,266710.0,29116822.0
2019-05-22,9220,9250,9060,9090,29533,264672.0,29116822.0
2019-05-23,9100,9120,8900,9030,40578,262925.0,29116822.0
2019-05-24,8980,8980,8850,8890,22687,258849.0,29116822.0
2019-05-27,8830,8940,8700,8760,31534,255063.0,29116822.0
2019-05-28,8760,9140,8710,9140,30061,266128.0,29116822.0
2019-05-29,9060,9230,8920,9210,39264,268166.0,29116822.0
2019-05-30,9210,9260,8920,9100,26329,264963.0,29116822.0
2019-05-31,9000,9190,8970,9170,25593,267001.0,29116822.0
2019-06-03,9160,9190,9040,9100,16914,264963.0,29116822.0
2019-06-04,9120,9190,9030,9180,15981,267292.0,29116822.0
2019-06-05,9090,9250,9090,9230,13074,268748.0,29116822.0
2019-06-07,9210,9560,9150,9500,35230,276610.0,29116822.0
2019-06-10,9490,9790,9450,9720,33411,283016.0,29116822.0
2019-06-11,9630,9950,9630,9900,44396,288257.0,29116822.0
2019-06-12,9800,9990,9750,9870,31648,287383.0,29116822.0
2019-06-13,9870,9990,9750,9920,28374,288839.0,29116822.0
2019-06-14,9780,9920,9550,9700,30441,282433.0,29116822.0
2019-06-17,9750,9750,9600,9660,11862,281269.0,29116822.0
2019-06-18,9560,9620,9300,9320,28039,271369.0,29116822.0
2019-06-19,9350,9500,9350,9440,21224,274863.0,29116822.0
2019-06-20,9440,9450,9300,9370,31648,272825.0,29116822.0
2019-06-21,9410,9420,9300,9340,15100,271951.0,29116822.0
2019-06-24,9340,9380,9190,9200,26481,267875.0,29116822.0
2019-06-25,9310,9850,9170,9440,165047,274863.0,29116822.0
2019-06-26,9450,9490,9150,9240,38960,269039.0,29116822.0
2019-06-27,9240,9300,9120,9160,29776,266710.0,29116822.0
2019-06-28,9240,9240,9010,9050,19421,263507.0,29116822.0
2019-07-01,9060,9240,9060,9150,11693,266419.0,29116822.0
2019-07-02,9070,9190,9050,9050,12511,263507.0,29116822.0
2019-07-03,9150,9150,9010,9040,9984,263216.0,29116822.0
2019-07-04,9020,9090,8970,9020,12941,262634.0,29116822.0
2019-07-05,9020,9090,9010,9090,8095,264672.0,29116822.0
2019-07-08,9220,9220,8790,8790,28916,255937.0,29116822.0
2019-07-09,8870,8870,8700,8720,25651,253899.0,29116822.0
2019-07-10,8700,8790,8700,8750,14506,254772.0,29116822.0
2019-07-11,8940,9200,8720,9200,13519,267875.0,29116822.0
2019-07-12,9190,9190,8960,9070,7700,264090.0,29116822.0
2019-07-15,9110,9130,8760,8920,11908,259722.0,29116822.0
2019-07-16,8800,9000,8800,8920,9824,259722.0,29116822.0
2019-07-17,8900,8920,8730,8870,15954,258266.0,29116822.0
2019-07-18,8760,8870,8760,8820,7029,256810.0,29116822.0
2019-07-19,9190,9190,8850,8910,11142,259431.0,29116822.0
2019-07-22,9000,9000,8820,8890,6818,258849.0,29116822.0
2019-07-23,8950,8960,8870,8930,3277,260013.0,29116822.0
2019-07-24,8920,8950,8830,8830,5430,257102.0,29116822.0
2019-07-25,8850,8850,8680,8770,13264,255355.0,29116822.0
2019-07-26,8700,9000,8680,8790,13511,255937.0,29116822.0
2019-07-29,8760,8820,8380,8380,31804,243999.0,29116822.0
2019-07-30,8080,8420,8080,8200,34341,238758.0,29116822.0
2019-07-31,8490,9800,8480,8600,1019053,250405.0,29116822.0
2019-08-01,8610,8680,8300,8300,81693,241670.0,29116822.0
2019-08-02,8300,8540,8120,8290,44570,241378.0,29116822.0
2019-08-05,8220,8800,8180,8290,119685,241378.0,29116822.0
2019-08-06,8160,8290,7460,7780,83322,226529.0,29116822.0
2019-08-07,7610,8080,7570,7600,66248,221288.0,29116822.0
2019-08-08,7550,7770,7550,7700,40324,224200.0,29116822.0
2019-08-09,7700,7950,7610,7720,28863,224782.0,29116822.0
2019-08-12,7760,7760,7640,7700,21420,224200.0,29116822.0
2019-08-13,7810,7950,7660,7800,40747,227111.0,29116822.0
2019-08-14,7860,8000,7820,7830,10756,227985.0,29116822.0
2019-08-16,7760,7770,7640,7700,17111,224200.0,29116822.0
2019-08-19,7820,7850,7710,7830,14201,227985.0,29116822.0
2019-08-20,7890,8000,7840,7990,14780,232643.0,29116822.0
2019-08-21,7930,8050,7830,8030,18587,233808.0,29116822.0
2019-08-22,8090,8090,7850,8000,11786,232935.0,29116822.0
2019-08-23,7990,8050,7880,7920,17508,230605.0,29116822.0
2019-08-26,7790,7900,7690,7710,19616,224491.0,29116822.0
2019-08-27,7740,7800,7700,7730,15059,225073.0,29116822.0
2019-08-28,7350,7790,7350,7640,15217,222453.0,29116822.0
2019-08-29,7640,7680,7460,7540,22825,219541.0,29116822.0
2019-08-30,7550,7650,7550,7600,13550,221288.0,29116822.0
2019-09-02,7690,7690,7580,7620,14065,221870.0,29116822.0
2019-09-03,7620,7820,7600,7740,22587,225364.0,29116822.0
2019-09-04,7740,7840,7690,7760,14341,225947.0,29116822.0
2019-09-05,7880,7880,7780,7810,13587,227402.0,29116822.0
2019-09-06,7760,7860,7710,7770,12182,226238.0,29116822.0
2019-09-09,7760,7770,7630,7730,14460,225073.0,29116822.0
2019-09-10,7740,7780,7650,7680,11703,223617.0,29116822.0
2019-09-11,7680,7780,7680,7760,17815,225947.0,29116822.0
2019-09-16,7680,7840,7680,7840,29082,228276.0,29116822.0
2019-09-17,7880,8500,7840,8020,91556,233517.0,29116822.0
2019-09-18,8010,8060,7890,7960,29419,231770.0,29116822.0
2019-09-19,8000,8080,7940,8000,15093,232935.0,29116822.0
2019-09-20,8000,8000,7880,7930,12653,230896.0,29116822.0
2019-09-23,7910,7940,7840,7900,12229,230023.0,29116822.0
2019-09-24,7930,7930,7700,7860,12721,228858.0,29116822.0
2019-09-25,7890,7990,7770,7810,20048,227402.0,29116822.0
2019-09-26,7750,7870,7750,7780,11704,226529.0,29116822.0
2019-09-27,7830,7840,7700,7710,10329,224491.0,29116822.0
2019-09-30,7710,7750,7590,7680,13125,,
2019-10-01,7710,7770,7690,7710,6760,,
2019-10-02,7710,7780,7700,7700,6086,,
2019-10-04,7730,7730,7550,7610,17515,,
2019-10-07,7620,7640,7500,7520,11966,,
