신화실업(001770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-04-07,4920,5200,4920,5150,15330,4635.0,900000.0
2003-04-08,5010,5120,4960,5020,3663,4518.0,900000.0
2003-04-09,4930,5130,4800,4880,4190,4392.0,900000.0
2003-04-10,4970,4970,4740,4900,4200,4410.0,900000.0
2003-04-11,5000,5000,4780,4900,5650,4410.0,900000.0
2003-04-14,4805,5120,4805,5080,7220,4572.0,900000.0
2003-04-15,4940,5100,4900,4900,7630,4410.0,900000.0
2003-04-16,4920,5000,4855,5000,20010,4500.0,900000.0
2003-04-17,4990,4990,4850,4940,5570,4446.0,900000.0
2003-04-18,4900,4975,4885,4910,2270,4419.0,900000.0
2003-04-21,4850,5060,4850,5050,23450,4545.0,900000.0
2003-04-22,5100,5100,4850,4870,7755,4383.0,900000.0
2003-04-23,4920,4920,4805,4830,8330,4347.0,900000.0
2003-04-24,4800,4885,4770,4845,11140,4360.0,900000.0
2003-04-25,4840,4840,4600,4750,3200,4275.0,900000.0
2003-04-28,4800,4845,4550,4815,3100,4334.0,900000.0
2003-04-29,4840,4840,4770,4810,2570,4329.0,900000.0
2003-04-30,4795,4800,4730,4800,2800,4320.0,900000.0
2003-05-02,4715,4840,4650,4745,3070,4270.0,900000.0
2003-05-06,4720,4720,4625,4715,8030,4244.0,900000.0
2003-05-07,4715,4720,4590,4720,16310,4248.0,900000.0
2003-05-09,4700,4710,4600,4700,5190,4230.0,900000.0
2003-05-12,4620,4830,4620,4700,5660,4230.0,900000.0
2003-05-13,4630,4755,4615,4675,3280,4208.0,900000.0
2003-05-14,4610,4700,4610,4690,2100,4221.0,900000.0
2003-05-15,4655,4830,4655,4825,4970,4342.0,900000.0
2003-05-16,4750,4875,4690,4710,4780,4239.0,900000.0
2003-05-19,4700,4750,4660,4750,1310,4275.0,900000.0
2003-05-20,4780,4780,4600,4740,6060,4266.0,900000.0
2003-05-21,4645,4780,4645,4745,2170,4270.0,900000.0
2003-05-22,4770,4770,4500,4700,2040,4230.0,900000.0
2003-05-23,4740,4740,4630,4710,1240,4239.0,900000.0
2003-05-26,4670,4800,4670,4705,8100,4234.0,900000.0
2003-05-27,4650,4830,4605,4710,4170,4239.0,900000.0
2003-05-28,4710,4790,4700,4700,2950,4230.0,900000.0
2003-05-29,4715,4780,4710,4710,701,4239.0,900000.0
2003-05-30,4780,4780,4680,4710,510,4239.0,900000.0
2003-06-02,4700,4730,4600,4730,1560,4257.0,900000.0
2003-06-03,4655,4770,4655,4770,70,4293.0,900000.0
2003-06-04,4710,4720,4615,4630,2110,4167.0,900000.0
2003-06-05,4695,4750,4620,4700,5420,4230.0,900000.0
2003-06-09,4650,4730,4640,4695,2800,4226.0,900000.0
2003-06-10,4650,4700,4620,4700,1070,4230.0,900000.0
2003-06-11,4750,4750,4635,4645,2050,4180.0,900000.0
2003-06-12,4720,4720,4635,4695,4240,4226.0,900000.0
2003-06-13,4790,4790,4695,4770,2930,4293.0,900000.0
2003-06-16,4770,4850,4770,4820,13070,4338.0,900000.0
2003-06-17,4865,5440,4850,5190,34770,4671.0,900000.0
2003-06-18,5220,5220,4980,5000,12100,4500.0,900000.0
2003-06-19,5180,5390,4730,5070,7990,4563.0,900000.0
2003-06-20,4870,5140,4870,5130,7550,4617.0,900000.0
2003-06-23,5150,5150,4960,5040,7000,4536.0,900000.0
2003-06-24,4745,5090,4745,5050,4400,4545.0,900000.0
2003-06-25,5040,5180,4985,5040,4860,4536.0,900000.0
2003-06-26,4940,5200,4940,5160,5550,4644.0,900000.0
2003-06-27,5250,5250,5030,5130,5960,4617.0,900000.0
2003-06-30,5290,5290,5040,5200,5010,4680.0,900000.0
2003-07-01,5280,5280,5010,5200,4080,4680.0,900000.0
2003-07-02,5100,5980,5100,5980,38940,5382.0,900000.0
2003-07-03,6500,6870,5460,5550,160633,4995.0,900000.0
2003-07-04,5600,5600,5160,5280,29612,4752.0,900000.0
2003-07-07,5140,5670,5140,5260,38871,4734.0,900000.0
2003-07-08,5300,5950,5300,5680,63052,5112.0,900000.0
2003-07-09,5560,5790,5330,5480,19240,4932.0,900000.0
2003-07-10,5370,5600,5250,5300,15080,4770.0,900000.0
2003-07-11,5310,5450,5210,5350,10567,4815.0,900000.0
2003-07-14,5380,5400,5230,5240,6166,4716.0,900000.0
2003-07-15,5390,5390,5090,5170,7420,4653.0,900000.0
2003-07-16,5110,5200,5030,5130,12560,4617.0,900000.0
2003-07-18,5250,5250,5000,5000,8140,4500.0,900000.0
2003-07-21,5100,5100,4965,4990,3610,4491.0,900000.0
2003-07-22,5000,5000,4810,4930,3160,4437.0,900000.0
2003-07-23,4810,5000,4750,4930,4200,4437.0,900000.0
2003-07-24,5020,5440,4850,5180,5730,4662.0,900000.0
2003-07-25,5200,5200,4980,5090,1166,4581.0,900000.0
2003-07-28,5340,5340,4990,5000,3740,4500.0,900000.0
2003-07-29,5000,5050,4980,5000,2380,4500.0,900000.0
2003-07-30,5040,5040,4900,4900,4643,4410.0,900000.0
2003-07-31,4900,4980,4860,4950,5050,4455.0,900000.0
2003-08-01,4980,5100,4800,5100,1490,4590.0,900000.0
2003-08-04,5000,5030,4820,5000,1380,4500.0,900000.0
2003-08-05,4930,5100,4930,5090,4080,4581.0,900000.0
2003-08-06,5190,5700,5120,5280,26316,4752.0,900000.0
2003-08-07,5350,5350,5140,5270,6160,4743.0,900000.0
2003-08-08,5150,5200,5000,5080,3090,4572.0,900000.0
2003-08-11,5030,5090,5000,5050,1750,4545.0,900000.0
2003-08-12,4990,5070,4950,5010,3490,4509.0,900000.0
2003-08-13,4990,5110,4980,4980,4380,4482.0,900000.0
2003-08-14,4970,5100,4900,5000,5070,4500.0,900000.0
2003-08-18,4950,5500,4950,5140,4860,4626.0,900000.0
2003-08-19,5100,5310,5000,5030,1310,4527.0,900000.0
2003-08-20,5040,5070,4995,5010,6800,4509.0,900000.0
2003-08-21,5010,5120,4990,4990,4530,4491.0,900000.0
2003-08-22,5000,5070,5000,5030,2894,4527.0,900000.0
2003-08-25,5050,5150,5050,5120,2620,4608.0,900000.0
2003-08-26,5210,5220,5080,5080,3853,4572.0,900000.0
2003-08-27,5090,5240,5080,5150,7700,4635.0,900000.0
2003-08-28,5150,5450,5150,5380,4849,4842.0,900000.0
2003-08-29,5410,5800,5350,5700,21180,5130.0,900000.0
2003-09-01,5700,5980,5620,5760,10900,5184.0,900000.0
2003-09-02,5800,5900,5600,5600,10862,5040.0,900000.0
2003-09-03,5600,5620,5400,5580,4460,5022.0,900000.0
2003-09-04,5600,5600,5250,5350,2842,4815.0,900000.0
2003-09-05,5500,5500,5350,5500,6460,4950.0,900000.0
2003-09-08,5480,5480,5380,5440,3830,4896.0,900000.0
2003-09-09,5500,5700,5400,5400,5090,4860.0,900000.0
2003-09-15,5350,5540,5320,5320,540,4788.0,900000.0
2003-09-16,5490,5490,5310,5420,1280,4878.0,900000.0
2003-09-17,5340,5480,5200,5240,5390,4716.0,900000.0
2003-09-18,5230,5390,5180,5220,17800,4698.0,900000.0
2003-09-19,5220,5480,5220,5300,11150,4770.0,900000.0
2003-09-22,5250,5470,5200,5200,12540,4680.0,900000.0
2003-09-23,5150,5350,5150,5320,7090,4788.0,900000.0
2003-09-24,5200,5590,5200,5590,29850,5031.0,900000.0
2003-09-25,5500,6000,5200,5350,83462,4815.0,900000.0
2003-09-26,5440,5510,5200,5250,13280,4725.0,900000.0
2003-09-29,5250,5320,5180,5200,8830,4680.0,900000.0
2003-09-30,5220,5500,5190,5250,4940,4725.0,900000.0
2003-10-01,5210,5300,5150,5240,3660,4716.0,900000.0
2003-10-02,5300,5380,5200,5280,4672,4752.0,900000.0
2003-10-06,5250,5380,5230,5380,4400,4842.0,900000.0
2003-10-07,5420,5420,5200,5400,6770,4860.0,900000.0
2003-10-08,5320,5340,5080,5270,6370,4743.0,900000.0
2003-10-09,5180,5310,5150,5300,10011,4770.0,900000.0
2003-10-10,5300,5380,5300,5380,4245,4842.0,900000.0
2003-10-13,5410,5730,5410,5650,18630,5085.0,900000.0
2003-10-14,5660,6300,5620,5800,32770,5220.0,900000.0
2003-10-15,5800,5920,5710,5920,12580,5328.0,900000.0
2003-10-16,5870,6780,5690,5810,68790,5229.0,900000.0
2003-10-17,5820,5940,5700,5870,10310,5283.0,900000.0
2003-10-20,5870,6750,5870,6750,76050,6075.0,900000.0
2003-10-21,6600,7160,6360,7160,118710,6444.0,900000.0
2003-10-22,7380,7460,6090,6090,139010,5481.0,900000.0
2003-10-23,5900,6200,5180,5180,135310,4662.0,900000.0
2003-10-24,5150,5450,5110,5250,55380,4725.0,900000.0
2003-10-27,5280,5420,5230,5280,23350,4752.0,900000.0
2003-10-28,5380,5380,5260,5380,15630,4842.0,900000.0
2003-10-29,5360,5550,5360,5510,9910,4959.0,900000.0
2003-10-30,5540,5560,5460,5510,11235,4959.0,900000.0
2003-10-31,5450,5540,5250,5470,17805,4923.0,900000.0
2003-11-03,5400,5500,5390,5500,4050,4950.0,900000.0
2003-11-04,5440,5640,5370,5640,13862,5076.0,900000.0
2003-11-05,5560,5640,5470,5580,7640,5022.0,900000.0
2003-11-06,5580,5700,5550,5630,4945,5067.0,900000.0
2003-11-07,5570,5980,5570,5680,8290,5112.0,900000.0
2003-11-10,5630,5750,5610,5690,7640,5121.0,900000.0
2003-11-11,5600,5820,5550,5700,6952,5130.0,900000.0
2003-11-12,5680,5770,5590,5700,12080,5130.0,900000.0
2003-11-13,5610,5990,5600,5990,15870,5391.0,900000.0
2003-11-14,5850,6100,5730,5790,16860,5211.0,900000.0
2003-11-17,5750,5790,5670,5750,8640,5175.0,900000.0
2003-11-18,5720,5870,5660,5860,6260,5274.0,900000.0
2003-11-19,5710,5800,5600,5780,5860,5202.0,900000.0
2003-11-20,5750,5780,5650,5650,4370,5085.0,900000.0
2003-11-21,5620,5700,5570,5570,8125,5013.0,900000.0
2003-11-24,5570,5680,5420,5510,6520,4959.0,900000.0
2003-11-25,5550,5550,5400,5480,8360,4932.0,900000.0
2003-11-26,5470,5630,5370,5630,9890,5067.0,900000.0
2003-11-27,5630,5730,5500,5730,3921,5157.0,900000.0
2003-11-28,5640,5730,5510,5700,450,5130.0,900000.0
2003-12-01,5980,5980,5540,5690,1120,5121.0,900000.0
2003-12-02,5700,5700,5550,5620,1370,5058.0,900000.0
2003-12-03,5600,5630,5420,5540,8270,4986.0,900000.0
2003-12-04,5500,5500,5400,5410,2210,4869.0,900000.0
2003-12-05,5400,5500,5400,5470,670,4923.0,900000.0
2003-12-08,5460,5460,5330,5400,340,4860.0,900000.0
2003-12-09,5390,5470,5330,5400,3620,4860.0,900000.0
2003-12-10,5390,5400,5360,5400,3270,4860.0,900000.0
2003-12-11,5390,5400,5350,5400,1020,4860.0,900000.0
2003-12-12,5390,5890,5390,5550,1190,4995.0,900000.0
2003-12-15,5400,5540,5400,5400,1670,4860.0,900000.0
2003-12-16,5400,5550,5390,5390,4210,4851.0,900000.0
2003-12-17,5410,5450,5390,5390,8390,4851.0,900000.0
2003-12-18,5400,5520,5250,5440,5400,4896.0,900000.0
2003-12-19,5250,5830,5250,5460,3330,4914.0,900000.0
2003-12-22,5350,5440,5350,5430,1540,4887.0,900000.0
2003-12-23,5350,5490,5350,5420,2010,4878.0,900000.0
2003-12-24,5390,5500,5350,5500,2290,4950.0,900000.0
2003-12-26,5490,5490,5360,5460,1530,4914.0,900000.0
2003-12-29,5350,5460,5350,5460,2320,4914.0,900000.0
2003-12-30,5400,5450,5260,5420,990,4878.0,900000.0
2004-01-02,5410,5410,5270,5390,210,4851.0,900000.0
2004-01-05,5380,5730,5380,5510,210,4959.0,900000.0
2004-01-06,5490,5500,5360,5460,900,4914.0,900000.0
2004-01-07,5450,5450,5260,5390,1460,4851.0,900000.0
2004-01-08,5280,5380,5270,5320,3950,4788.0,900000.0
2004-01-09,5260,5380,5250,5300,5390,4770.0,900000.0
2004-01-12,5400,5400,5270,5280,1310,4752.0,900000.0
2004-01-13,5390,5390,5200,5370,4550,4833.0,900000.0
2004-01-14,5230,5370,5130,5290,4870,4761.0,900000.0
2004-01-15,5260,5380,5160,5380,2580,4842.0,900000.0
2004-01-16,5300,5360,5150,5200,4490,4680.0,900000.0
2004-01-19,5160,5440,5160,5410,1870,4869.0,900000.0
2004-01-20,5470,5470,5180,5410,460,4869.0,900000.0
2004-01-26,5380,5380,5220,5360,630,4824.0,900000.0
2004-01-27,5400,5410,5170,5360,1040,4824.0,900000.0
2004-01-28,5200,5330,5200,5270,2600,4743.0,900000.0
2004-01-29,5200,5250,5110,5200,2380,4680.0,900000.0
2004-01-30,5150,5340,5150,5200,330,4680.0,900000.0
2004-02-02,5100,5120,5080,5100,2630,4590.0,900000.0
2004-02-03,5100,5300,5090,5300,1320,4770.0,900000.0
2004-02-04,5100,5270,5100,5110,1220,4599.0,900000.0
2004-02-05,5030,5130,5030,5090,2000,4581.0,900000.0
2004-02-06,4950,5200,4950,5140,1740,4626.0,900000.0
2004-02-09,5060,5150,5010,5110,580,4599.0,900000.0
2004-02-10,5040,5290,5020,5040,2160,4536.0,900000.0
2004-02-11,5090,5190,5000,5070,4110,4563.0,900000.0
2004-02-12,5200,5200,4965,5000,120,4500.0,900000.0
2004-02-13,5000,5180,4975,5100,1220,4590.0,900000.0
2004-02-16,5090,5110,4920,5000,940,4500.0,900000.0
2004-02-17,4910,5200,4910,5050,810,4545.0,900000.0
2004-02-18,4975,5500,4970,5010,8561,4509.0,900000.0
2004-02-19,5030,5390,5030,5230,7310,4707.0,900000.0
2004-02-20,5050,5300,5050,5300,390,4770.0,900000.0
2004-02-23,5090,5280,5050,5180,730,4662.0,900000.0
2004-02-24,5060,5130,5000,5130,1250,4617.0,900000.0
2004-02-25,5010,5100,5000,5100,430,4590.0,900000.0
2004-02-26,5000,5120,5000,5120,20,4608.0,900000.0
2004-02-27,4965,5130,4965,5130,1030,4617.0,900000.0
2004-03-02,4990,5300,4990,5230,230,4707.0,900000.0
2004-03-03,5050,5270,5000,5250,2500,4725.0,900000.0
2004-03-04,5100,5220,5010,5220,1400,4698.0,900000.0
2004-03-05,5060,5110,5020,5110,4600,4599.0,900000.0
2004-03-08,5190,5300,5060,5250,280,4725.0,900000.0
2004-03-09,5170,5250,5170,5200,340,4680.0,900000.0
2004-03-10,5010,5190,5010,5020,490,4518.0,900000.0
2004-03-11,5020,5150,5000,5020,1540,4518.0,900000.0
2004-03-12,4930,5430,4930,5020,1610,4518.0,900000.0
2004-03-15,5280,5400,5280,5350,1150,4815.0,900000.0
2004-03-16,5350,5350,5000,5000,1910,4500.0,900000.0
2004-03-17,5000,5100,4900,5100,1560,4590.0,900000.0
2004-03-18,5150,5150,4930,5080,1490,4572.0,900000.0
2004-03-19,5080,5080,4910,5030,2470,4527.0,900000.0
2004-03-22,4850,5150,4850,4950,2040,4455.0,900000.0
2004-03-23,4900,4995,4870,4990,1780,4491.0,900000.0
2004-03-24,4990,4990,4860,4885,650,4396.0,900000.0
2004-03-25,4885,4950,4800,4900,960,4410.0,900000.0
2004-03-26,4770,4995,4770,4920,830,4428.0,900000.0
2004-03-29,4705,5020,4705,5020,570,4518.0,900000.0
2004-03-30,4855,4990,4855,4900,560,4410.0,900000.0
2004-03-31,4805,4995,4805,4910,610,4419.0,900000.0
2004-04-01,4815,5000,4815,4860,960,4374.0,900000.0
2004-04-02,4995,5000,4820,5000,1260,4500.0,900000.0
2004-04-06,5000,5000,4920,4920,1280,4428.0,900000.0
2004-04-07,4990,4990,4805,4870,1540,4383.0,900000.0
2004-04-08,4875,4990,4875,4990,30,4491.0,900000.0
2004-04-09,5000,5000,4900,4900,410,4410.0,900000.0
2004-04-12,4900,5150,4205,4900,1560,4410.0,900000.0
2004-04-13,4600,4965,4600,4850,1790,4365.0,900000.0
2004-04-14,4805,4950,4805,4950,640,4455.0,900000.0
2004-04-16,5000,5000,5000,5000,10,4500.0,900000.0
2004-04-19,4855,4995,4855,4995,40,4496.0,900000.0
2004-04-20,4990,4990,4685,4850,1800,4365.0,900000.0
2004-04-21,4765,4990,4765,4850,60,4365.0,900000.0
2004-04-22,4855,4860,4850,4855,1170,4370.0,900000.0
2004-04-23,4900,5050,4650,4650,8210,4185.0,900000.0
2004-04-26,4755,5340,4755,5190,60970,4671.0,900000.0
2004-04-27,5140,5170,4720,4960,16279,4464.0,900000.0
2004-04-28,5020,5090,4715,4870,3579,4383.0,900000.0
2004-04-29,4880,4990,4800,4830,1950,4347.0,900000.0
2004-04-30,4900,5000,4830,5000,1650,4500.0,900000.0
2004-05-03,4990,4990,4800,4920,6680,4428.0,900000.0
2004-05-04,4950,5100,4850,4980,1530,4482.0,900000.0
2004-05-06,5000,5150,4900,5110,4440,4599.0,900000.0
2004-05-07,5030,5030,4875,4980,2430,4482.0,900000.0
2004-05-10,5100,5100,4750,4800,4720,4320.0,900000.0
2004-05-11,4880,4880,4735,4850,1620,4365.0,900000.0
2004-05-12,4775,5030,4775,5030,2420,4527.0,900000.0
2004-05-13,5140,5140,4850,5000,1130,4500.0,900000.0
2004-05-14,5150,5150,4850,5000,460,4500.0,900000.0
2004-05-17,5140,5140,4805,4900,11820,4410.0,900000.0
2004-05-18,4810,5090,4810,4995,1100,4496.0,900000.0
2004-05-19,4810,5490,4810,4920,15590,4428.0,900000.0
2004-05-20,5000,5000,4850,4935,1480,4442.0,900000.0
2004-05-21,4940,4970,4840,4950,3580,4455.0,900000.0
2004-05-24,4880,4950,4870,4950,930,4455.0,900000.0
2004-05-25,4805,4980,4805,4980,630,4482.0,900000.0
2004-05-27,5000,5000,4770,4985,1220,4486.0,900000.0
2004-05-28,4985,4985,4850,4985,310,4486.0,900000.0
2004-05-31,5000,5000,4870,4950,330,4455.0,900000.0
2004-06-01,4950,4995,4900,4980,4030,4482.0,900000.0
2004-06-02,5000,5000,4900,4990,1890,4491.0,900000.0
2004-06-03,5000,5200,4900,5000,6130,4500.0,900000.0
2004-06-04,5050,5050,4880,4950,570,4455.0,900000.0
2004-06-07,5000,5000,4850,4990,1430,4491.0,900000.0
2004-06-08,5000,5030,5000,5030,590,4527.0,900000.0
2004-06-09,5100,5100,4900,4990,2370,4491.0,900000.0
2004-06-10,5200,5200,4900,4950,940,4455.0,900000.0
2004-06-11,5000,5000,4850,4985,440,4486.0,900000.0
2004-06-14,5050,5150,4920,5140,3453,4626.0,900000.0
2004-06-15,5200,5350,4950,5100,3490,4590.0,900000.0
2004-06-16,5390,5390,4930,5080,3300,4572.0,900000.0
2004-06-17,4980,5000,4850,4865,1510,4378.0,900000.0
2004-06-18,4820,4950,4820,4950,1050,4455.0,900000.0
2004-06-21,4820,5000,4820,5000,2000,4500.0,900000.0
2004-06-22,4910,5000,4910,4990,3120,4491.0,900000.0
2004-06-23,5000,5000,4920,4920,2520,4428.0,900000.0
2004-06-24,4890,5100,4750,5100,15180,4590.0,900000.0
2004-06-25,5100,5100,4950,5080,6390,4572.0,900000.0
2004-06-28,5280,5280,4950,5080,1630,4572.0,900000.0
2004-06-29,5080,5280,5080,5100,7050,4590.0,900000.0
2004-06-30,5200,5860,5200,5860,75770,5274.0,900000.0
2004-07-01,6730,6730,6550,6730,237570,6057.0,900000.0
2004-07-02,7730,7730,7730,7730,42930,6957.0,900000.0
2004-07-05,8880,8880,8880,8880,15488,7992.0,900000.0
2004-07-06,10200,10200,9700,10200,408540,9180.0,900000.0
2004-07-07,9910,11200,9600,10850,1056314,9765.0,900000.0
2004-07-08,10300,10650,9250,9250,344296,8325.0,900000.0
2004-07-09,8020,8450,7870,7870,163550,7083.0,900000.0
2004-07-12,7200,8300,7150,8300,441257,7470.0,900000.0
2004-07-13,8020,8190,7060,7060,216030,6354.0,900000.0
2004-07-14,7010,7780,6830,7180,363946,6462.0,900000.0
2004-07-15,7190,7480,6150,6460,176957,5814.0,900000.0
2004-07-16,6230,6720,6230,6300,150757,5670.0,900000.0
2004-07-19,6530,6930,6310,6310,198840,5679.0,900000.0
2004-07-20,6120,6600,5980,6600,124824,5940.0,900000.0
2004-07-21,6590,6630,6290,6400,92936,5760.0,900000.0
2004-07-22,6320,6650,6100,6150,111620,5535.0,900000.0
2004-07-23,6150,6220,5900,5900,79128,5310.0,900000.0
2004-07-26,5900,6020,5760,5860,80244,5274.0,900000.0
2004-07-27,5800,6000,5590,5780,76850,5202.0,900000.0
2004-07-28,5900,6640,5780,6450,519894,5805.0,900000.0
2004-07-29,6250,6260,5490,5490,165955,4941.0,900000.0
2004-07-30,5590,5670,5350,5580,55580,5022.0,900000.0
2004-08-02,5460,5930,5460,5620,86992,5058.0,900000.0
2004-08-03,5620,6180,5620,6040,164370,5436.0,900000.0
2004-08-04,6000,6030,5530,5580,80075,5022.0,900000.0
2004-08-05,5380,5750,5380,5650,74820,5085.0,900000.0
2004-08-06,5480,5850,5460,5760,68140,5184.0,900000.0
2004-08-09,5750,6290,5640,6050,92170,5445.0,900000.0
2004-08-10,6020,6250,5920,6040,78639,5436.0,900000.0
2004-08-11,6200,6690,5980,6120,170040,5508.0,900000.0
2004-08-12,6080,6170,6010,6100,47344,5490.0,900000.0
2004-08-13,6060,6370,5980,5980,64621,5382.0,900000.0
2004-08-16,5920,5920,5670,5780,73070,5202.0,900000.0
2004-08-17,5720,5970,5720,5900,63550,5310.0,900000.0
2004-08-18,5940,6370,5830,6180,179202,5562.0,900000.0
2004-08-19,6190,6200,6030,6100,53721,5490.0,900000.0
2004-08-20,6190,7010,6170,6430,403600,5787.0,900000.0
2004-08-23,6650,6650,6270,6360,78599,5724.0,900000.0
2004-08-24,6500,6780,6280,6280,143000,5652.0,900000.0
2004-08-25,6280,6400,6160,6270,54870,5643.0,900000.0
2004-08-26,6400,6400,6170,6230,42198,5607.0,900000.0
2004-08-27,6230,6330,6190,6250,40452,5625.0,900000.0
2004-08-30,6270,6540,6270,6310,75809,5679.0,900000.0
2004-08-31,6330,6410,5850,6080,71341,5472.0,900000.0
2004-09-01,6090,6090,5920,5940,52250,5346.0,900000.0
2004-09-02,5870,6090,5870,6090,32820,5481.0,900000.0
2004-09-03,6180,6180,5980,6000,24250,5400.0,900000.0
2004-09-06,6030,6070,5830,5920,25970,5328.0,900000.0
2004-09-07,5920,6270,5920,6100,76310,5490.0,900000.0
2004-09-08,6050,6160,5990,6050,24610,5445.0,900000.0
2004-09-09,6000,6090,5880,5950,28920,5355.0,900000.0
2004-09-10,5860,6030,5850,5990,17068,5391.0,900000.0
2004-09-13,6000,6050,5800,5820,28580,5238.0,900000.0
2004-09-14,5840,5880,5730,5800,17750,5220.0,900000.0
2004-09-15,5850,5850,5600,5650,15340,5085.0,900000.0
2004-09-16,5610,5740,5560,5640,8020,5076.0,900000.0
2004-09-17,5630,5840,5630,5640,17930,5076.0,900000.0
2004-09-20,5670,5910,5670,5700,28880,5130.0,900000.0
2004-09-21,5800,5800,5620,5680,12162,5112.0,900000.0
2004-09-22,5690,5810,5640,5640,37080,5076.0,900000.0
2004-09-23,5600,5680,5500,5620,17450,5058.0,900000.0
2004-09-24,5660,5660,5530,5530,17350,4977.0,900000.0
2004-09-30,5540,5550,5410,5450,17720,4905.0,900000.0
2004-10-01,5410,5500,5400,5480,8120,4932.0,900000.0
2004-10-04,5540,5630,5460,5590,9660,5031.0,900000.0
2004-10-05,5690,5690,5520,5560,2630,5004.0,900000.0
2004-10-06,5790,5790,5560,5700,7380,5130.0,900000.0
2004-10-07,5700,5810,5600,5710,7920,5139.0,900000.0
2004-10-08,5790,5990,5710,5810,25651,5229.0,900000.0
2004-10-11,5960,5960,5720,5750,9950,5175.0,900000.0
2004-10-12,5720,5840,5600,5620,16600,5058.0,900000.0
2004-10-13,5520,5780,5520,5650,10280,5085.0,900000.0
2004-10-14,5690,5690,5500,5550,6520,4995.0,900000.0
2004-10-15,5500,5640,5460,5590,1710,5031.0,900000.0
2004-10-18,5610,5700,5550,5670,9190,5103.0,900000.0
2004-10-19,5740,5800,5620,5720,16740,5148.0,900000.0
2004-10-20,5770,6000,5670,5840,56990,5256.0,900000.0
2004-10-21,5900,6710,5730,6710,298811,6039.0,900000.0
2004-10-22,6710,6880,6230,6320,168480,5688.0,900000.0
2004-10-25,6350,7150,6200,6330,272248,5697.0,900000.0
2004-10-26,6400,6790,6100,6100,135630,5490.0,900000.0
2004-10-27,6100,6170,5820,5930,87150,5337.0,900000.0
2004-10-28,6020,6210,5880,6210,87990,5589.0,900000.0
2004-10-29,6340,6800,6160,6160,193500,5544.0,900000.0
2004-11-01,6200,6400,6180,6230,53450,5607.0,900000.0
2004-11-02,6270,6470,6230,6340,54730,5706.0,900000.0
2004-11-03,6370,6490,6250,6300,46570,5670.0,900000.0
2004-11-04,6320,6340,6000,6200,39750,5580.0,900000.0
2004-11-05,6200,6280,6080,6200,21780,5580.0,900000.0
2004-11-08,6200,6270,6030,6030,19920,5427.0,900000.0
2004-11-09,6100,6930,6100,6930,201077,6237.0,900000.0
2004-11-10,7100,7650,6410,7030,398508,6327.0,900000.0
2004-11-11,7250,8080,6870,7030,450980,6327.0,900000.0
2004-11-12,7100,8080,6800,8080,282901,7272.0,900000.0
2004-11-15,8350,9190,7750,7800,363231,7020.0,900000.0
2004-11-16,7800,8240,7600,7880,143020,7092.0,900000.0
2004-11-17,7800,7910,7450,7450,104760,6705.0,900000.0
2004-11-18,7210,7400,6900,7010,118732,6309.0,900000.0
2004-11-19,7030,7700,6950,7590,257550,6831.0,900000.0
2004-11-22,7600,8400,7130,7220,329782,6498.0,900000.0
2004-11-23,7330,7510,7200,7350,52629,6615.0,900000.0
2004-11-24,7290,7780,7250,7400,121765,6660.0,900000.0
2004-11-25,7350,7630,7350,7400,57130,6660.0,900000.0
2004-11-26,7500,7800,7200,7200,103180,6480.0,900000.0
2004-11-29,7210,7450,7080,7210,53246,6489.0,900000.0
2004-11-30,7160,7430,7160,7330,59990,6597.0,900000.0
2004-12-01,7520,7690,7280,7400,77960,6660.0,900000.0
2004-12-02,7500,7500,7300,7320,38150,6588.0,900000.0
2004-12-03,7350,7500,7200,7200,50350,6480.0,900000.0
2004-12-06,7160,7160,6750,6770,58440,6093.0,900000.0
2004-12-07,6670,6830,6530,6670,31956,6003.0,900000.0
2004-12-08,6570,6710,6570,6650,12310,5985.0,900000.0
2004-12-09,6630,6640,6450,6450,23169,5805.0,900000.0
2004-12-10,6460,6540,6350,6350,9510,5715.0,900000.0
2004-12-13,6310,6650,6310,6450,12670,5805.0,900000.0
2004-12-14,6580,6650,6350,6350,10886,5715.0,900000.0
2004-12-15,6300,6450,6270,6300,14471,5670.0,900000.0
2004-12-16,6320,6570,6270,6400,10560,5760.0,900000.0
2004-12-17,6360,6500,6150,6170,11496,5553.0,900000.0
2004-12-20,6150,6220,6150,6190,9730,5571.0,900000.0
2004-12-21,6210,6300,6110,6200,4010,5580.0,900000.0
2004-12-22,6250,6250,6120,6160,9446,5544.0,900000.0
2004-12-23,6160,6230,6120,6140,9451,5526.0,900000.0
2004-12-24,6110,6220,6110,6150,10071,5535.0,900000.0
2004-12-27,6150,6240,6120,6170,7380,5553.0,900000.0
2004-12-28,6150,6240,6130,6240,11800,5616.0,900000.0
2004-12-29,6190,6190,6000,6030,10090,5427.0,900000.0
2004-12-30,5950,6060,5870,6030,15620,5427.0,900000.0
2005-01-03,5910,6060,5800,5980,23120,5382.0,900000.0
2005-01-04,6040,6870,5800,6600,186681,5940.0,900000.0
2005-01-05,6740,7100,6600,6880,125695,6192.0,900000.0
2005-01-06,7070,7070,6280,6310,126387,5679.0,900000.0
2005-01-07,6330,6410,6130,6230,46011,5607.0,900000.0
2005-01-10,6160,6270,6050,6100,24610,5490.0,900000.0
2005-01-11,6020,6200,6020,6080,12583,5472.0,900000.0
