동원F&B(049770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-12-26,64000,64000,58900,59000,6220,184915.0,3134151.0
2005-12-27,59800,59800,58200,58500,2510,183348.0,3134151.0
2005-12-28,58000,59800,55500,56400,5770,176766.0,3134151.0
2005-12-29,55700,56800,55700,56400,781,176766.0,3134151.0
2006-01-02,57500,57500,53300,55000,11301,172378.0,3134151.0
2006-01-03,54300,55500,52800,53400,10440,167364.0,3134151.0
2006-01-04,53300,57500,52600,55000,20607,172378.0,3134151.0
2006-01-05,57000,57000,55500,55800,12433,174886.0,3134151.0
2006-01-06,56100,56100,54300,54500,7310,170811.0,3134151.0
2006-01-09,54200,55500,53500,55200,10500,173005.0,3134151.0
2006-01-10,56000,57100,54300,55000,15740,172378.0,3134151.0
2006-01-11,53600,55600,53600,55600,3970,174259.0,3134151.0
2006-01-12,55600,56000,54500,55200,5562,173005.0,3134151.0
2006-01-13,54500,55900,54500,55800,2990,174886.0,3134151.0
2006-01-16,55900,58500,55400,57900,16860,181467.0,3134151.0
2006-01-17,58100,58600,57200,57900,6220,181467.0,3134151.0
2006-01-18,57600,57600,54600,57600,7800,180527.0,3134151.0
2006-01-19,57100,58800,55900,58800,6620,184288.0,3134151.0
2006-01-20,56500,58300,56200,58300,8110,182721.0,3134151.0
2006-01-23,58300,58300,50500,54700,7060,171438.0,3134151.0
2006-01-24,53500,55000,52200,55000,10020,172378.0,3134151.0
2006-01-25,53700,55100,53700,55100,2800,172692.0,3134151.0
2006-01-26,54400,54800,53600,54100,1470,169558.0,3134151.0
2006-01-27,54500,56400,54500,55200,2660,173005.0,3134151.0
2006-01-31,55100,57000,54300,57000,2210,178647.0,3134151.0
2006-02-01,57000,57000,54100,55500,6560,173945.0,3134151.0
2006-02-02,54100,55500,53000,54500,9679,170811.0,3134151.0
2006-02-03,52200,55000,52200,55000,2000,172378.0,3134151.0
2006-02-06,52800,54400,52800,53500,1770,167677.0,3134151.0
2006-02-07,53500,53500,52200,52500,1112,164543.0,3134151.0
2006-02-08,53700,53800,51800,53000,1030,166110.0,3134151.0
2006-02-09,52200,55000,52100,55000,2230,172378.0,3134151.0
2006-02-10,55800,55800,53000,54000,2050,169244.0,3134151.0
2006-02-13,54900,54900,52300,53000,2620,166110.0,3134151.0
2006-02-14,53000,56000,53000,56000,2140,175512.0,3134151.0
2006-02-15,54700,57000,54300,57000,2390,178647.0,3134151.0
2006-02-16,56900,57000,55700,56900,1882,178333.0,3134151.0
2006-02-17,55300,56500,54500,56400,3330,176766.0,3134151.0
2006-02-20,55400,57700,55400,57700,2500,180841.0,3134151.0
2006-02-21,57700,58000,56600,57900,2664,181467.0,3134151.0
2006-02-22,55000,57800,55000,55400,4086,173632.0,3134151.0
2006-02-23,55600,57500,55000,57400,3370,179900.0,3134151.0
2006-02-24,58000,58300,55100,58300,3860,182721.0,3134151.0
2006-02-27,57000,59000,56700,59000,3890,184915.0,3134151.0
2006-02-28,59000,60000,57700,60000,2630,188049.0,3134151.0
2006-03-02,59100,60000,57200,57200,6440,179273.0,3134151.0
2006-03-03,56700,57600,55000,55100,13960,172692.0,3134151.0
2006-03-06,55000,55800,54800,55100,3020,172692.0,3134151.0
2006-03-07,54700,55300,54000,54800,2370,171751.0,3134151.0
2006-03-08,53900,57600,53200,57600,6040,180527.0,3134151.0
2006-03-09,58000,58600,55700,56500,6400,177080.0,3134151.0
2006-03-10,56500,58600,56100,58600,4720,183661.0,3134151.0
2006-03-13,58600,59000,57200,57700,1730,180841.0,3134151.0
2006-03-14,58900,58900,56900,58900,2310,184601.0,3134151.0
2006-03-15,57600,59000,57600,58900,280,184601.0,3134151.0
2006-03-16,57500,59500,57300,57800,7600,181154.0,3134151.0
2006-03-17,57200,59200,56900,59200,4310,185542.0,3134151.0
2006-03-20,59800,59800,58200,59200,6380,185542.0,3134151.0
2006-03-21,59200,59500,58600,59200,3650,185542.0,3134151.0
2006-03-22,58200,59300,57100,57800,5270,181154.0,3134151.0
2006-03-23,58500,58500,57000,57600,5400,180527.0,3134151.0
2006-03-24,58000,59900,57500,59900,3280,187736.0,3134151.0
2006-03-27,59800,60000,59800,60000,910,188049.0,3134151.0
2006-03-28,60900,60900,58900,59500,2320,186482.0,3134151.0
2006-03-29,59500,59900,58300,59000,3000,184915.0,3134151.0
2006-03-30,57600,59900,57600,59400,1420,186169.0,3134151.0
2006-03-31,59900,59900,58500,59600,7280,186795.0,3134151.0
2006-04-03,58900,60000,58900,60000,3702,188049.0,3134151.0
2006-04-04,58600,59900,58300,59900,2570,187736.0,3134151.0
2006-04-05,59000,59000,57800,57800,6850,181154.0,3134151.0
2006-04-06,57800,58200,57400,58200,1430,182408.0,3134151.0
2006-04-07,58000,58000,57300,57300,2110,179587.0,3134151.0
2006-04-10,57100,57400,56800,57300,8150,179587.0,3134151.0
2006-04-11,57700,57700,56500,56800,500,178020.0,3134151.0
2006-04-12,56800,57500,56300,56300,2310,176453.0,3134151.0
2006-04-13,56200,58800,56200,58100,12520,182094.0,3134151.0
2006-04-14,58100,59500,57400,59200,3680,185542.0,3134151.0
2006-04-17,59100,59100,58000,59000,1470,184915.0,3134151.0
2006-04-18,57800,58800,57400,58800,6950,184288.0,3134151.0
2006-04-19,59200,59200,57900,58800,2453,184288.0,3134151.0
2006-04-20,58200,58700,57500,57500,970,180214.0,3134151.0
2006-04-21,57000,58600,57000,58600,5830,183661.0,3134151.0
2006-04-24,57600,57900,57400,57600,3040,180527.0,3134151.0
2006-04-25,57600,59400,57500,57600,10240,180527.0,3134151.0
2006-04-26,57600,58700,57600,58300,13340,182721.0,3134151.0
2006-04-27,58500,58500,57700,58300,6470,182721.0,3134151.0
2006-04-28,58300,59300,57200,58900,23290,184601.0,3134151.0
2006-05-02,59900,60900,58700,59000,5810,184915.0,3134151.0
2006-05-03,58700,59400,58200,58700,2170,183975.0,3134151.0
2006-05-04,58200,59300,58000,58600,15620,183661.0,3134151.0
2006-05-08,57300,58900,57300,58900,4261,184601.0,3134151.0
2006-05-09,58200,59100,58200,58500,1920,183348.0,3134151.0
2006-05-10,58500,58500,57600,58500,1172,183348.0,3134151.0
2006-05-11,57900,60000,57700,60000,2790,188049.0,3134151.0
2006-05-12,60700,60900,57900,58300,2000,182721.0,3134151.0
2006-05-15,58000,58100,57500,58100,330,182094.0,3134151.0
2006-05-16,58100,58100,54800,56500,2760,177080.0,3134151.0
2006-05-17,56500,57100,55900,57000,1500,178647.0,3134151.0
2006-05-18,56400,56500,56000,56500,1810,177080.0,3134151.0
2006-05-19,55800,57800,55800,56800,1450,178020.0,3134151.0
2006-05-22,56500,57900,56400,57900,740,181467.0,3134151.0
2006-05-23,57900,59700,57800,58900,2560,184601.0,3134151.0
2006-05-24,57100,59900,57100,59900,1330,187736.0,3134151.0
2006-05-25,56200,59700,56200,58900,2150,184601.0,3134151.0
2006-05-26,58900,60200,58200,58200,890,182408.0,3134151.0
2006-05-29,58200,58300,57100,58200,990,182408.0,3134151.0
2006-05-30,58200,60800,57400,59900,3720,187736.0,3134151.0
2006-06-01,59300,59300,57600,58400,1100,183034.0,3134151.0
2006-06-02,58000,59400,58000,59400,110,186169.0,3134151.0
2006-06-05,59300,59300,58000,58500,464,183348.0,3134151.0
2006-06-07,58500,60000,58200,58400,750,183034.0,3134151.0
2006-06-08,59000,59000,53500,53500,4388,167677.0,3134151.0
2006-06-09,53500,56800,53000,55000,2339,172378.0,3134151.0
2006-06-12,54000,54900,53400,54800,2391,171751.0,3134151.0
2006-06-13,53600,54500,53400,53400,163,167364.0,3134151.0
2006-06-14,52100,58300,52100,57900,838,181467.0,3134151.0
2006-06-15,56200,57600,55100,57000,3495,178647.0,3134151.0
2006-06-16,57000,59000,56300,59000,981,184915.0,3134151.0
2006-06-19,59000,59000,55400,55400,1145,173632.0,3134151.0
2006-06-20,54600,55300,53700,53900,13458,168931.0,3134151.0
2006-06-21,53200,53500,50300,53500,12931,167677.0,3134151.0
2006-06-22,53100,54700,51700,52500,7583,164543.0,3134151.0
2006-06-23,51900,54800,51300,54800,1471,171751.0,3134151.0
2006-06-26,52800,59100,52600,58000,4272,181781.0,3134151.0
2006-06-27,56900,59300,55700,59300,3324,185855.0,3134151.0
2006-06-28,57000,59300,57000,59000,2142,184915.0,3134151.0
2006-06-29,57700,59800,57500,59400,5062,186169.0,3134151.0
2006-06-30,58600,62700,58500,62500,5618,195884.0,3134151.0
2006-07-03,62500,62500,58800,59900,5675,187736.0,3134151.0
2006-07-04,59000,59800,58200,58500,1264,183348.0,3134151.0
2006-07-05,56100,57400,56100,57000,2136,178647.0,3134151.0
2006-07-06,55600,56900,55400,55400,2657,173632.0,3134151.0
2006-07-07,55400,57000,54500,54500,3510,170811.0,3134151.0
2006-07-10,55700,57300,54500,57200,3208,179273.0,3134151.0
2006-07-11,58700,58700,55400,56700,1865,177706.0,3134151.0
2006-07-12,56700,57900,53600,54300,6359,170184.0,3134151.0
2006-07-13,53500,55700,53000,53500,3644,167677.0,3134151.0
2006-07-14,52700,54700,52100,52200,3912,163603.0,3134151.0
2006-07-18,53400,53400,51500,51800,3568,162349.0,3134151.0
2006-07-19,51800,51900,51200,51200,5456,160469.0,3134151.0
2006-07-20,53000,53500,51800,53400,2668,167364.0,3134151.0
2006-07-21,53300,54400,53000,54000,1030,169244.0,3134151.0
2006-07-24,54700,56400,53500,56400,1604,176766.0,3134151.0
2006-07-25,55700,57300,55700,57300,1678,179587.0,3134151.0
2006-07-26,55400,57300,55400,57300,883,179587.0,3134151.0
2006-07-27,57500,57500,56000,56000,1957,175512.0,3134151.0
2006-07-28,56500,58000,54800,56000,2334,175512.0,3134151.0
2006-07-31,56400,56400,55100,55100,601,172692.0,3134151.0
2006-08-01,55800,55800,54500,55000,938,172378.0,3134151.0
2006-08-02,54100,56300,54100,55500,358,173945.0,3134151.0
2006-08-03,56400,56400,54500,54500,64,170811.0,3134151.0
2006-08-04,54000,54500,54000,54000,741,169244.0,3134151.0
2006-08-07,55700,55800,52500,55000,1277,172378.0,3134151.0
2006-08-08,55700,55800,55700,55800,263,174886.0,3134151.0
2006-08-09,53200,55500,53200,54100,1923,169558.0,3134151.0
2006-08-10,53600,55800,52500,55800,4783,174886.0,3134151.0
2006-08-11,53600,55800,53600,53900,407,168931.0,3134151.0
2006-08-14,53900,54200,53100,53200,2526,166737.0,3134151.0
2006-08-16,54200,54200,53300,53800,1421,168617.0,3134151.0
2006-08-17,53300,54000,53000,53500,2153,167677.0,3134151.0
2006-08-18,52800,53300,52200,53000,3784,166110.0,3134151.0
2006-08-21,53000,53000,51500,52400,4696,164230.0,3134151.0
2006-08-22,51700,52400,51700,51700,2469,162036.0,3134151.0
2006-08-23,51500,51600,51000,51000,2635,159842.0,3134151.0
2006-08-24,50800,51500,50500,50500,3008,158275.0,3134151.0
2006-08-25,51400,51800,50700,51100,1135,160155.0,3134151.0
2006-08-28,50800,51600,50800,50900,1783,159528.0,3134151.0
2006-08-29,50900,52000,50700,50800,2243,159215.0,3134151.0
2006-08-30,51000,51000,50500,50600,1230,158588.0,3134151.0
2006-08-31,50600,52000,50600,51900,3253,162662.0,3134151.0
2006-09-01,51300,52200,51000,51000,3393,159842.0,3134151.0
2006-09-04,51200,51800,51000,51500,2736,161409.0,3134151.0
2006-09-05,51500,51500,51000,51300,2488,160782.0,3134151.0
2006-09-06,51300,51300,50300,51200,5067,160469.0,3134151.0
2006-09-07,50300,51700,50300,51600,2550,161722.0,3134151.0
2006-09-08,50800,52000,50700,51400,2480,161095.0,3134151.0
2006-09-11,51400,52000,51000,51200,1426,160469.0,3134151.0
2006-09-12,51200,51800,50500,51500,1819,161409.0,3134151.0
2006-09-13,51500,51900,51100,51500,1606,161409.0,3134151.0
2006-09-14,51000,51700,50600,50600,5020,158588.0,3134151.0
2006-09-15,50700,51200,50600,51000,2375,159842.0,3134151.0
2006-09-18,51100,51500,51000,51500,2170,161409.0,3134151.0
2006-09-19,51500,51500,51000,51300,1338,160782.0,3134151.0
2006-09-20,51300,51500,51000,51300,1404,160782.0,3134151.0
2006-09-21,50900,51400,50700,51200,1131,160469.0,3134151.0
2006-09-22,50800,51500,50800,51400,3030,161095.0,3134151.0
2006-09-25,51800,51800,50900,51500,1413,161409.0,3134151.0
2006-09-26,51100,51500,50500,50600,1160,158588.0,3134151.0
2006-09-27,50700,51300,50700,50700,386,158901.0,3134151.0
2006-09-28,50700,51300,50700,51300,779,160782.0,3134151.0
2006-09-29,50900,51800,50900,51700,563,162036.0,3134151.0
2006-10-02,51700,51900,50100,50600,5609,158588.0,3134151.0
2006-10-04,50600,51300,49700,51300,1686,160782.0,3134151.0
2006-10-09,51500,51500,49750,50900,2722,159528.0,3134151.0
2006-10-10,50800,50800,49900,49900,1153,156394.0,3134151.0
2006-10-11,49900,50700,49900,50500,910,158275.0,3134151.0
2006-10-12,51200,51200,50100,51000,1222,159842.0,3134151.0
2006-10-13,51000,51000,50300,50600,1358,158588.0,3134151.0
2006-10-16,50600,50700,50100,50600,1588,158588.0,3134151.0
2006-10-17,50800,50800,50000,50200,622,157334.0,3134151.0
2006-10-18,50600,50600,49900,50200,485,157334.0,3134151.0
2006-10-19,50100,50500,50100,50500,485,158275.0,3134151.0
2006-10-20,50500,51800,50500,51800,1963,162349.0,3134151.0
2006-10-23,51800,51800,51100,51700,920,162036.0,3134151.0
2006-10-24,51800,51800,51300,51800,1614,162349.0,3134151.0
2006-10-25,51800,51800,50800,51800,504,162349.0,3134151.0
2006-10-26,50400,52300,50400,52100,2312,163289.0,3134151.0
2006-10-27,52000,52400,51200,52100,6578,163289.0,3134151.0
2006-10-30,52100,52300,51400,52000,7253,162976.0,3134151.0
2006-10-31,52000,52600,52000,52600,6862,164856.0,3134151.0
2006-11-01,52700,53700,52600,53200,4155,166737.0,3134151.0
2006-11-02,53200,55600,52700,54900,6179,172065.0,3134151.0
2006-11-03,54600,55000,54500,54900,5146,172065.0,3134151.0
2006-11-06,54000,55300,54000,55000,3494,172378.0,3134151.0
2006-11-07,55000,57000,54900,56100,4245,175826.0,3134151.0
2006-11-08,54800,56300,54800,56100,10707,175826.0,3134151.0
2006-11-09,56100,57500,55600,57500,11617,180214.0,3134151.0
2006-11-10,57500,58000,55400,58000,8465,181781.0,3134151.0
2006-11-13,59100,59100,57100,58500,1601,183348.0,3134151.0
2006-11-14,58500,58500,57000,57000,674,178647.0,3134151.0
2006-11-15,56900,58000,56200,58000,9880,181781.0,3134151.0
2006-11-16,57100,59500,56000,58000,16238,181781.0,3134151.0
2006-11-17,58000,58500,57300,58500,3263,183348.0,3134151.0
2006-11-20,57200,59000,57200,58500,6657,183348.0,3134151.0
2006-11-21,58300,60400,58300,59900,10285,187736.0,3134151.0
2006-11-22,59000,61500,59000,61500,5102,192750.0,3134151.0
2006-11-23,61500,61500,60500,61300,1858,192123.0,3134151.0
2006-11-24,60800,61900,60100,61300,2051,192123.0,3134151.0
2006-11-27,61500,62300,61400,62200,6196,194944.0,3134151.0
2006-11-28,62400,62400,60500,61900,1667,194004.0,3134151.0
2006-11-29,62000,62600,59000,61500,2831,192750.0,3134151.0
2006-11-30,60800,61900,60200,61500,2923,192750.0,3134151.0
2006-12-01,60500,62000,60200,61400,1225,192437.0,3134151.0
2006-12-04,61400,62000,61000,62000,1030,194317.0,3134151.0
2006-12-05,62500,62500,59300,62400,5097,195571.0,3134151.0
2006-12-06,62400,65000,60900,64000,3003,200586.0,3134151.0
2006-12-07,65000,65000,63000,64500,877,202153.0,3134151.0
2006-12-08,61800,65000,61800,64600,1568,202466.0,3134151.0
2006-12-11,64000,65400,63800,65000,3021,203720.0,3134151.0
2006-12-12,64400,64400,58300,63000,2118,197452.0,3134151.0
2006-12-13,63000,65600,62100,64000,2173,200586.0,3134151.0
2006-12-14,66000,66000,62600,64000,4690,200586.0,3134151.0
2006-12-15,62100,65900,62100,65000,2828,203720.0,3134151.0
2006-12-18,64100,65000,62700,64500,2233,202153.0,3134151.0
2006-12-19,64500,64500,62100,62500,4954,195884.0,3134151.0
2006-12-20,62500,63000,61100,62400,3314,195571.0,3134151.0
2006-12-21,63000,65800,61500,64000,7256,200586.0,3134151.0
2006-12-22,64500,64500,63200,63800,3355,199959.0,3134151.0
2006-12-26,64400,66800,63500,66000,6760,206854.0,3134151.0
2006-12-27,65500,65900,62700,63000,5056,197452.0,3134151.0
2006-12-28,64000,64100,62200,63700,799,199645.0,3134151.0
2007-01-02,63100,66000,62600,65500,1430,205287.0,3134151.0
2007-01-03,64200,67500,64200,66900,1303,209675.0,3134151.0
2007-01-04,65100,69500,65100,69000,3011,216256.0,3134151.0
2007-01-05,72000,72000,67200,70500,2223,220958.0,3134151.0
2007-01-08,68500,72000,68500,72000,762,225659.0,3134151.0
2007-01-09,70500,71500,65500,69800,4499,218764.0,3134151.0
2007-01-10,68100,75000,67600,70800,3806,221898.0,3134151.0
2007-01-11,70800,74800,68800,71800,4021,225032.0,3134151.0
2007-01-12,73900,74000,69900,70400,3114,220644.0,3134151.0
2007-01-15,70400,70800,67700,70400,2054,220644.0,3134151.0
2007-01-16,69500,73000,68000,69800,694,218764.0,3134151.0
2007-01-17,69300,69600,68400,68900,1326,215943.0,3134151.0
2007-01-18,71000,72800,68100,70900,5981,222211.0,3134151.0
2007-01-19,70900,73900,68300,69000,2999,216256.0,3134151.0
2007-01-22,72600,73400,67000,67000,2479,209988.0,3134151.0
2007-01-23,68400,68400,63500,65600,5397,205600.0,3134151.0
2007-01-24,65100,71900,64800,69000,9695,216256.0,3134151.0
2007-01-25,68100,70900,66500,68000,3308,213122.0,3134151.0
2007-01-26,70800,70800,66200,68000,2607,213122.0,3134151.0
2007-01-29,67900,68600,66400,68400,1735,214376.0,3134151.0
2007-01-30,67100,68200,66700,67100,2981,210302.0,3134151.0
2007-01-31,66900,67100,65000,66100,3328,207167.0,3134151.0
2007-02-01,66000,67900,64600,65800,10505,206227.0,3134151.0
2007-02-02,66700,66900,65100,65300,3775,204660.0,3134151.0
2007-02-05,65300,67500,63100,66000,8482,206854.0,3134151.0
2007-02-06,64400,66200,63900,66000,5426,206854.0,3134151.0
2007-02-07,66300,66800,64700,65600,6052,205600.0,3134151.0
2007-02-08,65900,67000,65000,66200,6122,207481.0,3134151.0
2007-02-09,66200,66500,65500,65600,38588,205600.0,3134151.0
2007-02-12,65600,65600,63700,64200,42137,201212.0,3134151.0
2007-02-13,63500,64100,62500,62600,42921,196198.0,3134151.0
2007-02-14,63000,66200,62100,66200,4841,207481.0,3134151.0
2007-02-15,65100,67100,65100,65900,6021,206541.0,3134151.0
2007-02-16,65900,68900,65300,67700,4834,212182.0,3134151.0
2007-02-20,67700,68600,66700,67500,2627,211555.0,3134151.0
2007-02-21,67500,70000,67000,69800,2768,218764.0,3134151.0
2007-02-22,69800,73100,68900,70800,7976,221898.0,3134151.0
2007-02-23,71000,72000,69600,70800,3895,221898.0,3134151.0
2007-02-26,70100,71700,69200,70900,2434,222211.0,3134151.0
2007-02-27,69600,72800,69400,70000,1766,219391.0,3134151.0
2007-02-28,69900,69900,67600,68900,2055,215943.0,3134151.0
2007-03-02,67800,69800,67800,69800,1734,218764.0,3134151.0
2007-03-05,68600,69700,67500,67500,1050,211555.0,3134151.0
2007-03-06,66200,69400,66200,68000,1686,213122.0,3134151.0
2007-03-07,67500,69400,67400,67700,1213,212182.0,3134151.0
2007-03-08,69000,69000,64200,64200,29110,201212.0,3134151.0
2007-03-09,64800,65000,61100,61100,11735,191497.0,3134151.0
2007-03-12,60500,62400,59200,59200,12810,185542.0,3134151.0
2007-03-13,59900,60800,59300,59300,9156,185855.0,3134151.0
2007-03-14,59100,59600,58400,59300,4257,185855.0,3134151.0
2007-03-15,60500,60500,59100,59500,8005,186482.0,3134151.0
2007-03-16,59800,60700,59200,59900,5257,187736.0,3134151.0
2007-03-19,60600,61300,59900,61300,2431,192123.0,3134151.0
2007-03-20,61400,62200,61000,62000,2008,194317.0,3134151.0
2007-03-21,62000,62000,60500,61700,2177,193377.0,3134151.0
2007-03-22,61800,63500,61800,62100,6624,194631.0,3134151.0
2007-03-23,62000,63600,62000,63500,4842,199019.0,3134151.0
2007-03-26,64200,64300,62000,63800,2395,199959.0,3134151.0
2007-03-27,64000,64000,62600,63400,3369,198705.0,3134151.0
2007-03-28,62900,63500,61600,63000,3961,197452.0,3134151.0
2007-03-29,62100,62900,61500,62900,2338,197138.0,3134151.0
2007-03-30,62300,62800,61700,61800,2188,193691.0,3134151.0
2007-04-02,61300,62500,60900,62000,4482,194317.0,3134151.0
2007-04-03,61500,62500,61000,61400,3553,192437.0,3134151.0
2007-04-04,61300,61400,60200,60200,2841,188676.0,3134151.0
2007-04-05,60000,60800,59600,60000,1441,188049.0,3134151.0
2007-04-06,60800,60800,60000,60700,401,190243.0,3134151.0
2007-04-09,61000,61000,60200,61000,1725,191183.0,3134151.0
2007-04-10,60300,62900,59900,62900,2919,197138.0,3134151.0
2007-04-11,62900,64000,61900,64000,3737,200586.0,3134151.0
2007-04-12,64000,66300,63100,66300,3741,207794.0,3134151.0
2007-04-13,66300,66300,64400,64900,10802,203406.0,3134151.0
2007-04-16,64900,64900,63600,64900,5625,203406.0,3134151.0
2007-04-17,64800,64800,63800,64300,1176,201526.0,3134151.0
2007-04-18,64200,64900,64200,64200,1747,201212.0,3134151.0
2007-04-19,64300,66000,63900,65800,3783,206227.0,3134151.0
2007-04-20,65800,69000,65700,68900,2423,215943.0,3134151.0
2007-04-23,66000,69900,66000,69100,2016,216570.0,3134151.0
2007-04-24,69400,69500,68000,68000,1267,213122.0,3134151.0
2007-04-25,68000,69900,66800,69400,1796,217510.0,3134151.0
2007-04-26,69500,69500,68000,69500,1850,217823.0,3134151.0
2007-04-27,68600,69000,67100,67900,3015,212809.0,3134151.0
2007-04-30,67900,69500,67000,69500,1438,217823.0,3134151.0
2007-05-02,69400,69500,68100,69200,629,216883.0,3134151.0
2007-05-03,69200,69200,68100,68400,1075,214376.0,3134151.0
2007-05-04,68100,68800,67300,68000,1925,213122.0,3134151.0
2007-05-07,68500,68500,67500,67500,2374,211555.0,3134151.0
2007-05-08,68700,68700,67000,67200,1622,210615.0,3134151.0
2007-05-09,67200,70000,66200,70000,4199,219391.0,3134151.0
2007-05-10,68500,70000,68100,68800,2425,215630.0,3134151.0
2007-05-11,69400,69800,66200,68800,5901,215630.0,3134151.0
2007-05-14,68800,70000,67700,70000,2168,219391.0,3134151.0
2007-05-15,68600,70000,68400,70000,1979,219391.0,3134151.0
2007-05-16,70000,70000,69000,70000,1912,219391.0,3134151.0
2007-05-17,69300,73800,68500,71900,10463,225345.0,3134151.0
2007-05-18,71900,71900,70400,71100,3348,222838.0,3134151.0
2007-05-21,71100,72400,70500,71100,6415,222838.0,3134151.0
2007-05-22,71000,71900,69600,70500,5690,220958.0,3134151.0
2007-05-23,69200,70400,69000,69900,3810,219077.0,3134151.0
2007-05-25,69900,70000,68800,69500,2214,217823.0,3134151.0
2007-05-28,69500,69500,67400,67400,13132,211242.0,3134151.0
2007-05-29,67400,68600,66600,68000,4389,213122.0,3134151.0
2007-05-30,68000,68600,67500,68000,7460,213122.0,3134151.0
2007-05-31,68000,71800,67500,70000,20861,219391.0,3134151.0
2007-06-01,69700,71900,69000,69000,10788,216256.0,3134151.0
2007-06-04,68600,70000,67000,70000,13146,219391.0,3134151.0
2007-06-05,68300,70000,68300,69600,3126,218137.0,3134151.0
2007-06-07,69600,72000,69000,71000,13446,222525.0,3134151.0
2007-06-08,70000,72900,69100,69800,7306,218764.0,3134151.0
2007-06-11,69400,69900,68200,68200,3057,213749.0,3134151.0
2007-06-12,67800,69000,67600,67700,3719,212182.0,3134151.0
2007-06-13,68500,71000,67800,69900,4524,219077.0,3134151.0
2007-06-14,70000,70000,68100,69000,3298,216256.0,3134151.0
2007-06-15,68400,71600,68400,70100,6776,219704.0,3134151.0
2007-06-18,70100,72700,69200,71400,8318,223778.0,3134151.0
2007-06-19,70500,71500,69100,70000,3777,219391.0,3134151.0
2007-06-20,70000,70800,69000,70200,6639,220017.0,3134151.0
2007-06-21,70200,70700,69200,70000,3967,219391.0,3134151.0
2007-06-22,70000,71000,69100,70000,6930,219391.0,3134151.0
2007-06-25,71600,71600,70000,71000,2282,222525.0,3134151.0
2007-06-26,71800,72500,69200,71000,2304,222525.0,3134151.0
2007-06-27,70000,70700,69000,70600,2495,221271.0,3134151.0
2007-06-28,71000,72400,69800,71800,4851,225032.0,3134151.0
2007-06-29,71800,72400,70300,70300,3189,220331.0,3134151.0
2007-07-02,71500,71800,69700,71700,2691,224719.0,3134151.0
2007-07-03,72400,73000,70700,71800,5359,225032.0,3134151.0
2007-07-04,72900,72900,70900,71300,6109,223465.0,3134151.0
2007-07-05,70700,72000,70700,71300,6156,223465.0,3134151.0
2007-07-06,71500,72000,69800,70200,6538,220017.0,3134151.0
2007-07-09,71400,71400,69600,70200,7810,220017.0,3134151.0
2007-07-10,69600,70500,69600,70500,4194,220958.0,3134151.0
2007-07-11,70000,70300,69600,70300,6927,220331.0,3134151.0
2007-07-12,70300,74400,69800,72800,7687,228166.0,3134151.0
2007-07-13,74000,76900,74000,76700,8244,240389.0,3134151.0
2007-07-16,75200,77000,75200,76700,4394,240389.0,3134151.0
2007-07-18,76300,76500,74200,75600,3220,236942.0,3134151.0
2007-07-19,75900,75900,73800,74600,2290,233808.0,3134151.0
2007-07-20,74600,77000,74600,75000,9295,235061.0,3134151.0
2007-07-23,74500,76200,74100,75000,3031,235061.0,3134151.0
2007-07-24,76800,79000,75100,78800,3945,246971.0,3134151.0
2007-07-25,79000,82000,78800,79900,3578,250419.0,3134151.0
2007-07-26,83000,83000,79500,81100,3200,254180.0,3134151.0
2007-07-27,81100,82300,77000,82300,3605,257941.0,3134151.0
2007-07-30,82300,83300,79200,83300,3873,261075.0,3134151.0
2007-07-31,83500,85000,81000,84600,4607,265149.0,3134151.0
2007-08-01,82100,84400,79100,82200,5508,257627.0,3134151.0
2007-08-02,82200,84200,80900,84000,4575,263269.0,3134151.0
2007-08-03,84000,84900,81100,84900,2182,266089.0,3134151.0
2007-08-06,82600,83900,82100,83000,2165,260135.0,3134151.0
2007-08-07,83600,85500,82500,84100,2132,263582.0,3134151.0
2007-08-08,84900,84900,83100,84800,3085,265776.0,3134151.0
2007-08-09,83300,85000,83200,83700,2210,262328.0,3134151.0
2007-08-10,81500,83300,80100,81000,2116,253866.0,3134151.0
2007-08-13,81000,81000,77500,79400,4635,248852.0,3134151.0
2007-08-14,85300,85300,76500,78000,4037,244464.0,3134151.0
2007-08-16,76800,76800,71500,72800,3528,228166.0,3134151.0
2007-08-17,71600,72800,65500,65500,2557,205287.0,3134151.0
2007-08-20,66900,75300,66300,75300,14848,236002.0,3134151.0
2007-08-21,77000,77000,72300,73000,2434,228793.0,3134151.0
2007-08-22,72500,76000,71500,72000,5810,225659.0,3134151.0
2007-08-23,72000,74400,72000,72900,2540,228480.0,3134151.0
2007-08-24,73500,73500,70400,72300,4026,226599.0,3134151.0
2007-08-27,71200,73000,71200,71500,4028,224092.0,3134151.0
2007-08-28,71500,72000,70200,70600,4792,221271.0,3134151.0
2007-08-29,70000,70600,67600,67600,8667,211869.0,3134151.0
2007-08-30,68100,71400,67700,69900,5663,219077.0,3134151.0
2007-08-31,70900,71800,70200,71000,6765,222525.0,3134151.0
2007-09-03,70700,71500,70200,71000,6532,222525.0,3134151.0
2007-09-04,70400,71000,69500,69700,3196,218450.0,3134151.0
2007-09-05,69700,70400,69100,69300,4176,217197.0,3134151.0
2007-09-06,71000,71000,69200,70600,2234,221271.0,3134151.0
2007-09-07,70000,70000,68800,68900,3939,215943.0,3134151.0
2007-09-10,68100,68100,66000,66100,5163,207167.0,3134151.0
