잇츠한불(226320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-25,76500,79250,75750,77250,25529,1349658.0,8735650.0
2016-02-26,77250,78500,74500,75000,23619,1310348.0,8735650.0
2016-02-29,76000,76500,74000,76250,22523,1332187.0,8735650.0
2016-03-02,76750,77250,74250,74500,27486,1301612.0,8735650.0
2016-03-03,74750,77750,73000,75500,31584,1319083.0,8735650.0
2016-03-04,76250,76500,75250,76000,11600,1327819.0,8735650.0
2016-03-07,76250,79250,75500,78500,25285,1371497.0,8735650.0
2016-03-08,79250,79250,77000,78500,15971,1371497.0,8735650.0
2016-03-09,79250,81500,78750,81000,21222,1415175.0,8735650.0
2016-03-10,82250,83250,81250,83000,25802,1450118.0,8735650.0
2016-03-11,83500,86750,83250,86500,57251,1511267.0,8735650.0
2016-03-14,88000,88000,84250,85750,22413,1498164.0,8735650.0
2016-03-15,85750,85750,84000,85500,23736,1493796.0,8735650.0
2016-03-16,86250,86250,84500,86000,16287,1502532.0,8735650.0
2016-03-17,86250,86250,83000,83500,16952,1458854.0,8735650.0
2016-03-18,83250,83500,81500,82500,13144,1441382.0,8735650.0
2016-03-21,82500,83750,82000,82000,9768,1432647.0,8735650.0
2016-03-22,82500,85750,82000,85000,17210,1485060.0,8735650.0
2016-03-23,85500,85500,82750,84250,8559,1471957.0,8735650.0
2016-03-24,84250,84250,82750,83250,10354,1454486.0,8735650.0
2016-03-25,83250,84250,82500,83750,9530,1463221.0,8735650.0
2016-03-28,84250,85000,83250,84500,13584,1476325.0,8735650.0
2016-03-29,85000,85250,83500,85250,17852,1489428.0,8735650.0
2016-03-30,85500,86500,84750,86500,31762,1511267.0,8735650.0
2016-03-31,86500,86500,84500,85250,9009,1489428.0,8735650.0
2016-04-01,84500,85750,84000,84500,13095,1476325.0,8735650.0
2016-04-04,84250,85250,84000,85000,11691,1485060.0,8735650.0
2016-04-05,85500,86000,84250,84500,8823,1476325.0,8735650.0
2016-04-06,84000,85000,83250,84500,12365,1476325.0,8735650.0
2016-04-07,84250,85000,81500,85000,20604,1485060.0,8735650.0
2016-04-08,85000,86000,83500,85750,14806,1498164.0,8735650.0
2016-04-11,85000,85500,84000,84000,11806,1467589.0,8735650.0
2016-04-12,89000,89500,85500,86000,77058,1502532.0,8735650.0
2016-04-14,87000,87250,85250,86500,22678,1511267.0,8735650.0
2016-04-15,86500,86750,84000,85250,20621,1489428.0,8735650.0
2016-04-18,85250,86250,84750,86250,15813,1506900.0,8735650.0
2016-04-19,86250,86500,85250,86000,16289,1502532.0,8735650.0
2016-04-20,86250,92250,86250,90500,79824,1581153.0,8735650.0
2016-04-21,91250,91750,88250,90750,32744,1585520.0,8735650.0
2016-04-22,90750,93000,90750,92250,62199,1611727.0,8735650.0
2016-04-25,92250,96500,92250,94500,75445,1651038.0,8735650.0
2016-04-26,99500,99500,90500,94400,71302,824645.0,8735650.0
2016-04-27,94400,94400,90700,91200,22880,796691.0,8735650.0
2016-04-28,90500,93300,89400,91000,25295,794944.0,8735650.0
2016-04-29,90200,90700,89100,89900,15737,785335.0,8735650.0
2016-05-02,89900,91500,89500,91000,19551,794944.0,8735650.0
2016-05-03,90500,94300,90500,93200,26230,814163.0,8735650.0
2016-05-04,93400,93400,90500,92200,20018,805427.0,8735650.0
2016-05-09,92700,92700,89500,90800,25094,793197.0,8735650.0
2016-05-10,90800,91500,81800,91200,59883,796691.0,8735650.0
2016-05-11,90600,95400,90200,93900,40792,820278.0,8735650.0
2016-05-12,93900,95100,92600,94800,26327,828140.0,8735650.0
2016-05-13,94800,103500,94800,99500,94371,869197.0,8735650.0
2016-05-16,99200,99500,96000,98800,34057,863082.0,8735650.0
2016-05-17,96500,96800,93500,95400,93779,1666762.0,17471300.0
2016-05-18,94600,95900,90800,90900,60253,1588141.0,17471300.0
2016-05-19,90000,90800,87400,87700,57027,1532233.0,17471300.0
2016-05-20,88100,89400,87700,88000,24553,1537474.0,17471300.0
2016-05-23,87800,88500,87500,87800,25790,1533980.0,17471300.0
2016-05-24,86600,87600,84400,85700,43483,1497290.0,17471300.0
2016-05-25,86300,86900,84800,85600,36220,1495543.0,17471300.0
2016-05-26,85600,85600,83000,83100,44358,1451865.0,17471300.0
2016-05-27,83600,88700,83200,87600,47938,1530486.0,17471300.0
2016-05-30,88000,88500,84400,86300,42051,1507773.0,17471300.0
2016-05-31,87800,90000,87200,90000,100612,1572417.0,17471300.0
2016-06-01,90000,90000,87500,89200,39165,1558440.0,17471300.0
2016-06-02,90200,91400,87500,90700,48561,1584647.0,17471300.0
2016-06-03,90300,91100,89400,89800,28135,1568923.0,17471300.0
2016-06-07,89800,89800,88100,88200,34561,1540969.0,17471300.0
2016-06-08,88600,88900,87000,88400,37348,1544463.0,17471300.0
2016-06-09,88300,89500,87700,88200,31823,1540969.0,17471300.0
2016-06-10,87900,89400,87300,89000,29610,1554946.0,17471300.0
2016-06-13,87900,88100,86000,87500,23927,1528739.0,17471300.0
2016-06-14,87500,87500,83300,85900,48447,1500785.0,17471300.0
2016-06-15,84900,86900,84200,85700,24942,1497290.0,17471300.0
2016-06-16,85000,85700,81200,82400,72201,1439635.0,17471300.0
2016-06-17,82400,83100,80700,81400,126020,1422164.0,17471300.0
2016-06-20,81500,82500,81300,81500,20202,1423911.0,17471300.0
2016-06-21,81300,81900,80300,80500,25366,1406440.0,17471300.0
2016-06-22,80400,80800,79100,79400,41951,1387221.0,17471300.0
2016-06-23,79500,79500,76000,77200,37566,1348784.0,17471300.0
2016-06-24,77300,78300,72600,73900,57304,1291129.0,17471300.0
2016-06-27,73100,79000,72100,75900,60354,1326072.0,17471300.0
2016-06-28,74300,75600,73200,73500,131549,1284141.0,17471300.0
2016-06-29,74500,79500,74300,79200,238721,1383727.0,17471300.0
2016-06-30,80100,84200,79400,83300,276045,1455359.0,17471300.0
2016-07-01,84100,85000,82000,83100,73104,1451865.0,17471300.0
2016-07-04,84100,84200,81100,81300,64158,1420417.0,17471300.0
2016-07-05,82300,84400,82300,83400,103663,1457106.0,17471300.0
2016-07-06,83800,84200,80900,82300,45111,1437888.0,17471300.0
2016-07-07,82500,82900,81100,82800,64136,1446624.0,17471300.0
2016-07-08,81700,82100,76600,77700,200099,1357520.0,17471300.0
2016-07-11,76400,77700,74100,74900,165571,1308600.0,17471300.0
2016-07-12,75400,76500,73500,74000,109285,1292876.0,17471300.0
2016-07-13,74900,75800,73800,74400,71745,1299865.0,17471300.0
2016-07-14,74500,76400,74300,75100,91521,1312095.0,17471300.0
2016-07-15,75300,76400,74700,75100,78187,1312095.0,17471300.0
2016-07-18,75100,75400,74300,74600,55437,1303359.0,17471300.0
2016-07-19,74800,76000,73900,74200,89197,1296370.0,17471300.0
2016-07-20,74800,75000,70900,72300,238459,1263175.0,17471300.0
2016-07-21,72700,76300,72400,76200,146853,1331313.0,17471300.0
2016-07-22,76200,76800,74700,76800,68573,1341796.0,17471300.0
2016-07-25,77200,77200,75100,76500,54598,1336554.0,17471300.0
2016-07-26,75700,76800,75200,76200,31203,1331313.0,17471300.0
2016-07-27,76200,76600,73500,74700,102284,1305106.0,17471300.0
2016-07-28,74100,74900,73700,74300,26485,1298118.0,17471300.0
2016-07-29,74000,74500,72700,74000,43776,1292876.0,17471300.0
2016-08-01,74000,74000,68100,69800,181965,1219497.0,17471300.0
2016-08-02,69700,70300,68700,69100,72161,1207267.0,17471300.0
2016-08-03,69800,69800,68000,69100,28747,1207267.0,17471300.0
2016-08-04,68700,69700,68500,69100,52084,1207267.0,17471300.0
2016-08-05,68900,69000,62900,63500,171764,1109428.0,17471300.0
2016-08-08,63400,66000,62600,65300,108318,1140876.0,17471300.0
2016-08-09,65700,65900,59100,59800,451141,1044784.0,17471300.0
2016-08-10,59900,60400,58600,59700,211612,1043037.0,17471300.0
2016-08-11,59900,59900,56800,57200,272695,999358.0,17471300.0
2016-08-12,57400,58300,56900,58200,184509,1016830.0,17471300.0
2016-08-16,58200,58700,57700,58200,124803,1016830.0,17471300.0
2016-08-17,57900,58000,54400,54900,211760,959174.0,17471300.0
2016-08-18,54900,55700,53400,54300,149911,948692.0,17471300.0
2016-08-19,54600,54900,54000,54200,109743,946944.0,17471300.0
2016-08-22,53800,54800,53100,54300,89724,948692.0,17471300.0
2016-08-23,54200,55300,54100,54300,96095,948692.0,17471300.0
2016-08-24,54900,57100,54700,55000,131869,960922.0,17471300.0
2016-08-25,54800,55000,53900,54000,64742,943450.0,17471300.0
2016-08-26,54000,55000,54000,54500,39085,952186.0,17471300.0
2016-08-29,54700,55400,52800,53000,82283,925979.0,17471300.0
2016-08-30,53100,53700,53000,53100,48874,927726.0,17471300.0
2016-08-31,53000,53300,50500,51800,102703,905013.0,17471300.0
2016-09-01,52000,54800,51600,54800,80121,957427.0,17471300.0
2016-09-02,54900,56200,54500,55300,101259,966163.0,17471300.0
2016-09-05,55800,56300,53600,54100,63427,945197.0,17471300.0
2016-09-06,54000,54400,53000,53400,40007,932967.0,17471300.0
2016-09-07,53300,53500,51700,52000,54297,908508.0,17471300.0
2016-09-08,52000,52600,51400,52100,37765,910255.0,17471300.0
2016-09-09,52300,52300,50900,51100,35352,892783.0,17471300.0
2016-09-12,50000,50300,49100,49100,80667,857841.0,17471300.0
2016-09-13,49600,50700,49200,50600,60425,884048.0,17471300.0
2016-09-19,51000,51000,49700,50100,38764,875312.0,17471300.0
2016-09-20,50000,52600,50000,51400,55419,898025.0,17471300.0
2016-09-21,51500,52000,50900,51000,22025,891036.0,17471300.0
2016-09-22,51800,52600,51200,51200,34195,894531.0,17471300.0
2016-09-23,51200,52100,51000,52000,28734,908508.0,17471300.0
2016-09-26,52200,52400,51500,51700,27660,903266.0,17471300.0
2016-09-27,51000,51800,50800,51100,40578,892783.0,17471300.0
2016-09-28,51300,51900,51200,51600,21987,901519.0,17471300.0
2016-09-29,51900,51900,50900,51000,38000,891036.0,17471300.0
2016-09-30,51100,51100,49850,50300,42442,878806.0,17471300.0
2016-10-04,50500,51900,50100,51600,35479,901519.0,17471300.0
2016-10-05,51400,55200,51400,55100,159568,962669.0,17471300.0
2016-10-06,55900,56100,53700,54500,80914,952186.0,17471300.0
2016-10-07,54500,55300,52000,52000,79415,908508.0,17471300.0
2016-10-10,51600,54400,51600,54200,47374,946944.0,17471300.0
2016-10-11,54600,54600,52800,53200,34854,929473.0,17471300.0
2016-10-12,53000,54200,52700,53200,19622,929473.0,17471300.0
2016-10-13,53500,53800,52800,52900,22998,924232.0,17471300.0
2016-10-14,52900,53400,52400,52900,21175,924232.0,17471300.0
2016-10-17,52800,52800,50200,50400,52230,880554.0,17471300.0
2016-10-18,50800,51100,49700,49750,29711,869197.0,17471300.0
2016-10-19,49800,50500,49700,49750,23140,869197.0,17471300.0
2016-10-20,50000,50200,49700,50200,16050,877059.0,17471300.0
2016-10-21,50500,51800,49000,51800,43832,905013.0,17471300.0
2016-10-24,51100,51200,50000,50700,18156,885795.0,17471300.0
2016-10-25,50600,50600,46000,47000,140179,821151.0,17471300.0
2016-10-26,45000,47400,45000,45700,64626,798438.0,17471300.0
2016-10-27,46000,49200,46000,48300,57396,843864.0,17471300.0
2016-10-28,48750,48750,47100,47800,15444,835128.0,17471300.0
2016-10-31,48100,48100,46100,46250,19096,808048.0,17471300.0
2016-11-01,46000,48200,45250,47700,36251,833381.0,17471300.0
2016-11-02,46900,47300,44800,44900,32701,784461.0,17471300.0
2016-11-03,43800,46650,43800,45850,63357,801059.0,17471300.0
2016-11-04,45400,46050,45300,45400,12537,793197.0,17471300.0
2016-11-07,45600,46300,44650,44800,21359,782714.0,17471300.0
2016-11-08,46700,53500,46700,48100,338711,840370.0,17471300.0
2016-11-09,47950,48100,43800,45650,115585,797565.0,17471300.0
2016-11-10,46550,49000,46500,47600,57087,831634.0,17471300.0
2016-11-11,47250,48050,47000,47250,23535,825519.0,17471300.0
2016-11-14,47200,47200,45300,46000,37766,803680.0,17471300.0
2016-11-15,45950,46000,44750,44750,51798,781841.0,17471300.0
2016-11-16,45000,45450,44900,45300,18239,791450.0,17471300.0
2016-11-17,45600,45800,44900,45300,25854,791450.0,17471300.0
2016-11-18,45300,47300,45300,46000,53414,803680.0,17471300.0
2016-11-21,45300,45500,44000,44400,40486,775726.0,17471300.0
2016-11-22,44150,44500,43050,43600,33373,761749.0,17471300.0
2016-11-23,43400,43700,40500,41250,71638,720691.0,17471300.0
2016-11-24,41000,41400,38800,38850,68978,678760.0,17471300.0
2016-11-25,38750,40500,38750,39750,50712,694484.0,17471300.0
2016-11-28,39800,41000,39800,40550,34252,708461.0,17471300.0
2016-11-29,40350,42300,40350,41900,41877,732047.0,17471300.0
2016-11-30,41650,43150,41650,43150,36705,753887.0,17471300.0
2016-12-01,43200,43500,41700,42800,38117,747772.0,17471300.0
2016-12-02,42750,43600,42250,42700,36508,746025.0,17471300.0
2016-12-05,42500,43450,41700,42700,32948,746025.0,17471300.0
2016-12-06,42600,43500,42600,42950,31277,750392.0,17471300.0
2016-12-07,42850,42850,41800,42100,12808,735542.0,17471300.0
2016-12-08,42000,42850,41800,42200,18884,737289.0,17471300.0
2016-12-09,42200,44100,41500,43500,31467,760002.0,17471300.0
2016-12-12,44450,44450,42950,43100,18061,753013.0,17471300.0
2016-12-13,42750,43500,42450,43050,23536,752139.0,17471300.0
2016-12-14,43400,44650,42900,43500,30037,760002.0,17471300.0
2016-12-15,43350,43750,42650,43750,25290,764369.0,17471300.0
2016-12-16,43700,43700,42850,42950,21050,750392.0,17471300.0
2016-12-19,42550,43700,42550,43100,16979,753013.0,17471300.0
2016-12-20,42850,43250,42500,42750,12261,746898.0,17471300.0
2016-12-21,43000,43000,42050,42500,11513,742530.0,17471300.0
2016-12-22,42400,42700,42000,42300,11160,739036.0,17471300.0
2016-12-23,42450,42850,42050,42550,13379,743404.0,17471300.0
2016-12-26,42600,43250,42550,43000,11012,751266.0,17471300.0
2016-12-27,43300,43300,42400,42700,18077,746025.0,17471300.0
2016-12-28,42300,42950,42300,42350,14015,739910.0,17471300.0
2016-12-29,42400,43450,42400,43000,19984,751266.0,17471300.0
2017-01-02,42600,42600,39550,39550,72356,690990.0,17471300.0
2017-01-03,39550,40150,39550,39950,23761,697978.0,17471300.0
2017-01-04,40450,40450,39500,39650,18877,692737.0,17471300.0
2017-01-05,39800,41300,39650,41150,30269,718944.0,17471300.0
2017-01-06,41600,41850,40550,41750,12932,729427.0,17471300.0
2017-01-09,41500,41500,40200,40500,21633,707588.0,17471300.0
2017-01-10,40200,40500,39750,39750,17131,694484.0,17471300.0
2017-01-11,39500,39600,38900,39050,24590,682254.0,17471300.0
2017-01-12,39700,39850,39050,39550,26089,690990.0,17471300.0
2017-01-13,39500,40800,39500,40200,19460,702346.0,17471300.0
2017-01-16,40300,40700,39800,40450,14394,706714.0,17471300.0
2017-01-17,40150,40500,39700,39900,10773,697105.0,17471300.0
2017-01-18,39350,40300,39350,39950,6115,697978.0,17471300.0
2017-01-19,40400,40550,39800,40000,14818,698852.0,17471300.0
2017-01-20,40000,40350,39550,39750,20652,694484.0,17471300.0
2017-01-23,39650,40000,39150,39300,13258,686622.0,17471300.0
2017-01-24,39000,39350,38950,39050,18742,682254.0,17471300.0
2017-01-25,39050,39650,37400,37650,51343,657794.0,17471300.0
2017-01-26,37300,37700,36800,37000,35453,646438.0,17471300.0
2017-01-31,37400,38650,36850,37850,27042,661289.0,17471300.0
2017-02-01,38050,39500,38050,39000,28115,681381.0,17471300.0
2017-02-02,38950,39500,38250,38750,29218,677013.0,17471300.0
2017-02-03,38100,38950,37550,37700,24267,658668.0,17471300.0
2017-02-06,37400,38050,36800,37750,21450,659542.0,17471300.0
2017-02-07,37400,38350,37400,38200,16525,667404.0,17471300.0
2017-02-08,38050,38350,37000,37400,19930,653427.0,17471300.0
2017-02-09,37400,37550,36850,37400,11548,653427.0,17471300.0
2017-02-10,37700,38050,37200,37900,15826,662162.0,17471300.0
2017-02-13,38050,39750,37900,39350,38150,687496.0,17471300.0
2017-02-14,39400,41850,39350,41750,75208,729427.0,17471300.0
2017-02-15,41750,43000,41700,42000,45486,733795.0,17471300.0
2017-02-16,42000,43000,41550,42850,40078,748645.0,17471300.0
2017-02-17,47100,50300,46300,47650,419275,832507.0,17471300.0
2017-02-20,47900,54100,46850,52600,370411,918990.0,17471300.0
2017-02-21,52800,53300,50600,50700,131138,885795.0,17471300.0
2017-02-22,50700,51200,49000,49050,126748,856967.0,17471300.0
2017-02-23,49100,49550,48200,48800,64015,852599.0,17471300.0
2017-02-24,48300,49850,47950,47950,75191,837749.0,17471300.0
2017-02-27,47950,48400,46850,47800,38512,835128.0,17471300.0
2017-02-28,47450,48450,47000,47400,32544,828140.0,17471300.0
2017-03-02,46900,47400,45400,45850,54931,801059.0,17471300.0
2017-03-03,45500,45500,42450,42600,97181,744277.0,17471300.0
2017-03-06,42200,42250,40500,41450,64657,724185.0,17471300.0
2017-03-07,41250,42700,41250,41800,34449,730300.0,17471300.0
2017-03-08,42250,42250,40850,41200,38652,719818.0,17471300.0
2017-03-09,41350,43000,41350,42450,47242,741657.0,17471300.0
2017-03-10,43000,43300,41200,42350,52098,739910.0,17471300.0
2017-03-13,42500,44450,42400,43900,52476,766990.0,17471300.0
2017-03-14,43950,44250,42150,42300,46397,739036.0,17471300.0
2017-03-15,42300,42400,41100,41350,22246,722438.0,17471300.0
2017-03-16,41600,42500,41600,41800,15437,730300.0,17471300.0
2017-03-17,41800,42600,41800,42050,11770,734668.0,17471300.0
2017-03-20,41900,41950,40900,41100,19012,718070.0,17471300.0
2017-03-21,41000,41500,41000,41150,11838,718944.0,17471300.0
2017-03-22,40700,41400,40700,40950,16950,715450.0,17471300.0
2017-03-23,40800,41050,39750,39900,35701,697105.0,17471300.0
2017-03-24,40000,41900,40000,41400,31512,723312.0,17471300.0
2017-03-27,43000,43000,40750,41450,19196,724185.0,17471300.0
2017-03-28,41350,41700,40750,41500,16074,725059.0,17471300.0
2017-03-29,41700,41750,41150,41150,9365,718944.0,17471300.0
2017-03-30,41050,41400,41000,41200,7022,719818.0,17471300.0
2017-03-31,41200,42600,41200,42100,19000,735542.0,17471300.0
2017-04-03,42250,43750,41600,43550,39313,760875.0,17471300.0
2017-04-04,43500,43800,43200,43500,28319,760002.0,17471300.0
2017-04-05,43600,44000,42750,43650,26298,762622.0,17471300.0
2017-04-06,43500,43950,43250,43950,29039,767864.0,17471300.0
2017-04-07,43950,43950,43500,43800,14405,765243.0,17471300.0
2017-04-10,43300,43300,41550,41900,23855,732047.0,17471300.0
2017-04-11,42200,42250,41150,41600,17502,726806.0,17471300.0
2017-04-12,41500,41650,41200,41500,10888,725059.0,17471300.0
2017-04-13,41500,42300,41500,42100,12640,735542.0,17471300.0
2017-04-14,41950,43700,41950,43550,45513,760875.0,17471300.0
2017-04-17,43850,46450,43850,46300,98961,808921.0,17471300.0
2017-04-18,46200,48900,45250,48700,82626,850852.0,17471300.0
2017-04-19,47900,50000,47900,48700,85503,850852.0,17471300.0
2017-04-20,49350,49800,48700,48950,34036,855220.0,17471300.0
2017-04-21,49400,50000,48750,49350,30136,862209.0,17471300.0
2017-04-24,49150,49800,46450,47150,52222,823772.0,17471300.0
2017-04-25,46950,47300,46100,46250,24620,808048.0,17471300.0
2017-04-26,46250,46900,45600,46350,23284,809795.0,17471300.0
2017-04-27,46100,46600,45000,45900,28671,801933.0,17471300.0
2017-04-28,45900,46050,45250,45500,14196,794944.0,17471300.0
2017-05-02,45550,45550,44600,44900,23416,784461.0,17471300.0
2017-05-04,44950,48350,44950,48100,50479,840370.0,17471300.0
2017-05-08,48200,49600,48200,49200,37747,859588.0,17471300.0
2017-05-10,50000,51000,47600,48250,61127,842990.0,17471300.0
2017-05-11,48250,49900,47900,49900,37688,871818.0,17471300.0
2017-05-12,50000,50100,48650,49050,50958,856967.0,17471300.0
2017-05-15,48050,50600,48000,49300,51388,861335.0,17471300.0
2017-05-16,49000,49500,48100,48400,25404,845611.0,17471300.0
2017-05-17,48600,51900,48600,51700,99225,903266.0,17471300.0
2017-05-18,51700,52100,50700,51300,74460,896278.0,17471300.0
2017-05-19,51800,52500,50900,51500,48291,899772.0,17471300.0
2017-05-22,51800,52400,50300,50900,44731,1116202.0,21929315.0
2017-05-23,50500,51300,49900,50300,33518,1103045.0,21929315.0
2017-05-24,49850,50200,48950,49100,52953,1076729.0,21929315.0
2017-05-25,49200,49850,48650,48650,24328,1066861.0,21929315.0
2017-05-26,48450,49300,48250,49000,26317,1074536.0,21929315.0
2017-05-29,49000,49050,47700,47750,33816,1047125.0,21929315.0
2017-05-30,48000,48650,47700,47750,18288,1047125.0,21929315.0
2017-05-31,47700,48150,47000,47650,30496,1044932.0,21929315.0
2017-06-01,47600,48050,47000,47050,23542,1031774.0,21929315.0
2017-06-02,47450,48100,47000,48100,21979,1054800.0,21929315.0
2017-06-05,48100,48200,47300,47300,22062,1037257.0,21929315.0
2017-06-07,47300,47300,46300,46700,21524,1024099.0,21929315.0
2017-06-08,46650,47050,46400,46600,22280,1021906.0,21929315.0
2017-06-09,46850,47500,46800,47450,19819,1040546.0,21929315.0
2017-06-12,47450,47550,46000,46150,24119,1012038.0,21929315.0
2017-06-13,46150,46900,44550,44750,52221,981337.0,21929315.0
2017-06-14,45150,45150,42700,43150,57299,946250.0,21929315.0
2017-06-15,43150,44250,42750,43300,26304,949539.0,21929315.0
2017-06-16,43400,44850,42400,44850,44603,983530.0,21929315.0
2017-06-19,45000,45000,43850,43950,24715,963793.0,21929315.0
2017-06-20,44200,44400,43650,43950,27762,963793.0,21929315.0
2017-06-21,43700,44750,43700,44150,11954,968179.0,21929315.0
2017-06-22,44300,44500,43700,44000,9904,964890.0,21929315.0
2017-06-23,44000,45450,44000,44700,26539,980240.0,21929315.0
2017-06-26,44700,44700,43300,43900,19444,962697.0,21929315.0
2017-06-27,44000,45350,43950,44800,25436,982433.0,21929315.0
2017-06-28,45300,45300,44100,45100,18882,989012.0,21929315.0
2017-06-29,45000,45000,43500,44000,16444,964890.0,21929315.0
2017-06-30,43900,44750,43800,44400,9789,973662.0,21929315.0
2017-07-03,44650,44800,44100,44350,7033,972565.0,21929315.0
2017-07-04,44250,44300,43200,43200,12427,947346.0,21929315.0
2017-07-05,43350,43750,42000,42150,26657,924321.0,21929315.0
2017-07-06,42250,42650,41500,42350,18832,928706.0,21929315.0
2017-07-07,42350,42350,41350,41550,16964,911163.0,21929315.0
2017-07-10,41800,41900,39500,40100,30227,879366.0,21929315.0
2017-07-11,40400,41000,39650,39700,35236,870594.0,21929315.0
2017-07-12,39200,40500,39150,39700,19885,870594.0,21929315.0
2017-07-13,40100,40100,39200,39600,18190,868401.0,21929315.0
2017-07-14,39600,39650,37900,38600,44479,846472.0,21929315.0
2017-07-17,38600,39200,38000,38500,39710,844279.0,21929315.0
2017-07-18,38500,39750,38400,39600,33230,868401.0,21929315.0
2017-07-19,39850,39850,39300,39700,8536,870594.0,21929315.0
2017-07-20,39600,39900,39000,39150,12848,858533.0,21929315.0
2017-07-21,39150,39700,39000,39650,10298,869497.0,21929315.0
2017-07-24,39800,40050,38800,39900,18794,874980.0,21929315.0
2017-07-25,39700,40100,39700,39800,16100,872787.0,21929315.0
2017-07-26,39950,40600,39900,40150,21451,880462.0,21929315.0
2017-07-27,40200,40300,39650,40200,8780,881558.0,21929315.0
2017-07-28,40150,40150,39250,39700,12679,870594.0,21929315.0
2017-07-31,39300,39700,38250,39000,22947,855243.0,21929315.0
2017-08-01,38500,39400,38500,38900,10614,853050.0,21929315.0
2017-08-02,38750,39250,38650,38700,12458,848664.0,21929315.0
2017-08-03,38900,39100,38250,38300,12769,839893.0,21929315.0
2017-08-04,37800,38300,37400,37400,21647,820156.0,21929315.0
2017-08-07,38200,38350,37300,37950,10622,832218.0,21929315.0
2017-08-08,38050,38200,37750,37900,3253,831121.0,21929315.0
2017-08-09,38150,38150,37450,37550,8458,823446.0,21929315.0
2017-08-10,37200,38200,37150,37450,13943,821253.0,21929315.0
2017-08-11,37100,37850,36850,37250,17109,816867.0,21929315.0
2017-08-14,37100,38200,36950,38000,12966,833314.0,21929315.0
2017-08-16,37000,37350,35950,36200,45136,793841.0,21929315.0
2017-08-17,36200,36600,36200,36250,23884,794938.0,21929315.0
2017-08-18,36100,36750,35650,36350,18681,797131.0,21929315.0
2017-08-21,37000,37000,36000,36050,15686,790552.0,21929315.0
2017-08-22,36500,36550,36200,36450,10862,799324.0,21929315.0
2017-08-23,36300,37050,36300,36950,12326,810288.0,21929315.0
2017-08-24,37000,38500,37000,38050,20450,834410.0,21929315.0
2017-08-25,38300,38300,37050,37850,11134,830025.0,21929315.0
2017-08-28,37650,38150,36750,37200,34621,815771.0,21929315.0
2017-08-29,37250,37250,35750,35950,65507,788359.0,21929315.0
2017-08-30,36000,36250,35600,35800,38473,785069.0,21929315.0
2017-08-31,36000,36000,34800,34850,77761,764237.0,21929315.0
2017-09-01,35000,35150,33750,34050,87783,746693.0,21929315.0
2017-09-04,33050,33700,33050,33200,29742,728053.0,21929315.0
