금호석유화학(011780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,5500,5690,5200,5500,343370,112195.0,20399137.0
1999-01-05,5500,5600,5420,5490,376080,111991.0,20399137.0
1999-01-06,5500,6100,5450,5850,517520,119335.0,20399137.0
1999-01-07,6010,6150,5850,5860,450730,119539.0,20399137.0
1999-01-08,5800,6730,5700,6730,2594340,137286.0,20399137.0
1999-01-11,7220,7300,7010,7100,1556410,144834.0,20399137.0
1999-01-12,7100,7850,6800,7650,1743790,156053.0,20399137.0
1999-01-13,7650,7650,7050,7100,848500,144834.0,20399137.0
1999-01-14,6610,6990,6200,6400,667580,130554.0,20399137.0
1999-01-15,6500,7140,6450,6990,524790,142590.0,20399137.0
1999-01-18,7000,7390,7000,7200,587000,146874.0,20399137.0
1999-01-19,7400,7800,7050,7190,755050,146670.0,20399137.0
1999-01-20,7090,7150,6610,6700,459550,136674.0,20399137.0
1999-01-21,6700,6900,6510,6700,380530,136674.0,20399137.0
1999-01-22,6700,6800,5800,5900,440610,120355.0,20399137.0
1999-01-25,6010,6190,5800,5900,331400,120355.0,20399137.0
1999-01-26,6100,6140,5700,5700,251850,116275.0,20399137.0
1999-01-27,5700,5940,5400,5800,351350,118315.0,20399137.0
1999-01-28,5910,6490,5900,6000,373240,122395.0,20399137.0
1999-01-29,5900,6150,5900,6100,217440,124435.0,20399137.0
1999-02-01,6100,6540,6000,6300,339800,128515.0,20399137.0
1999-02-02,6360,6360,6000,6100,249420,124435.0,20399137.0
1999-02-03,6010,6010,5800,5800,164040,118315.0,20399137.0
1999-02-04,5620,5910,5510,5610,133310,114439.0,20399137.0
1999-02-05,5750,5760,5460,5610,160160,114439.0,20399137.0
1999-02-08,5900,5900,5630,5640,151350,115051.0,20399137.0
1999-02-09,5400,5540,5150,5170,178800,105464.0,20399137.0
1999-02-10,5200,5200,4850,5200,214160,106076.0,20399137.0
1999-02-11,5200,5320,5100,5170,126570,105464.0,20399137.0
1999-02-12,5290,5340,5200,5280,108100,107707.0,20399137.0
1999-02-18,5380,5480,5010,5130,76620,104648.0,20399137.0
1999-02-19,5000,5010,4520,4890,261880,99752.0,20399137.0
1999-02-22,4610,4770,4600,4650,82510,94856.0,20399137.0
1999-02-23,4600,4700,4430,4500,120790,91796.0,20399137.0
1999-02-24,4410,4600,4250,4250,103810,86696.0,20399137.0
1999-02-25,4200,4250,4000,4150,143060,84656.0,20399137.0
1999-02-26,4050,4290,4050,4260,160020,86900.0,20399137.0
1999-03-02,4310,4780,4310,4740,177370,96692.0,20399137.0
1999-03-03,4740,4750,4450,4550,135180,92816.0,20399137.0
1999-03-04,4590,4900,4500,4700,261030,95876.0,20399137.0
1999-03-05,4600,4850,4600,4810,137340,98120.0,20399137.0
1999-03-08,4950,5170,4950,5100,235300,104036.0,20399137.0
1999-03-09,5010,5220,5010,5050,148210,103016.0,20399137.0
1999-03-10,5060,5060,4890,5020,98490,102404.0,20399137.0
1999-03-11,5100,5400,5100,5270,189400,107503.0,20399137.0
1999-03-12,5400,5600,5280,5500,278130,112195.0,20399137.0
1999-03-15,5800,5800,5550,5600,182380,114235.0,20399137.0
1999-03-16,5780,5780,5500,5600,113160,114235.0,20399137.0
1999-03-17,5640,5700,5450,5500,176220,112195.0,20399137.0
1999-03-18,5450,5650,5450,5550,292520,113215.0,20399137.0
1999-03-19,5550,5680,5450,5610,201690,114439.0,20399137.0
1999-03-22,5600,6000,5350,5510,229420,112399.0,20399137.0
1999-03-23,5520,5520,5300,5340,174730,108931.0,20399137.0
1999-03-24,5300,5400,5140,5300,226090,108115.0,20399137.0
1999-03-25,5200,5440,5200,5320,238300,108523.0,20399137.0
1999-03-26,5320,5390,5120,5120,175090,104444.0,20399137.0
1999-03-29,5030,5090,4910,5050,172910,103016.0,20399137.0
1999-03-30,5100,5290,5100,5250,91610,107095.0,20399137.0
1999-03-31,5300,5300,5150,5150,104750,105056.0,20399137.0
1999-04-01,5200,5300,5200,5250,119790,107095.0,20399137.0
1999-04-02,5350,5550,5300,5410,247610,110359.0,20399137.0
1999-04-06,5600,6200,5500,6100,599300,124435.0,20399137.0
1999-04-07,6100,6350,5810,5900,379640,120355.0,20399137.0
1999-04-08,5900,6200,5610,6100,490730,124435.0,20399137.0
1999-04-09,6130,6240,5960,6050,304450,123415.0,20399137.0
1999-04-12,6000,6100,5700,5810,197070,118519.0,20399137.0
1999-04-13,5700,6050,5650,5820,246620,118723.0,20399137.0
1999-04-14,5930,5950,5760,5810,176560,118519.0,20399137.0
1999-04-15,5820,6300,5820,6250,522840,127495.0,20399137.0
1999-04-16,6500,6850,6400,6650,1087870,135654.0,20399137.0
1999-04-19,6800,6900,6500,6500,516950,132594.0,20399137.0
1999-04-20,6650,6890,6600,6600,476000,134634.0,20399137.0
1999-04-21,6400,6690,6210,6250,328840,127495.0,20399137.0
1999-04-22,6100,6790,6100,6550,415670,133614.0,20399137.0
1999-04-23,6610,6850,6600,6850,593770,139734.0,20399137.0
1999-04-26,6850,7600,6500,7600,803770,155033.0,20399137.0
1999-04-27,8000,8500,7260,8160,1400140,166457.0,20399137.0
1999-04-28,8160,8600,7850,8300,825030,169313.0,20399137.0
1999-04-29,9500,9500,8710,8800,1342930,179512.0,20399137.0
1999-04-30,8900,9000,8100,8500,402680,173393.0,20399137.0
1999-05-03,8350,8800,8200,8360,409310,170537.0,20399137.0
1999-05-04,8360,8800,8360,8560,468960,174617.0,20399137.0
1999-05-06,8710,8900,8610,8810,605360,179716.0,20399137.0
1999-05-07,8810,8990,8410,8500,347900,173393.0,20399137.0
1999-05-10,8300,8350,8100,8110,464730,165437.0,20399137.0
1999-05-11,8130,8380,7840,7840,574300,159929.0,20399137.0
1999-05-12,7800,7800,7400,7450,324880,151974.0,20399137.0
1999-05-13,7450,7700,7280,7280,376370,148506.0,20399137.0
1999-05-14,7350,7520,6910,6930,291750,141366.0,20399137.0
1999-05-17,6800,6950,6610,6610,170110,134838.0,20399137.0
1999-05-18,6350,6700,6350,6550,238340,133614.0,20399137.0
1999-05-19,6700,7350,6600,6920,456410,141162.0,20399137.0
1999-05-20,6900,6900,6300,6300,174100,128515.0,20399137.0
1999-05-21,6460,6500,6220,6390,220660,130350.0,20399137.0
1999-05-24,6480,6640,6310,6450,240810,131574.0,20399137.0
1999-05-25,6580,6800,6420,6800,224390,138714.0,20399137.0
1999-05-26,7000,7390,6860,7350,494140,149934.0,20399137.0
1999-05-27,7400,7400,6830,7040,432370,143610.0,20399137.0
1999-05-28,6920,7070,6800,6950,224820,141774.0,20399137.0
1999-05-31,6950,7070,6750,6750,195710,137694.0,20399137.0
1999-06-01,6700,6800,6550,6650,129860,135654.0,20399137.0
1999-06-02,6700,7050,6700,7050,306820,143814.0,20399137.0
1999-06-03,7110,7890,6960,7390,774480,150750.0,20399137.0
1999-06-04,7600,7600,7100,7210,275460,147078.0,20399137.0
1999-06-07,7310,7480,7230,7300,346730,148914.0,20399137.0
1999-06-08,7410,7600,7200,7590,360450,154829.0,20399137.0
1999-06-09,7500,7590,7200,7200,364880,146874.0,20399137.0
1999-06-10,7200,7300,7050,7200,291380,146874.0,20399137.0
1999-06-11,7300,7360,7000,7010,243960,142998.0,20399137.0
1999-06-14,7290,7400,7100,7150,200920,145854.0,20399137.0
1999-06-15,6860,7150,6500,7100,224000,144834.0,20399137.0
1999-06-16,7000,7700,6950,7490,587670,152790.0,20399137.0
1999-06-17,7500,7900,7300,7600,419280,155033.0,20399137.0
1999-06-18,7600,7690,7400,7400,221990,150954.0,20399137.0
1999-06-21,7520,7850,7500,7600,361210,155033.0,20399137.0
1999-06-22,7810,8140,7750,8100,521740,165233.0,20399137.0
1999-06-23,8200,8400,8030,8060,438980,164417.0,20399137.0
1999-06-24,8090,8160,7700,7840,253910,159929.0,20399137.0
1999-06-25,7700,8000,7650,8000,225450,163193.0,20399137.0
1999-06-28,7990,8100,7700,7930,215580,161765.0,20399137.0
1999-06-29,7890,8200,7710,7900,324380,161153.0,20399137.0
1999-06-30,8000,8050,7750,7800,228580,159113.0,20399137.0
1999-07-01,7800,7890,7600,7650,297800,156053.0,20399137.0
1999-07-02,7790,7800,7610,7800,243360,159113.0,20399137.0
1999-07-05,7800,8300,7800,8200,518630,167273.0,20399137.0
1999-07-06,8390,8770,8130,8700,711030,177472.0,20399137.0
1999-07-07,8550,8850,8450,8700,465150,177472.0,20399137.0
1999-07-08,9450,10000,9110,10000,1720300,203991.0,20399137.0
1999-07-09,9990,10450,9600,10150,984960,207051.0,20399137.0
1999-07-12,9900,10750,9070,9800,801160,199912.0,20399137.0
1999-07-13,9690,9900,8900,8930,390660,182164.0,20399137.0
1999-07-14,8800,9000,8310,8320,390020,169721.0,20399137.0
1999-07-15,8320,8540,8050,8220,286700,167681.0,20399137.0
1999-07-16,8220,9090,8220,8750,417220,178492.0,20399137.0
1999-07-19,9200,9200,8480,8900,293940,181552.0,20399137.0
1999-07-20,9000,9790,8500,8800,597520,179512.0,20399137.0
1999-07-21,9200,9300,8800,9150,524870,186652.0,20399137.0
1999-07-22,9100,9300,8500,8890,328920,181348.0,20399137.0
1999-07-23,8990,9200,8500,8500,427420,173393.0,20399137.0
1999-07-26,8100,8450,7800,8100,256730,165233.0,20399137.0
1999-07-27,7850,8400,7850,8350,277100,170333.0,20399137.0
1999-07-28,8350,8800,8350,8600,258740,175433.0,20399137.0
1999-07-29,8560,8800,8430,8700,304360,177472.0,20399137.0
1999-07-30,8810,9200,8200,8250,260480,168293.0,20399137.0
1999-08-02,8000,8300,7900,8250,155670,168293.0,20399137.0
1999-08-03,8150,8290,8010,8240,219230,168089.0,20399137.0
1999-08-04,8240,8450,8150,8250,181890,168293.0,20399137.0
1999-08-05,8160,8490,8010,8050,224000,164213.0,20399137.0
1999-08-06,8050,8380,8000,8110,134900,165437.0,20399137.0
1999-08-09,8100,8200,8000,8140,183500,166049.0,20399137.0
1999-08-10,8050,8480,8050,8400,274300,171353.0,20399137.0
1999-08-11,8410,8750,8200,8350,301450,170333.0,20399137.0
1999-08-12,8500,8500,8230,8350,202040,170333.0,20399137.0
1999-08-13,8290,8360,7900,8200,243980,167273.0,20399137.0
1999-08-16,8300,8300,7860,8000,191760,163193.0,20399137.0
1999-08-17,7800,8700,7620,8200,497620,167273.0,20399137.0
1999-08-18,8150,8150,7620,8000,146010,163193.0,20399137.0
1999-08-19,7500,7780,7300,7450,831300,151974.0,20399137.0
1999-08-20,7500,7740,7450,7740,384260,157889.0,20399137.0
1999-08-23,7690,7800,7550,7800,291710,159113.0,20399137.0
1999-08-24,7710,8670,7660,8200,790310,167273.0,20399137.0
1999-08-25,8300,8480,8070,8400,355720,171353.0,20399137.0
1999-08-26,8500,8500,8180,8300,276820,169313.0,20399137.0
1999-08-27,8050,8650,7900,8500,433600,173393.0,20399137.0
1999-08-30,8800,8900,8600,8620,666060,175841.0,20399137.0
1999-08-31,8200,8600,8100,8300,266240,169313.0,20399137.0
1999-09-01,8060,8380,8050,8100,175400,165233.0,20399137.0
1999-09-02,7600,8740,7600,8100,499120,165233.0,20399137.0
1999-09-03,8100,8280,7700,7800,220510,159113.0,20399137.0
1999-09-06,7600,7990,7600,7800,158170,159113.0,20399137.0
1999-09-07,7610,7950,7610,7900,141450,161153.0,20399137.0
1999-09-08,7910,8020,7710,7800,164170,159113.0,20399137.0
1999-09-09,7800,8110,7700,8110,449910,165437.0,20399137.0
1999-09-10,7950,8190,7900,8190,188850,167069.0,20399137.0
1999-09-13,8010,8280,8010,8100,209280,165233.0,20399137.0
1999-09-14,8000,8080,7920,7990,132540,162989.0,20399137.0
1999-09-15,7900,7970,7650,7650,152370,156053.0,20399137.0
1999-09-16,7800,7900,7400,7700,137330,157073.0,20399137.0
1999-09-17,7500,7730,7250,7600,127880,155033.0,20399137.0
1999-09-20,7450,7550,7360,7400,97090,150954.0,20399137.0
1999-09-21,7200,8050,7200,7730,393490,157685.0,20399137.0
1999-09-22,7900,7900,7000,7400,546740,150954.0,20399137.0
1999-09-27,7350,7350,6950,7080,106180,144426.0,20399137.0
1999-09-28,6720,7050,6720,6940,133670,141570.0,20399137.0
1999-09-29,6520,6950,6520,6600,108230,134634.0,20399137.0
1999-09-30,6400,6580,6200,6200,316200,126475.0,20399137.0
1999-10-01,6200,6200,5600,5800,144380,118315.0,20399137.0
1999-10-04,5900,5970,5650,5700,87440,116275.0,20399137.0
1999-10-05,5510,5800,5000,5400,181700,110155.0,20399137.0
1999-10-06,4910,5500,4910,5450,267180,111175.0,20399137.0
1999-10-07,5400,5870,5350,5720,360080,116683.0,20399137.0
1999-10-08,5740,5790,5550,5700,162870,116275.0,20399137.0
1999-10-11,5800,5890,5660,5660,143780,115459.0,20399137.0
1999-10-12,5900,6400,5900,6300,459410,128515.0,20399137.0
1999-10-13,6400,6500,6150,6300,231430,128515.0,20399137.0
1999-10-14,6170,6350,6000,6060,228140,123619.0,20399137.0
1999-10-15,6020,6090,5800,5900,211620,120355.0,20399137.0
1999-10-18,5610,6150,5560,5700,174440,116275.0,20399137.0
1999-10-19,5860,5900,5600,5600,80860,114235.0,20399137.0
1999-10-20,5500,5750,5500,5740,142800,117091.0,20399137.0
1999-10-21,5750,5900,5610,5610,95510,114439.0,20399137.0
1999-10-22,5670,5750,5570,5610,62110,114439.0,20399137.0
1999-10-25,5650,5690,5310,5400,78020,110155.0,20399137.0
1999-10-26,5310,5450,5200,5330,57830,108727.0,20399137.0
1999-10-27,5130,5470,5050,5050,76990,103016.0,20399137.0
1999-10-28,5100,5250,5100,5240,58630,106891.0,20399137.0
1999-10-29,5280,5430,5280,5360,175280,109339.0,20399137.0
1999-11-01,5560,5650,5410,5600,129750,114235.0,20399137.0
1999-11-02,5740,5740,5560,5630,134400,114847.0,20399137.0
1999-11-03,5750,5900,5580,5700,157570,116275.0,20399137.0
1999-11-04,5800,5800,5600,5690,166910,116071.0,20399137.0
1999-11-05,5750,5800,5580,5620,196860,114643.0,20399137.0
1999-11-08,5660,5700,5510,5510,189730,112399.0,20399137.0
1999-11-09,5570,5870,5530,5780,182520,117907.0,20399137.0
1999-11-10,6000,6100,5800,5820,249760,118723.0,20399137.0
1999-11-11,5800,5950,5660,5950,204100,121375.0,20399137.0
1999-11-12,6250,6440,5960,6000,312360,122395.0,20399137.0
1999-11-15,5900,5980,5700,5850,139220,119335.0,20399137.0
1999-11-16,5940,6000,5730,5800,158040,118315.0,20399137.0
1999-11-17,5800,6670,5620,6670,823030,136062.0,20399137.0
1999-11-18,6500,6960,6310,6670,598210,136062.0,20399137.0
1999-11-19,6760,6800,6450,6600,318800,134634.0,20399137.0
1999-11-22,6600,7200,6510,6900,406360,140754.0,20399137.0
1999-11-23,6900,6900,6630,6670,158110,136062.0,20399137.0
1999-11-24,6650,6650,6100,6150,220580,125455.0,20399137.0
1999-11-25,6150,6160,5850,5880,275330,119947.0,20399137.0
1999-11-26,5710,6350,5610,5700,115910,116275.0,20399137.0
1999-11-29,5700,5700,5400,5600,88880,114235.0,20399137.0
1999-11-30,5450,5800,5410,5760,188560,117499.0,20399137.0
1999-12-01,6620,6620,6620,6620,282950,135042.0,20399137.0
1999-12-02,7470,7470,6310,6470,975420,131982.0,20399137.0
1999-12-03,6600,6660,6030,6070,211390,123823.0,20399137.0
1999-12-06,6480,6490,6010,6100,199900,124435.0,20399137.0
1999-12-07,6000,6070,5600,5740,227840,117091.0,20399137.0
1999-12-08,5750,5950,5510,5900,160180,120355.0,20399137.0
1999-12-09,5700,6090,5700,5910,174620,120559.0,20399137.0
1999-12-10,5910,6790,5870,6600,766400,134634.0,20399137.0
1999-12-13,7000,7000,6410,6460,442920,131778.0,20399137.0
1999-12-14,6700,6700,6360,6410,373550,130758.0,20399137.0
1999-12-15,6500,7300,6420,6800,1388460,138714.0,20399137.0
1999-12-16,6700,6950,6310,6310,398850,128719.0,20399137.0
1999-12-17,6300,6470,5800,6010,216750,122599.0,20399137.0
1999-12-20,6000,6100,5750,5810,256190,118519.0,20399137.0
1999-12-21,5750,5810,5410,5500,258890,112195.0,20399137.0
1999-12-22,5470,5470,5000,5320,196040,108523.0,20399137.0
1999-12-23,5100,5600,5100,5300,149760,108115.0,20399137.0
1999-12-24,5400,5470,5260,5450,131720,111175.0,20399137.0
1999-12-27,4900,5100,4695,4980,406150,101588.0,20399137.0
1999-12-28,4800,5720,4710,5720,249790,116683.0,20399137.0
2000-01-04,4880,5200,4880,5050,127190,103016.0,20399137.0
2000-01-05,4990,4990,4620,4760,104040,97100.0,20399137.0
2000-01-06,4900,4980,4410,4500,91840,91796.0,20399137.0
2000-01-07,4300,4650,4300,4430,87770,90368.0,20399137.0
2000-01-10,4530,4600,4450,4590,104350,93632.0,20399137.0
2000-01-11,4570,4570,4230,4330,117420,88328.0,20399137.0
2000-01-12,4200,4280,4050,4070,104320,83024.0,20399137.0
2000-01-13,4100,4360,4000,4000,177480,81597.0,20399137.0
2000-01-14,4050,4120,3960,4060,79020,82820.0,20399137.0
2000-01-17,4070,4195,4010,4070,82850,83024.0,20399137.0
2000-01-18,4150,4150,3870,3950,170270,80577.0,20399137.0
2000-01-19,3800,3850,3550,3550,127620,72417.0,20399137.0
2000-01-20,3600,3645,3250,3345,71430,68235.0,20399137.0
2000-01-21,3200,3500,3130,3450,117890,70377.0,20399137.0
2000-01-24,3550,3680,3450,3520,91280,71805.0,20399137.0
2000-01-25,3450,3500,3325,3500,85290,71397.0,20399137.0
2000-01-26,3500,3650,3410,3590,56090,73233.0,20399137.0
2000-01-27,3585,3980,3550,3950,132000,80577.0,20399137.0
2000-01-28,4100,4100,3870,3880,105580,79149.0,20399137.0
2000-01-31,3870,4260,3760,4000,184650,81597.0,20399137.0
2000-02-01,4200,4200,3880,3940,84820,80373.0,20399137.0
2000-02-02,3985,4200,3880,4010,115150,81801.0,20399137.0
2000-02-03,4050,4100,4010,4070,75960,83024.0,20399137.0
2000-02-07,4095,4155,4050,4060,99400,82820.0,20399137.0
2000-02-08,4050,4050,3870,3870,77400,78945.0,20399137.0
2000-02-09,3800,4000,3600,3730,82060,76089.0,20399137.0
2000-02-10,3730,3730,3480,3505,81440,71499.0,20399137.0
2000-02-11,3330,3505,3330,3380,110600,68949.0,20399137.0
2000-02-14,3350,3650,2875,3410,150530,69561.0,20399137.0
2000-02-15,3580,3580,3260,3275,86540,66807.0,20399137.0
2000-02-16,3300,3460,3195,3200,55650,65277.0,20399137.0
2000-02-17,3100,3275,3100,3250,90430,66297.0,20399137.0
2000-02-18,3250,3300,3085,3170,225530,64665.0,20399137.0
2000-02-21,3010,3160,2960,3030,125720,61809.0,20399137.0
2000-02-22,3040,3100,2910,3000,120300,61197.0,20399137.0
2000-02-23,3050,3450,3015,3360,172630,68541.0,20399137.0
2000-02-24,3250,3325,3020,3120,50520,63645.0,20399137.0
2000-02-25,3150,3230,3030,3050,97890,62217.0,20399137.0
2000-02-28,3150,3290,3060,3180,112070,64869.0,20399137.0
2000-02-29,3250,3280,3105,3105,129200,63339.0,20399137.0
2000-03-02,3570,3570,3230,3410,174310,69561.0,20399137.0
2000-03-03,3490,3500,3180,3250,153400,66297.0,20399137.0
2000-03-06,3360,3550,3360,3500,286410,71397.0,20399137.0
2000-03-07,3500,3600,3400,3500,243630,71397.0,20399137.0
2000-03-08,3500,3800,3450,3650,634000,74457.0,20399137.0
2000-03-09,3650,3820,3560,3630,435030,74049.0,20399137.0
2000-03-10,3710,3770,3500,3500,212010,71397.0,20399137.0
2000-03-13,3500,3670,3435,3600,325050,73437.0,20399137.0
2000-03-14,4100,4135,3810,3810,474930,77721.0,20399137.0
2000-03-15,3810,3820,3510,3530,239520,72009.0,20399137.0
2000-03-16,3700,3740,3480,3490,180540,71193.0,20399137.0
2000-03-17,3510,3620,3495,3540,110250,72213.0,20399137.0
2000-03-20,3600,3680,3550,3550,170830,72417.0,20399137.0
2000-03-21,3650,3650,3430,3435,126260,70071.0,20399137.0
2000-03-22,3585,3760,3500,3760,395970,76701.0,20399137.0
2000-03-23,3750,3790,3600,3670,199980,74865.0,20399137.0
2000-03-24,3670,3780,3600,3655,202880,74559.0,20399137.0
2000-03-27,3845,3990,3715,3825,266930,78027.0,20399137.0
2000-03-28,3825,3850,3700,3750,168520,76497.0,20399137.0
2000-03-29,3740,3990,3690,3825,256420,78027.0,20399137.0
2000-03-30,3900,3940,3710,3765,219840,76803.0,20399137.0
2000-03-31,3765,4300,3630,4300,286190,87716.0,20399137.0
2000-04-03,3900,3980,3715,3725,266710,75987.0,20399137.0
2000-04-04,3725,3795,3510,3700,145680,75477.0,20399137.0
2000-04-06,3700,3740,3550,3550,125000,72417.0,20399137.0
2000-04-07,3555,3740,3550,3615,155680,73743.0,20399137.0
2000-04-10,3630,3780,3615,3680,170640,75069.0,20399137.0
2000-04-11,3615,3650,3510,3515,79270,71703.0,20399137.0
2000-04-12,3520,3590,3490,3505,150310,71499.0,20399137.0
2000-04-14,3420,3480,3300,3360,97530,68541.0,20399137.0
2000-04-17,3355,3355,3000,3015,146660,61503.0,20399137.0
2000-04-18,3200,3200,3060,3100,87650,63237.0,20399137.0
2000-04-19,3260,3370,3170,3250,147540,66297.0,20399137.0
2000-04-20,3250,3350,3250,3260,60230,66501.0,20399137.0
2000-04-21,3260,3330,3260,3300,49010,67317.0,20399137.0
2000-04-24,3335,3335,3210,3240,61200,66093.0,20399137.0
2000-04-25,3300,3320,3240,3300,102710,67317.0,20399137.0
2000-04-26,3350,3350,3150,3170,89300,64665.0,20399137.0
2000-04-27,3170,3250,3070,3150,96460,64257.0,20399137.0
2000-04-28,3150,3185,3050,3175,98960,64767.0,20399137.0
2000-05-02,3195,3245,3100,3110,59460,63441.0,20399137.0
2000-05-03,3130,3130,3080,3100,56200,63237.0,20399137.0
2000-05-04,3145,3145,3040,3100,55350,63237.0,20399137.0
2000-05-08,3115,3180,3085,3130,65480,63849.0,20399137.0
2000-05-09,3260,3540,3260,3485,363560,71091.0,20399137.0
2000-05-10,3485,3485,3235,3295,142830,67215.0,20399137.0
2000-05-12,3295,3370,3150,3160,147260,64461.0,20399137.0
2000-05-15,3160,3185,2960,3015,99280,61503.0,20399137.0
2000-05-16,3020,3150,2990,3040,86640,62013.0,20399137.0
2000-05-17,3040,3090,2845,2880,93020,58750.0,20399137.0
2000-05-18,2450,2585,2450,2470,336000,50386.0,20399137.0
2000-05-19,2470,2470,2355,2465,74810,50284.0,20399137.0
2000-05-22,2470,2470,2270,2270,62400,46306.0,20399137.0
2000-05-23,2270,2305,2210,2250,116920,45898.0,20399137.0
2000-05-24,2250,2480,2205,2390,145690,48754.0,20399137.0
2000-05-25,2350,2745,2350,2745,207440,55996.0,20399137.0
2000-05-26,2600,2700,2335,2500,149740,50998.0,20399137.0
2000-05-29,2250,2750,2250,2700,110280,55078.0,20399137.0
2000-05-30,2890,2950,2710,2775,87040,56608.0,20399137.0
2000-05-31,2880,2920,2840,2845,150980,58036.0,20399137.0
2000-06-01,2900,2900,2610,2810,112910,57322.0,20399137.0
2000-06-02,2830,2960,2750,2830,180050,57730.0,20399137.0
2000-06-05,2930,3130,2850,3050,192530,62217.0,20399137.0
2000-06-07,3050,3150,3050,3150,230410,64257.0,20399137.0
2000-06-08,3150,3185,2930,2930,208450,59769.0,20399137.0
2000-06-09,2930,2985,2830,2915,107140,59463.0,20399137.0
2000-06-12,2920,3000,2915,2970,58400,60585.0,20399137.0
2000-06-13,2970,3040,2830,2830,89200,57730.0,20399137.0
2000-06-14,2835,2890,2705,2795,96120,57016.0,20399137.0
2000-06-15,2810,2810,2650,2650,49440,54058.0,20399137.0
2000-06-16,2745,2745,2655,2655,29030,54160.0,20399137.0
2000-06-19,2660,2695,2600,2620,91960,53446.0,20399137.0
2000-06-20,2660,2975,2580,2670,275900,54466.0,20399137.0
2000-06-21,2740,2775,2625,2710,194980,55282.0,20399137.0
2000-06-22,2720,2770,2715,2715,51870,55384.0,20399137.0
2000-06-23,2715,2730,2650,2670,65790,54466.0,20399137.0
2000-06-26,2670,2800,2670,2800,43230,57118.0,20399137.0
2000-06-27,2795,3060,2780,2850,262990,58138.0,20399137.0
2000-06-28,2900,2940,2850,2875,143580,58648.0,20399137.0
2000-06-29,2945,3180,2875,2925,388200,59667.0,20399137.0
2000-06-30,2955,2955,2830,2855,107750,58240.0,20399137.0
2000-07-03,2940,3030,2870,2960,184430,60381.0,20399137.0
2000-07-04,2995,3015,2850,2855,175300,58240.0,20399137.0
2000-07-05,2840,2920,2795,2875,102750,58648.0,20399137.0
2000-07-06,2825,3200,2825,3105,308730,63339.0,20399137.0
2000-07-07,3150,3445,3150,3235,437210,65991.0,20399137.0
2000-07-10,3350,3690,3325,3500,493830,71397.0,20399137.0
2000-07-11,3500,3505,3260,3260,327580,66501.0,20399137.0
2000-07-12,3200,3325,3070,3140,173030,64053.0,20399137.0
2000-07-13,3030,3200,3020,3090,125220,63033.0,20399137.0
2000-07-14,3030,3150,3030,3150,87040,64257.0,20399137.0
2000-07-18,3010,3145,2975,3000,100730,61197.0,20399137.0
2000-07-19,3000,3050,2850,2885,89650,58852.0,20399137.0
2000-07-20,2750,2945,2750,2900,74470,59157.0,20399137.0
2000-07-21,2950,2955,2860,2915,36250,59463.0,20399137.0
2000-07-24,2910,2910,2780,2780,52160,56710.0,20399137.0
2000-07-25,2705,2830,2705,2800,35040,57118.0,20399137.0
2000-07-26,2805,2850,2750,2800,30880,57118.0,20399137.0
2000-07-27,2805,2820,2750,2790,45520,56914.0,20399137.0
2000-07-28,2800,2800,2750,2750,40320,56098.0,20399137.0
2000-07-31,2750,2820,2710,2790,42430,56914.0,20399137.0
2000-08-01,2750,2830,2750,2830,56060,57730.0,20399137.0
2000-08-02,2800,2890,2770,2860,126030,58342.0,20399137.0
2000-08-03,2890,2940,2840,2910,114150,59361.0,20399137.0
2000-08-04,2870,2920,2820,2830,28600,57730.0,20399137.0
2000-08-07,2780,2795,2720,2730,36430,55690.0,20399137.0
2000-08-08,2790,2810,2710,2710,45640,55282.0,20399137.0
2000-08-09,2715,2820,2715,2790,85700,56914.0,20399137.0
2000-08-10,2850,2850,2755,2770,58590,56506.0,20399137.0
2000-08-11,2760,2830,2755,2790,103980,56914.0,20399137.0
2000-08-14,2900,2910,2815,2880,116880,58750.0,20399137.0
2000-08-16,2900,2950,2865,2870,58420,58546.0,20399137.0
2000-08-17,2980,2980,2895,2925,131020,59667.0,20399137.0
2000-08-18,2975,2975,2880,2920,69700,59565.0,20399137.0
2000-08-21,2910,2930,2850,2860,55270,58342.0,20399137.0
2000-08-22,2825,2900,2825,2870,42660,58546.0,20399137.0
2000-08-23,2830,2880,2800,2810,52940,57322.0,20399137.0
2000-08-24,2830,2840,2780,2840,47230,57934.0,20399137.0
2000-08-25,2835,2920,2800,2880,57850,58750.0,20399137.0
2000-08-28,2890,2935,2860,2920,84580,59565.0,20399137.0
2000-08-29,3020,3250,2990,3065,392890,62523.0,20399137.0
2000-08-30,3070,3080,2955,2990,151670,60993.0,20399137.0
2000-08-31,3000,3000,2900,2915,97920,59463.0,20399137.0
2000-09-01,2900,2950,2855,2895,82050,59056.0,20399137.0
2000-09-04,2900,2920,2865,2910,82610,59361.0,20399137.0
2000-09-05,2930,2945,2890,2930,59220,59769.0,20399137.0
2000-09-06,2900,2950,2890,2900,56300,59157.0,20399137.0
2000-09-07,2900,2900,2800,2810,67430,57322.0,20399137.0
2000-09-08,2815,2845,2755,2755,86520,56200.0,20399137.0
2000-09-14,2760,2760,2630,2700,144930,55078.0,20399137.0
2000-09-15,2810,2980,2810,2895,483100,59056.0,20399137.0
2000-09-18,2890,2890,2530,2670,156770,54466.0,20399137.0
2000-09-19,2620,2695,2590,2660,117220,54262.0,20399137.0
