CJ대한통운(000120),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-04-16,26355.0,28066.0,25704.0,25841.0,888150.0,108720.0,14400000.0
1999-04-19,25841.0,26491.0,25499.0,25533.0,485100.0,107424.0,14400000.0
1999-04-20,25533.0,26833.0,25533.0,26012.0,514280.0,109440.0,14400000.0
1999-04-21,26355.0,27382.0,25670.0,25670.0,689230.0,108000.0,14400000.0
1999-04-22,25737.0,26354.0,25190.0,25328.0,499050.0,106560.0,14400000.0
1999-04-23,25499.0,26286.0,25397.0,25841.0,526050.0,108720.0,14400000.0
1999-04-26,25841.0,27039.0,25259.0,25978.0,603720.0,109296.0,14400000.0
1999-04-27,26047.0,26355.0,25328.0,25670.0,572320.0,108000.0,14400000.0
1999-04-28,26012.0,28065.0,26012.0,27039.0,1220190.0,113760.0,14400000.0
1999-04-29,27381.0,28715.0,27209.0,27587.0,1050130.0,116064.0,14400000.0
1999-04-30,28751.0,29093.0,27586.0,28408.0,1250380.0,119520.0,14400000.0
1999-05-03,30152.0,32172.0,29434.0,31831.0,2207310.0,133920.0,14400000.0
1999-05-04,32174.0,33029.0,30839.0,32344.0,1807850.0,136080.0,14400000.0
1999-05-06,32344.0,35938.0,31557.0,34740.0,2258070.0,146160.0,14400000.0
1999-05-07,35595.0,36280.0,32892.0,33542.0,1428020.0,141120.0,14400000.0
1999-05-10,33200.0,34158.0,31831.0,33508.0,1087510.0,140976.0,14400000.0
1999-05-11,33713.0,35596.0,32516.0,32515.0,1357850.0,136800.0,14400000.0
1999-05-12,32515.0,33474.0,30119.0,31146.0,755920.0,131040.0,14400000.0
1999-05-13,30803.0,30803.0,29091.0,29264.0,604360.0,123120.0,14400000.0
1999-05-14,28237.0,29709.0,27074.0,27073.0,505460.0,113904.0,14400000.0
1999-05-17,26697.0,27074.0,25841.0,25841.0,360980.0,108720.0,14400000.0
1999-05-18,25773.0,27313.0,25499.0,27210.0,599290.0,114480.0,14400000.0
1999-05-19,27688.0,28236.0,27381.0,27724.0,501560.0,116640.0,14400000.0
1999-05-20,29059.0,30736.0,27758.0,28408.0,1567410.0,119520.0,14400000.0
1999-05-21,29092.0,29434.0,26525.0,26697.0,448340.0,112320.0,14400000.0
1999-05-24,26354.0,26696.0,24437.0,24986.0,426900.0,105120.0,14400000.0
1999-05-25,24505.0,25532.0,24163.0,25328.0,366630.0,106560.0,14400000.0
1999-05-26,25328.0,26697.0,24815.0,25841.0,507820.0,108720.0,14400000.0
1999-05-27,26355.0,26833.0,25670.0,26012.0,515560.0,109440.0,14400000.0
1999-05-28,26011.0,28407.0,25326.0,27108.0,850120.0,114048.0,14400000.0
1999-05-31,28750.0,30050.0,26696.0,26697.0,667530.0,112320.0,14400000.0
1999-06-01,26697.0,27108.0,25841.0,25875.0,333580.0,108864.0,14400000.0
1999-06-02,25908.0,26901.0,25874.0,26389.0,383390.0,111024.0,14400000.0
1999-06-03,26388.0,27381.0,25977.0,26355.0,406470.0,110880.0,14400000.0
1999-06-04,27347.0,28511.0,26526.0,27381.0,976890.0,115200.0,14400000.0
1999-06-07,28306.0,28340.0,26765.0,27073.0,400530.0,113904.0,14400000.0
1999-06-08,27072.0,28749.0,26696.0,28066.0,757930.0,118080.0,14400000.0
1999-06-09,28374.0,28374.0,26012.0,26012.0,523010.0,109440.0,14400000.0
1999-06-10,26011.0,26696.0,25875.0,26252.0,368060.0,110448.0,14400000.0
1999-06-11,26354.0,27346.0,26114.0,26663.0,447050.0,112176.0,14400000.0
1999-06-14,29092.0,30632.0,28236.0,30633.0,1616320.0,128880.0,14400000.0
1999-06-15,31147.0,31660.0,28066.0,29435.0,1769660.0,123840.0,14400000.0
1999-06-16,30153.0,30598.0,28785.0,29195.0,753090.0,122832.0,14400000.0
1999-06-17,29605.0,31317.0,29263.0,29264.0,1209950.0,123120.0,14400000.0
1999-06-18,29263.0,30564.0,27722.0,28066.0,518500.0,118080.0,14400000.0
1999-06-21,28100.0,30119.0,28066.0,28237.0,532120.0,118800.0,14400000.0
1999-06-22,28237.0,28922.0,27895.0,28408.0,608390.0,119520.0,14400000.0
1999-06-23,28545.0,30633.0,28545.0,29948.0,948550.0,126000.0,14400000.0
1999-06-24,30393.0,30770.0,29264.0,29777.0,1218790.0,125280.0,14400000.0
1999-06-25,30592.0,30755.0,29777.0,29940.0,510740.0,105840.0,14400000.0
1999-06-28,30754.0,30754.0,29531.0,29533.0,492850.0,104400.0,14400000.0
1999-06-29,29002.0,30958.0,28962.0,29737.0,556610.0,105120.0,14400000.0
1999-06-30,29737.0,30347.0,28922.0,29166.0,329270.0,103104.0,14400000.0
1999-07-01,29166.0,29940.0,29166.0,29329.0,399670.0,103680.0,14400000.0
1999-07-02,29328.0,31772.0,29124.0,30755.0,731020.0,108720.0,14400000.0
1999-07-05,31366.0,33362.0,31163.0,32221.0,737690.0,113904.0,14400000.0
1999-07-06,32384.0,32791.0,31407.0,31773.0,446950.0,112320.0,14400000.0
1999-07-07,32587.0,32994.0,31364.0,31855.0,643120.0,112608.0,14400000.0
1999-07-08,33402.0,36620.0,33076.0,36621.0,1607950.0,129456.0,14400000.0
1999-07-09,38414.0,41957.0,37273.0,41957.0,2380190.0,148320.0,14400000.0
1999-07-12,41957.0,46845.0,40938.0,43179.0,2489010.0,152640.0,14400000.0
1999-07-13,43585.0,46436.0,39308.0,40328.0,1457040.0,142560.0,14400000.0
1999-07-14,41142.0,45622.0,39512.0,42161.0,2267940.0,149040.0,14400000.0
1999-07-15,43179.0,44197.0,40694.0,40694.0,969840.0,143856.0,14400000.0
1999-07-16,40735.0,46030.0,39920.0,44401.0,1805300.0,156960.0,14400000.0
1999-07-19,46030.0,50918.0,46030.0,50919.0,2486010.0,180000.0,14400000.0
1999-07-20,52140.0,55603.0,50918.0,50919.0,2462480.0,180000.0,14400000.0
1999-07-21,49695.0,52751.0,46233.0,49086.0,1154600.0,173520.0,14400000.0
1999-07-22,49085.0,50714.0,45011.0,46438.0,1457080.0,164160.0,14400000.0
1999-07-23,46845.0,52140.0,45012.0,45623.0,2078720.0,161280.0,14400000.0
1999-07-26,50919.0,52344.0,46030.0,49289.0,2768070.0,174240.0,14400000.0
1999-07-27,47252.0,50103.0,43992.0,47253.0,1364070.0,167040.0,14400000.0
1999-07-28,48067.0,54177.0,47659.0,54178.0,2787100.0,191520.0,14400000.0
1999-07-29,55602.0,61916.0,55398.0,59881.0,3505610.0,211680.0,14400000.0
1999-07-30,59879.0,65174.0,58046.0,61510.0,2357080.0,217440.0,14400000.0
1999-08-02,60694.0,62324.0,57028.0,59881.0,1377120.0,211680.0,14400000.0
1999-08-03,60287.0,68434.0,60287.0,62325.0,2081060.0,220320.0,14400000.0
1999-08-04,62325.0,68027.0,60288.0,65176.0,2029860.0,230400.0,14400000.0
1999-08-05,67211.0,69248.0,61101.0,61103.0,1610250.0,216000.0,14400000.0
1999-08-06,61306.0,63953.0,58250.0,63547.0,1264060.0,224640.0,14400000.0
1999-08-09,61508.0,64767.0,61101.0,61103.0,935580.0,216000.0,14400000.0
1999-08-10,59880.0,61916.0,57436.0,59881.0,1033410.0,211680.0,14400000.0
1999-08-11,61103.0,61714.0,57437.0,57436.0,567000.0,203040.0,14400000.0
1999-08-12,56214.0,57843.0,54992.0,56418.0,880770.0,199440.0,14400000.0
1999-08-13,54992.0,55196.0,49697.0,51326.0,1079000.0,181440.0,14400000.0
1999-08-16,49086.0,52548.0,48882.0,49289.0,670340.0,174240.0,14400000.0
1999-08-17,51530.0,51734.0,43586.0,44401.0,845240.0,156960.0,14400000.0
1999-08-18,45011.0,48067.0,42568.0,46642.0,1296930.0,164880.0,14400000.0
1999-08-19,46642.0,49086.0,45623.0,47660.0,1074610.0,168480.0,14400000.0
1999-08-20,47660.0,48475.0,46031.0,46234.0,499640.0,163440.0,14400000.0
1999-08-23,46234.0,48270.0,45827.0,47456.0,861790.0,167760.0,14400000.0
1999-08-24,48882.0,54381.0,48271.0,54381.0,2782810.0,192240.0,14400000.0
1999-08-25,52751.0,56213.0,51937.0,54178.0,3482960.0,324520.0,24400000.0
1999-08-26,55604.0,58251.0,52955.0,53159.0,2357830.0,318420.0,24400000.0
1999-08-27,53566.0,54584.0,50103.0,50919.0,1280990.0,305000.0,24400000.0
1999-08-30,50103.0,54584.0,50103.0,50919.0,1334890.0,305000.0,24400000.0
1999-08-31,49696.0,51733.0,49493.0,50511.0,688230.0,302560.0,24400000.0
1999-09-01,51326.0,51326.0,46845.0,46845.0,903590.0,280600.0,24400000.0
1999-09-02,44808.0,47455.0,44808.0,45420.0,912580.0,272060.0,24400000.0
1999-09-03,46030.0,46845.0,43790.0,44401.0,868360.0,265960.0,24400000.0
1999-09-06,44400.0,47455.0,43992.0,46031.0,1176040.0,275720.0,24400000.0
1999-09-07,47049.0,48679.0,46235.0,46234.0,1071880.0,276940.0,24400000.0
1999-09-08,45622.0,46844.0,43178.0,43587.0,941440.0,261080.0,24400000.0
1999-09-09,43993.0,46234.0,41142.0,44809.0,2975810.0,268400.0,24400000.0
1999-09-10,46030.0,46438.0,39920.0,40735.0,3879220.0,244000.0,24400000.0
1999-09-13,39960.0,40326.0,34623.0,34625.0,3733760.0,207400.0,24400000.0
1999-09-14,35439.0,37882.0,33809.0,35399.0,2601220.0,212036.0,24400000.0
1999-09-15,34705.0,40327.0,34705.0,39106.0,4917840.0,234240.0,24400000.0
1999-09-16,39147.0,39228.0,35440.0,35480.0,1556480.0,212524.0,24400000.0
1999-09-17,34624.0,36580.0,33850.0,35032.0,1108740.0,209840.0,24400000.0
1999-09-20,35236.0,36458.0,34462.0,34543.0,993370.0,206912.0,24400000.0
1999-09-21,35480.0,35643.0,33402.0,33810.0,1494490.0,202520.0,24400000.0
1999-09-22,33401.0,33768.0,31772.0,31855.0,1535640.0,190808.0,24400000.0
1999-09-27,31039.0,31569.0,28921.0,28922.0,1024830.0,173240.0,24400000.0
1999-09-28,29573.0,31447.0,29369.0,30144.0,1762000.0,180560.0,24400000.0
1999-09-29,29369.0,32587.0,28595.0,30144.0,1820310.0,180560.0,24400000.0
1999-09-30,30143.0,31120.0,28921.0,28922.0,846500.0,173240.0,24400000.0
1999-10-01,29085.0,30144.0,26274.0,27292.0,858270.0,163480.0,24400000.0
1999-10-04,27293.0,30104.0,26600.0,27944.0,1947440.0,167384.0,24400000.0
1999-10-05,28148.0,28922.0,26071.0,26070.0,770740.0,156160.0,24400000.0
1999-10-06,26478.0,27904.0,25419.0,27211.0,1059630.0,162992.0,24400000.0
1999-10-07,27291.0,30835.0,26477.0,30470.0,2232970.0,182512.0,24400000.0
1999-10-08,30346.0,31161.0,28921.0,28922.0,1594730.0,173240.0,24400000.0
1999-10-11,29451.0,29939.0,28962.0,29085.0,895970.0,174216.0,24400000.0
1999-10-12,29085.0,31570.0,29085.0,31162.0,2033440.0,186660.0,24400000.0
1999-10-13,30551.0,33199.0,30347.0,32995.0,2584000.0,197640.0,24400000.0
1999-10-14,32994.0,33402.0,31446.0,32181.0,1442560.0,192760.0,24400000.0
1999-10-15,33199.0,33199.0,30551.0,31162.0,1196690.0,186660.0,24400000.0
1999-10-18,29043.0,30306.0,28921.0,28922.0,884150.0,173240.0,24400000.0
1999-10-19,29370.0,29900.0,28229.0,29207.0,691630.0,174948.0,24400000.0
1999-10-20,29736.0,30143.0,29328.0,29696.0,769890.0,177876.0,24400000.0
1999-10-21,30226.0,30389.0,28596.0,28677.0,720550.0,171776.0,24400000.0
1999-10-22,28513.0,29287.0,27496.0,28311.0,528520.0,169580.0,24400000.0
1999-10-25,28717.0,28717.0,26680.0,27089.0,510250.0,162260.0,24400000.0
1999-10-26,25662.0,27088.0,25662.0,26396.0,497620.0,158112.0,24400000.0
1999-10-27,26274.0,27292.0,26274.0,26681.0,441830.0,159820.0,24400000.0
1999-10-28,26273.0,28025.0,25947.0,27700.0,801530.0,165920.0,24400000.0
1999-10-29,28554.0,30957.0,27699.0,28922.0,1667600.0,173240.0,24400000.0
1999-11-01,29737.0,30144.0,29248.0,29614.0,970850.0,177388.0,24400000.0
1999-11-02,29369.0,29613.0,28554.0,29248.0,1108640.0,175192.0,24400000.0
1999-11-03,29654.0,33239.0,29450.0,31081.0,4035410.0,186172.0,24400000.0
1999-11-04,31772.0,32180.0,30143.0,30959.0,1187720.0,185440.0,24400000.0
1999-11-05,32098.0,33768.0,30550.0,32629.0,2282910.0,195444.0,24400000.0
1999-11-08,32954.0,35804.0,32790.0,34340.0,2963610.0,205692.0,24400000.0
1999-11-09,35032.0,35847.0,33484.0,34217.0,1521750.0,204960.0,24400000.0
1999-11-10,34421.0,35643.0,32995.0,34380.0,2028240.0,205936.0,24400000.0
1999-11-11,35847.0,39513.0,35439.0,39513.0,1722860.0,236680.0,24400000.0
1999-11-12,45418.0,45418.0,45418.0,45420.0,249320.0,272060.0,24400000.0
1999-11-15,48882.0,50715.0,44604.0,49289.0,6239580.0,295240.0,24400000.0
1999-11-16,46845.0,50919.0,45827.0,49289.0,3716910.0,295240.0,24400000.0
1999-11-17,54991.0,56621.0,51325.0,52141.0,7300980.0,312320.0,24400000.0
1999-11-18,49695.0,51936.0,44400.0,46031.0,3803120.0,275720.0,24400000.0
1999-11-19,46641.0,52751.0,43178.0,52752.0,6441640.0,315980.0,24400000.0
1999-11-22,53769.0,56621.0,51325.0,53567.0,5687040.0,320860.0,24400000.0
1999-11-23,50103.0,53363.0,49696.0,50715.0,3319210.0,303780.0,24400000.0
1999-11-24,49288.0,52140.0,46029.0,47253.0,3192970.0,283040.0,24400000.0
1999-11-25,48067.0,54177.0,48067.0,50715.0,5171920.0,303780.0,24400000.0
1999-11-26,49492.0,52344.0,43993.0,44809.0,2396190.0,268400.0,24400000.0
1999-11-29,45622.0,46641.0,41549.0,45216.0,2630250.0,270840.0,24400000.0
1999-11-30,46845.0,51122.0,45623.0,48067.0,3856580.0,287920.0,24400000.0
1999-12-01,48882.0,50919.0,45012.0,45623.0,2092510.0,273280.0,24400000.0
1999-12-02,46844.0,47252.0,40326.0,40450.0,2580770.0,242292.0,24400000.0
1999-12-03,40735.0,42364.0,37965.0,40735.0,2895170.0,244000.0,24400000.0
1999-12-06,41143.0,41753.0,38902.0,41142.0,2539270.0,246440.0,24400000.0
1999-12-07,39919.0,40733.0,35031.0,36662.0,2208860.0,219600.0,24400000.0
1999-12-08,34623.0,39308.0,33402.0,37884.0,3076240.0,226920.0,24400000.0
1999-12-09,37068.0,38697.0,35886.0,37110.0,1891930.0,222284.0,24400000.0
1999-12-10,37475.0,39919.0,36701.0,37680.0,2162150.0,225700.0,24400000.0
1999-12-13,39309.0,39920.0,37680.0,37761.0,1466190.0,226188.0,24400000.0
1999-12-14,39105.0,43382.0,37761.0,43383.0,2372020.0,259860.0,24400000.0
1999-12-15,49695.0,49695.0,45418.0,49697.0,5194750.0,297680.0,24400000.0
1999-12-16,53362.0,56213.0,49085.0,49697.0,7925460.0,297680.0,24400000.0
1999-12-17,51733.0,53566.0,46437.0,50919.0,3376550.0,305000.0,24400000.0
1999-12-20,50918.0,51733.0,47659.0,49086.0,2023420.0,294020.0,24400000.0
1999-12-21,51325.0,56417.0,50714.0,51530.0,6989230.0,308660.0,24400000.0
1999-12-22,51122.0,52344.0,45215.0,48475.0,5287730.0,290360.0,24400000.0
1999-12-23,49289.0,52344.0,47863.0,49289.0,3425870.0,295240.0,24400000.0
1999-12-24,51325.0,56621.0,51121.0,56622.0,5847630.0,339160.0,24400000.0
1999-12-27,57843.0,61713.0,53362.0,53363.0,5501730.0,319640.0,24400000.0
1999-12-28,52344.0,52954.0,45826.0,45827.0,2622740.0,274500.0,24400000.0
2000-01-04,45826.0,51732.0,45826.0,50308.0,1421080.0,301340.0,24400000.0
2000-01-05,47864.0,51938.0,46031.0,51326.0,1734610.0,307440.0,24400000.0
2000-01-06,52140.0,54992.0,47863.0,48475.0,2252950.0,290360.0,24400000.0
2000-01-07,48474.0,51528.0,47862.0,49697.0,1699760.0,297680.0,24400000.0
2000-01-10,52955.0,53159.0,48882.0,48882.0,1486990.0,292800.0,24400000.0
2000-01-11,48271.0,54585.0,48067.0,50104.0,2957330.0,300120.0,24400000.0
2000-01-12,49288.0,52954.0,49085.0,49697.0,1596450.0,297680.0,24400000.0
2000-01-13,51732.0,55398.0,50510.0,55400.0,4647130.0,331840.0,24400000.0
2000-01-14,55398.0,60083.0,49288.0,51734.0,6830130.0,309880.0,24400000.0
2000-01-17,53363.0,54381.0,49696.0,50715.0,2384210.0,303780.0,24400000.0
2000-01-18,50714.0,51529.0,47252.0,48475.0,2059370.0,290360.0,24400000.0
2000-01-19,48474.0,50307.0,46029.0,47253.0,2544260.0,283040.0,24400000.0
2000-01-20,45623.0,47049.0,42772.0,46845.0,1687020.0,280600.0,24400000.0
2000-01-21,45622.0,48067.0,44197.0,44809.0,1355410.0,268400.0,24400000.0
2000-01-24,45418.0,48066.0,45011.0,46031.0,1585570.0,275720.0,24400000.0
2000-01-25,46029.0,47455.0,43789.0,44198.0,1097530.0,264740.0,24400000.0
2000-01-26,44809.0,45623.0,42364.0,42975.0,1077670.0,257420.0,24400000.0
2000-01-27,42363.0,44604.0,41142.0,43994.0,1677360.0,263520.0,24400000.0
2000-01-28,43178.0,45826.0,43178.0,44198.0,1548610.0,264740.0,24400000.0
2000-01-31,43178.0,44196.0,42567.0,43587.0,1095420.0,261080.0,24400000.0
2000-02-01,44808.0,47456.0,44401.0,45012.0,2407450.0,269620.0,24400000.0
2000-02-02,45623.0,50512.0,45216.0,48678.0,2337050.0,291580.0,24400000.0
2000-02-03,50104.0,51734.0,47660.0,48067.0,2299280.0,287920.0,24400000.0
2000-02-07,48068.0,53567.0,47660.0,51326.0,3582600.0,307440.0,24400000.0
2000-02-08,51326.0,52345.0,48679.0,49493.0,1250500.0,296460.0,24400000.0
2000-02-09,49493.0,50307.0,47253.0,47456.0,1294570.0,284260.0,24400000.0
2000-02-10,45623.0,48270.0,44401.0,45623.0,1344260.0,273280.0,24400000.0
2000-02-11,45012.0,46845.0,43994.0,46234.0,1524960.0,276940.0,24400000.0
2000-02-14,45011.0,46640.0,42770.0,42772.0,1795710.0,256200.0,24400000.0
2000-02-15,43586.0,44401.0,39920.0,40694.0,864440.0,243756.0,24400000.0
2000-02-16,41142.0,41956.0,37679.0,39717.0,1031140.0,237900.0,24400000.0
2000-02-17,38331.0,41550.0,38331.0,41346.0,1051160.0,247660.0,24400000.0
2000-02-18,39920.0,42976.0,39920.0,40735.0,1129640.0,244000.0,24400000.0
2000-02-21,38779.0,46845.0,38779.0,41142.0,2365860.0,246440.0,24400000.0
2000-02-22,40734.0,42771.0,40326.0,41550.0,1049830.0,248880.0,24400000.0
2000-02-23,44808.0,46844.0,42363.0,43994.0,1941540.0,263520.0,24400000.0
2000-02-24,42771.0,44400.0,41956.0,43587.0,1204440.0,261080.0,24400000.0
2000-02-25,43993.0,48067.0,43993.0,45216.0,2141990.0,270840.0,24400000.0
2000-02-28,43585.0,46640.0,41956.0,42772.0,1612680.0,256200.0,24400000.0
2000-02-29,43179.0,45012.0,42161.0,42364.0,1759750.0,253760.0,24400000.0
2000-03-02,42975.0,44196.0,41956.0,43587.0,1158750.0,261080.0,24400000.0
2000-03-03,43179.0,43993.0,41143.0,41142.0,796570.0,246440.0,24400000.0
2000-03-06,42363.0,44808.0,41752.0,43587.0,1606650.0,261080.0,24400000.0
2000-03-07,43382.0,44196.0,42159.0,42772.0,633110.0,256200.0,24400000.0
2000-03-08,41957.0,43586.0,41143.0,41957.0,879090.0,251320.0,24400000.0
2000-03-09,43179.0,45623.0,41957.0,43179.0,1754740.0,258640.0,24400000.0
2000-03-10,44809.0,46234.0,43179.0,44401.0,1913030.0,265960.0,24400000.0
2000-03-13,46029.0,49288.0,44400.0,46031.0,2235860.0,275720.0,24400000.0
2000-03-14,47252.0,48270.0,42975.0,43587.0,1361250.0,261080.0,24400000.0
2000-03-15,42770.0,45418.0,42770.0,42772.0,769290.0,256200.0,24400000.0
2000-03-16,43586.0,43993.0,40124.0,40735.0,807500.0,244000.0,24400000.0
2000-03-17,41957.0,43790.0,40939.0,43790.0,1040890.0,262300.0,24400000.0
2000-03-20,43179.0,45623.0,42975.0,43179.0,954790.0,258640.0,24400000.0
2000-03-21,43178.0,44401.0,40938.0,40939.0,2161930.0,245220.0,24400000.0
2000-03-22,43508.0,43733.0,41478.0,41570.0,897300.0,224968.0,24400000.0
2000-03-23,41570.0,42337.0,39226.0,39541.0,747590.0,213988.0,24400000.0
2000-03-24,39721.0,42606.0,38773.0,40533.0,1152200.0,219356.0,24400000.0
2000-03-27,39316.0,40443.0,39316.0,39721.0,637830.0,214964.0,24400000.0
2000-03-28,40352.0,40578.0,39226.0,39225.0,637980.0,212280.0,24400000.0
2000-03-29,38819.0,39089.0,36609.0,36791.0,690680.0,199104.0,24400000.0
2000-03-30,38279.0,40578.0,37828.0,39676.0,1118190.0,214720.0,24400000.0
2000-03-31,41480.0,41885.0,38008.0,39676.0,803160.0,214720.0,24400000.0
2000-04-03,39226.0,39451.0,35663.0,36971.0,485490.0,200080.0,24400000.0
2000-04-04,36520.0,36970.0,34942.0,35844.0,458690.0,193980.0,24400000.0
2000-04-06,33815.0,40488.0,33815.0,36069.0,1848480.0,195200.0,24400000.0
2000-04-07,37602.0,41254.0,37422.0,39225.0,2156240.0,212280.0,24400000.0
2000-04-10,40532.0,41028.0,38819.0,38865.0,1583360.0,210328.0,24400000.0
2000-04-11,38729.0,38955.0,36160.0,36971.0,783150.0,200080.0,24400000.0
2000-04-12,36113.0,37195.0,35753.0,36295.0,614830.0,196420.0,24400000.0
2000-04-14,34040.0,37873.0,33634.0,36069.0,863090.0,195200.0,24400000.0
