강남제비스코(000860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-05-06,6681,7027,6621,6996,106450,45445.0,975216.0
1999-05-07,7207,7958,6907,7657,164350,49736.0,975216.0
1999-05-10,7657,8108,7507,8032,172900,52174.0,975216.0
1999-05-11,8183,8258,7432,7432,94650,48273.0,975216.0
1999-05-12,7222,7432,6892,7206,104550,46810.0,975216.0
1999-05-13,7199,7199,6306,6305,57500,40959.0,975216.0
1999-05-14,6456,6606,5871,5975,81800,38814.0,975216.0
1999-05-17,6036,6231,6021,6230,71600,40471.0,975216.0
1999-05-18,6231,6381,6156,6305,33950,40959.0,975216.0
1999-05-19,6381,6456,6231,6290,29500,40862.0,975216.0
1999-05-20,6156,6456,5811,6275,68500,40764.0,975216.0
1999-05-21,5735,6366,5735,6366,26800,41349.0,975216.0
1999-05-24,6366,6366,6006,6005,8050,39009.0,975216.0
1999-05-25,6021,6291,6021,6230,20600,40471.0,975216.0
1999-05-26,6231,6456,6156,6411,31750,41642.0,975216.0
1999-05-27,6531,6741,6216,6411,34800,41642.0,975216.0
1999-05-28,6261,6381,6111,6381,32500,41447.0,975216.0
1999-05-31,6381,6381,6171,6170,14500,40081.0,975216.0
1999-06-01,6081,6351,6081,6351,21450,41252.0,975216.0
1999-06-02,6351,6351,6096,6305,33750,40959.0,975216.0
1999-06-03,6306,6351,6156,6223,32650,40423.0,975216.0
1999-06-04,6141,6276,6141,6230,38600,40471.0,975216.0
1999-06-07,6231,6456,6156,6456,72550,41934.0,975216.0
1999-06-08,6471,6531,6231,6313,22500,41008.0,975216.0
1999-06-09,6389,6471,6186,6200,31500,40276.0,975216.0
1999-06-10,6051,6291,6051,6155,37000,39984.0,975216.0
1999-06-11,6231,6231,6081,6110,56300,39691.0,975216.0
1999-06-14,6111,6261,6066,6155,34250,39984.0,975216.0
1999-06-15,6156,6156,5841,6005,44300,39009.0,975216.0
1999-06-16,6006,6156,5878,6155,29350,39984.0,975216.0
1999-06-17,6141,6141,5931,6020,24950,39106.0,975216.0
1999-06-18,6081,6081,5931,5938,7450,38570.0,975216.0
1999-06-21,5871,6156,5871,6155,38350,39984.0,975216.0
1999-06-22,6013,6156,5961,6005,19500,39009.0,975216.0
1999-06-23,6006,6156,5916,6140,30900,39886.0,975216.0
1999-06-24,6141,6456,6111,6305,148600,40959.0,975216.0
1999-06-25,6456,6531,6156,6185,35000,40179.0,975216.0
1999-06-28,6186,6516,6186,6275,63250,40764.0,975216.0
1999-06-29,6426,6756,6381,6606,51150,42910.0,975216.0
1999-06-30,6786,7057,6606,6801,99150,44177.0,975216.0
1999-07-01,6771,7102,6771,7026,83950,45640.0,975216.0
1999-07-02,7027,7177,6862,7041,45900,45738.0,975216.0
1999-07-05,7147,7342,6756,6906,45750,44860.0,975216.0
1999-07-06,6892,7057,6681,6831,78600,44372.0,975216.0
1999-07-07,6456,6831,6456,6726,56150,43690.0,975216.0
1999-07-08,6756,7132,6636,6906,36550,44860.0,975216.0
1999-07-09,6756,6952,6666,6801,24250,44177.0,975216.0
1999-07-12,6786,6997,6696,6696,44500,43495.0,975216.0
1999-07-13,6831,6831,6456,6456,38550,41934.0,975216.0
1999-07-14,6456,6531,6081,6230,38250,40471.0,975216.0
1999-07-15,6306,6306,6096,6163,14600,40033.0,975216.0
1999-07-16,5931,6366,5931,6230,112800,40471.0,975216.0
1999-07-19,6366,6591,6306,6351,39750,41252.0,975216.0
1999-07-20,6246,6351,6186,6305,46050,40959.0,975216.0
1999-07-21,6306,6306,5856,5885,48750,38228.0,975216.0
1999-07-22,6156,6156,5720,5960,25500,38716.0,975216.0
1999-07-23,5961,6156,5255,5254,49600,34133.0,975216.0
1999-07-26,5405,5555,4955,4954,125100,32182.0,975216.0
1999-07-27,5330,5330,5075,5074,67700,32962.0,975216.0
1999-07-28,5405,5480,5195,5315,72000,34523.0,975216.0
1999-07-29,5315,5480,5180,5254,143850,34133.0,975216.0
1999-07-30,5435,5435,5105,5179,84300,33645.0,975216.0
1999-08-02,5255,5255,4970,5059,20200,32865.0,975216.0
1999-08-03,4955,5135,4955,5104,36800,33157.0,975216.0
1999-08-04,5105,5630,5105,5390,91200,35010.0,975216.0
1999-08-05,5225,5420,5105,5164,33050,33547.0,975216.0
1999-08-06,5082,5195,5075,5194,23200,33742.0,975216.0
1999-08-09,5045,5210,5030,5089,25200,33060.0,975216.0
1999-08-10,5090,5090,4880,4879,92850,31695.0,975216.0
1999-08-11,4910,5000,4865,4864,38700,31597.0,975216.0
1999-08-12,4955,4970,4805,4954,26250,32182.0,975216.0
1999-08-13,5090,5090,4805,4887,34200,31743.0,975216.0
1999-08-16,4805,5060,4805,4984,22000,32377.0,975216.0
1999-08-17,5180,5555,5045,5119,119800,33255.0,975216.0
1999-08-18,5420,5420,5045,5059,72950,32865.0,975216.0
1999-08-19,5082,5525,5082,5480,65100,35595.0,975216.0
1999-08-20,5465,5555,5330,5375,40350,34913.0,975216.0
1999-08-23,5630,5675,5405,5675,62550,36863.0,975216.0
1999-08-24,5788,5826,5525,5555,56550,36083.0,975216.0
1999-08-25,5555,5780,5555,5675,70600,36863.0,975216.0
1999-08-26,5555,5705,5555,5630,57950,36571.0,975216.0
1999-08-27,5826,5826,5480,5547,43000,36034.0,975216.0
1999-08-30,5525,5675,5495,5495,72800,35693.0,975216.0
1999-08-31,5405,5585,5345,5555,30050,36083.0,975216.0
1999-09-01,5480,5540,5300,5330,31400,34620.0,975216.0
1999-09-02,5195,5195,4970,5014,42750,32572.0,975216.0
1999-09-03,5105,5105,4940,4954,88000,32182.0,975216.0
1999-09-06,4955,5465,4955,5044,58050,32767.0,975216.0
1999-09-07,5480,5780,5120,5660,107750,36766.0,975216.0
1999-09-08,5705,5705,5360,5405,44700,35108.0,975216.0
1999-09-09,5405,5480,5270,5300,20650,34425.0,975216.0
1999-09-10,5420,5480,5270,5315,64450,34523.0,975216.0
1999-09-13,5555,5615,5360,5465,75600,35498.0,975216.0
1999-09-14,5420,5555,5405,5405,36100,35108.0,975216.0
1999-09-15,5405,5405,5270,5405,36600,35108.0,975216.0
1999-09-16,5330,5465,5270,5270,25150,34230.0,975216.0
1999-09-17,5135,5255,5135,5247,33050,34084.0,975216.0
1999-09-20,5300,5465,5165,5224,21550,33938.0,975216.0
1999-09-21,5255,5375,5180,5187,29450,33694.0,975216.0
1999-09-22,5195,5255,4970,5044,78500,32767.0,975216.0
1999-09-27,5090,5105,4955,4954,18600,32182.0,975216.0
1999-09-28,4970,5240,4955,4954,59350,32182.0,975216.0
1999-09-29,4955,5105,4925,5022,55700,32621.0,975216.0
1999-09-30,4955,5015,4805,4804,55000,31207.0,975216.0
1999-10-01,4662,4805,4459,4526,43500,29403.0,975216.0
1999-10-04,4392,4699,4392,4399,17100,28574.0,975216.0
1999-10-05,4399,4579,4294,4354,29550,28281.0,975216.0
1999-10-06,4294,4534,4204,4414,32000,28671.0,975216.0
1999-10-07,4865,4865,4414,4429,49650,28769.0,975216.0
1999-10-08,4654,4835,4549,4654,40250,30232.0,975216.0
1999-10-11,4790,4790,4654,4774,27800,31012.0,975216.0
1999-10-12,4775,4835,4617,4834,37000,31402.0,975216.0
1999-10-13,4835,4940,4775,4894,106400,31792.0,975216.0
1999-10-14,4895,4955,4775,4782,31600,31061.0,975216.0
1999-10-15,4805,4805,4684,4744,32000,30817.0,975216.0
1999-10-18,4639,4797,4527,4549,32950,29549.0,975216.0
1999-10-19,4549,4654,4474,4474,38650,29061.0,975216.0
1999-10-20,4699,4699,4579,4601,16400,29890.0,975216.0
1999-10-21,4654,4729,4602,4609,43550,29939.0,975216.0
1999-10-22,4760,5000,4729,4879,81700,31695.0,975216.0
1999-10-25,4880,4880,4654,4729,21500,30719.0,975216.0
1999-10-26,4654,4729,4609,4654,17850,30232.0,975216.0
1999-10-27,4654,4790,4594,4759,27050,30914.0,975216.0
1999-10-28,4805,4805,4654,4759,2600,30914.0,975216.0
1999-10-29,4729,4805,4729,4782,9150,31061.0,975216.0
1999-11-01,4692,4850,4692,4849,37150,31499.0,975216.0
1999-11-02,4835,4835,4775,4819,15700,31304.0,975216.0
1999-11-03,4850,5082,4722,5014,99850,32572.0,975216.0
1999-11-04,5105,5525,5105,5194,117900,33742.0,975216.0
1999-11-05,5255,5255,5007,5059,38750,32865.0,975216.0
1999-11-08,5105,5105,5030,5029,39350,32670.0,975216.0
1999-11-09,4880,5120,4880,5059,35050,32865.0,975216.0
1999-11-10,5030,5105,4955,4992,37100,32426.0,975216.0
1999-11-11,4955,5105,4850,4999,85650,32475.0,975216.0
1999-11-12,5030,5105,4880,4879,36750,31695.0,975216.0
1999-11-15,4955,4955,4790,4894,188850,31792.0,975216.0
1999-11-16,5090,5180,4910,5104,152650,33157.0,975216.0
1999-11-17,5105,5180,4850,5059,96350,32865.0,975216.0
1999-11-18,4917,5097,4880,4887,47250,31743.0,975216.0
1999-11-19,4910,5030,4782,5029,95950,32670.0,975216.0
1999-11-22,5045,5142,4910,4962,79900,32231.0,975216.0
1999-11-23,4970,4970,4842,4879,41750,31695.0,975216.0
1999-11-24,4775,4835,4579,4759,54150,30914.0,975216.0
1999-11-25,4729,5105,4519,4549,81850,29549.0,975216.0
1999-11-26,4384,4504,4294,4339,110400,28184.0,975216.0
1999-11-29,4234,4354,4114,4173,56600,27111.0,975216.0
1999-11-30,4204,4504,4204,4504,43100,29256.0,975216.0
1999-12-01,4504,4504,4369,4384,42150,28476.0,975216.0
1999-12-02,4234,4504,4234,4309,22050,27989.0,975216.0
1999-12-03,4384,4775,4279,4654,38250,30232.0,975216.0
1999-12-06,4775,4775,4399,4511,20000,29305.0,975216.0
1999-12-07,4429,4504,4309,4504,84100,29256.0,975216.0
1999-12-08,4369,4422,4279,4309,20150,27989.0,975216.0
1999-12-09,4309,4354,4294,4354,12200,28281.0,975216.0
1999-12-10,4264,4572,4264,4571,26800,29695.0,975216.0
1999-12-13,4429,4579,4429,4504,30100,29256.0,975216.0
1999-12-14,4504,4805,4437,4714,148000,30622.0,975216.0
1999-12-15,4594,4639,4377,4564,25750,29647.0,975216.0
1999-12-16,4294,4504,4294,4444,25850,28866.0,975216.0
1999-12-17,4362,4369,4234,4241,23450,27550.0,975216.0
1999-12-20,4805,4805,4309,4354,78050,28281.0,975216.0
1999-12-21,4294,4324,4144,4203,16400,27306.0,975216.0
1999-12-22,4099,4482,4099,4173,33100,27111.0,975216.0
1999-12-23,4061,4414,4061,4128,28750,26818.0,975216.0
1999-12-24,4099,4099,3919,4023,14400,26136.0,975216.0
1999-12-27,4159,4159,4054,4113,18100,26721.0,975216.0
1999-12-28,4159,4159,4099,4128,19500,26818.0,975216.0
2000-01-04,4399,4399,4129,4128,5600,26818.0,975216.0
2000-01-05,4129,4129,3934,3963,19700,25746.0,975216.0
2000-01-06,3964,3979,3829,3828,10950,24868.0,975216.0
2000-01-07,3709,3769,3709,3753,10300,24380.0,975216.0
2000-01-10,3754,3949,3754,3843,10750,24966.0,975216.0
2000-01-11,3784,3904,3784,3813,5750,24770.0,975216.0
2000-01-12,3829,3904,3829,3903,13000,25356.0,975216.0
2000-01-13,4039,4054,3874,3978,7200,25843.0,975216.0
2000-01-14,3904,3979,3904,3903,6950,25356.0,975216.0
2000-01-17,3904,3904,3829,3903,5100,25356.0,975216.0
2000-01-18,3859,3859,3784,3783,11850,24575.0,975216.0
2000-01-19,3806,3829,3603,3603,12900,23405.0,975216.0
2000-01-20,3603,3603,3483,3483,15150,22625.0,975216.0
2000-01-21,3423,3513,3423,3438,11600,22332.0,975216.0
2000-01-24,3438,3528,3318,3318,16650,21552.0,975216.0
2000-01-25,3318,3438,3318,3318,16700,21552.0,975216.0
2000-01-26,3318,3438,3318,3415,11600,22186.0,975216.0
2000-01-27,3453,3678,3348,3648,29650,23698.0,975216.0
2000-01-28,3754,3754,3528,3633,3650,23600.0,975216.0
2000-01-31,3754,3754,3633,3663,20750,23795.0,975216.0
2000-02-01,3829,3829,3573,3633,2800,23600.0,975216.0
2000-02-02,3588,3799,3588,3783,12800,24575.0,975216.0
2000-02-03,3881,3881,3739,3858,22750,25063.0,975216.0
2000-02-07,3829,3971,3829,3926,11350,25502.0,975216.0
2000-02-08,3844,3844,3739,3738,20850,24283.0,975216.0
2000-02-09,3994,3994,3784,3783,9050,24575.0,975216.0
2000-02-10,3694,3694,3618,3663,4100,23795.0,975216.0
2000-02-11,3543,3573,3483,3483,15150,22625.0,975216.0
2000-02-14,3603,3603,3453,3468,8100,22527.0,975216.0
2000-02-15,3453,3603,3453,3603,12400,23405.0,975216.0
2000-02-16,3588,3603,3588,3588,7050,23308.0,975216.0
2000-02-17,3603,3626,3573,3625,8450,23551.0,975216.0
2000-02-18,3603,3626,3588,3603,10950,23405.0,975216.0
2000-02-21,3528,3603,3528,3603,7500,23405.0,975216.0
2000-02-22,3378,3603,3378,3543,6100,23015.0,975216.0
2000-02-23,3979,3979,3618,3753,11750,24380.0,975216.0
2000-02-24,3754,4317,3663,4203,70100,27306.0,975216.0
2000-02-25,3949,4174,3859,4053,6200,26331.0,975216.0
2000-02-28,4174,4174,3769,3948,9000,25648.0,975216.0
2000-02-29,3949,3979,3806,3813,20000,24770.0,975216.0
2000-03-02,3814,3949,3814,3903,19700,25356.0,975216.0
2000-03-03,3769,4054,3769,3903,21500,25356.0,975216.0
2000-03-06,3663,4054,3663,3843,7150,24966.0,975216.0
2000-03-07,3904,4129,3904,3978,17250,25843.0,975216.0
2000-03-08,3919,4324,3919,4203,42350,27306.0,975216.0
2000-03-09,4219,4219,4084,4188,7500,27209.0,975216.0
2000-03-10,4069,4414,4069,4128,25500,26818.0,975216.0
2000-03-13,4384,4729,4219,4429,41400,28769.0,975216.0
2000-03-14,4504,4805,4384,4444,39400,28866.0,975216.0
2000-03-15,4775,4775,4249,4466,12400,29013.0,975216.0
2000-03-16,4429,4504,4317,4421,35500,28720.0,975216.0
2000-03-17,4504,4504,4181,4339,19450,28184.0,975216.0
2000-03-20,4084,4339,4084,4279,18050,27794.0,975216.0
2000-03-21,4129,4144,3889,3911,27850,25404.0,975216.0
2000-03-22,3904,4039,3904,3918,15750,25453.0,975216.0
2000-03-23,3949,4054,3784,3828,41850,24868.0,975216.0
2000-03-24,3829,3979,3784,3978,64100,25843.0,975216.0
2000-03-27,4054,4054,3889,4023,26600,26136.0,975216.0
2000-03-28,3904,4054,3904,4046,50850,26282.0,975216.0
2000-03-29,4084,4084,3904,3993,25150,25941.0,975216.0
2000-03-30,4084,4084,3859,3858,18800,25063.0,975216.0
2000-03-31,3694,3904,3694,3753,19850,24380.0,975216.0
2000-04-03,3754,3896,3678,3678,24650,23893.0,975216.0
2000-04-04,3678,3799,3678,3693,19600,23990.0,975216.0
2000-04-06,3603,3716,3558,3610,5500,23454.0,975216.0
2000-04-07,3648,3941,3648,3828,27150,24868.0,975216.0
2000-04-10,3859,3934,3678,3678,36650,23893.0,975216.0
2000-04-11,3701,3769,3603,3603,14100,23405.0,975216.0
2000-04-12,3603,3724,3573,3580,15800,23259.0,975216.0
2000-04-14,3536,3678,3498,3558,15950,23113.0,975216.0
2000-04-17,3438,3438,3176,3175,24400,20626.0,975216.0
2000-04-18,3258,3438,3258,3265,14750,21211.0,975216.0
2000-04-19,3251,3438,3251,3438,16250,22332.0,975216.0
2000-04-20,3498,3498,3348,3385,11950,21991.0,975216.0
2000-04-21,3513,3558,3363,3453,35050,22430.0,975216.0
2000-04-24,3468,3498,3408,3423,12700,22235.0,975216.0
2000-04-25,3416,3678,3408,3678,8100,23893.0,975216.0
2000-04-26,3581,3581,3416,3438,18950,22332.0,975216.0
2000-04-27,3498,3498,3318,3348,17000,21747.0,975216.0
2000-04-28,3318,3453,3318,3385,5950,21991.0,975216.0
2000-05-02,3251,3393,3251,3333,7750,21650.0,975216.0
2000-05-03,3423,3438,3408,3430,1300,22284.0,975216.0
2000-05-04,3318,3393,3303,3393,19500,22040.0,975216.0
2000-05-08,3393,3438,3363,3423,10200,22235.0,975216.0
2000-05-09,3393,3468,3393,3423,8600,22235.0,975216.0
2000-05-10,3423,3438,3363,3393,6000,22040.0,975216.0
2000-05-12,3431,3558,3431,3505,33800,22771.0,975216.0
2000-05-15,3543,3543,3408,3408,23600,22137.0,975216.0
2000-05-16,3431,3431,3431,3430,50,22284.0,975216.0
2000-05-17,3363,3431,3198,3303,17550,21455.0,975216.0
2000-05-18,3153,3153,3003,3017,24650,19602.0,975216.0
2000-05-19,3003,3085,2853,2912,19250,18919.0,975216.0
2000-05-22,2943,3055,2808,2972,23950,19309.0,975216.0
2000-05-23,2853,3033,2853,2882,28150,18724.0,975216.0
2000-05-24,2853,2958,2710,2770,37100,17993.0,975216.0
2000-05-25,2808,3145,2808,3062,23950,19894.0,975216.0
2000-05-26,3078,3078,2823,2822,22000,18334.0,975216.0
2000-05-29,2748,2913,2718,2807,37250,18237.0,975216.0
2000-05-30,2838,3003,2808,2935,38500,19065.0,975216.0
2000-05-31,2973,3273,2935,3092,107400,20089.0,975216.0
2000-06-01,3288,3288,2965,2987,47200,19407.0,975216.0
2000-06-02,3003,3145,2958,2972,33400,19309.0,975216.0
2000-06-05,3070,3273,3055,3205,88850,20821.0,975216.0
2000-06-07,3228,3333,3115,3258,72400,21162.0,975216.0
2000-06-08,3333,3333,3153,3183,28950,20675.0,975216.0
2000-06-09,3070,3206,3070,3175,30800,20626.0,975216.0
2000-06-12,3221,3273,3108,3152,39850,20480.0,975216.0
2000-06-13,3198,3228,3063,3160,63700,20528.0,975216.0
2000-06-14,3093,3160,3018,3122,22900,20284.0,975216.0
2000-06-15,3033,3063,2943,2965,24100,19261.0,975216.0
2000-06-16,2928,2958,2853,2950,6100,19163.0,975216.0
2000-06-19,2868,2950,2868,2950,6600,19163.0,975216.0
2000-06-20,2883,3048,2883,2957,34250,19212.0,975216.0
2000-06-21,3003,3040,2913,2942,11350,19114.0,975216.0
2000-06-22,2958,3070,2935,2995,48800,19456.0,975216.0
2000-06-23,2958,3078,2935,3025,39250,19651.0,975216.0
2000-06-26,3055,3258,3048,3100,82650,20138.0,975216.0
2000-06-27,3228,3228,3130,3198,38150,20772.0,975216.0
2000-06-28,3198,3401,3153,3333,45650,21650.0,975216.0
2000-06-29,3318,3393,3243,3243,22050,21065.0,975216.0
2000-06-30,3243,3348,3183,3303,11200,21455.0,975216.0
2000-07-03,3378,3739,3333,3528,52950,22918.0,975216.0
2000-07-04,3528,3528,3378,3393,25050,22040.0,975216.0
2000-07-05,3393,3476,3243,3363,22000,21845.0,975216.0
2000-07-06,3378,3476,3333,3445,10450,22381.0,975216.0
2000-07-07,3543,3543,3416,3513,22300,22820.0,975216.0
2000-07-10,3506,3573,3453,3498,14550,22723.0,975216.0
2000-07-11,3453,3498,3408,3408,9000,22137.0,975216.0
2000-07-12,3408,3423,3348,3408,13350,22137.0,975216.0
2000-07-13,3348,3498,3348,3408,1400,22137.0,975216.0
2000-07-14,3408,3498,3311,3310,19850,21504.0,975216.0
2000-07-18,3303,3386,3258,3303,9450,21455.0,975216.0
2000-07-19,3258,3303,3183,3273,21550,21260.0,975216.0
2000-07-20,3228,3228,3168,3168,11150,20577.0,975216.0
2000-07-21,3168,3213,3130,3168,7800,20577.0,975216.0
2000-07-24,3168,3168,3048,3055,23250,19846.0,975216.0
2000-07-25,3138,3221,3063,3220,8750,20918.0,975216.0
2000-07-26,3123,3183,3040,3062,7350,19894.0,975216.0
2000-07-27,3063,3168,3048,3122,25400,20284.0,975216.0
2000-07-28,3063,3138,3033,3085,14800,20041.0,975216.0
2000-07-31,3033,3160,3018,3145,16650,20431.0,975216.0
2000-08-01,3048,3153,3018,3100,10000,20138.0,975216.0
2000-08-02,3123,3145,3033,3077,17850,19992.0,975216.0
2000-08-03,3063,3153,3055,3115,8750,20236.0,975216.0
2000-08-04,3123,3123,3018,3092,5150,20089.0,975216.0
2000-08-07,3025,3048,3025,3032,2150,19699.0,975216.0
2000-08-08,3033,3033,2988,2987,5800,19407.0,975216.0
2000-08-09,3003,3145,2980,3137,21050,20382.0,975216.0
2000-08-10,3078,3145,3040,3047,11150,19797.0,975216.0
2000-08-11,3048,3153,3048,3085,18050,20041.0,975216.0
2000-08-14,3213,3288,3100,3228,23200,20967.0,975216.0
2000-08-16,3258,3288,3198,3243,9850,21065.0,975216.0
2000-08-17,3160,3303,3138,3303,28500,21455.0,975216.0
2000-08-18,3333,3333,3168,3258,3050,21162.0,975216.0
2000-08-21,3258,3258,3078,3100,14950,20138.0,975216.0
2000-08-22,3138,3183,3093,3115,7550,20236.0,975216.0
2000-08-23,3206,3206,3070,3085,22000,20041.0,975216.0
2000-08-24,3093,3138,3078,3107,9600,20187.0,975216.0
2000-08-25,3108,3198,3108,3115,12350,20236.0,975216.0
2000-08-28,3138,3176,3115,3115,9800,20236.0,975216.0
2000-08-29,3078,3198,3078,3190,42050,20723.0,975216.0
2000-08-30,3153,3333,3153,3333,17900,21650.0,975216.0
2000-08-31,3228,3333,3168,3183,12100,20675.0,975216.0
2000-09-01,3213,3288,3168,3168,12650,20577.0,975216.0
2000-09-04,3153,3453,3153,3423,28050,22235.0,975216.0
2000-09-05,3453,3453,3303,3415,13400,22186.0,975216.0
2000-09-06,3438,3438,3303,3340,14950,21699.0,975216.0
2000-09-07,3341,3543,3341,3513,39200,22820.0,975216.0
2000-09-08,3423,3513,3393,3393,10950,22040.0,975216.0
2000-09-14,3438,3438,3303,3348,12600,21747.0,975216.0
2000-09-15,3423,3423,3183,3198,27350,20772.0,975216.0
2000-09-18,3033,3078,2988,3047,18600,19797.0,975216.0
2000-09-19,3078,3153,3018,3025,9800,19651.0,975216.0
2000-09-20,3033,3108,3033,3040,11750,19748.0,975216.0
2000-09-21,3033,3100,2973,3047,6450,19797.0,975216.0
2000-09-22,3018,3070,2973,3002,5300,19504.0,975216.0
2000-09-25,3138,3138,3078,3077,3700,19992.0,975216.0
2000-09-26,3085,3168,3078,3168,6950,20577.0,975216.0
2000-09-27,3108,3168,3003,3168,9500,20577.0,975216.0
2000-09-28,3168,3168,3100,3152,1150,20480.0,975216.0
2000-09-29,3108,3213,3108,3168,8850,20577.0,975216.0
2000-10-02,3153,3363,3153,3183,24900,20675.0,975216.0
2000-10-04,3438,3438,3213,3363,13350,21845.0,975216.0
2000-10-05,3378,3378,3273,3303,14300,21455.0,975216.0
2000-10-06,3303,3423,3258,3318,14150,21552.0,975216.0
