사조산업(007160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,4600,4600,4430,4430,51000,22150.0,5000000.0
1999-01-05,4530,4850,4310,4850,229660,24250.0,5000000.0
1999-01-06,5010,5390,4900,5200,279510,26000.0,5000000.0
1999-01-07,5200,5320,4920,5150,241470,25750.0,5000000.0
1999-01-08,5150,5790,5150,5510,266890,27550.0,5000000.0
1999-01-11,5600,6330,5600,6330,356660,31650.0,5000000.0
1999-01-12,6600,7000,6330,6600,461680,33000.0,5000000.0
1999-01-13,6900,7580,6600,7410,529780,37050.0,5000000.0
1999-01-14,6900,7250,6300,6300,381050,31500.0,5000000.0
1999-01-15,6400,6700,5800,6500,355600,32500.0,5000000.0
1999-01-18,6650,7460,6650,7400,440050,37000.0,5000000.0
1999-01-19,7350,7350,6600,6610,185040,33050.0,5000000.0
1999-01-20,6510,6780,6000,6300,151280,31500.0,5000000.0
1999-01-21,6800,6800,6050,6500,331980,32500.0,5000000.0
1999-01-22,6500,6600,6000,6000,130350,30000.0,5000000.0
1999-01-25,6010,6300,5110,5260,129630,26300.0,5000000.0
1999-01-26,5300,5700,5100,5350,164780,26750.0,5000000.0
1999-01-27,5400,5600,5350,5560,147550,27800.0,5000000.0
1999-01-28,5570,6090,5560,5750,153130,28750.0,5000000.0
1999-01-29,5730,5840,5460,5700,98480,28500.0,5000000.0
1999-02-01,5650,6300,5650,6200,213680,31000.0,5000000.0
1999-02-02,6400,7000,6100,6600,347250,33000.0,5000000.0
1999-02-03,6490,6680,5610,6110,223250,30550.0,5000000.0
1999-02-04,6010,6270,5780,6000,87760,30000.0,5000000.0
1999-02-05,6100,6300,5920,6060,146220,30300.0,5000000.0
1999-02-08,5770,6180,5770,5800,89820,29000.0,5000000.0
1999-02-09,5720,5750,4940,5100,101510,25500.0,5000000.0
1999-02-10,5100,5490,4850,5320,108280,26600.0,5000000.0
1999-02-11,5370,5620,5370,5500,79800,27500.0,5000000.0
1999-02-12,5500,5700,5450,5550,84790,27750.0,5000000.0
1999-02-18,5490,5530,5200,5200,32110,26000.0,5000000.0
1999-02-19,5300,5300,4850,5000,60940,25000.0,5000000.0
1999-02-22,5080,5470,4900,5200,89340,26000.0,5000000.0
1999-02-23,5280,5400,5020,5030,31910,25150.0,5000000.0
1999-02-24,5190,5190,4800,4800,40400,24000.0,5000000.0
1999-02-25,4610,4700,4550,4600,38280,23000.0,5000000.0
1999-02-26,4650,4900,4650,4850,39230,24250.0,5000000.0
1999-03-02,4995,5200,4870,5100,82390,25500.0,5000000.0
1999-03-03,5200,5200,4920,4920,37140,24600.0,5000000.0
1999-03-04,4950,5070,4920,5000,52140,25000.0,5000000.0
1999-03-05,4920,5050,4920,5000,50450,25000.0,5000000.0
1999-03-08,5500,5500,5120,5290,72010,26450.0,5000000.0
1999-03-09,5330,5700,5100,5420,148140,27100.0,5000000.0
1999-03-10,5400,5500,5200,5370,37240,26850.0,5000000.0
1999-03-11,5370,5800,5310,5700,134200,28500.0,5000000.0
1999-03-12,5850,6450,5850,6150,279410,30750.0,5000000.0
1999-03-15,7000,7060,6350,6580,415890,32900.0,5000000.0
1999-03-16,6870,7000,6650,6800,321240,34000.0,5000000.0
1999-03-17,6950,6990,6370,6610,208450,33050.0,5000000.0
1999-03-18,6400,6590,5850,6020,134760,30100.0,5000000.0
1999-03-19,6100,6380,6000,6120,125830,30600.0,5000000.0
1999-03-22,6120,6200,5900,5950,137660,29750.0,5000000.0
1999-03-23,5700,6290,5700,6050,105600,30250.0,5000000.0
1999-03-24,6100,6150,5860,5900,96140,29500.0,5000000.0
1999-03-25,5900,6670,5900,6120,254710,30600.0,5000000.0
1999-03-26,6200,6270,6100,6120,81860,30600.0,5000000.0
1999-03-29,6110,6180,5930,5930,63190,29650.0,5000000.0
1999-03-30,6400,6490,6190,6380,238370,31900.0,5000000.0
1999-03-31,6390,6630,6390,6450,154420,32250.0,5000000.0
1999-04-01,6450,6600,6310,6440,107810,32200.0,5000000.0
1999-04-02,6430,6440,6250,6360,181740,31800.0,5000000.0
1999-04-06,6490,6730,6410,6660,269140,33300.0,5000000.0
1999-04-07,6700,6900,6510,6520,217890,32600.0,5000000.0
1999-04-08,6530,6700,6410,6440,94910,32200.0,5000000.0
1999-04-09,6440,6690,6310,6500,169160,32500.0,5000000.0
1999-04-12,6500,7150,6400,7000,390160,35000.0,5000000.0
1999-04-13,7000,7500,6800,7000,358680,35000.0,5000000.0
1999-04-14,7200,7210,6900,6950,152850,34750.0,5000000.0
1999-04-15,6950,7180,6750,7000,159870,35000.0,5000000.0
1999-04-16,7000,7000,6700,6720,136690,33600.0,5000000.0
1999-04-19,6410,6690,6410,6450,135040,32250.0,5000000.0
1999-04-20,6510,6800,6510,6700,129930,33500.0,5000000.0
1999-04-21,6720,7150,6700,6870,194900,34350.0,5000000.0
1999-04-22,6990,7200,6620,6700,127740,33500.0,5000000.0
1999-04-23,7700,7700,7110,7700,393090,38500.0,5000000.0
1999-04-26,8250,8350,7900,8240,572770,41200.0,5000000.0
1999-04-27,8240,9300,7820,9000,399890,45000.0,5000000.0
1999-04-28,8900,9300,8500,8760,274840,43800.0,5000000.0
1999-04-29,8800,9500,8760,8900,234820,44500.0,5000000.0
1999-04-30,9000,9100,8500,8500,176560,42500.0,5000000.0
1999-05-03,8800,9200,8700,8850,274280,44250.0,5000000.0
1999-05-04,9000,9190,8600,8620,230480,43100.0,5000000.0
1999-05-06,8830,8910,8620,8620,300220,43100.0,5000000.0
1999-05-07,8710,9500,8650,9200,511750,46000.0,5000000.0
1999-05-10,9300,9700,8900,9590,454040,47950.0,5000000.0
1999-05-11,9690,10200,8900,8900,328900,44500.0,5000000.0
1999-05-12,9050,9300,8710,8900,198350,44500.0,5000000.0
1999-05-13,8890,9000,8150,8150,167710,40750.0,5000000.0
1999-05-14,8010,8400,7160,7350,153760,36750.0,5000000.0
1999-05-17,7360,7600,7200,7200,108600,36000.0,5000000.0
1999-05-18,7060,7350,6810,7200,98720,36000.0,5000000.0
1999-05-19,7400,7770,7250,7500,150220,37500.0,5000000.0
1999-05-20,7500,7500,6750,6800,105720,34000.0,5000000.0
1999-05-21,6850,7000,6700,6750,72830,33750.0,5000000.0
1999-05-24,6750,6980,6510,6580,52660,32900.0,5000000.0
1999-05-25,6400,6800,6400,6700,107940,33500.0,5000000.0
1999-05-26,6900,7300,6890,7160,138480,35800.0,5000000.0
1999-05-27,7100,7350,6900,6950,143560,34750.0,5000000.0
1999-05-28,7100,7170,6820,7050,119670,35250.0,5000000.0
1999-05-31,7050,7350,7000,7050,165140,35250.0,5000000.0
1999-06-01,7050,7050,6810,6810,88720,34050.0,5000000.0
1999-06-02,6850,7000,6850,6920,88090,34600.0,5000000.0
1999-06-03,7000,7880,6960,7400,332470,37000.0,5000000.0
1999-06-04,7510,7700,7200,7400,124990,37000.0,5000000.0
1999-06-07,7210,7590,7210,7420,137550,37100.0,5000000.0
1999-06-08,7500,8100,7420,7800,245190,39000.0,5000000.0
1999-06-09,7700,7740,7250,7250,127280,36250.0,5000000.0
1999-06-10,7250,7500,7010,7310,114440,36550.0,5000000.0
1999-06-11,7400,7480,7160,7180,128020,35900.0,5000000.0
1999-06-14,7350,7350,7020,7100,71760,35500.0,5000000.0
1999-06-15,7100,7240,6040,6700,127560,33500.0,5000000.0
1999-06-16,6810,6990,6750,6750,69070,33750.0,5000000.0
1999-06-17,6700,7000,6700,6700,98380,33500.0,5000000.0
1999-06-18,6790,7000,6700,6830,96560,34150.0,5000000.0
1999-06-21,6830,6950,6600,6740,92080,33700.0,5000000.0
1999-06-22,6500,6900,6500,6790,79540,33950.0,5000000.0
1999-06-23,6600,7180,6600,6610,140260,33050.0,5000000.0
1999-06-24,7100,7600,7010,7600,394080,38000.0,5000000.0
1999-06-25,7800,8400,7100,7750,594740,38750.0,5000000.0
1999-06-28,7750,7980,7400,7600,150300,38000.0,5000000.0
1999-06-29,7900,7990,7500,7500,126660,37500.0,5000000.0
1999-06-30,7500,8200,7500,7700,191520,38500.0,5000000.0
1999-07-01,7700,7900,7410,7640,113370,38200.0,5000000.0
1999-07-02,7500,7900,7400,7520,147890,37600.0,5000000.0
1999-07-05,7600,7940,7600,7850,168830,39250.0,5000000.0
1999-07-06,8000,8800,7950,8500,459930,42500.0,5000000.0
1999-07-07,8300,8600,8010,8050,210410,40250.0,5000000.0
1999-07-08,8030,8400,8000,8300,234210,41500.0,5000000.0
1999-07-09,8700,8780,8300,8300,253340,41500.0,5000000.0
1999-07-12,8160,8750,8150,8150,275480,40750.0,5000000.0
1999-07-13,8110,8500,8000,8000,221020,40000.0,5000000.0
1999-07-14,8000,8100,7500,7560,122000,37800.0,5000000.0
1999-07-15,7560,7650,7310,7500,85960,37500.0,5000000.0
1999-07-16,7700,7700,7450,7700,120110,38500.0,5000000.0
1999-07-19,7600,7850,7560,7750,129610,38750.0,5000000.0
1999-07-20,7750,8290,7650,7850,189110,39250.0,5000000.0
1999-07-21,7850,8000,7200,7300,115710,36500.0,5000000.0
1999-07-22,7200,7500,7000,7400,105740,37000.0,5000000.0
1999-07-23,7400,7650,6290,6290,176490,31450.0,5000000.0
1999-07-26,6510,6750,6050,6310,176860,31550.0,5000000.0
1999-07-27,6650,7000,6550,6790,179470,33950.0,5000000.0
1999-07-28,6990,7700,6850,7100,198330,35500.0,5000000.0
1999-07-29,7100,7380,6830,7140,136320,35700.0,5000000.0
1999-07-30,7010,7450,6900,7100,179460,35500.0,5000000.0
1999-08-02,7500,7890,7310,7400,224610,37000.0,5000000.0
1999-08-03,7510,8290,7510,7610,398710,38050.0,5000000.0
1999-08-04,8010,8010,7300,7500,200740,37500.0,5000000.0
1999-08-05,7800,8200,7200,7250,424630,36250.0,5000000.0
1999-08-06,7260,7500,7020,7180,131460,35900.0,5000000.0
1999-08-09,7250,7800,7250,7410,234320,37050.0,5000000.0
1999-08-10,7450,7450,7000,7130,110120,35650.0,5000000.0
1999-08-11,7100,7100,6800,6900,105370,34500.0,5000000.0
1999-08-12,6910,7090,6840,6950,91090,34750.0,5000000.0
1999-08-13,7050,7150,6700,6850,109380,34250.0,5000000.0
1999-08-16,6910,6950,6630,6700,54110,33500.0,5000000.0
1999-08-17,6820,6830,6250,6500,110410,32500.0,5000000.0
1999-08-18,6550,6550,6000,6300,87780,31500.0,5000000.0
1999-08-19,6500,6800,6350,6650,127590,33250.0,5000000.0
1999-08-20,6700,6750,6430,6600,70070,33000.0,5000000.0
1999-08-23,7300,7300,6900,7000,196220,35000.0,5000000.0
1999-08-24,7100,7250,6950,7000,143580,35000.0,5000000.0
1999-08-25,7000,7290,7000,7110,165500,35550.0,5000000.0
1999-08-26,7000,7200,6970,6970,107580,34850.0,5000000.0
1999-08-27,7100,7140,6660,6800,118600,34000.0,5000000.0
1999-08-30,6800,7000,6600,6630,89580,33150.0,5000000.0
1999-08-31,6500,6940,6470,6840,112190,34200.0,5000000.0
1999-09-01,7000,7790,6750,7350,403190,36750.0,5000000.0
1999-09-02,6260,7250,6260,6820,179470,34100.0,5000000.0
1999-09-03,7000,7250,6610,6860,156450,34300.0,5000000.0
1999-09-06,6900,7000,6700,6720,100270,33600.0,5000000.0
1999-09-07,7000,7100,6750,6840,92050,34200.0,5000000.0
1999-09-08,6810,7090,6700,6750,112820,33750.0,5000000.0
1999-09-09,6660,6800,6610,6680,57550,33400.0,5000000.0
1999-09-10,6750,6890,6650,6660,92850,33300.0,5000000.0
1999-09-13,6750,6870,6660,6700,81670,33500.0,5000000.0
1999-09-14,6810,7100,6810,6820,137890,34100.0,5000000.0
1999-09-15,6850,6850,6680,6700,76630,33500.0,5000000.0
1999-09-16,6620,7100,6610,6850,156420,34250.0,5000000.0
1999-09-17,6700,6790,6500,6650,66320,33250.0,5000000.0
1999-09-20,6510,6790,6510,6700,134720,33500.0,5000000.0
1999-09-21,6700,6750,6550,6600,82030,33000.0,5000000.0
1999-09-22,6490,6580,6330,6350,85750,31750.0,5000000.0
1999-09-27,6200,6390,6050,6060,79080,30300.0,5000000.0
1999-09-28,6010,6190,6000,6000,64020,30000.0,5000000.0
1999-09-29,5950,6000,5700,5700,68940,28500.0,5000000.0
1999-09-30,5400,5600,5350,5370,57430,26850.0,5000000.0
1999-10-01,5400,5400,4700,4900,84030,24500.0,5000000.0
1999-10-04,5000,5200,4920,5000,62590,25000.0,5000000.0
1999-10-05,4830,5160,4700,4700,52440,23500.0,5000000.0
1999-10-06,4520,4870,4450,4870,78180,24350.0,5000000.0
1999-10-07,4900,5150,4880,5150,85460,25750.0,5000000.0
1999-10-08,5150,5500,5150,5290,126180,26450.0,5000000.0
1999-10-11,5150,5340,5070,5150,49460,25750.0,5000000.0
1999-10-12,5100,5320,5100,5210,67180,26050.0,5000000.0
1999-10-13,5120,5290,5100,5150,63410,25750.0,5000000.0
1999-10-14,5010,5190,5010,5150,54970,25750.0,5000000.0
1999-10-15,5300,5380,5110,5110,80840,25550.0,5000000.0
1999-10-18,5110,5480,4900,4950,92780,24750.0,5000000.0
1999-10-19,5060,5130,4850,4860,46070,24300.0,5000000.0
1999-10-20,4900,5350,4900,5140,122190,25700.0,5000000.0
1999-10-21,5200,5260,5040,5040,56700,25200.0,5000000.0
1999-10-22,5100,5190,4940,5000,44130,25000.0,5000000.0
1999-10-25,4920,5030,4700,4760,35350,23800.0,5000000.0
1999-10-26,4650,4800,4590,4630,45650,23150.0,5000000.0
1999-10-27,4560,4720,4530,4600,36500,23000.0,5000000.0
1999-10-28,4500,4770,4500,4700,37900,23500.0,5000000.0
1999-10-29,4750,4900,4700,4700,45710,23500.0,5000000.0
1999-11-01,4810,4890,4770,4810,66640,24050.0,5000000.0
1999-11-02,4865,4940,4810,4830,55300,24150.0,5000000.0
1999-11-03,4850,5060,4760,4930,75240,24650.0,5000000.0
1999-11-04,5000,5250,4930,5110,121330,25550.0,5000000.0
1999-11-05,5290,5300,5010,5010,112640,25050.0,5000000.0
1999-11-08,5150,5150,4950,4995,105760,24975.0,5000000.0
1999-11-09,5000,5500,4950,5280,298550,26400.0,5000000.0
1999-11-10,5310,5600,5160,5370,256530,26850.0,5000000.0
1999-11-11,5450,5590,5310,5350,118730,26750.0,5000000.0
1999-11-12,5500,5500,5020,5020,156100,25100.0,5000000.0
1999-11-15,4950,5080,4780,4930,115620,24650.0,5000000.0
1999-11-16,4930,5090,4800,4850,84910,24250.0,5000000.0
1999-11-17,4930,4950,4530,4530,131300,22650.0,5000000.0
1999-11-18,4350,4700,4350,4600,72740,23000.0,5000000.0
1999-11-19,4460,4600,4420,4500,69300,22500.0,5000000.0
1999-11-22,4500,4990,4500,4700,104880,23500.0,5000000.0
1999-11-23,4730,4730,4500,4550,48090,22750.0,5000000.0
1999-11-24,4500,4550,4330,4350,61930,21750.0,5000000.0
1999-11-25,4250,4500,4100,4100,80740,20500.0,5000000.0
1999-11-26,3960,4190,3710,3890,109110,19450.0,5000000.0
1999-11-29,4100,4100,3750,3800,52400,19000.0,5000000.0
1999-11-30,3810,4200,3810,4000,70150,20000.0,5000000.0
1999-12-01,3900,3910,3800,3800,61190,19000.0,5000000.0
1999-12-02,3700,4000,3700,3950,83390,19750.0,5000000.0
1999-12-03,3980,4100,3850,3960,59390,19800.0,5000000.0
1999-12-06,3980,3980,3730,3750,38890,18750.0,5000000.0
1999-12-07,3610,3835,3350,3455,36580,17275.0,5000000.0
1999-12-08,3400,3400,3150,3400,56180,17000.0,5000000.0
1999-12-09,3300,3530,3250,3460,62860,17300.0,5000000.0
1999-12-10,3500,3790,3360,3745,60840,18725.0,5000000.0
1999-12-13,3890,4140,3750,4100,84640,20500.0,5000000.0
1999-12-14,4080,4330,3900,4100,97610,20500.0,5000000.0
1999-12-15,4150,4350,3760,3890,85190,19450.0,5000000.0
1999-12-16,4000,4080,3800,3900,59060,19500.0,5000000.0
1999-12-17,3950,4085,3800,3950,62690,19750.0,5000000.0
1999-12-20,3850,4140,3750,3800,30990,19000.0,5000000.0
1999-12-21,3870,4000,3620,3800,65170,19000.0,5000000.0
1999-12-22,3780,3780,3450,3450,34890,17250.0,5000000.0
1999-12-23,3310,3500,3250,3250,63550,16250.0,5000000.0
1999-12-24,3300,3400,3200,3370,46730,16850.0,5000000.0
1999-12-27,3400,3550,3250,3250,29690,16250.0,5000000.0
1999-12-28,3155,3735,3150,3310,86770,16550.0,5000000.0
2000-01-04,3470,3805,3470,3700,35580,18500.0,5000000.0
2000-01-05,3550,3900,3520,3810,58400,19050.0,5000000.0
2000-01-06,3800,3800,3570,3700,36510,18500.0,5000000.0
2000-01-07,3750,3750,3480,3590,40940,17950.0,5000000.0
2000-01-10,3600,3750,3510,3600,19700,18000.0,5000000.0
2000-01-11,3550,3690,3405,3550,41780,17750.0,5000000.0
2000-01-12,3500,3700,3400,3450,28570,17250.0,5000000.0
2000-01-13,3460,3500,3320,3425,26960,17125.0,5000000.0
2000-01-14,3430,3935,3420,3935,127390,19675.0,5000000.0
2000-01-17,4100,4525,3910,4155,254460,20775.0,5000000.0
2000-01-18,4200,4350,3910,3940,87620,19700.0,5000000.0
2000-01-19,3720,4490,3690,3900,203740,19500.0,5000000.0
2000-01-20,3900,4000,3615,3810,61860,19050.0,5000000.0
2000-01-21,3425,4000,3425,3700,76280,18500.0,5000000.0
2000-01-24,3720,3940,3710,3900,67650,19500.0,5000000.0
2000-01-25,3915,4485,3810,4390,275210,21950.0,5000000.0
2000-01-26,4390,4590,4145,4390,352000,21950.0,5000000.0
2000-01-27,4590,4890,4400,4500,208740,22500.0,5000000.0
2000-01-28,4550,4600,4330,4350,69330,21750.0,5000000.0
2000-01-31,4350,4400,4180,4180,71780,20900.0,5000000.0
2000-02-01,4110,4380,4100,4200,90740,21000.0,5000000.0
2000-02-02,4200,4580,4200,4240,83710,21200.0,5000000.0
2000-02-03,4300,4500,4240,4240,110550,21200.0,5000000.0
2000-02-07,4150,4360,4150,4170,92050,20850.0,5000000.0
2000-02-08,4215,4450,4150,4290,109610,21450.0,5000000.0
2000-02-09,4490,4600,4250,4250,153800,21250.0,5000000.0
2000-02-10,4250,4250,3820,4090,126880,20450.0,5000000.0
2000-02-11,3880,4070,3760,3810,61160,19050.0,5000000.0
2000-02-14,3660,3900,3510,3510,42160,17550.0,5000000.0
2000-02-15,3555,3695,3455,3455,35150,17275.0,5000000.0
2000-02-16,3500,3590,3400,3475,33840,17375.0,5000000.0
2000-02-17,3485,3485,3325,3400,17140,17000.0,5000000.0
2000-02-18,3450,3495,3315,3400,46910,17000.0,5000000.0
2000-02-21,3310,3595,2890,3150,33150,15750.0,5000000.0
2000-02-22,3000,3220,3000,3125,23820,15625.0,5000000.0
2000-02-23,3150,3500,3000,3350,53980,16750.0,5000000.0
2000-02-24,3215,3470,3215,3365,30050,16825.0,5000000.0
2000-02-25,3350,3600,3300,3500,48500,17500.0,5000000.0
2000-02-28,3580,4025,3500,3900,120470,19500.0,5000000.0
2000-02-29,3870,3970,3630,3750,78330,18750.0,5000000.0
2000-03-02,3930,4100,3700,3890,73840,19450.0,5000000.0
2000-03-03,4090,4090,3750,3820,44310,19100.0,5000000.0
2000-03-06,3820,4200,3740,3975,92770,19875.0,5000000.0
2000-03-07,3995,4000,3800,3890,47790,19450.0,5000000.0
2000-03-08,3810,3910,3750,3800,39270,19000.0,5000000.0
2000-03-09,3910,4160,3800,4120,129770,20600.0,5000000.0
2000-03-10,4050,4190,3950,4110,66950,20550.0,5000000.0
2000-03-13,4180,4725,4120,4725,256580,23625.0,5000000.0
2000-03-14,5400,5400,4200,4460,188860,22300.0,5000000.0
2000-03-15,4310,4450,3950,4110,95510,20550.0,5000000.0
2000-03-16,4110,4300,3840,3880,62820,19400.0,5000000.0
2000-03-17,3820,4000,3750,3750,80910,18750.0,5000000.0
2000-03-20,3780,3980,3620,3850,67470,19250.0,5000000.0
2000-03-21,3930,4080,3805,3870,37070,19350.0,5000000.0
2000-03-22,3800,3940,3700,3850,63290,19250.0,5000000.0
2000-03-23,3860,3900,3765,3800,35560,19000.0,5000000.0
2000-03-24,3890,4170,3850,4000,113580,20000.0,5000000.0
2000-03-27,4100,4590,4050,4270,236650,21350.0,5000000.0
2000-03-28,4355,4355,3950,3950,82090,19750.0,5000000.0
2000-03-29,4150,4150,3900,3940,70600,19700.0,5000000.0
2000-03-30,4250,4250,3810,3930,105320,19650.0,5000000.0
2000-03-31,3880,4090,3800,3900,56000,19500.0,5000000.0
2000-04-03,4190,4190,3900,3900,81440,19500.0,5000000.0
2000-04-04,3900,3980,3435,3640,72860,18200.0,5000000.0
2000-04-06,3710,3720,3510,3620,61730,18100.0,5000000.0
2000-04-07,3630,3750,3620,3650,61730,18250.0,5000000.0
2000-04-10,3790,3880,3700,3880,37450,19400.0,5000000.0
2000-04-11,3880,3880,3700,3740,26030,18700.0,5000000.0
2000-04-12,3750,3980,3750,3930,38530,19650.0,5000000.0
2000-04-14,3800,3900,3700,3700,28250,18500.0,5000000.0
2000-04-17,3700,3700,3150,3150,68300,15750.0,5000000.0
2000-04-18,3220,3500,3220,3500,41410,17500.0,5000000.0
2000-04-19,3500,3900,3500,3800,40040,19000.0,5000000.0
2000-04-20,3800,3800,3635,3695,39420,18475.0,5000000.0
2000-04-21,3700,3840,3695,3700,22600,18500.0,5000000.0
2000-04-24,3700,4080,3700,4080,116540,20400.0,5000000.0
2000-04-25,4100,4230,3670,3670,123810,18350.0,5000000.0
2000-04-26,3750,3900,3560,3580,66420,17900.0,5000000.0
2000-04-27,3580,3700,3580,3590,31810,17950.0,5000000.0
2000-04-28,3590,3800,3590,3720,49080,18600.0,5000000.0
2000-05-02,3890,3890,3720,3720,40300,18600.0,5000000.0
2000-05-03,3725,3780,3720,3730,27190,18650.0,5000000.0
2000-05-04,3730,3785,3730,3740,18280,18700.0,5000000.0
2000-05-08,3900,3900,3740,3755,26840,18775.0,5000000.0
2000-05-09,3780,3820,3755,3755,20920,18775.0,5000000.0
2000-05-10,3620,3750,3620,3630,15110,18150.0,5000000.0
2000-05-12,3630,3770,3530,3530,43660,17650.0,5000000.0
2000-05-15,3600,3630,3430,3470,25910,17350.0,5000000.0
2000-05-16,3550,3550,3300,3360,19070,16800.0,5000000.0
2000-05-17,3300,3450,2900,2900,9190,14500.0,5000000.0
2000-05-18,2760,3030,2600,2900,15270,14500.0,5000000.0
2000-05-19,2850,3000,2720,3000,6780,15000.0,5000000.0
2000-05-22,3050,3050,2620,2850,14270,14250.0,5000000.0
2000-05-23,2610,2700,2570,2600,5270,13000.0,5000000.0
2000-05-24,2410,2725,2410,2700,7210,13500.0,5000000.0
2000-05-25,2550,3000,2550,3000,16480,15000.0,5000000.0
2000-05-26,2990,2990,2750,2900,13770,14500.0,5000000.0
2000-05-29,2640,2990,2640,2990,8990,14950.0,5000000.0
2000-05-30,3050,3200,2930,3200,14760,16000.0,5000000.0
2000-05-31,3400,3450,3210,3400,25740,17000.0,5000000.0
2000-06-01,3400,3400,3150,3400,14840,17000.0,5000000.0
2000-06-02,3500,3910,3260,3450,100950,17250.0,5000000.0
2000-06-05,3570,3600,3400,3455,55600,17275.0,5000000.0
2000-06-07,3440,3480,3305,3360,35990,16800.0,5000000.0
2000-06-08,3400,3445,2910,3005,31950,15025.0,5000000.0
2000-06-09,2900,3250,2900,3240,19490,16200.0,5000000.0
2000-06-12,3200,3210,3110,3170,14870,15850.0,5000000.0
2000-06-13,3050,3170,3010,3010,16090,15050.0,5000000.0
2000-06-14,3300,3300,3020,3185,8640,15925.0,5000000.0
2000-06-15,3060,3150,2900,2975,12870,14875.0,5000000.0
2000-06-16,2810,3040,2810,2950,26420,14750.0,5000000.0
2000-06-19,2900,2995,2900,2910,8700,14550.0,5000000.0
2000-06-20,2900,2940,2850,2940,6510,14700.0,5000000.0
2000-06-21,2950,3000,2870,2880,6080,14400.0,5000000.0
2000-06-22,2900,3200,2700,2950,268780,14750.0,5000000.0
2000-06-23,2950,2950,2800,2890,26420,14450.0,5000000.0
2000-06-26,2940,2980,2900,2960,8250,14800.0,5000000.0
2000-06-27,2960,3000,2860,2860,22920,14300.0,5000000.0
2000-06-28,2910,3030,2910,2960,20190,14800.0,5000000.0
2000-06-29,2910,3010,2910,2950,25010,14750.0,5000000.0
2000-06-30,3050,3050,2900,2950,4970,14750.0,5000000.0
2000-07-03,2980,3100,2980,3050,33060,15250.0,5000000.0
2000-07-04,3140,3140,2925,2925,25720,14625.0,5000000.0
2000-07-05,2950,2990,2870,2975,18300,14875.0,5000000.0
2000-07-06,2910,3045,2900,2960,26970,14800.0,5000000.0
2000-07-07,2960,3100,2960,3050,45660,15250.0,5000000.0
2000-07-10,3100,3240,3090,3130,30160,15650.0,5000000.0
2000-07-11,3150,3220,3060,3100,53610,15500.0,5000000.0
2000-07-12,3100,3150,2950,3000,23380,15000.0,5000000.0
2000-07-13,2995,2995,2910,2970,18220,14850.0,5000000.0
2000-07-14,2910,2985,2870,2920,11810,14600.0,5000000.0
2000-07-18,2970,3355,2970,3130,232680,15650.0,5000000.0
2000-07-19,3130,3220,2820,2950,94110,14750.0,5000000.0
2000-07-20,2900,2900,2690,2760,38770,13800.0,5000000.0
2000-07-21,2780,2840,2780,2820,36630,14100.0,5000000.0
2000-07-24,2850,2850,2700,2770,18820,13850.0,5000000.0
2000-07-25,2725,2950,2700,2700,10300,13500.0,5000000.0
2000-07-26,2840,2840,2720,2740,5630,13700.0,5000000.0
2000-07-27,2745,2745,2700,2705,5290,13525.0,5000000.0
2000-07-28,2660,2730,2600,2700,40060,13500.0,5000000.0
2000-07-31,2690,2700,2595,2650,19630,13250.0,5000000.0
2000-08-01,2700,2765,2540,2665,50440,13325.0,5000000.0
2000-08-02,2665,2690,2630,2675,15440,13375.0,5000000.0
2000-08-03,2750,2750,2680,2740,17670,13700.0,5000000.0
2000-08-04,2700,2770,2650,2720,6280,13600.0,5000000.0
2000-08-07,2600,2635,2600,2600,16260,13000.0,5000000.0
2000-08-08,2600,2620,2510,2530,16060,12650.0,5000000.0
2000-08-09,2530,2590,2530,2550,12150,12750.0,5000000.0
2000-08-10,2650,2650,2560,2615,6350,13075.0,5000000.0
2000-08-11,2560,2900,2560,2800,50620,14000.0,5000000.0
2000-08-14,2800,3200,2800,3070,84670,15350.0,5000000.0
2000-08-16,3100,3165,2920,2955,48690,14775.0,5000000.0
2000-08-17,2860,2955,2720,2800,33940,14000.0,5000000.0
2000-08-18,2800,2810,2705,2710,25650,13550.0,5000000.0
2000-08-21,2755,2900,2670,2810,64560,14050.0,5000000.0
2000-08-22,2670,2880,2670,2800,23390,14000.0,5000000.0
2000-08-23,2820,2820,2720,2780,24690,13900.0,5000000.0
2000-08-24,2800,2810,2700,2720,18500,13600.0,5000000.0
2000-08-25,2770,3120,2770,2870,111680,14350.0,5000000.0
2000-08-28,3010,3200,2875,2910,68470,14550.0,5000000.0
2000-08-29,2880,2990,2760,2825,37090,14125.0,5000000.0
2000-08-30,2765,2840,2730,2785,35630,13925.0,5000000.0
2000-08-31,2810,2850,2680,2700,31150,13500.0,5000000.0
2000-09-01,2725,2770,2700,2710,13570,13550.0,5000000.0
2000-09-04,2710,3115,2710,3115,282740,15575.0,5000000.0
2000-09-05,3070,3170,2865,2900,168220,14500.0,5000000.0
2000-09-06,2900,3130,2900,3050,194270,15250.0,5000000.0
2000-09-07,3000,3470,2980,3020,328930,15100.0,5000000.0
2000-09-08,3150,3240,2925,2940,118940,14700.0,5000000.0
2000-09-14,2950,3000,2850,2900,38810,14500.0,5000000.0
2000-09-15,3000,3130,2900,2980,65650,14900.0,5000000.0
2000-09-18,2980,3020,2535,2625,52630,13125.0,5000000.0
2000-09-19,2620,2795,2500,2700,46950,13500.0,5000000.0
2000-09-20,2700,2930,2700,2860,65580,14300.0,5000000.0
