하이트진로홀딩스(000140),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-04-30,14938.0,14938.0,13957.0,14473.0,78230.0,225820.0,8064996.0
1999-05-03,14499.0,14990.0,14370.0,14886.0,111480.0,232272.0,8064996.0
1999-05-04,14938.0,15766.0,14732.0,14886.0,96200.0,232272.0,8064996.0
1999-05-06,15249.0,16541.0,14680.0,16282.0,249770.0,254047.0,8064996.0
1999-05-07,16386.0,17058.0,13956.0,16799.0,172450.0,262112.0,8064996.0
1999-05-10,17316.0,17316.0,16101.0,17006.0,82850.0,265338.0,8064996.0
1999-05-11,16954.0,17057.0,15507.0,15507.0,59490.0,241950.0,8064996.0
1999-05-12,16024.0,16024.0,15042.0,15196.0,60530.0,237111.0,8064996.0
1999-05-13,15197.0,15197.0,13439.0,13491.0,50390.0,210496.0,8064996.0
1999-05-14,14214.0,14835.0,13775.0,13853.0,193860.0,216142.0,8064996.0
1999-05-17,13852.0,13956.0,12664.0,12664.0,39130.0,197592.0,8064996.0
1999-05-18,12664.0,13181.0,12044.0,12405.0,122960.0,193560.0,8064996.0
1999-05-19,14215.0,14215.0,12716.0,12845.0,134250.0,200415.0,8064996.0
1999-05-20,13103.0,13181.0,11630.0,11785.0,175060.0,183882.0,8064996.0
1999-05-21,12132.0,12720.0,11919.0,12507.0,125000.0,188721.0,8064996.0
1999-05-24,12827.0,12827.0,12026.0,12293.0,47770.0,185495.0,8064996.0
1999-05-25,11972.0,12720.0,11972.0,12640.0,31870.0,190737.0,8064996.0
1999-05-26,12560.0,13896.0,12560.0,13896.0,102110.0,209690.0,8064996.0
1999-05-27,13629.0,15981.0,13629.0,15981.0,252380.0,241143.0,8064996.0
1999-05-28,15767.0,16462.0,15473.0,15713.0,189420.0,237111.0,8064996.0
1999-05-31,15633.0,15767.0,14965.0,15500.0,57940.0,233885.0,8064996.0
1999-06-01,15500.0,15981.0,14965.0,15927.0,105640.0,240337.0,8064996.0
1999-06-02,15500.0,17905.0,15500.0,16729.0,202100.0,252434.0,8064996.0
1999-06-03,17370.0,18172.0,16034.0,18172.0,167740.0,274210.0,8064996.0
1999-06-04,18172.0,19134.0,17156.0,17744.0,107640.0,267758.0,8064996.0
1999-06-07,17905.0,18439.0,17637.0,17637.0,104490.0,266145.0,8064996.0
1999-06-08,18279.0,19081.0,17958.0,18439.0,102450.0,278242.0,8064996.0
1999-06-09,18439.0,18920.0,17905.0,18172.0,81720.0,274210.0,8064996.0
1999-06-10,18493.0,20898.0,18493.0,20898.0,192640.0,315341.0,8064996.0
1999-06-11,22341.0,22341.0,20310.0,20684.0,85030.0,312115.0,8064996.0
1999-06-14,20203.0,20310.0,18974.0,19535.0,51370.0,294776.0,8064996.0
1999-06-15,18733.0,20256.0,18439.0,18733.0,60690.0,282678.0,8064996.0
1999-06-16,18974.0,20524.0,18974.0,19348.0,107310.0,291953.0,8064996.0
1999-06-17,19775.0,22234.0,19775.0,21539.0,169770.0,325019.0,8064996.0
1999-06-18,21539.0,24024.0,20844.0,22501.0,123420.0,339536.0,8064996.0
1999-06-21,22715.0,23517.0,21913.0,22448.0,84940.0,338730.0,8064996.0
1999-06-22,22180.0,22448.0,20951.0,22180.0,105910.0,334697.0,8064996.0
1999-06-23,22180.0,22448.0,18867.0,21967.0,116840.0,331471.0,8064996.0
1999-06-24,21913.0,21913.0,21005.0,21111.0,73440.0,318567.0,8064996.0
1999-06-25,20577.0,21913.0,20577.0,21539.0,81630.0,325019.0,8064996.0
1999-06-28,21005.0,21379.0,20684.0,20898.0,78390.0,315341.0,8064996.0
1999-06-29,20898.0,21860.0,20844.0,20898.0,122000.0,315341.0,8064996.0
1999-06-30,21539.0,21539.0,21111.0,21486.0,92620.0,324213.0,8064996.0
1999-07-01,21539.0,23196.0,21405.0,22314.0,191710.0,336714.0,8064996.0
1999-07-02,22982.0,23784.0,22715.0,23410.0,105290.0,353247.0,8064996.0
1999-07-05,23436.0,23784.0,22180.0,23356.0,80310.0,352440.0,8064996.0
1999-07-06,23249.0,23249.0,22474.0,22768.0,56140.0,343569.0,8064996.0
1999-07-07,22180.0,23998.0,22180.0,22314.0,86950.0,336714.0,8064996.0
1999-07-08,23089.0,23303.0,22448.0,22875.0,98090.0,345182.0,8064996.0
1999-07-09,22982.0,23249.0,22875.0,22982.0,56190.0,346795.0,8064996.0
1999-07-12,22982.0,23517.0,22180.0,22341.0,56180.0,337117.0,8064996.0
1999-07-13,22341.0,23036.0,22180.0,22180.0,71020.0,334697.0,8064996.0
1999-07-14,22180.0,22715.0,22180.0,22287.0,56940.0,336310.0,8064996.0
1999-07-15,22287.0,22715.0,21913.0,22287.0,45140.0,336310.0,8064996.0
1999-07-16,22180.0,22555.0,22180.0,22448.0,31020.0,338730.0,8064996.0
1999-07-19,22180.0,22715.0,21913.0,22448.0,44300.0,338730.0,8064996.0
1999-07-20,22448.0,23517.0,22074.0,22501.0,57270.0,339536.0,8064996.0
1999-07-21,22180.0,22234.0,20577.0,20951.0,110930.0,411858.0,10506585.0
1999-07-22,20310.0,20791.0,19348.0,20043.0,60540.0,393997.0,10506585.0
1999-07-23,18867.0,19989.0,18867.0,19348.0,63210.0,380338.0,10506585.0
1999-07-26,17637.0,19054.0,17103.0,18706.0,36760.0,367730.0,10506585.0
1999-07-27,18172.0,19775.0,18172.0,19668.0,40010.0,386642.0,10506585.0
1999-07-28,19668.0,21379.0,18920.0,21058.0,66900.0,413959.0,10506585.0
1999-07-29,20043.0,21379.0,19668.0,21111.0,40820.0,415010.0,10506585.0
1999-07-30,20417.0,21379.0,20310.0,20844.0,48260.0,409757.0,10506585.0
1999-08-02,20096.0,20310.0,18706.0,19348.0,62550.0,380338.0,10506585.0
1999-08-03,18386.0,20310.0,18386.0,19775.0,53070.0,388744.0,10506585.0
1999-08-04,19241.0,19989.0,19241.0,19829.0,51080.0,389794.0,10506585.0
1999-08-05,19775.0,19775.0,18760.0,18760.0,20850.0,368781.0,10506585.0
1999-08-06,20043.0,20310.0,18412.0,18706.0,17880.0,367730.0,10506585.0
1999-08-09,18706.0,19294.0,18225.0,19081.0,19310.0,375085.0,10506585.0
1999-08-10,18974.0,18974.0,18279.0,18706.0,15620.0,367730.0,10506585.0
1999-08-11,18867.0,19829.0,18867.0,19241.0,93900.0,380807.0,10577979.0
1999-08-12,19348.0,19775.0,18974.0,19348.0,77630.0,382923.0,10577979.0
1999-08-13,19348.0,19348.0,18172.0,18546.0,49250.0,367056.0,10577979.0
1999-08-16,18706.0,19829.0,18599.0,19027.0,50510.0,376576.0,10577979.0
1999-08-17,20043.0,20310.0,19241.0,20256.0,86440.0,400905.0,10577979.0
1999-08-18,20203.0,20791.0,19668.0,19829.0,34390.0,392443.0,10577979.0
1999-08-19,20310.0,20577.0,19829.0,19829.0,58230.0,392443.0,10577979.0
1999-08-20,19989.0,20577.0,19508.0,20310.0,45440.0,401963.0,10577979.0
1999-08-23,20310.0,21245.0,20149.0,21111.0,69890.0,417830.0,10577979.0
1999-08-24,21111.0,21539.0,20577.0,21379.0,65590.0,423119.0,10577979.0
1999-08-25,21646.0,22661.0,21379.0,21379.0,148160.0,423119.0,10577979.0
1999-08-26,21967.0,22127.0,21245.0,21379.0,70470.0,423119.0,10577979.0
1999-08-27,20898.0,21486.0,20149.0,20310.0,92720.0,401963.0,10577979.0
1999-08-30,19829.0,20203.0,19615.0,19668.0,23320.0,389270.0,10577979.0
1999-08-31,19054.0,19936.0,18813.0,19722.0,32580.0,390327.0,10577979.0
1999-09-01,19241.0,19615.0,18974.0,19134.0,47720.0,378692.0,10577979.0
1999-09-02,18813.0,19241.0,18439.0,18920.0,28780.0,374460.0,10577979.0
1999-09-03,19348.0,19348.0,18225.0,18439.0,37360.0,364940.0,10577979.0
1999-09-06,18439.0,18706.0,17985.0,18172.0,23990.0,359651.0,10577979.0
1999-09-07,18599.0,18706.0,18172.0,18332.0,28720.0,362825.0,10577979.0
1999-09-08,18493.0,19562.0,18359.0,19081.0,65850.0,377634.0,10577979.0
1999-09-09,18813.0,19348.0,18439.0,19348.0,37790.0,382923.0,10577979.0
1999-09-10,18974.0,20310.0,18974.0,19455.0,55390.0,385038.0,10577979.0
1999-09-13,20043.0,20256.0,19241.0,19401.0,41160.0,383981.0,10577979.0
1999-09-14,19401.0,21379.0,18974.0,21379.0,147590.0,423119.0,10577979.0
1999-09-15,21218.0,21379.0,19882.0,20417.0,74960.0,404079.0,10577979.0
1999-09-16,20844.0,21218.0,20310.0,20310.0,143770.0,401963.0,10577979.0
1999-09-17,19882.0,21325.0,19241.0,20310.0,161540.0,401963.0,10577979.0
1999-09-20,20791.0,20791.0,19829.0,19936.0,70580.0,394559.0,10577979.0
1999-09-21,20043.0,20791.0,20043.0,20791.0,80670.0,411483.0,10577979.0
1999-09-22,20310.0,21192.0,20310.0,20951.0,36660.0,414657.0,10577979.0
1999-09-27,18439.0,21325.0,18439.0,20256.0,42630.0,400905.0,10577979.0
1999-09-28,21058.0,21058.0,20096.0,20737.0,63210.0,410426.0,10577979.0
1999-09-29,20737.0,22180.0,20577.0,21379.0,122860.0,423119.0,10577979.0
1999-09-30,21379.0,21806.0,21379.0,21539.0,93550.0,426293.0,10577979.0
1999-10-01,21379.0,21646.0,20737.0,21325.0,34380.0,422061.0,10577979.0
1999-10-04,21111.0,21860.0,20310.0,21272.0,19280.0,421004.0,10577979.0
1999-10-05,22074.0,22074.0,21379.0,21913.0,90130.0,433697.0,10577979.0
1999-10-06,21913.0,22715.0,21379.0,22341.0,40890.0,442160.0,10577979.0
1999-10-07,22341.0,23998.0,21913.0,23998.0,45100.0,474951.0,10577979.0
1999-10-08,24051.0,25173.0,22448.0,22661.0,44170.0,448506.0,10577979.0
1999-10-11,21593.0,22902.0,21432.0,22180.0,31430.0,438986.0,10577979.0
1999-10-12,22180.0,24051.0,22180.0,22875.0,34490.0,452738.0,10577979.0
1999-10-13,22982.0,22982.0,22180.0,22448.0,22310.0,444275.0,10577979.0
1999-10-14,22047.0,22448.0,21646.0,21699.0,38060.0,429466.0,10577979.0
1999-10-15,21699.0,23249.0,21165.0,22074.0,136820.0,436871.0,10577979.0
1999-10-18,21646.0,21860.0,20898.0,20898.0,35160.0,413599.0,10577979.0
1999-10-19,20898.0,21379.0,19936.0,21379.0,65620.0,423119.0,10577979.0
1999-10-20,20363.0,21272.0,20363.0,20844.0,32770.0,412541.0,10577979.0
1999-10-21,21379.0,21860.0,21379.0,21806.0,93810.0,431582.0,10577979.0
1999-10-22,21806.0,22127.0,21379.0,21806.0,14610.0,431582.0,10577979.0
1999-10-25,21646.0,21967.0,21165.0,21860.0,31410.0,432639.0,10577979.0
1999-10-26,21860.0,22448.0,21379.0,22180.0,43050.0,438986.0,10577979.0
1999-10-27,21913.0,22394.0,21913.0,22180.0,13040.0,438986.0,10577979.0
1999-10-28,22287.0,22929.0,21913.0,22341.0,27420.0,442160.0,10577979.0
1999-10-29,22929.0,23223.0,22180.0,22448.0,54380.0,444275.0,10577979.0
1999-11-01,22822.0,22822.0,21913.0,22180.0,51300.0,438986.0,10577979.0
1999-11-02,22448.0,23249.0,21646.0,21913.0,140810.0,433697.0,10577979.0
1999-11-03,21913.0,21913.0,21459.0,21593.0,53670.0,427350.0,10577979.0
1999-11-04,21593.0,22180.0,21218.0,21539.0,99900.0,426293.0,10577979.0
1999-11-05,21379.0,21486.0,21245.0,21379.0,45480.0,423119.0,10577979.0
1999-11-08,21379.0,21379.0,21005.0,21005.0,29360.0,415715.0,10577979.0
1999-11-09,19508.0,21005.0,19508.0,20844.0,82120.0,412541.0,10577979.0
1999-11-10,21833.0,21833.0,20871.0,21459.0,77740.0,424706.0,10577979.0
1999-11-11,21726.0,21860.0,21379.0,21486.0,93140.0,425235.0,10577979.0
1999-11-12,21646.0,21646.0,20657.0,20684.0,83050.0,409368.0,10577979.0
1999-11-15,21753.0,21753.0,20844.0,20844.0,31450.0,412541.0,10577979.0
1999-11-16,20844.0,20844.0,20256.0,20310.0,25330.0,401963.0,10577979.0
1999-11-17,20363.0,21111.0,19241.0,19668.0,51150.0,389270.0,10577979.0
1999-11-18,19668.0,20043.0,18974.0,19027.0,44350.0,376576.0,10577979.0
1999-11-19,19054.0,19882.0,19054.0,19642.0,57550.0,388741.0,10577979.0
1999-11-22,19749.0,20310.0,19642.0,19775.0,52340.0,391385.0,10577979.0
1999-11-23,19775.0,19775.0,19214.0,19321.0,15390.0,382394.0,10577979.0
1999-11-24,19294.0,19294.0,17985.0,18172.0,57400.0,359651.0,10577979.0
1999-11-25,18466.0,18493.0,16168.0,17370.0,44040.0,343784.0,10577979.0
1999-11-26,17290.0,17370.0,16087.0,16569.0,57680.0,327917.0,10577979.0
1999-11-29,16034.0,16943.0,16034.0,16729.0,27430.0,331091.0,10577979.0
1999-11-30,17798.0,18172.0,16943.0,17637.0,71790.0,349073.0,10577979.0
1999-12-01,17664.0,18038.0,17103.0,17531.0,94160.0,346958.0,10577979.0
1999-12-02,17531.0,20149.0,17477.0,20149.0,131810.0,398790.0,10577979.0
1999-12-03,21379.0,21486.0,19882.0,20256.0,46860.0,400905.0,10577979.0
1999-12-06,20685.0,20685.0,18653.0,19134.0,15380.0,378692.0,10577979.0
1999-12-07,19508.0,19508.0,17531.0,18172.0,51000.0,359651.0,10577979.0
1999-12-08,16569.0,18706.0,16569.0,18493.0,44430.0,365998.0,10577979.0
1999-12-09,18974.0,19722.0,15740.0,15740.0,91400.0,311521.0,10577979.0
1999-12-10,18092.0,18092.0,17050.0,18065.0,157500.0,357536.0,10577979.0
1999-12-13,18012.0,18706.0,17798.0,18225.0,35440.0,360709.0,10577979.0
1999-12-14,18653.0,20951.0,18065.0,20951.0,95250.0,414657.0,10577979.0
1999-12-15,19882.0,22180.0,19241.0,19775.0,58060.0,391385.0,10577979.0
1999-12-16,19027.0,20737.0,19027.0,19775.0,24610.0,391385.0,10577979.0
1999-12-17,20310.0,22742.0,19989.0,20149.0,58810.0,398790.0,10577979.0
1999-12-20,20256.0,20256.0,19374.0,19775.0,15780.0,391385.0,10577979.0
1999-12-21,19775.0,19802.0,18439.0,18706.0,35550.0,370229.0,10577979.0
1999-12-22,18706.0,18706.0,17263.0,18092.0,33360.0,358065.0,10577979.0
1999-12-23,18092.0,18626.0,17905.0,18092.0,18240.0,358065.0,10577979.0
1999-12-24,17905.0,18172.0,17637.0,18172.0,33380.0,359651.0,10577979.0
1999-12-27,18279.0,18653.0,17156.0,18145.0,53290.0,359122.0,10577979.0
1999-12-28,18145.0,20791.0,16943.0,20791.0,58430.0,411483.0,10577979.0
2000-01-04,19294.0,20043.0,18706.0,18974.0,21790.0,375518.0,10577979.0
2000-01-05,18573.0,20016.0,18573.0,18974.0,42720.0,375518.0,10577979.0
2000-01-06,18493.0,19455.0,17637.0,18172.0,32950.0,359651.0,10577979.0
2000-01-07,17477.0,17905.0,17050.0,17531.0,64580.0,346958.0,10577979.0
2000-01-10,17905.0,18332.0,17851.0,18065.0,28520.0,357536.0,10577979.0
2000-01-11,18172.0,18493.0,17130.0,18012.0,40740.0,408996.0,12136390.0
2000-01-12,18920.0,19642.0,18012.0,19187.0,74020.0,435696.0,12136390.0
2000-01-13,19187.0,21325.0,19187.0,20310.0,120690.0,461183.0,12136390.0
2000-01-14,20310.0,20310.0,19348.0,20016.0,31220.0,454508.0,12136390.0
2000-01-17,20016.0,20203.0,19321.0,19962.0,13870.0,453294.0,12136390.0
2000-01-18,19882.0,20043.0,19187.0,19268.0,17850.0,437517.0,12136390.0
2000-01-19,19081.0,19081.0,17744.0,17825.0,67090.0,404749.0,12136390.0
2000-01-20,17637.0,18172.0,16034.0,16782.0,100460.0,381083.0,12136390.0
2000-01-21,17103.0,17370.0,16462.0,16729.0,142700.0,379869.0,12136390.0
2000-01-24,16569.0,17263.0,16462.0,17103.0,45920.0,388364.0,12136390.0
2000-01-25,16462.0,16943.0,16355.0,16408.0,51710.0,372587.0,12136390.0
2000-01-26,16301.0,16462.0,15820.0,15927.0,72130.0,361664.0,12136390.0
2000-01-27,16034.0,16836.0,16034.0,16622.0,49220.0,377442.0,12136390.0
2000-01-28,17103.0,18546.0,16729.0,17905.0,131630.0,406569.0,12136390.0
2000-01-31,17798.0,17798.0,16943.0,17637.0,38250.0,400501.0,12136390.0
2000-02-01,17103.0,18172.0,17103.0,17771.0,41830.0,403535.0,12136390.0
2000-02-02,17771.0,18172.0,17557.0,17744.0,84480.0,402928.0,12136390.0
2000-02-03,18092.0,18092.0,17370.0,17637.0,64640.0,400501.0,12136390.0
2000-02-07,17370.0,18065.0,17210.0,17210.0,44010.0,390792.0,12136390.0
2000-02-08,17370.0,18439.0,17370.0,17771.0,78490.0,403535.0,12136390.0
2000-02-09,17771.0,18012.0,17370.0,17958.0,60040.0,407783.0,12136390.0
2000-02-10,17905.0,18172.0,16996.0,16996.0,70370.0,385937.0,12136390.0
2000-02-11,17370.0,17637.0,16462.0,16836.0,85550.0,382296.0,12136390.0
2000-02-14,17370.0,17370.0,16355.0,16569.0,84610.0,376228.0,12136390.0
2000-02-15,16141.0,16782.0,14965.0,15072.0,127840.0,342246.0,12136390.0
2000-02-16,15019.0,15767.0,14858.0,15019.0,67970.0,341033.0,12136390.0
2000-02-17,15125.0,15500.0,15019.0,15206.0,74040.0,345280.0,12136390.0
2000-02-18,15313.0,15500.0,14805.0,14858.0,57010.0,337392.0,12136390.0
2000-02-21,14431.0,14858.0,13094.0,13094.0,70540.0,297342.0,12136390.0
2000-02-22,13896.0,13896.0,12266.0,13469.0,88820.0,305837.0,12136390.0
2000-02-23,14698.0,15179.0,13950.0,14377.0,157820.0,326469.0,12136390.0
2000-02-24,14965.0,15393.0,14644.0,15072.0,114570.0,342246.0,12136390.0
2000-02-25,14698.0,15446.0,14538.0,14965.0,105870.0,339819.0,12136390.0
2000-02-28,14644.0,15339.0,13896.0,14618.0,54920.0,331930.0,12136390.0
2000-02-29,14698.0,15232.0,14698.0,14965.0,65020.0,339819.0,12136390.0
2000-03-02,14965.0,15232.0,14538.0,15072.0,81650.0,342246.0,12136390.0
2000-03-03,15072.0,15286.0,14698.0,14965.0,50580.0,339819.0,12136390.0
2000-03-06,15820.0,15820.0,15125.0,15767.0,103040.0,358024.0,12136390.0
2000-03-07,15767.0,15767.0,14751.0,15286.0,106500.0,347101.0,12136390.0
2000-03-08,14965.0,15125.0,14698.0,14912.0,51340.0,338605.0,12136390.0
2000-03-09,14725.0,15045.0,13950.0,13950.0,148970.0,316760.0,12136390.0
2000-03-10,14538.0,14671.0,14163.0,14163.0,70460.0,321614.0,12136390.0
2000-03-13,14431.0,15072.0,14270.0,14350.0,93650.0,325862.0,12136390.0
2000-03-14,14404.0,14806.0,13629.0,13629.0,67650.0,309478.0,12136390.0
2000-03-15,13415.0,14057.0,13415.0,13843.0,63550.0,314333.0,12136390.0
2000-03-16,14270.0,14591.0,14270.0,14564.0,61440.0,330717.0,12136390.0
2000-03-17,15019.0,15713.0,14431.0,15019.0,142860.0,341033.0,12136390.0
2000-03-20,15072.0,15366.0,14591.0,14965.0,62020.0,339819.0,12136390.0
2000-03-21,15286.0,15286.0,14698.0,14965.0,40900.0,339819.0,12136390.0
2000-03-22,14965.0,15500.0,14431.0,14431.0,130350.0,327683.0,12136390.0
2000-03-23,14751.0,14751.0,13896.0,13950.0,85240.0,316760.0,12136390.0
2000-03-24,14003.0,14217.0,13415.0,13575.0,115170.0,308264.0,12136390.0
2000-03-27,13896.0,13950.0,13629.0,13656.0,84490.0,310085.0,12136390.0
2000-03-28,13763.0,13763.0,13388.0,13388.0,116590.0,304017.0,12136390.0
2000-03-29,13629.0,13709.0,12881.0,12881.0,136160.0,292487.0,12136390.0
2000-03-30,13094.0,13709.0,12934.0,13709.0,145700.0,311298.0,12136390.0
2000-03-31,13789.0,14163.0,13201.0,13201.0,153190.0,299769.0,12136390.0
2000-04-03,13629.0,14564.0,13629.0,13896.0,207090.0,315546.0,12136390.0
2000-04-04,13950.0,14698.0,13950.0,14431.0,179010.0,327683.0,12136390.0
2000-04-06,14858.0,15206.0,14538.0,15125.0,154310.0,343460.0,12136390.0
2000-04-07,15232.0,15553.0,14538.0,15393.0,267720.0,349528.0,12136390.0
2000-04-10,15446.0,15713.0,14965.0,15419.0,142880.0,350135.0,12136390.0
2000-04-11,15099.0,15419.0,14217.0,14431.0,71940.0,327683.0,12136390.0
2000-04-12,14110.0,14538.0,13896.0,14431.0,67010.0,327683.0,12136390.0
2000-04-14,14484.0,16462.0,14163.0,16301.0,164760.0,370160.0,12136390.0
2000-04-17,14538.0,17584.0,14431.0,16034.0,199230.0,364092.0,12136390.0
2000-04-18,16569.0,17531.0,16087.0,16462.0,198600.0,373801.0,12136390.0
2000-04-19,16836.0,17103.0,16114.0,16569.0,104260.0,376228.0,12136390.0
2000-04-20,16301.0,16675.0,16034.0,16569.0,88240.0,376228.0,12136390.0
