동일고무벨트(163560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-05,12180,12318,11949,12274,32877,163191.0,12270000.0
2016-07-06,12318,12318,11857,12043,28638,160124.0,12270000.0
2016-07-07,11949,12318,11949,12089,26820,160737.0,12270000.0
2016-07-08,12318,12318,11764,11951,29150,158896.0,12270000.0
2016-07-11,11995,12134,11810,12089,41107,160737.0,12270000.0
2016-07-12,12226,12226,11903,12043,12497,160124.0,12270000.0
2016-07-13,11995,12087,11857,11951,21008,158896.0,12270000.0
2016-07-14,12041,12087,11903,12043,7249,160124.0,12270000.0
2016-07-15,12087,12134,11903,12043,11099,160124.0,12270000.0
2016-07-18,11903,12087,11903,11951,13467,158896.0,12270000.0
2016-07-19,11903,12180,11903,11996,12663,159510.0,12270000.0
2016-07-20,12041,12134,11903,12089,17093,160737.0,12270000.0
2016-07-21,12226,12318,11949,12181,49960,161964.0,12270000.0
2016-07-22,12180,12595,12180,12551,36303,166872.0,12270000.0
2016-07-25,12595,13195,12503,12965,115310,172394.0,12270000.0
2016-07-26,13103,13103,12733,12873,24534,171166.0,12270000.0
2016-07-27,12918,12918,12548,12551,38054,166872.0,12270000.0
2016-07-28,12410,12687,12365,12504,23102,166258.0,12270000.0
2016-07-29,12410,12733,12410,12504,22448,166258.0,12270000.0
2016-08-01,12503,12779,12457,12689,17165,168712.0,12270000.0
2016-08-02,12733,12826,12457,12689,22467,168712.0,12270000.0
2016-08-03,12826,12826,12318,12504,30487,166258.0,12270000.0
2016-08-04,12548,12548,12226,12365,30952,164418.0,12270000.0
2016-08-05,12318,12548,12180,12320,22792,163804.0,12270000.0
2016-08-08,12365,12503,12134,12227,16012,162578.0,12270000.0
2016-08-09,12226,12457,12180,12320,11592,163804.0,12270000.0
2016-08-10,12503,12733,12318,12412,22225,165032.0,12270000.0
2016-08-11,12457,12457,12041,12181,25022,161964.0,12270000.0
2016-08-12,12180,12318,12134,12181,22194,161964.0,12270000.0
2016-08-16,12318,12595,11995,12274,49603,163191.0,12270000.0
2016-08-17,12318,12410,12041,12320,27360,163804.0,12270000.0
2016-08-18,12180,12365,12180,12227,19099,162578.0,12270000.0
2016-08-19,12180,12410,12087,12181,20545,161964.0,12270000.0
2016-08-22,12180,12226,11764,11857,35051,157670.0,12270000.0
2016-08-23,12041,12041,11626,11813,23651,157056.0,12270000.0
2016-08-24,11949,11949,11672,11674,12438,155216.0,12270000.0
2016-08-25,11764,11810,11719,11813,9591,157056.0,12270000.0
2016-08-26,11719,11949,11672,11904,10241,158283.0,12270000.0
2016-08-29,12041,12271,11626,11857,28155,157670.0,12270000.0
2016-08-30,12226,12226,11949,11951,14118,158896.0,12270000.0
2016-08-31,12134,12134,11719,11857,12337,157670.0,12270000.0
2016-09-01,11949,11949,11719,11813,16048,157056.0,12270000.0
2016-09-02,11810,12965,11810,12919,114151,171780.0,12270000.0
2016-09-05,12779,12918,12641,12873,47258,171166.0,12270000.0
2016-09-06,12965,13009,12687,12689,52328,168712.0,12270000.0
2016-09-07,12641,12779,12457,12735,43187,169326.0,12270000.0
2016-09-08,12548,13333,12365,13059,212401,173620.0,12270000.0
2016-09-09,13148,13564,12733,13565,229295,180369.0,12270000.0
2016-09-12,13379,15225,13333,14626,875587,194480.0,12270000.0
2016-09-13,14993,15410,13979,14119,311446,187731.0,12270000.0
2016-09-19,14487,14902,14255,14581,354778,193866.0,12270000.0
2016-09-20,14394,14487,13887,14073,155477,187118.0,12270000.0
2016-09-21,14118,14255,13656,13658,101288,181596.0,12270000.0
2016-09-22,13841,13887,13379,13520,156579,179756.0,12270000.0
2016-09-23,13610,13610,13379,13380,62039,177915.0,12270000.0
2016-09-26,13379,13564,13241,13427,66906,178528.0,12270000.0
2016-09-27,13287,13426,13103,13196,73633,175461.0,12270000.0
2016-09-28,13287,13472,13103,13289,60776,176688.0,12270000.0
2016-09-29,13195,13426,13148,13242,50781,176074.0,12270000.0
2016-09-30,13241,13287,12641,12642,91571,168099.0,12270000.0
2016-10-04,12641,12872,12548,12735,49631,169326.0,12270000.0
2016-10-05,12641,12918,12641,12781,33217,169940.0,12270000.0
2016-10-06,12733,12872,12641,12735,32833,169326.0,12270000.0
2016-10-07,12779,12779,12503,12551,28662,166872.0,12270000.0
2016-10-10,12503,12687,12457,12596,16473,167486.0,12270000.0
2016-10-11,12641,12918,12548,12735,24224,169326.0,12270000.0
2016-10-12,12733,12826,12503,12735,17720,169326.0,12270000.0
2016-10-13,12733,13379,12687,12873,84004,171166.0,12270000.0
2016-10-14,12918,12918,12641,12827,19116,170553.0,12270000.0
2016-10-17,12918,13056,12595,12781,34282,169940.0,12270000.0
2016-10-18,12826,12826,12271,12457,36728,165645.0,12270000.0
2016-10-19,12503,12548,12180,12274,35475,163191.0,12270000.0
2016-10-20,12271,12457,11533,11951,69805,158896.0,12270000.0
2016-10-21,11810,12134,11810,11996,34059,159510.0,12270000.0
2016-10-24,11995,12503,11995,12274,29047,163191.0,12270000.0
2016-10-25,12271,12271,11672,11996,21740,159510.0,12270000.0
2016-10-26,11764,11857,11119,11489,96256,152762.0,12270000.0
2016-10-27,11442,11719,11303,11581,35453,153988.0,12270000.0
2016-10-28,11487,11672,11303,11396,30170,151534.0,12270000.0
2016-10-31,11533,11533,10611,10889,50510,144786.0,12270000.0
2016-11-01,11025,11211,10980,11166,17740,148467.0,12270000.0
2016-11-02,11072,11164,10381,10520,74888,139878.0,12270000.0
2016-11-03,10150,10703,10150,10705,48140,142332.0,12270000.0
2016-11-04,10564,10842,10519,10843,18854,144172.0,12270000.0
2016-11-07,10795,10934,10611,10751,26002,142946.0,12270000.0
2016-11-08,10888,11025,10795,10889,14910,144786.0,12270000.0
2016-11-09,10888,11072,10150,10428,64396,138651.0,12270000.0
2016-11-10,11025,11719,10657,10751,48391,142946.0,12270000.0
2016-11-11,10749,11025,10611,10935,17397,145400.0,12270000.0
2016-11-14,10888,11303,10795,11028,33563,146626.0,12270000.0
2016-11-15,10980,11164,10842,11028,11383,146626.0,12270000.0
2016-11-16,11119,11119,10888,10981,13175,146013.0,12270000.0
2016-11-17,11072,11119,10934,11028,10958,146626.0,12270000.0
2016-11-18,10934,11164,10888,10889,12483,144786.0,12270000.0
2016-11-21,10888,10980,10749,10843,9027,144172.0,12270000.0
2016-11-22,10795,11025,10795,10889,8044,144786.0,12270000.0
2016-11-23,10934,10980,10703,10705,12386,142332.0,12270000.0
2016-11-24,10842,10842,10519,10612,9932,141105.0,12270000.0
2016-11-25,10611,10611,10381,10473,15988,139264.0,12270000.0
2016-11-28,10564,10611,10103,10104,50694,134356.0,12270000.0
2016-11-29,10057,10381,10011,10197,16276,135584.0,12270000.0
2016-11-30,10334,10381,10103,10243,16367,136197.0,12270000.0
2016-12-01,10150,10287,10103,10197,13570,135584.0,12270000.0
2016-12-02,10287,10287,10103,10104,12481,134356.0,12270000.0
2016-12-05,9965,10196,9780,9873,39548,131289.0,12270000.0
2016-12-06,9873,10103,9873,10012,13387,133130.0,12270000.0
2016-12-07,9965,10057,9873,9873,11588,131289.0,12270000.0
2016-12-08,9873,10103,9873,10012,16594,133130.0,12270000.0
2016-12-09,10011,10611,10011,10473,38183,139264.0,12270000.0
2016-12-12,10611,11257,10564,11166,56007,148467.0,12270000.0
2016-12-13,11257,11303,10980,11075,21559,147240.0,12270000.0
2016-12-14,11164,11211,10980,11166,9284,148467.0,12270000.0
2016-12-15,11072,11533,11025,11489,25568,152762.0,12270000.0
2016-12-16,11533,11719,11072,11581,44371,153988.0,12270000.0
2016-12-19,11764,11764,11303,11443,24903,152148.0,12270000.0
2016-12-20,11442,11533,11257,11350,14212,150921.0,12270000.0
2016-12-21,11395,11810,11349,11719,29014,155829.0,12270000.0
2016-12-22,11719,11857,11580,11581,14907,153988.0,12270000.0
2016-12-23,11810,11810,11303,11719,16216,155829.0,12270000.0
2016-12-26,11533,12087,11442,11766,26469,156442.0,12270000.0
2016-12-27,11672,12041,11672,11766,23811,156442.0,12270000.0
2016-12-28,11954,12049,11812,11908,16842,153988.0,12270000.0
2016-12-29,11812,11954,11385,11481,20903,148467.0,12270000.0
2017-01-02,11481,11527,11291,11433,8211,147854.0,12270000.0
2017-01-03,11433,11623,11196,11433,27079,147854.0,12270000.0
2017-01-04,11481,11718,11291,11671,13252,150921.0,12270000.0
2017-01-05,11812,12145,11575,11956,25043,154602.0,12270000.0
2017-01-06,12002,12002,11764,11908,7823,153988.0,12270000.0
2017-01-09,12049,12049,11670,11814,11523,152762.0,12270000.0
2017-01-10,11718,11907,11575,11671,10347,150921.0,12270000.0
2017-01-11,11718,11860,11196,11529,30795,149080.0,12270000.0
2017-01-12,11527,11527,11196,11339,17368,146626.0,12270000.0
2017-01-13,11338,11623,11196,11291,10704,146013.0,12270000.0
2017-01-16,11291,11481,11100,11149,11379,144172.0,12270000.0
2017-01-17,11006,11243,10958,11006,8692,142332.0,12270000.0
2017-01-18,11054,11054,10627,10960,19802,141718.0,12270000.0
2017-01-19,10958,11054,10816,10912,8924,141105.0,12270000.0
2017-01-20,10958,11006,10673,10817,9668,139878.0,12270000.0
2017-01-23,10721,10863,10673,10675,15005,138038.0,12270000.0
2017-01-24,10627,11006,10152,10485,23849,135584.0,12270000.0
2017-01-25,10531,10627,10152,10342,25173,133743.0,12270000.0
2017-01-26,10342,10531,10152,10533,11243,136197.0,12270000.0
2017-01-31,10484,10579,10152,10248,18874,132516.0,12270000.0
2017-02-01,10246,10484,10200,10390,10963,134356.0,12270000.0
2017-02-02,10200,10246,9962,10011,87799,129448.0,12270000.0
2017-02-03,10057,10294,10009,10153,23146,131289.0,12270000.0
2017-02-06,10294,10389,10104,10390,12535,134356.0,12270000.0
2017-02-07,10627,10627,10342,10437,26529,134970.0,12270000.0
2017-02-08,10436,10484,10294,10295,10017,133130.0,12270000.0
2017-02-09,10342,10484,10104,10248,16830,132516.0,12270000.0
2017-02-10,10246,10389,10104,10248,15238,132516.0,12270000.0
2017-02-13,10246,10484,10152,10295,32947,133130.0,12270000.0
2017-02-14,10531,10816,10342,10485,51539,135584.0,12270000.0
2017-02-15,10484,10721,10342,10627,21716,137424.0,12270000.0
2017-02-16,10531,10673,10436,10579,12920,136810.0,12270000.0
2017-02-17,10627,10627,10389,10485,11718,135584.0,12270000.0
2017-02-20,10484,10531,10246,10295,10842,133130.0,12270000.0
2017-02-21,10294,10342,10104,10200,33002,131902.0,12270000.0
2017-02-22,10294,10294,10104,10153,17630,131289.0,12270000.0
2017-02-23,10200,10342,10152,10248,10567,132516.0,12270000.0
2017-02-24,10342,10342,10057,10058,10306,130062.0,12270000.0
2017-02-27,10104,10152,9962,10058,12833,130062.0,12270000.0
2017-02-28,10104,10104,9867,10011,22228,129448.0,12270000.0
2017-03-02,10104,10104,9677,9678,35234,125154.0,12270000.0
2017-03-03,9725,9773,9535,9678,15165,125154.0,12270000.0
2017-03-06,9677,9773,9535,9773,9066,126381.0,12270000.0
2017-03-07,9773,9867,9677,9869,8438,127608.0,12270000.0
2017-03-08,9915,9915,9725,9869,7837,127608.0,12270000.0
2017-03-09,9725,9915,9630,9821,8758,126994.0,12270000.0
2017-03-10,9915,9915,9582,9726,10991,125768.0,12270000.0
2017-03-13,9725,9819,9630,9773,11362,126381.0,12270000.0
2017-03-14,9773,9819,9630,9773,10421,126381.0,12270000.0
2017-03-15,9773,9773,9582,9678,11786,125154.0,12270000.0
2017-03-16,9773,9773,9488,9678,48367,125154.0,12270000.0
2017-03-17,9630,10200,9630,10105,37637,130676.0,12270000.0
2017-03-20,10294,10294,10009,10153,8928,131289.0,12270000.0
2017-03-21,10057,10152,9962,10058,20393,130062.0,12270000.0
2017-03-22,10009,10057,9867,9963,9799,128835.0,12270000.0
2017-03-23,10009,10009,9677,9773,14309,126381.0,12270000.0
2017-03-24,9867,9867,9630,9678,10941,125154.0,12270000.0
2017-03-27,9535,9773,9478,9678,66698,125154.0,12270000.0
2017-03-28,9677,9819,9535,9773,24758,126381.0,12270000.0
2017-03-29,9773,10104,9725,10058,25300,130062.0,12270000.0
2017-03-30,10057,10057,9867,10011,9251,129448.0,12270000.0
2017-03-31,10057,10057,9867,9963,20794,128835.0,12270000.0
2017-04-03,9962,10057,9819,10011,26669,129448.0,12270000.0
2017-04-04,9962,10057,9773,9821,29808,126994.0,12270000.0
2017-04-05,9819,9915,9725,9869,12694,127608.0,12270000.0
2017-04-06,9867,9867,9725,9821,12999,126994.0,12270000.0
2017-04-07,9819,9867,9677,9773,13914,126381.0,12270000.0
2017-04-10,9773,9773,9460,9584,73093,123927.0,12270000.0
2017-04-11,9630,9630,9488,9584,15858,123927.0,12270000.0
2017-04-12,9488,9582,9488,9536,14863,123314.0,12270000.0
2017-04-13,9535,9582,9488,9536,13687,123314.0,12270000.0
2017-04-14,9535,9535,9460,9480,14988,122577.0,12270000.0
2017-04-17,9488,9630,9402,9584,29868,127664.0,12640000.0
2017-04-18,9630,9725,9535,9631,17206,128296.0,12640000.0
2017-04-19,9677,9725,9582,9726,10083,129560.0,12640000.0
2017-04-20,9773,9819,9677,9726,10340,129560.0,12640000.0
2017-04-21,9773,9819,9677,9773,19247,130192.0,12640000.0
2017-04-24,9773,9773,9488,9536,28220,127032.0,12640000.0
2017-04-25,9677,9677,9535,9584,10569,127664.0,12640000.0
2017-04-26,9582,9677,9535,9678,11106,128928.0,12640000.0
2017-04-27,9582,9725,9582,9678,7212,128928.0,12640000.0
2017-04-28,9725,9725,9582,9584,9162,127664.0,12640000.0
2017-05-02,9630,9630,9488,9488,10805,126400.0,12640000.0
2017-05-04,9582,9630,9478,9488,37110,126400.0,12640000.0
2017-05-08,9488,9582,9488,9584,40398,127664.0,12640000.0
2017-05-10,9582,9773,9535,9536,33946,127032.0,12640000.0
2017-05-11,9535,9677,9488,9631,27345,128296.0,12640000.0
2017-05-12,9677,9677,9535,9536,9783,127032.0,12640000.0
2017-05-15,9535,9630,9430,9450,51163,125894.0,12640000.0
2017-05-16,9478,9535,9260,9327,64919,124251.0,12640000.0
2017-05-17,9298,9468,9298,9450,24222,125894.0,12640000.0
2017-05-18,9478,9478,9307,9442,18915,125768.0,12640000.0
2017-05-19,9478,9478,9364,9422,15581,125515.0,12640000.0
2017-05-22,9430,9440,9298,9384,37012,125010.0,12640000.0
2017-05-23,9582,9630,9478,9536,30112,127032.0,12640000.0
2017-05-24,9488,9677,9488,9584,28620,127664.0,12640000.0
2017-05-25,9535,9677,9488,9584,34165,127664.0,12640000.0
2017-05-26,9582,9677,9535,9631,15690,128296.0,12640000.0
2017-05-29,9773,9773,9630,9678,18428,128928.0,12640000.0
2017-05-30,9630,9725,9582,9631,12565,128296.0,12640000.0
2017-05-31,9677,9677,9582,9584,13586,127664.0,12640000.0
2017-06-01,9582,9677,9488,9584,19977,127664.0,12640000.0
2017-06-02,9582,9630,9488,9584,11986,127664.0,12640000.0
2017-06-05,9582,9582,9488,9584,16232,127664.0,12640000.0
2017-06-07,9582,9582,9478,9536,28437,127032.0,12640000.0
2017-06-08,9582,9582,9488,9584,20163,127664.0,12640000.0
2017-06-09,9582,9582,9488,9584,16463,127664.0,12640000.0
2017-06-12,9582,9582,9488,9536,9965,127032.0,12640000.0
2017-06-13,9535,9677,9488,9678,48226,128928.0,12640000.0
2017-06-14,9725,9725,9582,9726,24285,129560.0,12640000.0
2017-06-15,9819,10958,9819,10342,556172,137776.0,12640000.0
2017-06-16,10342,10579,10152,10390,115118,138408.0,12640000.0
2017-06-19,10294,10342,9962,10058,100420,133984.0,12640000.0
2017-06-20,10152,10200,9773,9821,87590,130824.0,12640000.0
2017-06-21,9962,9962,9582,9726,57106,129560.0,12640000.0
2017-06-22,9725,9867,9535,9584,77848,127664.0,12640000.0
2017-06-23,9630,9725,9535,9631,21640,128296.0,12640000.0
2017-06-26,9630,9773,9535,9631,33355,128296.0,12640000.0
2017-06-27,9582,9677,9488,9584,38981,127664.0,12640000.0
2017-06-28,9630,9630,9488,9536,26041,127032.0,12640000.0
2017-06-29,9582,9725,9488,9678,25479,128928.0,12640000.0
2017-06-30,9630,9725,9582,9678,8386,128928.0,12640000.0
2017-07-03,9773,9819,9488,9584,53237,127664.0,12640000.0
2017-07-04,9582,9677,9430,9488,61604,126400.0,12640000.0
2017-07-05,9488,9582,9488,9584,27393,127664.0,12640000.0
2017-07-06,9630,9630,9450,9470,24659,126147.0,12640000.0
2017-07-07,9488,9582,9440,9460,31249,126021.0,12640000.0
2017-07-10,9488,9630,9440,9584,15333,127664.0,12640000.0
2017-07-11,9582,9582,9468,9488,11874,126400.0,12640000.0
2017-07-12,9468,9630,9468,9488,21672,126400.0,12640000.0
2017-07-13,9582,9582,9468,9536,25918,127032.0,12640000.0
2017-07-14,9535,9582,9440,9460,28488,126021.0,12640000.0
2017-07-17,9460,9677,9460,9584,27488,127664.0,12640000.0
2017-07-18,9582,9630,9488,9584,16661,127664.0,12640000.0
2017-07-19,9582,9630,9488,9536,23874,127032.0,12640000.0
2017-07-20,9535,9582,9488,9488,21692,126400.0,12640000.0
2017-07-21,9535,9867,9488,9678,59138,128928.0,12640000.0
2017-07-24,9582,9582,9033,9204,178159,122608.0,12640000.0
2017-07-25,9175,9279,9175,9270,38261,123493.0,12640000.0
2017-07-26,9307,9307,9184,9232,24556,122987.0,12640000.0
2017-07-27,9241,9422,9203,9412,34046,125389.0,12640000.0
2017-07-28,9412,9412,9298,9337,18820,124378.0,12640000.0
2017-07-31,9412,9412,9203,9337,11847,124378.0,12640000.0
2017-08-01,9336,9402,9222,9394,10379,125136.0,12640000.0
2017-08-02,9354,9468,9354,9460,10459,126021.0,12640000.0
2017-08-03,9488,9488,9307,9356,15000,124630.0,12640000.0
2017-08-04,9364,9422,9336,9403,12043,125262.0,12640000.0
2017-08-07,9402,9430,9260,9432,10700,125642.0,12640000.0
2017-08-08,9430,9450,9307,9432,14110,125642.0,12640000.0
2017-08-09,9430,9430,9326,9394,13339,125136.0,12640000.0
2017-08-10,9440,9440,9193,9299,29987,123872.0,12640000.0
2017-08-11,9298,9298,8994,9071,37608,120838.0,12640000.0
2017-08-14,9071,9165,8880,9005,30382,119954.0,12640000.0
2017-08-16,9071,9071,8823,8919,43853,118816.0,12640000.0
2017-08-17,8823,8994,8823,8976,11835,119574.0,12640000.0
2017-08-18,8833,8985,8833,8985,14033,119701.0,12640000.0
2017-08-21,9061,9071,8947,9071,10141,120838.0,12640000.0
2017-08-22,9061,9099,8985,9014,8480,120080.0,12640000.0
2017-08-23,9079,9079,8928,8957,14231,119322.0,12640000.0
2017-08-24,8937,9051,8899,9053,6012,120586.0,12640000.0
2017-08-25,8956,9137,8956,9099,4154,121218.0,12640000.0
2017-08-28,9023,9165,9023,9166,14462,122102.0,12640000.0
2017-08-29,9061,9184,9033,9185,7115,122355.0,12640000.0
2017-08-30,9203,9402,9184,9394,20092,125136.0,12640000.0
2017-08-31,9392,9488,9345,9470,18636,126147.0,12640000.0
2017-09-01,9488,9535,9460,9470,22108,126147.0,12640000.0
2017-09-04,9336,9412,9279,9374,20144,124883.0,12640000.0
2017-09-05,9364,9430,9231,9299,14093,123872.0,12640000.0
2017-09-06,9298,9298,9155,9175,15246,122229.0,12640000.0
2017-09-07,9203,9326,9165,9204,3775,122608.0,12640000.0
2017-09-08,9203,9241,8918,8919,10167,118816.0,12640000.0
2017-09-11,8842,8965,8842,8929,14828,118942.0,12640000.0
2017-09-12,8890,9051,8852,8872,13866,118184.0,12640000.0
2017-09-13,8918,8965,8823,8824,16904,117552.0,12640000.0
2017-09-14,8842,9061,8842,9033,12707,120333.0,12640000.0
2017-09-15,9089,9127,9071,9119,8863,121470.0,12640000.0
2017-09-18,9033,9146,8937,8938,12375,119069.0,12640000.0
2017-09-19,8852,9003,8852,9005,9455,119954.0,12640000.0
2017-09-20,8965,9033,8947,8985,9174,119701.0,12640000.0
2017-09-21,8975,8975,8833,8938,12322,119069.0,12640000.0
2017-09-22,8852,8994,8823,8881,17233,118310.0,12640000.0
2017-09-25,8833,8861,8690,8692,20872,115782.0,12640000.0
2017-09-26,8150,8710,8121,8682,32806,115656.0,12640000.0
2017-09-27,8690,8804,8539,8777,9963,116920.0,12640000.0
2017-09-28,8823,9013,8738,9005,9417,119954.0,12640000.0
2017-09-29,9108,9108,8956,9061,9919,120712.0,12640000.0
2017-10-10,8965,9203,8965,9128,11863,121597.0,12640000.0
2017-10-11,9193,9193,9108,9157,10483,121976.0,12640000.0
2017-10-12,9146,9184,9041,9090,2502,121091.0,12640000.0
2017-10-13,9137,9137,8918,9099,11286,121218.0,12640000.0
2017-10-16,9127,9165,8728,9071,17970,120838.0,12640000.0
2017-10-17,9099,9137,9089,9109,9940,121344.0,12640000.0
2017-10-18,9041,9165,9041,9119,10023,121470.0,12640000.0
2017-10-19,9117,9279,9117,9270,12531,123493.0,12640000.0
2017-10-20,9269,9307,9146,9185,4810,122355.0,12640000.0
2017-10-23,9184,9213,8776,9166,8207,122102.0,12640000.0
2017-10-24,9155,9203,9155,9166,5363,122102.0,12640000.0
2017-10-25,9155,9231,9155,9213,5388,122734.0,12640000.0
2017-10-26,9213,9298,9193,9232,7733,122987.0,12640000.0
2017-10-27,9241,9317,9241,9289,3717,123746.0,12640000.0
2017-10-30,9288,9298,9184,9280,3761,123619.0,12640000.0
2017-10-31,9298,9298,9108,9185,4448,122355.0,12640000.0
2017-11-01,9193,9193,8965,9005,10121,119954.0,12640000.0
2017-11-02,9146,9146,8899,9014,3354,120080.0,12640000.0
2017-11-03,8965,9023,8937,9005,2578,119954.0,12640000.0
2017-11-06,9041,9041,8956,8976,2209,119574.0,12640000.0
2017-11-07,8918,9013,8880,8881,8732,118310.0,12640000.0
2017-11-08,8776,8909,8776,8796,8971,117173.0,12640000.0
2017-11-09,8871,8871,8795,8824,8386,117552.0,12640000.0
2017-11-10,8928,8928,8757,8758,7159,116667.0,12640000.0
2017-11-13,8776,8937,8776,8891,8200,118437.0,12640000.0
2017-11-14,8947,8975,8690,8976,10430,119574.0,12640000.0
2017-11-15,8994,8994,8748,8929,13419,118942.0,12640000.0
2017-11-16,8994,8994,8814,8843,9971,117805.0,12640000.0
2017-11-17,8937,8937,8710,8720,9098,116162.0,12640000.0
2017-11-20,8766,8766,8614,8682,10791,115656.0,12640000.0
2017-11-21,8614,8766,8529,8568,21721,114139.0,12640000.0
2017-11-22,8539,8682,8453,8464,11448,112749.0,12640000.0
2017-11-23,8501,8501,8339,8445,8985,112496.0,12640000.0
2017-11-24,8463,8558,8339,8417,24942,112117.0,12640000.0
2017-11-27,8491,8491,8349,8350,17347,111232.0,12640000.0
2017-11-28,8368,8472,8235,8369,20480,111485.0,12640000.0
2017-11-29,8349,8415,8292,8312,6140,110726.0,12640000.0
2017-11-30,8330,8444,8263,8350,11692,111232.0,12640000.0
2017-12-01,8472,8472,8349,8445,5965,112496.0,12640000.0
2017-12-04,8349,8472,8254,8445,7020,112496.0,12640000.0
2017-12-05,8368,8472,8321,8464,5938,112749.0,12640000.0
2017-12-06,8472,8482,8397,8407,5413,111990.0,12640000.0
2017-12-07,8425,8425,8301,8407,5921,111990.0,12640000.0
2017-12-08,8425,8425,8263,8379,7311,111611.0,12640000.0
2017-12-11,8377,8377,8283,8293,5874,110474.0,12640000.0
2017-12-12,8425,8425,8207,8217,9535,109462.0,12640000.0
2017-12-13,8178,8292,8169,8189,3037,109083.0,12640000.0
2017-12-14,8187,8254,8121,8189,13347,109083.0,12640000.0
2017-12-15,8178,8330,8131,8331,6818,110979.0,12640000.0
2017-12-18,8330,8406,8254,8388,6146,111738.0,12640000.0
2017-12-19,8359,8359,8178,8255,5791,109968.0,12640000.0
2017-12-20,8235,8245,8140,8236,3901,109715.0,12640000.0
2017-12-21,8197,8273,8140,8141,5541,108451.0,12640000.0
2017-12-22,8254,8254,8064,8141,12083,108451.0,12640000.0
2017-12-26,8083,8235,8083,8151,4821,108578.0,12640000.0
2017-12-27,8277,8277,7945,8102,9558,105038.0,12640000.0
2017-12-28,8111,8121,7965,8102,6458,105038.0,12640000.0
2018-01-02,8101,8101,7945,7946,12204,103016.0,12640000.0
2018-01-03,8023,8023,7936,7965,7043,103269.0,12640000.0
2018-01-04,7936,8014,7897,7917,12182,102637.0,12640000.0
2018-01-05,7897,7897,7848,7897,15050,102384.0,12640000.0
2018-01-08,7897,7897,7702,7712,24579,99982.0,12640000.0
2018-01-09,7828,7828,7663,7702,18456,99856.0,12640000.0
2018-01-10,7799,7838,7702,7829,6458,101499.0,12640000.0
2018-01-11,7799,7887,7799,7800,6004,101120.0,12640000.0
2018-01-12,7799,7916,7789,7878,10157,102131.0,12640000.0
2018-01-15,7867,7945,7809,7926,14851,102763.0,12640000.0
2018-01-16,7945,7945,7770,7936,12689,102890.0,12640000.0
2018-01-17,7936,7936,7809,7819,8075,101373.0,12640000.0
2018-01-18,7819,7867,7780,7800,7672,101120.0,12640000.0
2018-01-19,7770,7838,7741,7809,13143,101246.0,12640000.0
2018-01-22,7848,7858,7780,7800,3681,101120.0,12640000.0
2018-01-23,7799,7858,7789,7848,7167,101752.0,12640000.0
2018-01-24,7867,7897,7828,7897,5248,102384.0,12640000.0
2018-01-25,7877,8277,7877,8180,23917,106050.0,12640000.0
2018-01-26,8179,8257,8131,8209,6256,106429.0,12640000.0
2018-01-29,8209,8482,8179,8424,18871,109210.0,12640000.0
2018-01-30,8423,8472,8326,8443,8659,109462.0,12640000.0
2018-01-31,8462,8540,8365,8453,11777,109589.0,12640000.0
2018-02-01,8521,8521,8413,8433,4242,109336.0,12640000.0
2018-02-02,8423,8423,8218,8229,11142,106682.0,12640000.0
2018-02-05,8228,8316,8160,8238,3807,106808.0,12640000.0
2018-02-06,8082,8238,7867,8004,26209,103774.0,12640000.0
2018-02-07,8062,8062,7994,8063,4282,104533.0,12640000.0
2018-02-08,8053,8092,7945,8092,4016,104912.0,12640000.0
2018-02-09,7897,8053,7653,7965,11800,103269.0,12640000.0
2018-02-12,7994,7994,7858,7975,3447,103395.0,12640000.0
2018-02-13,7975,7975,7848,7956,6516,103142.0,12640000.0
2018-02-14,7916,7945,7838,7926,3253,102763.0,12640000.0
2018-02-19,7926,7926,7867,7878,3123,102131.0,12640000.0
2018-02-20,7799,7838,7780,7819,13204,101373.0,12640000.0
2018-02-21,7858,7887,7780,7839,6699,101626.0,12640000.0
2018-02-22,7877,7887,7770,7839,10786,101626.0,12640000.0
2018-02-23,7858,7867,7809,7868,1796,102005.0,12640000.0
2018-02-26,7867,7936,7789,7897,6056,102384.0,12640000.0
2018-02-27,7858,7906,7858,7858,3865,101878.0,12640000.0
2018-02-28,7897,7897,7789,7858,3325,101878.0,12640000.0
2018-03-02,7760,7906,7750,7800,6355,101120.0,12640000.0
2018-03-05,7799,7819,7672,7731,4938,100235.0,12640000.0
2018-03-06,7731,7731,7643,7673,5184,99477.0,12640000.0
2018-03-07,7692,7780,7594,7634,7829,98971.0,12640000.0
2018-03-08,7653,7721,7594,7624,2495,98845.0,12640000.0
2018-03-09,7663,7750,7624,7683,3924,99603.0,12640000.0
2018-03-12,7750,7750,7585,7644,9089,99098.0,12640000.0
2018-03-13,7741,7741,7643,7644,8796,99098.0,12640000.0
2018-03-14,7897,7897,7682,7702,10603,99856.0,12640000.0
2018-03-15,7780,7780,7585,7683,18515,99603.0,12640000.0
2018-03-16,7750,7750,7594,7683,13937,99603.0,12640000.0
2018-03-19,7692,7702,7604,7683,10714,99603.0,12640000.0
2018-03-20,7682,7789,7653,7712,9512,99982.0,12640000.0
2018-03-21,7682,7770,7672,7712,9559,99982.0,12640000.0
2018-03-22,7682,7770,7672,7741,5598,100362.0,12640000.0
2018-03-23,7604,7741,7565,7624,8155,98845.0,12640000.0
