한진중공업(097230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-08-31,769272,809652,715106,739005,2399846,3810655.0,47337324.0
2007-09-03,739910,812439,739910,807861,1233460,4165685.0,47337324.0
2007-09-04,821624,834472,797750,818873,785503,4222489.0,47337324.0
2007-09-05,821618,860166,819761,843660,689449,4350300.0,47337324.0
2007-09-06,849148,856479,820677,840003,447468,4331365.0,47337324.0
2007-09-07,839952,844537,803243,823464,447962,4246158.0,47337324.0
2007-09-10,803248,803248,768372,774814,520479,3995270.0,47337324.0
2007-09-11,775699,781204,752745,765641,426594,3947933.0,47337324.0
2007-09-12,762854,765600,712354,716056,652251,3692311.0,47337324.0
2007-09-13,711454,745399,694015,745435,684337,3843791.0,47337324.0
2007-09-14,752745,763760,746327,758286,348125,3910063.0,47337324.0
2007-09-17,761940,761940,723386,734413,522066,3786986.0,47337324.0
2007-09-18,726131,726131,699517,705034,676005,3635506.0,47337324.0
2007-09-19,725208,747261,711441,747274,799898,3853258.0,47337324.0
2007-09-20,748188,771118,744492,769298,696667,3966868.0,47337324.0
2007-09-21,764696,772947,751837,772965,585332,3985803.0,47337324.0
2007-09-27,776625,780303,743582,754609,533723,3891128.0,47337324.0
2007-09-28,759178,764695,736224,748188,376781,3857992.0,47337324.0
2007-10-01,744484,754580,733470,739005,414302,3810655.0,47337324.0
2007-10-02,757349,802338,757349,789504,1009196,4071010.0,47337324.0
2007-10-04,793155,817936,780296,806946,462078,4160951.0,47337324.0
2007-10-05,807836,836295,795902,804183,438113,4146750.0,47337324.0
2007-10-08,812430,832627,800478,822550,395019,4241424.0,47337324.0
2007-10-09,833534,869348,828029,849176,673335,4378702.0,47337324.0
2007-10-10,862919,864740,828031,848252,383503,4373969.0,47337324.0
2007-10-11,833531,859250,832624,858349,398129,4426040.0,47337324.0
2007-10-12,847301,885867,847301,876716,544397,4520714.0,47337324.0
2007-10-15,902400,908824,869356,908848,375582,4686395.0,47337324.0
2007-10-16,899644,959320,895059,936378,696973,4828407.0,47337324.0
2007-10-17,912505,927185,885879,916183,491968,4724265.0,47337324.0
2007-10-18,936373,977679,918004,945562,550960,4875744.0,47337324.0
2007-10-19,954707,963901,899634,899665,470931,4639058.0,47337324.0
2007-10-22,826187,858336,826187,853758,370942,4402371.0,47337324.0
2007-10-23,880354,890455,829866,881298,465541,4544383.0,47337324.0
2007-10-24,899624,927176,881273,886814,416015,4572785.0,47337324.0
2007-10-25,908824,917999,872108,908848,240643,4686395.0,47337324.0
2007-10-26,922606,931776,897800,918021,298393,4733732.0,47337324.0
2007-10-29,922609,931773,902401,927195,367916,4781070.0,47337324.0
2007-10-30,918003,918003,878542,893234,315775,4605922.0,47337324.0
2007-10-31,907891,911569,872095,906095,384383,4672194.0,47337324.0
2007-11-01,918003,936379,882213,898750,391368,4634324.0,47337324.0
2007-11-02,880339,897789,876686,897826,215149,4629590.0,47337324.0
2007-11-05,899626,900552,845467,867533,352822,4473377.0,47337324.0
2007-11-06,868431,883111,851906,878545,228863,4530182.0,47337324.0
2007-11-07,887703,891380,863829,863865,197771,4454442.0,47337324.0
2007-11-08,845482,850980,805996,826217,356892,4260359.0,47337324.0
2007-11-09,826190,831706,764687,775739,622301,4000004.0,47337324.0
2007-11-12,761935,767445,680224,716056,607319,3692311.0,47337324.0
2007-11-13,716027,744486,703192,730756,470745,3768051.0,47337324.0
2007-11-14,756432,775709,747262,771137,495022,3976335.0,47337324.0
2007-11-15,770197,781212,671973,693108,654758,3573968.0,47337324.0
2007-11-16,674732,682081,639856,676590,832295,3488761.0,47337324.0
2007-11-19,689403,705014,671971,683010,393832,3521897.0,47337324.0
2007-11-20,666454,687576,647178,683010,338103,3521897.0,47337324.0
2007-11-21,685738,696753,650850,660976,301554,3408287.0,47337324.0
2007-11-22,647174,669203,632482,647211,267502,3337281.0,47337324.0
2007-11-23,647180,659126,573744,618746,570905,3190536.0,47337324.0
2007-11-26,638003,674725,626082,667406,525776,3441423.0,47337324.0
2007-11-27,630654,692169,629747,688516,482541,3550299.0,47337324.0
2007-11-28,706854,708699,660951,660976,359051,3408287.0,47337324.0
2007-11-29,693086,693086,671964,674741,314192,3479293.0,47337324.0
2007-11-30,681161,721547,675644,707787,447474,3649708.0,47337324.0
2007-12-03,706848,708693,685738,685763,248373,3536098.0,47337324.0
2007-12-04,683921,696756,663725,677504,378017,3493495.0,47337324.0
2007-12-05,679310,688491,671047,688516,248254,3550299.0,47337324.0
2007-12-06,698588,700433,669210,672912,328847,3469826.0,47337324.0
2007-12-07,675636,677474,625136,625166,713843,3223672.0,47337324.0
2007-12-10,625137,626075,585676,592130,540689,3053257.0,47337324.0
2007-12-11,601274,614121,577400,588463,404345,3034322.0,47337324.0
2007-12-12,574669,582938,562742,569172,437115,2934914.0,47337324.0
2007-12-13,571003,594865,569158,585690,410333,3020121.0,47337324.0
2007-12-14,590262,598524,580155,591206,319334,3048524.0,47337324.0
2007-12-17,590259,597596,576487,581108,224304,2996453.0,47337324.0
2007-12-18,571909,595771,563635,592130,341067,3053257.0,47337324.0
2007-12-20,601282,606792,578327,586614,258138,3024855.0,47337324.0
2007-12-21,586602,592100,559976,586614,409956,3024855.0,47337324.0
2007-12-24,593024,609549,580165,608648,380377,3138465.0,47337324.0
2007-12-26,616894,622386,598536,598561,256723,3086394.0,47337324.0
2007-12-27,604041,616894,601282,614154,322612,3166867.0,47337324.0
2007-12-28,618736,635255,608629,632521,425432,3261542.0,47337324.0
2008-01-02,631566,631566,589353,589377,464411,3039056.0,47337324.0
2008-01-03,582922,610461,570988,609573,392141,3143198.0,47337324.0
2008-01-04,615059,634329,607715,632521,320106,3261542.0,47337324.0
2008-01-07,608631,654522,608631,646297,458508,3332548.0,47337324.0
2008-01-08,654522,654522,637090,646297,251318,3332548.0,47337324.0
2008-01-09,635249,651762,626079,651792,140214,3360950.0,47337324.0
2008-01-10,651760,669204,647175,653641,329581,3370417.0,47337324.0
2008-01-11,657278,665540,625136,625166,244109,3223672.0,47337324.0
2008-01-14,620557,621464,602187,609573,342378,3143198.0,47337324.0
2008-01-15,609546,618728,567302,572849,559952,2953849.0,47337324.0
2008-01-16,548962,560896,517739,518683,759310,2674559.0,47337324.0
2008-01-17,526920,539767,503034,515930,577354,2660358.0,47337324.0
2008-01-18,489281,525089,486535,525113,600974,2707695.0,47337324.0
2008-01-21,510398,514995,456233,475529,639559,2452073.0,47337324.0
2008-01-22,441548,456228,421352,436062,808499,2248523.0,47337324.0
2008-01-23,454395,469994,423644,436062,804606,2248523.0,47337324.0
2008-01-24,448879,471833,446126,468204,522347,2414204.0,47337324.0
2008-01-25,477365,494810,468183,494810,458321,2551482.0,47337324.0
2008-01-28,484694,492950,448880,451209,426922,2326629.0,47337324.0
2008-01-29,468161,470913,427762,435148,524866,2243789.0,47337324.0
2008-01-30,440628,440628,370852,372255,714096,1919528.0,47337324.0
2008-01-31,371767,396573,361672,379153,1220823,1955031.0,47337324.0
2008-02-01,394722,405736,391516,403940,540157,2082842.0,47337324.0
2008-02-04,413090,456229,408493,449370,614592,2317162.0,47337324.0
2008-02-05,435579,444773,425024,438815,357314,2262724.0,47337324.0
2008-02-11,413544,417682,405742,409904,331714,2113612.0,47337324.0
2008-02-12,415377,419515,406679,411265,590877,2120712.0,47337324.0
2008-02-13,419973,426862,400236,407598,450053,2101777.0,47337324.0
2008-02-14,418593,436038,415841,436062,380202,2248523.0,47337324.0
2008-02-15,425944,466337,424571,464517,599340,2395269.0,47337324.0
2008-02-18,472753,476424,452556,460849,422536,2376334.0,47337324.0
2008-02-19,467237,487440,458055,486551,463060,2508878.0,47337324.0
2008-02-20,481928,489277,466323,468204,396723,2414204.0,47337324.0
2008-02-21,477349,477349,453475,459935,347244,2371600.0,47337324.0
2008-02-22,447049,453479,442005,450752,214732,2324263.0,47337324.0
2008-02-25,458074,470007,457154,463602,411080,2390535.0,47337324.0
2008-02-26,472755,474600,458976,470947,337694,2428405.0,47337324.0
2008-02-27,476425,522328,476425,513177,858612,2646156.0,47337324.0
2008-02-28,516825,550782,506724,545309,849215,2811837.0,47337324.0
2008-02-29,537934,555378,537934,542556,521968,2797636.0,47337324.0
2008-03-03,519571,522323,509476,515930,312451,2660358.0,47337324.0
2008-03-04,519574,544367,513132,534297,584311,2755032.0,47337324.0
2008-03-05,537947,565486,537015,559988,652103,2887577.0,47337324.0
2008-03-06,568228,580174,553548,569172,578772,2934914.0,47337324.0
2008-03-07,555373,567295,548956,564580,298801,2911245.0,47337324.0
2008-03-10,547103,551712,487446,488390,620771,2518346.0,47337324.0
2008-03-11,471846,514060,460832,509499,486259,2627221.0,47337324.0
2008-03-12,537012,537012,520500,532458,607348,2745565.0,47337324.0
2008-03-13,524175,532438,493872,521436,249611,2688760.0,47337324.0
2008-03-14,532434,532434,473684,483798,292332,2494677.0,47337324.0
2008-03-17,471852,477363,441101,463602,400843,2390535.0,47337324.0
2008-03-18,463581,481939,453014,480131,427234,2475742.0,47337324.0
2008-03-19,512228,549869,502133,545309,1032221,2811837.0,47337324.0
2008-03-20,530591,544370,526006,544395,442224,2807103.0,47337324.0
2008-03-21,555378,559044,542531,542556,436121,2797636.0,47337324.0
2008-03-24,547104,559963,536102,542556,286893,2797636.0,47337324.0
2008-03-25,555387,558127,543441,554492,338082,2859174.0,47337324.0
2008-03-26,554461,568216,540688,546223,303529,2816571.0,47337324.0
2008-03-27,536106,557210,536106,550805,232925,2840239.0,47337324.0
2008-03-28,549872,574659,540690,574678,515212,2963316.0,47337324.0
2008-03-31,574658,580156,559047,573763,284806,2958583.0,47337324.0
2008-04-01,575582,577409,539780,539793,461586,2783435.0,47337324.0
2008-04-02,551710,552629,529668,533383,479987,2750299.0,47337324.0
2008-04-03,532422,554463,526004,551729,414428,2844973.0,47337324.0
2008-04-04,547116,567307,543445,559988,443886,2887577.0,47337324.0
2008-04-07,569148,582926,564563,579280,455099,2986985.0,47337324.0
2008-04-08,582929,594857,576499,587539,530045,3029589.0,47337324.0
2008-04-10,587495,591172,571908,588463,204735,3034322.0,47337324.0
2008-04-11,589368,589368,564574,569172,179347,2934914.0,47337324.0
2008-04-14,552629,558115,527835,533383,306809,2750299.0,47337324.0
2008-04-15,533355,537946,520501,537964,243866,2773967.0,47337324.0
2008-04-16,541612,545296,529684,538878,301223,2778701.0,47337324.0
2008-04-17,543435,547100,523226,533383,373183,2750299.0,47337324.0
2008-04-18,537017,537942,521417,523275,356030,2698227.0,47337324.0
2008-04-21,530600,550796,527854,548976,649814,2830772.0,47337324.0
2008-04-22,548017,567294,537934,563666,540290,2906512.0,47337324.0
2008-04-23,562736,601284,559978,596712,605048,3076926.0,47337324.0
2008-04-24,608628,610467,578324,578355,363325,2982251.0,47337324.0
2008-04-25,582014,592103,568229,578355,242072,2982251.0,47337324.0
2008-04-28,582925,582925,538855,545309,485073,2811837.0,47337324.0
2008-04-29,549862,549862,528753,537040,333247,2769233.0,47337324.0
2008-04-30,537011,537943,514069,527866,792039,2721896.0,47337324.0
2008-05-02,535203,547125,534272,541621,529075,2792902.0,47337324.0
2008-05-06,536096,545277,529666,537040,317742,2769233.0,47337324.0
2008-05-07,542535,548964,526004,534297,415426,2755032.0,47337324.0
2008-05-08,524174,527851,507655,514091,675347,2650890.0,47337324.0
2008-05-09,520495,531510,510400,513177,515635,2646156.0,47337324.0
2008-05-13,516820,517734,482839,496649,510878,2560949.0,47337324.0
2008-05-14,491114,496630,461754,471862,1397828,2433138.0,47337324.0
2008-05-15,481941,487457,464496,481959,913931,2485210.0,47337324.0
2008-05-16,487449,509478,484697,499402,1095323,2575150.0,47337324.0
2008-05-19,504904,520491,501214,518683,1044470,2674559.0,47337324.0
2008-05-20,523237,529673,514067,524199,649898,2702961.0,47337324.0
2008-05-21,515001,520506,491128,503993,539810,2598819.0,47337324.0
2008-05-22,488378,495721,476432,491143,930848,2532547.0,47337324.0
2008-05-23,494808,500306,484700,491143,410709,2532547.0,47337324.0
2008-05-26,482847,483773,464496,475529,423045,2452073.0,47337324.0
2008-05-27,464491,470921,447047,453048,1248855,2336097.0,47337324.0
2008-05-28,458985,470925,454400,458096,702064,2362132.0,47337324.0
2008-05-29,460824,477349,458060,477368,405002,2461541.0,47337324.0
2008-05-30,481947,483779,465422,483798,477249,2494677.0,47337324.0
2008-06-02,483784,504905,481951,501240,641882,2584618.0,47337324.0
2008-06-03,497542,502127,490193,495734,295400,2556215.0,47337324.0
2008-06-04,495719,502136,484692,502155,259467,2589352.0,47337324.0
2008-06-05,505819,505819,492947,503079,206593,2594085.0,47337324.0
2008-06-09,481023,495715,480109,492981,220048,2542014.0,47337324.0
2008-06-10,488359,492024,461745,469119,372382,2418937.0,47337324.0
2008-06-11,469081,473678,451649,455333,466346,2347931.0,47337324.0
2008-06-12,446605,447525,425937,438815,489200,2262724.0,47337324.0
2008-06-13,439236,442000,410790,420916,546135,2170416.0,47337324.0
2008-06-16,422723,429601,392880,399806,1110247,2061540.0,47337324.0
2008-06-17,395163,405276,391050,402549,491312,2075742.0,47337324.0
2008-06-18,398395,429146,395177,420001,867309,2165683.0,47337324.0
2008-06-19,419498,428680,414913,422287,509708,2177517.0,47337324.0
2008-06-20,427338,430544,419977,426879,213991,2201186.0,47337324.0
2008-06-23,420433,439256,414929,436977,326666,2253257.0,47337324.0
2008-06-24,430981,433273,425930,432385,260804,2229588.0,47337324.0
2008-06-25,431452,431899,418133,431471,283104,2224854.0,47337324.0
2008-06-26,431460,434659,421352,426422,229969,2198819.0,47337324.0
2008-06-27,405738,418138,405738,418163,222677,2156215.0,47337324.0
2008-06-30,413089,414002,407585,413114,218746,2130180.0,47337324.0
2008-07-01,411723,414015,399317,403473,236508,2080475.0,47337324.0
2008-07-02,401606,402985,362592,382353,632627,1971600.0,47337324.0
2008-07-03,362607,383711,362154,382810,366362,1973966.0,47337324.0
2008-07-04,382329,393343,380024,382353,279117,1971600.0,47337324.0
2008-07-07,377297,382341,360300,365835,558014,1886392.0,47337324.0
2008-07-08,367198,369932,321277,338752,602781,1746747.0,47337324.0
2008-07-09,348820,352498,323119,330493,800621,1704144.0,47337324.0
2008-07-10,316693,366280,314848,366292,656161,1888759.0,47337324.0
2008-07-11,366273,403913,358011,397043,674356,2047339.0,47337324.0
2008-07-14,391050,402524,390124,395671,476001,2040239.0,47337324.0
2008-07-15,398393,402058,358000,367207,707861,1893493.0,47337324.0
2008-07-16,371325,378203,344227,365368,457897,1884025.0,47337324.0
2008-07-17,381859,386910,372230,378219,424538,1950298.0,47337324.0
2008-07-18,386923,386923,367198,368578,335653,1900594.0,47337324.0
2008-07-21,376384,381876,369028,374551,728470,1931363.0,47337324.0
2008-07-22,369027,371331,358012,363529,507415,1874558.0,47337324.0
2008-07-23,372699,395654,369487,392908,942904,2026037.0,47337324.0
2008-07-24,392889,409414,391063,398424,1244331,2054440.0,47337324.0
2008-07-25,386478,398400,384633,398424,572256,2054440.0,47337324.0
2008-07-28,406672,412165,399311,412189,652051,2125446.0,47337324.0
2008-07-29,402995,412630,390136,412189,583203,2125446.0,47337324.0
2008-07-30,422269,425474,387392,397500,839120,2049706.0,47337324.0
2008-07-31,397482,406192,384622,405769,459734,2092310.0,47337324.0
2008-08-01,399770,403448,392433,393365,218810,2028404.0,47337324.0
2008-08-04,380958,381859,339180,339676,938784,1751481.0,47337324.0
2008-08-05,341007,346057,316697,321767,1092291,1659173.0,47337324.0
2008-08-06,331384,334136,322215,330036,839436,1701777.0,47337324.0
2008-08-07,326783,329075,318061,321310,510161,1656806.0,47337324.0
2008-08-08,317159,334137,314401,323595,542669,1668641.0,47337324.0
2008-08-11,331389,336440,325413,325444,323188,1678108.0,47337324.0
2008-08-12,323569,344231,321276,339676,496421,1751481.0,47337324.0
2008-08-13,339641,344679,330471,333236,346705,1718345.0,47337324.0
2008-08-14,325862,338262,325862,333236,572257,1718345.0,47337324.0
2008-08-18,335515,336440,323121,325444,455578,1678108.0,47337324.0
2008-08-19,318997,320817,313492,315804,326936,1628404.0,47337324.0
2008-08-20,313020,318978,309336,311212,473778,1604735.0,47337324.0
2008-08-21,311177,313481,289607,293769,619097,1514794.0,47337324.0
2008-08-22,289158,293743,280884,293302,429896,1512428.0,47337324.0
2008-08-25,294190,301539,292829,297904,402001,1536096.0,47337324.0
2008-08-26,287320,295117,286854,287339,324077,1481658.0,47337324.0
2008-08-27,287315,295565,274462,293769,470129,1514794.0,47337324.0
2008-08-28,298781,298781,281337,284586,323059,1467457.0,47337324.0
2008-08-29,289157,290524,274477,278155,399034,1434321.0,47337324.0
2008-09-01,269420,271700,236811,236860,906098,1221303.0,47337324.0
2008-09-02,235914,242344,209300,217569,1042655,1121895.0,47337324.0
2008-09-03,212959,234528,206517,234087,1859263,1207102.0,47337324.0
2008-09-04,229480,260231,227647,249701,1196874,1287575.0,47337324.0
2008-09-05,239582,263445,239582,258884,746965,1334913.0,47337324.0
2008-09-08,266208,284553,263903,282757,533095,1457990.0,47337324.0
2008-09-09,281800,281800,265729,274488,628577,1415386.0,47337324.0
2008-09-10,266203,275385,256108,265315,1508025,1368049.0,47337324.0
2008-09-11,269882,280884,268491,269907,732143,1391717.0,47337324.0
2008-09-12,279511,303384,278138,298818,1266821,1540830.0,47337324.0
2008-09-16,265285,278592,259775,266229,830944,1372782.0,47337324.0
2008-09-17,279052,296956,278139,295608,756721,1524262.0,47337324.0
2008-09-18,283634,299245,279049,291473,769653,1502960.0,47337324.0
2008-09-19,315323,335048,312565,335085,1251717,1727812.0,47337324.0
2008-09-22,342858,356636,332750,339676,1239193,1751481.0,47337324.0
2008-09-23,335046,345600,331392,342419,600189,1765682.0,47337324.0
2008-09-24,337796,344679,331384,333236,851363,1718345.0,47337324.0
2008-09-25,333227,342409,327257,341962,795095,1763315.0,47337324.0
2008-09-26,343318,351115,336889,338752,715673,1746747.0,47337324.0
2008-09-29,343786,347911,307978,310755,1046316,1602368.0,47337324.0
2008-09-30,284554,319902,282733,317175,778438,1635505.0,47337324.0
2008-10-01,320820,333220,318527,329579,783842,1699410.0,47337324.0
2008-10-02,329547,335039,314843,321310,655860,1656806.0,47337324.0
2008-10-06,317151,319443,285480,291941,649689,1505327.0,47337324.0
2008-10-07,286396,295565,268951,293769,811474,1514794.0,47337324.0
2008-10-08,279968,282732,249676,249701,1118845,1287575.0,47337324.0
2008-10-09,249675,259776,233610,248787,1523881,1282841.0,47337324.0
2008-10-10,232247,244175,214803,241442,941866,1244972.0,47337324.0
2008-10-13,252444,272180,246014,269907,899627,1391717.0,47337324.0
2008-10-14,291910,305211,280878,298818,1572444,1540830.0,47337324.0
2008-10-15,289169,292847,278155,281833,578679,1453256.0,47337324.0
2008-10-16,256103,256563,239578,239603,800824,1235504.0,47337324.0
2008-10-17,248774,249687,211133,211606,1257917,1091125.0,47337324.0
2008-10-20,218465,222137,189541,201965,1627694,1041421.0,47337324.0
2008-10-21,210200,213872,190004,191867,1858362,989350.0,47337324.0
2008-10-22,194600,202862,176237,179921,1415458,927812.0,47337324.0
2008-10-23,166588,171657,153293,161574,1896747,833137.0,47337324.0
2008-10-24,162928,166581,137675,137711,1411181,710060.0,47337324.0
2008-10-27,134021,145955,117036,117049,2197448,603551.0,47337324.0
2008-10-28,105548,134478,105548,134491,2395841,693492.0,47337324.0
2008-10-29,146869,154225,117950,124840,4239593,643788.0,47337324.0
2008-10-30,142723,143183,134926,143207,1664489,738462.0,47337324.0
2008-10-31,149604,164296,147772,164327,2655341,847338.0,47337324.0
2008-11-03,165231,188180,162927,180855,3808105,932545.0,47337324.0
2008-11-04,181743,185408,165224,181780,2953491,937279.0,47337324.0
2008-11-05,191857,208841,186334,197373,3082896,1017752.0,47337324.0
2008-11-06,182662,189092,167982,167994,2314988,866273.0,47337324.0
2008-11-07,156948,192755,154655,192792,3513649,994084.0,47337324.0
2008-11-10,196431,218484,188187,204718,3915797,1055622.0,47337324.0
2008-11-11,197818,210665,187257,187276,1955291,965681.0,47337324.0
2008-11-12,178532,192759,176228,182694,1716275,942013.0,47337324.0
2008-11-13,171646,174392,159253,165241,2501973,852072.0,47337324.0
2008-11-14,182664,184957,171190,171215,1956630,882841.0,47337324.0
2008-11-17,169796,181741,168435,179474,1248837,925445.0,47337324.0
2008-11-18,175768,183589,169810,169823,1166811,875740.0,47337324.0
2008-11-19,174391,175764,161532,166166,1049204,856806.0,47337324.0
2008-11-20,153757,165232,142730,143675,1123456,740829.0,47337324.0
2008-11-21,143656,164772,143656,164784,1679657,849705.0,47337324.0
2008-11-24,164759,182663,164299,167547,2204566,863906.0,47337324.0
2008-11-25,181752,190933,168893,172129,2072938,887575.0,47337324.0
2008-11-26,179445,181290,167051,174425,1572858,899409.0,47337324.0
2008-11-27,182211,189549,176701,186361,1922849,960948.0,47337324.0
2008-11-28,188627,192299,176687,182694,1216016,942013.0,47337324.0
2008-12-01,182659,186797,176236,179006,983316,923078.0,47337324.0
2008-12-02,167060,178086,167060,175806,783698,906510.0,47337324.0
2008-12-03,181744,201940,179439,201965,3062538,1041421.0,47337324.0
2008-12-04,208836,214794,201027,203804,2702404,1050889.0,47337324.0
2008-12-05,207903,217073,198268,213444,1677265,1100593.0,47337324.0
2008-12-08,220315,245097,220315,245109,2014892,1263907.0,47337324.0
2008-12-09,249673,263439,232700,238689,2213629,1230770.0,47337324.0
2008-12-10,240483,260680,230394,243738,2664685,1256806.0,47337324.0
2008-12-11,246007,257022,237745,238689,1069989,1230770.0,47337324.0
2008-12-12,231779,249683,224890,231344,1273551,1192901.0,47337324.0
2008-12-15,240500,265747,239133,265772,1249288,1370416.0,47337324.0
2008-12-16,268044,280885,256564,263466,1179193,1358581.0,47337324.0
2008-12-17,275387,276306,237746,247872,1700505,1278108.0,47337324.0
2008-12-18,249692,251984,233161,241442,1586382,1244972.0,47337324.0
2008-12-19,237744,265283,236818,257046,2305733,1325445.0,47337324.0
2008-12-22,261610,288702,253353,280004,2200094,1443788.0,47337324.0
2008-12-23,283634,294189,276303,277241,1856543,1429587.0,47337324.0
2008-12-24,272630,278600,256111,261180,1179953,1346747.0,47337324.0
2008-12-26,262540,265752,251066,254750,903786,1313611.0,47337324.0
2008-12-29,252882,264912,246397,264949,664009,1353847.0,47337324.0
2008-12-30,265384,275570,260751,264949,1075393,1353847.0,47337324.0
2009-01-02,271872,290852,267704,284393,1387238,1453256.0,47337324.0
2009-01-05,288075,290851,273716,273747,855977,1398818.0,47337324.0
2009-01-06,276498,285299,273256,285317,880633,1457990.0,47337324.0
2009-01-07,286690,305683,282523,286709,1761006,1465090.0,47337324.0
2009-01-08,283914,300124,278355,298757,1085893,1526629.0,47337324.0
2009-01-09,308000,316801,295498,307087,1388970,1569232.0,47337324.0
2009-01-12,304756,324680,301979,311252,1089826,1590534.0,47337324.0
2009-01-13,314485,317715,303827,312187,886985,1595268.0,47337324.0
2009-01-14,310313,316343,304288,314971,407568,1609469.0,47337324.0
2009-01-15,301973,317258,295501,301998,760986,1543197.0,47337324.0
2009-01-16,306610,315877,300592,313579,643191,1602368.0,47337324.0
2009-01-19,315879,332567,309854,327009,927641,1671008.0,47337324.0
2009-01-20,324217,333471,313087,333490,634469,1704144.0,47337324.0
2009-01-21,301511,312156,283456,283468,6010251,1448522.0,47337324.0
2009-01-22,288996,289927,264444,278369,3189166,1422487.0,47337324.0
2009-01-23,273268,281597,267709,268647,1096902,1372782.0,47337324.0
2009-01-28,273260,278812,271415,277912,865079,1420120.0,47337324.0
2009-01-29,282061,285309,276049,279303,761876,1427220.0,47337324.0
2009-01-30,276500,284848,275115,284860,587545,1455623.0,47337324.0
2009-02-02,281131,291783,278355,279771,782170,1429587.0,47337324.0
2009-02-03,282520,285308,275116,276520,590757,1413019.0,47337324.0
2009-02-04,282519,282519,275115,277444,499884,1417753.0,47337324.0
2009-02-05,278822,288083,276046,276053,880561,1410652.0,47337324.0
2009-02-06,284380,288076,277884,288101,971357,1472191.0,47337324.0
2009-02-09,293637,294569,282526,283936,573102,1450889.0,47337324.0
2009-02-10,289935,289935,281135,283936,490783,1450889.0,47337324.0
2009-02-11,276047,286233,270023,278836,999711,1424853.0,47337324.0
2009-02-12,279744,290849,276042,277912,607651,1420120.0,47337324.0
2009-02-13,282521,284849,277893,279303,472467,1427220.0,47337324.0
2009-02-16,277432,281134,268632,269104,628807,1375149.0,47337324.0
2009-02-17,270484,270484,251963,268180,704806,1370416.0,47337324.0
2009-02-18,259364,265842,255650,257066,474697,1313611.0,47337324.0
2009-02-19,257045,261225,245469,247344,411159,1263907.0,47337324.0
2009-02-20,241759,249635,213058,231598,1132083,1183433.0,47337324.0
2009-02-23,226019,237142,222317,233447,859318,1192901.0,47337324.0
2009-02-24,223701,226943,215366,215385,625732,1100593.0,47337324.0
2009-02-25,223699,224158,210724,219550,505044,1121895.0,47337324.0
2009-02-26,220463,233419,216749,223258,641655,1140830.0,47337324.0
2009-02-27,226013,234354,219528,229739,391187,1173966.0,47337324.0
2009-03-02,226481,232488,218612,219550,461906,1121895.0,47337324.0
2009-03-03,210277,222320,208879,212134,685226,1084025.0,47337324.0
2009-03-04,211194,226007,209797,225107,939499,1150297.0,47337324.0
2009-03-05,229268,229716,213058,213058,658944,1088758.0,47337324.0
2009-03-06,205174,211652,201454,211677,786236,1081658.0,47337324.0
2009-03-09,215367,217672,206094,210752,389190,1076924.0,47337324.0
2009-03-10,205629,216741,205182,215852,938106,1102960.0,47337324.0
2009-03-11,223242,234360,221845,226031,1018734,1155031.0,47337324.0
2009-03-12,226940,228343,220456,224182,375289,1145563.0,47337324.0
2009-03-13,229713,238054,226937,226956,879446,1159764.0,47337324.0
2009-03-16,229267,232485,219528,229739,588041,1173966.0,47337324.0
2009-03-17,228799,238985,227402,239004,941881,1221303.0,47337324.0
2009-03-18,241761,247332,237140,239004,785475,1221303.0,47337324.0
2009-03-19,240839,244546,233895,244093,540309,1247338.0,47337324.0
2009-03-20,244547,257050,244547,249193,829711,1273374.0,47337324.0
2009-03-23,252887,256123,250576,252434,438290,1289942.0,47337324.0
2009-03-24,261676,268172,259831,263557,952984,1346747.0,47337324.0
2009-03-25,263075,277435,262603,274671,759889,1403552.0,47337324.0
2009-03-26,277885,281128,267240,281152,711521,1436688.0,47337324.0
2009-03-27,281130,282975,267243,267255,425565,1365682.0,47337324.0
2009-03-30,267241,270943,251484,251509,433246,1285208.0,47337324.0
2009-03-31,252879,263524,252879,261698,464047,1337279.0,47337324.0
2009-04-01,260304,269104,256124,268180,425613,1370416.0,47337324.0
2009-04-02,277885,286226,272786,285785,713697,1460356.0,47337324.0
2009-04-03,289473,289927,278816,288101,481780,1472191.0,47337324.0
2009-04-06,291320,301518,287618,295984,692479,1512428.0,47337324.0
2009-04-07,298737,300140,287166,294582,423482,1505327.0,47337324.0
2009-04-08,287166,295507,278825,287166,719375,1467457.0,47337324.0
2009-04-09,287623,295038,282983,291809,878335,1491126.0,47337324.0
2009-04-10,298727,307528,293180,296441,748801,1514794.0,47337324.0
2009-04-13,302436,309840,294555,296908,641477,1517161.0,47337324.0
2009-04-14,301061,303831,285758,291341,742209,1488759.0,47337324.0
2009-04-15,284383,287613,271868,277912,631792,1420120.0,47337324.0
2009-04-16,283460,293634,282063,286709,654151,1465090.0,47337324.0
2009-04-17,291788,295030,273255,280695,396672,1434321.0,47337324.0
2009-04-20,278809,289926,276498,289025,497379,1491690.0,47810582.0
2009-04-21,282058,299193,280660,297833,600826,1537110.0,47810582.0
2009-04-22,301058,319573,296872,314971,1174102,1625560.0,47810582.0
2009-04-23,319580,330238,312164,319593,945372,1649465.0,47810582.0
2009-04-24,324219,332561,317264,319593,564062,1649465.0,47810582.0
2009-04-27,322354,339489,315869,320527,646922,1654246.0,47810582.0
