두산(000150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-02-23,24680.0,25432.0,23926.0,24846.0,3640.0,306311.0,10313505.0
1999-02-24,25850.0,25850.0,24094.0,24093.0,5480.0,297029.0,10313505.0
1999-02-25,23843.0,24846.0,23006.0,23424.0,6430.0,288778.0,10313505.0
1999-02-26,23676.0,24512.0,23676.0,24261.0,5940.0,299092.0,10313505.0
1999-03-02,24680.0,25515.0,23508.0,24679.0,18140.0,304248.0,10313505.0
1999-03-03,25097.0,25264.0,24261.0,25097.0,7260.0,309405.0,10313505.0
1999-03-04,24679.0,25515.0,24345.0,25097.0,16350.0,309405.0,10313505.0
1999-03-05,24428.0,25683.0,24428.0,25599.0,15140.0,315593.0,10313505.0
1999-03-08,25934.0,26938.0,25934.0,26771.0,19930.0,330032.0,10313505.0
1999-03-09,27189.0,27441.0,26771.0,26771.0,10100.0,330032.0,10313505.0
1999-03-10,26353.0,26813.0,25348.0,26771.0,12340.0,330032.0,10313505.0
1999-03-11,25390.0,28445.0,25390.0,27189.0,33610.0,335189.0,10313505.0
1999-03-12,27189.0,28026.0,26771.0,27607.0,18010.0,340346.0,10313505.0
1999-03-15,28444.0,28528.0,27859.0,28025.0,16350.0,345502.0,10313505.0
1999-03-16,28026.0,28026.0,27189.0,27565.0,35960.0,339830.0,10313505.0
1999-03-17,27565.0,28945.0,27565.0,28946.0,34700.0,356847.0,10313505.0
1999-03-18,28444.0,29615.0,28444.0,29280.0,14460.0,360973.0,10313505.0
1999-03-19,29698.0,29698.0,28444.0,29531.0,17070.0,364067.0,10313505.0
1999-03-22,28610.0,29447.0,28109.0,28946.0,11610.0,356847.0,10313505.0
1999-03-23,28903.0,28945.0,27775.0,28946.0,15540.0,356847.0,10313505.0
1999-03-24,28903.0,29949.0,28026.0,29280.0,22920.0,360973.0,10313505.0
1999-03-25,28987.0,32543.0,28987.0,31372.0,39330.0,386756.0,10313505.0
1999-03-26,31456.0,32877.0,30954.0,31539.0,18180.0,388819.0,10313505.0
1999-03-29,30285.0,31791.0,29448.0,30786.0,9720.0,379537.0,10313505.0
1999-03-30,30787.0,30954.0,30117.0,30953.0,11100.0,381600.0,10313505.0
1999-03-31,30870.0,30870.0,29741.0,30870.0,15800.0,380568.0,10313505.0
1999-04-01,30116.0,31372.0,29698.0,30117.0,10650.0,371286.0,10313505.0
1999-04-02,31288.0,34634.0,30116.0,33463.0,86680.0,412540.0,10313505.0
1999-04-06,32626.0,34802.0,32626.0,33129.0,11150.0,408415.0,10313505.0
1999-04-07,32293.0,33128.0,31790.0,32208.0,17270.0,397070.0,10313505.0
1999-04-08,31791.0,32209.0,31121.0,31121.0,16970.0,383662.0,10313505.0
1999-04-09,31120.0,31623.0,29865.0,30451.0,52880.0,375412.0,10313505.0
1999-04-12,31121.0,31121.0,29280.0,29531.0,25160.0,364067.0,10313505.0
1999-04-13,30033.0,30284.0,29280.0,29531.0,23170.0,364067.0,10313505.0
1999-04-14,31372.0,31372.0,29280.0,29364.0,10410.0,362004.0,10313505.0
1999-04-15,28861.0,30242.0,28861.0,30033.0,36240.0,370255.0,10313505.0
1999-04-16,30535.0,30828.0,28945.0,29699.0,96170.0,366129.0,10313505.0
1999-04-19,29865.0,30953.0,29112.0,30368.0,63100.0,374380.0,10313505.0
1999-04-20,30953.0,30953.0,29363.0,30368.0,29650.0,374380.0,10313505.0
1999-04-21,29531.0,30535.0,29447.0,29448.0,12030.0,363035.0,10313505.0
1999-04-22,30116.0,30200.0,28610.0,29866.0,8970.0,368192.0,10313505.0
1999-04-23,29782.0,31540.0,29782.0,31455.0,12840.0,387788.0,10313505.0
1999-04-26,31456.0,31791.0,30201.0,30619.0,10920.0,377474.0,10313505.0
1999-04-27,31706.0,31706.0,29447.0,30117.0,119630.0,371286.0,10313505.0
1999-04-28,30368.0,34635.0,30117.0,34634.0,101380.0,426979.0,10313505.0
1999-04-29,35471.0,39822.0,31372.0,39319.0,85570.0,484735.0,10313505.0
1999-04-30,37646.0,40155.0,36516.0,37646.0,48940.0,464108.0,10313505.0
1999-05-03,38483.0,39320.0,36391.0,39236.0,47590.0,483703.0,10313505.0
1999-05-04,39319.0,41159.0,38483.0,40658.0,54130.0,501236.0,10313505.0
1999-05-06,40992.0,43503.0,40741.0,42415.0,60680.0,522895.0,10313505.0
1999-05-07,41829.0,42833.0,40992.0,40992.0,28500.0,505362.0,10313505.0
1999-05-10,40992.0,41243.0,39403.0,39696.0,24430.0,489376.0,10313505.0
1999-05-11,40155.0,40992.0,38064.0,38064.0,52850.0,469264.0,10313505.0
1999-05-12,37228.0,37228.0,34718.0,36224.0,23100.0,446575.0,10313505.0
1999-05-13,36809.0,37479.0,35639.0,36391.0,29880.0,448637.0,10313505.0
1999-05-14,37479.0,39738.0,35137.0,35973.0,33080.0,443481.0,10313505.0
1999-05-17,36057.0,36057.0,32292.0,33463.0,16110.0,412540.0,10313505.0
1999-05-18,32710.0,34133.0,31791.0,31874.0,7050.0,392945.0,10313505.0
1999-05-19,33463.0,34383.0,32041.0,33547.0,44410.0,413572.0,10313505.0
1999-05-20,32793.0,34216.0,32710.0,33463.0,22980.0,412540.0,10313505.0
1999-05-21,33714.0,35136.0,33379.0,33798.0,31150.0,416666.0,10313505.0
1999-05-24,33839.0,34802.0,33463.0,33547.0,27460.0,413572.0,10313505.0
1999-05-25,33881.0,34718.0,33212.0,33881.0,20930.0,417697.0,10313505.0
1999-05-26,34300.0,35137.0,33714.0,35136.0,22430.0,433167.0,10313505.0
1999-05-27,35555.0,36977.0,35137.0,35973.0,51450.0,443481.0,10313505.0
1999-05-28,36642.0,37228.0,35137.0,36224.0,34690.0,446575.0,10313505.0
1999-05-31,36810.0,36810.0,34719.0,34718.0,13640.0,428010.0,10313505.0
1999-06-01,33881.0,35304.0,33463.0,33463.0,15950.0,412540.0,10313505.0
1999-06-02,35137.0,35472.0,33882.0,34718.0,45330.0,428010.0,10313505.0
1999-06-03,35554.0,35554.0,33965.0,34300.0,23090.0,422854.0,10313505.0
1999-06-04,34299.0,34634.0,33128.0,33840.0,27660.0,417181.0,10313505.0
1999-06-07,33840.0,34719.0,33463.0,34718.0,76470.0,428010.0,10313505.0
1999-06-08,34718.0,37144.0,33965.0,35973.0,111650.0,443481.0,10313505.0
1999-06-09,35722.0,36725.0,34299.0,34300.0,34970.0,422854.0,10313505.0
1999-06-10,34718.0,36809.0,33547.0,36475.0,78360.0,449669.0,10313505.0
1999-06-11,36809.0,36809.0,34718.0,35555.0,29540.0,438324.0,10313505.0
1999-06-14,34299.0,35136.0,33546.0,33547.0,18660.0,413572.0,10313505.0
1999-06-15,33546.0,34216.0,32626.0,33630.0,28450.0,414603.0,10313505.0
1999-06-16,34299.0,34718.0,33546.0,33965.0,12310.0,418728.0,10313505.0
1999-06-17,34635.0,36307.0,33547.0,35555.0,48990.0,438324.0,10313505.0
1999-06-18,35136.0,38483.0,35136.0,36809.0,61170.0,453794.0,10313505.0
1999-06-21,37562.0,41745.0,37144.0,40992.0,139020.0,505362.0,10313505.0
1999-06-22,41745.0,41745.0,38901.0,40658.0,84240.0,501236.0,10313505.0
1999-06-23,39320.0,40992.0,39320.0,39988.0,38320.0,492986.0,10313505.0
1999-06-24,40239.0,40323.0,38148.0,39319.0,56110.0,484735.0,10313505.0
1999-06-25,40742.0,40742.0,38483.0,38566.0,30620.0,475453.0,10313505.0
1999-06-28,38902.0,40156.0,38567.0,38734.0,24160.0,477515.0,10313505.0
1999-06-29,38734.0,39906.0,37814.0,38817.0,30970.0,478547.0,10313505.0
1999-06-30,39654.0,39989.0,38483.0,39445.0,28700.0,486282.0,10313505.0
1999-07-01,40155.0,41661.0,39487.0,40992.0,43280.0,505362.0,10313505.0
1999-07-02,41410.0,43502.0,40322.0,41745.0,54040.0,514644.0,10313505.0
1999-07-05,41912.0,43502.0,41745.0,41745.0,50410.0,514644.0,10313505.0
1999-07-06,41410.0,42665.0,40322.0,41745.0,53470.0,514644.0,10313505.0
1999-07-07,42666.0,42666.0,40574.0,40574.0,33640.0,500205.0,10313505.0
1999-07-08,40322.0,42582.0,40322.0,41829.0,61890.0,515675.0,10313505.0
1999-07-09,43502.0,43920.0,40992.0,40992.0,306540.0,505362.0,10313505.0
1999-07-12,42414.0,43335.0,41661.0,41913.0,159200.0,516707.0,10313505.0
1999-07-13,46012.0,46012.0,42749.0,44506.0,152390.0,548678.0,10313505.0
1999-07-14,45678.0,48522.0,42666.0,42666.0,216670.0,525989.0,10313505.0
1999-07-15,42666.0,44673.0,41829.0,43669.0,99320.0,538365.0,10313505.0
1999-07-16,43670.0,46012.0,43670.0,43920.0,161790.0,541459.0,10313505.0
1999-07-19,44506.0,45092.0,42248.0,42498.0,244790.0,523926.0,10313505.0
1999-07-20,44171.0,48521.0,42749.0,43586.0,912930.0,537334.0,10313505.0
1999-07-21,46430.0,49274.0,45677.0,48856.0,424660.0,633046.0,10839834.0
1999-07-22,49777.0,50781.0,46849.0,46848.0,178180.0,607031.0,10839834.0
1999-07-23,46933.0,48773.0,41829.0,42749.0,172990.0,553916.0,10839834.0
1999-07-26,42833.0,45175.0,41996.0,43920.0,214230.0,569091.0,10839834.0
1999-07-27,45175.0,47602.0,43920.0,46848.0,171520.0,607031.0,10839834.0
1999-07-28,46849.0,50111.0,45593.0,48522.0,226090.0,628710.0,10839834.0
1999-07-29,47685.0,49024.0,46933.0,47267.0,75550.0,612451.0,10839834.0
1999-07-30,46096.0,47684.0,43586.0,44339.0,131540.0,574511.0,10839834.0
1999-08-02,44506.0,45845.0,42833.0,44004.0,66040.0,570175.0,10839834.0
1999-08-03,43503.0,44757.0,43168.0,43251.0,44980.0,560419.0,10839834.0
1999-08-04,43252.0,45929.0,42666.0,42666.0,101400.0,552832.0,10839834.0
1999-08-05,45175.0,45510.0,43586.0,43837.0,62030.0,568007.0,10839834.0
1999-08-06,43920.0,45175.0,43502.0,44339.0,35360.0,574511.0,10839834.0
1999-08-09,45175.0,45175.0,43586.0,43920.0,38250.0,569091.0,10839834.0
1999-08-10,44339.0,44673.0,42917.0,43084.0,29700.0,558251.0,10839834.0
1999-08-11,43085.0,43503.0,42080.0,42582.0,36840.0,551748.0,10839834.0
1999-08-12,42248.0,44255.0,42248.0,42833.0,33740.0,555000.0,10839834.0
1999-08-13,42834.0,42917.0,41746.0,42415.0,33980.0,549580.0,10839834.0
1999-08-16,42415.0,43252.0,42248.0,42498.0,27550.0,550664.0,10839834.0
1999-08-17,43502.0,44338.0,41828.0,41913.0,43100.0,543076.0,10839834.0
1999-08-18,41410.0,42916.0,37645.0,41913.0,55140.0,543076.0,10839834.0
1999-08-19,41075.0,41829.0,41075.0,41411.0,21050.0,536572.0,10839834.0
1999-08-20,41410.0,41410.0,40155.0,40992.0,24820.0,531152.0,10839834.0
1999-08-23,41243.0,42665.0,41243.0,41829.0,27993.0,541992.0,10839834.0
1999-08-24,43001.0,43001.0,41244.0,42247.0,30940.0,547412.0,10839834.0
1999-08-25,42247.0,42582.0,41494.0,41829.0,43790.0,541992.0,10839834.0
1999-08-26,41829.0,45594.0,41829.0,43502.0,61420.0,563671.0,10839834.0
1999-08-27,43503.0,45092.0,42415.0,43502.0,33810.0,563671.0,10839834.0
1999-08-30,42917.0,44338.0,42917.0,43669.0,43750.0,565839.0,10839834.0
1999-08-31,43251.0,44338.0,42749.0,44339.0,31020.0,574511.0,10839834.0
1999-09-01,44757.0,45343.0,43168.0,43586.0,65210.0,564755.0,10839834.0
1999-09-02,42665.0,45258.0,42665.0,45175.0,136900.0,585351.0,10839834.0
1999-09-03,45928.0,49358.0,44338.0,47267.0,218824.0,612451.0,10839834.0
1999-09-06,47684.0,48437.0,47351.0,48271.0,107904.0,625458.0,10839834.0
1999-09-07,48522.0,49610.0,45176.0,46179.0,155930.0,598359.0,10839834.0
1999-09-08,46514.0,46765.0,44004.0,44255.0,88560.0,573427.0,10839834.0
1999-09-09,44840.0,45593.0,44087.0,44339.0,80000.0,574511.0,10839834.0
1999-09-10,43920.0,46012.0,43920.0,45343.0,65661.0,587519.0,10839834.0
1999-09-13,44338.0,45928.0,44004.0,44088.0,33960.0,571259.0,10839834.0
1999-09-14,43586.0,44924.0,43502.0,44757.0,27080.0,579931.0,10839834.0
1999-09-15,45175.0,45175.0,43586.0,44339.0,21370.0,574511.0,10839834.0
1999-09-16,44422.0,44924.0,42666.0,42833.0,21140.0,555000.0,10839834.0
1999-09-17,42582.0,43418.0,41828.0,41829.0,31440.0,541992.0,10839834.0
1999-09-20,43084.0,43084.0,41243.0,41411.0,42110.0,536572.0,10839834.0
1999-09-21,41076.0,44590.0,38483.0,42917.0,207530.0,556083.0,10839834.0
1999-09-22,41829.0,44338.0,41661.0,44339.0,96850.0,574511.0,10839834.0
1999-09-27,44087.0,44087.0,41410.0,41411.0,80600.0,536572.0,10839834.0
1999-09-28,41411.0,43084.0,39320.0,43000.0,235910.0,557167.0,10839834.0
1999-09-29,42666.0,43336.0,42164.0,42247.0,34280.0,547412.0,10839834.0
1999-09-30,42583.0,43252.0,42164.0,42164.0,60780.0,546328.0,10839834.0
1999-10-01,42163.0,42247.0,39403.0,41327.0,95150.0,535488.0,10839834.0
1999-10-04,39738.0,41745.0,38901.0,40156.0,106470.0,520312.0,10839834.0
1999-10-05,38482.0,40071.0,34132.0,34132.0,87430.0,442265.0,10839834.0
1999-10-06,33197.0,36601.0,30728.0,36601.0,62350.0,466113.0,10839834.0
1999-10-07,32175.0,36346.0,32175.0,36175.0,68840.0,460693.0,10839834.0
1999-10-08,36176.0,36601.0,34474.0,36601.0,34060.0,466113.0,10839834.0
1999-10-11,37026.0,37026.0,35324.0,36431.0,33860.0,463945.0,10839834.0
1999-10-12,35409.0,37878.0,35154.0,37367.0,49700.0,475869.0,10839834.0
1999-10-13,36346.0,37111.0,36175.0,37112.0,53110.0,472617.0,10839834.0
1999-10-14,36601.0,36601.0,35325.0,35324.0,52560.0,449853.0,10839834.0
1999-10-15,35664.0,37878.0,34899.0,36516.0,94080.0,465029.0,10839834.0
1999-10-18,36516.0,36601.0,35452.0,35835.0,25190.0,456357.0,10839834.0
1999-10-19,35325.0,36601.0,34899.0,36175.0,26810.0,460693.0,10839834.0
1999-10-20,36942.0,36942.0,35409.0,35920.0,24330.0,457441.0,10839834.0
1999-10-21,35111.0,36260.0,35111.0,36175.0,38340.0,460693.0,10839834.0
1999-10-22,35154.0,37027.0,35154.0,36601.0,41130.0,466113.0,10839834.0
1999-10-25,36005.0,38303.0,36005.0,38218.0,65310.0,486709.0,10839834.0
1999-10-26,37027.0,38304.0,36303.0,36303.0,56430.0,462319.0,10839834.0
1999-10-27,36686.0,37453.0,36346.0,37026.0,37810.0,471533.0,10839834.0
1999-10-28,37027.0,37623.0,36856.0,37367.0,32960.0,475869.0,10839834.0
1999-10-29,37453.0,37878.0,36601.0,36601.0,34679.0,466113.0,10839834.0
1999-11-01,36771.0,37877.0,36600.0,36729.0,226250.0,467739.0,10839834.0
1999-11-02,36772.0,37623.0,36431.0,36771.0,119300.0,468281.0,10839834.0
1999-11-03,36941.0,37622.0,36728.0,36856.0,136940.0,469365.0,10839834.0
1999-11-04,36856.0,37197.0,36175.0,36856.0,120460.0,469365.0,10839834.0
1999-11-05,36856.0,37409.0,36431.0,36516.0,86350.0,465029.0,10839834.0
1999-11-08,36728.0,37793.0,36601.0,36856.0,73530.0,469365.0,10839834.0
1999-11-09,37069.0,39920.0,36175.0,38729.0,118060.0,493212.0,10839834.0
1999-11-10,39324.0,39324.0,37452.0,37452.0,112720.0,476953.0,10839834.0
1999-11-11,37860.0,42350.0,36890.0,42350.0,157410.0,449853.0,10839834.0
1999-11-12,42860.0,42860.0,38829.0,41330.0,365940.0,439013.0,10839834.0
1999-11-15,40819.0,40819.0,38574.0,38779.0,37870.0,411914.0,10839834.0
1999-11-16,37962.0,38268.0,35717.0,35717.0,64290.0,379394.0,10839834.0
1999-11-17,36431.0,38064.0,35206.0,36330.0,91170.0,385898.0,10839834.0
1999-11-18,35717.0,37145.0,35104.0,35717.0,25960.0,379394.0,10839834.0
1999-11-19,34696.0,39748.0,34696.0,38268.0,215820.0,406494.0,10839834.0
1999-11-22,39697.0,42299.0,39288.0,40820.0,223030.0,433593.0,10839834.0
1999-11-23,40819.0,41329.0,38370.0,39391.0,113680.0,418418.0,10839834.0
1999-11-24,36329.0,39390.0,36329.0,36738.0,46830.0,390234.0,10839834.0
1999-11-25,35717.0,37145.0,34186.0,34186.0,68070.0,363134.0,10839834.0
1999-11-26,35717.0,35717.0,32145.0,32452.0,44410.0,344707.0,10839834.0
1999-11-29,31686.0,32145.0,29594.0,30615.0,49370.0,325195.0,10839834.0
1999-11-30,28573.0,34696.0,28573.0,31227.0,65240.0,331699.0,10839834.0
1999-12-01,31635.0,32757.0,30155.0,32043.0,53430.0,340371.0,10839834.0
1999-12-02,31125.0,36533.0,31125.0,34799.0,104180.0,369638.0,10839834.0
1999-12-03,35717.0,35717.0,32196.0,32656.0,64940.0,528633.0,16519789.0
1999-12-06,33165.0,33421.0,30869.0,31125.0,82420.0,503854.0,16519789.0
1999-12-07,31227.0,31635.0,26481.0,29390.0,122250.0,475770.0,16519789.0
1999-12-08,28165.0,28675.0,25614.0,25614.0,68430.0,414647.0,16519789.0
1999-12-09,26838.0,27706.0,26532.0,26737.0,179510.0,432818.0,16519789.0
1999-12-10,27043.0,30716.0,26736.0,30717.0,141640.0,497246.0,16519789.0
1999-12-13,32655.0,34186.0,31635.0,32605.0,133950.0,527807.0,16519789.0
1999-12-14,34696.0,34696.0,32706.0,34084.0,143040.0,551761.0,16519789.0
1999-12-15,35206.0,35717.0,32145.0,32656.0,129630.0,528633.0,16519789.0
1999-12-16,31635.0,33370.0,31125.0,32554.0,61190.0,526981.0,16519789.0
1999-12-17,33165.0,33574.0,30410.0,31635.0,51100.0,512113.0,16519789.0
1999-12-20,30665.0,31125.0,29900.0,30360.0,71360.0,491464.0,16519789.0
1999-12-21,29645.0,31533.0,27655.0,28064.0,67440.0,454294.0,16519789.0
1999-12-22,26992.0,27859.0,25512.0,27859.0,73140.0,450990.0,16519789.0
1999-12-23,26736.0,28777.0,25869.0,27451.0,56050.0,444382.0,16519789.0
1999-12-24,26430.0,28981.0,26430.0,28574.0,71930.0,462554.0,16519789.0
1999-12-27,29900.0,29900.0,25818.0,26329.0,92760.0,426211.0,16519789.0
1999-12-28,26328.0,29951.0,24695.0,29951.0,172340.0,484856.0,16519789.0
2000-01-04,28063.0,28879.0,26532.0,27247.0,80930.0,441078.0,16519789.0
2000-01-05,28369.0,29594.0,27247.0,27553.0,109840.0,446034.0,16519789.0
2000-01-06,28573.0,28879.0,25920.0,25920.0,62480.0,419603.0,16519789.0
2000-01-07,26532.0,27298.0,26124.0,26482.0,42650.0,428689.0,16519789.0
2000-01-10,26022.0,27247.0,26022.0,26278.0,46850.0,425385.0,16519789.0
2000-01-11,25818.0,26685.0,25665.0,25920.0,78200.0,419603.0,16519789.0
2000-01-12,26328.0,28369.0,26124.0,26533.0,135520.0,429515.0,16519789.0
2000-01-13,27043.0,27298.0,24593.0,24594.0,68230.0,398127.0,16519789.0
2000-01-14,26022.0,26838.0,25002.0,25818.0,142450.0,417951.0,16519789.0
2000-01-17,26532.0,26532.0,25104.0,25410.0,80380.0,411343.0,16519789.0
2000-01-18,26226.0,27247.0,25410.0,26125.0,263300.0,422907.0,16519789.0
2000-01-19,26430.0,26430.0,24491.0,24492.0,106720.0,396475.0,16519789.0
2000-01-20,23675.0,24491.0,21634.0,23675.0,76730.0,383259.0,16519789.0
2000-01-21,23165.0,23930.0,22093.0,23267.0,92050.0,376651.0,16519789.0
2000-01-24,23267.0,23981.0,22859.0,23420.0,60890.0,379129.0,16519789.0
2000-01-25,23420.0,23420.0,22042.0,22043.0,53840.0,356827.0,16519789.0
2000-01-26,22348.0,22859.0,21940.0,22298.0,80070.0,360957.0,16519789.0
2000-01-27,21532.0,23981.0,21532.0,23675.0,150660.0,383259.0,16519789.0
2000-01-28,24083.0,26532.0,23777.0,26533.0,322300.0,429515.0,16519789.0
2000-01-31,26430.0,26430.0,25206.0,26074.0,81430.0,422081.0,16519789.0
2000-02-01,26073.0,27094.0,26022.0,26227.0,125520.0,424559.0,16519789.0
2000-02-02,26226.0,27043.0,25614.0,26941.0,99590.0,436122.0,16519789.0
2000-02-03,27043.0,27757.0,26379.0,26635.0,120470.0,431166.0,16519789.0
2000-02-07,26634.0,27247.0,25920.0,26431.0,105700.0,427863.0,16519789.0
2000-02-08,26481.0,26634.0,25716.0,26227.0,96620.0,424559.0,16519789.0
2000-02-09,26481.0,26481.0,25206.0,25410.0,79600.0,411343.0,16519789.0
2000-02-10,25104.0,25104.0,23981.0,24492.0,73040.0,396475.0,16519789.0
2000-02-11,23573.0,24491.0,23267.0,23982.0,84280.0,388215.0,16519789.0
2000-02-14,22859.0,24491.0,22093.0,23471.0,45450.0,379955.0,16519789.0
2000-02-15,23369.0,24746.0,22961.0,23675.0,69620.0,383259.0,16519789.0
2000-02-16,23471.0,25002.0,23165.0,24900.0,67170.0,403083.0,16519789.0
2000-02-17,25002.0,25920.0,24287.0,24492.0,45460.0,396475.0,16519789.0
2000-02-18,23675.0,26328.0,23471.0,25920.0,81120.0,419603.0,16519789.0
2000-02-21,25308.0,25308.0,24083.0,24288.0,36040.0,393171.0,16519789.0
2000-02-22,24491.0,24951.0,23828.0,24798.0,48850.0,401431.0,16519789.0
2000-02-23,25614.0,28471.0,25002.0,26635.0,263560.0,431166.0,16519789.0
2000-02-24,26328.0,30614.0,26328.0,30615.0,686650.0,495594.0,16519789.0
2000-02-25,30104.0,32502.0,29900.0,30207.0,565790.0,488986.0,16519789.0
2000-02-28,29594.0,29594.0,27859.0,28574.0,230800.0,462554.0,16519789.0
2000-02-29,28573.0,31533.0,28063.0,30615.0,287210.0,495594.0,16519789.0
2000-03-02,30104.0,32859.0,30104.0,31329.0,305150.0,507158.0,16519789.0
2000-03-03,31737.0,31737.0,28471.0,28472.0,203820.0,460902.0,16519789.0
2000-03-06,29084.0,30104.0,27451.0,28472.0,187920.0,460902.0,16519789.0
2000-03-07,29084.0,31482.0,28981.0,29696.0,237130.0,480726.0,16519789.0
2000-03-08,28573.0,29594.0,28267.0,28574.0,149760.0,462554.0,16519789.0
2000-03-09,29084.0,31022.0,28063.0,28064.0,245940.0,454294.0,16519789.0
2000-03-10,31125.0,32247.0,29492.0,32248.0,391610.0,522025.0,16519789.0
2000-03-13,35206.0,37043.0,33982.0,34901.0,701650.0,564977.0,16519789.0
2000-03-14,34543.0,34543.0,31482.0,31635.0,255090.0,512113.0,16519789.0
2000-03-15,31635.0,31635.0,28981.0,30615.0,206480.0,495594.0,16519789.0
2000-03-16,29696.0,31431.0,27859.0,28676.0,139860.0,464206.0,16519789.0
2000-03-17,28879.0,29594.0,27349.0,27655.0,124670.0,447686.0,16519789.0
2000-03-20,28369.0,29084.0,27349.0,28523.0,133820.0,461728.0,16519789.0
2000-03-21,27655.0,28471.0,26583.0,26737.0,113190.0,432818.0,16519789.0
2000-03-22,26736.0,28216.0,26736.0,27349.0,96520.0,442730.0,16519789.0
2000-03-23,27145.0,28063.0,26532.0,27655.0,99650.0,447686.0,16519789.0
2000-03-24,28063.0,30308.0,27247.0,28676.0,182850.0,464206.0,16519789.0
2000-03-27,29594.0,29594.0,28267.0,28931.0,96800.0,468336.0,16519789.0
2000-03-28,28573.0,30104.0,28573.0,29594.0,119710.0,479074.0,16519789.0
2000-03-29,28624.0,29594.0,28216.0,28370.0,81740.0,459250.0,16519789.0
2000-03-30,27655.0,28726.0,27349.0,28574.0,78470.0,462554.0,16519789.0
2000-03-31,27553.0,29186.0,27553.0,29084.0,72450.0,470814.0,16519789.0
2000-04-03,29594.0,29594.0,27655.0,27655.0,62720.0,447686.0,16519789.0
2000-04-04,28063.0,28471.0,27247.0,28268.0,45750.0,457598.0,16519789.0
2000-04-06,27298.0,28063.0,26685.0,26941.0,39600.0,436122.0,16519789.0
2000-04-07,26940.0,27247.0,26226.0,26635.0,98360.0,431166.0,16519789.0
2000-04-10,26736.0,27961.0,26022.0,27502.0,111860.0,445208.0,16519789.0
2000-04-11,27553.0,28930.0,27145.0,27706.0,100500.0,448512.0,16519789.0
2000-04-12,27757.0,28063.0,27349.0,27655.0,69560.0,447686.0,16519789.0
2000-04-14,26634.0,28063.0,26634.0,28064.0,71060.0,454294.0,16519789.0
2000-04-17,26022.0,26532.0,23879.0,25002.0,99680.0,404735.0,16519789.0
2000-04-18,26583.0,26940.0,25002.0,25716.0,123090.0,416299.0,16519789.0
2000-04-19,26430.0,27961.0,25716.0,27553.0,137890.0,446034.0,16519789.0
2000-04-20,27961.0,28573.0,26940.0,28574.0,151250.0,462554.0,16519789.0
