삼일제약(000520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-07-25,5958,6312,5929,5987,32600,34430.0,1100000.0
2002-07-26,6025,6255,5929,6121,40300,35200.0,1100000.0
2002-07-29,6121,6216,5948,5987,30250,34430.0,1100000.0
2002-07-30,6035,6312,5996,6035,24950,34705.0,1100000.0
2002-07-31,5987,6111,5815,5834,32750,33550.0,1100000.0
2002-08-01,5604,5882,5604,5815,37400,33440.0,1100000.0
2002-08-02,5690,5700,5585,5700,17800,32780.0,1100000.0
2002-08-05,5642,5700,5394,5394,32200,31020.0,1100000.0
2002-08-06,5355,5355,5011,5165,64000,29700.0,1100000.0
2002-08-07,5298,5298,5126,5184,25600,29810.0,1100000.0
2002-08-08,5136,5346,5136,5299,80700,30470.0,1100000.0
2002-08-09,5336,5413,5231,5232,38000,30085.0,1100000.0
2002-08-12,5279,5289,5212,5213,80950,29975.0,1100000.0
2002-08-13,5145,5222,5069,5146,61250,29590.0,1100000.0
2002-08-14,5432,5432,5069,5375,84550,30910.0,1100000.0
2002-08-16,5547,5566,5336,5337,85550,30690.0,1100000.0
2002-08-19,5451,5470,5231,5289,64600,30415.0,1100000.0
2002-08-20,5308,6025,5308,5920,264200,34045.0,1100000.0
2002-08-21,5901,6006,5700,5739,90200,33000.0,1100000.0
2002-08-22,5795,5910,5652,5652,55700,32505.0,1100000.0
2002-08-23,5738,6063,5738,5930,88500,34100.0,1100000.0
2002-08-26,5891,5891,5719,5777,41850,33220.0,1100000.0
2002-08-27,5776,5987,5700,5834,50150,33550.0,1100000.0
2002-08-28,5738,6025,5738,5930,42750,34100.0,1100000.0
2002-08-29,6025,6025,5815,5987,35400,34430.0,1100000.0
2002-08-30,6025,6063,5929,6054,26000,34815.0,1100000.0
2002-09-02,6312,6934,6121,6772,364850,38940.0,1100000.0
2002-09-03,7192,7412,6809,7068,415400,40645.0,1100000.0
2002-09-04,7307,7307,6886,7039,297600,40480.0,1100000.0
2002-09-05,7230,7737,7077,7078,534550,40700.0,1100000.0
2002-09-06,7134,7383,6599,6618,368300,38060.0,1100000.0
2002-09-09,6455,6694,5834,5892,209300,33880.0,1100000.0
2002-09-10,5767,6178,5767,5872,166350,33770.0,1100000.0
2002-09-11,6006,6102,5853,5863,132600,33715.0,1100000.0
2002-09-12,5882,6015,5882,5930,79500,34100.0,1100000.0
2002-09-13,5815,5977,5786,5892,63000,33880.0,1100000.0
2002-09-16,5929,5958,5776,5777,42900,33220.0,1100000.0
2002-09-17,5910,5929,5776,5901,65350,33935.0,1100000.0
2002-09-18,5795,5834,5700,5700,48550,32780.0,1100000.0
2002-09-19,5700,5853,5700,5748,44850,33055.0,1100000.0
2002-09-23,5824,5824,5451,5547,35800,31900.0,1100000.0
2002-09-24,5384,5566,5327,5413,46950,31130.0,1100000.0
2002-09-25,5269,5375,4973,5031,37950,28930.0,1100000.0
2002-09-26,5107,5202,5049,5146,33850,29590.0,1100000.0
2002-09-27,5145,5346,5145,5241,37100,30140.0,1100000.0
2002-09-30,5241,5681,5241,5509,88120,31680.0,1100000.0
2002-10-01,5509,5652,5422,5509,79605,31680.0,1100000.0
2002-10-02,5719,5719,5528,5662,46650,32560.0,1100000.0
2002-10-04,5489,5604,5489,5557,18100,31955.0,1100000.0
2002-10-07,5298,5394,5164,5165,32100,29700.0,1100000.0
2002-10-08,4954,5336,4954,5260,30600,30250.0,1100000.0
2002-10-09,5355,5375,5260,5356,16400,30800.0,1100000.0
2002-10-10,5222,5260,5069,5117,30250,29425.0,1100000.0
2002-10-11,5183,5231,5126,5165,31700,29700.0,1100000.0
2002-10-14,5375,5375,5202,5241,15800,30140.0,1100000.0
2002-10-15,5260,5346,5241,5346,17310,30745.0,1100000.0
2002-10-16,5355,5528,5317,5318,43950,30580.0,1100000.0
2002-10-17,5375,5384,5298,5318,40900,30580.0,1100000.0
2002-10-18,5355,5585,5355,5586,45300,32120.0,1100000.0
2002-10-21,5566,5929,5547,5547,65850,31900.0,1100000.0
2002-10-22,5633,5767,5451,5509,56550,31680.0,1100000.0
2002-10-23,5585,5585,5422,5566,17955,32010.0,1100000.0
2002-10-24,5585,5815,5585,5758,57550,33110.0,1100000.0
2002-10-25,5757,5834,5642,5834,22450,33550.0,1100000.0
2002-10-28,5815,5987,5815,5815,32675,33440.0,1100000.0
2002-10-29,5910,6140,5776,6006,108275,34540.0,1100000.0
2002-10-30,6025,6025,5815,5844,20275,33605.0,1100000.0
2002-10-31,5882,5882,5767,5815,15500,33440.0,1100000.0
2002-11-01,5719,5853,5719,5853,23000,33660.0,1100000.0
2002-11-04,5872,6025,5834,5968,24100,34320.0,1100000.0
2002-11-05,5968,5968,5805,5834,12350,33550.0,1100000.0
2002-11-06,5843,5987,5843,5911,12650,33990.0,1100000.0
2002-11-07,5853,6044,5843,6045,35850,34760.0,1100000.0
2002-11-08,5948,6082,5929,6054,15200,34815.0,1100000.0
2002-11-11,6063,6102,5929,5930,27750,34100.0,1100000.0
2002-11-12,5834,5987,5834,5892,16550,33880.0,1100000.0
2002-11-13,5901,6044,5776,5872,24950,33770.0,1100000.0
2002-11-14,5872,5948,5872,5920,7150,34045.0,1100000.0
2002-11-15,5987,6102,5958,5987,12250,34430.0,1100000.0
2002-11-18,6082,6082,5929,6006,4200,34540.0,1100000.0
2002-11-19,6006,6235,6006,6140,34700,35310.0,1100000.0
2002-11-20,6102,6159,6044,6121,25250,35200.0,1100000.0
2002-11-21,6159,6255,6121,6140,22600,35310.0,1100000.0
2002-11-22,6168,6293,6121,6140,17150,35310.0,1100000.0
2002-11-25,6159,6235,6140,6140,4800,35310.0,1100000.0
2002-11-26,6159,6178,6121,6159,12650,35420.0,1100000.0
2002-11-27,6140,6226,6121,6217,30250,35750.0,1100000.0
2002-11-28,6226,6331,6226,6312,21600,36300.0,1100000.0
2002-11-29,6312,6312,6188,6217,21500,35750.0,1100000.0
2002-12-02,6274,6312,6235,6236,17450,35860.0,1100000.0
2002-12-03,6302,6302,6130,6236,43400,35860.0,1100000.0
2002-12-04,6216,6216,5948,6064,33150,34870.0,1100000.0
2002-12-05,5929,6082,5891,6035,24100,34705.0,1100000.0
2002-12-06,5968,6025,5853,5930,80550,34100.0,1100000.0
2002-12-09,5843,6044,5843,5901,25240,33935.0,1100000.0
2002-12-10,5824,5853,5824,5834,20600,33550.0,1100000.0
2002-12-11,5843,5891,5843,5872,7450,33770.0,1100000.0
2002-12-12,5872,5891,5853,5872,7950,33770.0,1100000.0
2002-12-13,5872,5882,5795,5863,10450,33715.0,1100000.0
2002-12-16,5834,6044,5834,6016,24500,34595.0,1100000.0
2002-12-17,6044,6274,6025,6198,51850,35640.0,1100000.0
2002-12-18,6197,6312,6121,6255,25200,35970.0,1100000.0
2002-12-20,6255,6312,6216,6217,9500,35750.0,1100000.0
2002-12-23,6216,6216,5948,6179,40155,35530.0,1100000.0
2002-12-24,6044,6140,5987,6064,20100,34870.0,1100000.0
2002-12-26,6063,6063,5853,5853,22950,33660.0,1100000.0
2002-12-27,5776,5891,5642,5739,12600,33000.0,1100000.0
2002-12-30,5786,5786,5365,5547,12150,31900.0,1100000.0
2003-01-02,5566,5853,5566,5710,9245,32835.0,1100000.0
2003-01-03,5709,5901,5700,5825,6100,33495.0,1100000.0
2003-01-06,5824,5872,5767,5872,6600,33770.0,1100000.0
2003-01-07,5795,6255,5795,6006,79050,34540.0,1100000.0
2003-01-08,6092,6092,5853,5872,15350,33770.0,1100000.0
2003-01-09,5929,5929,5547,5586,17050,32120.0,1100000.0
2003-01-10,5662,5719,5355,5490,23100,31570.0,1100000.0
2003-01-13,5336,5671,5336,5672,13050,32615.0,1100000.0
2003-01-14,5604,5728,5604,5605,10800,32230.0,1100000.0
2003-01-15,5604,6216,5585,5739,69400,33000.0,1100000.0
2003-01-16,5633,5786,5595,5700,6250,32780.0,1100000.0
2003-01-17,5681,5700,5547,5605,17300,32230.0,1100000.0
2003-01-20,5451,5547,5413,5452,13750,31350.0,1100000.0
2003-01-21,5451,5585,5384,5404,13950,31075.0,1100000.0
2003-01-22,5489,5489,5298,5299,12450,30470.0,1100000.0
2003-01-23,5298,5375,5241,5356,12900,30800.0,1100000.0
2003-01-24,5336,5528,5183,5308,46100,30525.0,1100000.0
2003-01-27,5901,5901,5289,5356,37125,30800.0,1100000.0
2003-01-28,5355,5355,5164,5241,34850,30140.0,1100000.0
2003-01-29,5308,5308,5193,5213,12450,29975.0,1100000.0
2003-01-30,5212,5413,5212,5404,12050,31075.0,1100000.0
2003-02-03,5298,5537,5298,5538,9250,31845.0,1100000.0
2003-02-04,5451,5652,5451,5538,3100,31845.0,1100000.0
2003-02-05,5403,5537,5394,5471,11450,31460.0,1100000.0
2003-02-06,5413,5413,5327,5337,15750,30690.0,1100000.0
2003-02-07,5336,5336,5174,5241,17050,30140.0,1100000.0
2003-02-10,5298,5298,5155,5232,20200,30085.0,1100000.0
2003-02-11,5164,5250,4973,5012,50250,28820.0,1100000.0
2003-02-12,5049,5059,5030,5040,16400,28985.0,1100000.0
2003-02-13,5002,5241,5002,5165,29795,29700.0,1100000.0
2003-02-14,5164,5202,5126,5165,7800,29700.0,1100000.0
2003-02-17,5174,5537,5174,5394,28000,31020.0,1100000.0
2003-02-18,5355,5547,5336,5538,7450,31845.0,1100000.0
2003-02-19,5642,5690,5451,5528,14000,31790.0,1100000.0
2003-02-20,5461,5614,5461,5586,8550,32120.0,1100000.0
2003-02-21,5470,5642,5470,5643,7700,32450.0,1100000.0
2003-02-24,5604,5719,5604,5719,11900,32890.0,1100000.0
2003-02-25,5671,5681,5614,5643,21550,32450.0,1100000.0
2003-02-26,5690,5834,5690,5739,4950,33000.0,1100000.0
2003-02-27,5891,5891,5681,5834,5500,33550.0,1100000.0
2003-02-28,5700,5824,5700,5825,7500,33495.0,1100000.0
2003-03-03,5748,5862,5728,5739,11900,33000.0,1100000.0
2003-03-04,5815,5815,5585,5586,15650,32120.0,1100000.0
2003-03-05,5499,5642,5470,5538,22700,31845.0,1100000.0
2003-03-06,5537,5547,5451,5528,5050,31790.0,1100000.0
2003-03-07,5604,5604,5451,5452,8100,31350.0,1100000.0
2003-03-10,5451,5537,5375,5528,5250,31790.0,1100000.0
2003-03-11,5394,5480,5384,5452,4650,31350.0,1100000.0
2003-03-12,5528,5528,5451,5452,1200,31350.0,1100000.0
2003-03-13,5547,5738,5394,5739,7600,33000.0,1100000.0
2003-03-14,5834,5834,5642,5739,7050,33000.0,1100000.0
2003-03-17,5815,5815,5509,5509,5000,31680.0,1100000.0
2003-03-18,5738,5738,5547,5719,4550,32890.0,1100000.0
2003-03-19,5623,5728,5604,5700,5550,32780.0,1100000.0
2003-03-20,5642,5872,5642,5834,24950,33550.0,1100000.0
2003-03-21,5939,5939,5843,5853,19700,33660.0,1100000.0
2003-03-24,5929,5929,5738,5777,17050,33220.0,1100000.0
2003-03-25,5642,5719,5642,5719,11350,32890.0,1100000.0
2003-03-26,5776,6063,5776,5930,52800,34100.0,1100000.0
2003-03-27,5834,5891,5757,5758,21450,33110.0,1100000.0
2003-03-28,5690,5901,5681,5825,17250,33495.0,1100000.0
2003-03-31,5824,5872,5738,5739,13000,33000.0,1100000.0
2003-04-01,5757,5815,5642,5748,21550,33055.0,1100000.0
2003-04-02,5834,5843,5748,5834,5950,33550.0,1100000.0
2003-04-03,5872,6178,5853,6045,68155,34760.0,1100000.0
2003-04-04,5977,6207,5872,5930,29105,34100.0,1100000.0
2003-04-07,6082,6121,5929,6006,4952,34540.0,1100000.0
2003-04-08,5901,5996,5815,5901,7180,33935.0,1100000.0
2003-04-09,5795,5843,5757,5796,2920,33330.0,1100000.0
2003-04-10,5815,6063,5738,5911,4450,33990.0,1100000.0
2003-04-11,6006,6121,5929,5997,8540,34485.0,1100000.0
2003-04-14,6312,6312,6025,6025,4517,34650.0,1100000.0
2003-04-15,6121,6197,6063,6159,3693,35420.0,1100000.0
2003-04-16,6159,6216,6025,6217,4030,35750.0,1100000.0
2003-04-17,6274,6274,6178,6265,4190,36025.0,1100000.0
2003-04-18,6168,6274,6159,6207,4110,35695.0,1100000.0
2003-04-21,6207,6207,6025,6121,5190,35200.0,1100000.0
2003-04-22,6121,6121,5996,5997,3610,34485.0,1100000.0
2003-04-23,6092,6102,5977,5978,3557,34375.0,1100000.0
2003-04-24,6082,6369,6082,6236,17060,35860.0,1100000.0
2003-04-25,6274,6274,5853,5863,10800,33715.0,1100000.0
2003-04-28,5862,5987,5834,5863,2390,33715.0,1100000.0
2003-04-29,5853,6006,5853,5930,5020,34100.0,1100000.0
2003-04-30,5987,6111,5977,5978,3140,34375.0,1100000.0
2003-05-02,5929,5929,5843,5844,4410,33605.0,1100000.0
2003-05-06,5853,6006,5834,5920,3491,34045.0,1100000.0
2003-05-07,5882,5929,5872,5930,2290,34100.0,1100000.0
2003-05-09,5872,6025,5834,5834,4090,33550.0,1100000.0
2003-05-12,5872,5968,5872,5968,4390,34320.0,1100000.0
2003-05-13,6082,6082,5853,5853,3060,33660.0,1100000.0
2003-05-14,5853,5891,5834,5834,1660,33550.0,1100000.0
2003-05-15,5834,5958,5834,5959,2360,34265.0,1100000.0
2003-05-16,6082,6178,5987,6102,8250,35090.0,1100000.0
2003-05-19,6102,6140,5882,5997,1800,34485.0,1100000.0
2003-05-20,5882,6082,5882,5997,680,34485.0,1100000.0
2003-05-21,6063,6073,5939,5939,2690,34155.0,1100000.0
2003-05-22,5939,6073,5939,5949,2690,34210.0,1100000.0
2003-05-23,5939,6388,5939,6293,19268,36190.0,1100000.0
2003-05-26,6408,7230,6274,7231,36677,41580.0,1100000.0
2003-05-27,7613,8311,6924,8015,70090,46090.0,1100000.0
2003-05-28,8129,8129,7268,7374,37745,42405.0,1100000.0
2003-05-29,7316,7613,7287,7479,20966,43010.0,1100000.0
2003-05-30,7364,7527,7249,7374,18734,42405.0,1100000.0
2003-06-02,7374,7708,7374,7709,18390,44330.0,1100000.0
2003-06-03,7517,7651,7383,7384,5940,42460.0,1100000.0
2003-06-04,7307,7364,6991,7020,14410,40370.0,1100000.0
2003-06-05,7154,7154,6742,7020,20880,40370.0,1100000.0
2003-06-09,7058,7058,6905,6925,4980,39820.0,1100000.0
2003-06-10,6905,7067,6828,6934,3650,39875.0,1100000.0
2003-06-11,6934,7957,6934,7690,30921,44220.0,1100000.0
2003-06-12,7689,7747,7374,7460,9099,42900.0,1100000.0
2003-06-13,7574,7574,7345,7460,8460,42900.0,1100000.0
2003-06-16,7460,7747,7431,7537,10180,43340.0,1100000.0
2003-06-17,7747,7747,7364,7403,12190,42570.0,1100000.0
2003-06-18,7402,7460,7211,7231,6370,41580.0,1100000.0
2003-06-19,7192,7364,7192,7269,3560,41800.0,1100000.0
2003-06-20,7268,7278,7010,7097,7140,40810.0,1100000.0
2003-06-23,7096,7307,7048,7106,5390,40865.0,1100000.0
2003-06-24,7096,7230,7039,7135,3093,41030.0,1100000.0
2003-06-25,7058,7249,7058,7154,2930,41140.0,1100000.0
2003-06-26,7039,7201,7039,7145,2320,41085.0,1100000.0
2003-06-27,7134,7268,7115,7164,3950,41195.0,1100000.0
2003-06-30,7106,7221,7096,7164,1630,41195.0,1100000.0
2003-07-01,7134,7173,7067,7068,3190,40645.0,1100000.0
2003-07-02,7125,7307,7077,7078,3839,40700.0,1100000.0
2003-07-03,7087,7173,7048,7049,5460,40535.0,1100000.0
2003-07-04,7048,7144,6991,7068,4180,40645.0,1100000.0
2003-07-07,7029,7077,6914,6925,5650,39820.0,1100000.0
2003-07-08,6914,7001,6886,6886,7330,39600.0,1100000.0
2003-07-09,6857,6886,6675,6676,6980,38390.0,1100000.0
2003-07-10,6675,6675,6484,6504,10450,37400.0,1100000.0
2003-07-11,6503,6675,6503,6542,4620,37620.0,1100000.0
2003-07-14,6647,6800,6589,6800,7550,39105.0,1100000.0
2003-07-15,6809,6886,6618,6752,8601,38830.0,1100000.0
2003-07-16,6943,7421,6828,7384,22423,42460.0,1100000.0
2003-07-18,7632,7823,7393,7498,22010,43120.0,1100000.0
2003-07-21,7326,7488,7134,7135,9950,41030.0,1100000.0
2003-07-22,7010,7230,6800,6829,6320,39270.0,1100000.0
2003-07-23,6761,7421,6761,7087,10150,40755.0,1100000.0
2003-07-24,6981,7134,6981,7087,1270,40755.0,1100000.0
2003-07-25,7087,7096,7001,7078,2830,40700.0,1100000.0
2003-07-28,7144,7383,7077,7345,3290,42240.0,1100000.0
2003-07-29,7345,7689,7268,7565,11986,43505.0,1100000.0
2003-07-30,7565,7670,7469,7527,4684,43285.0,1100000.0
2003-07-31,7641,7641,7402,7537,1070,43340.0,1100000.0
2003-08-01,7393,7555,7316,7556,4650,43450.0,1100000.0
2003-08-04,7412,7536,7402,7537,470,43340.0,1100000.0
2003-08-05,7603,7747,7536,7651,11230,44000.0,1100000.0
2003-08-06,6886,7555,6886,7556,2840,43450.0,1100000.0
2003-08-07,7421,7823,7421,7651,7290,44000.0,1100000.0
2003-08-08,8014,8014,7651,7651,5390,44000.0,1100000.0
2003-08-11,7670,7747,7613,7699,1930,44275.0,1100000.0
2003-08-12,7651,7747,7613,7747,3590,44550.0,1100000.0
2003-08-13,7747,7938,7670,7757,3370,44605.0,1100000.0
2003-08-14,7756,7766,7651,7661,2870,44055.0,1100000.0
2003-08-18,7651,7785,7651,7671,6470,44110.0,1100000.0
2003-08-19,7651,8053,7651,8024,11190,46145.0,1100000.0
2003-08-20,8024,8273,7900,8177,6740,47025.0,1100000.0
2003-08-21,8091,8349,8091,8244,7559,47410.0,1100000.0
2003-08-22,9334,9334,8225,8283,8320,47630.0,1100000.0
2003-08-25,8330,8330,8062,8302,4100,47740.0,1100000.0
2003-08-26,8196,8301,8177,8225,7120,47300.0,1100000.0
2003-08-27,8225,8454,8215,8225,3292,47300.0,1100000.0
2003-08-28,8234,8234,7947,7996,4879,45980.0,1100000.0
2003-08-29,8033,8033,7880,7986,1690,45925.0,1100000.0
2003-09-01,7900,8129,7804,7938,2610,45650.0,1100000.0
2003-09-02,7900,8081,7689,7709,3970,44330.0,1100000.0
2003-09-03,7689,7785,7670,7718,4880,44385.0,1100000.0
2003-09-04,7861,7967,7842,7948,3140,45705.0,1100000.0
2003-09-05,7842,7928,7651,7690,2669,44220.0,1100000.0
2003-09-08,8607,8837,8081,8225,67840,47300.0,1100000.0
2003-09-09,8473,8512,7852,8225,31240,47300.0,1100000.0
2003-09-15,8091,8139,7804,7843,9150,45100.0,1100000.0
2003-09-16,8244,8416,8148,8187,15640,47080.0,1100000.0
2003-09-17,8320,8626,8187,8187,10630,47080.0,1100000.0
2003-09-18,8340,8340,7957,7957,3770,45760.0,1100000.0
2003-09-19,7957,8053,7842,7929,4460,45595.0,1100000.0
2003-09-22,7785,7823,7651,7690,9110,44220.0,1100000.0
2003-09-23,7747,7890,7708,7891,5770,45375.0,1100000.0
2003-09-24,7852,7938,7775,7900,2261,45430.0,1100000.0
2003-09-25,7842,7842,7651,7804,2130,44880.0,1100000.0
2003-09-26,7747,7823,7737,7747,5801,44550.0,1100000.0
2003-09-29,7842,7890,7785,7891,1130,45375.0,1100000.0
2003-09-30,7909,8033,7900,7948,2961,45705.0,1100000.0
2003-10-01,7871,7919,7861,7862,1930,45210.0,1100000.0
2003-10-02,7880,7900,7871,7871,1370,45265.0,1100000.0
2003-10-06,7976,8148,7976,7996,2410,45980.0,1100000.0
2003-10-07,8053,8148,8053,8101,1760,46585.0,1100000.0
2003-10-08,8177,8330,8129,8158,2190,46915.0,1100000.0
2003-10-09,8129,8187,8091,8111,1252,46640.0,1100000.0
2003-10-10,8234,8234,8110,8130,1640,46750.0,1100000.0
2003-10-13,8062,8129,8062,8072,1210,46420.0,1100000.0
2003-10-14,8072,8187,8072,8130,2500,46750.0,1100000.0
2003-10-15,8091,8100,8033,8053,2060,46310.0,1100000.0
2003-10-16,8033,8072,7995,8072,3720,46420.0,1100000.0
2003-10-17,8072,8225,8053,8177,1680,47025.0,1100000.0
2003-10-20,8043,8167,8043,8130,2880,46750.0,1100000.0
2003-10-21,8081,8263,8081,8225,2962,47300.0,1100000.0
2003-10-22,8263,8473,8263,8264,2730,47520.0,1100000.0
2003-10-23,8129,8320,8033,8130,2440,46750.0,1100000.0
2003-10-24,8129,8282,8091,8168,2200,46970.0,1100000.0
2003-10-27,8129,8167,8072,8168,2990,46970.0,1100000.0
2003-10-28,8129,8454,8129,8321,9310,47850.0,1100000.0
2003-10-29,8378,8416,8292,8302,1110,47740.0,1100000.0
2003-10-30,8416,8684,8397,8455,4430,48620.0,1100000.0
2003-10-31,8435,8665,8435,8646,2160,49720.0,1100000.0
2003-11-03,8665,8760,8550,8742,2360,50270.0,1100000.0
2003-11-04,8674,9124,8665,8971,4711,51590.0,1100000.0
2003-11-05,8818,9086,8789,9076,1610,52195.0,1100000.0
2003-11-06,8971,9105,8856,8971,3221,51590.0,1100000.0
2003-11-07,9038,9038,8521,8608,2110,49500.0,1100000.0
2003-11-10,8617,8713,8416,8417,2021,48400.0,1100000.0
2003-11-11,8244,8359,8129,8168,3170,46970.0,1100000.0
2003-11-12,8167,8301,8167,8187,1650,47080.0,1100000.0
2003-11-13,8225,8225,8187,8225,1100,47300.0,1100000.0
2003-11-14,8301,8330,8215,8225,720,47300.0,1100000.0
2003-11-17,8187,8253,8100,8254,1850,47465.0,1100000.0
2003-11-18,8301,8311,8225,8311,1030,47795.0,1100000.0
2003-11-19,8416,8588,8320,8417,3380,48400.0,1100000.0
2003-11-20,8416,8550,8416,8455,1710,48620.0,1100000.0
2003-11-21,8416,8579,8416,8474,1641,48730.0,1100000.0
2003-11-24,8493,8521,8397,8417,3190,48400.0,1100000.0
2003-11-25,8454,8454,8406,8417,7380,48400.0,1100000.0
2003-11-26,8512,8990,8512,8990,7630,51700.0,1100000.0
2003-11-27,8837,9086,8837,8990,1360,51700.0,1100000.0
2003-11-28,9162,9162,8837,8866,1040,50985.0,1100000.0
2003-12-01,8866,9487,8856,9373,7980,53900.0,1100000.0
2003-12-02,9449,9851,9372,9832,10940,56540.0,1100000.0
2003-12-03,10272,10272,9564,9794,4700,56320.0,1100000.0
2003-12-04,9717,10329,9717,10138,4950,58300.0,1100000.0
2003-12-05,10138,10386,9985,10081,4550,57970.0,1100000.0
2003-12-08,10042,10176,9793,9832,1990,56540.0,1100000.0
2003-12-09,9946,9946,9698,9698,911,55770.0,1100000.0
2003-12-10,9698,9755,9659,9756,530,56100.0,1100000.0
2003-12-11,9679,9755,9659,9698,670,55770.0,1100000.0
2003-12-12,9946,9946,9698,9756,880,56100.0,1100000.0
2003-12-15,9755,9908,9679,9909,1520,56980.0,1100000.0
2003-12-16,9679,9755,9640,9679,2051,55660.0,1100000.0
2003-12-17,9679,9736,9679,9679,958,55660.0,1100000.0
2003-12-18,9927,9927,9583,9660,11510,55550.0,1100000.0
2003-12-19,9736,9736,9506,9660,1140,55550.0,1100000.0
2003-12-22,9717,9736,9564,9736,590,55990.0,1100000.0
2003-12-23,9736,9736,9526,9526,843,54780.0,1100000.0
2003-12-24,9315,9468,9143,9182,4290,52800.0,1100000.0
2003-12-26,9382,9382,8990,9029,1808,51920.0,1100000.0
2003-12-29,8894,9277,8856,9258,1150,53240.0,1100000.0
2003-12-30,9258,10348,9181,10349,1700,59510.0,1100000.0
2004-01-02,10080,10138,9334,9603,3910,55220.0,1100000.0
2004-01-05,9659,9698,9449,9679,610,55660.0,1100000.0
2004-01-06,9679,9717,9411,9507,1120,54670.0,1100000.0
2004-01-07,9583,9583,9468,9545,400,54890.0,1100000.0
2004-01-08,9564,9564,9296,9296,1020,53460.0,1100000.0
2004-01-09,9430,9439,9258,9335,600,53680.0,1100000.0
2004-01-12,9229,9554,9124,9249,2050,53185.0,1100000.0
2004-01-13,9353,9353,9095,9163,600,52690.0,1100000.0
2004-01-14,8990,9143,8952,8952,3650,51480.0,1100000.0
2004-01-15,9086,9086,8837,8866,2870,50985.0,1100000.0
2004-01-16,8961,8961,8607,8617,4410,49555.0,1100000.0
2004-01-19,8799,8799,8684,8761,340,50380.0,1100000.0
2004-01-20,8760,8799,8454,8550,6250,49170.0,1100000.0
2004-01-26,8607,8703,8416,8417,770,48400.0,1100000.0
2004-01-27,8435,8512,8263,8264,3960,47520.0,1100000.0
2004-01-28,8263,8263,7852,7900,10280,45430.0,1100000.0
2004-01-29,7871,7880,7632,7651,5920,44000.0,1100000.0
2004-01-30,7651,7861,7651,7766,4000,44660.0,1100000.0
2004-02-02,7833,7919,7823,7824,5940,44990.0,1100000.0
2004-02-03,7842,8225,7785,8034,7590,46200.0,1100000.0
2004-02-04,8167,8569,8053,8493,15271,48840.0,1100000.0
2004-02-05,8971,9181,7938,8072,16784,46420.0,1100000.0
2004-02-06,8206,8206,7861,7910,4310,45485.0,1100000.0
2004-02-09,8014,8187,7967,7996,5730,45980.0,1100000.0
2004-02-10,7995,7995,7842,7852,2464,45155.0,1100000.0
2004-02-11,7747,7938,7747,7804,3270,44880.0,1100000.0
2004-02-12,7880,7967,7766,7804,2210,44880.0,1100000.0
2004-02-13,7995,7995,7861,7967,2580,45815.0,1100000.0
2004-02-16,7967,8024,7861,8015,2801,46090.0,1100000.0
2004-02-17,8072,8072,7919,7919,2440,45540.0,1100000.0
2004-02-18,7995,8129,7976,7977,8839,45870.0,1100000.0
2004-02-19,8110,8110,7957,8015,910,46090.0,1100000.0
2004-02-20,7919,8397,7919,8111,6110,46640.0,1100000.0
2004-02-23,8225,8512,8148,8187,6600,47080.0,1100000.0
2004-02-24,8129,8263,7976,7977,4860,45870.0,1100000.0
2004-02-25,8110,8148,8033,8130,4411,46750.0,1100000.0
2004-02-26,8053,8234,8043,8139,1260,46805.0,1100000.0
2004-02-27,8053,8206,8043,8053,2060,46310.0,1100000.0
2004-03-02,8033,8072,8033,8034,5290,46200.0,1100000.0
2004-03-03,8081,8120,8033,8111,3790,46640.0,1100000.0
2004-03-04,8053,8072,7986,7996,2360,45980.0,1100000.0
2004-03-05,7976,8043,7852,7881,3730,45320.0,1100000.0
2004-03-08,7766,7842,7747,7757,4760,44605.0,1100000.0
2004-03-09,7708,7842,7689,7843,1700,45100.0,1100000.0
2004-03-10,7938,8187,7919,8130,8151,46750.0,1100000.0
2004-03-11,8053,8062,7938,7986,1811,45925.0,1100000.0
2004-03-12,7995,7995,7345,7919,6660,45540.0,1100000.0
2004-03-15,7756,8005,7756,7938,780,45650.0,1100000.0
2004-03-16,7880,7909,7842,7843,1680,45100.0,1100000.0
2004-03-17,7785,7842,7747,7843,1870,45100.0,1100000.0
2004-03-18,7995,7995,7766,7766,1780,44660.0,1100000.0
2004-03-19,7727,7842,7689,7737,1420,44495.0,1100000.0
2004-03-22,7756,8167,7727,7891,2931,45375.0,1100000.0
2004-03-23,7861,8033,7727,7938,1989,45650.0,1100000.0
2004-03-24,7900,7900,7804,7862,680,45210.0,1100000.0
2004-03-25,7861,7861,7747,7833,2170,45045.0,1100000.0
2004-03-26,7842,7938,7785,7871,560,45265.0,1100000.0
2004-03-29,7842,7919,7727,7843,640,45100.0,1100000.0
2004-03-30,7842,7976,7842,7891,3220,45375.0,1100000.0
2004-03-31,7842,7938,7842,7910,1910,45485.0,1100000.0
2004-04-01,7852,8091,7852,7986,9500,45925.0,1100000.0
2004-04-02,8033,8033,7833,7871,1250,45265.0,1100000.0
2004-04-06,7861,7871,7555,7565,8250,43505.0,1100000.0
2004-04-07,7680,7699,7230,7231,23960,41580.0,1100000.0
2004-04-08,7268,7326,7173,7269,16600,41800.0,1100000.0
2004-04-09,7268,7354,7211,7211,4964,41470.0,1100000.0
2004-04-12,7134,7201,7134,7145,7880,41085.0,1100000.0
2004-04-13,7096,7144,6991,6991,5490,40205.0,1100000.0
