전방(000950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-02-03,22200.0,22200.0,21200.0,21650.0,13610.0,36372.0,1680000.0
1999-02-04,21600.0,21600.0,20600.0,20600.0,9270.0,34608.0,1680000.0
1999-02-05,20500.0,21500.0,20500.0,20850.0,19230.0,35028.0,1680000.0
1999-02-08,20850.0,21300.0,20300.0,20300.0,9400.0,34104.0,1680000.0
1999-02-09,20300.0,20300.0,18800.0,18800.0,9280.0,31584.0,1680000.0
1999-02-10,18800.0,19500.0,18400.0,19000.0,8350.0,31920.0,1680000.0
1999-02-11,19100.0,20000.0,19000.0,19450.0,6450.0,32676.0,1680000.0
1999-02-12,18500.0,20200.0,18500.0,19600.0,12630.0,32928.0,1680000.0
1999-02-18,19600.0,20000.0,19200.0,19400.0,3580.0,32592.0,1680000.0
1999-02-19,19000.0,19000.0,17800.0,18300.0,9190.0,30744.0,1680000.0
1999-02-22,18300.0,18500.0,18000.0,18000.0,4110.0,30240.0,1680000.0
1999-02-23,18000.0,18800.0,17800.0,18000.0,5340.0,30240.0,1680000.0
1999-02-24,18000.0,18000.0,17000.0,17300.0,3460.0,29064.0,1680000.0
1999-02-25,17000.0,17000.0,16600.0,16800.0,4120.0,28224.0,1680000.0
1999-02-26,17300.0,17600.0,17100.0,17300.0,2910.0,29064.0,1680000.0
1999-03-02,18200.0,18950.0,17700.0,18800.0,8120.0,31584.0,1680000.0
1999-03-03,18800.0,19100.0,17800.0,17800.0,4070.0,29904.0,1680000.0
1999-03-04,18100.0,18500.0,17800.0,18000.0,4790.0,30240.0,1680000.0
1999-03-05,17800.0,18800.0,17800.0,18700.0,1970.0,31416.0,1680000.0
1999-03-08,18850.0,19300.0,18600.0,19000.0,9970.0,31920.0,1680000.0
1999-03-09,19500.0,19500.0,18600.0,19000.0,5840.0,31920.0,1680000.0
1999-03-10,19000.0,21000.0,19000.0,19900.0,44440.0,33432.0,1680000.0
1999-03-11,20100.0,20100.0,18400.0,19350.0,12900.0,32508.0,1680000.0
1999-03-12,19350.0,20200.0,19350.0,19800.0,8770.0,33264.0,1680000.0
1999-03-15,19800.0,20600.0,19800.0,20300.0,14790.0,34104.0,1680000.0
1999-03-16,20000.0,20500.0,19800.0,19900.0,7770.0,33432.0,1680000.0
1999-03-17,20500.0,20500.0,19200.0,19200.0,8610.0,32256.0,1680000.0
1999-03-18,18600.0,19250.0,18600.0,18700.0,8620.0,31416.0,1680000.0
1999-03-19,19200.0,19500.0,19000.0,19500.0,6010.0,32760.0,1680000.0
1999-03-22,19000.0,19500.0,19000.0,19100.0,9270.0,32088.0,1680000.0
1999-03-23,19100.0,19500.0,18900.0,19100.0,5290.0,32088.0,1680000.0
1999-03-24,19300.0,20000.0,19300.0,19600.0,9150.0,32928.0,1680000.0
1999-03-25,19650.0,20800.0,19650.0,20300.0,28630.0,34104.0,1680000.0
1999-03-26,20300.0,20800.0,20100.0,20800.0,11630.0,34944.0,1680000.0
1999-03-29,21400.0,21400.0,20300.0,20300.0,13470.0,34104.0,1680000.0
1999-03-30,20000.0,21400.0,20000.0,21400.0,15400.0,35952.0,1680000.0
1999-03-31,21800.0,21800.0,21000.0,21250.0,10340.0,35700.0,1680000.0
1999-04-01,21000.0,23700.0,21000.0,23200.0,54560.0,38976.0,1680000.0
1999-04-02,23500.0,24000.0,22100.0,23750.0,24630.0,39900.0,1680000.0
1999-04-06,23200.0,23750.0,23200.0,23600.0,8010.0,39648.0,1680000.0
1999-04-07,23600.0,25000.0,23600.0,24500.0,27410.0,41160.0,1680000.0
1999-04-08,24500.0,24950.0,24050.0,24700.0,19150.0,41496.0,1680000.0
1999-04-09,25000.0,25500.0,24400.0,25500.0,29820.0,42840.0,1680000.0
1999-04-12,24900.0,25850.0,24800.0,25050.0,16770.0,42084.0,1680000.0
1999-04-13,25100.0,25600.0,24550.0,25100.0,19030.0,42168.0,1680000.0
1999-04-14,25200.0,26200.0,24700.0,26200.0,25290.0,44016.0,1680000.0
1999-04-15,26800.0,28800.0,26000.0,27400.0,19860.0,46032.0,1680000.0
1999-04-16,27100.0,28000.0,26000.0,26700.0,28680.0,44856.0,1680000.0
1999-04-19,22750.0,28400.0,22750.0,27100.0,83430.0,45528.0,1680000.0
1999-04-20,27500.0,27500.0,26000.0,27000.0,27110.0,45360.0,1680000.0
1999-04-21,26500.0,27800.0,26500.0,26900.0,16520.0,45192.0,1680000.0
1999-04-22,26900.0,27000.0,26000.0,26500.0,13530.0,44520.0,1680000.0
1999-04-23,26500.0,27500.0,26100.0,27100.0,19530.0,45528.0,1680000.0
1999-04-26,26600.0,27500.0,26600.0,27500.0,35280.0,46200.0,1680000.0
1999-04-27,28000.0,31500.0,27600.0,30600.0,32870.0,51408.0,1680000.0
1999-04-28,30700.0,31500.0,30000.0,30000.0,19740.0,50400.0,1680000.0
1999-04-29,30900.0,34500.0,30100.0,33100.0,29890.0,55608.0,1680000.0
1999-04-30,33200.0,35500.0,32500.0,33500.0,37930.0,56280.0,1680000.0
1999-05-03,35000.0,35000.0,33000.0,34500.0,14400.0,57960.0,1680000.0
1999-05-04,33700.0,38000.0,33700.0,37900.0,64980.0,63672.0,1680000.0
1999-05-06,37800.0,40500.0,36500.0,40000.0,48480.0,67200.0,1680000.0
1999-05-07,40050.0,41500.0,39000.0,40500.0,30080.0,68040.0,1680000.0
1999-05-10,40000.0,46550.0,40000.0,46550.0,30760.0,78204.0,1680000.0
1999-05-11,48000.0,48000.0,45000.0,45000.0,28480.0,75600.0,1680000.0
1999-05-12,43000.0,44000.0,40500.0,40500.0,22710.0,68040.0,1680000.0
1999-05-13,41100.0,42000.0,40000.0,40900.0,32680.0,68712.0,1680000.0
1999-05-14,41100.0,42000.0,38000.0,38300.0,12240.0,64344.0,1680000.0
1999-05-17,37100.0,37100.0,33500.0,34900.0,12050.0,58632.0,1680000.0
1999-05-18,36000.0,36000.0,32500.0,36000.0,18410.0,60480.0,1680000.0
1999-05-19,37000.0,37500.0,36000.0,37500.0,4340.0,63000.0,1680000.0
1999-05-20,37000.0,37000.0,33900.0,35300.0,2230.0,59304.0,1680000.0
1999-05-21,33100.0,34700.0,33100.0,33700.0,910.0,56616.0,1680000.0
1999-05-24,34000.0,34000.0,32500.0,33600.0,1810.0,56448.0,1680000.0
1999-05-25,29500.0,35500.0,29500.0,35000.0,5040.0,58800.0,1680000.0
1999-05-26,35000.0,36500.0,35000.0,36000.0,7650.0,60480.0,1680000.0
1999-05-27,36000.0,36200.0,35000.0,35900.0,17750.0,60312.0,1680000.0
1999-05-28,36000.0,36000.0,34000.0,35700.0,8980.0,59976.0,1680000.0
1999-05-31,35700.0,35700.0,35000.0,35000.0,4040.0,58800.0,1680000.0
1999-06-01,35000.0,36000.0,33500.0,36000.0,11120.0,60480.0,1680000.0
1999-06-02,34500.0,40500.0,34500.0,39800.0,36720.0,66864.0,1680000.0
1999-06-03,39400.0,40500.0,37000.0,39000.0,6080.0,65520.0,1680000.0
1999-06-04,41050.0,41050.0,39000.0,39000.0,20020.0,65520.0,1680000.0
1999-06-07,39000.0,39000.0,37000.0,39000.0,8330.0,65520.0,1680000.0
1999-06-08,39600.0,40000.0,38000.0,38500.0,5740.0,64680.0,1680000.0
1999-06-09,40000.0,40000.0,36600.0,38000.0,10400.0,63840.0,1680000.0
1999-06-10,35000.0,38500.0,35000.0,38400.0,6230.0,64512.0,1680000.0
1999-06-11,37300.0,38000.0,37100.0,37900.0,4130.0,63672.0,1680000.0
1999-06-14,37100.0,38600.0,36200.0,36200.0,2090.0,60816.0,1680000.0
1999-06-15,37000.0,37000.0,34200.0,34200.0,4900.0,57456.0,1680000.0
1999-06-16,35000.0,39300.0,35000.0,35500.0,5220.0,59640.0,1680000.0
1999-06-17,35500.0,39000.0,35000.0,37200.0,35740.0,62496.0,1680000.0
1999-06-18,42750.0,42750.0,38000.0,38500.0,66610.0,64680.0,1680000.0
1999-06-21,38000.0,39000.0,37500.0,38900.0,21590.0,65352.0,1680000.0
1999-06-22,38900.0,39300.0,38000.0,38500.0,18440.0,64680.0,1680000.0
1999-06-23,39000.0,40500.0,38400.0,40000.0,16890.0,67200.0,1680000.0
1999-06-24,39900.0,41000.0,39500.0,40000.0,14360.0,67200.0,1680000.0
1999-06-25,39500.0,40700.0,39500.0,40500.0,9470.0,68040.0,1680000.0
1999-06-28,40900.0,43500.0,40000.0,42400.0,27210.0,71232.0,1680000.0
1999-06-29,42000.0,43500.0,41200.0,42600.0,10040.0,71568.0,1680000.0
1999-06-30,43600.0,43600.0,42200.0,43600.0,14210.0,73248.0,1680000.0
1999-07-01,47000.0,50100.0,45300.0,50100.0,48290.0,84168.0,1680000.0
1999-07-02,53000.0,53000.0,47250.0,49800.0,21300.0,83664.0,1680000.0
1999-07-05,45000.0,48500.0,45000.0,47300.0,14050.0,79464.0,1680000.0
1999-07-06,46500.0,48400.0,45500.0,45500.0,7420.0,76440.0,1680000.0
1999-07-07,48500.0,48500.0,45000.0,46000.0,11760.0,77280.0,1680000.0
1999-07-08,43600.0,46800.0,43600.0,46000.0,11390.0,77280.0,1680000.0
1999-07-09,46600.0,47400.0,45700.0,47200.0,25040.0,79296.0,1680000.0
1999-07-12,47300.0,48600.0,46600.0,47900.0,13690.0,80472.0,1680000.0
1999-07-13,47200.0,47900.0,46400.0,47000.0,9140.0,78960.0,1680000.0
1999-07-14,47700.0,47700.0,46000.0,46500.0,16580.0,78120.0,1680000.0
1999-07-15,46500.0,48000.0,45000.0,47200.0,7860.0,79296.0,1680000.0
1999-07-16,47200.0,50000.0,46500.0,50000.0,9940.0,84000.0,1680000.0
1999-07-19,50000.0,51000.0,48100.0,50500.0,10700.0,84840.0,1680000.0
1999-07-20,51000.0,51000.0,47500.0,50000.0,8990.0,84000.0,1680000.0
1999-07-21,48500.0,49500.0,46500.0,48000.0,4090.0,80640.0,1680000.0
1999-07-22,49000.0,49000.0,46500.0,48000.0,7780.0,80640.0,1680000.0
1999-07-23,46000.0,47500.0,44000.0,46000.0,9370.0,77280.0,1680000.0
1999-07-26,46000.0,46000.0,42500.0,44800.0,5280.0,75264.0,1680000.0
1999-07-27,42100.0,45900.0,42100.0,45900.0,3410.0,77112.0,1680000.0
1999-07-28,46500.0,46500.0,45000.0,45000.0,4040.0,75600.0,1680000.0
1999-07-29,48000.0,48000.0,44100.0,45500.0,1550.0,76440.0,1680000.0
1999-07-30,45550.0,50000.0,45550.0,48000.0,8680.0,80640.0,1680000.0
1999-08-02,49000.0,51600.0,46600.0,48000.0,4650.0,80640.0,1680000.0
1999-08-03,48800.0,51000.0,47600.0,50500.0,9850.0,84840.0,1680000.0
1999-08-04,50500.0,50500.0,48700.0,50000.0,2090.0,84000.0,1680000.0
1999-08-05,49700.0,49700.0,46500.0,48200.0,6130.0,80976.0,1680000.0
1999-08-06,48200.0,49000.0,47000.0,49000.0,4850.0,82320.0,1680000.0
1999-08-09,48000.0,49600.0,48000.0,49600.0,1780.0,83328.0,1680000.0
1999-08-10,48500.0,48500.0,47100.0,48500.0,2210.0,81480.0,1680000.0
1999-08-11,48000.0,48500.0,46100.0,48000.0,1850.0,80640.0,1680000.0
1999-08-12,48000.0,48000.0,46200.0,47500.0,1460.0,79800.0,1680000.0
1999-08-13,44100.0,45400.0,44100.0,44500.0,500.0,74760.0,1680000.0
1999-08-16,43000.0,44500.0,42100.0,44500.0,640.0,74760.0,1680000.0
1999-08-17,44200.0,45500.0,42000.0,43050.0,2780.0,72324.0,1680000.0
1999-08-18,42000.0,44000.0,36600.0,41700.0,3530.0,70056.0,1680000.0
1999-08-19,40000.0,43000.0,40000.0,41700.0,1620.0,70056.0,1680000.0
1999-08-20,42000.0,42000.0,41400.0,42000.0,3260.0,70560.0,1680000.0
1999-08-23,42000.0,42100.0,42000.0,42000.0,480.0,70560.0,1680000.0
1999-08-24,42000.0,43000.0,40000.0,40000.0,3950.0,67200.0,1680000.0
1999-08-25,40850.0,42900.0,40050.0,42900.0,2630.0,72072.0,1680000.0
1999-08-26,42000.0,42500.0,41000.0,42500.0,2370.0,71400.0,1680000.0
1999-08-27,42300.0,42600.0,41000.0,42350.0,1350.0,71148.0,1680000.0
1999-08-30,40700.0,41400.0,40700.0,40700.0,1250.0,68376.0,1680000.0
1999-08-31,39300.0,40500.0,39300.0,40500.0,3580.0,68040.0,1680000.0
1999-09-01,40500.0,41000.0,39100.0,39100.0,830.0,65688.0,1680000.0
1999-09-02,38200.0,39000.0,37000.0,38400.0,600.0,64512.0,1680000.0
1999-09-03,38000.0,39000.0,37000.0,39000.0,830.0,65520.0,1680000.0
1999-09-06,39000.0,39900.0,38200.0,39000.0,1140.0,65520.0,1680000.0
1999-09-07,39500.0,40500.0,38200.0,40000.0,740.0,67200.0,1680000.0
1999-09-08,40000.0,40000.0,37900.0,37900.0,3240.0,63672.0,1680000.0
1999-09-09,38100.0,38800.0,38100.0,38800.0,210.0,65184.0,1680000.0
1999-09-10,38800.0,39500.0,37900.0,38100.0,250.0,64008.0,1680000.0
1999-09-13,38900.0,38900.0,36100.0,36400.0,1360.0,61152.0,1680000.0
1999-09-14,37200.0,37900.0,36400.0,37900.0,370.0,63672.0,1680000.0
1999-09-15,37900.0,37900.0,36500.0,37000.0,780.0,62160.0,1680000.0
1999-09-16,37000.0,37800.0,36700.0,37000.0,430.0,62160.0,1680000.0
1999-09-17,37000.0,37000.0,34000.0,37000.0,2630.0,62160.0,1680000.0
1999-09-20,37000.0,37800.0,35200.0,37500.0,640.0,63000.0,1680000.0
1999-09-21,37500.0,38900.0,37500.0,38450.0,710.0,64596.0,1680000.0
1999-09-22,38100.0,39400.0,38000.0,38900.0,910.0,65352.0,1680000.0
1999-09-27,38000.0,38900.0,37500.0,38000.0,210.0,63840.0,1680000.0
1999-09-28,38000.0,38000.0,37800.0,37800.0,350.0,63504.0,1680000.0
1999-09-29,37500.0,37500.0,36100.0,36400.0,240.0,61152.0,1680000.0
1999-09-30,36400.0,37000.0,35500.0,37000.0,250.0,62160.0,1680000.0
1999-10-01,35700.0,35800.0,32500.0,35800.0,3010.0,60144.0,1680000.0
1999-10-04,35600.0,35600.0,34000.0,35000.0,21620.0,58800.0,1680000.0
1999-10-05,33000.0,35000.0,32000.0,35000.0,2650.0,58800.0,1680000.0
1999-10-06,33500.0,34000.0,32500.0,34000.0,2340.0,57120.0,1680000.0
1999-10-07,33500.0,33900.0,32300.0,33200.0,270.0,55776.0,1680000.0
1999-10-08,33200.0,33200.0,33000.0,33000.0,600.0,55440.0,1680000.0
1999-10-11,33100.0,33700.0,32100.0,33000.0,970.0,55440.0,1680000.0
1999-10-12,33000.0,33500.0,32500.0,33100.0,6650.0,55608.0,1680000.0
1999-10-13,33200.0,35800.0,32550.0,33200.0,2460.0,55776.0,1680000.0
1999-10-14,33300.0,34000.0,33100.0,33100.0,2110.0,55608.0,1680000.0
1999-10-15,33100.0,34300.0,33000.0,33000.0,2390.0,55440.0,1680000.0
1999-10-18,32100.0,33400.0,32100.0,33000.0,1030.0,55440.0,1680000.0
1999-10-19,32500.0,33400.0,32100.0,32100.0,870.0,53928.0,1680000.0
1999-10-20,32600.0,32950.0,31850.0,32750.0,1030.0,55020.0,1680000.0
1999-10-21,32750.0,33000.0,32000.0,32750.0,1160.0,55020.0,1680000.0
1999-10-22,32900.0,33000.0,32200.0,32950.0,3630.0,55356.0,1680000.0
1999-10-25,31050.0,32700.0,31050.0,31250.0,760.0,52500.0,1680000.0
1999-10-26,32500.0,32500.0,31500.0,31500.0,690.0,52920.0,1680000.0
1999-10-27,32400.0,32400.0,30500.0,31000.0,440.0,52080.0,1680000.0
1999-10-28,31000.0,31300.0,30500.0,31000.0,920.0,52080.0,1680000.0
1999-10-29,31000.0,31950.0,30100.0,31950.0,2500.0,53676.0,1680000.0
1999-11-01,31500.0,32000.0,31500.0,32000.0,2630.0,53760.0,1680000.0
1999-11-02,32050.0,32300.0,31500.0,31500.0,3820.0,52920.0,1680000.0
1999-11-03,31500.0,33000.0,31500.0,32000.0,3150.0,53760.0,1680000.0
1999-11-04,32000.0,32500.0,31200.0,31500.0,3550.0,52920.0,1680000.0
1999-11-05,32000.0,36000.0,32000.0,33000.0,7800.0,55440.0,1680000.0
1999-11-08,35000.0,37500.0,35000.0,36200.0,14200.0,60816.0,1680000.0
1999-11-09,35000.0,35500.0,34200.0,34900.0,5060.0,58632.0,1680000.0
1999-11-10,34900.0,35800.0,33600.0,34200.0,4550.0,57456.0,1680000.0
1999-11-11,34000.0,34500.0,33500.0,34500.0,3500.0,57960.0,1680000.0
1999-11-12,35100.0,35100.0,31700.0,33500.0,11570.0,56280.0,1680000.0
1999-11-15,33500.0,33850.0,31700.0,32000.0,6980.0,53760.0,1680000.0
1999-11-16,32100.0,32100.0,31500.0,31750.0,3380.0,53340.0,1680000.0
1999-11-17,27100.0,31500.0,27100.0,29000.0,8640.0,48720.0,1680000.0
1999-11-18,29000.0,29900.0,28100.0,29700.0,5030.0,49896.0,1680000.0
1999-11-19,30000.0,30800.0,29100.0,29700.0,9330.0,49896.0,1680000.0
1999-11-22,29200.0,30500.0,29200.0,29600.0,6080.0,49728.0,1680000.0
1999-11-23,29600.0,29600.0,28600.0,29350.0,3990.0,49308.0,1680000.0
1999-11-24,28800.0,29700.0,28000.0,29700.0,8850.0,49896.0,1680000.0
1999-11-25,29500.0,29500.0,28200.0,28800.0,6760.0,48384.0,1680000.0
1999-11-26,28200.0,28200.0,26000.0,27500.0,6620.0,46200.0,1680000.0
1999-11-29,26300.0,26300.0,25000.0,25000.0,3290.0,42000.0,1680000.0
1999-11-30,25000.0,25500.0,24600.0,25500.0,4800.0,42840.0,1680000.0
1999-12-01,25500.0,25500.0,25000.0,25500.0,1140.0,42840.0,1680000.0
1999-12-02,25000.0,25000.0,23600.0,24700.0,12850.0,41496.0,1680000.0
1999-12-03,24800.0,24800.0,23050.0,24100.0,1420.0,40488.0,1680000.0
1999-12-06,24200.0,24200.0,20600.0,23500.0,3200.0,39480.0,1680000.0
1999-12-07,22000.0,22000.0,20100.0,20950.0,5760.0,35196.0,1680000.0
1999-12-08,20800.0,20800.0,18750.0,20800.0,5500.0,34944.0,1680000.0
1999-12-09,21000.0,21000.0,19100.0,20000.0,5930.0,33600.0,1680000.0
1999-12-10,19100.0,21200.0,19100.0,21000.0,1850.0,35280.0,1680000.0
1999-12-13,21000.0,22700.0,20700.0,20700.0,12500.0,34776.0,1680000.0
1999-12-14,20750.0,22450.0,20000.0,22200.0,11480.0,37296.0,1680000.0
1999-12-15,23500.0,23500.0,22500.0,22500.0,9550.0,37800.0,1680000.0
1999-12-16,22500.0,25200.0,22000.0,23100.0,21790.0,38808.0,1680000.0
1999-12-17,22150.0,23100.0,21600.0,21650.0,5520.0,36372.0,1680000.0
1999-12-20,21300.0,21700.0,18500.0,21300.0,27850.0,35784.0,1680000.0
1999-12-21,20900.0,21500.0,19600.0,20500.0,6060.0,34440.0,1680000.0
1999-12-22,20000.0,20000.0,19000.0,19300.0,11720.0,32424.0,1680000.0
1999-12-23,19300.0,19300.0,18200.0,19000.0,3250.0,31920.0,1680000.0
1999-12-24,18000.0,19000.0,18000.0,19000.0,2600.0,31920.0,1680000.0
1999-12-27,19000.0,19000.0,18000.0,18900.0,4340.0,31752.0,1680000.0
1999-12-28,18700.0,18900.0,18000.0,18800.0,5180.0,31584.0,1680000.0
2000-01-04,18800.0,18800.0,17500.0,18400.0,1620.0,30912.0,1680000.0
2000-01-05,18000.0,18100.0,17000.0,18000.0,9270.0,30240.0,1680000.0
2000-01-06,17600.0,18000.0,17300.0,18000.0,2110.0,30240.0,1680000.0
2000-01-07,18000.0,18000.0,17300.0,18000.0,3140.0,30240.0,1680000.0
2000-01-10,18500.0,19300.0,18100.0,19000.0,5690.0,31920.0,1680000.0
2000-01-11,19100.0,19300.0,18500.0,19300.0,4380.0,32424.0,1680000.0
2000-01-12,19400.0,21500.0,18700.0,21000.0,6460.0,35280.0,1680000.0
2000-01-13,23000.0,23000.0,20200.0,20650.0,3950.0,34692.0,1680000.0
2000-01-14,20500.0,22000.0,20500.0,22000.0,6020.0,36960.0,1680000.0
2000-01-17,22100.0,22700.0,21200.0,22700.0,5590.0,38136.0,1680000.0
2000-01-18,22900.0,22900.0,21700.0,22400.0,2710.0,37632.0,1680000.0
2000-01-19,22000.0,22300.0,20500.0,22300.0,4090.0,37464.0,1680000.0
2000-01-20,20500.0,21900.0,20500.0,21900.0,280.0,36792.0,1680000.0
2000-01-21,21500.0,21500.0,21000.0,21200.0,780.0,35616.0,1680000.0
2000-01-24,20700.0,21800.0,20300.0,21700.0,1450.0,36456.0,1680000.0
2000-01-25,21700.0,21700.0,20300.0,21300.0,680.0,35784.0,1680000.0
2000-01-26,20500.0,21100.0,20500.0,21100.0,160.0,35448.0,1680000.0
2000-01-27,21200.0,21200.0,19000.0,20950.0,1140.0,35196.0,1680000.0
2000-01-28,20000.0,21000.0,20000.0,20300.0,1570.0,34104.0,1680000.0
2000-01-31,20300.0,21400.0,19300.0,20000.0,2820.0,33600.0,1680000.0
2000-02-01,20300.0,21000.0,20200.0,20500.0,1860.0,34440.0,1680000.0
2000-02-02,20500.0,21350.0,20300.0,20500.0,2860.0,34440.0,1680000.0
2000-02-03,20600.0,20700.0,20300.0,20700.0,3310.0,34776.0,1680000.0
2000-02-07,21000.0,21050.0,20700.0,20700.0,3370.0,34776.0,1680000.0
2000-02-08,20600.0,20600.0,19500.0,19500.0,5270.0,32760.0,1680000.0
2000-02-09,19500.0,20300.0,19000.0,19500.0,14290.0,32760.0,1680000.0
2000-02-10,20000.0,20000.0,18400.0,18450.0,1910.0,30996.0,1680000.0
2000-02-11,18000.0,18450.0,17100.0,17950.0,6300.0,30156.0,1680000.0
2000-02-14,17250.0,17800.0,16000.0,16000.0,1260.0,26880.0,1680000.0
2000-02-15,15000.0,17000.0,15000.0,15000.0,6000.0,25200.0,1680000.0
2000-02-16,15300.0,15300.0,14000.0,15000.0,10900.0,25200.0,1680000.0
2000-02-17,15000.0,15200.0,14300.0,15000.0,8640.0,25200.0,1680000.0
2000-02-18,15000.0,15500.0,14600.0,15100.0,5280.0,25368.0,1680000.0
2000-02-21,15100.0,15100.0,14000.0,14700.0,6920.0,24696.0,1680000.0
2000-02-22,14150.0,15000.0,14150.0,14700.0,4790.0,24696.0,1680000.0
2000-02-23,15500.0,16300.0,15400.0,15700.0,5720.0,26376.0,1680000.0
2000-02-24,16000.0,16000.0,14850.0,14850.0,2850.0,24948.0,1680000.0
2000-02-25,15000.0,16500.0,14550.0,15200.0,3690.0,25536.0,1680000.0
2000-02-28,14700.0,17450.0,14700.0,17450.0,9160.0,29316.0,1680000.0
2000-02-29,17550.0,18700.0,16850.0,17500.0,8890.0,29400.0,1680000.0
2000-03-02,16500.0,17900.0,16500.0,17400.0,5430.0,29232.0,1680000.0
2000-03-03,18400.0,18400.0,16300.0,16300.0,12590.0,27384.0,1680000.0
2000-03-06,16300.0,17400.0,14100.0,16600.0,20700.0,27888.0,1680000.0
2000-03-07,18900.0,18900.0,16700.0,16900.0,39520.0,28392.0,1680000.0
2000-03-08,17100.0,17900.0,16800.0,17000.0,10210.0,28560.0,1680000.0
2000-03-09,17900.0,19550.0,17500.0,19500.0,79760.0,32760.0,1680000.0
2000-03-10,19000.0,21500.0,18200.0,20000.0,56680.0,33600.0,1680000.0
2000-03-13,22800.0,23000.0,21100.0,22450.0,96570.0,37716.0,1680000.0
2000-03-14,22900.0,25000.0,20000.0,20000.0,37890.0,33600.0,1680000.0
2000-03-15,21000.0,21000.0,17600.0,18000.0,25710.0,30240.0,1680000.0
2000-03-16,18200.0,19000.0,17500.0,17800.0,30740.0,29904.0,1680000.0
2000-03-17,18500.0,18800.0,17200.0,17800.0,14530.0,29904.0,1680000.0
2000-03-20,17900.0,19000.0,17300.0,18350.0,22380.0,30828.0,1680000.0
2000-03-21,17900.0,18300.0,17550.0,18000.0,10160.0,30240.0,1680000.0
2000-03-22,17100.0,18200.0,17100.0,17200.0,17670.0,28896.0,1680000.0
2000-03-23,17550.0,18100.0,17250.0,17500.0,11150.0,29400.0,1680000.0
2000-03-24,17500.0,19350.0,16850.0,17950.0,37330.0,30156.0,1680000.0
2000-03-27,19500.0,20600.0,18800.0,20600.0,68990.0,34608.0,1680000.0
2000-03-28,20900.0,21500.0,19150.0,19500.0,41090.0,32760.0,1680000.0
2000-03-29,19700.0,19700.0,17200.0,17200.0,29650.0,28896.0,1680000.0
2000-03-30,17000.0,17700.0,16300.0,17400.0,28090.0,29232.0,1680000.0
2000-03-31,16500.0,17200.0,16300.0,16300.0,24000.0,27384.0,1680000.0
2000-04-03,16600.0,17250.0,15700.0,15700.0,19580.0,26376.0,1680000.0
2000-04-04,16000.0,16000.0,15000.0,15500.0,10830.0,26040.0,1680000.0
2000-04-06,15500.0,15500.0,14800.0,14900.0,9160.0,25032.0,1680000.0
2000-04-07,15050.0,16200.0,14900.0,15100.0,12280.0,25368.0,1680000.0
2000-04-10,15000.0,16200.0,15000.0,15650.0,15660.0,26292.0,1680000.0
2000-04-11,16300.0,16300.0,15600.0,15650.0,2740.0,26292.0,1680000.0
2000-04-12,15700.0,16500.0,15650.0,15950.0,4650.0,26796.0,1680000.0
2000-04-14,15900.0,16000.0,15300.0,15850.0,2970.0,26628.0,1680000.0
2000-04-17,15050.0,15400.0,13500.0,13500.0,11220.0,22680.0,1680000.0
2000-04-18,14700.0,14700.0,13600.0,13900.0,11440.0,23352.0,1680000.0
2000-04-19,14000.0,14800.0,14000.0,14300.0,5000.0,24024.0,1680000.0
2000-04-20,14500.0,14800.0,14000.0,14250.0,10480.0,23940.0,1680000.0
2000-04-21,14050.0,14500.0,14050.0,14150.0,11940.0,23772.0,1680000.0
