동북아12호선박투자(083370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-08-29,,,,,,0.0,1585660.0
2005-08-30,5020.0,5020.0,5020.0,5020.0,0.0,7960.0,1585660.0
2005-08-31,5010.0,5010.0,5010.0,5010.0,0.0,7944.0,1585660.0
2005-09-01,5010.0,5010.0,5010.0,5010.0,0.0,7944.0,1585660.0
2005-09-02,5010.0,5010.0,5010.0,5010.0,0.0,,
2005-09-05,5010.0,5010.0,5010.0,5010.0,0.0,,
2005-09-06,5000.0,5000.0,5000.0,5000.0,0.0,7928.0,1585660.0
2005-09-07,5000.0,5000.0,5000.0,5000.0,0.0,7928.0,1585660.0
2005-09-08,5000.0,5000.0,5000.0,5000.0,0.0,,
2005-09-09,5000.0,5000.0,5000.0,5000.0,0.0,,
2005-09-12,5000.0,5000.0,4980.0,4995.0,10210.0,7920.0,1585660.0
2005-09-13,4980.0,5000.0,4980.0,5000.0,5800.0,7928.0,1585660.0
2005-09-14,4990.0,5000.0,4990.0,5000.0,1010.0,7928.0,1585660.0
2005-09-15,4990.0,4990.0,4990.0,4990.0,2300.0,7912.0,1585660.0
2005-09-16,4990.0,4990.0,4990.0,4990.0,1200.0,7912.0,1585660.0
2005-09-20,4990.0,4990.0,4990.0,4990.0,2290.0,7912.0,1585660.0
2005-09-21,5020.0,5020.0,5020.0,5020.0,10.0,7960.0,1585660.0
2005-09-22,4980.0,4980.0,4980.0,4980.0,2300.0,7897.0,1585660.0
2005-09-23,4980.0,4980.0,4980.0,4980.0,0.0,7897.0,1585660.0
2005-09-26,4960.0,4980.0,4930.0,4930.0,11160.0,7817.0,1585660.0
2005-09-27,4930.0,4930.0,4930.0,4930.0,0.0,7817.0,1585660.0
2005-09-28,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-09-29,4930.0,4930.0,4930.0,4930.0,200.0,7817.0,1585660.0
2005-09-30,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-10-04,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-10-05,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-10-06,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-10-07,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-10-10,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-10-11,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-10-12,4970.0,4970.0,4970.0,4970.0,0.0,7881.0,1585660.0
2005-10-13,4945.0,4945.0,4945.0,4945.0,0.0,7841.0,1585660.0
2005-10-14,4925.0,4925.0,4925.0,4925.0,0.0,7809.0,1585660.0
2005-10-17,4890.0,4890.0,4890.0,4890.0,0.0,7754.0,1585660.0
2005-10-18,4920.0,4930.0,4920.0,4930.0,10150.0,7817.0,1585660.0
2005-10-19,4930.0,4930.0,4930.0,4930.0,0.0,,
2005-10-20,4925.0,4925.0,4925.0,4925.0,0.0,7809.0,1585660.0
2005-10-21,4850.0,4920.0,4800.0,4905.0,9150.0,7778.0,1585660.0
2005-10-24,4965.0,4965.0,4810.0,4850.0,24250.0,7690.0,1585660.0
2005-10-25,4850.0,4850.0,4810.0,4810.0,5870.0,7627.0,1585660.0
2005-10-26,4890.0,4890.0,4890.0,4890.0,0.0,7754.0,1585660.0
2005-10-27,4845.0,4845.0,4845.0,4845.0,0.0,7683.0,1585660.0
2005-10-28,4880.0,4880.0,4880.0,4880.0,0.0,7738.0,1585660.0
2005-10-31,4880.0,4880.0,4880.0,4880.0,0.0,7738.0,1585660.0
2005-11-01,4880.0,4880.0,4880.0,4880.0,0.0,,
2005-11-02,4880.0,4880.0,4880.0,4880.0,0.0,,
2005-11-03,4850.0,4850.0,4800.0,4845.0,4130.0,7683.0,1585660.0
2005-11-04,4845.0,4845.0,4845.0,4845.0,0.0,7683.0,1585660.0
2005-11-07,4700.0,4700.0,4700.0,4700.0,10.0,7453.0,1585660.0
2005-11-08,4840.0,4840.0,4840.0,4840.0,200.0,7675.0,1585660.0
2005-11-09,4835.0,4835.0,4835.0,4835.0,0.0,7667.0,1585660.0
2005-11-10,4835.0,4835.0,4835.0,4835.0,0.0,7667.0,1585660.0
2005-11-11,4830.0,4830.0,4830.0,4830.0,0.0,7659.0,1585660.0
2005-11-14,4825.0,4825.0,4825.0,4825.0,0.0,7651.0,1585660.0
2005-11-15,4795.0,4795.0,4795.0,4795.0,0.0,7603.0,1585660.0
2005-11-16,4790.0,4840.0,4790.0,4840.0,250.0,7675.0,1585660.0
2005-11-17,4825.0,4825.0,4825.0,4825.0,0.0,7651.0,1585660.0
2005-11-18,4500.0,4780.0,4105.0,4700.0,9046.0,7453.0,1585660.0
2005-11-21,4695.0,4740.0,4555.0,4695.0,8860.0,7445.0,1585660.0
2005-11-22,4600.0,4690.0,4600.0,4690.0,510.0,7437.0,1585660.0
2005-11-23,4600.0,4685.0,4600.0,4665.0,810.0,7397.0,1585660.0
2005-11-24,4600.0,4685.0,4590.0,4590.0,24310.0,7278.0,1585660.0
2005-11-25,4600.0,4730.0,4600.0,4730.0,8000.0,7500.0,1585660.0
2005-11-28,4510.0,4730.0,4510.0,4730.0,1636.0,7500.0,1585660.0
2005-11-29,4550.0,4735.0,4550.0,4735.0,1510.0,7508.0,1585660.0
2005-11-30,4710.0,4710.0,4710.0,4710.0,930.0,7468.0,1585660.0
2005-12-01,4710.0,4710.0,4710.0,4710.0,0.0,7468.0,1585660.0
2005-12-02,4610.0,4610.0,4610.0,4610.0,10.0,7310.0,1585660.0
2005-12-05,4615.0,4615.0,4615.0,4615.0,0.0,7318.0,1585660.0
2005-12-06,4710.0,4710.0,4710.0,4710.0,0.0,7468.0,1585660.0
2005-12-07,4610.0,4610.0,4610.0,4610.0,10.0,,
2005-12-08,4610.0,4610.0,4610.0,4610.0,0.0,7310.0,1585660.0
2005-12-09,4610.0,4610.0,4610.0,4610.0,0.0,,
2005-12-12,4610.0,4610.0,4610.0,4610.0,0.0,,
2005-12-13,4610.0,4610.0,4610.0,4610.0,0.0,,
2005-12-14,4610.0,4610.0,4610.0,4610.0,0.0,,
2005-12-15,4550.0,4760.0,4425.0,4425.0,610.0,7017.0,1585660.0
2005-12-16,4505.0,4505.0,4505.0,4505.0,0.0,7143.0,1585660.0
2005-12-19,4505.0,4505.0,4505.0,4505.0,0.0,7143.0,1585660.0
2005-12-20,4505.0,4505.0,4505.0,4505.0,0.0,,
2005-12-21,4505.0,4505.0,4500.0,4500.0,400.0,7135.0,1585660.0
2005-12-22,4505.0,4505.0,4505.0,4505.0,0.0,7143.0,1585660.0
2005-12-23,4505.0,4505.0,4505.0,4505.0,0.0,,
2005-12-26,4505.0,4505.0,4505.0,4505.0,0.0,,
2005-12-27,4695.0,4695.0,4695.0,4695.0,500.0,7445.0,1585660.0
2005-12-28,4690.0,4690.0,4690.0,4690.0,0.0,7437.0,1585660.0
2005-12-29,4690.0,4690.0,4690.0,4690.0,0.0,7437.0,1585660.0
2006-01-02,4690.0,4690.0,4690.0,4690.0,0.0,,
2006-01-03,4690.0,4690.0,4690.0,4690.0,0.0,,
2006-01-04,4690.0,4690.0,4690.0,4690.0,0.0,,
2006-01-05,4650.0,4650.0,4650.0,4650.0,0.0,7373.0,1585660.0
2006-01-06,4650.0,4650.0,4650.0,4650.0,0.0,7373.0,1585660.0
2006-01-09,4500.0,4500.0,4500.0,4500.0,2750.0,7135.0,1585660.0
2006-01-10,4505.0,4505.0,4500.0,4500.0,310.0,7135.0,1585660.0
2006-01-11,4500.0,4500.0,4500.0,4500.0,0.0,7135.0,1585660.0
2006-01-12,4650.0,4650.0,4600.0,4650.0,42780.0,7373.0,1585660.0
2006-01-13,4500.0,4500.0,4400.0,4400.0,310.0,6977.0,1585660.0
2006-01-16,4500.0,4500.0,4500.0,4500.0,300.0,7135.0,1585660.0
2006-01-17,4500.0,4500.0,4500.0,4500.0,0.0,,
2006-01-18,4450.0,4450.0,4450.0,4450.0,5000.0,7056.0,1585660.0
2006-01-19,4450.0,4500.0,4450.0,4500.0,10750.0,7135.0,1585660.0
2006-01-20,4400.0,4500.0,4400.0,4500.0,980.0,7135.0,1585660.0
2006-01-23,4615.0,4620.0,4615.0,4620.0,270.0,7326.0,1585660.0
2006-01-24,4600.0,4600.0,4600.0,4600.0,0.0,7294.0,1585660.0
2006-01-25,4600.0,4600.0,4600.0,4600.0,0.0,7294.0,1585660.0
2006-01-26,4550.0,4550.0,4550.0,4550.0,6200.0,7215.0,1585660.0
2006-01-27,4550.0,4550.0,4550.0,4550.0,510.0,7215.0,1585660.0
2006-01-31,4550.0,4550.0,4550.0,4550.0,0.0,7215.0,1585660.0
2006-02-01,4455.0,4455.0,4450.0,4450.0,500.0,7056.0,1585660.0
2006-02-02,4595.0,4595.0,4595.0,4595.0,300.0,7286.0,1585660.0
2006-02-03,4595.0,4595.0,4595.0,4595.0,0.0,7286.0,1585660.0
2006-02-06,4595.0,4595.0,4595.0,4595.0,0.0,,
2006-02-07,4550.0,4550.0,4550.0,4550.0,0.0,7215.0,1585660.0
2006-02-08,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-02-09,4550.0,4550.0,4550.0,4550.0,100.0,7215.0,1585660.0
2006-02-10,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-02-13,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-02-14,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-02-15,4550.0,4550.0,4550.0,4550.0,150.0,7215.0,1585660.0
2006-02-16,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-02-17,4550.0,4550.0,4550.0,4550.0,40.0,7215.0,1585660.0
2006-02-20,4500.0,4550.0,4500.0,4550.0,850.0,7215.0,1585660.0
2006-02-21,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-02-22,4500.0,4550.0,4500.0,4550.0,17860.0,7215.0,1585660.0
2006-02-23,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-02-24,4660.0,4660.0,4660.0,4660.0,0.0,7389.0,1585660.0
2006-02-27,4580.0,4580.0,4580.0,4580.0,0.0,7262.0,1585660.0
2006-02-28,4570.0,4570.0,4570.0,4570.0,500.0,7246.0,1585660.0
2006-03-02,4570.0,4570.0,4570.0,4570.0,1500.0,7246.0,1585660.0
2006-03-03,4530.0,4530.0,4530.0,4530.0,360.0,7183.0,1585660.0
2006-03-06,4550.0,4550.0,4550.0,4550.0,270.0,7215.0,1585660.0
2006-03-07,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-03-08,4570.0,4570.0,4570.0,4570.0,5000.0,7246.0,1585660.0
2006-03-09,4570.0,4570.0,4570.0,4570.0,1660.0,7246.0,1585660.0
2006-03-10,4570.0,4570.0,4570.0,4570.0,20.0,7246.0,1585660.0
2006-03-13,4570.0,4570.0,4570.0,4570.0,180.0,7246.0,1585660.0
2006-03-14,4570.0,4570.0,4570.0,4570.0,260.0,7246.0,1585660.0
2006-03-15,4730.0,4730.0,4730.0,4730.0,0.0,7500.0,1585660.0
2006-03-16,4540.0,4540.0,4540.0,4540.0,1110.0,7199.0,1585660.0
2006-03-17,4760.0,4760.0,4760.0,4760.0,10.0,7548.0,1585660.0
2006-03-20,4760.0,4760.0,4760.0,4760.0,0.0,7548.0,1585660.0
2006-03-21,4475.0,4775.0,4475.0,4775.0,20.0,7572.0,1585660.0
2006-03-22,4600.0,4770.0,4600.0,4760.0,2540.0,7548.0,1585660.0
2006-03-23,4755.0,4755.0,4475.0,4495.0,924.0,7128.0,1585660.0
2006-03-24,4700.0,4700.0,4700.0,4700.0,10.0,7453.0,1585660.0
2006-03-27,4660.0,4660.0,4660.0,4660.0,0.0,7389.0,1585660.0
2006-03-28,4710.0,4710.0,4645.0,4650.0,3020.0,7373.0,1585660.0
2006-03-29,4640.0,4640.0,4635.0,4640.0,3050.0,7357.0,1585660.0
2006-03-30,4640.0,4640.0,4640.0,4640.0,0.0,7357.0,1585660.0
2006-03-31,4500.0,4595.0,4500.0,4595.0,110.0,7286.0,1585660.0
2006-04-03,4510.0,4650.0,4510.0,4650.0,580.0,7373.0,1585660.0
2006-04-04,4600.0,4600.0,4600.0,4600.0,100.0,7294.0,1585660.0
2006-04-05,4660.0,4660.0,4660.0,4660.0,10.0,7389.0,1585660.0
2006-04-06,4600.0,4600.0,4600.0,4600.0,0.0,7294.0,1585660.0
2006-04-07,4600.0,4670.0,4565.0,4670.0,1180.0,7405.0,1585660.0
2006-04-10,4705.0,4705.0,4705.0,4705.0,0.0,7461.0,1585660.0
2006-04-11,4600.0,4730.0,4600.0,4730.0,110.0,7500.0,1585660.0
2006-04-12,4730.0,4730.0,4730.0,4730.0,0.0,7500.0,1585660.0
2006-04-13,4650.0,4650.0,4650.0,4650.0,0.0,7373.0,1585660.0
2006-04-14,4705.0,4705.0,4705.0,4705.0,0.0,7461.0,1585660.0
2006-04-17,4705.0,4705.0,4705.0,4705.0,0.0,7461.0,1585660.0
2006-04-18,4700.0,4700.0,4700.0,4700.0,0.0,7453.0,1585660.0
2006-04-19,4550.0,4550.0,4550.0,4550.0,100.0,7215.0,1585660.0
2006-04-20,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-04-21,4595.0,4595.0,4595.0,4595.0,1500.0,7286.0,1585660.0
2006-04-24,4595.0,4595.0,4595.0,4595.0,0.0,,
2006-04-25,4550.0,4550.0,4550.0,4550.0,100.0,7215.0,1585660.0
2006-04-26,4550.0,4550.0,4550.0,4550.0,50.0,7215.0,1585660.0
2006-04-27,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-04-28,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-05-02,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-05-03,4550.0,4550.0,4550.0,4550.0,0.0,,
2006-05-04,4550.0,4550.0,4500.0,4500.0,110.0,7135.0,1585660.0
2006-05-08,4500.0,4500.0,4500.0,4500.0,0.0,,
2006-05-09,4500.0,4500.0,4500.0,4500.0,2500.0,7135.0,1585660.0
2006-05-10,4500.0,4500.0,4500.0,4500.0,0.0,,
2006-05-11,4500.0,4500.0,4500.0,4500.0,0.0,,
2006-05-12,4500.0,4500.0,4500.0,4500.0,100.0,7135.0,1585660.0
2006-05-15,4500.0,4500.0,4450.0,4450.0,60.0,7056.0,1585660.0
2006-05-16,4450.0,4450.0,4450.0,4450.0,180.0,7056.0,1585660.0
2006-05-17,4450.0,4450.0,4450.0,4450.0,0.0,7056.0,1585660.0
2006-05-18,4450.0,4450.0,4450.0,4450.0,0.0,,
2006-05-19,4500.0,4500.0,4500.0,4500.0,2030.0,7135.0,1585660.0
2006-05-22,4500.0,4500.0,4500.0,4500.0,0.0,,
2006-05-23,4500.0,4500.0,4500.0,4500.0,0.0,,
2006-05-24,4700.0,4700.0,4700.0,4700.0,10.0,7453.0,1585660.0
2006-05-25,4700.0,4700.0,4700.0,4700.0,0.0,7453.0,1585660.0
2006-05-26,4685.0,4685.0,4685.0,4685.0,0.0,7429.0,1585660.0
2006-05-29,4330.0,4710.0,4330.0,4710.0,40.0,7468.0,1585660.0
2006-05-30,4710.0,4710.0,4710.0,4710.0,0.0,,
2006-06-01,4710.0,4710.0,4710.0,4710.0,0.0,,
2006-06-02,4720.0,4720.0,4720.0,4720.0,0.0,7484.0,1585660.0
2006-06-05,4725.0,4725.0,4725.0,4725.0,0.0,7492.0,1585660.0
2006-06-07,4695.0,4695.0,4695.0,4695.0,0.0,7445.0,1585660.0
2006-06-08,4695.0,4695.0,4695.0,4695.0,0.0,7445.0,1585660.0
2006-06-09,4500.0,4500.0,4500.0,4500.0,0.0,7135.0,1585660.0
2006-06-12,4500.0,4500.0,4500.0,4500.0,0.0,,
2006-06-13,4500.0,4500.0,4500.0,4500.0,0.0,,
