F&F(007700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-11-19,3895,4030,3895,3980,282115,61292.0,15400000.0
2002-11-20,3925,4190,3925,4160,612285,64064.0,15400000.0
2002-11-21,4210,4300,4030,4030,477536,62062.0,15400000.0
2002-11-22,4120,4265,4040,4210,473480,64834.0,15400000.0
2002-11-25,4200,4445,4200,4370,563569,67298.0,15400000.0
2002-11-26,4395,4395,4260,4275,228289,65835.0,15400000.0
2002-11-27,4280,4330,4220,4270,138757,65758.0,15400000.0
2002-11-28,4340,4550,4310,4465,498420,68761.0,15400000.0
2002-11-29,4550,4560,4355,4400,370908,67760.0,15400000.0
2002-12-02,4410,4480,4365,4430,276840,68222.0,15400000.0
2002-12-03,4430,4430,4315,4350,317275,66990.0,15400000.0
2002-12-04,4280,4310,4010,4090,357050,62986.0,15400000.0
2002-12-05,4100,4320,3980,4320,709535,66528.0,15400000.0
2002-12-06,4280,4280,4050,4050,372877,62370.0,15400000.0
2002-12-09,4010,4225,4010,4040,330656,62216.0,15400000.0
2002-12-10,3970,4080,3955,3975,147726,61215.0,15400000.0
2002-12-11,4010,4050,3905,3905,213005,60137.0,15400000.0
2002-12-12,3920,3995,3920,3990,161371,61446.0,15400000.0
2002-12-13,3990,4085,3965,4030,176360,62062.0,15400000.0
2002-12-16,4000,4000,3890,3930,172120,60522.0,15400000.0
2002-12-17,4000,4005,3950,3990,117162,61446.0,15400000.0
2002-12-18,4050,4050,3970,3970,118938,61138.0,15400000.0
2002-12-20,3970,4010,3900,3980,222754,61292.0,15400000.0
2002-12-23,3980,4020,3620,3700,164340,56980.0,15400000.0
2002-12-24,3660,3740,3570,3720,179702,57288.0,15400000.0
2002-12-26,3660,3770,3660,3675,72328,56595.0,15400000.0
2002-12-27,3520,3700,3520,3560,82621,54824.0,15400000.0
2002-12-30,3600,3640,3200,3640,188850,56056.0,15400000.0
2003-01-02,3600,3700,3530,3610,207341,55594.0,15400000.0
2003-01-03,3725,3760,3670,3715,166160,57211.0,15400000.0
2003-01-06,3750,3750,3590,3610,206269,55594.0,15400000.0
2003-01-07,3660,3675,3490,3490,238105,53746.0,15400000.0
2003-01-08,3545,3545,3450,3450,97319,53130.0,15400000.0
2003-01-09,3400,3465,3330,3340,120390,51436.0,15400000.0
2003-01-10,3370,3500,3250,3360,236468,51744.0,15400000.0
2003-01-13,3380,3465,3380,3450,85384,53130.0,15400000.0
2003-01-14,3440,3585,3430,3540,121023,54516.0,15400000.0
2003-01-15,3570,3600,3495,3530,89111,54362.0,15400000.0
2003-01-16,3480,3570,3480,3570,80310,54978.0,15400000.0
2003-01-17,3505,3580,3470,3500,81940,53900.0,15400000.0
2003-01-20,3420,3540,3410,3490,78446,53746.0,15400000.0
2003-01-21,3445,3530,3435,3485,95703,53669.0,15400000.0
2003-01-22,3485,3485,3340,3355,47907,51667.0,15400000.0
2003-01-23,3370,3395,3315,3395,39733,52283.0,15400000.0
2003-01-24,3365,3405,3330,3330,83790,51282.0,15400000.0
2003-01-27,3315,3330,3185,3330,37720,51282.0,15400000.0
2003-01-28,3250,3440,3250,3360,59500,51744.0,15400000.0
2003-01-29,3355,3385,3240,3270,47170,50358.0,15400000.0
2003-01-30,3300,3420,3275,3410,58420,52514.0,15400000.0
2003-02-03,3410,3480,3365,3460,36450,53284.0,15400000.0
2003-02-04,3540,3650,3475,3620,94752,55748.0,15400000.0
2003-02-05,3600,3650,3530,3600,74600,55440.0,15400000.0
2003-02-06,3670,3670,3500,3515,44541,54131.0,15400000.0
2003-02-07,3470,3510,3390,3420,53925,52668.0,15400000.0
2003-02-10,3470,3620,3450,3620,88910,55748.0,15400000.0
2003-02-11,3630,3690,3500,3560,78300,54824.0,15400000.0
2003-02-12,3560,3565,3415,3480,108373,53592.0,15400000.0
2003-02-13,3415,3480,3360,3400,116470,52360.0,15400000.0
2003-02-14,3370,3380,3330,3375,151311,51975.0,15400000.0
2003-02-17,3470,3550,3470,3505,140877,53977.0,15400000.0
2003-02-18,3550,3550,3445,3510,92881,54054.0,15400000.0
2003-02-19,3560,3570,3490,3490,85317,53746.0,15400000.0
2003-02-20,3510,3510,3430,3450,55551,53130.0,15400000.0
2003-02-21,3425,3450,3380,3450,79509,53130.0,15400000.0
2003-02-24,3470,3540,3410,3430,53740,52822.0,15400000.0
2003-02-25,3400,3400,3270,3270,93710,50358.0,15400000.0
2003-02-26,3260,3350,3260,3295,40150,50743.0,15400000.0
2003-02-27,3295,3330,3240,3325,37676,51205.0,15400000.0
2003-02-28,3290,3325,3260,3300,25980,50820.0,15400000.0
2003-03-03,3320,3340,3290,3300,44422,50820.0,15400000.0
2003-03-04,3255,3280,3200,3265,73460,50281.0,15400000.0
2003-03-05,3235,3235,3000,3060,121710,47124.0,15400000.0
2003-03-06,3100,3130,3010,3030,116662,46662.0,15400000.0
2003-03-07,2900,3030,2820,3030,151310,46662.0,15400000.0
2003-03-10,2940,3000,2835,2835,29810,43659.0,15400000.0
2003-03-11,2720,2745,2630,2700,72122,41580.0,15400000.0
2003-03-12,2700,2790,2560,2700,437348,41580.0,15400000.0
2003-03-13,2750,2750,2515,2620,129840,40348.0,15400000.0
2003-03-14,2750,2750,2625,2625,146509,40425.0,15400000.0
2003-03-17,2600,2600,2260,2430,194946,37422.0,15400000.0
2003-03-18,2500,2530,2445,2450,138410,37730.0,15400000.0
2003-03-19,2425,2610,2425,2560,429824,39424.0,15400000.0
2003-03-20,2620,2760,2590,2750,308220,42350.0,15400000.0
2003-03-21,2780,2840,2750,2790,183720,42966.0,15400000.0
2003-03-24,2820,2830,2750,2765,160470,42581.0,15400000.0
2003-03-25,2610,2755,2570,2630,314550,40502.0,15400000.0
2003-03-26,2655,2835,2655,2790,222078,42966.0,15400000.0
2003-03-27,2730,2820,2690,2810,207478,43274.0,15400000.0
2003-03-28,2830,2850,2770,2830,87061,43582.0,15400000.0
2003-03-31,2745,2800,2690,2700,81331,41580.0,15400000.0
2003-04-01,2600,2790,2600,2790,51371,42966.0,15400000.0
2003-04-02,2750,2800,2750,2790,19960,42966.0,15400000.0
2003-04-03,2840,2880,2790,2810,78100,43274.0,15400000.0
2003-04-04,2800,2800,2720,2785,77205,42889.0,15400000.0
2003-04-07,2810,2955,2810,2955,148847,45507.0,15400000.0
2003-04-08,2900,2960,2860,2910,60770,44814.0,15400000.0
2003-04-09,2885,2900,2810,2820,68340,43428.0,15400000.0
2003-04-10,2840,2900,2805,2900,147390,44660.0,15400000.0
2003-04-11,2900,2950,2860,2875,113022,44275.0,15400000.0
2003-04-14,2915,2990,2915,2990,93380,46046.0,15400000.0
2003-04-15,3020,3150,3010,3010,259622,46354.0,15400000.0
2003-04-16,3190,3190,3010,3050,192499,46970.0,15400000.0
2003-04-17,3050,3095,3010,3020,61515,46508.0,15400000.0
2003-04-18,3110,3115,3055,3095,95175,47663.0,15400000.0
2003-04-21,3080,3100,3050,3090,52160,47586.0,15400000.0
2003-04-22,3100,3100,2980,3000,89620,46200.0,15400000.0
2003-04-23,3000,3070,2980,3000,103325,46200.0,15400000.0
2003-04-24,3020,3030,2885,2885,63425,44429.0,15400000.0
2003-04-25,2810,2815,2600,2615,108210,40271.0,15400000.0
2003-04-28,2540,2670,2540,2650,41581,40810.0,15400000.0
2003-04-29,2670,2830,2670,2800,100170,43120.0,15400000.0
2003-04-30,2810,2850,2780,2780,41700,42812.0,15400000.0
2003-05-02,2785,2810,2715,2760,28500,42504.0,15400000.0
2003-05-06,2775,2835,2775,2800,76600,43120.0,15400000.0
2003-05-07,2830,2860,2820,2845,56110,43813.0,15400000.0
2003-05-09,2820,2850,2815,2850,34770,43890.0,15400000.0
2003-05-12,2880,3080,2860,3020,213870,46508.0,15400000.0
2003-05-13,3000,3030,2950,2980,56680,45892.0,15400000.0
2003-05-14,2960,3020,2950,3010,105910,46354.0,15400000.0
2003-05-15,3050,3160,3000,3020,257650,46508.0,15400000.0
2003-05-16,3040,3045,2925,2925,169420,45045.0,15400000.0
2003-05-19,2925,2925,2780,2805,135875,43197.0,15400000.0
2003-05-20,2725,2820,2725,2810,61898,43274.0,15400000.0
2003-05-21,2820,2820,2750,2750,101141,42350.0,15400000.0
2003-05-22,2800,2800,2725,2745,145920,42273.0,15400000.0
2003-05-23,2750,2810,2740,2810,278512,43274.0,15400000.0
2003-05-26,2830,2845,2770,2835,150521,43659.0,15400000.0
2003-05-27,2850,2850,2770,2835,112201,43659.0,15400000.0
2003-05-28,2850,2880,2790,2810,161240,43274.0,15400000.0
2003-05-29,2800,2800,2700,2720,253350,41888.0,15400000.0
2003-05-30,2745,2750,2720,2730,128400,42042.0,15400000.0
2003-06-02,2770,3020,2760,2995,450630,46123.0,15400000.0
2003-06-03,2960,3030,2880,2990,278880,46046.0,15400000.0
2003-06-04,3000,3030,2920,2960,123850,45584.0,15400000.0
2003-06-05,3030,3145,2945,2950,483420,45430.0,15400000.0
2003-06-09,3000,3030,2930,2950,189810,45430.0,15400000.0
2003-06-10,2950,2990,2900,2920,121540,44968.0,15400000.0
2003-06-11,2920,2950,2890,2950,193173,45430.0,15400000.0
2003-06-12,2940,3160,2940,3110,552215,47894.0,15400000.0
2003-06-13,3170,3235,3100,3220,327722,49588.0,15400000.0
2003-06-16,3240,3255,3170,3215,258610,49511.0,15400000.0
2003-06-17,3270,3310,3150,3150,442740,48510.0,15400000.0
2003-06-18,3150,3150,3010,3035,293945,46739.0,15400000.0
2003-06-19,3090,3095,3000,3040,211391,46816.0,15400000.0
2003-06-20,2985,3045,2985,3000,133650,46200.0,15400000.0
2003-06-23,2950,3015,2950,2965,155160,45661.0,15400000.0
2003-06-24,2930,2940,2885,2885,122933,44429.0,15400000.0
2003-06-25,2885,2960,2885,2915,172373,44891.0,15400000.0
2003-06-26,2905,3005,2895,2990,145783,46046.0,15400000.0
2003-06-27,3020,3040,2940,2950,139260,45430.0,15400000.0
2003-06-30,2950,2950,2910,2920,97709,44968.0,15400000.0
2003-07-01,2875,2935,2870,2875,96730,44275.0,15400000.0
2003-07-02,2885,2905,2850,2860,188868,44044.0,15400000.0
2003-07-03,2900,2900,2805,2805,180380,43197.0,15400000.0
2003-07-04,2810,2835,2755,2755,146639,42427.0,15400000.0
2003-07-07,2800,2840,2770,2830,137900,43582.0,15400000.0
2003-07-08,2880,2880,2785,2820,146034,43428.0,15400000.0
2003-07-09,2820,2830,2765,2765,102666,42581.0,15400000.0
2003-07-10,2760,2760,2715,2730,120240,42042.0,15400000.0
2003-07-11,2710,2735,2690,2730,78680,42042.0,15400000.0
2003-07-14,2725,2790,2650,2740,248727,42196.0,15400000.0
2003-07-15,2760,2760,2690,2690,117790,41426.0,15400000.0
2003-07-16,2670,2700,2615,2640,147920,40656.0,15400000.0
2003-07-18,2580,2625,2560,2570,121850,39578.0,15400000.0
2003-07-21,2550,2595,2515,2535,222020,39039.0,15400000.0
2003-07-22,2515,2540,2420,2470,129269,38038.0,15400000.0
2003-07-23,2470,2540,2450,2540,57860,39116.0,15400000.0
2003-07-24,2530,2555,2500,2535,45420,39039.0,15400000.0
2003-07-25,2500,2540,2480,2510,115229,38654.0,15400000.0
2003-07-28,2515,2600,2515,2600,165549,40040.0,15400000.0
2003-07-29,2640,2780,2580,2650,192320,40810.0,15400000.0
2003-07-30,2640,2670,2590,2590,97680,39886.0,15400000.0
2003-07-31,2610,2700,2560,2700,95260,41580.0,15400000.0
2003-08-01,2700,2720,2625,2685,46110,41349.0,15400000.0
2003-08-04,2625,2720,2580,2600,40791,40040.0,15400000.0
2003-08-05,2605,2655,2540,2610,80980,40194.0,15400000.0
2003-08-06,2550,2600,2450,2515,138240,38731.0,15400000.0
2003-08-07,2515,2550,2480,2550,32621,39270.0,15400000.0
2003-08-08,2540,2555,2495,2520,38568,38808.0,15400000.0
2003-08-11,2500,2530,2480,2520,36762,38808.0,15400000.0
2003-08-12,2510,2520,2485,2485,40062,38269.0,15400000.0
2003-08-13,2500,2525,2475,2520,32527,38808.0,15400000.0
2003-08-14,2520,2530,2480,2510,65312,38654.0,15400000.0
2003-08-18,2520,2530,2480,2500,52110,38500.0,15400000.0
2003-08-19,2515,2540,2490,2500,92368,38500.0,15400000.0
2003-08-20,2500,2625,2470,2595,165716,39963.0,15400000.0
2003-08-21,2660,2700,2615,2615,115308,40271.0,15400000.0
2003-08-22,2625,2670,2570,2600,91572,40040.0,15400000.0
2003-08-25,2800,2990,2800,2990,1039381,46046.0,15400000.0
2003-08-26,3150,3380,3100,3160,1908701,48664.0,15400000.0
2003-08-27,3240,3240,3005,3195,746760,49203.0,15400000.0
2003-08-28,3190,3275,3065,3075,379020,47355.0,15400000.0
2003-08-29,3075,3130,2925,3040,407980,46816.0,15400000.0
2003-09-01,3010,3235,3010,3155,456970,48587.0,15400000.0
2003-09-02,3160,3200,3070,3110,218430,47894.0,15400000.0
2003-09-03,3125,3180,3000,3020,309580,46508.0,15400000.0
2003-09-04,3080,3160,3010,3070,250280,47278.0,15400000.0
2003-09-05,3030,3075,2970,2970,173004,45738.0,15400000.0
2003-09-08,2830,2960,2830,2910,159487,44814.0,15400000.0
2003-09-09,2880,3135,2880,3020,321830,46508.0,15400000.0
2003-09-15,3100,3165,3020,3060,276825,47124.0,15400000.0
2003-09-16,3090,3090,3015,3090,170752,47586.0,15400000.0
2003-09-17,3145,3145,2980,3000,280250,46200.0,15400000.0
2003-09-18,3000,3045,2960,2980,219750,45892.0,15400000.0
2003-09-19,3000,3000,2740,2800,323160,43120.0,15400000.0
2003-09-22,2720,2720,2535,2540,266860,39116.0,15400000.0
2003-09-23,2515,2520,2405,2480,255750,38192.0,15400000.0
2003-09-24,2480,2600,2460,2590,372950,39886.0,15400000.0
2003-09-25,2500,2540,2465,2510,146730,38654.0,15400000.0
2003-09-26,2480,2550,2470,2525,119880,38885.0,15400000.0
2003-09-29,2500,2535,2460,2470,111140,38038.0,15400000.0
2003-09-30,2495,2540,2460,2465,109820,37961.0,15400000.0
2003-10-01,2435,2435,2310,2380,172880,36652.0,15400000.0
2003-10-02,2420,2425,2365,2365,131958,36421.0,15400000.0
2003-10-06,2370,2425,2370,2390,66518,36806.0,15400000.0
2003-10-07,2390,2400,2290,2295,283500,35343.0,15400000.0
2003-10-08,2310,2350,2300,2300,98018,35420.0,15400000.0
2003-10-09,2290,2400,2290,2375,157870,36575.0,15400000.0
2003-10-10,2360,2415,2340,2400,108651,36960.0,15400000.0
2003-10-13,2370,2500,2370,2440,158350,37576.0,15400000.0
2003-10-14,2450,2500,2445,2495,103100,38423.0,15400000.0
2003-10-15,2495,2500,2460,2475,89750,38115.0,15400000.0
2003-10-16,2430,2490,2430,2435,97831,37499.0,15400000.0
2003-10-17,2400,2520,2400,2480,53940,38192.0,15400000.0
2003-10-20,2455,2510,2455,2490,75610,38346.0,15400000.0
2003-10-21,2490,2505,2450,2475,45180,38115.0,15400000.0
2003-10-22,2455,2490,2435,2490,73410,38346.0,15400000.0
2003-10-23,2505,2530,2355,2355,149560,36267.0,15400000.0
2003-10-24,2360,2415,2340,2355,114700,36267.0,15400000.0
2003-10-27,2430,2430,2365,2370,43150,36498.0,15400000.0
2003-10-28,2370,2410,2360,2380,58600,36652.0,15400000.0
2003-10-29,2415,2485,2410,2430,125710,37422.0,15400000.0
2003-10-30,2440,2490,2420,2450,65170,37730.0,15400000.0
2003-10-31,2450,2480,2385,2400,88683,36960.0,15400000.0
2003-11-03,2320,2400,2320,2360,61780,36344.0,15400000.0
2003-11-04,2390,2390,2315,2330,75060,35882.0,15400000.0
2003-11-05,2310,2330,2295,2325,76583,35805.0,15400000.0
2003-11-06,2340,2350,2315,2320,72600,35728.0,15400000.0
2003-11-07,2330,2380,2330,2345,39253,36113.0,15400000.0
2003-11-10,2340,2350,2290,2305,107940,35497.0,15400000.0
2003-11-11,2320,2320,2265,2270,62840,34958.0,15400000.0
2003-11-12,2255,2300,2245,2275,63000,35035.0,15400000.0
2003-11-13,2285,2410,2275,2410,119660,37114.0,15400000.0
2003-11-14,2380,2405,2340,2395,73450,36883.0,15400000.0
2003-11-17,2440,2745,2385,2730,513850,42042.0,15400000.0
2003-11-18,2730,2730,2550,2655,194485,40887.0,15400000.0
2003-11-19,2650,2650,2440,2530,158680,38962.0,15400000.0
2003-11-20,2550,2550,2435,2490,77070,38346.0,15400000.0
2003-11-21,2450,2485,2360,2360,122100,36344.0,15400000.0
2003-11-24,2340,2490,2330,2340,91310,36036.0,15400000.0
2003-11-25,2365,2400,2340,2400,90840,36960.0,15400000.0
2003-11-26,2400,2430,2370,2395,76939,36883.0,15400000.0
2003-11-27,2410,2410,2340,2370,90292,36498.0,15400000.0
2003-11-28,2375,2445,2360,2390,69500,36806.0,15400000.0
2003-12-01,2370,2450,2360,2410,106074,37114.0,15400000.0
2003-12-02,2450,2450,2385,2405,104320,37037.0,15400000.0
2003-12-03,2405,2470,2390,2420,58740,37268.0,15400000.0
2003-12-04,2430,2485,2405,2485,119868,38269.0,15400000.0
2003-12-05,2550,2575,2470,2530,244290,38962.0,15400000.0
2003-12-08,2510,2550,2495,2530,81100,38962.0,15400000.0
2003-12-09,2510,2550,2480,2485,93544,38269.0,15400000.0
2003-12-10,2460,2490,2460,2485,53530,38269.0,15400000.0
2003-12-11,2465,2500,2460,2460,82650,37884.0,15400000.0
2003-12-12,2490,2570,2470,2560,204490,39424.0,15400000.0
2003-12-15,2575,2740,2560,2700,219650,41580.0,15400000.0
2003-12-16,2650,2885,2600,2800,419710,43120.0,15400000.0
2003-12-17,2790,2870,2740,2850,234902,43890.0,15400000.0
2003-12-18,2850,2880,2770,2770,163320,42658.0,15400000.0
2003-12-19,2750,2825,2725,2725,91780,41965.0,15400000.0
2003-12-22,2680,2720,2550,2555,119532,39347.0,15400000.0
2003-12-23,2560,2620,2530,2590,58905,39886.0,15400000.0
2003-12-24,2600,2630,2470,2560,84107,39424.0,15400000.0
2003-12-26,2560,2600,2505,2550,164717,39270.0,15400000.0
2003-12-29,2530,2645,2525,2645,226100,40733.0,15400000.0
2003-12-30,2660,2845,2645,2845,142440,43813.0,15400000.0
2004-01-02,2815,2930,2815,2870,114619,44198.0,15400000.0
2004-01-05,2865,2865,2740,2800,51027,43120.0,15400000.0
2004-01-06,2825,2880,2650,2650,88519,40810.0,15400000.0
2004-01-07,2570,2750,2530,2600,150640,40040.0,15400000.0
2004-01-08,2600,2660,2560,2575,106989,39655.0,15400000.0
2004-01-09,2585,2635,2585,2585,80150,39809.0,15400000.0
2004-01-12,2600,2705,2585,2690,74880,41426.0,15400000.0
2004-01-13,2725,2765,2610,2660,72650,40964.0,15400000.0
2004-01-14,2660,2660,2620,2645,32180,40733.0,15400000.0
2004-01-15,2635,2650,2590,2650,39280,40810.0,15400000.0
2004-01-16,2610,2650,2570,2600,47420,40040.0,15400000.0
2004-01-19,2570,2700,2570,2600,38870,40040.0,15400000.0
2004-01-20,2620,2620,2525,2525,63730,38885.0,15400000.0
2004-01-26,2600,2600,2465,2465,90260,37961.0,15400000.0
2004-01-27,2455,2490,2435,2455,73670,37807.0,15400000.0
2004-01-28,2455,2480,2425,2425,16540,37345.0,15400000.0
2004-01-29,2385,2430,2355,2355,56360,36267.0,15400000.0
2004-01-30,2385,2510,2345,2510,59030,38654.0,15400000.0
2004-02-02,2495,2495,2420,2480,15720,38192.0,15400000.0
2004-02-03,2450,2480,2420,2450,75850,37730.0,15400000.0
2004-02-04,2430,2500,2385,2425,42090,37345.0,15400000.0
2004-02-05,2430,2460,2335,2400,82130,36960.0,15400000.0
2004-02-06,2405,2415,2370,2370,51070,36498.0,15400000.0
2004-02-09,2385,2410,2360,2370,23230,36498.0,15400000.0
2004-02-10,2365,2395,2360,2370,53160,36498.0,15400000.0
2004-02-11,2420,2435,2385,2395,40970,36883.0,15400000.0
2004-02-12,2410,2440,2360,2410,61670,37114.0,15400000.0
2004-02-13,2410,2450,2350,2375,82810,36575.0,15400000.0
2004-02-16,2360,2555,2360,2420,97980,37268.0,15400000.0
2004-02-17,2385,2420,2370,2370,34580,36498.0,15400000.0
2004-02-18,2370,2400,2335,2360,46730,36344.0,15400000.0
2004-02-19,2350,2490,2350,2420,148570,37268.0,15400000.0
2004-02-20,2440,2440,2360,2370,31240,36498.0,15400000.0
2004-02-23,2395,2395,2350,2350,27700,36190.0,15400000.0
2004-02-24,2350,2390,2345,2355,16370,36267.0,15400000.0
2004-02-25,2380,2380,2330,2330,29640,35882.0,15400000.0
2004-02-26,2360,2370,2330,2330,31910,35882.0,15400000.0
2004-02-27,2360,2360,2325,2350,18070,36190.0,15400000.0
2004-03-02,2390,2390,2320,2355,19820,36267.0,15400000.0
2004-03-03,2350,2365,2335,2355,13650,36267.0,15400000.0
2004-03-04,2350,2405,2340,2385,56643,36729.0,15400000.0
2004-03-05,2365,2455,2365,2420,58510,37268.0,15400000.0
2004-03-08,2420,2440,2400,2405,16660,37037.0,15400000.0
2004-03-09,2405,2405,2365,2380,30883,36652.0,15400000.0
2004-03-10,2360,2380,2335,2360,42570,36344.0,15400000.0
2004-03-11,2370,2370,2320,2320,51586,35728.0,15400000.0
2004-03-12,2300,2550,2160,2290,86780,35266.0,15400000.0
2004-03-15,2250,2340,2250,2335,68550,35959.0,15400000.0
2004-03-16,2360,2425,2270,2365,75314,36421.0,15400000.0
2004-03-17,2370,2420,2370,2370,8840,36498.0,15400000.0
2004-03-18,2380,2415,2370,2380,17410,36652.0,15400000.0
2004-03-19,2380,2415,2370,2390,13150,36806.0,15400000.0
2004-03-22,2370,2390,2310,2310,57770,35574.0,15400000.0
2004-03-23,2290,2335,2290,2330,12500,35882.0,15400000.0
2004-03-24,2300,2345,2295,2330,17400,35882.0,15400000.0
2004-03-25,2330,2370,2290,2365,72200,36421.0,15400000.0
2004-03-26,2340,2400,2340,2340,51096,36036.0,15400000.0
2004-03-29,2340,2360,2320,2320,39180,35728.0,15400000.0
2004-03-30,2380,2380,2310,2320,27320,35728.0,15400000.0
2004-03-31,2320,2360,2270,2290,60640,35266.0,15400000.0
2004-04-01,2275,2310,2275,2285,31480,35189.0,15400000.0
2004-04-02,2280,2330,2280,2290,28770,35266.0,15400000.0
2004-04-06,2310,2315,2285,2290,52880,35266.0,15400000.0
2004-04-07,2290,2315,2270,2280,16397,35112.0,15400000.0
2004-04-08,2280,2290,2250,2270,22640,34958.0,15400000.0
2004-04-09,2275,2285,2235,2245,31450,34573.0,15400000.0
2004-04-12,2210,2290,2210,2245,23090,34573.0,15400000.0
2004-04-13,2230,2260,2225,2235,26738,34419.0,15400000.0
2004-04-14,2245,2250,2220,2225,21670,34265.0,15400000.0
2004-04-16,2300,2315,2250,2260,53660,34804.0,15400000.0
2004-04-19,2280,2320,2240,2250,32241,34650.0,15400000.0
2004-04-20,2250,2285,2250,2270,23290,34958.0,15400000.0
2004-04-21,2245,2265,2245,2250,45610,34650.0,15400000.0
2004-04-22,2250,2260,2220,2245,87251,34573.0,15400000.0
2004-04-23,2245,2250,2220,2230,59240,34342.0,15400000.0
2004-04-26,2220,2245,2210,2215,50860,34111.0,15400000.0
2004-04-27,2205,2235,2205,2235,57486,34419.0,15400000.0
2004-04-28,2235,2245,2200,2200,56131,33880.0,15400000.0
2004-04-29,2175,2210,2055,2060,73525,31724.0,15400000.0
2004-04-30,2075,2200,2015,2200,124570,33880.0,15400000.0
2004-05-03,2150,2180,2100,2160,20600,33264.0,15400000.0
2004-05-04,2130,2205,2130,2160,33809,33264.0,15400000.0
2004-05-06,2130,2160,2050,2050,27841,31570.0,15400000.0
2004-05-07,2015,2060,1990,2020,72950,31108.0,15400000.0
2004-05-10,2020,2020,1750,1755,115970,27027.0,15400000.0
2004-05-11,1730,1800,1715,1755,285657,27027.0,15400000.0
2004-05-12,1800,1810,1755,1770,62510,27258.0,15400000.0
2004-05-13,1730,1815,1730,1810,92760,27874.0,15400000.0
2004-05-14,1830,1900,1745,1755,43130,27027.0,15400000.0
2004-05-17,1750,1780,1600,1640,58370,25256.0,15400000.0
2004-05-18,1600,1680,1395,1600,204270,24640.0,15400000.0
2004-05-19,1600,1660,1550,1640,54970,25256.0,15400000.0
2004-05-20,1600,1670,1550,1585,79350,24409.0,15400000.0
2004-05-21,1630,1660,1600,1630,45650,25102.0,15400000.0
2004-05-24,1630,1680,1630,1635,8130,25179.0,15400000.0
2004-05-25,1670,1670,1575,1600,10120,24640.0,15400000.0
2004-05-27,1605,1650,1600,1605,23080,24717.0,15400000.0
2004-05-28,1610,1620,1585,1600,15900,24640.0,15400000.0
2004-05-31,1590,1590,1445,1455,139990,22407.0,15400000.0
2004-06-01,1455,1490,1415,1430,74440,22022.0,15400000.0
2004-06-02,1425,1610,1410,1570,170159,24178.0,15400000.0
2004-06-03,1545,1590,1450,1490,72470,22946.0,15400000.0
2004-06-04,1480,1485,1420,1460,50139,22484.0,15400000.0
2004-06-07,1460,1470,1425,1435,115500,22099.0,15400000.0
2004-06-08,1450,1650,1440,1605,713400,24717.0,15400000.0
2004-06-09,1735,1735,1475,1495,422520,23023.0,15400000.0
2004-06-10,1550,1550,1460,1485,259743,22869.0,15400000.0
2004-06-11,1515,1690,1500,1550,862096,23870.0,15400000.0
2004-06-14,1570,1720,1550,1600,1010736,24640.0,15400000.0
2004-06-15,1650,1690,1455,1525,556547,23485.0,15400000.0
2004-06-16,1510,1550,1475,1475,282720,22715.0,15400000.0
2004-06-17,1450,1470,1415,1430,264610,22022.0,15400000.0
2004-06-18,1460,1495,1420,1420,181562,21868.0,15400000.0
2004-06-21,1415,1445,1370,1370,136069,21098.0,15400000.0
2004-06-22,1345,1390,1270,1315,210980,20251.0,15400000.0
2004-06-23,1300,1315,1235,1235,208510,19019.0,15400000.0
2004-06-24,1245,1255,1230,1240,123170,19096.0,15400000.0
2004-06-25,1235,1425,1200,1380,521068,21252.0,15400000.0
2004-06-28,1380,1400,1340,1350,134099,20790.0,15400000.0
2004-06-29,1360,1360,1320,1360,81450,20944.0,15400000.0
2004-06-30,1350,1415,1335,1360,208722,20944.0,15400000.0
2004-07-01,1365,1395,1330,1335,116990,20559.0,15400000.0
2004-07-02,1315,1320,1285,1300,98214,20020.0,15400000.0
2004-07-05,1295,1320,1280,1315,55526,20251.0,15400000.0
2004-07-06,1290,1350,1290,1350,102642,20790.0,15400000.0
2004-07-07,1320,1380,1300,1325,103610,20405.0,15400000.0
2004-07-08,1345,1435,1320,1325,150246,20405.0,15400000.0
2004-07-09,1330,1345,1300,1305,129403,20097.0,15400000.0
2004-07-12,1310,1335,1285,1290,137810,19866.0,15400000.0
2004-07-13,1290,1315,1260,1270,103560,19558.0,15400000.0
2004-07-14,1255,1280,1245,1245,65510,19173.0,15400000.0
2004-07-15,1245,1250,1205,1215,375730,18711.0,15400000.0
2004-07-16,1220,1220,1195,1210,78920,18634.0,15400000.0
2004-07-19,1200,1250,1195,1210,49396,18634.0,15400000.0
2004-07-20,1220,1295,1215,1250,238660,19250.0,15400000.0
2004-07-21,1265,1290,1235,1255,173470,19327.0,15400000.0
2004-07-22,1255,1260,1205,1205,92380,18557.0,15400000.0
2004-07-23,1205,1220,1185,1200,66175,18480.0,15400000.0
2004-07-26,1180,1195,1150,1150,60740,17710.0,15400000.0
2004-07-27,1155,1170,1130,1130,74367,17402.0,15400000.0
2004-07-28,1155,1175,1145,1150,52090,17710.0,15400000.0
2004-07-29,1150,1150,1105,1105,62547,17017.0,15400000.0
2004-07-30,1110,1130,1080,1115,80413,17171.0,15400000.0
2004-08-02,1090,1110,1040,1040,119600,16016.0,15400000.0
2004-08-03,1020,1035,985,990,68319,15246.0,15400000.0
2004-08-04,980,1135,975,1070,490803,16478.0,15400000.0
2004-08-05,1100,1130,1035,1065,171817,16401.0,15400000.0
2004-08-06,1065,1090,1040,1065,67360,16401.0,15400000.0
