세진중공업(075580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-27,2820,2900,2755,2780,159247,106676.0,38372720.0
2017-09-28,2790,2890,2780,2850,99940,109362.0,38372720.0
2017-09-29,2880,2980,2850,2950,264435,113200.0,38372720.0
2017-10-10,2950,2950,2795,2875,180107,110322.0,38372720.0
2017-10-11,2850,2975,2840,2970,79782,113967.0,38372720.0
2017-10-12,2970,3020,2930,2975,71625,114159.0,38372720.0
2017-10-13,3005,3005,2720,2745,512686,105333.0,38372720.0
2017-10-16,2750,2865,2750,2835,115421,108787.0,38372720.0
2017-10-17,2835,2895,2790,2840,107304,108979.0,38372720.0
2017-10-18,2805,2855,2775,2785,98838,106868.0,38372720.0
2017-10-19,2785,2880,2785,2860,61811,109746.0,38372720.0
2017-10-20,2860,2865,2805,2860,85999,109746.0,38372720.0
2017-10-23,2890,2890,2795,2800,144321,107444.0,38372720.0
2017-10-24,2800,2840,2790,2815,76794,108019.0,38372720.0
2017-10-25,2815,2840,2770,2800,116349,107444.0,38372720.0
2017-10-26,2785,2825,2775,2795,65693,107252.0,38372720.0
2017-10-27,2800,2935,2785,2920,177326,112048.0,38372720.0
2017-10-30,2935,2975,2895,2935,68839,112624.0,38372720.0
2017-10-31,2960,3085,2940,3040,244788,116653.0,38372720.0
2017-11-01,3040,3085,2975,2995,98668,114926.0,38372720.0
2017-11-02,2975,3025,2965,2965,58677,113775.0,38372720.0
2017-11-03,3020,3045,2965,3010,74958,115502.0,38372720.0
2017-11-06,3015,3085,3005,3080,101847,118188.0,38372720.0
2017-11-07,3090,3420,3080,3240,602650,124328.0,38372720.0
2017-11-08,3240,3300,3160,3235,115506,124136.0,38372720.0
2017-11-09,3235,3290,3200,3275,115758,125671.0,38372720.0
2017-11-10,3375,3380,3235,3260,170093,125095.0,38372720.0
2017-11-13,3310,3310,3150,3165,255891,121450.0,38372720.0
2017-11-14,3190,3190,3120,3135,207303,120298.0,38372720.0
2017-11-15,3135,3135,3010,3045,298580,116845.0,38372720.0
2017-11-16,3060,3135,3000,3130,138517,120107.0,38372720.0
2017-11-17,3100,3145,3050,3135,95334,120298.0,38372720.0
2017-11-20,3135,3135,3060,3070,124980,117804.0,38372720.0
2017-11-21,3070,3100,3000,3030,157074,116269.0,38372720.0
2017-11-22,3000,3030,2905,3000,198464,115118.0,38372720.0
2017-11-23,3055,3085,2990,3050,73445,117037.0,38372720.0
2017-11-24,3050,3090,3010,3085,79866,118380.0,38372720.0
2017-11-27,3095,3100,2985,3055,134467,117229.0,38372720.0
2017-11-28,3045,3070,2985,3000,86828,115118.0,38372720.0
2017-11-29,3025,3030,2965,2970,90812,113967.0,38372720.0
2017-11-30,2975,3015,2960,2960,79066,113583.0,38372720.0
2017-12-01,2995,3020,2915,2970,69739,113967.0,38372720.0
2017-12-04,2975,2990,2920,2945,71744,113008.0,38372720.0
2017-12-05,2945,3135,2945,3105,190421,119147.0,38372720.0
2017-12-06,3095,3105,2975,2980,200344,114351.0,38372720.0
2017-12-07,3000,3030,2895,2930,159220,112432.0,38372720.0
2017-12-08,2930,2950,2860,2860,154060,109746.0,38372720.0
2017-12-11,2860,2920,2815,2850,104501,109362.0,38372720.0
2017-12-12,2895,2895,2825,2855,45611,109554.0,38372720.0
2017-12-13,2890,2895,2845,2890,75610,110897.0,38372720.0
2017-12-14,2910,2920,2785,2850,316080,109362.0,38372720.0
2017-12-15,2845,2850,2805,2830,86446,108595.0,38372720.0
2017-12-18,2855,2855,2780,2795,104010,107252.0,38372720.0
2017-12-19,2795,2810,2755,2760,97815,105909.0,38372720.0
2017-12-20,2765,2795,2730,2770,74147,106292.0,38372720.0
2017-12-21,2775,2870,2770,2840,99446,108979.0,38372720.0
2017-12-22,2845,2870,2810,2825,118695,108403.0,38372720.0
2017-12-26,2865,2870,2825,2870,49838,110130.0,38372720.0
2017-12-27,2780,2835,2730,2785,145569,106868.0,38372720.0
2017-12-28,2785,2850,2760,2820,102398,108211.0,38372720.0
2018-01-02,2820,2970,2810,2930,268946,112432.0,38372720.0
2018-01-03,2935,2985,2900,2960,192227,113583.0,38372720.0
2018-01-04,2955,3030,2905,2940,209518,112816.0,38372720.0
2018-01-05,2940,3010,2905,3000,269720,115118.0,38372720.0
2018-01-08,3000,3200,2950,3175,589061,121833.0,38372720.0
2018-01-09,3150,3285,3130,3280,627236,125863.0,38372720.0
2018-01-10,3265,3605,3265,3600,1684410,138142.0,38372720.0
2018-01-11,3605,3720,3390,3595,967246,137950.0,38372720.0
2018-01-12,3595,3690,3560,3650,505398,140060.0,38372720.0
2018-01-15,3650,3725,3600,3650,290202,140060.0,38372720.0
2018-01-16,3650,3720,3450,3570,515146,136991.0,38372720.0
2018-01-17,3610,3720,3570,3720,501075,142747.0,38372720.0
2018-01-18,3740,3740,3600,3700,340826,141979.0,38372720.0
2018-01-19,3725,3755,3605,3755,185191,144090.0,38372720.0
2018-01-22,3755,3755,3645,3685,136892,141403.0,38372720.0
2018-01-23,3745,3910,3695,3800,437877,145816.0,38372720.0
2018-01-24,3900,3900,3790,3820,370755,146584.0,38372720.0
2018-01-25,3880,3945,3800,3900,349330,149654.0,38372720.0
2018-01-26,3905,4020,3870,3905,410204,149845.0,38372720.0
2018-01-29,4020,4020,3885,3965,420664,152148.0,38372720.0
2018-01-30,3990,3990,3820,3900,255782,149654.0,38372720.0
2018-01-31,3920,3940,3735,3920,340725,150421.0,38372720.0
2018-02-01,3965,3965,3780,3835,294669,147159.0,38372720.0
2018-02-02,3870,3870,3740,3835,332850,147159.0,38372720.0
2018-02-05,3740,3825,3675,3715,203858,142555.0,38372720.0
2018-02-06,3500,3695,3320,3620,385368,138909.0,38372720.0
2018-02-07,3700,3710,3500,3545,98933,136031.0,38372720.0
2018-02-08,3585,3700,3515,3580,128253,137374.0,38372720.0
2018-02-09,3500,3580,3420,3500,126625,134305.0,38372720.0
2018-02-12,3505,3530,3470,3500,197874,134305.0,38372720.0
2018-02-13,3530,3630,3490,3575,136225,137182.0,38372720.0
2018-02-14,3580,3790,3510,3730,239703,143130.0,38372720.0
2018-02-19,3780,3805,3680,3750,156877,143898.0,38372720.0
2018-02-20,3735,3800,3660,3720,123119,142747.0,38372720.0
2018-02-21,3760,3860,3700,3800,207862,145816.0,38372720.0
2018-02-22,3835,3840,3760,3780,72912,145049.0,38372720.0
2018-02-23,3820,3880,3775,3850,238602,147735.0,38372720.0
2018-02-26,3850,3955,3850,3950,225228,151572.0,38372720.0
2018-02-27,3915,3970,3850,3900,168716,149654.0,38372720.0
2018-02-28,3855,3970,3830,3910,148185,150037.0,38372720.0
2018-03-02,3865,3910,3800,3870,50086,148502.0,38372720.0
2018-03-05,4000,4060,3885,3900,427797,149654.0,38372720.0
2018-03-06,3950,4450,3900,4315,1412184,165578.0,38372720.0
2018-03-07,4350,4530,4260,4380,900577,168073.0,38372720.0
2018-03-08,4380,4720,4380,4545,1467301,174404.0,38372720.0
2018-03-09,4600,4685,4425,4490,944683,172294.0,38372720.0
2018-03-12,4490,4625,4415,4625,683474,177474.0,38372720.0
2018-03-13,4665,4745,4535,4665,576015,179009.0,38372720.0
2018-03-14,4565,4845,4550,4660,518551,178817.0,38372720.0
2018-03-15,4575,4670,4500,4645,473290,178241.0,38372720.0
2018-03-16,4750,5050,4730,5030,1400355,193015.0,38372720.0
2018-03-19,5050,5050,4830,4940,489089,189561.0,38372720.0
2018-03-20,4850,4990,4800,4935,295730,189369.0,38372720.0
2018-03-21,4905,4945,4760,4870,302857,186875.0,38372720.0
2018-03-22,4870,4925,4640,4740,417350,181887.0,38372720.0
2018-03-23,4610,4730,4450,4585,369081,175939.0,38372720.0
2018-03-26,4550,4660,4425,4660,449026,178817.0,38372720.0
2018-03-27,4665,4670,4530,4635,348604,177858.0,38372720.0
2018-03-28,4595,4625,4425,4600,424148,176515.0,38372720.0
2018-03-29,4600,4600,4270,4400,514231,168840.0,38372720.0
2018-03-30,4390,4625,4380,4625,426067,177474.0,38372720.0
2018-04-02,4680,4685,4300,4400,568164,168840.0,38372720.0
2018-04-03,4390,4475,4315,4400,165475,168840.0,38372720.0
2018-04-04,4400,4500,4175,4300,354291,165003.0,38372720.0
2018-04-05,4350,4585,4320,4505,366754,172869.0,38372720.0
2018-04-06,4700,4845,4470,4485,518549,172102.0,38372720.0
2018-04-09,4460,4555,4380,4540,201385,174212.0,38372720.0
2018-04-10,4520,4520,4180,4370,299425,167689.0,38372720.0
2018-04-11,4455,4500,4350,4475,283703,171718.0,38372720.0
2018-04-12,4475,4650,4475,4595,324291,176323.0,38372720.0
2018-04-13,4600,4725,4465,4635,222917,177858.0,38372720.0
2018-04-16,4630,4660,4575,4620,161831,177282.0,38372720.0
2018-04-17,4655,4655,4435,4475,188394,171718.0,38372720.0
2018-04-18,4435,4525,4350,4475,158572,171718.0,38372720.0
2018-04-19,4475,4770,4445,4630,335990,177666.0,38372720.0
2018-04-20,4600,4755,4580,4670,145395,179201.0,38372720.0
2018-04-23,4605,4695,4470,4670,226705,179201.0,38372720.0
2018-04-24,4705,4730,4540,4655,164582,178625.0,38372720.0
2018-04-25,4575,4620,4300,4365,430107,167497.0,38372720.0
2018-04-26,4320,4620,4270,4550,453047,174596.0,38372720.0
2018-04-27,4550,4550,4375,4495,270140,172485.0,38372720.0
2018-04-30,4455,4460,4340,4430,318011,169991.0,38372720.0
2018-05-02,4400,4400,4195,4300,466625,165003.0,38372720.0
2018-05-03,4255,4300,4145,4225,132111,162125.0,38372720.0
2018-05-04,4225,4365,4225,4300,228727,165003.0,38372720.0
2018-05-08,4350,4645,4310,4530,342105,173828.0,38372720.0
2018-05-09,4600,4600,4425,4595,200947,176323.0,38372720.0
2018-05-10,4595,4715,4540,4595,104789,176323.0,38372720.0
2018-05-11,4655,4730,4535,4685,162279,179776.0,38372720.0
2018-05-14,4700,4945,4695,4900,442529,188026.0,38372720.0
2018-05-15,4940,4960,4560,4705,327450,180544.0,38372720.0
2018-05-16,4560,4705,4520,4645,146997,178241.0,38372720.0
2018-05-17,4645,4875,4640,4785,244098,183613.0,38372720.0
2018-05-18,4850,4850,4750,4825,132530,185148.0,38372720.0
2018-05-21,4830,4860,4650,4820,152198,184957.0,38372720.0
2018-05-23,4820,4825,4685,4760,92799,182654.0,38372720.0
2018-05-24,4725,4840,4600,4770,183988,183038.0,38372720.0
2018-05-25,4700,4785,4520,4695,230341,180160.0,38372720.0
2018-05-28,4685,4695,4480,4625,352875,177474.0,38372720.0
2018-05-29,4620,4620,4415,4440,143311,170375.0,38372720.0
2018-05-30,4500,4550,4270,4410,204229,169224.0,38372720.0
2018-05-31,4445,4590,4415,4560,134442,174980.0,38372720.0
2018-06-01,4535,4790,4500,4590,161115,176131.0,38372720.0
2018-06-04,4525,4605,4465,4605,84398,176706.0,38372720.0
2018-06-05,4580,4725,4520,4690,183469,179968.0,38372720.0
2018-06-07,4700,4745,4525,4615,130150,177090.0,38372720.0
2018-06-08,4570,4570,4380,4470,198969,171526.0,38372720.0
2018-06-11,4410,4520,4410,4515,57086,173253.0,38372720.0
2018-06-12,4535,4535,4485,4500,44109,172677.0,38372720.0
2018-06-14,4460,4500,4385,4385,46370,168264.0,38372720.0
2018-06-15,4385,4495,4385,4450,61906,170759.0,38372720.0
2018-06-18,4515,4515,4235,4250,162066,163084.0,38372720.0
2018-06-19,4250,4400,4000,4100,143486,157328.0,38372720.0
2018-06-20,4050,4290,4010,4290,139844,164619.0,38372720.0
2018-06-21,4295,4295,4050,4090,125203,156944.0,38372720.0
2018-06-22,4090,4140,3975,4040,111793,155026.0,38372720.0
2018-06-25,4000,4245,3960,4160,205463,159631.0,38372720.0
2018-06-26,4160,4240,3950,4160,211118,159631.0,38372720.0
2018-06-27,4160,4190,3935,3960,102543,151956.0,38372720.0
2018-06-28,4025,4140,3890,4050,114003,155410.0,38372720.0
2018-06-29,4000,4060,3975,4050,35401,155410.0,38372720.0
2018-07-02,4050,4090,3905,3930,45971,150805.0,38372720.0
2018-07-03,3930,4040,3530,3880,328380,148886.0,38372720.0
2018-07-04,3795,3870,3710,3735,76737,143322.0,38372720.0
2018-07-05,3715,3825,3500,3630,145462,139293.0,38372720.0
2018-07-06,3630,4250,3630,3840,317942,147351.0,38372720.0
2018-07-09,3840,3850,3720,3840,30590,147351.0,38372720.0
2018-07-10,3765,3900,3750,3900,34734,149654.0,38372720.0
2018-07-11,3900,3920,3720,3840,68078,147351.0,38372720.0
2018-07-12,3865,3865,3650,3850,76879,147735.0,38372720.0
2018-07-13,3830,3970,3770,3935,76442,150997.0,38372720.0
2018-07-16,3815,3980,3815,3960,52592,151956.0,38372720.0
2018-07-17,3895,3965,3845,3920,49020,150421.0,38372720.0
2018-07-18,3840,3995,3830,3895,50615,149462.0,38372720.0
2018-07-19,3960,3960,3800,3900,52323,149654.0,38372720.0
2018-07-20,3780,3915,3780,3915,189215,150229.0,38372720.0
2018-07-23,3970,3970,3820,3830,57441,146968.0,38372720.0
2018-07-24,3770,3930,3640,3870,101147,148502.0,38372720.0
2018-07-25,3785,4170,3785,3910,195541,150037.0,38372720.0
2018-07-26,3910,4140,3910,4100,140134,157328.0,38372720.0
2018-07-27,4180,4285,4090,4270,163833,163852.0,38372720.0
2018-07-30,4210,4450,4210,4440,174585,170375.0,38372720.0
2018-07-31,4380,4555,4355,4425,106948,169799.0,38372720.0
2018-08-01,4360,4600,4360,4435,140591,170183.0,38372720.0
2018-08-02,4500,4500,4240,4350,34072,166921.0,38372720.0
2018-08-03,4380,4450,4220,4445,71136,170567.0,38372720.0
2018-08-06,4450,4550,4445,4535,115107,174020.0,38372720.0
2018-08-07,4540,4580,4455,4540,70457,174212.0,38372720.0
2018-08-08,4585,4585,4400,4500,65368,172677.0,38372720.0
2018-08-09,4370,4500,4330,4410,52839,169224.0,38372720.0
2018-08-10,4410,4410,4265,4330,32176,166154.0,38372720.0
2018-08-13,4295,4385,4200,4330,83544,166154.0,38372720.0
2018-08-14,4370,4425,4230,4425,179302,169799.0,38372720.0
2018-08-16,4415,4425,4325,4385,78246,168264.0,38372720.0
2018-08-17,4460,4590,4410,4540,145364,174212.0,38372720.0
2018-08-20,4540,4725,4540,4690,126816,179968.0,38372720.0
2018-08-21,4635,4740,4600,4680,150884,179584.0,38372720.0
2018-08-22,4675,4820,4615,4730,271836,181503.0,38372720.0
2018-08-23,4730,4730,4530,4615,78766,177090.0,38372720.0
2018-08-24,4600,4675,4555,4630,54280,177666.0,38372720.0
2018-08-27,4640,4675,4475,4630,51307,177666.0,38372720.0
2018-08-28,4630,4670,4525,4615,86013,177090.0,38372720.0
2018-08-29,4615,4620,4520,4615,103800,177090.0,38372720.0
2018-08-30,4615,4620,4520,4590,73508,176131.0,38372720.0
2018-08-31,4530,4660,4515,4640,69215,178049.0,38372720.0
2018-09-03,4630,4685,4570,4640,36653,178049.0,38372720.0
2018-09-04,4600,4635,4480,4545,89827,174404.0,38372720.0
2018-09-05,4545,4590,4480,4580,122753,175747.0,38372720.0
2018-09-06,4580,4640,4515,4575,82506,175555.0,38372720.0
2018-09-07,4525,4755,4515,4730,133315,181503.0,38372720.0
2018-09-10,4800,4805,4670,4770,125234,183038.0,38372720.0
2018-09-11,4770,4775,4610,4665,47986,179009.0,38372720.0
2018-09-12,4665,4685,4470,4585,115096,175939.0,38372720.0
2018-09-13,4540,4680,4455,4680,78712,179584.0,38372720.0
2018-09-14,4675,4760,4610,4735,137098,181695.0,38372720.0
2018-09-17,4700,4735,4650,4730,52953,181503.0,38372720.0
2018-09-18,4650,4720,4615,4640,36993,178049.0,38372720.0
2018-09-19,4635,4645,4520,4635,59142,177858.0,38372720.0
2018-09-20,4615,4640,4495,4520,106146,173445.0,38372720.0
2018-09-21,4465,4560,4460,4530,55682,173828.0,38372720.0
2018-09-27,4485,4530,4405,4450,108884,170759.0,38372720.0
2018-09-28,4425,4490,4425,4480,45975,171910.0,38372720.0
2018-10-01,4440,4650,4420,4630,84338,177666.0,38372720.0
2018-10-02,4575,4990,4575,4880,737087,187259.0,38372720.0
2018-10-04,5050,5130,4890,4930,704248,189178.0,38372720.0
2018-10-05,4930,4930,4710,4785,261493,183613.0,38372720.0
2018-10-08,4755,4770,4490,4490,312621,172294.0,38372720.0
2018-10-10,4490,4615,4450,4535,214910,174020.0,38372720.0
2018-10-11,4400,4430,4085,4350,191666,166921.0,38372720.0
2018-10-12,4190,4435,4190,4270,171004,163852.0,38372720.0
2018-10-15,4220,4365,4220,4265,126966,163660.0,38372720.0
2018-10-16,4335,4340,4150,4205,138078,161357.0,38372720.0
2018-10-17,4250,4405,4190,4340,196077,166538.0,38372720.0
2018-10-18,4310,4365,4110,4240,100966,162700.0,38372720.0
2018-10-19,4120,4190,3960,4175,201190,160206.0,38372720.0
2018-10-22,4175,4200,4005,4050,110892,155410.0,38372720.0
2018-10-23,4000,4070,3850,3865,164417,148311.0,38372720.0
2018-10-24,3830,3980,3655,3785,181399,145241.0,38372720.0
2018-10-25,3555,3700,3555,3670,174725,140828.0,38372720.0
2018-10-26,3700,3700,3420,3650,233802,140060.0,38372720.0
2018-10-29,3535,3830,3485,3590,178981,137758.0,38372720.0
2018-10-30,3430,3665,3430,3615,128931,138717.0,38372720.0
2018-10-31,3615,3740,3560,3690,60779,141595.0,38372720.0
2018-11-01,3700,3705,3455,3525,181977,135264.0,38372720.0
2018-11-02,3500,3650,3500,3645,113036,139869.0,38372720.0
2018-11-05,3560,3640,3550,3630,56269,139293.0,38372720.0
2018-11-06,3610,3830,3610,3715,105309,142555.0,38372720.0
2018-11-07,3690,3970,3685,3700,149139,141979.0,38372720.0
2018-11-08,3760,3900,3705,3800,71040,145816.0,38372720.0
2018-11-09,3885,3890,3770,3850,85644,147735.0,38372720.0
2018-11-12,3855,4195,3770,3950,134037,151572.0,38372720.0
2018-11-13,3950,3990,3755,3990,73768,153107.0,38372720.0
2018-11-14,3990,3995,3840,3890,58444,149270.0,38372720.0
2018-11-15,3900,3900,3765,3835,94318,147159.0,38372720.0
2018-11-16,3860,3880,3750,3855,169754,147927.0,38372720.0
2018-11-19,3870,3960,3850,3885,94963,149078.0,38372720.0
2018-11-20,3795,3980,3765,3935,175932,150997.0,38372720.0
2018-11-21,3900,4090,3800,3990,227235,153107.0,38372720.0
2018-11-22,4005,4055,3935,3955,117075,151764.0,38372720.0
2018-11-23,3965,4075,3955,4005,76875,153683.0,38372720.0
2018-11-26,4090,4125,3985,4030,89638,154642.0,38372720.0
2018-11-27,4070,4070,3970,4000,37042,153491.0,38372720.0
2018-11-28,4020,4165,4015,4130,115855,158479.0,38372720.0
2018-11-29,4150,4180,4085,4120,40052,158096.0,38372720.0
2018-11-30,4050,4135,4020,4120,56266,158096.0,38372720.0
2018-12-03,4180,4250,4110,4250,147027,163084.0,38372720.0
2018-12-04,4275,4360,4230,4250,99749,163084.0,38372720.0
2018-12-05,4180,4460,4175,4365,215857,167497.0,38372720.0
2018-12-06,4365,4495,4295,4340,144088,166538.0,38372720.0
2018-12-07,4350,4450,4260,4260,117503,163468.0,38372720.0
2018-12-10,4250,4250,4125,4135,87973,158671.0,38372720.0
2018-12-11,4160,4170,3995,4080,65214,156561.0,38372720.0
2018-12-12,4015,4230,4015,4200,63512,161165.0,38372720.0
2018-12-13,4200,4335,4170,4330,121849,166154.0,38372720.0
2018-12-14,4335,4450,4265,4350,163229,166921.0,38372720.0
2018-12-17,4300,4495,4300,4485,198454,172102.0,38372720.0
2018-12-18,4500,4520,4385,4485,110033,172102.0,38372720.0
2018-12-19,4475,4475,4250,4300,125361,165003.0,38372720.0
2018-12-20,4300,4300,4045,4080,217873,156561.0,38372720.0
2018-12-21,4110,4110,3900,4030,173857,154642.0,38372720.0
2018-12-24,4030,4030,3755,3785,221187,145241.0,38372720.0
2018-12-26,3615,3810,3585,3620,165181,138909.0,38372720.0
2018-12-27,3800,3890,3675,3795,62071,145624.0,38372720.0
2018-12-28,3885,3890,3705,3885,78877,149078.0,38372720.0
2019-01-02,3880,3955,3760,3875,54934,148694.0,38372720.0
2019-01-03,3800,3960,3800,3900,63914,149654.0,38372720.0
2019-01-04,3900,3980,3775,3950,82218,151572.0,38372720.0
2019-01-07,4050,4110,3935,3935,32537,150997.0,38372720.0
2019-01-08,3920,4115,3825,3840,78565,147351.0,38372720.0
2019-01-09,3875,3990,3830,3850,75528,147735.0,38372720.0
2019-01-10,3860,4110,3860,3945,129964,151380.0,38372720.0
2019-01-11,4050,4050,3945,3985,99243,152915.0,38372720.0
2019-01-14,3995,4000,3900,3965,63963,152148.0,38372720.0
2019-01-15,3960,4035,3925,3985,53729,152915.0,38372720.0
2019-01-16,4050,4050,3930,3970,99475,152340.0,38372720.0
2019-01-17,3970,4005,3885,3955,80790,151764.0,38372720.0
2019-01-18,3985,3990,3900,3945,68419,151380.0,38372720.0
2019-01-21,3945,4130,3945,4080,238677,156561.0,38372720.0
2019-01-22,4065,4195,4020,4050,42591,155410.0,38372720.0
2019-01-23,4070,4070,3990,4050,59908,155410.0,38372720.0
2019-01-24,4050,4080,4010,4035,39967,154834.0,38372720.0
2019-01-25,4030,4125,4025,4035,83112,154834.0,38372720.0
2019-01-28,4090,4185,4065,4085,390979,156753.0,38372720.0
2019-01-29,4130,4130,4015,4060,186799,155793.0,38372720.0
2019-01-30,4095,4095,3955,4000,126387,153491.0,38372720.0
2019-01-31,4280,4705,4220,4400,1802158,168840.0,38372720.0
2019-02-01,4515,4530,4155,4200,546440,161165.0,38372720.0
2019-02-07,4200,4480,4190,4380,264410,168073.0,38372720.0
2019-02-08,4380,4560,4320,4460,229850,171142.0,38372720.0
2019-02-11,4460,4530,4390,4400,113656,168840.0,38372720.0
2019-02-12,4385,4580,4300,4535,235789,174020.0,38372720.0
2019-02-13,4570,4570,4340,4440,231673,170375.0,38372720.0
2019-02-14,4430,4540,4320,4515,213924,173253.0,38372720.0
2019-02-15,4520,4585,4410,4565,144230,175171.0,38372720.0
2019-02-18,4565,4640,4450,4565,201433,175171.0,38372720.0
2019-02-19,4600,4600,4400,4445,263560,170567.0,38372720.0
2019-02-20,4445,4455,4300,4350,163850,166921.0,38372720.0
2019-02-21,4315,4415,4300,4375,168373,167881.0,38372720.0
2019-02-22,4375,4390,4275,4350,82557,166921.0,38372720.0
2019-02-25,4375,4505,4320,4500,184798,172677.0,38372720.0
2019-02-26,4500,4525,4380,4415,123783,169416.0,38372720.0
2019-02-27,4415,4535,4410,4490,139317,172294.0,38372720.0
2019-02-28,4445,4600,4340,4365,303239,167497.0,38372720.0
2019-03-04,4375,4450,4200,4280,186488,164235.0,38372720.0
2019-03-05,4270,4290,4100,4180,238502,160398.0,38372720.0
2019-03-06,4190,4235,4135,4175,99654,160206.0,38372720.0
2019-03-07,4230,4230,4020,4150,142352,159247.0,38372720.0
2019-03-08,4050,4135,4000,4025,153075,154450.0,38372720.0
2019-03-11,3995,4045,3950,4025,80265,154450.0,38372720.0
2019-03-12,4010,4165,4010,4070,90276,156177.0,38372720.0
2019-03-13,4045,4250,4000,4220,97023,161933.0,38372720.0
2019-03-14,4190,4300,4185,4290,88846,164619.0,38372720.0
2019-03-15,4310,4375,4145,4365,171552,167497.0,38372720.0
2019-03-18,4400,4400,4310,4365,152603,167497.0,38372720.0
2019-03-19,4330,4515,4330,4410,196445,169224.0,38372720.0
2019-03-20,4410,4475,4290,4350,94639,166921.0,38372720.0
2019-03-21,4280,4315,4200,4265,113941,163660.0,38372720.0
2019-03-22,4300,4300,4165,4170,89868,160014.0,38372720.0
2019-03-25,4125,4170,4050,4085,85300,156753.0,38372720.0
2019-03-26,4170,4360,4165,4215,223836,161741.0,38372720.0
2019-03-27,4310,4920,4310,4700,1720254,180352.0,38372720.0
2019-03-28,4775,4895,4630,4855,869871,186300.0,38372720.0
2019-03-29,4835,4865,4680,4830,269278,185340.0,38372720.0
2019-04-01,4760,5000,4715,5000,425006,191864.0,38372720.0
2019-04-02,5000,5070,4810,4815,252646,184765.0,38372720.0
2019-04-03,4795,4870,4725,4845,256666,185916.0,38372720.0
2019-04-04,4920,5300,4895,4965,967088,190521.0,38372720.0
2019-04-05,4975,5200,4960,5020,645352,192631.0,38372720.0
2019-04-08,5020,5280,4950,5180,473277,198771.0,38372720.0
2019-04-09,5180,5380,5050,5080,311174,194933.0,38372720.0
2019-04-10,5100,5300,5010,5090,278843,195317.0,38372720.0
2019-04-11,5090,5170,4965,5060,215488,194166.0,38372720.0
2019-04-12,5090,5140,5000,5090,143889,195317.0,38372720.0
2019-04-15,5140,5240,5060,5090,277873,195317.0,38372720.0
2019-04-16,5180,5180,5040,5130,133302,196852.0,38372720.0
2019-04-17,5150,5310,5050,5210,288495,199922.0,38372720.0
2019-04-18,5220,5300,5050,5060,208204,194166.0,38372720.0
2019-04-19,5090,5320,5080,5200,234354,199538.0,38372720.0
2019-04-22,5190,5260,5100,5250,154152,201457.0,38372720.0
2019-04-23,5350,5620,5150,5180,893919,198771.0,38372720.0
2019-04-24,5290,5390,5200,5270,258860,202224.0,38372720.0
2019-04-25,5260,5290,5120,5200,139200,199538.0,38372720.0
2019-04-26,5250,5290,5160,5170,116508,198387.0,38372720.0
2019-04-29,5240,5390,5180,5360,203660,205678.0,38372720.0
2019-04-30,5340,5490,5260,5390,209388,206829.0,38372720.0
2019-05-02,5440,5510,5260,5330,203289,204527.0,38372720.0
2019-05-03,5310,5410,5240,5350,165495,205294.0,38372720.0
2019-05-07,5260,5300,5200,5230,119431,200689.0,38372720.0
2019-05-08,5210,5210,5030,5120,112262,196468.0,38372720.0
2019-05-09,5070,5130,4865,4935,228302,189369.0,38372720.0
2019-05-10,4865,5000,4860,4880,149295,187259.0,38372720.0
2019-05-13,4875,5170,4870,4905,205670,188218.0,38372720.0
2019-05-14,4910,5030,4825,4975,186534,190904.0,38372720.0
2019-05-15,5110,5110,4975,5030,89789,193015.0,38372720.0
2019-05-16,4985,5100,4975,4975,60025,190904.0,38372720.0
2019-05-17,4990,5130,4975,5030,82921,193015.0,38372720.0
2019-05-20,5000,5090,4890,4980,100450,191096.0,38372720.0
2019-05-21,4905,5120,4860,5030,117886,193015.0,38372720.0
2019-05-22,5130,5130,4985,5040,97367,193399.0,38372720.0
2019-05-23,5000,5070,4865,5030,153691,193015.0,38372720.0
2019-05-24,4935,5050,4925,4950,76451,189945.0,38372720.0
2019-05-27,4950,5070,4925,4985,70108,191288.0,38372720.0
2019-05-28,5030,5030,4925,4990,33513,191480.0,38372720.0
2019-05-29,5000,5000,4880,4900,80225,188026.0,38372720.0
2019-05-30,4950,4950,4835,4945,84640,189753.0,38372720.0
2019-05-31,4945,4975,4880,4950,61761,189945.0,38372720.0
2019-06-03,4900,4920,4770,4800,140571,184189.0,38372720.0
2019-06-04,4755,4780,4475,4655,645639,178625.0,38372720.0
2019-06-05,4700,4825,4685,4730,87106,181503.0,38372720.0
2019-06-07,4700,4820,4700,4775,122785,183230.0,38372720.0
2019-06-10,4775,5050,4735,5050,125736,193782.0,38372720.0
2019-06-11,5050,5120,4985,5030,85209,193015.0,38372720.0
2019-06-12,5120,5120,5020,5070,97104,194550.0,38372720.0
2019-06-13,5100,5160,5000,5090,116325,195317.0,38372720.0
2019-06-14,5130,5330,5050,5150,278605,197620.0,38372720.0
2019-06-17,5120,5170,4980,5020,78521,192631.0,38372720.0
2019-06-18,5060,5500,4980,5180,298044,198771.0,38372720.0
2019-06-19,5130,5250,5010,5020,148403,192631.0,38372720.0
2019-06-20,5020,5090,4965,5000,155509,191864.0,38372720.0
2019-06-21,5020,5170,5020,5140,89088,197236.0,38372720.0
2019-06-24,5220,5230,5100,5130,58228,196852.0,38372720.0
2019-06-25,5090,5180,5060,5120,82845,196468.0,38372720.0
