동국제강(001230),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,4327,4458,4163,4294,260230,153270.0,23400000.0
1999-01-05,4327,4393,4170,4386,223400,156546.0,23400000.0
1999-01-06,4471,4706,4392,4687,339280,167310.0,23400000.0
1999-01-07,4852,5238,4852,5179,549410,184860.0,23400000.0
1999-01-08,5114,5180,4917,5048,288420,180180.0,23400000.0
1999-01-11,5113,5277,5048,5186,343350,185094.0,23400000.0
1999-01-12,5245,5245,5081,5179,464650,184860.0,23400000.0
1999-01-13,5310,5952,5310,5952,1104900,212472.0,23400000.0
1999-01-14,5900,5900,5067,5441,542590,194220.0,23400000.0
1999-01-15,5441,5572,5244,5441,486470,194220.0,23400000.0
1999-01-18,5900,6254,5638,5703,621580,203580.0,23400000.0
1999-01-19,5508,5639,5252,5409,328440,193050.0,23400000.0
1999-01-20,5409,5409,5180,5310,339610,189540.0,23400000.0
1999-01-21,5113,5179,4785,5015,237190,179010.0,23400000.0
1999-01-22,4603,4950,4458,4589,296880,163800.0,23400000.0
1999-01-25,4582,4582,4326,4333,144690,154674.0,23400000.0
1999-01-26,4392,4589,4070,4071,190180,145314.0,23400000.0
1999-01-27,3940,4129,3809,4130,318690,191646.0,30420000.0
1999-01-28,4136,4248,3920,4130,394310,191646.0,30420000.0
1999-01-29,4130,4432,4130,4163,375820,193167.0,30420000.0
1999-02-01,4195,4294,4195,4248,230800,197122.0,30420000.0
1999-02-02,4287,4392,4149,4150,238320,192559.0,30420000.0
1999-02-03,4070,4129,3998,3999,174160,185562.0,30420000.0
1999-02-04,3867,3986,3867,3940,152490,182824.0,30420000.0
1999-02-05,3999,4130,3934,3980,186540,184649.0,30420000.0
1999-02-08,4033,4327,4006,4065,402310,188604.0,30420000.0
1999-02-09,4065,4065,3671,3934,237580,182520.0,30420000.0
1999-02-10,3770,3934,3705,3803,138750,176436.0,30420000.0
1999-02-11,3809,3908,3743,3809,123730,176740.0,30420000.0
1999-02-12,3921,3934,3842,3934,178140,182520.0,30420000.0
1999-02-18,3967,3967,3803,3803,115920,176436.0,30420000.0
1999-02-19,3645,3671,3377,3573,141790,165789.0,30420000.0
1999-02-22,3639,3796,3475,3730,139330,173090.0,30420000.0
1999-02-23,3357,3763,3357,3658,103320,169744.0,30420000.0
1999-02-24,3671,3685,3540,3573,94890,165789.0,30420000.0
1999-02-25,3548,3548,3442,3475,74390,161226.0,30420000.0
1999-02-26,3482,3606,3482,3573,69140,165789.0,30420000.0
1999-03-02,3574,3685,3475,3606,308470,167310.0,30420000.0
1999-03-03,3671,3705,3547,3678,292220,170656.0,30420000.0
1999-03-04,3731,3731,3613,3658,130510,169744.0,30420000.0
1999-03-05,3671,3731,3580,3711,142020,172177.0,30420000.0
1999-03-08,3769,3966,3743,3966,221060,184041.0,30420000.0
1999-03-09,3966,3966,3762,3763,135800,174611.0,30420000.0
1999-03-10,3744,3836,3678,3730,74550,173090.0,30420000.0
1999-03-11,3704,3867,3690,3737,200940,173394.0,30420000.0
1999-03-12,3809,4032,3802,3940,276040,182824.0,30420000.0
1999-03-15,4033,4164,3967,4058,222640,188300.0,30420000.0
1999-03-16,4129,4228,4032,4196,225180,194688.0,30420000.0
1999-03-17,4327,4360,4098,4111,182230,190733.0,30420000.0
1999-03-18,4065,4196,3934,3934,171060,182520.0,30420000.0
1999-03-19,3868,4065,3868,4058,139800,188300.0,30420000.0
1999-03-22,4124,4150,3967,4117,217700,191038.0,30420000.0
1999-03-23,4064,4117,3986,4071,129630,188908.0,30420000.0
1999-03-24,4064,4189,3998,4130,170970,191646.0,30420000.0
1999-03-25,4098,4445,4033,4262,497090,197730.0,30420000.0
1999-03-26,4261,4320,4163,4196,120200,194688.0,30420000.0
1999-03-29,4084,4556,4064,4228,404780,196209.0,30420000.0
1999-03-30,4367,4426,4262,4268,197450,198034.0,30420000.0
1999-03-31,4326,4378,4215,4248,137990,197122.0,30420000.0
1999-04-01,4254,4425,4254,4399,266210,204118.0,30420000.0
1999-04-02,4398,4491,4360,4425,436830,205335.0,30420000.0
1999-04-06,4457,4739,4438,4687,1050910,217503.0,30420000.0
1999-04-07,4752,5080,4687,4687,1774070,217503.0,30420000.0
1999-04-08,4785,4976,4720,4890,614390,226933.0,30420000.0
1999-04-09,4976,5014,4792,4884,656800,226629.0,30420000.0
1999-04-12,4883,5048,4726,4832,432090,224195.0,30420000.0
1999-04-13,4852,4898,4733,4766,356560,221153.0,30420000.0
1999-04-14,4760,5049,4622,5048,1090080,234234.0,30420000.0
1999-04-15,5113,5342,5080,5113,1198520,237276.0,30420000.0
1999-04-16,5145,5290,4916,4916,799240,228150.0,30420000.0
1999-04-19,5408,5441,5080,5323,830740,247010.0,30420000.0
1999-04-20,5375,5441,5251,5375,694710,249444.0,30420000.0
1999-04-21,5376,5737,5343,5540,1051730,257049.0,30420000.0
1999-04-22,5572,5670,5277,5598,591290,259787.0,30420000.0
1999-04-23,5703,5867,5572,5671,651520,263133.0,30420000.0
1999-04-26,5670,5769,5507,5572,547190,258570.0,30420000.0
1999-04-27,5644,5769,5441,5546,620940,257353.0,30420000.0
1999-04-28,5546,6227,5441,5775,1039100,268000.0,30420000.0
1999-04-29,5822,6019,5573,5606,558850,260091.0,30420000.0
1999-04-30,5737,5828,5540,5606,473070,260091.0,30420000.0
1999-05-03,5572,5605,5322,5474,898680,254007.0,30420000.0
1999-05-04,5605,5710,5473,5572,1214470,258570.0,30420000.0
1999-05-06,5703,5873,5572,5671,1206940,263133.0,30420000.0
1999-05-07,5835,6031,5769,5992,1768850,278039.0,30420000.0
1999-05-10,6038,6221,5900,5900,1406440,273780.0,30420000.0
1999-05-11,6097,6156,5658,5658,1504780,262525.0,30420000.0
1999-05-12,5658,5703,5310,5441,967950,252486.0,30420000.0
1999-05-13,5375,5441,5179,5212,1006180,241839.0,30420000.0
1999-05-14,5325,5538,4946,5052,632390,202293.0,30420000.0
1999-05-17,5318,5356,5082,5083,398870,203510.0,30420000.0
1999-05-18,5090,5228,5023,5129,238020,205335.0,30420000.0
1999-05-19,5265,5310,4976,5090,301500,203814.0,30420000.0
1999-05-20,4977,5014,4559,4612,303590,184649.0,30420000.0
1999-05-21,4612,4702,4406,4406,257070,176436.0,30420000.0
1999-05-24,4406,4483,4339,4483,188310,179478.0,30420000.0
1999-05-25,4483,4756,4406,4597,211770,184041.0,30420000.0
1999-05-26,4634,4824,4634,4786,221530,191646.0,30420000.0
1999-05-27,4787,4787,4635,4673,196920,187083.0,30420000.0
1999-05-28,4825,4825,4521,4597,192120,184041.0,30420000.0
1999-05-31,4596,4862,4596,4786,391890,191646.0,30420000.0
1999-06-01,4673,4749,4597,4597,190550,184041.0,30420000.0
1999-06-02,4596,4779,4543,4642,275080,185866.0,30420000.0
1999-06-03,4673,4703,4559,4619,282600,184954.0,30420000.0
1999-06-04,4597,4703,4582,4619,345480,184954.0,30420000.0
1999-06-07,4749,4764,4635,4764,543050,190733.0,30420000.0
1999-06-08,5152,5296,4947,5129,935760,205335.0,30420000.0
1999-06-09,5166,5386,5022,5029,635300,201380.0,30420000.0
1999-06-10,5029,5325,5029,5326,785100,213244.0,30420000.0
1999-06-11,5432,5538,5173,5250,788660,210202.0,30420000.0
1999-06-14,5234,5234,4976,5090,360560,203814.0,30420000.0
1999-06-15,5051,5067,4482,4938,623990,197730.0,30420000.0
1999-06-16,4938,5051,4793,4900,1014930,196209.0,30420000.0
1999-06-17,4976,5227,4968,4976,1006340,199251.0,30420000.0
1999-06-18,4976,5051,4725,4847,469090,194080.0,30420000.0
1999-06-21,4977,5014,4179,4650,619910,186170.0,30420000.0
1999-06-22,4490,5242,4490,4938,1539810,197730.0,30420000.0
1999-06-23,5228,5676,4976,5356,2248270,214461.0,30420000.0
1999-06-24,5433,5531,5167,5303,748280,212332.0,30420000.0
1999-06-25,5326,5524,5205,5394,533790,215982.0,30420000.0
1999-06-28,5470,5546,5249,5470,551600,219024.0,30420000.0
1999-06-29,5471,5698,5357,5432,629480,217503.0,30420000.0
1999-06-30,5433,5546,5167,5167,546470,206856.0,30420000.0
1999-07-01,5167,5319,5090,5167,533960,206856.0,30420000.0
1999-07-02,5622,5927,5516,5926,2362530,237276.0,30420000.0
1999-07-05,6153,6677,6085,6344,2116790,254007.0,30420000.0
1999-07-06,6450,6534,6199,6344,1411440,254007.0,30420000.0
1999-07-07,6534,7027,6472,6838,1800680,273780.0,30420000.0
1999-07-08,6982,7141,6685,6838,1524400,273780.0,30420000.0
1999-07-09,6989,7020,6548,6746,1282350,270130.0,30420000.0
1999-07-12,6747,7066,6375,6534,2822800,261612.0,30420000.0
1999-07-13,6375,6602,6018,6078,1770110,403360.0,50420000.0
1999-07-14,6161,6260,5857,5865,1380440,389242.0,50420000.0
1999-07-15,5889,6010,5584,5744,1124500,381175.0,50420000.0
1999-07-16,5751,6154,5698,6078,1283000,403360.0,50420000.0
1999-07-19,6382,6413,5896,6078,1371820,403360.0,50420000.0
1999-07-20,6078,6223,5789,5964,1147580,395797.0,50420000.0
1999-07-21,5926,5956,5599,5622,955440,373108.0,50420000.0
1999-07-22,5470,5614,5272,5508,848830,365545.0,50420000.0
1999-07-23,5463,5463,5098,5098,958530,338318.0,50420000.0
1999-07-26,4947,5090,4612,4710,740480,312604.0,50420000.0
1999-07-27,4673,5349,4673,5227,1046870,346890.0,50420000.0
1999-07-28,5219,5690,5013,5341,1514400,354453.0,50420000.0
1999-07-29,5697,5697,5432,5546,1231080,368066.0,50420000.0
1999-07-30,5538,5683,5394,5470,1163110,363024.0,50420000.0
1999-08-02,5470,5994,5356,5896,3862440,391259.0,50420000.0
1999-08-03,6082,6775,5964,6774,3173750,404368.0,50420000.0
1999-08-04,6858,7685,6774,7053,5583650,421007.0,50420000.0
1999-08-05,7432,7762,6815,7103,5677140,424032.0,50420000.0
1999-08-06,7517,7602,6808,7070,2385840,422015.0,50420000.0
1999-08-09,6926,7306,6596,6765,2285470,403864.0,50420000.0
1999-08-10,6766,7053,6622,6757,965440,403360.0,50420000.0
1999-08-11,6512,6968,6512,6841,1190080,408402.0,50420000.0
1999-08-12,6774,7424,6740,7010,2210390,418486.0,50420000.0
1999-08-13,7113,7138,6428,6588,877810,393276.0,50420000.0
1999-08-16,6758,6800,6293,6293,828640,375629.0,50420000.0
1999-08-17,6419,6571,5743,5828,808580,347898.0,50420000.0
1999-08-18,5912,6081,5658,5904,741060,352436.0,50420000.0
1999-08-19,5912,6283,5785,6166,907310,368066.0,50420000.0
1999-08-20,6250,6419,6165,6335,751780,378150.0,50420000.0
1999-08-23,6410,6545,6334,6503,755140,388234.0,50420000.0
1999-08-24,6462,6564,6293,6419,907590,383192.0,50420000.0
1999-08-25,6344,6580,6259,6462,1320950,385713.0,50420000.0
1999-08-26,6588,6757,6470,6546,1471420,390755.0,50420000.0
1999-08-27,6563,6782,6334,6335,920660,378150.0,50420000.0
1999-08-30,6344,6420,6175,6175,563930,368570.0,50420000.0
1999-08-31,6005,6258,5955,6166,618520,368066.0,50420000.0
1999-09-01,6089,6174,5870,5878,614400,350923.0,50420000.0
1999-09-02,5744,5786,5508,5575,556650,332772.0,50420000.0
1999-09-03,5575,5719,5448,5532,568860,330251.0,50420000.0
1999-09-06,5574,5996,5540,5921,1053670,353444.0,50420000.0
1999-09-07,5996,6605,5955,6166,3023180,368066.0,50420000.0
1999-09-08,6394,6410,6039,6191,1035310,369579.0,50420000.0
1999-09-09,6334,6351,6022,6039,601110,360503.0,50420000.0
1999-09-10,5956,6293,5956,6149,680700,367058.0,50420000.0
1999-09-13,6335,6698,6293,6588,2189440,393276.0,50420000.0
1999-09-14,6588,6748,6419,6529,1006460,389747.0,50420000.0
1999-09-15,6420,6504,6226,6293,597420,375629.0,50420000.0
1999-09-16,6182,6394,5954,6022,575160,359495.0,50420000.0
1999-09-17,5912,6022,5794,5997,557630,357982.0,50420000.0
1999-09-20,6039,6165,5996,6039,475490,360503.0,50420000.0
1999-09-21,5912,6149,5912,6098,1135430,508432.0,70420000.0
1999-09-22,6200,6200,5921,6014,671090,501390.0,70420000.0
1999-09-27,5896,5913,5659,5693,576460,474631.0,70420000.0
1999-09-28,5702,5778,5575,5643,453310,470406.0,70420000.0
1999-09-29,5574,5616,5321,5490,859260,457730.0,70420000.0
1999-09-30,5322,5448,5279,5288,582140,440829.0,70420000.0
1999-10-01,5238,5322,4646,5068,625010,422520.0,70420000.0
1999-10-04,4823,5145,4823,4874,616110,406323.0,70420000.0
1999-10-05,4915,5008,4501,4502,681550,375339.0,70420000.0
1999-10-06,4476,4789,4443,4764,702740,397169.0,70420000.0
1999-10-07,4739,5069,4646,5026,679430,418999.0,70420000.0
1999-10-08,4992,5102,4857,4907,578710,409140.0,70420000.0
1999-10-11,4907,4991,4687,4772,456080,397873.0,70420000.0
1999-10-12,4815,4976,4815,4950,591990,412661.0,70420000.0
1999-10-13,4900,4941,4815,4925,426060,410549.0,70420000.0
1999-10-14,4900,5102,4832,5000,640290,416886.0,70420000.0
1999-10-15,5000,5135,4856,4966,720580,414070.0,70420000.0
1999-10-18,4814,5237,4771,4814,1496210,401394.0,70420000.0
1999-10-19,4984,5043,4688,4730,604520,394352.0,70420000.0
1999-10-20,4814,5033,4730,5034,834670,419703.0,70420000.0
1999-10-21,4899,5033,4814,4814,641180,401394.0,70420000.0
1999-10-22,4814,4856,4696,4721,333360,393648.0,70420000.0
1999-10-25,4662,4721,4425,4434,534270,369705.0,70420000.0
1999-10-26,4426,4519,4325,4393,404910,366184.0,70420000.0
1999-10-27,4434,4493,4332,4341,511750,361959.0,70420000.0
1999-10-28,4274,4839,4274,4485,2702210,373930.0,70420000.0
1999-10-29,4519,4552,4350,4434,960720,369705.0,70420000.0
1999-11-01,4502,4603,4434,4587,804030,382381.0,70420000.0
1999-11-02,4485,4621,4477,4595,866650,383085.0,70420000.0
1999-11-03,4595,4603,4477,4519,922810,376747.0,70420000.0
1999-11-04,4594,4687,4527,4603,1067000,383789.0,70420000.0
1999-11-05,4797,4831,4620,4747,1209640,395760.0,70420000.0
1999-11-08,4814,4856,4662,4671,892910,389423.0,70420000.0
1999-11-09,4670,4763,4612,4671,787020,389423.0,70420000.0
1999-11-10,4670,4705,4493,4502,1077950,375339.0,70420000.0
1999-11-11,4519,4628,4417,4434,1257420,369705.0,70420000.0
1999-11-12,4435,4519,4055,4219,3933700,351748.0,70420000.0
1999-11-15,4138,4214,3969,4096,2181660,341537.0,70420000.0
1999-11-16,4139,4300,4097,4131,1328540,344354.0,70420000.0
1999-11-17,4138,4176,3716,3733,2091490,311256.0,70420000.0
1999-11-18,3687,3844,3650,3750,874990,312665.0,70420000.0
1999-11-19,3691,3970,3691,3869,1127980,335348.0,73220000.0
1999-11-22,3927,3969,3733,3784,670840,328026.0,73220000.0
1999-11-23,3783,4113,3725,3995,1931100,346331.0,73220000.0
1999-11-24,3996,3996,3763,3801,646110,329490.0,73220000.0
1999-11-25,3746,3865,3632,3632,847220,314846.0,73220000.0
1999-11-26,3758,3758,3429,3497,885810,303131.0,73220000.0
1999-11-29,3387,3581,3357,3391,799160,293978.0,73220000.0
1999-11-30,3378,3606,3302,3514,984900,304595.0,73220000.0
1999-12-01,3699,3952,3632,3716,1710110,322168.0,73220000.0
1999-12-02,3716,3725,3557,3599,678520,311917.0,73220000.0
1999-12-03,3632,3675,3569,3624,580820,314114.0,73220000.0
1999-12-06,3510,3590,3455,3463,614840,300202.0,73220000.0
1999-12-07,3464,3502,3252,3261,680900,282629.0,73220000.0
1999-12-08,3167,3425,3074,3209,855840,278236.0,73220000.0
1999-12-09,3252,3337,3126,3151,765200,273111.0,73220000.0
1999-12-10,3151,3463,3151,3463,977420,300202.0,73220000.0
1999-12-13,3792,3982,3649,3982,2066710,345232.0,73220000.0
1999-12-14,4054,4383,3809,4029,2148420,349259.0,73220000.0
1999-12-15,3969,4012,3699,3733,872300,323632.0,73220000.0
1999-12-16,3734,3928,3721,3742,557520,324365.0,73220000.0
1999-12-17,3902,4028,3800,3902,973890,338276.0,73220000.0
1999-12-20,3884,3969,3716,3758,746390,325829.0,73220000.0
1999-12-21,3632,3675,3463,3506,692940,303863.0,73220000.0
1999-12-22,3378,3716,3361,3716,823600,322168.0,73220000.0
1999-12-23,3716,3868,3674,3796,865940,329124.0,73220000.0
1999-12-24,3759,4097,3759,4080,1153810,353653.0,73220000.0
1999-12-27,4097,4224,3970,4012,747820,347795.0,73220000.0
1999-12-28,4012,4020,3846,3970,635100,344134.0,73220000.0
2000-01-04,3721,3865,3613,3767,531080,305327.0,73220000.0
2000-01-05,3838,3884,3766,3803,635480,308256.0,73220000.0
2000-01-06,3847,3847,3572,3586,463990,290683.0,73220000.0
2000-01-07,3522,3766,3504,3667,397720,297273.0,73220000.0
2000-01-10,3748,3838,3613,3613,348200,292880.0,73220000.0
2000-01-11,3631,3658,3531,3550,303140,287755.0,73220000.0
2000-01-12,3486,3549,3391,3392,352980,274941.0,73220000.0
2000-01-13,3305,3391,3296,3297,398240,267253.0,73220000.0
2000-01-14,3342,3504,3296,3432,772320,278236.0,73220000.0
2000-01-17,3432,3500,3342,3365,403390,272744.0,73220000.0
2000-01-18,3369,3414,3116,3179,441950,257734.0,73220000.0
2000-01-19,3161,3161,2890,2890,528220,234304.0,73220000.0
2000-01-20,2890,3134,2809,3071,524520,248948.0,73220000.0
2000-01-21,3062,3161,2890,3112,486100,252243.0,73220000.0
2000-01-24,3089,3143,3007,3062,234290,248216.0,73220000.0
2000-01-25,3007,3080,2980,2999,335770,243090.0,73220000.0
2000-01-26,2940,3333,2940,3261,849150,264324.0,73220000.0
2000-01-27,3342,3504,3170,3405,796170,276039.0,73220000.0
2000-01-28,3405,3405,3229,3243,420140,262860.0,73220000.0
2000-01-31,3165,3314,3161,3229,359040,261762.0,73220000.0
2000-02-01,3251,3278,3170,3189,391330,258467.0,73220000.0
2000-02-02,3161,3247,3152,3243,560810,262860.0,73220000.0
2000-02-03,3287,3287,3206,3211,389810,260297.0,73220000.0
2000-02-07,3215,3247,3161,3179,352100,257734.0,73220000.0
2000-02-08,3161,3179,3039,3053,524210,247484.0,73220000.0
2000-02-09,3039,3071,2944,2972,529370,240894.0,73220000.0
2000-02-10,2913,2967,2845,2845,645050,230643.0,73220000.0
2000-02-11,2845,2881,2709,2710,564710,219660.0,73220000.0
2000-02-14,2574,2782,2538,2660,589710,215633.0,73220000.0
2000-02-15,2619,2709,2574,2592,314690,210141.0,73220000.0
2000-02-16,2610,2696,2574,2656,348660,215267.0,73220000.0
2000-02-17,2619,2682,2574,2610,415440,211606.0,73220000.0
2000-02-18,2574,2578,2438,2439,618440,197694.0,73220000.0
2000-02-21,2393,2393,2190,2258,454200,183050.0,73220000.0
2000-02-22,2298,2339,2231,2285,451640,185247.0,73220000.0
2000-02-23,2258,2623,2258,2624,629870,212704.0,73220000.0
2000-02-24,2623,2827,2488,2520,631810,204284.0,73220000.0
2000-02-25,2610,2800,2520,2683,474970,217463.0,73220000.0
2000-02-28,2682,2709,2488,2583,370630,209409.0,73220000.0
2000-02-29,2601,2705,2465,2529,463570,205016.0,73220000.0
2000-03-02,2529,2583,2438,2529,602770,205016.0,73220000.0
2000-03-03,2619,2619,2429,2430,501840,196962.0,73220000.0
2000-03-06,2447,2691,2393,2597,615510,210508.0,73220000.0
2000-03-07,2619,2791,2605,2692,739010,218196.0,73220000.0
2000-03-08,2565,2655,2565,2619,456360,212338.0,73220000.0
2000-03-09,2578,2831,2578,2588,1669510,209775.0,73220000.0
2000-03-10,2709,2845,2691,2755,1282010,223321.0,73220000.0
2000-03-13,2709,2953,2691,2782,959520,225518.0,73220000.0
2000-03-14,2777,2872,2664,2669,685430,216365.0,73220000.0
2000-03-15,2646,2646,2574,2601,505800,210874.0,73220000.0
2000-03-16,2619,2664,2560,2570,519570,208311.0,73220000.0
2000-03-17,2578,2660,2578,2633,509260,213436.0,73220000.0
2000-03-20,2619,2691,2592,2678,557590,217097.0,73220000.0
2000-03-21,2678,2732,2578,2628,548140,213070.0,73220000.0
2000-03-22,2673,2682,2601,2628,604150,213070.0,73220000.0
2000-03-23,2664,2791,2637,2683,977780,217463.0,73220000.0
2000-03-24,2773,2773,2664,2665,501090,215999.0,73220000.0
2000-03-27,2682,2700,2610,2692,616020,218196.0,73220000.0
2000-03-28,2691,2800,2664,2728,672930,221124.0,73220000.0
2000-03-29,2709,2741,2691,2710,522140,219660.0,73220000.0
2000-03-30,2727,2727,2547,2619,435620,212338.0,73220000.0
2000-03-31,2619,2660,2574,2619,387880,212338.0,73220000.0
2000-04-03,2592,2655,2529,2538,311030,205748.0,73220000.0
2000-04-04,2529,2619,2447,2479,261080,200989.0,73220000.0
2000-04-06,2483,2515,2393,2394,299390,194033.0,73220000.0
2000-04-07,2393,2461,2393,2430,284900,206810.0,76881000.0
2000-04-10,2483,2745,2438,2619,729600,222955.0,76881000.0
2000-04-11,2574,2583,2492,2493,388480,212192.0,76881000.0
2000-04-12,2492,2547,2447,2448,184690,208348.0,76881000.0
2000-04-14,2420,2465,2393,2407,216180,204888.0,76881000.0
2000-04-17,2267,2339,2167,2213,395760,188358.0,76881000.0
2000-04-18,2276,2389,2258,2285,332850,194509.0,76881000.0
2000-04-19,2330,2470,2330,2376,464770,202197.0,76881000.0
2000-04-20,2330,2425,2330,2398,195880,204119.0,76881000.0
2000-04-21,2474,2474,2348,2403,256120,204503.0,76881000.0
2000-04-24,2357,2371,2325,2362,164280,201044.0,76881000.0
2000-04-25,2429,2429,2312,2344,179820,199506.0,76881000.0
2000-04-26,2366,2402,2253,2254,271520,191818.0,76881000.0
2000-04-27,2271,2321,2231,2236,328650,190280.0,76881000.0
2000-04-28,2276,2298,2249,2258,303660,192202.0,76881000.0
2000-05-02,2294,2294,2240,2258,371130,192202.0,76881000.0
2000-05-03,2267,2294,2267,2276,233940,193740.0,76881000.0
2000-05-04,2276,2303,2258,2303,278050,196047.0,76881000.0
2000-05-08,2262,2321,2262,2294,464490,195278.0,76881000.0
2000-05-09,2312,2574,2312,2421,1459040,206041.0,76881000.0
2000-05-10,2447,2492,2357,2358,527970,200659.0,76881000.0
2000-05-12,2352,2380,2289,2348,332690,199891.0,76881000.0
2000-05-15,2411,2411,2285,2285,464830,194509.0,76881000.0
2000-05-16,2294,2348,2240,2330,352910,198353.0,76881000.0
2000-05-17,2357,2357,2212,2213,339360,188358.0,76881000.0
2000-05-18,2095,2240,2095,2141,380770,182208.0,76881000.0
2000-05-19,2086,2136,1942,2114,761840,179902.0,76881000.0
2000-05-22,2122,2122,1951,1951,418600,166063.0,76881000.0
2000-05-23,1951,2077,1919,2050,392940,174520.0,76881000.0
2000-05-24,1991,2258,1991,2177,423990,185283.0,76881000.0
2000-05-25,2185,2384,2149,2371,627640,201813.0,76881000.0
2000-05-26,2316,2362,2131,2258,428270,192202.0,76881000.0
2000-05-29,2131,2316,2131,2290,330280,194893.0,76881000.0
2000-05-30,2312,2375,2267,2321,349570,197584.0,76881000.0
2000-05-31,2357,2465,2312,2312,903900,196815.0,76881000.0
2000-06-01,2348,2420,2321,2412,445040,205272.0,76881000.0
2000-06-02,2393,2465,2366,2412,472060,205272.0,76881000.0
2000-06-05,2456,2709,2456,2647,748660,225261.0,76881000.0
2000-06-07,2619,2782,2601,2768,870190,235640.0,76881000.0
2000-06-08,2745,2786,2583,2583,582820,219880.0,76881000.0
2000-06-09,2565,2709,2556,2606,433630,221802.0,76881000.0
2000-06-12,2709,2935,2655,2809,1586820,239100.0,76881000.0
2000-06-13,2908,2931,2709,2728,668180,232181.0,76881000.0
2000-06-14,2727,2800,2637,2746,457910,233718.0,76881000.0
2000-06-15,2687,2709,2574,2574,340540,219111.0,76881000.0
2000-06-16,2578,2637,2574,2579,440110,219495.0,76881000.0
2000-06-19,2578,2614,2578,2588,392230,220264.0,76881000.0
2000-06-20,2592,2655,2529,2601,592790,221417.0,76881000.0
2000-06-21,2691,2691,2605,2619,360300,222955.0,76881000.0
2000-06-22,2709,2709,2628,2701,365550,229874.0,76881000.0
2000-06-23,2700,2705,2628,2696,476580,229490.0,76881000.0
2000-06-26,2709,2849,2700,2796,675510,237947.0,76881000.0
2000-06-27,2845,2863,2795,2809,540260,239100.0,76881000.0
2000-06-28,2849,2971,2813,2954,736360,251401.0,76881000.0
2000-06-29,2998,3296,2998,3292,1484610,280231.0,76881000.0
2000-06-30,3161,3233,3071,3157,1103700,268699.0,76881000.0
2000-07-03,3206,3387,3188,3351,1493430,285229.0,76881000.0
2000-07-04,3337,3414,3197,3297,737400,280616.0,76881000.0
2000-07-05,3459,3504,3161,3351,1550790,285229.0,76881000.0
2000-07-06,3351,3387,3188,3292,886840,280231.0,76881000.0
2000-07-07,3292,3314,3179,3225,762920,274465.0,76881000.0
2000-07-10,3251,3323,3238,3279,483420,279078.0,76881000.0
2000-07-11,3251,3278,3165,3252,390170,276772.0,76881000.0
2000-07-12,3305,3328,3251,3256,511920,277156.0,76881000.0
2000-07-13,3170,3206,3152,3170,305720,269852.0,76881000.0
2000-07-14,3206,3251,3116,3152,913300,268315.0,76881000.0
2000-07-18,3170,3224,3161,3161,576740,269084.0,76881000.0
2000-07-19,3206,3206,3071,3125,771090,266008.0,76881000.0
2000-07-20,3152,3152,3125,3125,733560,266008.0,76881000.0
2000-07-21,3080,3125,2967,3125,298880,266008.0,76881000.0
2000-07-24,3125,3125,2872,2981,317190,253707.0,76881000.0
2000-07-25,2754,2953,2754,2936,121200,249863.0,76881000.0
2000-07-26,2931,2931,2804,2886,313450,245635.0,76881000.0
2000-07-27,2881,2881,2754,2755,271830,234487.0,76881000.0
2000-07-28,2759,2786,2700,2750,364610,234103.0,76881000.0
2000-07-31,2754,2836,2750,2818,156170,239869.0,76881000.0
2000-08-01,2818,2962,2754,2958,443000,251785.0,76881000.0
2000-08-02,2971,2998,2890,2972,195580,252938.0,76881000.0
2000-08-03,2971,2998,2913,2981,232020,253707.0,76881000.0
2000-08-04,2980,3012,2913,2940,172660,250248.0,76881000.0
2000-08-07,2944,3053,2845,2913,257990,247941.0,76881000.0
2000-08-08,2922,2976,2885,2976,222610,253323.0,76881000.0
2000-08-09,2980,3053,2917,3053,207770,259858.0,76881000.0
2000-08-10,3053,3161,2989,3161,325920,269084.0,76881000.0
2000-08-11,3156,3156,3003,3148,203200,267930.0,76881000.0
2000-08-14,3152,3233,3093,3234,276430,275234.0,76881000.0
2000-08-16,3233,3292,3183,3198,248430,272159.0,76881000.0
2000-08-17,3197,3197,2980,3053,381690,259858.0,76881000.0
2000-08-18,3025,3025,2872,2918,354560,248326.0,76881000.0
2000-08-21,2913,2931,2804,2931,191020,249479.0,76881000.0
2000-08-22,2935,3025,2899,3008,234720,256014.0,76881000.0
2000-08-23,3007,3025,2890,2890,181980,246019.0,76881000.0
2000-08-24,2899,2976,2809,2976,220020,253323.0,76881000.0
2000-08-25,3025,3039,2922,3008,278840,256014.0,76881000.0
2000-08-28,3071,3116,3039,3116,369030,265239.0,76881000.0
2000-08-29,3161,3206,3084,3207,394740,272928.0,76881000.0
2000-08-30,3251,3287,3120,3125,265320,266008.0,76881000.0
2000-08-31,3156,3156,2998,3062,247220,260627.0,76881000.0
2000-09-01,3066,3107,3003,3071,205140,261395.0,76881000.0
2000-09-04,3161,3161,3007,3116,185910,265239.0,76881000.0
2000-09-05,3193,3193,3107,3148,216260,267930.0,76881000.0
2000-09-06,3066,3134,3007,3008,162850,256014.0,76881000.0
2000-09-07,3007,3007,2809,2845,132490,242175.0,76881000.0
2000-09-08,2935,2980,2818,2872,215790,244482.0,76881000.0
2000-09-14,2800,2813,2574,2633,268030,224108.0,76881000.0
2000-09-15,2632,2709,2605,2660,144730,226415.0,76881000.0
