성신양회(004980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-11-05,25200,25450,24100,24150,141750,421974.0,17473049.0
2003-11-06,24200,24600,23950,24000,130601,419353.0,17473049.0
2003-11-07,24050,24900,24050,24700,69752,431584.0,17473049.0
2003-11-10,24200,25000,24200,24550,49360,428963.0,17473049.0
2003-11-11,24400,24700,24200,24200,33750,422848.0,17473049.0
2003-11-12,24200,24550,24200,24200,23516,422848.0,17473049.0
2003-11-13,24300,24300,23450,23900,228150,417606.0,17473049.0
2003-11-14,24000,24450,23650,24300,166760,424595.0,17473049.0
2003-11-17,24100,24100,23650,23750,93411,414985.0,17473049.0
2003-11-18,23650,24800,23650,24800,96170,433332.0,17473049.0
2003-11-19,24800,24800,24300,24500,89319,428090.0,17473049.0
2003-11-20,24800,24900,24100,24650,50008,430711.0,17473049.0
2003-11-21,24500,24550,24000,24000,40429,419353.0,17473049.0
2003-11-24,24000,24000,23500,23600,54550,412364.0,17473049.0
2003-11-25,23650,24100,23650,24000,26192,419353.0,17473049.0
2003-11-26,23700,24200,23700,24000,42860,419353.0,17473049.0
2003-11-27,24500,24500,23800,24300,155552,424595.0,17473049.0
2003-11-28,24200,25150,24200,24900,85420,435079.0,17473049.0
2003-12-01,25050,25300,24750,24800,52049,433332.0,17473049.0
2003-12-02,24900,25200,24750,25150,57980,439447.0,17473049.0
2003-12-03,25300,25950,25150,25400,75161,443815.0,17473049.0
2003-12-04,25500,25900,25250,25850,157610,451678.0,17473049.0
2003-12-05,25700,25900,25450,25500,83640,445563.0,17473049.0
2003-12-08,25200,25450,24900,25450,50780,444689.0,17473049.0
2003-12-09,25450,25800,25450,25750,38810,449931.0,17473049.0
2003-12-10,25200,25200,24500,24900,112243,435079.0,17473049.0
2003-12-11,24800,24800,23900,23900,232397,417606.0,17473049.0
2003-12-12,24150,24200,23550,23700,143919,414111.0,17473049.0
2003-12-15,24100,25000,23750,24600,244491,429837.0,17473049.0
2003-12-16,24750,24800,24250,24350,101330,425469.0,17473049.0
2003-12-17,24650,24650,23850,24500,119007,428090.0,17473049.0
2003-12-18,23950,24700,23950,24500,149430,428090.0,17473049.0
2003-12-19,24500,24600,24250,24350,28850,425469.0,17473049.0
2003-12-22,24500,24500,24100,24300,64590,424595.0,17473049.0
2003-12-23,24300,24600,24100,24500,69025,428090.0,17473049.0
2003-12-24,24900,25200,24500,25000,184724,436826.0,17473049.0
2003-12-26,25100,25200,24500,24600,122687,429837.0,17473049.0
2003-12-29,23200,23900,22750,22800,76116,398386.0,17473049.0
2003-12-30,22950,23600,22700,23450,59780,409743.0,17473049.0
2004-01-02,23500,23700,22800,23500,85630,410617.0,17473049.0
2004-01-05,23400,23950,23400,23900,56744,417606.0,17473049.0
2004-01-06,23750,24150,23450,23450,83830,409743.0,17473049.0
2004-01-07,23650,23900,23300,23400,34990,408869.0,17473049.0
2004-01-08,23300,23950,23300,23800,86700,415859.0,17473049.0
2004-01-09,24150,24400,23800,24000,245150,419353.0,17473049.0
2004-01-12,23750,24150,23750,24150,258350,421974.0,17473049.0
2004-01-13,24350,24350,23500,24000,52360,419353.0,17473049.0
2004-01-14,24100,24100,23650,23750,96814,414985.0,17473049.0
2004-01-15,23550,23600,23150,23550,69600,411490.0,17473049.0
2004-01-16,23450,23600,23150,23350,38030,407996.0,17473049.0
2004-01-19,23050,23500,23050,23350,103760,407996.0,17473049.0
2004-01-20,23050,23700,23050,23600,38994,412364.0,17473049.0
2004-01-26,23150,23700,23150,23400,58840,408869.0,17473049.0
2004-01-27,23250,23600,23150,23400,51260,408869.0,17473049.0
2004-01-28,23200,23450,23200,23200,36290,405375.0,17473049.0
2004-01-29,23150,23450,22850,23100,31670,403627.0,17473049.0
2004-01-30,22950,23400,22900,23100,24970,403627.0,17473049.0
2004-02-02,23450,23500,22800,23000,35360,401880.0,17473049.0
2004-02-03,23000,23200,22900,23000,31860,401880.0,17473049.0
2004-02-04,23150,23250,22900,23200,34295,405375.0,17473049.0
2004-02-05,23450,23450,22900,23250,28710,406248.0,17473049.0
2004-02-06,23000,23300,22900,23100,49090,403627.0,17473049.0
2004-02-09,22950,23200,22950,22950,45190,401006.0,17473049.0
2004-02-10,22900,23600,21900,22200,300155,387902.0,17473049.0
2004-02-11,22400,22950,21900,22950,155090,401006.0,17473049.0
2004-02-12,22800,22800,21950,22100,86594,386154.0,17473049.0
2004-02-13,21900,22200,21350,21500,113330,375671.0,17473049.0
2004-02-16,21500,21500,20350,20600,145611,359945.0,17473049.0
2004-02-17,20600,20950,20300,20600,66848,359945.0,17473049.0
2004-02-18,20500,21300,20400,20800,89050,363439.0,17473049.0
2004-02-19,21200,21300,20900,21200,110550,370429.0,17473049.0
2004-02-20,20800,21000,20500,20700,70700,361692.0,17473049.0
2004-02-23,20350,20600,20250,20500,29845,358198.0,17473049.0
2004-02-24,20250,20500,19950,20050,117050,350335.0,17473049.0
2004-02-25,20000,20400,20000,20100,37502,351208.0,17473049.0
2004-02-26,20000,20100,19850,19850,53790,346840.0,17473049.0
2004-02-27,19550,19650,19050,19250,126475,336356.0,17473049.0
2004-03-02,19250,19500,18850,19100,81850,333735.0,17473049.0
2004-03-03,19000,20000,18900,19700,114186,344219.0,17473049.0
2004-03-04,19700,20650,19550,20550,237736,359071.0,17473049.0
2004-03-05,20650,20750,20300,20550,139910,359071.0,17473049.0
2004-03-08,20800,21250,20600,20900,100555,365187.0,17473049.0
2004-03-09,20950,21500,20800,20950,109437,366060.0,17473049.0
2004-03-10,21450,21450,20550,20600,21020,359945.0,17473049.0
2004-03-11,20950,21000,19750,19750,74297,345093.0,17473049.0
2004-03-12,19750,20300,19000,19350,64637,338103.0,17473049.0
2004-03-15,19200,19850,19200,19500,56390,340724.0,17473049.0
2004-03-16,19800,19800,19500,19500,26233,340724.0,17473049.0
2004-03-17,19200,20050,19200,19600,55910,342472.0,17473049.0
2004-03-18,19700,20150,19550,19750,36970,345093.0,17473049.0
2004-03-19,20000,20200,19800,20150,26950,352082.0,17473049.0
2004-03-22,20150,20150,19600,19750,30690,345093.0,17473049.0
2004-03-23,19850,20100,19450,20100,29938,351208.0,17473049.0
2004-03-24,19750,20250,19600,19800,25330,345966.0,17473049.0
2004-03-25,19800,20100,19650,19800,17600,345966.0,17473049.0
2004-03-26,20050,20400,20000,20300,56702,354703.0,17473049.0
2004-03-29,20300,20700,20100,20700,33800,361692.0,17473049.0
2004-03-30,20700,20700,20100,20100,31570,351208.0,17473049.0
2004-03-31,20300,20400,19700,19900,44028,347714.0,17473049.0
2004-04-01,19700,19950,19450,19700,61110,344219.0,17473049.0
2004-04-02,19600,19650,19350,19400,83860,338977.0,17473049.0
2004-04-06,19500,19850,19500,19700,78780,344219.0,17473049.0
2004-04-07,19700,20450,19700,20400,69071,356450.0,17473049.0
2004-04-08,20700,21550,20600,21500,159440,375671.0,17473049.0
2004-04-09,21450,21550,20900,21150,56190,369555.0,17473049.0
2004-04-12,21350,21850,21200,21200,134723,370429.0,17473049.0
2004-04-13,21400,21500,21000,21500,45630,375671.0,17473049.0
2004-04-14,21000,22700,20700,22100,117535,386154.0,17473049.0
2004-04-16,21750,22100,21400,21700,41400,379165.0,17473049.0
2004-04-19,21350,21800,21250,21800,41690,417312.0,19142775.0
2004-04-20,21650,23500,21650,23000,123230,440284.0,19142775.0
2004-04-21,23000,24350,22500,24200,165312,463255.0,19142775.0
2004-04-22,24450,24800,23800,23850,183840,456555.0,19142775.0
2004-04-23,24300,24300,23700,23850,73330,456555.0,19142775.0
2004-04-26,23850,24200,22850,23200,104216,444112.0,19142775.0
2004-04-27,22900,23300,22900,23000,39710,440284.0,19142775.0
2004-04-28,23050,23250,22500,22500,290981,430712.0,19142775.0
2004-04-29,22100,22850,21150,21800,192197,417312.0,19142775.0
2004-04-30,21800,22500,21300,21300,116073,407741.0,19142775.0
2004-05-03,21300,22000,21000,21000,181118,401998.0,19142775.0
2004-05-04,21000,21450,20800,20900,114150,400084.0,19142775.0
2004-05-06,20800,21000,20150,20850,45960,399127.0,19142775.0
2004-05-07,20850,21350,20100,20500,31250,392427.0,19142775.0
2004-05-10,21300,21300,19050,19500,41260,373284.0,19142775.0
2004-05-11,19500,20950,19500,20750,41030,397213.0,19142775.0
2004-05-12,20700,21350,20300,21000,31190,401998.0,19142775.0
2004-05-13,21400,21400,20000,20000,60020,382856.0,19142775.0
2004-05-14,20250,20700,19450,20700,68140,396255.0,19142775.0
2004-05-17,20550,20550,18900,19600,36430,375198.0,19142775.0
2004-05-18,19950,20550,19100,19550,28750,374241.0,19142775.0
2004-05-19,19050,19800,19050,19300,40264,369456.0,19142775.0
2004-05-20,19100,19250,18300,18750,37870,358927.0,19142775.0
2004-05-21,19200,19300,18600,19000,23060,363713.0,19142775.0
2004-05-24,19000,19400,18700,18700,36370,357970.0,19142775.0
2004-05-25,18500,18500,17700,17950,161960,343613.0,19142775.0
2004-05-27,18300,18650,16900,17100,156150,327341.0,19142775.0
2004-05-28,17400,17550,16900,17300,54250,331170.0,19142775.0
2004-05-31,17100,17350,16700,17000,74492,325427.0,19142775.0
2004-06-01,17000,17300,16600,16700,89105,319684.0,19142775.0
2004-06-02,16700,16700,16200,16400,51028,313942.0,19142775.0
2004-06-03,16500,17100,16450,16500,134732,315856.0,19142775.0
2004-06-04,16600,17200,16550,17150,129044,328299.0,19142775.0
2004-06-07,17150,17750,17150,17600,52520,336913.0,19142775.0
2004-06-08,17800,17850,17350,17700,33200,338827.0,19142775.0
2004-06-09,17700,17750,16900,17100,24830,327341.0,19142775.0
2004-06-10,16900,17100,16600,16750,93980,320641.0,19142775.0
2004-06-11,17000,17000,16150,16350,49220,312984.0,19142775.0
2004-06-14,16350,16750,16150,16500,71073,315856.0,19142775.0
2004-06-15,16900,16900,15500,16100,60540,308199.0,19142775.0
2004-06-16,16400,16650,16000,16350,57460,312984.0,19142775.0
2004-06-17,16100,16500,16100,16100,29320,308199.0,19142775.0
2004-06-18,15900,16100,15700,16100,34070,308199.0,19142775.0
2004-06-21,15850,16400,15850,16300,32750,312027.0,19142775.0
2004-06-22,16000,16400,15800,16400,22250,313942.0,19142775.0
2004-06-23,16150,16650,16100,16400,25820,313942.0,19142775.0
2004-06-24,16400,17000,16350,16950,86630,324470.0,19142775.0
2004-06-25,17400,17400,16600,17200,25510,329256.0,19142775.0
2004-06-28,17300,17800,16950,17250,169420,330213.0,19142775.0
2004-06-29,17100,17400,17050,17250,134700,330213.0,19142775.0
2004-06-30,17450,17450,17000,17100,19230,327341.0,19142775.0
2004-07-01,17300,17500,17050,17100,37340,327341.0,19142775.0
2004-07-02,16850,17050,16600,17000,82810,325427.0,19142775.0
2004-07-05,16700,17050,16450,16500,38691,315856.0,19142775.0
2004-07-06,16250,16700,16250,16500,47840,315856.0,19142775.0
2004-07-07,16300,17050,16200,16800,47800,321599.0,19142775.0
2004-07-08,16800,17000,16300,16800,55425,321599.0,19142775.0
2004-07-09,17000,17200,16600,16600,40190,317770.0,19142775.0
2004-07-12,16550,16900,16250,16600,41550,317770.0,19142775.0
2004-07-13,16850,16900,16400,16450,20053,314899.0,19142775.0
2004-07-14,16500,16700,16350,16600,32260,317770.0,19142775.0
2004-07-15,16700,16700,16250,16600,14200,317770.0,19142775.0
2004-07-16,16600,16650,16250,16500,16624,315856.0,19142775.0
2004-07-19,16350,16800,16300,16750,31250,320641.0,19142775.0
2004-07-20,16750,16900,16500,16900,59706,323513.0,19142775.0
2004-07-21,17000,17200,16850,16850,28610,322556.0,19142775.0
2004-07-22,16600,17350,16150,17300,48830,331170.0,19142775.0
2004-07-23,17450,17500,16800,17350,41220,332127.0,19142775.0
2004-07-26,16850,17400,16850,17350,30450,332127.0,19142775.0
2004-07-27,17600,17600,16950,17050,47318,326384.0,19142775.0
2004-07-28,17500,17550,17150,17450,12610,334041.0,19142775.0
2004-07-29,17500,17500,16900,17500,20820,334999.0,19142775.0
2004-07-30,17600,17600,17350,17550,21360,335956.0,19142775.0
2004-08-02,17300,17600,17050,17050,40084,326384.0,19142775.0
2004-08-03,17850,17850,17100,17500,27900,334999.0,19142775.0
2004-08-04,17050,17500,16850,17500,27620,334999.0,19142775.0
2004-08-05,17550,17650,17200,17350,16780,332127.0,19142775.0
2004-08-06,17500,17850,17100,17850,26850,341699.0,19142775.0
2004-08-09,17850,18300,17450,18300,25440,350313.0,19142775.0
2004-08-10,18000,18300,17600,17600,23573,336913.0,19142775.0
2004-08-11,17700,17900,17600,17800,37320,340741.0,19142775.0
2004-08-12,18000,18000,17650,18000,80350,344570.0,19142775.0
2004-08-13,18000,18800,17750,18650,179950,357013.0,19142775.0
2004-08-16,18450,18700,18300,18500,64910,354141.0,19142775.0
2004-08-17,18600,18600,18050,18450,115030,353184.0,19142775.0
2004-08-18,18500,18600,18300,18300,35180,350313.0,19142775.0
2004-08-19,18300,18750,18100,18150,41120,347441.0,19142775.0
2004-08-20,18150,18700,18150,18600,25458,356056.0,19142775.0
2004-08-23,18400,19000,18400,18950,33800,362756.0,19142775.0
2004-08-24,18950,19300,18600,19300,56170,369456.0,19142775.0
2004-08-25,18800,19350,18700,19000,11720,363713.0,19142775.0
2004-08-26,18800,19400,18800,19100,21000,365627.0,19142775.0
2004-08-27,19200,19250,19000,19250,19360,368498.0,19142775.0
2004-08-30,19250,19400,18900,19150,27441,366584.0,19142775.0
2004-08-31,19100,19400,19100,19150,23340,366584.0,19142775.0
2004-09-01,19300,20000,19150,19500,76363,373284.0,19142775.0
2004-09-02,19850,20800,19850,20500,142610,392427.0,19142775.0
2004-09-03,20800,20800,19850,20200,43540,386684.0,19142775.0
2004-09-06,20400,20400,19700,20150,39550,385727.0,19142775.0
2004-09-07,20100,21000,20000,21000,35680,401998.0,19142775.0
2004-09-08,20400,20950,20350,20700,21790,396255.0,19142775.0
2004-09-09,20700,20800,20100,20800,64169,398170.0,19142775.0
2004-09-10,21000,21000,20350,20700,28660,396255.0,19142775.0
2004-09-13,20950,20950,20700,20900,42080,400084.0,19142775.0
2004-09-14,20500,21800,20500,21700,32170,415398.0,19142775.0
2004-09-15,22000,22000,21100,21150,25610,404870.0,19142775.0
2004-09-16,21450,21950,21200,21900,52957,419227.0,19142775.0
2004-09-17,21350,21850,20900,21500,31030,411570.0,19142775.0
2004-09-20,21450,21600,21300,21600,70140,413484.0,19142775.0
2004-09-21,21400,21700,21400,21600,11690,413484.0,19142775.0
2004-09-22,21600,21600,20500,20750,30980,397213.0,19142775.0
2004-09-23,20600,20600,20100,20550,24640,393384.0,19142775.0
2004-09-24,20050,20500,20050,20100,10040,384770.0,19142775.0
2004-09-30,20750,20750,20000,20050,29940,383813.0,19142775.0
2004-10-01,19900,20050,19600,19750,30340,378070.0,19142775.0
2004-10-04,19750,20350,19750,20000,69230,382856.0,19142775.0
2004-10-05,20100,20100,19200,19350,65512,370413.0,19142775.0
2004-10-06,19550,19550,18650,18650,106630,357013.0,19142775.0
2004-10-07,18850,19300,18600,19000,117341,363713.0,19142775.0
2004-10-08,19000,19600,19000,19600,47582,375198.0,19142775.0
2004-10-11,19700,19700,19000,19000,32392,363713.0,19142775.0
2004-10-12,19000,19250,18700,18800,89320,359884.0,19142775.0
2004-10-13,18650,19400,18650,19000,38496,363713.0,19142775.0
2004-10-14,19200,19250,19000,19100,61596,365627.0,19142775.0
2004-10-15,19100,19900,19000,19800,47270,379027.0,19142775.0
2004-10-18,20400,20500,19650,20000,50380,382856.0,19142775.0
2004-10-19,20000,20350,19700,20050,68480,383813.0,19142775.0
2004-10-20,20050,21000,19200,19550,237910,374241.0,19142775.0
2004-10-21,19600,19850,19100,19600,80870,375198.0,19142775.0
2004-10-22,19300,20000,19300,20000,35800,382856.0,19142775.0
2004-10-25,19400,20000,19400,19750,57370,378070.0,19142775.0
2004-10-26,19750,20300,19500,20150,63770,385727.0,19142775.0
2004-10-27,20450,20450,20000,20250,55671,387641.0,19142775.0
2004-10-28,20400,20650,20000,20200,60030,386684.0,19142775.0
2004-10-29,20100,20750,19900,20750,88940,397213.0,19142775.0
2004-11-01,20750,21100,20550,21000,43080,401998.0,19142775.0
2004-11-02,21000,21300,21000,21000,29090,401998.0,19142775.0
2004-11-03,21200,21200,20550,20650,22090,395298.0,19142775.0
2004-11-04,20400,21200,20350,21200,27000,405827.0,19142775.0
2004-11-05,20850,21450,20850,21200,45210,405827.0,19142775.0
2004-11-08,21050,21400,20650,21400,58430,409655.0,19142775.0
2004-11-09,21800,22550,21800,21950,230830,420184.0,19142775.0
2004-11-10,22000,22250,21900,22050,144630,422098.0,19142775.0
2004-11-11,22000,22100,21800,21900,113487,419227.0,19142775.0
2004-11-12,22000,22500,21950,22250,103751,425927.0,19142775.0
2004-11-15,21650,21750,21000,21350,87650,408698.0,19142775.0
2004-11-16,20900,21000,20450,20500,74562,392427.0,19142775.0
2004-11-17,20500,21050,20050,20100,96440,384770.0,19142775.0
2004-11-18,20000,20000,19400,19950,71360,381898.0,19142775.0
2004-11-19,20050,20300,19750,19950,48890,381898.0,19142775.0
2004-11-22,19950,19950,19300,19800,46770,379027.0,19142775.0
2004-11-23,20000,20300,19750,20300,36540,388598.0,19142775.0
2004-11-24,20300,20450,19850,20300,37020,388598.0,19142775.0
2004-11-25,20300,20650,20300,20550,45611,393384.0,19142775.0
2004-11-26,20700,20750,19800,20500,49700,392427.0,19142775.0
2004-11-29,19600,20450,19600,20200,23530,386684.0,19142775.0
2004-11-30,20200,20200,19750,20000,40575,382856.0,19142775.0
2004-12-01,20200,21200,20200,20500,80760,392427.0,19142775.0
2004-12-02,20650,20800,20450,20500,145600,392427.0,19142775.0
2004-12-03,20700,20700,20050,20100,72700,384770.0,19142775.0
2004-12-06,19900,20200,19700,19850,45680,379984.0,19142775.0
2004-12-07,19850,20200,19500,19500,46320,373284.0,19142775.0
2004-12-08,19850,20000,19500,19500,71204,373284.0,19142775.0
2004-12-09,19850,19850,19000,19000,103774,363713.0,19142775.0
2004-12-10,19350,19350,18700,18850,50060,360841.0,19142775.0
2004-12-13,19100,19350,18700,19050,30321,364670.0,19142775.0
2004-12-14,18900,19050,18600,18900,26540,361798.0,19142775.0
2004-12-15,18750,19100,18700,19000,35324,363713.0,19142775.0
2004-12-16,18800,19200,18800,19100,26000,365627.0,19142775.0
2004-12-17,18950,19350,18900,19000,28190,363713.0,19142775.0
2004-12-20,19200,19200,18900,19100,24770,365627.0,19142775.0
2004-12-21,18800,19000,18600,18700,121880,357970.0,19142775.0
2004-12-22,18850,18850,18700,18800,33660,359884.0,19142775.0
2004-12-23,18950,18950,18450,18750,61180,358927.0,19142775.0
2004-12-24,18600,18800,18550,18600,32011,356056.0,19142775.0
2004-12-27,18650,18700,18000,18050,87032,345527.0,19142775.0
2004-12-28,18050,18600,17900,18300,100460,350313.0,19142775.0
2004-12-29,17700,17850,17400,17800,44400,340741.0,19142775.0
2004-12-30,17500,18150,17500,17500,57990,334999.0,19142775.0
2005-01-03,17500,17800,17400,17450,29843,334041.0,19142775.0
2005-01-04,17450,17700,17150,17700,33623,338827.0,19142775.0
2005-01-05,17400,17600,17150,17250,77410,330213.0,19142775.0
2005-01-06,17150,17450,16900,17450,92161,334041.0,19142775.0
2005-01-07,17650,17650,17100,17300,45331,331170.0,19142775.0
2005-01-10,17100,17500,17100,17100,55214,327341.0,19142775.0
2005-01-11,17200,17250,16900,16900,80535,323513.0,19142775.0
2005-01-12,17000,17100,16800,17100,64280,327341.0,19142775.0
2005-01-13,17250,17350,17000,17250,55915,330213.0,19142775.0
2005-01-14,17100,17500,16850,16850,88358,322556.0,19142775.0
2005-01-17,17100,17400,16850,17400,80817,333084.0,19142775.0
2005-01-18,17350,17550,17250,17450,98132,334041.0,19142775.0
2005-01-19,19300,19450,18200,18600,514992,356056.0,19142775.0
2005-01-20,18600,19100,18200,18400,254955,352227.0,19142775.0
2005-01-21,18500,18500,17950,18050,187605,345527.0,19142775.0
2005-01-24,17800,20300,17600,19400,553872,371370.0,19142775.0
2005-01-25,19300,19550,18600,19400,174146,371370.0,19142775.0
2005-01-26,19950,20100,18900,19200,244585,367541.0,19142775.0
2005-01-27,19100,19100,18300,18450,135037,353184.0,19142775.0
2005-01-28,18400,19300,18200,19300,190040,369456.0,19142775.0
2005-01-31,18950,19600,18850,18900,89883,361798.0,19142775.0
2005-02-01,18850,18850,18350,18500,72380,354141.0,19142775.0
2005-02-02,18450,18600,18000,18150,71211,347441.0,19142775.0
2005-02-03,18400,18700,18150,18400,71186,352227.0,19142775.0
2005-02-04,18800,19600,18500,19300,297867,369456.0,19142775.0
2005-02-07,19300,19700,19150,19450,155600,372327.0,19142775.0
2005-02-11,19300,20150,19200,20100,145069,384770.0,19142775.0
2005-02-14,20800,22000,20150,21750,436997,416355.0,19142775.0
2005-02-15,22200,22650,20650,21350,408200,408698.0,19142775.0
2005-02-16,21400,21450,20450,20900,175679,400084.0,19142775.0
2005-02-17,20900,21100,20050,20500,246576,392427.0,19142775.0
2005-02-18,20300,20850,20100,20600,212535,394341.0,19142775.0
2005-02-21,21700,21800,20900,21200,337138,405827.0,19142775.0
2005-02-22,21300,21300,20100,20600,186531,394341.0,19142775.0
2005-02-23,20400,21100,20100,21000,137314,401998.0,19142775.0
2005-02-24,21300,22200,21250,21250,287000,406784.0,19142775.0
2005-02-25,21050,21450,20300,21350,212400,408698.0,19142775.0
2005-02-28,21500,21500,20600,21000,117126,401998.0,19142775.0
2005-03-02,21200,21500,20700,21450,202721,410613.0,19142775.0
2005-03-03,21450,21700,20700,21300,133600,407741.0,19142775.0
2005-03-04,21300,21300,20800,21000,102011,401998.0,19142775.0
2005-03-07,21050,21200,20150,20300,208406,388598.0,19142775.0
2005-03-08,20200,20450,19250,20000,194963,382856.0,19142775.0
2005-03-09,20000,20100,19700,19900,46210,380941.0,19142775.0
2005-03-10,19600,19950,19400,19500,56910,373284.0,19142775.0
2005-03-11,19700,20100,19700,20000,59060,382856.0,19142775.0
2005-03-14,20200,20400,19750,20000,55270,382856.0,19142775.0
2005-03-15,20000,20250,19250,19350,96040,370413.0,19142775.0
2005-03-16,19350,19350,18700,19000,161730,363713.0,19142775.0
2005-03-17,18650,19250,18650,19250,71651,368498.0,19142775.0
2005-03-18,19300,19500,19200,19450,66900,372327.0,19142775.0
2005-03-21,19700,19750,19300,19650,51064,376156.0,19142775.0
2005-03-22,19800,19900,19650,19800,69725,379027.0,19142775.0
2005-03-23,19500,19950,19500,19650,50691,376156.0,19142775.0
2005-03-24,19800,19900,19400,19800,71030,379027.0,19142775.0
2005-03-25,19850,20000,19650,19800,37323,379027.0,19142775.0
2005-03-28,19900,19950,19650,19700,17480,377113.0,19142775.0
2005-03-29,19700,19700,19150,19450,77310,372327.0,19142775.0
2005-03-30,19350,19700,19150,19700,39990,377113.0,19142775.0
2005-03-31,19700,20000,19600,19600,44531,375198.0,19142775.0
2005-04-01,19600,19850,19600,19800,29047,379027.0,19142775.0
2005-04-04,19950,19950,19750,19950,38780,381898.0,19142775.0
2005-04-06,19900,20300,19750,20200,85256,386684.0,19142775.0
2005-04-07,20300,20950,20300,20700,149840,396255.0,19142775.0
2005-04-08,20750,20800,20300,20700,89527,396255.0,19142775.0
2005-04-11,20400,20600,19900,20400,214590,390513.0,19142775.0
2005-04-12,20350,20800,20100,20800,57670,398170.0,19142775.0
2005-04-13,20800,21000,20350,20750,33390,397213.0,19142775.0
2005-04-14,20400,20650,20150,20250,69130,387641.0,19142775.0
2005-04-15,20500,20500,19750,20000,40690,382856.0,19142775.0
2005-04-18,19900,20000,19500,19500,46366,373284.0,19142775.0
2005-04-19,19550,20550,19550,20550,59801,393384.0,19142775.0
2005-04-20,20700,20700,19950,20000,93490,382856.0,19142775.0
2005-04-21,19950,20250,19550,20150,40844,385727.0,19142775.0
2005-04-22,20250,20500,19950,20500,102920,392427.0,19142775.0
2005-04-25,20150,20700,20100,20700,30687,396255.0,19142775.0
2005-04-26,20600,20850,20250,20750,35550,397213.0,19142775.0
2005-04-27,20400,20650,19950,20150,55279,385727.0,19142775.0
2005-04-28,20200,20400,19900,20000,29137,382856.0,19142775.0
2005-04-29,19950,20200,19900,20100,38171,384770.0,19142775.0
2005-05-02,20350,20350,19600,20250,24290,387641.0,19142775.0
2005-05-03,19800,20300,19800,20200,8440,386684.0,19142775.0
2005-05-04,20200,20300,19950,20200,8160,386684.0,19142775.0
2005-05-06,20250,20350,19850,19850,5820,379984.0,19142775.0
2005-05-09,19850,20200,19800,20150,35510,385727.0,19142775.0
2005-05-10,20000,20250,19900,20150,14230,385727.0,19142775.0
2005-05-11,20150,20150,19600,20000,25400,382856.0,19142775.0
2005-05-12,20150,20150,19650,20000,20460,382856.0,19142775.0
2005-05-13,20100,20100,19500,19500,22900,373284.0,19142775.0
2005-05-16,19500,19600,19250,19500,56690,373284.0,19142775.0
2005-05-17,19500,19550,19100,19150,19610,366584.0,19142775.0
2005-05-18,19100,19500,19000,19000,18830,363713.0,19142775.0
2005-05-19,19050,19750,19050,19450,32050,372327.0,19142775.0
2005-05-20,19450,19500,19350,19500,11350,373284.0,19142775.0
2005-05-23,19500,19750,19350,19500,16506,373284.0,19142775.0
2005-05-24,19500,19550,19350,19500,25240,373284.0,19142775.0
2005-05-25,19500,19500,19250,19500,25350,373284.0,19142775.0
2005-05-26,19250,19500,19250,19500,21620,373284.0,19142775.0
2005-05-27,19500,19950,19450,19550,88540,374241.0,19142775.0
2005-05-30,19500,19750,19400,19450,62880,372327.0,19142775.0
2005-05-31,19450,19900,19300,19900,33335,380941.0,19142775.0
2005-06-01,19700,19850,19500,19700,50690,377113.0,19142775.0
2005-06-02,19600,19650,19300,19300,43960,369456.0,19142775.0
2005-06-03,19400,20300,19300,19950,149352,381898.0,19142775.0
2005-06-07,20400,21000,19900,20050,292392,383813.0,19142775.0
2005-06-08,20300,20300,19700,20000,131291,382856.0,19142775.0
2005-06-09,19850,20300,19700,20000,129060,382856.0,19142775.0
2005-06-10,19900,20550,19550,19600,132010,375198.0,19142775.0
2005-06-13,19700,19700,18950,19050,107000,364670.0,19142775.0
2005-06-14,19000,19300,18950,19050,61796,364670.0,19142775.0
2005-06-15,19050,19200,18900,18900,66910,361798.0,19142775.0
2005-06-16,18850,19100,18800,19050,57040,364670.0,19142775.0
2005-06-17,19150,19150,18900,19000,31334,363713.0,19142775.0
2005-06-20,19000,19050,18750,18750,30760,358927.0,19142775.0
2005-06-21,18700,19000,18650,18750,27041,358927.0,19142775.0
2005-06-22,18750,19150,18700,18850,55302,360841.0,19142775.0
2005-06-23,18850,19150,18750,18900,38131,361798.0,19142775.0
2005-06-24,18800,19350,18700,19200,46602,367541.0,19142775.0
2005-06-27,19000,19100,18850,18950,26415,362756.0,19142775.0
2005-06-28,18950,19150,18800,19000,31570,363713.0,19142775.0
2005-06-29,19250,19400,19050,19400,39170,371370.0,19142775.0
2005-06-30,19550,19650,19300,19650,62540,376156.0,19142775.0
2005-07-01,19500,19750,19400,19750,67000,378070.0,19142775.0
2005-07-04,19750,19750,19450,19750,26030,378070.0,19142775.0
2005-07-05,19400,19800,19400,19600,41070,375198.0,19142775.0
2005-07-06,19500,19600,18800,18800,65400,359884.0,19142775.0
2005-07-07,18900,19100,18850,19100,33573,365627.0,19142775.0
2005-07-08,19100,19300,19000,19100,21440,365627.0,19142775.0
2005-07-11,19300,19300,19000,19050,33200,364670.0,19142775.0
2005-07-12,19000,19250,18900,19100,37050,365627.0,19142775.0
2005-07-13,19100,19150,18900,18900,49590,361798.0,19142775.0
2005-07-14,18900,19550,18900,19550,132509,374241.0,19142775.0
2005-07-15,19600,20450,19450,20400,190699,390513.0,19142775.0
2005-07-18,20400,20600,19950,20150,115971,385727.0,19142775.0
2005-07-19,19950,20400,19850,20350,71620,389555.0,19142775.0
