기업은행(024110),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-03-05,3050.0,3200.0,3030.0,3170.0,2521.0,1220250.0,384936900.0
1999-03-08,3550.0,3550.0,3550.0,3550.0,2701.0,1366526.0,384936900.0
1999-03-09,3970.0,3970.0,3970.0,3970.0,10730.0,1528199.0,384936900.0
1999-03-10,4400.0,4410.0,4000.0,4400.0,75755.0,1693722.0,384936900.0
1999-03-11,4400.0,4770.0,4400.0,4750.0,50149.0,1828450.0,384936900.0
1999-03-12,4800.0,5000.0,4750.0,4950.0,39969.0,1905438.0,384936900.0
1999-03-15,5000.0,5400.0,5000.0,5400.0,46840.0,2078659.0,384936900.0
1999-03-16,5150.0,5300.0,4770.0,5240.0,36632.0,2017069.0,384936900.0
1999-03-17,5100.0,5100.0,4800.0,4850.0,32800.0,1866944.0,384936900.0
1999-03-18,4560.0,4740.0,4270.0,4290.0,22201.0,1651379.0,384936900.0
1999-03-19,3900.0,4670.0,3900.0,4610.0,19153.0,1774559.0,384936900.0
1999-03-22,4650.0,4700.0,4350.0,4590.0,11366.0,1766860.0,384936900.0
1999-03-23,4590.0,4590.0,4300.0,4300.0,9672.0,1655229.0,384936900.0
1999-03-24,4290.0,4450.0,4200.0,4450.0,20829.0,1712969.0,384936900.0
1999-03-25,4440.0,4450.0,4300.0,4350.0,15146.0,1674476.0,384936900.0
1999-03-26,4200.0,4350.0,4200.0,4340.0,5927.0,1670626.0,384936900.0
1999-03-29,4200.0,4350.0,4200.0,4210.0,5711.0,1620584.0,384936900.0
1999-03-30,4000.0,4330.0,4000.0,4250.0,13106.0,1635982.0,384936900.0
1999-03-31,4250.0,4370.0,4110.0,4230.0,18689.0,1628283.0,384936900.0
1999-04-01,4120.0,4300.0,4120.0,4300.0,12994.0,1655229.0,384936900.0
1999-04-02,4290.0,4300.0,4100.0,4270.0,16717.0,1643681.0,384936900.0
1999-04-06,4110.0,4240.0,4060.0,4100.0,35440.0,1578241.0,384936900.0
1999-04-07,4110.0,4500.0,4110.0,4250.0,32089.0,1635982.0,384936900.0
1999-04-08,4120.0,4250.0,4100.0,4200.0,18099.0,1616735.0,384936900.0
1999-04-09,4200.0,4600.0,4200.0,4580.0,51759.0,1763011.0,384936900.0
1999-04-12,5120.0,5120.0,5120.0,5120.0,24978.0,1970877.0,384936900.0
1999-04-13,5730.0,5730.0,5730.0,5730.0,66588.0,2205688.0,384936900.0
1999-04-14,6010.0,6190.0,5930.0,6090.0,161272.0,2344266.0,384936900.0
1999-04-15,6100.0,6300.0,6090.0,6300.0,68285.0,2425102.0,384936900.0
1999-04-16,6400.0,6400.0,6020.0,6250.0,78161.0,2405856.0,384936900.0
1999-04-19,6400.0,7000.0,6400.0,7000.0,80386.0,2694558.0,384936900.0
1999-04-20,7800.0,7840.0,7500.0,7840.0,78747.0,3017905.0,384936900.0
1999-04-21,8700.0,8780.0,8700.0,8780.0,105833.0,3379746.0,384936900.0
1999-04-22,8000.0,8290.0,7730.0,7730.0,89965.0,2975562.0,384936900.0
1999-04-23,6810.0,7730.0,6810.0,7120.0,122855.0,2740751.0,384936900.0
1999-04-26,7120.0,7500.0,7010.0,7190.0,46076.0,2767696.0,384936900.0
1999-04-27,7300.0,7340.0,6800.0,6950.0,38020.0,2675311.0,384936900.0
1999-04-28,6950.0,7000.0,6300.0,6900.0,46233.0,2656065.0,384936900.0
1999-04-29,6890.0,6900.0,6400.0,6550.0,35621.0,2521337.0,384936900.0
1999-04-30,6500.0,6600.0,6110.0,6600.0,40619.0,2540584.0,384936900.0
1999-05-03,6500.0,7390.0,6450.0,7390.0,51350.0,2844684.0,384936900.0
1999-05-04,7650.0,7700.0,7010.0,7150.0,78334.0,2752299.0,384936900.0
1999-05-06,7310.0,7700.0,7300.0,7300.0,76140.0,2810039.0,384936900.0
1999-05-07,7700.0,7700.0,7500.0,7500.0,53313.0,2887027.0,384936900.0
1999-05-10,7500.0,7500.0,6600.0,6650.0,29580.0,2559830.0,384936900.0
1999-05-11,6700.0,6800.0,6600.0,6700.0,37427.0,2579077.0,384936900.0
1999-05-12,6700.0,6990.0,6700.0,6750.0,18342.0,2598324.0,384936900.0
1999-05-13,6750.0,6800.0,6350.0,6350.0,26163.0,2444349.0,384936900.0
1999-05-14,6300.0,6350.0,6000.0,6100.0,23858.0,2348115.0,384936900.0
1999-05-17,6100.0,6200.0,6000.0,6100.0,14481.0,2348115.0,384936900.0
1999-05-18,5800.0,6000.0,5610.0,5800.0,15243.0,2232634.0,384936900.0
1999-05-19,5800.0,6000.0,5600.0,5800.0,11317.0,2232634.0,384936900.0
1999-05-20,5800.0,6200.0,5800.0,5900.0,16339.0,2271128.0,384936900.0
1999-05-21,5900.0,6000.0,5700.0,5900.0,13109.0,2271128.0,384936900.0
1999-05-24,6600.0,6600.0,6600.0,6600.0,14480.0,2540584.0,384936900.0
1999-05-25,7390.0,7390.0,7390.0,7390.0,82282.0,2844684.0,384936900.0
1999-05-26,8270.0,8270.0,8270.0,8270.0,75664.0,3183428.0,384936900.0
1999-05-27,9260.0,9260.0,9260.0,9260.0,76943.0,3564516.0,384936900.0
1999-05-28,10350.0,10350.0,10350.0,10350.0,119611.0,3984097.0,384936900.0
1999-05-31,11550.0,11550.0,11000.0,11000.0,168884.0,4234306.0,384936900.0
1999-06-01,9700.0,9700.0,9700.0,9700.0,43803.0,3733888.0,384936900.0
1999-06-02,8540.0,8540.0,8540.0,8540.0,25398.0,3287361.0,384936900.0
1999-06-03,7720.0,8540.0,7700.0,8280.0,100074.0,3187278.0,384936900.0
1999-06-04,8400.0,9000.0,8280.0,8700.0,56918.0,3348951.0,384936900.0
1999-06-07,9500.0,9500.0,8700.0,9200.0,85810.0,3541419.0,384936900.0
1999-06-08,9150.0,9200.0,8300.0,8550.0,56036.0,3291210.0,384936900.0
1999-06-09,8550.0,8800.0,7850.0,8000.0,63893.0,3079495.0,384936900.0
1999-06-10,8500.0,8500.0,8110.0,8350.0,48782.0,3214223.0,384936900.0
1999-06-11,8450.0,8600.0,8010.0,8300.0,52708.0,3194976.0,384936900.0
1999-06-14,8100.0,9290.0,8010.0,8800.0,111772.0,3387445.0,384936900.0
1999-06-15,9000.0,9200.0,8200.0,8350.0,76645.0,3214223.0,384936900.0
1999-06-16,8340.0,8800.0,8340.0,8490.0,63797.0,3268114.0,384936900.0
1999-06-17,8600.0,8900.0,8450.0,8600.0,81801.0,3310457.0,384936900.0
1999-06-18,8700.0,9000.0,8700.0,8800.0,77602.0,3387445.0,384936900.0
1999-06-21,9700.0,9850.0,9500.0,9850.0,108967.0,3791628.0,384936900.0
1999-06-22,11000.0,11000.0,11000.0,11000.0,86416.0,4234306.0,384936900.0
1999-06-23,11500.0,12300.0,9800.0,12250.0,637037.0,4715477.0,384936900.0
1999-06-24,12000.0,12250.0,11300.0,11600.0,176887.0,4465268.0,384936900.0
1999-06-25,11600.0,12500.0,11500.0,11800.0,135726.0,4542255.0,384936900.0
1999-06-28,11800.0,12200.0,11000.0,11500.0,133846.0,4426774.0,384936900.0
1999-06-29,11500.0,11800.0,10800.0,11600.0,69853.0,4465268.0,384936900.0
1999-06-30,11450.0,12100.0,11200.0,11500.0,117352.0,4426774.0,384936900.0
1999-07-01,11250.0,11500.0,10900.0,11150.0,70218.0,4292046.0,384936900.0
1999-07-02,11000.0,11400.0,11000.0,11200.0,68613.0,4311293.0,384936900.0
1999-07-05,11400.0,11600.0,11100.0,11400.0,96047.0,4388281.0,384936900.0
1999-07-06,12750.0,12750.0,12500.0,12750.0,244768.0,4907945.0,384936900.0
1999-07-07,14250.0,14250.0,13700.0,14250.0,448294.0,5485351.0,384936900.0
1999-07-08,14500.0,15950.0,14500.0,15950.0,383600.0,6139744.0,384936900.0
1999-07-09,16400.0,17500.0,14200.0,16000.0,243754.0,6158990.0,384936900.0
1999-07-12,16300.0,16300.0,14800.0,15000.0,192763.0,5774054.0,384936900.0
1999-07-13,15600.0,15800.0,14500.0,15100.0,174251.0,5812547.0,384936900.0
1999-07-14,15400.0,15500.0,14300.0,14500.0,127012.0,5581585.0,384936900.0
1999-07-15,14700.0,14700.0,13950.0,14300.0,91865.0,5504598.0,384936900.0
1999-07-16,14300.0,15200.0,14300.0,14900.0,103935.0,5735560.0,384936900.0
1999-07-19,15700.0,15800.0,14800.0,15000.0,92257.0,5774054.0,384936900.0
1999-07-20,14800.0,15000.0,14300.0,14900.0,67520.0,5735560.0,384936900.0
1999-07-21,14500.0,14500.0,13950.0,14000.0,80849.0,5389117.0,384936900.0
1999-07-22,14000.0,14000.0,12800.0,13700.0,71193.0,5273636.0,384936900.0
1999-07-23,14000.0,14000.0,13000.0,13200.0,67282.0,5081167.0,384936900.0
1999-07-26,13200.0,13200.0,11650.0,11650.0,76700.0,4484515.0,384936900.0
1999-07-27,10300.0,13000.0,10300.0,12800.0,121871.0,4927192.0,384936900.0
1999-07-28,13000.0,13700.0,13000.0,13200.0,62920.0,5081167.0,384936900.0
1999-07-29,13000.0,13400.0,12800.0,12900.0,48118.0,4965686.0,384936900.0
1999-07-30,12600.0,12900.0,12000.0,12100.0,73451.0,4657736.0,384936900.0
1999-08-02,11600.0,11900.0,11400.0,11750.0,54136.0,4523009.0,384936900.0
1999-08-03,11800.0,13000.0,11800.0,12450.0,38786.0,4792464.0,384936900.0
1999-08-04,12300.0,13500.0,11800.0,12700.0,96180.0,4888699.0,384936900.0
1999-08-05,12400.0,12400.0,12000.0,12100.0,42177.0,4657736.0,384936900.0
1999-08-06,11800.0,13000.0,11800.0,12500.0,58740.0,4811711.0,384936900.0
1999-08-09,12350.0,12700.0,12000.0,12300.0,36318.0,4734724.0,384936900.0
1999-08-10,12300.0,12400.0,11800.0,12000.0,48151.0,4619243.0,384936900.0
1999-08-11,11700.0,12300.0,11700.0,11750.0,36367.0,4523009.0,384936900.0
1999-08-12,11900.0,12100.0,11700.0,12000.0,28119.0,4619243.0,384936900.0
1999-08-13,12650.0,13000.0,12200.0,12450.0,84129.0,4792464.0,384936900.0
1999-08-16,13050.0,13050.0,12550.0,12900.0,76485.0,4965686.0,384936900.0
1999-08-17,12900.0,14400.0,12900.0,13600.0,166768.0,5235142.0,384936900.0
1999-08-18,13600.0,14000.0,12500.0,13300.0,97014.0,5119661.0,384936900.0
1999-08-19,13500.0,13500.0,12800.0,13250.0,62767.0,5100414.0,384936900.0
1999-08-20,12800.0,13300.0,12500.0,12800.0,129305.0,4927192.0,384936900.0
1999-08-23,12800.0,13950.0,12800.0,13200.0,141754.0,5081167.0,384936900.0
1999-08-24,13200.0,13600.0,13200.0,13500.0,88411.0,5196648.0,384936900.0
1999-08-25,14300.0,15100.0,13800.0,15100.0,236369.0,5812547.0,384936900.0
1999-08-26,14900.0,14900.0,14100.0,14150.0,119121.0,5446857.0,384936900.0
1999-08-27,14000.0,14500.0,12800.0,14400.0,118198.0,5543091.0,384936900.0
1999-08-30,14500.0,15550.0,14000.0,14800.0,169128.0,5697066.0,384936900.0
1999-08-31,15300.0,16000.0,15000.0,15450.0,253807.0,5947275.0,384936900.0
1999-09-01,15400.0,15400.0,14000.0,14300.0,133355.0,5504598.0,384936900.0
1999-09-02,13200.0,14200.0,13100.0,14000.0,82814.0,5389117.0,384936900.0
1999-09-03,13500.0,14000.0,13200.0,13900.0,58715.0,5350623.0,384936900.0
1999-09-06,13500.0,14400.0,13500.0,13950.0,43739.0,5369870.0,384936900.0
1999-09-07,14000.0,14100.0,13500.0,13750.0,37176.0,5292882.0,384936900.0
1999-09-08,13750.0,15000.0,13300.0,14100.0,104528.0,5427610.0,384936900.0
1999-09-09,13900.0,14450.0,13800.0,14450.0,50632.0,5562338.0,384936900.0
1999-09-10,14500.0,14500.0,14000.0,14400.0,65112.0,5543091.0,384936900.0
1999-09-13,14100.0,14100.0,13300.0,13700.0,76603.0,5273636.0,384936900.0
1999-09-14,13500.0,14000.0,13100.0,13800.0,73868.0,5312129.0,384936900.0
1999-09-15,13300.0,14200.0,13300.0,13700.0,82324.0,5273636.0,384936900.0
1999-09-16,13700.0,14000.0,12600.0,12950.0,78538.0,4984933.0,384936900.0
1999-09-17,12800.0,12800.0,12050.0,12600.0,73160.0,4850205.0,384936900.0
1999-09-20,12200.0,12900.0,12200.0,12350.0,33843.0,4753971.0,384936900.0
1999-09-21,12050.0,12900.0,11700.0,12550.0,112720.0,4830958.0,384936900.0
1999-09-22,12550.0,12700.0,11900.0,12200.0,59815.0,4696230.0,384936900.0
1999-09-27,12100.0,12150.0,11250.0,11300.0,44565.0,4349787.0,384936900.0
1999-09-28,11200.0,12000.0,11000.0,11700.0,43734.0,4503762.0,384936900.0
1999-09-29,11500.0,11900.0,11100.0,11200.0,34314.0,4311293.0,384936900.0
1999-09-30,9900.0,11500.0,9900.0,10200.0,63874.0,3926356.0,384936900.0
1999-10-01,10000.0,10500.0,9000.0,9180.0,89594.0,3533721.0,384936900.0
1999-10-04,9200.0,9650.0,9000.0,9550.0,43216.0,3676147.0,384936900.0
1999-10-05,9200.0,10650.0,9200.0,9800.0,117249.0,3772382.0,384936900.0
1999-10-06,10100.0,10700.0,9900.0,10700.0,67991.0,4118825.0,384936900.0
1999-10-07,10900.0,11950.0,10900.0,11950.0,145368.0,4599996.0,384936900.0
1999-10-08,12450.0,13300.0,11000.0,11250.0,340709.0,4330540.0,384936900.0
1999-10-11,11000.0,11500.0,10400.0,10850.0,236809.0,4176565.0,384936900.0
1999-10-12,11300.0,11750.0,10650.0,11500.0,348592.0,4426774.0,384936900.0
1999-10-13,11600.0,11700.0,10600.0,10800.0,159840.0,4157319.0,384936900.0
1999-10-14,10300.0,10600.0,10100.0,10450.0,90334.0,4022591.0,384936900.0
1999-10-15,10201.0,10499.0,10003.0,10350.0,90334.0,3984097.0,384936900.0
1999-10-18,9400.0,10150.0,9400.0,9690.0,79279.0,3730039.0,384936900.0
1999-10-19,9810.0,9990.0,9400.0,9700.0,61681.0,3733888.0,384936900.0
1999-10-20,9980.0,10200.0,9750.0,10150.0,62154.0,3907110.0,384936900.0
1999-10-21,10400.0,10600.0,9750.0,9800.0,73503.0,3772382.0,384936900.0
1999-10-22,9800.0,10000.0,9600.0,9730.0,44808.0,3745436.0,384936900.0
1999-10-25,9760.0,9970.0,9200.0,9310.0,49208.0,3583763.0,384936900.0
1999-10-26,9250.0,9400.0,8810.0,9200.0,62174.0,3541419.0,384936900.0
1999-10-27,9200.0,9900.0,8910.0,9020.0,115293.0,3472131.0,384936900.0
1999-10-28,8850.0,9200.0,8810.0,8930.0,53838.0,3437487.0,384936900.0
1999-10-29,9050.0,9650.0,9020.0,9500.0,120598.0,3656901.0,384936900.0
1999-11-01,10000.0,10100.0,9560.0,9700.0,90098.0,3733888.0,384936900.0
1999-11-02,9700.0,9700.0,9360.0,9400.0,87867.0,3618407.0,384936900.0
1999-11-03,9400.0,9550.0,9200.0,9240.0,86867.0,3556817.0,384936900.0
1999-11-04,9300.0,9400.0,9060.0,9200.0,123576.0,3541419.0,384936900.0
1999-11-05,9400.0,9440.0,9200.0,9300.0,96598.0,3579913.0,384936900.0
1999-11-08,9300.0,9800.0,9100.0,9300.0,257629.0,3579913.0,384936900.0
1999-11-09,9300.0,9310.0,9100.0,9150.0,111721.0,3522173.0,384936900.0
1999-11-10,9030.0,9340.0,8920.0,9010.0,156061.0,3468281.0,384936900.0
1999-11-11,8800.0,9000.0,8710.0,8870.0,167496.0,3414390.0,384936900.0
1999-11-12,,,,,,3248867.0,384936900.0
1999-11-15,8400.0,9420.0,8380.0,9150.0,284962.0,3522173.0,384936900.0
1999-11-16,9400.0,9410.0,8680.0,8900.0,184405.0,3425938.0,384936900.0
1999-11-17,8900.0,8910.0,8100.0,8410.0,191044.0,3237319.0,384936900.0
1999-11-18,8410.0,8410.0,8000.0,8190.0,99543.0,3152633.0,384936900.0
1999-11-19,8400.0,8590.0,8250.0,8370.0,103516.0,3221922.0,384936900.0
1999-11-22,8300.0,8350.0,8030.0,8100.0,95696.0,3117989.0,384936900.0
1999-11-23,7950.0,7990.0,7800.0,7800.0,119286.0,3002508.0,384936900.0
1999-11-24,7810.0,7900.0,7500.0,7560.0,96848.0,2910123.0,384936900.0
1999-11-25,7550.0,8200.0,7150.0,7550.0,174976.0,2906274.0,384936900.0
1999-11-26,7310.0,7500.0,6650.0,6750.0,92138.0,2598324.0,384936900.0
1999-11-29,6600.0,7200.0,6050.0,6420.0,90231.0,2471295.0,384936900.0
1999-11-30,6700.0,6720.0,6420.0,6500.0,82042.0,2502090.0,384936900.0
1999-12-01,6500.0,6550.0,6100.0,6230.0,63725.0,2398157.0,384936900.0
1999-12-02,6250.0,6800.0,5920.0,6800.0,134369.0,2617571.0,384936900.0
1999-12-03,6800.0,7050.0,6150.0,6600.0,114905.0,2540584.0,384936900.0
1999-12-06,6750.0,6750.0,6310.0,6550.0,108507.0,2521337.0,384936900.0
1999-12-07,6300.0,6500.0,6110.0,6120.0,105860.0,2355814.0,384936900.0
1999-12-08,5700.0,6500.0,5700.0,6500.0,108165.0,2502090.0,384936900.0
1999-12-09,6450.0,6600.0,6010.0,6600.0,104109.0,2540584.0,384936900.0
1999-12-10,6660.0,7200.0,6600.0,6950.0,172079.0,2675311.0,384936900.0
1999-12-13,6900.0,6900.0,6270.0,6410.0,95504.0,2467446.0,384936900.0
1999-12-14,6400.0,6500.0,6350.0,6410.0,69025.0,2467446.0,384936900.0
1999-12-15,,,,,,2371211.0,384936900.0
1999-12-16,6010.0,6100.0,5950.0,6040.0,61540.0,2325019.0,384936900.0
1999-12-17,6150.0,6200.0,5700.0,6000.0,88286.0,2309621.0,384936900.0
1999-12-20,5700.0,6000.0,5600.0,6000.0,51482.0,2309621.0,384936900.0
1999-12-21,5700.0,5740.0,5600.0,5630.0,22994.0,2167195.0,384936900.0
1999-12-22,5400.0,5490.0,4960.0,5100.0,79396.0,1963178.0,384936900.0
1999-12-23,5000.0,5350.0,4900.0,5110.0,60211.0,1967028.0,384936900.0
1999-12-24,5100.0,5110.0,4800.0,4850.0,48977.0,1866944.0,384936900.0
1999-12-27,4860.0,5050.0,4760.0,4800.0,33416.0,1847697.0,384936900.0
1999-12-28,4650.0,5100.0,4560.0,4930.0,88031.0,1897739.0,384936900.0
2000-01-04,4730.0,5210.0,4340.0,5100.0,46949.0,1963178.0,384936900.0
2000-01-05,5090.0,5300.0,4800.0,4950.0,46050.0,1905438.0,384936900.0
2000-01-06,4950.0,5050.0,4650.0,4800.0,48885.0,1847697.0,384936900.0
2000-01-07,4960.0,5090.0,4900.0,4950.0,92470.0,1905438.0,384936900.0
2000-01-10,4990.0,5500.0,4950.0,5450.0,125887.0,2097906.0,384936900.0
2000-01-11,5650.0,5800.0,5210.0,5280.0,83988.0,2032467.0,384936900.0
2000-01-12,5100.0,5200.0,4850.0,5100.0,60517.0,1963178.0,384936900.0
2000-01-13,5380.0,5710.0,5260.0,5600.0,241947.0,2155647.0,384936900.0
2000-01-14,5700.0,6200.0,5620.0,6050.0,307170.0,2328868.0,384936900.0
2000-01-17,6100.0,6450.0,5820.0,5900.0,216705.0,2271128.0,384936900.0
2000-01-18,5900.0,5900.0,5250.0,5380.0,119037.0,2070961.0,384936900.0
2000-01-19,5350.0,5380.0,4850.0,4900.0,102396.0,1886191.0,384936900.0
2000-01-20,4900.0,4900.0,4500.0,4690.0,53393.0,1805354.0,384936900.0
2000-01-21,4800.0,4980.0,4720.0,4900.0,40567.0,1886191.0,384936900.0
2000-01-24,4910.0,5200.0,4700.0,5000.0,72432.0,1924684.0,384936900.0
2000-01-25,5200.0,5200.0,4800.0,4940.0,34178.0,1901588.0,384936900.0
2000-01-26,5000.0,5000.0,4800.0,4850.0,28104.0,1866944.0,384936900.0
2000-01-27,4800.0,5200.0,4800.0,5160.0,44982.0,1986274.0,384936900.0
2000-01-28,5150.0,5170.0,4900.0,4970.0,46603.0,1913136.0,384936900.0
2000-01-31,4880.0,5030.0,4750.0,4950.0,50292.0,1905438.0,384936900.0
2000-02-01,5060.0,5100.0,4960.0,5000.0,61451.0,1924684.0,384936900.0
2000-02-02,5000.0,5020.0,4900.0,5000.0,70511.0,1312018.0,262403696.0
2000-02-03,5000.0,5070.0,4950.0,5000.0,71237.0,1312018.0,262403696.0
2000-02-07,5000.0,5390.0,4920.0,5080.0,123677.0,1333011.0,262403696.0
2000-02-08,5030.0,5030.0,4910.0,4990.0,85387.0,1309394.0,262403696.0
2000-02-09,5000.0,5000.0,4890.0,4900.0,60026.0,1285778.0,262403696.0
2000-02-10,4850.0,4850.0,4700.0,4780.0,57864.0,1254290.0,262403696.0
2000-02-11,4780.0,4790.0,4230.0,4400.0,129095.0,1154576.0,262403696.0
2000-02-14,4300.0,4300.0,4050.0,4290.0,67949.0,1125712.0,262403696.0
2000-02-15,4280.0,4580.0,4080.0,4140.0,59865.0,1086351.0,262403663.0
2000-02-16,4100.0,4200.0,3970.0,4070.0,29792.0,1067983.0,262403663.0
2000-02-17,4080.0,4150.0,4000.0,4050.0,35830.0,1062735.0,262403663.0
2000-02-18,4150.0,4190.0,3970.0,4070.0,60117.0,1067983.0,262403663.0
2000-02-21,4070.0,4070.0,3680.0,3760.0,47478.0,986638.0,262403663.0
2000-02-22,3700.0,3750.0,3530.0,3570.0,40577.0,936781.0,262403663.0
2000-02-23,3490.0,3990.0,3490.0,3990.0,83347.0,1046991.0,262403663.0
2000-02-24,4100.0,4100.0,3680.0,3800.0,46542.0,997134.0,262403663.0
2000-02-25,3800.0,3900.0,3530.0,3710.0,57560.0,973518.0,262403663.0
2000-02-28,3750.0,3750.0,3520.0,3620.0,31503.0,949901.0,262403663.0
2000-02-29,3700.0,3900.0,3550.0,3680.0,64824.0,965645.0,262403663.0
2000-03-02,3680.0,3800.0,3600.0,3750.0,79405.0,1025001.0,273333663.0
2000-03-03,3750.0,3760.0,3500.0,3560.0,58373.0,973068.0,273333663.0
2000-03-06,3590.0,3850.0,3590.0,3790.0,86011.0,1035935.0,273333663.0
2000-03-07,3750.0,4240.0,3700.0,4060.0,180826.0,1109735.0,273333663.0
2000-03-08,4100.0,4390.0,3950.0,3990.0,130446.0,1090601.0,273333663.0
2000-03-09,4000.0,4210.0,3860.0,3900.0,102681.0,1066001.0,273333663.0
2000-03-10,3840.0,4000.0,3760.0,3860.0,79493.0,1055068.0,273333663.0
2000-03-13,3800.0,3840.0,3710.0,3720.0,58285.0,1016801.0,273333663.0
2000-03-14,3720.0,3940.0,3650.0,3750.0,62114.0,1025001.0,273333663.0
2000-03-15,3800.0,3800.0,3620.0,3650.0,46151.0,997668.0,273333663.0
2000-03-16,3720.0,3880.0,3600.0,3670.0,66300.0,1003135.0,273333663.0
2000-03-17,3750.0,3780.0,3660.0,3770.0,57234.0,1030468.0,273333663.0
2000-03-20,3790.0,3790.0,3620.0,3670.0,33620.0,1003135.0,273333663.0
2000-03-21,3790.0,3790.0,3540.0,3590.0,34774.0,981268.0,273333663.0
2000-03-22,3590.0,3800.0,3590.0,3720.0,96882.0,1016801.0,273333663.0
2000-03-23,3620.0,3670.0,3500.0,3560.0,64385.0,973068.0,273333663.0
2000-03-24,3560.0,3580.0,3450.0,3520.0,53283.0,962134.0,273333663.0
2000-03-27,3450.0,3550.0,3450.0,3530.0,19990.0,964868.0,273333663.0
2000-03-28,3530.0,3630.0,3510.0,3590.0,48075.0,981268.0,273333663.0
2000-03-29,3590.0,3630.0,3520.0,3550.0,51484.0,970335.0,273333663.0
2000-03-30,3530.0,3550.0,3340.0,3420.0,59285.0,934801.0,273333663.0
2000-03-31,3500.0,3550.0,3300.0,3320.0,35286.0,907468.0,273333663.0
2000-04-03,3270.0,3270.0,3060.0,3130.0,34383.0,855534.0,273333663.0
2000-04-04,3180.0,3300.0,3130.0,3210.0,67121.0,877401.0,273333663.0
2000-04-06,3210.0,3240.0,3100.0,3120.0,27575.0,852801.0,273333663.0
2000-04-07,3070.0,3280.0,3060.0,3200.0,38454.0,874668.0,273333663.0
2000-04-10,3150.0,3270.0,3080.0,3240.0,65335.0,885601.0,273333663.0
2000-04-11,3240.0,3240.0,3110.0,3180.0,40757.0,869201.0,273333663.0
