대림산업(000210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-01-04,6279,6976,6193,6976,1348190,263589.0,32501700.0
1999-01-05,6967,7226,6469,6881,1549180,260014.0,32501700.0
1999-01-06,6873,6967,6555,6718,1005630,253838.0,32501700.0
1999-01-07,6881,7053,6580,6588,1188120,248963.0,32501700.0
1999-01-08,6537,6881,6451,6623,1172020,250263.0,32501700.0
1999-01-11,6709,6838,6469,6666,1102050,251888.0,32501700.0
1999-01-12,6838,6890,6314,6365,1349110,240513.0,32501700.0
1999-01-13,6322,6520,6030,6262,1310820,236612.0,32501700.0
1999-01-14,6021,6021,5342,5462,910880,206386.0,32501700.0
1999-01-15,5325,5884,5325,5857,1177100,221337.0,32501700.0
1999-01-18,6236,6271,5849,5900,824780,222962.0,32501700.0
1999-01-19,5686,6623,5677,6107,1457140,230762.0,32501700.0
1999-01-20,6193,6193,5677,5677,594870,214511.0,32501700.0
1999-01-21,5677,5720,5084,5161,841010,195010.0,32501700.0
1999-01-22,5075,5419,4757,5075,971350,191760.0,32501700.0
1999-01-25,5333,5376,5075,5075,947280,191760.0,32501700.0
1999-01-26,5204,5333,4645,4653,841310,175834.0,32501700.0
1999-01-27,4662,4980,4396,4877,1202340,184285.0,32501700.0
1999-01-28,4920,4989,4731,4817,890470,182010.0,32501700.0
1999-01-29,4817,5204,4808,5075,1061640,191760.0,32501700.0
1999-02-01,5075,5419,4903,5333,1311350,201511.0,32501700.0
1999-02-02,5342,5393,5075,5212,938350,196960.0,32501700.0
1999-02-03,5247,5376,5075,5161,890160,195010.0,32501700.0
1999-02-04,5333,5333,4869,4989,510810,188510.0,32501700.0
1999-02-05,5032,5144,4877,5014,530750,189485.0,32501700.0
1999-02-08,5058,5109,4903,4911,353330,185585.0,32501700.0
1999-02-09,4740,4826,4309,4472,559860,169009.0,32501700.0
1999-02-10,4559,5118,4456,4946,1181200,186885.0,32501700.0
1999-02-11,4946,5109,4740,4773,948520,180384.0,32501700.0
1999-02-12,5023,5152,4903,5075,1071610,191760.0,32501700.0
1999-02-18,5170,5316,4998,5092,920970,192410.0,32501700.0
1999-02-19,4903,5075,4731,5040,605390,190460.0,32501700.0
1999-02-22,4946,5204,4817,4903,754900,185260.0,32501700.0
1999-02-23,4912,5058,4654,4739,423550,179084.0,32501700.0
1999-02-24,4903,4903,4490,4490,330390,169659.0,32501700.0
1999-02-25,4301,4722,4301,4507,510830,170309.0,32501700.0
1999-02-26,4679,4722,4533,4687,486180,177134.0,32501700.0
1999-03-02,4877,4989,4791,4954,730760,187210.0,32501700.0
1999-03-03,4955,4989,4783,4860,391940,183635.0,32501700.0
1999-03-04,4989,5238,4903,4971,1111270,187860.0,32501700.0
1999-03-05,4851,5101,4800,5006,473080,189160.0,32501700.0
1999-03-08,5247,5755,5247,5754,2331400,217436.0,32501700.0
1999-03-09,6013,6271,5806,5892,2471500,222637.0,32501700.0
1999-03-10,5806,6193,5651,6193,1432560,234012.0,32501700.0
1999-03-11,6443,6606,6107,6451,2493040,243763.0,32501700.0
1999-03-12,6451,6537,6279,6365,1190280,240513.0,32501700.0
1999-03-15,6623,6752,6365,6365,1436140,240513.0,32501700.0
1999-03-16,6357,6752,6288,6752,1581590,255138.0,32501700.0
1999-03-17,6890,7131,6537,6623,2009870,250263.0,32501700.0
1999-03-18,6623,6752,6107,6150,1063580,232387.0,32501700.0
1999-03-19,6236,6537,6193,6537,930850,247013.0,32501700.0
1999-03-22,6623,6795,6451,6623,1059350,250263.0,32501700.0
1999-03-23,6787,7139,6632,6812,1232690,257413.0,32501700.0
1999-03-24,6580,6881,6555,6881,1150550,260014.0,32501700.0
1999-03-25,6881,7088,6752,6976,1681410,263589.0,32501700.0
1999-03-26,7062,7157,6890,7001,847350,264564.0,32501700.0
1999-03-29,6881,7053,6752,6924,1030470,261639.0,32501700.0
1999-03-30,7269,7647,7148,7311,3032860,276264.0,32501700.0
1999-03-31,7398,7441,7139,7268,845730,274639.0,32501700.0
1999-04-01,7320,7484,7165,7320,1141060,276589.0,32501700.0
1999-04-02,7320,7604,7269,7569,1602380,286015.0,32501700.0
1999-04-06,7681,8258,7664,8223,2122890,310716.0,32501700.0
1999-04-07,8258,8688,7441,7440,1443650,281140.0,32501700.0
1999-04-08,8172,8172,7621,7999,1203270,302266.0,32501700.0
1999-04-09,8258,8344,8043,8171,1323190,308766.0,32501700.0
1999-04-12,8258,8335,7914,8085,1578620,305516.0,32501700.0
1999-04-13,7922,8499,7785,8257,2368840,312016.0,32501700.0
1999-04-14,8516,9032,8275,8386,3246060,316892.0,32501700.0
1999-04-15,8774,9462,8524,9461,3253840,357519.0,32501700.0
1999-04-16,9720,10881,9634,10064,3504430,380270.0,32501700.0
1999-04-19,10279,10666,9892,10580,1858260,408646.0,33223256.0
1999-04-20,10494,10881,10150,10666,1472280,411968.0,33223256.0
1999-04-21,10408,11612,10408,10709,1370170,413630.0,33223256.0
1999-04-22,10709,11010,9935,10451,1493840,403663.0,33223256.0
1999-04-23,10580,10752,10236,10666,1143300,411968.0,33223256.0
1999-04-26,10408,12258,10408,12257,1668940,473431.0,33223256.0
1999-04-27,12731,12903,12000,12558,1314360,485060.0,33223256.0
1999-04-28,12301,12731,11913,12085,777160,466787.0,33223256.0
1999-04-29,11870,12086,11096,11354,1150080,438547.0,33223256.0
1999-04-30,11526,12301,10924,11784,1167230,455159.0,33223256.0
1999-05-03,11354,12043,11182,11655,444260,450175.0,33223256.0
1999-05-04,11655,12172,11655,12042,579250,465126.0,33223256.0
1999-05-06,12301,13247,12043,13117,1061100,506655.0,33223256.0
1999-05-07,13118,13290,12731,12988,1186240,501671.0,33223256.0
1999-05-10,12817,13161,12473,12730,552030,491704.0,33223256.0
1999-05-11,12731,12731,11870,11956,995520,461803.0,33223256.0
1999-05-12,11784,11913,11096,11526,710600,445192.0,33223256.0
1999-05-13,11440,11440,10881,10924,441330,421935.0,33223256.0
1999-05-14,11182,11268,10193,10580,435290,408646.0,33223256.0
1999-05-17,10580,10924,10236,10322,1195460,398679.0,33223256.0
1999-05-18,10408,10752,9806,10322,652290,398679.0,33223256.0
1999-05-19,10408,10623,10193,10408,556560,402001.0,33223256.0
1999-05-20,10322,10322,9720,10322,473850,398679.0,33223256.0
1999-05-21,10322,10580,10021,10150,282630,395269.0,33497379.0
1999-05-24,10150,10150,9462,9634,244830,375171.0,33497379.0
1999-05-25,9634,10494,9634,10322,524830,401969.0,33497379.0
1999-05-26,10752,11870,10752,11870,1455770,462264.0,33497379.0
1999-05-27,12817,12817,11956,12128,1595490,472313.0,33497379.0
1999-05-28,12129,12774,11913,12644,734000,492411.0,33497379.0
1999-05-31,12731,13290,12430,12644,1153620,492411.0,33497379.0
1999-06-01,12989,13591,12817,13246,1617530,515860.0,33497379.0
1999-06-02,13161,13505,13032,13160,1233770,512510.0,33497379.0
1999-06-03,13333,14021,12989,14020,1696320,551965.0,33862876.0
1999-06-04,14021,14451,13849,14278,1227740,563641.0,33954250.0
1999-06-07,14451,14881,14064,14709,1045900,593118.0,34685246.0
1999-06-08,14709,15397,14279,15053,1438980,606992.0,34685246.0
1999-06-09,15311,15397,14279,14278,777540,575775.0,34685246.0
1999-06-10,13849,14795,13849,14451,967640,582712.0,34685246.0
1999-06-11,14451,14924,14193,14580,811750,594110.0,35050744.0
1999-06-14,14365,14881,13849,14451,529060,588852.0,35050744.0
1999-06-15,14193,14537,13419,13762,589540,568122.0,35507616.0
1999-06-16,13763,14193,13505,13934,418040,575223.0,35507616.0
1999-06-17,13935,14967,13935,14795,957610,610731.0,35507616.0
1999-06-18,14967,16085,14795,15311,1694940,633662.0,35598990.0
1999-06-21,15483,15827,15225,15698,999360,653017.0,35781738.0
1999-06-22,15655,16257,15397,15612,1021330,649439.0,35781738.0
1999-06-23,15827,16817,15569,16515,1614690,692273.0,36055861.0
1999-06-24,16687,17118,16257,16515,752160,692273.0,36055861.0
1999-06-25,16558,16774,16300,16472,377220,697469.0,36421359.0
1999-06-28,16472,16860,16429,16601,721810,711750.0,36878230.0
1999-06-29,16687,17978,16343,17117,1518560,733877.0,36878230.0
1999-06-30,17204,17419,15999,16429,833560,704374.0,36878230.0
1999-07-01,16515,17720,16343,17289,827520,744926.0,37060978.0
1999-07-02,17634,19870,17462,19870,1511740,856109.0,37060978.0
1999-07-05,20300,20386,19440,19956,884500,859815.0,37060978.0
1999-07-06,19956,20730,19268,20558,817380,903228.0,37791973.0
1999-07-07,20558,20644,20042,20558,477000,903228.0,37791973.0
1999-07-08,20558,21074,20214,20300,870990,891891.0,37791973.0
1999-07-09,19526,20042,19268,19440,774760,854099.0,37791973.0
1999-07-12,19354,19397,17591,17891,944600,786073.0,37791973.0
1999-07-13,17978,18666,17462,17547,777900,770956.0,37791973.0
1999-07-14,17548,18064,16343,16773,721870,736943.0,37791973.0
1999-07-15,16429,17204,16429,17117,484440,752060.0,37791973.0
1999-07-16,17290,18838,17290,18622,935690,818196.0,37791973.0
1999-07-19,19354,19354,17806,18579,1237340,816307.0,37791973.0
1999-07-20,18838,19268,18408,18407,882440,808748.0,37791973.0
1999-07-21,18408,18408,16860,17203,946590,755839.0,37791973.0
1999-07-22,16515,17548,16343,17547,560280,770956.0,37791973.0
1999-07-23,17462,17548,15053,15999,574580,702931.0,37791973.0
1999-07-26,15483,16515,14623,15483,611770,680256.0,37791973.0
1999-07-27,15053,16515,15053,16429,545720,721827.0,37791973.0
1999-07-28,15913,17548,15913,16773,819220,736943.0,37791973.0
1999-07-29,17032,18580,16946,17977,1053960,789852.0,37791973.0
1999-07-30,18236,18494,16687,17977,699460,789852.0,37791973.0
1999-08-02,17204,17591,16257,16558,496990,727495.0,37791973.0
1999-08-03,16343,17075,16343,16773,507630,736943.0,37791973.0
1999-08-04,17333,17634,16601,16601,769800,729385.0,37791973.0
1999-08-05,16343,16601,15655,15741,671570,691593.0,37791973.0
1999-08-06,15526,15913,15053,15483,445010,680256.0,37791973.0
1999-08-09,15655,15741,15311,15311,302510,672697.0,37791973.0
1999-08-10,15655,15913,15139,15483,422920,680256.0,37791973.0
1999-08-11,15655,15741,14709,14881,339500,653801.0,37791973.0
1999-08-12,14881,15612,14666,15053,348230,661360.0,37791973.0
1999-08-13,14795,14967,14279,14881,302170,653801.0,37791973.0
1999-08-16,14193,14752,14193,14235,283750,625457.0,37791973.0
1999-08-17,14623,14623,13419,13418,238500,589555.0,37791973.0
1999-08-18,12946,13935,12731,13848,422200,608451.0,37791973.0
1999-08-19,13333,15913,13333,15225,950890,668918.0,37791973.0
1999-08-20,14365,14967,14365,14752,611940,648132.0,37791973.0
1999-08-23,14967,15397,14795,15268,579190,670808.0,37791973.0
1999-08-24,15483,17032,15182,15913,958670,699152.0,37791973.0
1999-08-25,15999,16774,15827,15913,483710,699152.0,37791973.0
1999-08-26,16214,16257,15483,15741,409300,691593.0,37791973.0
1999-08-27,15655,15913,15053,15655,417210,687814.0,37791973.0
1999-08-30,15655,16300,15311,15913,509020,699152.0,37791973.0
1999-08-31,15913,16171,15440,15612,968780,685924.0,37791973.0
1999-09-01,16267,16313,14490,14770,728230,597113.0,37791973.0
1999-09-02,13369,14584,13369,13976,567500,564990.0,37791973.0
1999-09-03,13976,14490,13369,14209,275930,574438.0,37791973.0
1999-09-06,14303,14584,14163,14350,256610,580107.0,37791973.0
1999-09-07,14023,15145,14023,14583,212090,589555.0,37791973.0
1999-09-08,14771,14864,14303,14583,210260,589555.0,37791973.0
1999-09-09,14584,15332,14584,15051,463120,608451.0,37791973.0
1999-09-10,15566,16500,15238,16453,749630,665139.0,37791973.0
1999-09-13,16454,17015,16267,16734,373020,676476.0,37791973.0
1999-09-14,16734,16828,16173,16827,489470,680256.0,37791973.0
1999-09-15,16828,16828,16267,16360,246510,661360.0,37791973.0
1999-09-16,15706,16500,15706,16313,259360,659470.0,37791973.0
1999-09-17,15799,16921,15799,16360,349190,661360.0,37791973.0
1999-09-20,16547,16781,16360,16640,260590,672697.0,37791973.0
1999-09-21,16454,18136,16454,17295,1222920,699152.0,37791973.0
1999-09-22,17669,18183,17202,17481,813160,706710.0,37791973.0
1999-09-27,17575,17669,15893,15986,329030,646243.0,37791973.0
1999-09-28,15752,16547,15425,15892,265480,642464.0,37791973.0
1999-09-29,15425,16360,15238,15705,422350,634905.0,37791973.0
1999-09-30,15145,15519,14210,14303,476420,578217.0,37791973.0
1999-10-01,14023,14490,13369,14209,567880,574438.0,37791973.0
1999-10-04,14397,14444,13556,13602,291920,549873.0,37791973.0
1999-10-05,13182,14116,12714,13415,348100,542315.0,37791973.0
1999-10-06,13135,13976,12901,13555,386870,547984.0,37791973.0
1999-10-07,13930,15519,13789,14864,367090,600892.0,37791973.0
1999-10-08,14490,14911,14116,14490,387940,585776.0,37791973.0
1999-10-11,14771,14911,14023,14303,183620,578217.0,37791973.0
1999-10-12,14116,14631,13930,14490,473160,585776.0,37791973.0
1999-10-13,14210,14397,13930,14256,175750,576328.0,37791973.0
1999-10-14,14116,14724,13836,14396,344020,581996.0,37791973.0
1999-10-15,14490,14677,13883,14069,263160,568769.0,37791973.0
1999-10-18,13556,13696,13088,13555,265980,736484.0,50791973.0
1999-10-19,13696,14023,13135,13649,613720,741563.0,50791973.0
1999-10-20,13930,13930,13509,13789,437410,749182.0,50791973.0
1999-10-21,13789,14958,13743,13929,899870,756800.0,50791973.0
1999-10-22,13930,14303,13602,13929,247890,756800.0,50791973.0
1999-10-25,13556,14163,13088,13088,448350,711088.0,50791973.0
1999-10-26,12621,13369,12621,12994,297740,706008.0,50791973.0
1999-10-27,13182,13275,12714,12807,230780,695850.0,50791973.0
1999-10-28,12621,13088,12621,12901,471980,700929.0,50791973.0
1999-10-29,13182,14677,13088,14116,1084980,766959.0,50791973.0
1999-11-01,14397,15612,14210,14817,979770,805053.0,50791973.0
1999-11-02,14490,15145,14397,15051,716910,817751.0,50791973.0
1999-11-03,15706,16454,15612,16079,1668640,873622.0,50791973.0
1999-11-04,16220,16360,15752,15892,878900,863464.0,50791973.0
1999-11-05,16080,16313,15238,15612,1096990,848226.0,50791973.0
1999-11-08,15706,15986,15145,15144,591120,822830.0,50791973.0
1999-11-09,14958,15893,14771,15518,795430,843147.0,50791973.0
1999-11-10,15986,15986,14677,15004,635250,815211.0,50791973.0
1999-11-11,14724,14958,13976,14116,1624960,766959.0,50791973.0
1999-11-12,14303,14490,13556,13555,1534170,736484.0,50791973.0
1999-11-15,13556,14303,12761,13088,2105050,711088.0,50791973.0
1999-11-16,13088,13743,12808,12807,1592180,695850.0,50791973.0
1999-11-17,13556,13556,12060,12059,1666970,655216.0,50791973.0
1999-11-18,11779,12527,11779,12527,933460,680612.0,50791973.0
1999-11-19,12854,13743,12434,13368,2046750,726325.0,50791973.0
1999-11-22,13415,13649,12901,13275,3124100,721246.0,50791973.0
1999-11-23,13275,13369,12948,12947,716120,703469.0,50791973.0
1999-11-24,12901,13369,12667,12901,1057850,700929.0,50791973.0
1999-11-25,13088,13275,12621,12901,757540,700929.0,50791973.0
1999-11-26,12621,12854,11779,12153,952580,660296.0,50791973.0
1999-11-29,12153,12153,11125,11218,788070,609504.0,50791973.0
1999-11-30,11592,12621,11405,12433,959010,675533.0,50791973.0
1999-12-01,12060,12995,11873,12386,775550,672994.0,50791973.0
1999-12-02,12480,12995,12387,12527,659910,680612.0,50791973.0
1999-12-03,12808,13275,12434,12901,833990,700929.0,50791973.0
1999-12-06,12901,13088,12060,12901,996490,700929.0,50791973.0
1999-12-07,12714,12714,11405,12153,1108850,660296.0,50791973.0
1999-12-08,12527,12527,11592,11685,397150,634900.0,50791973.0
1999-12-09,11218,11592,11218,11358,946680,617122.0,50791973.0
1999-12-10,11265,12854,10938,12059,1934520,655216.0,50791973.0
1999-12-13,12153,12621,11592,12013,1390070,652677.0,50791973.0
1999-12-14,12013,12060,11499,11872,1073090,645058.0,50791973.0
1999-12-15,11405,12060,11405,11779,809090,639979.0,50791973.0
1999-12-16,11686,12480,11405,12340,1052220,670454.0,50791973.0
1999-12-17,12480,12714,12247,12527,991090,680612.0,50791973.0
1999-12-20,12527,12948,12200,12527,835430,680612.0,50791973.0
1999-12-21,12434,12527,11779,12246,879970,665375.0,50791973.0
1999-12-22,11686,12527,11312,12527,1014040,680612.0,50791973.0
1999-12-23,11966,12527,11920,12527,1183710,680612.0,50791973.0
1999-12-24,12901,14116,12247,14116,1914000,766959.0,50791973.0
1999-12-27,13556,13556,12247,12246,2321380,665375.0,50791973.0
1999-12-28,12527,12621,11686,12200,694600,662835.0,50791973.0
2000-01-04,10700,13400,10700,12400,484170,629820.0,50791973.0
2000-01-05,12200,12200,11300,11500,440630,584108.0,50791973.0
2000-01-06,11800,11950,10600,10900,499050,553633.0,50791973.0
2000-01-07,10900,11200,10600,11100,554370,563791.0,50791973.0
2000-01-10,11200,11300,10700,11000,533930,558712.0,50791973.0
2000-01-11,11000,11000,10400,10400,638760,528237.0,50791973.0
2000-01-12,10400,10400,9510,9570,929610,486079.0,50791973.0
2000-01-13,9300,9500,8650,8830,1305850,448493.0,50791973.0
2000-01-14,9000,9050,8700,8750,877430,444430.0,50791973.0
2000-01-17,8770,8850,8210,8400,694130,426653.0,50791973.0
2000-01-18,8560,8790,8400,8600,776640,436811.0,50791973.0
2000-01-19,8400,8500,7700,7700,615720,391098.0,50791973.0
2000-01-20,7650,7680,7000,7300,713930,370781.0,50791973.0
2000-01-21,7410,7800,7200,7700,868740,391098.0,50791973.0
2000-01-24,7720,8800,7720,8390,713670,426145.0,50791973.0
2000-01-25,8100,8200,8000,8000,344420,406336.0,50791973.0
2000-01-26,8200,8300,7920,8200,317980,416494.0,50791973.0
2000-01-27,8100,9350,8100,8530,844130,433256.0,50791973.0
2000-01-28,9000,9030,8400,8510,553970,432240.0,50791973.0
2000-01-31,8450,8930,8210,8450,780500,429192.0,50791973.0
2000-02-01,8510,8650,8210,8250,470380,419034.0,50791973.0
2000-02-02,8250,8650,8250,8650,808020,439351.0,50791973.0
2000-02-03,8800,9300,8650,9000,842660,457128.0,50791973.0
2000-02-07,9010,9170,8800,8900,642350,452049.0,50791973.0
2000-02-08,8800,9300,8730,9150,497570,464747.0,50791973.0
2000-02-09,9000,9100,8720,8900,385440,452049.0,50791973.0
2000-02-10,8610,8900,7900,8150,560670,413955.0,50791973.0
2000-02-11,8090,8200,7580,7880,735160,400241.0,50791973.0
2000-02-14,7900,8180,7550,7570,324060,384495.0,50791973.0
2000-02-15,7270,7600,7150,7200,307010,365702.0,50791973.0
2000-02-16,7610,7650,7050,7350,376250,373321.0,50791973.0
2000-02-17,7350,7550,6990,7150,465220,363163.0,50791973.0
2000-02-18,6910,7140,6880,7060,564520,358591.0,50791973.0
2000-02-21,6810,6950,6120,6120,335700,310847.0,50791973.0
2000-02-22,5850,6180,5660,5850,487230,297133.0,50791973.0
2000-02-23,6150,6720,5910,6720,695140,341322.0,50791973.0
2000-02-24,6670,6670,6150,6300,407790,319989.0,50791973.0
2000-02-25,6350,6750,6270,6500,441520,330148.0,50791973.0
2000-02-28,6300,6490,6100,6210,352000,315418.0,50791973.0
2000-02-29,6400,6480,6000,6000,416110,304752.0,50791973.0
2000-03-02,6150,6500,6030,6300,811590,319989.0,50791973.0
2000-03-03,6350,6350,5890,5930,583140,301196.0,50791973.0
2000-03-06,6010,6530,5870,6300,742330,319989.0,50791973.0
2000-03-07,6260,6800,6100,6400,773000,325069.0,50791973.0
2000-03-08,6400,7300,6210,6760,1068950,343354.0,50791973.0
2000-03-09,7480,7730,7030,7030,1569310,357068.0,50791973.0
2000-03-10,7700,7700,7150,7210,731550,366210.0,50791973.0
2000-03-13,7190,7240,6900,6910,544730,350973.0,50791973.0
2000-03-14,6750,6900,6400,6700,510620,340306.0,50791973.0
2000-03-15,6700,6990,6520,6740,429430,342338.0,50791973.0
2000-03-16,6900,7100,6520,6590,405730,334719.0,50791973.0
2000-03-17,6740,6950,6680,6700,608750,340306.0,50791973.0
2000-03-20,7000,7070,6610,6800,405890,345385.0,50791973.0
2000-03-21,6650,6700,6500,6590,285320,334719.0,50791973.0
2000-03-22,6660,6990,6510,6800,689910,345385.0,50791973.0
2000-03-23,6900,6900,6520,6600,349450,335227.0,50791973.0
2000-03-24,6670,6670,6310,6310,517930,320497.0,50791973.0
2000-03-27,6350,6550,6170,6450,458660,327608.0,50791973.0
2000-03-28,6310,6740,6310,6500,399100,330148.0,50791973.0
2000-03-29,6500,6550,6210,6210,285450,315418.0,50791973.0
2000-03-30,6390,6480,6210,6290,366960,319482.0,50791973.0
2000-03-31,6300,6450,6250,6300,246370,319989.0,50791973.0
2000-04-03,6590,7230,6410,6540,794530,332180.0,50791973.0
2000-04-04,6630,6630,6160,6500,416220,330148.0,50791973.0
2000-04-06,6480,6480,6120,6120,259790,310847.0,50791973.0
2000-04-07,6010,6290,6010,6100,249300,309831.0,50791973.0
2000-04-10,6890,7010,6440,7010,1462360,356052.0,50791973.0
2000-04-11,7010,7590,6610,6850,1513400,347925.0,50791973.0
2000-04-12,6510,6830,6510,6630,467350,336751.0,50791973.0
2000-04-14,6450,6800,6360,6630,382440,336751.0,50791973.0
2000-04-17,5830,6500,5800,5990,620920,318863.0,53232550.0
2000-04-18,6380,6440,6000,6170,483090,328445.0,53232550.0
2000-04-19,6180,6260,6070,6100,445380,324719.0,53232550.0
2000-04-20,6210,6670,6110,6550,698490,348673.0,53232550.0
2000-04-21,6700,7200,6300,7150,1199440,380613.0,53232550.0
2000-04-24,7090,7090,6600,6720,414370,357723.0,53232550.0
2000-04-25,6650,6720,6370,6500,243390,346012.0,53232550.0
2000-04-26,6700,6710,6070,6100,397680,324719.0,53232550.0
2000-04-27,6050,6250,5950,6130,388370,326316.0,53232550.0
2000-04-28,6130,6390,6130,6190,241010,329509.0,53232550.0
2000-05-02,6200,6390,6190,6220,281530,331106.0,53232550.0
2000-05-03,6300,6500,6260,6350,251340,338027.0,53232550.0
2000-05-04,6160,6460,6160,6230,240620,331639.0,53232550.0
2000-05-08,6250,6420,6210,6220,327610,331106.0,53232550.0
2000-05-09,6220,6260,6170,6190,148890,329509.0,53232550.0
2000-05-10,6190,6430,6100,6200,278970,330042.0,53232550.0
2000-05-12,6110,6250,6100,6100,200060,324719.0,53232550.0
2000-05-15,6010,6050,5640,5650,261200,300764.0,53232550.0
2000-05-16,5700,5710,5410,5520,330110,293844.0,53232550.0
2000-05-17,5550,5610,4710,4800,620890,255516.0,53232550.0
2000-05-18,4320,4600,4080,4170,608060,221980.0,53232550.0
2000-05-19,4200,4300,3900,4170,1345050,221980.0,53232550.0
2000-05-22,3900,4030,3750,3810,493070,202816.0,53232550.0
2000-05-23,3610,4150,3610,3900,575130,207607.0,53232550.0
2000-05-24,3900,4485,3740,4485,1046870,238748.0,53232550.0
2000-05-25,4500,5150,4400,4910,1663590,261372.0,53232550.0
2000-05-26,4800,4880,4175,4190,1098710,223044.0,53232550.0
2000-05-29,3930,4690,3900,4500,910640,239546.0,53232550.0
2000-05-30,4700,4785,4510,4670,928930,248596.0,53232550.0
2000-05-31,4800,5050,4620,4820,1535960,256581.0,53232550.0
2000-06-01,4760,4800,4510,4695,626080,249927.0,53232550.0
2000-06-02,4780,4950,4720,4750,825220,252855.0,53232550.0
2000-06-05,5460,5460,5320,5460,484830,290650.0,53232550.0
2000-06-07,6270,6270,6270,6270,135330,333768.0,53232550.0
2000-06-08,7210,7210,6600,7210,5516780,383807.0,53232550.0
2000-06-09,6940,7800,6650,7580,3997160,403503.0,53232550.0
2000-06-12,7760,7800,7210,7650,2668840,407229.0,53232550.0
2000-06-13,6520,7540,6510,6510,1693740,346544.0,53232550.0
2000-06-14,6510,7480,6130,6690,4890710,356126.0,53232550.0
2000-06-15,6700,6700,5690,5690,1881970,302893.0,53232550.0
2000-06-16,5450,5840,5180,5300,1114060,282133.0,53232550.0
2000-06-19,5020,5550,4910,4920,1249060,261904.0,53232550.0
2000-06-20,4950,5400,4710,5400,1401070,287456.0,53232550.0
2000-06-21,5210,5750,5160,5200,1988940,276809.0,53232550.0
2000-06-22,5420,5540,5150,5250,918010,279471.0,53232550.0
2000-06-23,5150,5530,5150,5300,1011670,282133.0,53232550.0
2000-06-26,5160,5390,5120,5200,566430,276809.0,53232550.0
2000-06-27,5210,5480,5200,5400,985890,287456.0,53232550.0
2000-06-28,5600,6000,5410,5450,1893340,290117.0,53232550.0
2000-06-29,5450,5590,5250,5280,574300,281068.0,53232550.0
2000-06-30,5280,5490,5250,5310,543360,282665.0,53232550.0
2000-07-03,5300,5460,5290,5430,624190,289053.0,53232550.0
2000-07-04,5690,5830,5500,5500,1376340,292779.0,53232550.0
2000-07-05,5500,5800,5220,5750,754990,306087.0,53232550.0
2000-07-06,5780,6390,5610,6160,2543290,327913.0,53232550.0
2000-07-07,6400,7080,6360,7080,5318670,376886.0,53232550.0
2000-07-10,7200,7440,6770,6900,5023860,367305.0,53232550.0
2000-07-11,7060,7780,6960,7000,4755500,372628.0,53232550.0
2000-07-12,7000,7100,6420,6600,1575910,351335.0,53232550.0
2000-07-13,6400,6800,6230,6800,1228260,361981.0,53232550.0
2000-07-14,6700,7250,6650,6800,1566250,361981.0,53232550.0
2000-07-18,6690,6800,5980,6180,1098670,328977.0,53232550.0
2000-07-19,6030,6680,6010,6590,1309570,350803.0,53232550.0
2000-07-20,6410,6780,6310,6400,757620,340688.0,53232550.0
2000-07-21,6500,6600,6350,6600,730230,351335.0,53232550.0
2000-07-24,6600,6600,5800,5800,575250,308749.0,53232550.0
2000-07-25,5660,6140,5350,5860,854900,311943.0,53232550.0
2000-07-26,5970,6030,5600,5900,625330,314072.0,53232550.0
2000-07-27,5900,6040,5700,5900,451770,314072.0,53232550.0
2000-07-28,5900,5970,5630,5700,539640,303426.0,53232550.0
2000-07-31,5550,5640,5350,5550,373030,295441.0,53232550.0
2000-08-01,5620,6150,5610,5980,855930,318331.0,53232550.0
2000-08-02,6000,6370,5880,6200,574510,330042.0,53232550.0
2000-08-03,6200,6300,6040,6100,404890,324719.0,53232550.0
2000-08-04,6000,6300,5920,6110,390560,325251.0,53232550.0
2000-08-07,5980,6050,5750,5800,321830,308749.0,53232550.0
2000-08-08,5700,5990,5650,5700,175470,303426.0,53232550.0
2000-08-09,5970,5980,5820,5900,226620,314072.0,53232550.0
2000-08-10,5920,6080,5710,6080,259140,323654.0,53232550.0
2000-08-11,5900,6220,5830,6100,422110,324719.0,53232550.0
2000-08-14,6850,6900,6300,6310,494810,335897.0,53232550.0
2000-08-16,6250,6350,6120,6200,230120,330042.0,53232550.0
2000-08-17,6200,6230,5920,5970,262860,317798.0,53232550.0
2000-08-18,5970,6150,5950,6010,268180,319928.0,53232550.0
2000-08-21,5860,6040,5860,5990,147030,318863.0,53232550.0
2000-08-22,6030,6290,6030,6260,353600,333236.0,53232550.0
2000-08-23,6400,6600,6240,6380,729180,339624.0,53232550.0
2000-08-24,6450,6550,6060,6170,511550,328445.0,53232550.0
2000-08-25,6150,6280,5950,6100,245320,324719.0,53232550.0
2000-08-28,6000,6280,6000,6280,242670,334300.0,53232550.0
2000-08-29,6350,6650,6280,6400,594780,340688.0,53232550.0
2000-08-30,6450,6480,6130,6220,350300,331106.0,53232550.0
2000-08-31,6200,6200,5960,6020,365690,320460.0,53232550.0
2000-09-01,5910,6270,5910,6000,177360,319395.0,53232550.0
2000-09-04,5950,6000,5790,5830,287710,310346.0,53232550.0
2000-09-05,5830,5930,5790,5890,184710,313540.0,53232550.0
2000-09-06,5820,5920,5820,5820,136640,309813.0,53232550.0
2000-09-07,5700,5740,5510,5600,286350,298102.0,53232550.0
2000-09-08,5640,5700,5420,5500,269990,292779.0,53232550.0
2000-09-14,5420,5550,5100,5490,416800,292247.0,53232550.0
