청호컴넷(012600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-02-16,4900,4915,4745,4745,13160,26850.0,5658582.0
2004-02-17,4745,4790,4700,4790,12410,27105.0,5658582.0
2004-02-18,4725,4770,4630,4690,18907,26539.0,5658582.0
2004-02-19,4860,5300,4860,5100,120447,28859.0,5658582.0
2004-02-20,5000,5000,4815,4900,26340,27727.0,5658582.0
2004-02-23,4995,4995,4700,4850,17840,27444.0,5658582.0
2004-02-24,5150,5150,4840,4850,15890,27444.0,5658582.0
2004-02-25,4850,4885,4770,4770,15834,26991.0,5658582.0
2004-02-26,4800,5000,4735,4755,36746,26907.0,5658582.0
2004-02-27,4775,4775,4710,4715,23931,26680.0,5658582.0
2004-03-02,4710,4770,4705,4710,16423,26652.0,5658582.0
2004-03-03,4750,4770,4700,4720,24080,26709.0,5658582.0
2004-03-04,4720,5170,4700,4730,196870,26765.0,5658582.0
2004-03-05,4760,4845,4710,4800,54230,27161.0,5658582.0
2004-03-08,4850,4940,4800,4800,30958,27161.0,5658582.0
2004-03-09,4750,4860,4725,4860,20070,27501.0,5658582.0
2004-03-10,4840,4900,4790,4795,12898,27133.0,5658582.0
2004-03-11,4810,4870,4750,4775,18370,27020.0,5658582.0
2004-03-12,4720,4785,4360,4600,33812,26029.0,5658582.0
2004-03-15,4490,4670,4490,4500,14560,25464.0,5658582.0
2004-03-16,4545,4545,4390,4420,18330,25011.0,5658582.0
2004-03-17,4470,4620,4420,4540,13918,25690.0,5658582.0
2004-03-18,4600,4640,4500,4620,12210,26143.0,5658582.0
2004-03-19,4665,4690,4550,4670,9030,26426.0,5658582.0
2004-03-22,4700,4700,4595,4630,7020,26199.0,5658582.0
2004-03-23,4600,4600,4500,4595,12300,26001.0,5658582.0
2004-03-24,4590,4590,4500,4500,11330,25464.0,5658582.0
2004-03-25,4550,4550,4425,4430,12165,25068.0,5658582.0
2004-03-26,4470,4530,4440,4460,7633,25237.0,5658582.0
2004-03-29,4400,4465,4375,4420,22695,25011.0,5658582.0
2004-03-30,4470,4475,4430,4445,8531,25152.0,5658582.0
2004-03-31,4470,4510,4410,4410,14560,24954.0,5658582.0
2004-04-01,4400,4500,4400,4465,12710,25266.0,5658582.0
2004-04-02,4460,4490,4410,4450,13067,25181.0,5658582.0
2004-04-06,4410,4530,4410,4500,25400,25464.0,5658582.0
2004-04-07,4500,4650,4450,4640,24943,26256.0,5658582.0
2004-04-08,4610,4740,4575,4575,16070,25888.0,5658582.0
2004-04-09,4680,4680,4565,4640,7690,26256.0,5658582.0
2004-04-12,4560,4735,4500,4585,21260,25945.0,5658582.0
2004-04-13,4570,4600,4490,4495,24720,25435.0,5658582.0
2004-04-14,4450,4570,4450,4570,10880,25860.0,5658582.0
2004-04-16,4490,4630,4490,4600,12910,26029.0,5658582.0
2004-04-19,4575,4695,4550,4605,13180,26058.0,5658582.0
2004-04-20,4605,4680,4570,4630,12350,26199.0,5658582.0
2004-04-21,4650,4670,4560,4630,10140,26199.0,5658582.0
2004-04-22,4610,4635,4540,4610,14350,26086.0,5658582.0
2004-04-23,4700,4810,4690,4740,21110,26822.0,5658582.0
2004-04-26,4890,4900,4710,4790,23660,27105.0,5658582.0
2004-04-27,4830,4830,4700,4800,11911,27161.0,5658582.0
2004-04-28,4770,4770,4600,4600,21280,26029.0,5658582.0
2004-04-29,4525,4600,4500,4520,17880,25577.0,5658582.0
2004-04-30,4530,4600,4450,4505,11624,25492.0,5658582.0
2004-05-03,4530,4590,4530,4550,8943,25747.0,5658582.0
2004-05-04,4515,4550,4490,4500,11980,25464.0,5658582.0
2004-05-06,4480,4550,4310,4450,16600,25181.0,5658582.0
2004-05-07,4350,4450,4210,4390,15730,24841.0,5658582.0
2004-05-10,4255,4320,4050,4100,18800,23200.0,5658582.0
2004-05-11,3915,4025,3915,3955,19902,22380.0,5658582.0
2004-05-12,4000,4060,3965,4000,8698,22634.0,5658582.0
2004-05-13,4000,4050,3970,3980,21460,22521.0,5658582.0
2004-05-14,3980,4090,3910,3910,9030,22125.0,5658582.0
2004-05-17,3850,3900,3670,3770,38300,21333.0,5658582.0
2004-05-18,3730,3875,3650,3700,22810,20937.0,5658582.0
2004-05-19,3700,3880,3695,3800,10496,21503.0,5658582.0
2004-05-20,3705,3760,3650,3700,8310,20937.0,5658582.0
2004-05-21,3685,3820,3685,3790,6220,21446.0,5658582.0
2004-05-24,3705,3845,3705,3840,11800,21729.0,5658582.0
2004-05-25,3800,3880,3700,3700,14320,20937.0,5658582.0
2004-05-27,3790,3790,3700,3720,9731,21050.0,5658582.0
2004-05-28,3720,3815,3690,3740,8691,21163.0,5658582.0
2004-05-31,3700,3780,3700,3740,6405,21163.0,5658582.0
2004-06-01,3740,3800,3700,3775,10330,21361.0,5658582.0
2004-06-02,3775,3775,3660,3715,9765,21022.0,5658582.0
2004-06-03,3710,3830,3710,3750,18271,21220.0,5658582.0
2004-06-04,3790,4145,3770,4045,49720,22889.0,5658582.0
2004-06-07,4050,4135,3920,4000,21604,22634.0,5658582.0
2004-06-08,4000,4090,3945,4000,13140,22634.0,5658582.0
2004-06-09,3960,4080,3930,4050,13800,22917.0,5658582.0
2004-06-10,4000,4050,3905,3910,9840,22125.0,5658582.0
2004-06-11,3855,3920,3800,3825,17891,21644.0,5658582.0
2004-06-14,3710,3810,3710,3710,13900,20993.0,5658582.0
2004-06-15,3650,3750,3480,3630,9730,20541.0,5658582.0
2004-06-16,3630,3740,3590,3630,3730,20541.0,5658582.0
2004-06-17,3570,3630,3420,3440,23930,19466.0,5658582.0
2004-06-18,3450,3500,3400,3440,26800,19466.0,5658582.0
2004-06-21,3405,3440,3300,3300,33250,18673.0,5658582.0
2004-06-22,3250,3320,3210,3300,14640,18673.0,5658582.0
2004-06-23,3300,3360,3250,3260,22320,18447.0,5658582.0
2004-06-24,3260,3260,3200,3260,21780,18447.0,5658582.0
2004-06-25,3260,3290,3225,3240,25370,18334.0,5658582.0
2004-06-28,3240,3375,3240,3350,13980,18956.0,5658582.0
2004-06-29,3310,3460,3310,3380,5790,19126.0,5658582.0
2004-06-30,3380,3415,3350,3400,6800,19239.0,5658582.0
2004-07-01,3390,3400,3360,3360,5070,19013.0,5658582.0
2004-07-02,3305,3390,3300,3320,4865,18786.0,5658582.0
2004-07-05,3320,3365,3280,3350,10300,18956.0,5658582.0
2004-07-06,3350,3365,3285,3355,2690,18985.0,5658582.0
2004-07-07,3330,3650,3290,3400,11760,19239.0,5658582.0
2004-07-08,3400,3480,3325,3350,4864,18956.0,5658582.0
2004-07-09,3350,3425,3340,3400,4470,19239.0,5658582.0
2004-07-12,3360,3485,3340,3340,6110,18900.0,5658582.0
2004-07-13,3340,3540,3330,3405,19545,19267.0,5658582.0
2004-07-14,3360,3445,3330,3340,52480,18900.0,5658582.0
2004-07-15,3340,3340,3300,3330,31330,18843.0,5658582.0
2004-07-16,3370,3370,3300,3350,27410,18956.0,5658582.0
2004-07-19,3300,3350,3300,3300,25755,18673.0,5658582.0
2004-07-20,3300,3365,3300,3365,5580,19041.0,5658582.0
2004-07-21,3365,3395,3330,3340,1810,18900.0,5658582.0
2004-07-22,3340,3345,3300,3345,6080,18928.0,5658582.0
2004-07-23,3310,3360,3300,3350,18040,18956.0,5658582.0
2004-07-26,3300,3360,3300,3330,2760,18843.0,5658582.0
2004-07-27,3300,3400,3300,3390,14080,19183.0,5658582.0
2004-07-28,3380,3500,3335,3340,4900,18900.0,5658582.0
2004-07-29,3400,3475,3260,3340,8800,18900.0,5658582.0
2004-07-30,3335,3340,3300,3340,4800,18900.0,5658582.0
2004-08-02,3340,3365,3290,3345,4913,18928.0,5658582.0
2004-08-03,3300,3390,3300,3350,5330,18956.0,5658582.0
2004-08-04,3300,3340,3300,3320,7093,18786.0,5658582.0
2004-08-05,3300,3650,3300,3440,25030,19466.0,5658582.0
2004-08-06,3390,3495,3330,3425,15100,19381.0,5658582.0
2004-08-09,3395,3420,3335,3350,11260,18956.0,5658582.0
2004-08-10,3355,3595,3325,3365,15760,19041.0,5658582.0
2004-08-11,3380,3500,3350,3395,15310,19211.0,5658582.0
2004-08-12,3405,3570,3395,3490,17910,19748.0,5658582.0
2004-08-13,3490,3570,3435,3540,19068,20031.0,5658582.0
2004-08-16,3540,3585,3470,3485,14634,19720.0,5658582.0
2004-08-17,3485,3560,3435,3480,9415,19692.0,5658582.0
2004-08-18,3450,3560,3450,3500,28454,19805.0,5658582.0
2004-08-19,3500,3585,3500,3520,8150,19918.0,5658582.0
2004-08-20,3520,3550,3465,3495,7670,19777.0,5658582.0
2004-08-23,3500,3550,3460,3480,14125,19692.0,5658582.0
2004-08-24,3480,3595,3440,3510,14530,19862.0,5658582.0
2004-08-25,3510,3530,3500,3500,5739,19805.0,5658582.0
2004-08-26,3510,3590,3475,3520,7113,19918.0,5658582.0
2004-08-27,3545,3580,3490,3565,21566,20173.0,5658582.0
2004-08-30,3565,3800,3530,3670,44580,20767.0,5658582.0
2004-08-31,3620,3730,3590,3610,37350,20427.0,5658582.0
2004-09-01,3610,3675,3610,3625,13269,20512.0,5658582.0
2004-09-02,3745,3835,3700,3715,27020,21022.0,5658582.0
2004-09-03,3710,3745,3670,3690,6831,20880.0,5658582.0
2004-09-06,3700,3890,3650,3860,34920,21842.0,5658582.0
2004-09-07,3860,4435,3810,4290,220099,24275.0,5658582.0
2004-09-08,4300,4735,4290,4420,201863,25011.0,5658582.0
2004-09-09,4300,4400,4100,4100,70090,23200.0,5658582.0
2004-09-10,4065,4250,3950,4030,51175,22804.0,5658582.0
2004-09-13,3960,4030,3845,3855,35763,21814.0,5658582.0
2004-09-14,3870,4050,3845,4050,34558,22917.0,5658582.0
2004-09-15,4100,4100,3880,3930,16585,22238.0,5658582.0
2004-09-16,3950,4180,3930,4180,63125,23653.0,5658582.0
2004-09-17,4210,4805,4210,4805,349499,27189.0,5658582.0
2004-09-20,5500,5520,4810,4865,1106186,27529.0,5658582.0
2004-09-21,5200,5590,5100,5590,1154646,31631.0,5658582.0
2004-09-22,5940,6420,5920,6420,905020,36328.0,5658582.0
2004-09-23,7050,7220,6120,6700,2000593,37912.0,5658582.0
2004-09-24,6610,6650,5700,5700,848710,32254.0,5658582.0
2004-09-30,5200,5430,4920,5000,810702,28293.0,5658582.0
2004-10-01,5100,5330,4955,5250,898912,29708.0,5658582.0
2004-10-04,5120,5250,4845,5000,482598,28293.0,5658582.0
2004-10-05,5600,5750,5560,5750,974922,32537.0,5658582.0
2004-10-06,6000,6470,5650,5650,1100706,31971.0,5658582.0
2004-10-07,5650,5700,5320,5580,322362,31575.0,5658582.0
2004-10-08,5680,6190,5580,5600,568993,31688.0,5658582.0
2004-10-11,5080,5550,5080,5300,237710,29990.0,5658582.0
2004-10-12,5440,5440,5200,5340,147140,30217.0,5658582.0
2004-10-13,5330,6140,5300,5700,939495,32254.0,5658582.0
2004-10-14,5800,5870,5360,5380,200617,30443.0,5658582.0
2004-10-15,5340,5400,5050,5070,151585,28689.0,5658582.0
2004-10-18,5000,5290,5000,5100,130040,28859.0,5658582.0
2004-10-19,5110,5190,4930,4930,94751,27897.0,5658582.0
2004-10-20,4825,4930,4670,4690,136811,26539.0,5658582.0
2004-10-21,4790,5200,4600,4990,224859,28236.0,5658582.0
2004-10-22,4850,5000,4690,4690,74410,26539.0,5658582.0
2004-10-25,4470,4595,4450,4450,67390,25181.0,5658582.0
2004-10-26,4550,4550,4210,4250,94978,24049.0,5658582.0
2004-10-27,4250,4260,4050,4060,87809,22974.0,5658582.0
2004-10-28,4125,4230,4070,4220,81662,23879.0,5658582.0
2004-10-29,4150,4190,4050,4075,52619,23059.0,5658582.0
2004-11-01,4080,4300,4055,4170,59352,23596.0,5658582.0
2004-11-02,4635,4795,4635,4795,346700,27133.0,5658582.0
2004-11-03,4900,5090,4475,4610,482320,26086.0,5658582.0
2004-11-04,4660,4690,4475,4590,91217,25973.0,5658582.0
2004-11-05,4650,4690,4440,4475,97712,25322.0,5658582.0
2004-11-08,4505,4580,4415,4460,61950,25237.0,5658582.0
2004-11-09,4410,4520,4315,4320,50920,24445.0,5658582.0
2004-11-10,4310,4395,4305,4340,60580,24558.0,5658582.0
2004-11-11,4305,4610,4305,4575,146186,25888.0,5658582.0
2004-11-12,4575,4680,4500,4540,54789,25690.0,5658582.0
2004-11-15,4625,4700,4550,4550,42420,25747.0,5658582.0
2004-11-16,4460,4680,4460,4570,60730,25860.0,5658582.0
2004-11-17,4650,4650,4505,4550,33570,25747.0,5658582.0
2004-11-18,4565,4860,4550,4800,142255,27161.0,5658582.0
2004-11-19,4810,4810,4550,4670,44139,26426.0,5658582.0
2004-11-22,4825,4830,4525,4525,53071,25605.0,5658582.0
2004-11-23,4490,4610,4490,4560,31639,25803.0,5658582.0
2004-11-24,4710,4800,4600,4665,80950,26397.0,5658582.0
2004-11-25,4665,4725,4550,4550,40670,25747.0,5658582.0
2004-11-26,4560,4650,4480,4480,47485,25350.0,5658582.0
2004-11-29,4480,4590,4360,4425,84910,25039.0,5658582.0
2004-11-30,4435,4460,4370,4385,20490,24813.0,5658582.0
2004-12-01,4380,4470,4340,4350,30684,24615.0,5658582.0
2004-12-02,4370,4485,4350,4365,37130,24700.0,5658582.0
2004-12-03,4400,4525,4390,4470,30490,25294.0,5658582.0
2004-12-06,4450,4540,4380,4405,23741,24926.0,5658582.0
2004-12-07,4350,4430,4310,4315,49780,24417.0,5658582.0
2004-12-08,4300,4375,4240,4290,25200,24275.0,5658582.0
2004-12-09,4275,4360,4270,4295,25070,24304.0,5658582.0
2004-12-10,4260,4430,4260,4350,31204,24615.0,5658582.0
2004-12-13,4300,4400,4280,4400,25860,24898.0,5658582.0
2004-12-14,4330,4500,4310,4420,40968,25011.0,5658582.0
2004-12-15,4420,4680,4420,4580,39937,25916.0,5658582.0
2004-12-16,4540,4650,4320,4500,23793,25464.0,5658582.0
2004-12-17,4435,4600,4435,4500,36639,25464.0,5658582.0
2004-12-20,4460,4640,4415,4595,29015,26001.0,5658582.0
2004-12-21,4595,4900,4570,4730,54879,26765.0,5658582.0
2004-12-22,4850,4950,4800,4820,64610,27274.0,5658582.0
2004-12-23,4760,4900,4750,4750,17342,26878.0,5658582.0
2004-12-24,4760,5070,4760,5030,68910,28463.0,5658582.0
2004-12-27,5130,5690,5100,5250,142082,29708.0,5658582.0
2004-12-28,5310,5650,5230,5550,99169,31405.0,5658582.0
2004-12-29,5470,5500,5090,5200,32080,29425.0,5658582.0
2004-12-30,5100,5460,5000,5400,68904,30556.0,5658582.0
2005-01-03,5990,5990,5450,5500,58810,31122.0,5658582.0
2005-01-04,5460,5740,5320,5670,49061,32084.0,5658582.0
2005-01-05,5700,5750,5530,5680,43610,32141.0,5658582.0
2005-01-06,5690,5690,5450,5460,42960,30896.0,5658582.0
2005-01-07,5460,5540,5330,5500,35030,31122.0,5658582.0
2005-01-10,5560,5560,5300,5490,23624,31066.0,5658582.0
2005-01-11,5650,5650,5420,5420,22038,30670.0,5658582.0
2005-01-12,5310,5420,5220,5320,21880,30104.0,5658582.0
2005-01-13,5260,5400,5260,5350,21150,30273.0,5658582.0
2005-01-14,5240,5500,5240,5500,51770,31122.0,5658582.0
2005-01-17,5690,5690,5480,5480,38620,31009.0,5658582.0
2005-01-18,5610,5760,5580,5650,56658,31971.0,5658582.0
2005-01-19,5850,5850,5560,5670,32229,32084.0,5658582.0
2005-01-20,5550,5760,5540,5600,42230,31688.0,5658582.0
2005-01-21,5500,5600,5430,5470,38330,30952.0,5658582.0
2005-01-24,5450,5600,5450,5590,31274,31631.0,5658582.0
2005-01-25,5560,5560,5320,5390,44920,30500.0,5658582.0
2005-01-26,5400,5500,5320,5400,35530,30556.0,5658582.0
2005-01-27,5400,5540,5360,5540,27330,31349.0,5658582.0
2005-01-28,5450,5650,5370,5640,49570,31914.0,5658582.0
2005-01-31,5640,6480,5640,6300,312181,35649.0,5658582.0
2005-02-01,6250,6390,5960,6320,126430,35762.0,5658582.0
2005-02-02,6400,6400,6020,6140,51740,34744.0,5658582.0
2005-02-03,6020,6200,6000,6000,39651,33951.0,5658582.0
2005-02-04,5960,6000,5900,5950,38020,33669.0,5658582.0
2005-02-07,5940,6710,5940,6150,64005,34800.0,5658582.0
2005-02-11,6000,6070,5950,5990,40880,33895.0,5658582.0
2005-02-14,6800,6880,6600,6880,151920,38931.0,5658582.0
2005-02-15,7910,7910,7910,7910,24548,44759.0,5658582.0
2005-02-16,9090,9090,8020,8490,762598,48041.0,5658582.0
2005-02-17,8350,8350,7510,7950,238621,44986.0,5658582.0
2005-02-18,7870,9110,7510,8300,315120,46966.0,5658582.0
2005-02-21,8500,8590,7800,7900,121387,44703.0,5658582.0
2005-02-22,7910,7930,7360,7450,90737,42156.0,5658582.0
2005-02-23,7240,7570,7150,7150,55780,40459.0,5658582.0
2005-02-24,7080,7460,7080,7300,77084,41308.0,5658582.0
2005-02-25,7450,7780,7300,7550,77980,42722.0,5658582.0
2005-02-28,7850,7850,7500,7850,49916,44420.0,5658582.0
2005-03-02,7900,8700,7900,8210,158322,46457.0,5658582.0
2005-03-03,8100,8280,7920,8280,42265,46853.0,5658582.0
2005-03-04,8050,8260,8050,8170,34513,46231.0,5658582.0
2005-03-07,8380,8380,8140,8230,51592,46570.0,5658582.0
2005-03-08,8120,8240,7730,7850,53710,44420.0,5658582.0
2005-03-09,7700,8140,7700,7990,36980,45212.0,5658582.0
2005-03-10,8000,8100,7840,7860,26819,44476.0,5658582.0
2005-03-11,8120,8200,7890,7930,15040,44873.0,5658582.0
2005-03-14,7900,8040,7830,8000,32955,45269.0,5658582.0
2005-03-15,8060,8070,7520,7520,34340,42553.0,5658582.0
2005-03-16,7510,7760,7300,7710,25250,43628.0,5658582.0
2005-03-17,7500,7700,7400,7500,21180,42439.0,5658582.0
2005-03-18,7350,7500,6650,6810,57120,38535.0,5658582.0
2005-03-21,6860,6880,6560,6750,17670,38195.0,5658582.0
2005-03-22,6620,6950,6620,6670,17920,37743.0,5658582.0
2005-03-23,6530,6940,6530,6550,14818,37064.0,5658582.0
2005-03-24,6560,6740,6500,6500,11270,36781.0,5658582.0
2005-03-25,6450,6700,6410,6630,9480,37516.0,5658582.0
2005-03-28,6570,6970,6570,6960,22285,39384.0,5658582.0
2005-03-29,6930,6950,6610,6630,17295,37516.0,5658582.0
2005-03-30,6700,6700,6240,6350,24351,35932.0,5658582.0
2005-03-31,6500,6500,6300,6300,22487,35649.0,5658582.0
2005-04-01,6300,6440,6190,6300,18500,35649.0,5658582.0
2005-04-04,6210,6360,6210,6300,11730,35649.0,5658582.0
2005-04-06,6280,6350,6200,6200,16190,35083.0,5658582.0
2005-04-07,6230,6370,6220,6300,7320,35649.0,5658582.0
2005-04-08,6400,6690,6350,6420,19660,36328.0,5658582.0
2005-04-11,6710,7380,6700,6810,375452,38535.0,5658582.0
2005-04-12,6800,7160,6610,7100,112370,40176.0,5658582.0
2005-04-13,7340,7700,7210,7310,115650,41364.0,5658582.0
2005-04-14,7560,8400,7300,7300,783591,41308.0,5658582.0
2005-04-15,7300,7380,7020,7350,201153,41591.0,5658582.0
2005-04-18,8450,8450,8450,8450,51967,47815.0,5658582.0
2005-04-19,9710,9710,9710,9710,18770,54945.0,5658582.0
2005-04-20,10800,11150,9970,10400,2158885,58849.0,5658582.0
2005-04-21,10100,11950,10050,11950,1807757,67620.0,5658582.0
2005-04-22,12900,13600,12150,12250,1671992,69318.0,5658582.0
2005-04-25,12000,12500,11400,12300,985770,69601.0,5658582.0
2005-04-26,12650,12750,10700,11500,896251,65074.0,5658582.0
2005-04-27,11500,13200,10600,12650,1936579,71581.0,5658582.0
2005-04-28,12850,14500,12500,14500,1471219,82049.0,5658582.0
2005-04-29,14900,16200,13400,13500,2889778,76391.0,5658582.0
2005-05-02,13800,15500,13450,15500,2281985,87708.0,5658582.0
2005-05-03,15200,15850,14500,15500,1033404,87708.0,5658582.0
2005-05-04,15250,15750,14850,15000,546266,84879.0,5658582.0
2005-05-06,14750,14950,13350,13400,951606,75825.0,5658582.0
2005-05-09,13200,13550,11400,11900,1129722,67337.0,5658582.0
2005-05-10,12300,13150,12150,12350,1098809,69883.0,5658582.0
2005-05-11,12050,12100,10600,11050,606151,62527.0,5658582.0
2005-05-12,11050,11500,10750,11100,450343,62810.0,5658582.0
2005-05-13,10800,11050,10450,10500,459042,59415.0,5658582.0
2005-05-16,10650,10900,10200,10400,379675,58849.0,5658582.0
2005-05-17,10650,11950,10350,11950,1269325,67620.0,5658582.0
2005-05-18,12250,12250,11150,11150,694328,63093.0,5658582.0
2005-05-19,11300,11450,10750,11250,376927,63659.0,5658582.0
2005-05-20,11200,11950,10800,10800,617392,61113.0,5658582.0
2005-05-23,10700,11200,10550,10800,268798,61113.0,5658582.0
2005-05-24,11000,11650,10900,10950,411170,61961.0,5658582.0
2005-05-25,11000,11300,10650,10700,228463,60547.0,5658582.0
2005-05-26,10900,11400,10700,11400,289308,64508.0,5658582.0
2005-05-27,11450,11850,11050,11200,325406,63376.0,5658582.0
2005-05-30,11400,11750,11250,11550,319603,65357.0,5658582.0
2005-05-31,11550,12100,11400,11950,406546,67620.0,5658582.0
2005-06-01,12100,12150,11650,12000,265885,67903.0,5658582.0
2005-06-02,12350,12400,11850,11900,316620,67337.0,5658582.0
2005-06-03,11900,12000,11300,11500,232445,65074.0,5658582.0
2005-06-07,11700,13150,11350,12700,670646,71864.0,5658582.0
2005-06-08,12500,14550,12400,13600,1454880,76957.0,5658582.0
2005-06-09,13700,14700,12450,12600,1298699,71298.0,5658582.0
2005-06-10,13050,13050,11850,12150,436345,68752.0,5658582.0
2005-06-13,11950,12350,11650,11650,224188,65922.0,5658582.0
2005-06-14,11750,12300,11500,11500,322273,65074.0,5658582.0
2005-06-15,11150,11450,11150,11400,216806,64508.0,5658582.0
2005-06-16,11450,11850,11350,11350,159630,64225.0,5658582.0
2005-06-17,11550,11950,11450,11600,252958,65640.0,5658582.0
2005-06-20,11750,11750,11200,11200,151068,63376.0,5658582.0
2005-06-21,11200,11350,11000,11050,101053,62527.0,5658582.0
2005-06-22,11000,11250,10900,11100,99649,62810.0,5658582.0
2005-06-23,11000,11300,11000,11300,125090,63942.0,5658582.0
2005-06-24,11150,11650,11150,11200,150730,63376.0,5658582.0
2005-06-27,11150,11300,11050,11050,78731,62527.0,5658582.0
2005-06-28,11100,11950,11100,11700,350654,66205.0,5658582.0
2005-06-29,11800,12100,11550,11650,161455,65922.0,5658582.0
2005-06-30,11600,11700,11250,11300,157537,63942.0,5658582.0
2005-07-01,11300,11800,11300,11800,128893,66771.0,5658582.0
2005-07-04,12000,12100,11700,11950,139630,67620.0,5658582.0
2005-07-05,12000,12100,11450,11600,149140,65640.0,5658582.0
2005-07-06,11600,12350,11600,12350,212379,69883.0,5658582.0
2005-07-07,12400,12750,12100,12250,219277,69318.0,5658582.0
2005-07-08,12250,12400,11800,12150,119419,68752.0,5658582.0
2005-07-11,12350,12450,12150,12200,108370,69035.0,5658582.0
2005-07-12,12600,12600,11950,11950,138508,67620.0,5658582.0
2005-07-13,12000,12250,11700,12200,140952,69035.0,5658582.0
2005-07-14,12000,12350,12000,12050,61078,68186.0,5658582.0
2005-07-15,12250,12300,11900,11900,98290,67337.0,5658582.0
2005-07-18,12500,13650,12400,13650,522629,77240.0,5658582.0
2005-07-19,14300,14300,13200,13750,774635,77806.0,5658582.0
2005-07-20,13650,14500,12800,14200,788699,80352.0,5658582.0
2005-07-21,14500,15000,12650,12700,1396528,71864.0,5658582.0
2005-07-22,12650,13000,11800,12200,363020,69035.0,5658582.0
2005-07-25,12100,12300,11850,11900,224688,67337.0,5658582.0
2005-07-26,11800,12100,11750,11850,204716,67054.0,5658582.0
2005-07-27,11900,12050,11750,11850,148859,67054.0,5658582.0
2005-07-28,11850,12000,11700,11750,160356,66488.0,5658582.0
2005-07-29,11750,11900,11600,11650,97406,65922.0,5658582.0
2005-08-01,11550,11600,11400,11400,88942,64508.0,5658582.0
2005-08-02,11300,11550,11250,11400,87490,64508.0,5658582.0
2005-08-03,11350,11450,11050,11050,98958,62527.0,5658582.0
2005-08-04,10850,11200,10600,10650,100720,60264.0,5658582.0
2005-08-05,10500,10750,10300,10450,73580,59132.0,5658582.0
2005-08-08,10300,10800,10300,10500,67890,59415.0,5658582.0
2005-08-09,10400,10850,10400,10600,69925,59981.0,5658582.0
2005-08-10,10650,10800,10550,10600,45560,59981.0,5658582.0
2005-08-11,10650,11000,10450,10700,66440,60547.0,5658582.0
2005-08-12,10850,11100,10800,10850,52116,61396.0,5658582.0
2005-08-16,10800,11000,10450,10500,45070,59415.0,5658582.0
2005-08-17,10250,10500,10150,10300,46620,58283.0,5658582.0
2005-08-18,10350,10600,10300,10350,38240,58566.0,5658582.0
2005-08-19,10300,11500,10200,10850,161189,61396.0,5658582.0
2005-08-22,11000,11400,10750,11000,83480,62244.0,5658582.0
2005-08-23,11450,11450,11000,11000,55990,62244.0,5658582.0
2005-08-24,10800,11000,10700,11000,53533,62244.0,5658582.0
2005-08-25,10800,11400,10800,10950,35467,61961.0,5658582.0
2005-08-26,11000,11200,10600,10600,50685,59981.0,5658582.0
2005-08-29,10800,10850,10500,10700,45330,60547.0,5658582.0
2005-08-30,11000,11000,10600,10650,44540,60264.0,5658582.0
2005-08-31,11200,12200,11200,12200,506347,69035.0,5658582.0
2005-09-01,12800,13000,11800,12300,517917,69601.0,5658582.0
2005-09-02,12300,12650,12000,12550,295090,71015.0,5658582.0
2005-09-05,12600,12700,12100,12300,236616,69601.0,5658582.0
2005-09-06,12300,13100,12200,12350,283100,69883.0,5658582.0
2005-09-07,12750,12900,12300,12300,125668,69601.0,5658582.0
2005-09-08,12400,12450,12100,12200,81540,69035.0,5658582.0
2005-09-09,12100,12400,11900,12000,91118,67903.0,5658582.0
2005-09-12,11950,12250,11950,12100,79147,68469.0,5658582.0
2005-09-13,12100,12350,12050,12050,48860,68186.0,5658582.0
2005-09-14,12100,12300,11850,11900,47620,67337.0,5658582.0
2005-09-15,11800,12050,11700,11850,60690,67054.0,5658582.0
2005-09-16,11950,12900,11950,12600,199630,71298.0,5658582.0
2005-09-20,13200,13200,12500,12800,98540,72430.0,5658582.0
2005-09-21,12650,12850,12500,12700,96695,71864.0,5658582.0
2005-09-22,12550,12700,12300,12400,76055,70166.0,5658582.0
2005-09-23,12500,12600,12050,12200,60250,69035.0,5658582.0
2005-09-26,12350,12650,12300,12600,80500,71298.0,5658582.0
2005-09-27,12650,12850,12350,12550,54300,71015.0,5658582.0
2005-09-28,12500,12900,12450,12900,73953,72996.0,5658582.0
2005-09-29,13100,13200,12750,12850,58950,72713.0,5658582.0
2005-09-30,13100,13300,12850,13000,73398,73562.0,5658582.0
2005-10-04,13150,13400,13000,13100,72583,74127.0,5658582.0
2005-10-05,13200,13200,12800,12850,110815,72713.0,5658582.0
2005-10-06,12650,13550,12550,13200,294311,74693.0,5658582.0
2005-10-07,13900,14850,13250,13250,858010,74976.0,5658582.0
2005-10-10,13200,13250,12650,13000,145773,73562.0,5658582.0
2005-10-11,12950,13050,12750,12850,104261,72713.0,5658582.0
2005-10-12,13000,13350,12850,12900,144210,72996.0,5658582.0
2005-10-13,12900,13750,12850,13350,197017,75542.0,5658582.0
2005-10-14,13500,13550,12750,12750,132854,72147.0,5658582.0
2005-10-17,12600,12800,12050,12050,91480,68186.0,5658582.0
2005-10-18,12000,12300,12000,12100,79210,68469.0,5658582.0
2005-10-19,12000,12000,11000,11250,84896,63659.0,5658582.0
2005-10-20,11250,11500,11000,11000,69797,62244.0,5658582.0
2005-10-21,10750,11300,10750,11300,53798,63942.0,5658582.0
2005-10-24,11500,11650,11350,11450,43225,64791.0,5658582.0
