메디파트너생명공학(015540),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-05-11,144041840,144041840,132038488,139240416,2321700,4536.0,7821248.0
1999-05-12,139240320,141640848,132038152,134438832,1731000,4380.0,7821248.0
1999-05-13,134438880,136839584,129637568,132038160,1657200,4263.0,7821248.0
1999-05-14,129637288,132038000,127236592,127236592,1722700,4145.0,7821248.0
1999-05-17,124835896,134438560,124835896,127236592,1825900,4106.0,7821248.0
1999-05-18,127236520,132037824,124835800,124835800,1539000,4067.0,7821248.0
1999-05-19,127236744,129637504,127236744,129637376,1805100,4184.0,7821248.0
1999-05-20,129637704,129637704,117634336,120034912,1866400,3911.0,7821248.0
1999-05-21,122435208,127236520,117633648,124835800,3662000,4067.0,7821248.0
1999-05-24,129637640,129637640,117634112,117634232,1244700,3832.0,7821248.0
1999-05-25,117634112,120034904,117634112,117634232,750100,3832.0,7821248.0
1999-05-26,117634112,122435480,117634112,117634232,1666600,3832.0,7821248.0
1999-05-27,120035032,122435616,117634336,120034912,1791200,3872.0,7821248.0
1999-05-28,117634112,120034904,117634112,117634232,1676300,3793.0,7821248.0
1999-05-31,117634336,120035032,117634336,120034912,1701800,3911.0,7821248.0
1999-06-01,117634112,120034904,115233424,117634232,1998000,3793.0,7821248.0
1999-06-02,117634336,120035032,117634336,120034912,2510900,3911.0,7821248.0
1999-06-03,120034904,122435480,117634112,117634232,1199400,3832.0,7821248.0
1999-06-04,117634336,122435616,117634336,120034912,947100,3872.0,7821248.0
1999-06-07,120035032,124836296,117634336,120034912,2768100,3872.0,7821248.0
1999-06-08,120034904,120034904,117634112,117634232,1702900,3793.0,7821248.0
1999-06-09,117634328,120034880,115233568,115233448,1890300,3754.0,7821248.0
1999-06-10,115233520,120035032,115233520,120034912,948700,3872.0,7821248.0
1999-06-11,117634328,117634328,112832800,115233448,1471700,3754.0,7821248.0
1999-06-14,115233008,127236432,115233008,122435016,4872000,3989.0,7821248.0
1999-06-15,120034904,120034904,112832872,117634232,1598000,3793.0,7821248.0
1999-06-16,115233008,122435136,115233008,122435016,2770800,3989.0,7821248.0
1999-06-17,124835896,134438560,124835896,127236592,4534300,4145.0,7821248.0
1999-06-18,141640688,146442096,141640688,146442096,4513400,4732.0,7821248.0
1999-06-21,168048432,168048432,168048432,168048256,2887000,5436.0,7821248.0
1999-06-22,192054864,192054864,144041296,144041296,13381000,4693.0,7821248.0
1999-06-23,151243632,151243632,129637472,136839616,4858100,4458.0,7821248.0
1999-06-24,144041904,158446064,144041904,158445904,4965200,5123.0,7821248.0
1999-06-25,156045088,158445632,144041520,148842880,3874100,4849.0,7821248.0
1999-06-28,144041872,153644720,141641344,141641200,2367300,4575.0,7821248.0
1999-06-29,141640848,144041648,132038152,134438832,1577400,4341.0,7821248.0
1999-06-30,136839776,144041840,136839776,139240416,2045800,4497.0,7821248.0
1999-07-01,144041616,144041616,134439040,136839616,1965900,4419.0,7821248.0
1999-07-02,136839776,141641056,136839776,139240416,1764600,4536.0,7821248.0
1999-07-05,144041520,151243568,144041520,148842880,3347300,4810.0,7821248.0
1999-07-06,146442192,151243568,146442192,148842880,2882400,4810.0,7821248.0
1999-07-07,148842720,156044896,144041472,146442096,2181300,4771.0,7821248.0
1999-07-08,146442128,168048432,144041392,168048256,3725700,5475.0,7821248.0
1999-07-09,165647520,184853088,158445488,168048256,6460200,5475.0,7821248.0
1999-07-12,194456016,194456016,182452624,194456016,5911900,6296.0,7821248.0
1999-07-13,194456176,218463088,194456176,218463088,7805800,7117.0,7821248.0
1999-07-14,230466640,252073088,230466640,252073072,4405200,8173.0,7821248.0
1999-07-15,276079808,288083104,249672176,264076208,17591800,8603.0,7821248.0
1999-07-16,228066016,264076416,225665088,240069248,9937700,7782.0,7821248.0
1999-07-19,264076400,273679232,240069488,273679232,5508000,8916.0,7821248.0
1999-07-20,314490752,314490752,280881376,314491040,8134000,10246.0,7821248.0
1999-07-21,360104096,362504960,360104096,362504960,7066400,11771.0,7821248.0
1999-07-22,415319872,415319872,415319872,415319872,2252300,13531.0,7821248.0
1999-07-23,477737728,477737728,477737728,477737728,1040800,15525.0,7821248.0
1999-07-26,547358208,547358208,405717408,405717408,21082700,13218.0,7821248.0
1999-07-27,396114496,444128288,345700064,405717408,9151500,13218.0,7821248.0
1999-07-28,403316800,405717408,360104224,405717408,6410200,13218.0,7821248.0
1999-07-29,408117344,444128032,408117344,432124480,6499800,14078.0,7821248.0
1999-07-30,420121312,420121312,372107488,374508096,4057000,12201.0,7821248.0
1999-08-02,340898656,352901824,319292480,319292480,4888200,10402.0,7821248.0
1999-08-03,367305856,367305856,367305856,367305856,2367100,11927.0,7821248.0
1999-08-04,420120896,420120896,420120896,420121344,950700,13687.0,7821248.0
1999-08-05,482539744,482539744,384111232,384111232,16464200,12514.0,7821248.0
1999-08-06,360104256,408118176,360104256,384111232,3457800,12514.0,7821248.0
1999-08-09,384110944,408117632,360103872,393713600,3727700,12827.0,7821248.0
1999-08-10,360104160,396114592,360104160,360104160,2047700,11732.0,7821248.0
1999-08-11,348100608,348100608,331295648,340898784,4214400,11106.0,7821248.0
1999-08-12,336096608,391312800,331295200,391312800,2675300,12749.0,7821248.0
1999-08-13,379309568,379309568,352901920,352901920,3040200,11497.0,7821248.0
1999-08-16,336097376,364905568,326494528,338497984,2629400,11028.0,7821248.0
1999-08-17,338497888,338497888,288083296,288083296,4083300,9385.0,7821248.0
1999-08-18,264076608,288083456,244870832,276080032,4754500,8994.0,7821248.0
1999-08-19,288083200,314490752,285682720,314491040,2842400,10246.0,7821248.0
1999-08-20,312090112,312090112,280881216,288083296,2787700,9385.0,7821248.0
1999-08-23,300086944,312090240,288083328,312090240,3710600,10168.0,7821248.0
1999-08-24,326494176,326494176,300086624,309689472,3549500,10089.0,7821248.0
1999-08-25,326494048,326494048,300086432,300086432,3228300,9777.0,7821248.0
1999-08-26,309689600,309689600,290484096,297686304,3083600,9698.0,7821248.0
1999-08-27,288083008,295285088,268877504,280880928,3662100,9151.0,7821248.0
1999-08-30,264076112,290483680,264076112,280880928,2494100,9151.0,7821248.0
1999-08-31,280881024,324093376,280881024,324093376,6968700,10520.0,7821248.0
1999-09-01,302487552,343299552,295285536,295285536,5716300,9620.0,7821248.0
1999-09-02,290483680,312089856,268877536,285682496,3005200,9268.0,7821248.0
1999-09-03,280880640,288082976,273678560,278480128,2096100,9073.0,7821248.0
1999-09-06,252072656,288083008,252072656,280880928,1818400,9151.0,7821248.0
1999-09-07,283281824,283281824,268877824,268877792,1076800,8721.0,7821248.0
1999-09-08,268877696,283281728,268877696,283281728,2463100,9229.0,7821248.0
1999-09-09,283282112,283282112,271278560,271278560,1360000,8838.0,7821248.0
1999-09-10,273678784,273678784,264076208,264076208,1637100,8603.0,7821248.0
1999-09-13,261675456,261675456,244870496,256873968,2482500,8369.0,7821248.0
1999-09-14,252072592,268877504,244870464,259274752,2913100,8408.0,7821248.0
1999-09-15,259274944,259274944,244870848,249672288,2200800,8134.0,7821248.0
1999-09-16,244870656,252072720,240069248,240069248,2173400,7782.0,7821248.0
1999-09-17,228065840,228065840,216062416,218463088,2570200,7117.0,7821248.0
1999-09-20,218463216,218463216,196856928,199257584,3863900,6492.0,7821248.0
1999-09-21,199257312,216062208,192055184,213661504,4985100,6961.0,7821248.0
1999-09-22,201658048,225664960,201658048,216062288,2623800,7039.0,7821248.0
1999-09-27,213661664,213661664,194456016,194456016,1089900,6335.0,7821248.0
1999-09-28,184853392,206459616,184853392,206459824,2022100,6726.0,7821248.0
1999-09-29,206459456,206459456,189654544,189654544,941400,6179.0,7821248.0
1999-09-30,184853184,194456016,182452624,194456016,2009100,6335.0,7821248.0
1999-10-01,189654800,199257696,180052080,180052080,1003000,5866.0,7821248.0
1999-10-04,192055168,204058608,189654544,189654544,1448500,6179.0,7821248.0
1999-10-05,192055424,192055424,175250800,175250624,1162600,5710.0,7821248.0
1999-10-06,170449280,175250800,168048704,175250624,1190100,5710.0,7821248.0
1999-10-07,182452864,182452864,172850192,182452864,1161500,5905.0,7821248.0
1999-10-08,184853584,184853584,180052160,182452864,1257700,5944.0,7821248.0
1999-10-11,189654816,189654816,177651440,182452864,1351200,5905.0,7821248.0
1999-10-12,180052176,206459616,180052176,206459824,2753100,6687.0,7821248.0
1999-10-13,228065792,228065792,194456016,194456016,1702500,6335.0,7821248.0
1999-10-14,194455920,196856592,189654528,192055216,812800,6218.0,7821248.0
1999-10-15,184853840,194456432,182452960,184853648,2137300,5983.0,7821248.0
1999-10-18,182452544,187254144,180052080,180052080,1399100,5866.0,7821248.0
1999-10-19,180051904,182452512,175250512,177651296,1296200,5788.0,7821248.0
1999-10-20,177651440,184853536,175250624,180052080,1368400,5866.0,7821248.0
1999-10-21,177651744,189655040,177651744,184853648,2172100,6022.0,7821248.0
1999-10-22,184853568,204059104,184853568,201658368,2656900,6570.0,7821248.0
1999-10-25,204059408,204059408,182453040,187254432,2485500,6101.0,7821248.0
1999-10-26,189654816,189654816,172850192,182452864,1257100,5944.0,7821248.0
1999-10-27,180052176,206459616,175250752,206459824,3287500,6726.0,7821248.0
1999-10-28,204059408,204059408,184853824,187254432,3441100,6061.0,7821248.0
1999-10-29,196857408,196857408,187254432,187254432,1336400,6101.0,7821248.0
1999-11-01,187253840,196856592,187253840,192055216,1071600,6218.0,7821248.0
1999-11-02,189654528,192055216,184853152,192055216,1758800,6257.0,7821248.0
1999-11-03,189655040,189655040,184853840,184853648,1267700,6022.0,7821248.0
1999-11-04,189654592,196856800,184853248,196856800,2942900,6413.0,7821248.0
1999-11-05,204058672,204058672,189654528,192055216,2079500,6257.0,7821248.0
1999-11-08,187254432,194456608,184853824,187254432,2613500,6101.0,7821248.0
1999-11-09,187254352,189655040,184853840,184853648,1125900,5983.0,7821248.0
1999-11-10,184853840,189655040,184853840,184853648,1196800,6022.0,7821248.0
1999-11-11,184853536,184853536,180052080,180052080,2919400,5866.0,7821248.0
1999-11-12,187254336,206459616,187254336,206459824,4064400,6726.0,7821248.0
1999-11-15,237668480,237668480,237668480,237668464,3968200,7704.0,7821248.0
1999-11-16,237668640,264076048,206459616,242470032,8695100,7899.0,7821248.0
1999-11-17,264076576,264076576,206459616,206459824,3812100,6726.0,7821248.0
1999-11-18,218463024,220863680,194455936,196856800,2469400,6413.0,7821248.0
1999-11-19,189654864,211261136,189654864,201658368,1558800,6570.0,7821248.0
1999-11-22,194456016,201657984,184853072,189654544,1712200,6140.0,7821248.0
1999-11-23,189654720,216062080,189654720,216062288,2140200,7039.0,7821248.0
1999-11-24,213661504,237668496,211260592,213661504,3863100,6961.0,7821248.0
1999-11-25,216062128,216062128,192055216,192055216,2316800,6257.0,7821248.0
1999-11-26,189655040,204059184,184853840,184853648,2794200,6022.0,7821248.0
1999-11-29,182452960,201658528,180052256,184853648,2429200,6022.0,7821248.0
1999-11-30,189655248,189655248,180052432,187254432,3114400,6101.0,7821248.0
1999-12-01,189654800,189654800,180052080,180052080,1658700,5866.0,7821248.0
1999-12-02,177651296,180051904,175250512,177651296,2092200,5788.0,7821248.0
1999-12-03,180052080,187254144,177651440,180052080,1890000,5866.0,7821248.0
1999-12-06,182452400,182452400,170449056,170449056,1277500,5553.0,7821248.0
1999-12-07,163246912,163246912,146442096,146442096,3161200,4771.0,7821248.0
1999-12-08,134438544,134438544,124835800,124835800,4463200,4067.0,7821248.0
1999-12-09,108031240,134438880,108031240,132038160,4729600,4263.0,7821248.0
1999-12-10,120034704,144041760,120034704,132038160,3377100,4302.0,7821248.0
1999-12-13,148843040,148843040,132038072,148842880,3329400,4810.0,7821248.0
1999-12-14,151243488,163247104,151243488,153644336,4766600,5006.0,7821248.0
1999-12-15,156045360,156045360,132038488,139240416,4000300,4536.0,7821248.0
1999-12-16,124836136,144041648,124836136,134438832,1848100,4380.0,7821248.0
1999-12-17,134438544,136839136,122435208,124835800,2199200,4067.0,7821248.0
1999-12-20,124835848,127236432,122435136,122435016,1071900,3950.0,7821248.0
1999-12-21,112832608,115233160,105630520,105630416,2103500,3441.0,7821248.0
1999-12-22,105630728,120035032,100829320,120034912,1925900,3872.0,7821248.0
1999-12-23,127236968,127236968,115233568,115233448,1787600,3754.0,7821248.0
1999-12-24,115233400,120034888,100829184,112832664,1400200,3676.0,7821248.0
1999-12-27,112832528,115233088,100828976,108031088,1878500,3520.0,7821248.0
1999-12-28,93627256,93627256,93627256,93627160,1487500,3011.0,7821248.0
2000-01-04,79222816,79222816,79222816,79222672,359500,2581.0,7821248.0
2000-01-05,72020840,91226376,72020840,91226376,6107800,2933.0,7821248.0
2000-01-06,100829024,103229736,96027712,103229632,3577500,3363.0,7821248.0
2000-01-07,105630944,105630944,91226560,96027952,4275800,3089.0,7821248.0
2000-01-10,84024488,91226584,84024488,88825704,1903300,2894.0,7821248.0
2000-01-11,86425104,91226584,84024488,88825704,1626500,2855.0,7821248.0
2000-01-12,88825632,91226416,79222952,86424920,1167300,2777.0,7821248.0
2000-01-13,84024048,84024048,79222744,84024128,2046100,2698.0,7821248.0
2000-01-14,84024040,86424832,79222720,81623344,921000,2659.0,7821248.0
2000-01-17,79222744,84024048,76822168,84024128,1081000,2698.0,7821248.0
2000-01-18,81623920,81623920,76822592,76822448,1227600,2503.0,7821248.0
2000-01-19,79222744,84024048,72020696,84024128,2018300,2698.0,7821248.0
2000-01-20,76822472,79223240,74421776,74421776,1608600,2425.0,7821248.0
2000-01-21,72021048,76822592,72021048,76822448,673000,2464.0,7821248.0
2000-01-24,76822472,79223240,74421776,74421776,1104300,2425.0,7821248.0
2000-01-25,69620376,79223240,69620376,74421776,2351800,2425.0,7821248.0
2000-01-26,76822592,79223152,74421816,76822448,1700600,2464.0,7821248.0
2000-01-27,74421776,79223240,72021008,74421776,1672100,2425.0,7821248.0
2000-01-28,76822064,79222816,76822064,79222672,2926000,2542.0,7821248.0
2000-01-31,79223152,79223152,74421816,76822448,1431200,2503.0,7821248.0
2000-02-01,74421448,79222816,74421448,79222672,1710000,2542.0,7821248.0
2000-02-02,81623328,81623328,79222720,81623344,1755000,2620.0,7821248.0
2000-02-03,81623344,81623344,79222816,79222672,2093200,2581.0,7821248.0
2000-02-07,79222896,91226376,76822184,91226376,1925900,2933.0,7821248.0
2000-02-08,96028152,103230192,96028152,98428736,3243900,3168.0,7821248.0
2000-02-09,98428432,100829040,86425040,91226376,2321200,2972.0,7821248.0
2000-02-10,91226416,93627128,81623584,86424920,1642000,2816.0,7821248.0
2000-02-11,79222720,84024040,79222720,81623344,1522700,2659.0,7821248.0
2000-02-14,81623792,81623792,74421776,74421776,1582800,2425.0,7821248.0
2000-02-15,74421776,79223240,74421776,74421776,1359200,2425.0,7821248.0
2000-02-16,76822592,79223152,76822592,76822448,1345900,2464.0,7821248.0
2000-02-17,76822592,79223152,74421816,76822448,1453500,2503.0,7821248.0
2000-02-18,76822416,88825880,76822416,88825704,2053100,2855.0,7821248.0
2000-02-21,100829256,100829256,88825880,88825704,5638500,2894.0,7821248.0
2000-02-22,84024120,84024120,79222816,79222672,1313800,2542.0,7821248.0
2000-02-23,74421640,88825880,74421640,88825704,1246700,2894.0,7821248.0
2000-02-24,84024120,84024120,79222816,79222672,1466300,2581.0,7821248.0
2000-02-25,76822240,91226416,76822240,86424920,2395800,2777.0,7821248.0
2000-02-28,86425040,91226376,81623696,91226376,2536800,2972.0,7821248.0
2000-02-29,93627184,98428744,88825880,88825704,2750400,2894.0,7821248.0
2000-03-02,88825752,96027800,88825752,91226376,2444100,2972.0,7821248.0
2000-03-03,91226560,93627256,88825768,93627160,2037200,3011.0,7821248.0
2000-03-06,91226336,105630520,91226336,105630416,4073200,3441.0,7821248.0
2000-03-07,120034440,122435136,120034440,122435016,1953100,3950.0,7821248.0
2000-03-08,136839776,139240560,136839776,139240416,4095900,4536.0,7821248.0
2000-03-09,160846576,160846576,160846576,160846576,959500,5201.0,7821248.0
2000-03-10,182452864,182452864,182452864,182452864,623400,5944.0,7821248.0
2000-03-13,208860608,208860608,208860608,208860608,753200,6804.0,7821248.0
2000-03-14,240069248,240069248,240069248,240069248,5848500,7821.0,7821248.0
2000-03-15,276080032,276080032,276080032,276080032,3038900,8994.0,7821248.0
2000-03-16,316891232,316891232,235267664,235267680,17984200,7665.0,7821248.0
2000-03-17,201658368,201658368,201658368,201658368,688700,6531.0,7821248.0
2000-03-20,170449056,170449056,170449056,170449056,323200,5553.0,7821248.0
2000-03-21,146442160,196856800,146442160,196856800,18895100,6374.0,7821248.0
2000-03-22,168048432,192055120,168048432,168048256,11514900,5475.0,7821248.0
2000-03-23,194456240,194456240,168048544,180052080,5840000,5866.0,7821248.0
2000-03-24,153644304,180051824,153644304,170449056,6486700,5514.0,7821248.0
2000-03-27,168048512,177651280,153644336,153644336,4385900,5006.0,7821248.0
2000-03-28,156045360,156045360,139240560,139240416,6087600,4536.0,7821248.0
2000-03-29,132038160,160846576,132038160,160846576,5334900,5201.0,7821248.0
2000-03-30,182452512,182452512,151243536,151243552,9611900,4927.0,7821248.0
2000-03-31,144041872,151244192,141641344,141641200,3385600,4575.0,7821248.0
2000-04-03,136839376,146442192,127236592,127236592,4507700,4145.0,7821248.0
2000-04-04,122435648,122435648,115233568,115233448,2657900,3754.0,7821248.0
2000-04-06,108030904,124835848,108030904,122435016,2943300,3989.0,7821248.0
2000-04-07,117634064,141641056,117634064,139240416,3931500,4536.0,7821248.0
2000-04-10,141641056,156045360,139240560,139240416,4363700,4497.0,7821248.0
2000-04-11,141640880,144041520,127236744,129637376,4356800,4223.0,7821248.0
2000-04-12,139239920,148842720,129637280,146442096,5051000,4771.0,7821248.0
2000-04-14,141640688,153644128,141640688,146442096,4140900,4732.0,7821248.0
2000-04-17,136839136,141640688,124835800,124835800,2831200,4028.0,7821248.0
2000-04-18,127236680,136839504,127236680,134438832,2764100,4341.0,7821248.0
2000-04-19,134438832,141640848,134438832,134438832,2991500,4380.0,7821248.0
2000-04-20,136839376,141640656,127236592,127236592,2790100,4145.0,7821248.0
2000-04-21,132038136,132038136,122435376,129637376,3094900,4184.0,7821248.0
2000-04-24,129637480,139240320,124836136,134438832,3707600,4380.0,7821248.0
2000-04-25,129637504,136839376,129637504,129637376,1499500,4223.0,7821248.0
2000-04-26,127237128,129637704,120035032,120034912,2288500,3911.0,7821248.0
2000-04-27,120034888,120034888,112832776,112832664,2006300,3676.0,7821248.0
2000-04-28,115233424,127237056,115233424,117634232,4290000,3832.0,7821248.0
2000-05-02,112832872,120034904,112832872,117634232,1824500,3832.0,7821248.0
2000-05-03,122435648,122435648,115233568,115233448,1471100,3715.0,7821248.0
2000-05-04,115233568,120034880,112832800,115233448,2486300,3754.0,7821248.0
2000-05-08,115233424,122435480,115233424,117634232,2559900,3793.0,7821248.0
2000-05-09,112832800,115233568,112832800,115233448,1463000,3715.0,7821248.0
2000-05-10,108031088,110431760,108031088,108031088,2061000,3520.0,7821248.0
2000-05-12,108030856,108030856,100828848,100828848,2662700,3285.0,7821248.0
2000-05-15,93627184,96027960,88825880,88825704,1896900,2894.0,7821248.0
2000-05-16,84024064,103229736,84024064,103229632,1130900,3324.0,7821248.0
2000-05-17,117634112,117634112,117634112,117634232,897000,3793.0,7821248.0
2000-05-18,120034312,120034312,100828848,100828848,3069500,3246.0,7821248.0
2000-05-19,86424736,105630312,86424736,100828848,1514800,3285.0,7821248.0
2000-05-22,93627184,98428744,88825880,88825704,1004700,2894.0,7821248.0
2000-05-23,84024240,96027800,81623696,91226376,1173600,2972.0,7821248.0
2000-05-24,81623584,91226416,81623584,86424920,2664000,2816.0,7821248.0
2000-05-25,88825952,98428656,88825952,96027952,1473500,3128.0,7821248.0
2000-05-26,98428744,98428744,88825880,88825704,918000,2894.0,7821248.0
2000-05-29,81623584,91226416,81623584,86424920,807800,2777.0,7821248.0
2000-05-30,91226376,91226376,84024240,91226376,1540200,2933.0,7821248.0
2000-05-31,91226560,93627256,91226560,93627160,2223300,3011.0,7821248.0
2000-06-01,96027960,96027960,86425104,88825704,1596500,2855.0,7821248.0
2000-06-02,86425104,93627184,86425104,88825704,1953700,2894.0,7821248.0
2000-06-05,91226104,100828848,91226104,100828848,2919300,3285.0,7821248.0
2000-06-07,96027472,108030856,96027472,100828848,2486500,3285.0,7821248.0
2000-06-08,108031512,108031512,93627256,93627160,2324600,3050.0,7821248.0
2000-06-09,96028048,96028048,91226560,96027952,1289800,3089.0,7821248.0
2000-06-12,93627352,96028048,93627352,96027952,1208300,3089.0,7821248.0
2000-06-13,96027856,96027856,91226560,93627160,909600,3050.0,7821248.0
2000-06-14,93627184,93627184,88825880,88825704,1211400,2894.0,7821248.0
2000-06-15,86425040,91226376,86425040,91226376,960600,2972.0,7821248.0
2000-06-16,93627184,93627184,88825880,88825704,495900,2894.0,7821248.0
2000-06-19,86425104,88825880,84024488,88825704,1014600,2855.0,7821248.0
2000-06-20,84024488,93627184,84024488,88825704,1186300,2855.0,7821248.0
2000-06-21,86425088,93627128,86425088,86424920,1241000,2816.0,7821248.0
2000-06-22,91226416,91226416,86425088,86424920,424500,2816.0,7821248.0
2000-06-23,91226416,91226416,86425088,86424920,595000,2816.0,7821248.0
2000-06-26,86425104,91226584,86425104,88825704,1108900,2894.0,7821248.0
2000-06-27,93627184,93627184,88825880,88825704,723200,2855.0,7821248.0
