신한지주(055550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2001-11-27,15980,15980,15165,15644,2767440,4765210.0,292344192.0
2001-11-28,15451,15451,14492,15021,2924150,4575187.0,292344192.0
2001-11-29,14780,14972,14156,14637,2612560,4458249.0,292344192.0
2001-11-30,14924,15451,14780,15213,2559040,4633655.0,292344192.0
2001-12-03,15260,15403,14588,15069,1635070,4589804.0,292344192.0
2001-12-04,14780,15260,14684,15261,1208340,4648273.0,292344192.0
2001-12-05,15452,16076,15069,15452,2905980,4706741.0,292344192.0
2001-12-06,16027,16027,15116,15117,2602620,4604421.0,292344192.0
2001-12-07,15261,15836,15117,15740,1677100,4794445.0,292344192.0
2001-12-10,16028,16124,15165,15356,1453660,4677507.0,292344192.0
2001-12-11,14972,15308,14684,14925,977020,4545952.0,292344192.0
2001-12-12,14492,15308,14396,15213,1584540,4633655.0,292344192.0
2001-12-13,15403,15547,15068,15213,2550720,4633655.0,292344192.0
2001-12-14,14972,15403,14780,15261,1464850,4648273.0,292344192.0
2001-12-17,14684,15260,14588,14829,792790,4516718.0,292344192.0
2001-12-18,15164,15355,14444,14877,971460,4531335.0,292344192.0
2001-12-19,14972,15068,14540,14589,1094010,4443632.0,292344192.0
2001-12-20,14588,15355,14444,15261,1345460,4648273.0,292344192.0
2001-12-21,15020,15020,14636,14973,1162240,4560569.0,292344192.0
2001-12-24,14876,15212,14780,14877,951220,4531335.0,292344192.0
2001-12-26,14925,15692,14925,15692,1504680,4779828.0,292344192.0
2001-12-27,15309,16460,15069,16316,2481240,4969851.0,292344192.0
2001-12-28,16796,17324,16652,16844,2691700,5130641.0,292344192.0
2002-01-02,16892,17468,16700,17468,1776540,5320664.0,292344192.0
2002-01-03,17467,18859,17371,18620,3224395,5671477.0,292344192.0
2002-01-04,18619,19435,18619,19388,3003346,5905353.0,292344192.0
2002-01-07,19387,20058,18475,19628,2850214,5978439.0,292344192.0
2002-01-08,19627,19627,17947,18332,1882952,5583774.0,292344192.0
2002-01-09,17995,19483,17851,19196,2201196,5846884.0,292344192.0
2002-01-10,19195,19195,17899,17900,1898220,5452219.0,292344192.0
2002-01-11,17948,18236,16508,16892,3277825,5145258.0,292344192.0
2002-01-14,16604,17516,16604,17468,1743672,5320664.0,292344192.0
2002-01-15,16988,17084,16172,16364,2512579,4984468.0,292344192.0
2002-01-16,16412,16604,15932,16028,1730102,4882148.0,292344192.0
2002-01-17,15836,17228,15740,16988,3090626,5174492.0,292344192.0
2002-01-18,16988,17756,16796,17228,2406794,5247578.0,292344192.0
2002-01-21,17467,17947,17179,17948,2102912,5466836.0,292344192.0
2002-01-22,17660,17948,17180,17276,1782055,5262195.0,292344192.0
2002-01-23,17180,17900,16988,17468,2045730,5320664.0,292344192.0
2002-01-24,17947,18187,17611,18140,1962061,5525305.0,292344192.0
2002-01-25,18619,19195,18427,19100,3562564,5817649.0,292344192.0
2002-01-28,19339,19435,18427,19196,2819544,5846884.0,292344192.0
2002-01-29,19195,19291,18331,18428,1430281,5613008.0,292344192.0
2002-01-30,17948,17948,16988,17276,1835656,5262195.0,292344192.0
2002-01-31,17660,17756,16892,16940,1804603,5159875.0,292344192.0
2002-02-01,17132,17372,16652,16700,1535645,5086789.0,292344192.0
2002-02-04,16796,16796,16028,16076,1589818,4896765.0,292344192.0
2002-02-05,16124,17036,15932,16988,1920357,5174492.0,292344192.0
2002-02-06,16604,16844,16460,16460,1432567,5013703.0,292344192.0
2002-02-07,16508,16652,16316,16316,1278313,4969851.0,292344192.0
2002-02-08,16604,16700,16172,16556,983208,5042937.0,292344192.0
2002-02-14,17275,17755,16987,17756,2194180,5408368.0,292344192.0
2002-02-15,17324,17372,17036,17132,2032402,5218344.0,292344192.0
2002-02-18,17132,17324,16892,16940,1440134,5159875.0,292344192.0
2002-02-19,17276,17468,16892,16892,2292304,5145258.0,292344192.0
2002-02-20,16700,16892,16412,16460,1415119,5013703.0,292344192.0
2002-02-21,16796,16988,16508,16796,1473497,5116023.0,292344192.0
2002-02-22,16508,16940,16460,16892,1545568,5145258.0,292344192.0
2002-02-25,17276,17564,17084,17324,1811065,5276813.0,292344192.0
2002-02-26,17516,17756,17036,17036,2066603,5189109.0,292344192.0
2002-02-27,17084,17516,17084,17420,1781457,5306047.0,292344192.0
2002-02-28,17372,17372,16892,17180,2739290,5232961.0,292344192.0
2002-03-04,17468,17612,16844,16892,2780601,5145258.0,292344192.0
2002-03-05,17276,17372,16940,16940,1646600,5159875.0,292344192.0
2002-03-06,17228,17276,16988,17036,1157767,5189109.0,292344192.0
2002-03-07,17036,17132,16364,16460,2316866,5013703.0,292344192.0
2002-03-08,16364,16460,15644,15740,2880117,4794445.0,292344192.0
2002-03-11,15836,15836,15452,15644,2090682,4765210.0,292344192.0
2002-03-12,15692,16172,15692,16076,1806016,4896765.0,292344192.0
2002-03-13,16316,16940,16172,16748,2070191,5101406.0,292344192.0
2002-03-14,16748,16988,16556,16988,2147247,5174492.0,292344192.0
2002-03-15,16892,17132,16748,16940,2174189,5159875.0,292344192.0
2002-03-18,17084,17084,16700,16796,1767667,5116023.0,292344192.0
2002-03-19,16796,17132,16508,17084,2080439,5203727.0,292344192.0
2002-03-20,17276,17468,16892,16940,2721175,5159875.0,292344192.0
2002-03-21,16796,17180,16796,16796,2016448,5116023.0,292344192.0
2002-03-22,16891,17995,16795,17708,3594540,5393750.0,292344192.0
2002-03-25,17852,17948,16892,16892,2183601,5145258.0,292344192.0
2002-03-26,16844,16892,16556,16796,1321238,5116023.0,292344192.0
2002-03-27,16700,17180,16556,16556,1106762,5042937.0,292344192.0
2002-03-28,16700,17228,16700,16748,1432700,5101406.0,292344192.0
2002-03-29,16700,16844,16316,16556,1188180,5042937.0,292344192.0
2002-04-01,16508,16556,15548,15644,1336100,4765210.0,292344192.0
2002-04-02,15692,16172,15644,15788,1150800,4809062.0,292344192.0
2002-04-03,15788,16556,15788,16556,2087646,5042937.0,292344192.0
2002-04-04,16507,17851,16411,17756,3484854,5408368.0,292344192.0
2002-04-08,18715,19387,18043,18044,7301145,5496071.0,292344192.0
2002-04-09,18139,18331,17611,17852,2258663,5437602.0,292344192.0
2002-04-10,17564,17660,16988,17180,1399480,5232961.0,292344192.0
2002-04-11,16987,18523,16987,18284,4287591,5569157.0,292344192.0
2002-04-12,18187,19531,18043,18908,5019217,5759181.0,292344192.0
2002-04-15,19195,19339,18811,18908,2685527,5759181.0,292344192.0
2002-04-16,18907,19003,18379,18860,1944896,5744563.0,292344192.0
2002-04-17,18955,19291,18907,19052,2468654,5803032.0,292344192.0
2002-04-18,19148,20107,19052,19771,3571700,6022290.0,292344192.0
2002-04-19,19770,19914,19243,19244,2355021,5861501.0,292344192.0
2002-04-22,19243,20298,19195,19244,3205148,5861501.0,292344192.0
2002-04-23,19243,19339,18715,19052,1335625,5803032.0,292344192.0
2002-04-24,19147,19243,18619,19196,1154781,5846884.0,292344192.0
2002-04-25,18043,18811,17995,18044,1534336,5496071.0,292344192.0
2002-04-26,17755,18427,17467,18044,1250868,5496071.0,292344192.0
2002-04-29,17756,17852,17228,17276,1380836,5262195.0,292344192.0
2002-04-30,17276,17372,16268,16796,2241277,5116023.0,292344192.0
2002-05-02,16987,18379,16843,17852,2187029,5437602.0,292344192.0
2002-05-03,17467,18331,17323,18140,1602104,5525305.0,292344192.0
2002-05-06,17755,17947,17515,17660,1155430,5379133.0,292344192.0
2002-05-07,17324,17468,16700,17228,1602170,5247578.0,292344192.0
2002-05-08,17275,17995,17275,17708,1258082,5393750.0,292344192.0
2002-05-09,18235,18475,17563,17564,2245109,5349899.0,292344192.0
2002-05-10,17755,18331,17467,17756,1380171,5408368.0,292344192.0
2002-05-13,17467,18235,17467,18092,758830,5510688.0,292344192.0
2002-05-14,18235,18475,17563,18092,1355570,5510688.0,292344192.0
2002-05-15,18235,18955,18187,18812,1912130,5729946.0,292344192.0
2002-05-16,18811,18859,18283,18428,702940,5613008.0,292344192.0
2002-05-17,18475,18715,18331,18332,1505560,5583774.0,292344192.0
2002-05-20,18331,18523,17995,18332,2044169,5583774.0,292344192.0
2002-05-21,17995,18763,17755,17756,1743900,5408368.0,292344192.0
2002-05-22,17851,19147,17707,19148,2206911,5832267.0,292344192.0
2002-05-23,19147,19243,18715,18812,2729773,5729946.0,292344192.0
2002-05-24,18907,19291,18811,18812,1485576,5729946.0,292344192.0
2002-05-27,18619,19435,18427,18812,1214544,5729946.0,292344192.0
2002-05-28,19003,19099,18379,18668,925081,5686095.0,292344192.0
2002-05-29,18571,18571,17803,18092,1445745,5510688.0,292344192.0
2002-05-30,18187,18715,17995,18284,1220901,5569157.0,292344192.0
2002-05-31,18236,18524,17372,17468,1311890,5320664.0,292344192.0
2002-06-03,17275,17755,17083,17660,685410,5379133.0,292344192.0
2002-06-04,17467,18043,17131,17948,626220,5466836.0,292344192.0
2002-06-05,18235,18667,18235,18332,1613468,5583774.0,292344192.0
2002-06-07,17899,18331,17707,18332,1280170,5583774.0,292344192.0
2002-06-10,18667,18667,18331,18428,496120,5613008.0,292344192.0
2002-06-11,18139,18235,17851,17948,1116649,5466836.0,292344192.0
2002-06-12,18235,18235,17755,18140,1426340,5525305.0,292344192.0
2002-06-14,18331,18619,18139,18236,969768,5554540.0,292344192.0
2002-06-17,18235,18283,17707,17756,651387,5408368.0,292344192.0
2002-06-18,17947,18139,17611,17708,1167673,5393750.0,292344192.0
2002-06-19,17564,17756,17180,17228,1677620,5247578.0,292344192.0
2002-06-20,16988,17852,16988,17468,713410,5320954.0,292360083.0
2002-06-21,17132,17516,17084,17276,821490,5262481.0,292360083.0
2002-06-24,17180,17564,16988,17468,796614,5320954.0,292360083.0
2002-06-25,17180,17612,16796,16796,857899,5116301.0,292360083.0
2002-06-26,16412,16412,14877,15932,1443885,4853177.0,292360083.0
2002-06-27,16028,16124,15261,15500,1104201,4721615.0,292360083.0
2002-06-28,15836,16700,15644,16316,1582842,4970121.0,292360083.0
2002-07-02,15644,15980,15356,15884,1564720,4838559.0,292360083.0
2002-07-03,15836,16124,15596,16028,1440682,4882413.0,292360083.0
2002-07-04,16124,16172,15740,16124,1156146,4911649.0,292360083.0
2002-07-05,16076,16796,15980,16412,1979245,4999357.0,292360083.0
2002-07-08,16652,16892,16124,16220,1482733,4940885.0,292360083.0
2002-07-09,16220,16796,16124,16796,1326862,5116301.0,292360083.0
2002-07-10,16700,16988,16460,16748,768494,5101683.0,292360083.0
2002-07-11,16508,16796,16220,16220,1016199,4940885.0,292360083.0
2002-07-12,16556,17228,16508,16652,1637239,5072447.0,292360083.0
2002-07-15,16988,17228,16700,16700,1008575,5087065.0,292360083.0
2002-07-16,16652,17036,16316,16508,823165,5028593.0,292360083.0
2002-07-18,16652,16748,16364,16652,734940,5072447.0,292360083.0
2002-07-19,16508,16556,15980,16172,1104025,4926267.0,292360083.0
2002-07-22,15069,16076,15069,15452,1194295,4706997.0,292360083.0
2002-07-23,15452,16220,15213,16220,529150,4940885.0,292360083.0
2002-07-24,15596,16220,15596,15980,930095,4867795.0,292360083.0
2002-07-25,16460,16844,16364,16412,1306982,4999357.0,292360083.0
2002-07-26,16700,16796,15740,15836,1057571,4823941.0,292360083.0
2002-07-29,16220,16220,15788,15836,859622,4823941.0,292360083.0
2002-07-30,16316,16604,16316,16604,659380,5057829.0,292360083.0
2002-07-31,16364,16508,15980,16124,1171172,4911649.0,292360083.0
2002-08-01,16028,16124,15404,15596,1056710,4750851.0,292360083.0
2002-08-02,15356,15548,15213,15452,904580,4706997.0,292360083.0
2002-08-05,15260,15355,14732,15165,1040082,4619289.0,292360083.0
2002-08-06,14493,17420,14493,17420,1114500,5306336.0,292360083.0
2002-08-07,15884,16124,15404,15404,1698085,4692379.0,292360083.0
2002-08-08,15452,15644,15309,15548,1229763,4736233.0,292360083.0
2002-08-09,15836,16028,15500,15500,799812,4721615.0,292360083.0
2002-08-12,15260,15547,15020,15069,1360829,4590053.0,292360083.0
2002-08-13,15164,15260,14924,15261,782387,4648525.0,292360083.0
2002-08-14,14876,15499,14876,15213,1023931,4633907.0,292360083.0
2002-08-16,15500,15836,15452,15740,1256490,4794705.0,292360083.0
2002-08-19,15644,15884,15356,15404,736617,4692379.0,292360083.0
2002-08-20,15740,15884,15644,15644,1166973,4765469.0,292360083.0
2002-08-21,15788,15932,15548,15932,794870,4853177.0,292360083.0
2002-08-22,16172,16412,16028,16220,1618500,4940885.0,292360083.0
2002-08-23,16508,16652,16316,16412,1046500,4999357.0,292360083.0
2002-08-26,16124,16748,16124,16556,767070,5043211.0,292360083.0
2002-08-27,16700,16700,16172,16316,835331,4970121.0,292360083.0
2002-08-28,16316,16556,16220,16316,980224,4970121.0,292360083.0
2002-08-29,16172,16172,16028,16172,618723,4926267.0,292360083.0
2002-08-30,15980,16220,15788,16220,1104668,4940885.0,292360083.0
2002-09-02,16124,16316,16028,16268,1248502,4955503.0,292360083.0
2002-09-03,16268,16364,15836,15836,995658,4823941.0,292360083.0
2002-09-04,15547,15595,15164,15213,1542801,4633907.0,292360083.0
2002-09-05,15451,15499,15116,15117,794699,4604671.0,292360083.0
2002-09-06,14972,15116,14684,14973,1232971,4560817.0,292360083.0
2002-09-09,14876,15308,14876,15069,582524,4590053.0,292360083.0
2002-09-10,14877,15884,14877,15788,1264277,4809323.0,292360083.0
2002-09-11,16028,16028,15548,15932,680780,4853177.0,292360083.0
2002-09-12,16076,16220,15740,16220,1071561,4940885.0,292360083.0
2002-09-13,15788,15836,15452,15740,685570,4794705.0,292360083.0
2002-09-16,15595,15739,15068,15117,1112980,4604671.0,292360083.0
2002-09-17,15164,15355,14972,15213,1524773,4633907.0,292360083.0
2002-09-18,14684,14780,13772,14109,2498945,4297693.0,292360083.0
2002-09-19,13820,14108,13580,13821,2335651,4209985.0,292360083.0
2002-09-23,13532,13580,13196,13437,1754250,4093041.0,292360083.0
2002-09-24,13052,13772,13052,13533,1556068,4122277.0,292360083.0
2002-09-25,13148,14012,13148,13773,1864950,4195367.0,292360083.0
2002-09-26,14012,14156,13340,13725,1263690,4180749.0,292360083.0
2002-09-27,13532,14012,13532,13629,869784,4151513.0,292360083.0
2002-09-30,13340,13436,13148,13293,861060,4049187.0,292360083.0
2002-10-01,13052,13820,13052,13821,627756,4209985.0,292360083.0
2002-10-02,14060,14108,13772,14061,743226,4283075.0,292360083.0
2002-10-04,13532,14012,12956,13149,1976197,4005333.0,292360083.0
2002-10-07,13245,13245,12525,12765,1456870,3888389.0,292360083.0
2002-10-08,12477,12573,11853,12285,2160276,3742209.0,292360083.0
2002-10-09,12189,12333,11997,11997,2385130,3654501.0,292360083.0
2002-10-10,11709,11853,10989,10989,2515169,3347523.0,292360083.0
2002-10-11,11517,11709,11229,11421,2184320,3479085.0,292360083.0
2002-10-14,11949,12957,11853,12669,2359255,3859153.0,292360083.0
2002-10-15,12861,13053,12333,12765,1695801,3888400.0,292360869.0
2002-10-16,13100,13340,12764,13149,1960444,4005344.0,292360869.0
2002-10-17,13004,13580,12860,13533,1997203,4122288.0,292360869.0
2002-10-18,13820,14108,13628,14013,1937720,4268469.0,292360869.0
2002-10-21,13916,13916,13196,13341,894890,4063816.0,292360869.0
2002-10-22,13437,13533,12189,12333,2712075,3756837.0,292360869.0
2002-10-23,12285,12669,11949,12573,2635740,3829927.0,292360869.0
2002-10-24,12765,13293,12525,12669,2523088,3859163.0,292360869.0
2002-10-25,12189,12621,12141,12477,2335220,3800691.0,292360869.0
2002-10-28,12669,12957,12573,12861,1140388,3917636.0,292360869.0
2002-10-29,12620,13340,12620,13245,1447192,4034580.0,292360869.0
2002-10-30,13245,13293,12669,12765,943706,3888400.0,292360869.0
2002-10-31,12909,12909,12189,12333,1026306,3756837.0,292360869.0
2002-11-01,12285,12285,11517,11613,2042190,3537567.0,292360869.0
2002-11-04,11709,11949,11565,11805,2044015,3596039.0,292360869.0
2002-11-05,11901,12141,11613,11661,2367408,3552185.0,292360869.0
2002-11-06,11949,12333,11901,12333,1848749,3756837.0,292360869.0
2002-11-07,12429,13293,12141,12909,3018500,3932254.0,292360869.0
2002-11-08,12621,12957,12381,12957,1214974,3946872.0,292360869.0
2002-11-11,12765,12765,12477,12573,870186,3829927.0,292360869.0
2002-11-12,12189,12381,12141,12237,1241940,3727601.0,292360869.0
2002-11-13,12285,12429,12093,12333,1012224,3756837.0,292360869.0
2002-11-14,12237,12381,12045,12141,1399268,3698365.0,292360869.0
2002-11-15,12381,12621,12285,12429,1136262,3786073.0,292360869.0
2002-11-18,12429,12573,11997,12045,1337231,3669129.0,292360869.0
2002-11-19,12189,12525,12141,12477,1326192,3800691.0,292360869.0
2002-11-20,12381,12669,12333,12573,1203842,3829927.0,292360869.0
2002-11-21,12861,12957,12477,12477,1358212,3800691.0,292360869.0
2002-11-22,12717,12765,12237,12285,1778642,3742219.0,292360869.0
2002-11-25,12189,12477,12141,12333,1276041,3756837.0,292360869.0
2002-11-26,12381,12717,12285,12477,1789632,3800691.0,292360869.0
2002-11-27,12237,12669,12237,12669,838283,3859163.0,292360869.0
2002-11-28,12957,13053,12813,12957,2309048,3946872.0,292360869.0
2002-11-29,13052,13724,12812,13629,3219901,4151524.0,292360869.0
2002-12-02,13724,13820,13148,13437,2490690,4093052.0,292360869.0
2002-12-03,13340,13436,13196,13341,1358465,4063816.0,292360869.0
2002-12-04,13101,13101,12669,12717,1785602,3873782.0,292360869.0
2002-12-05,12572,13148,12572,13149,908720,4005344.0,292360869.0
2002-12-06,12861,13005,12813,12861,748244,3917636.0,292360869.0
2002-12-09,12861,13005,12525,12717,1242717,3873782.0,292360869.0
2002-12-10,12477,12669,12333,12573,1537959,3829927.0,292360869.0
2002-12-11,12621,12717,12477,12573,650642,3829927.0,292360869.0
2002-12-12,12717,13005,12621,12957,1747232,3946872.0,292360869.0
2002-12-13,13053,13293,12813,13005,1422480,3961490.0,292360869.0
2002-12-16,12765,12765,12477,12621,1249925,3844545.0,292360869.0
2002-12-17,12765,13053,12717,13053,1259350,3976108.0,292360869.0
2002-12-18,12956,13436,12956,13293,1798413,4049198.0,292360869.0
2002-12-20,13196,13436,13148,13437,1325630,4093052.0,292360869.0
2002-12-23,13580,13628,13100,13197,2038420,4019962.0,292360869.0
2002-12-24,13149,13341,12861,13053,931987,3976108.0,292360869.0
2002-12-26,13292,13436,13148,13341,1450403,4063816.0,292360869.0
2002-12-27,13053,13245,12381,12957,1133207,3946872.0,292360869.0
2002-12-30,12525,12717,11325,11901,1753075,3625275.0,292360869.0
2003-01-02,11853,12141,11661,12141,951006,3698365.0,292360869.0
2003-01-03,12381,12573,12237,12429,1508011,3786073.0,292360869.0
2003-01-06,12477,12717,12381,12669,1368315,3859163.0,292360869.0
2003-01-07,12813,12861,12189,12285,1136167,3742219.0,292360869.0
2003-01-08,12381,12477,12237,12285,821728,3742219.0,292360869.0
2003-01-09,12237,12285,11901,11901,1245019,3625278.0,292361125.0
2003-01-10,12045,12237,11517,11805,1302166,3596042.0,292361125.0
2003-01-13,11709,12189,11517,11949,1686944,3639896.0,292361125.0
2003-01-14,11901,12621,11661,12573,2450282,3829931.0,292361125.0
2003-01-15,12573,13053,12477,12669,2094312,3859167.0,292361125.0
2003-01-16,12285,12621,12237,12573,572378,3829931.0,292361125.0
2003-01-17,12429,12621,12285,12333,766260,3756840.0,292361125.0
2003-01-20,12045,12477,12045,12333,765143,3756840.0,292361125.0
2003-01-21,12333,12429,12237,12429,862603,3786077.0,292361125.0
2003-01-22,12285,12525,12189,12477,673422,3800695.0,292361125.0
2003-01-23,12621,13101,12573,12957,1694303,3946875.0,292361125.0
2003-01-24,13101,13245,12861,12909,1703950,3932257.0,292361125.0
2003-01-27,12621,12669,12477,12621,862017,3844549.0,292361125.0
2003-01-28,12621,13101,12525,13101,835893,3990729.0,292361125.0
2003-01-29,13101,13101,12381,12621,1566030,3844549.0,292361125.0
2003-01-30,12621,12717,12333,12573,893670,3829931.0,292361125.0
2003-02-03,12669,12717,12333,12669,687502,3859167.0,292361125.0
2003-02-04,12573,12669,12381,12573,625190,3829931.0,292361125.0
2003-02-05,12429,12861,12381,12573,757540,3829931.0,292361125.0
2003-02-06,12573,12765,12477,12765,927565,3888403.0,292361125.0
2003-02-07,12669,12813,12477,12573,523630,3829931.0,292361125.0
2003-02-10,12477,12573,12285,12477,893500,3800695.0,292361125.0
2003-02-11,12477,12573,12045,12237,1175383,3727604.0,292361125.0
2003-02-12,12381,12429,12189,12381,461199,3771459.0,292361125.0
2003-02-13,12477,12477,12093,12189,820390,3712986.0,292361125.0
2003-02-14,12141,12189,11949,12045,658123,3669132.0,292361125.0
2003-02-17,12333,12477,12285,12477,1023410,3800695.0,292361125.0
2003-02-18,12477,13005,12429,12909,1602450,3932257.0,292361125.0
2003-02-19,13053,13101,12573,12765,934960,3888403.0,292361125.0
2003-02-20,12573,12909,12573,12909,1106250,3932257.0,292361125.0
2003-02-21,12813,12909,12525,12765,638640,3888403.0,292361125.0
2003-02-24,12765,13005,12765,12861,962654,3917639.0,292361125.0
2003-02-25,12669,12813,12333,12477,1017130,3800695.0,292361125.0
2003-02-26,12333,12477,12237,12285,1084018,3742222.0,292361125.0
2003-02-27,12189,12285,12093,12093,1390411,3683750.0,292361125.0
2003-02-28,12189,12237,11949,12045,1035398,3669132.0,292361125.0
2003-03-03,11901,12237,11901,12237,574360,3727604.0,292361125.0
2003-03-04,11997,12045,11853,12045,618310,3669132.0,292361125.0
2003-03-05,11901,11901,11565,11661,804259,3552188.0,292361125.0
2003-03-06,11709,11805,11565,11661,1136280,3552188.0,292361125.0
2003-03-07,11517,11757,11421,11517,1252393,3508334.0,292361125.0
2003-03-10,11373,11469,11181,11277,719260,3435243.0,292361125.0
2003-03-11,10845,11036,10125,10174,2271750,3099028.0,292361125.0
2003-03-12,9693,9933,8685,9118,11566837,2777431.0,292361125.0
2003-03-13,9117,9318,8973,9262,4919899,2821285.0,292361125.0
2003-03-14,9693,10077,9549,9886,3255200,3011320.0,292361125.0
2003-03-17,9885,9933,9299,9550,2128681,2908993.0,292361125.0
2003-03-18,9981,10029,9587,9790,1545650,2982083.0,292361125.0
2003-03-19,9789,10125,9549,9598,2278364,2923611.0,292361125.0
2003-03-20,9789,10988,9789,10558,3244154,3215972.0,292361125.0
2003-03-21,10701,10940,10653,10798,3147680,3289063.0,292361125.0
2003-03-24,10893,10988,10701,10894,1742800,3318299.0,292361125.0
2003-03-25,10413,10701,10365,10606,2117177,3230590.0,292361125.0
2003-03-26,10653,10749,10461,10510,1856336,3201354.0,292361125.0
2003-03-27,10365,10461,10221,10366,636868,3157500.0,292361125.0
2003-03-28,10221,10317,9981,10078,2185082,3069792.0,292361125.0
2003-03-31,9789,9933,9741,9886,1164870,3011320.0,292361125.0
2003-04-01,9597,9885,9501,9886,1404364,3011320.0,292361125.0
2003-04-02,9885,9885,9597,9694,1674372,2952847.0,292361125.0
2003-04-03,10077,10269,9837,9934,1452961,3025938.0,292361125.0
2003-04-04,9885,10797,9693,10750,1935560,3274445.0,292361125.0
2003-04-07,10989,11133,10654,11037,3168254,3362153.0,292361125.0
2003-04-08,10654,11133,10606,10941,1555588,3332917.0,292361125.0
2003-04-09,11036,11084,10509,10654,1265017,3245208.0,292361125.0
2003-04-10,10557,10845,10557,10798,1593539,3289063.0,292361125.0
2003-04-11,10750,11373,10702,11229,2679808,3420625.0,292361125.0
2003-04-14,11325,11469,11085,11229,1925109,3420625.0,292361125.0
2003-04-15,11565,11565,11229,11325,1152023,3449861.0,292361125.0
2003-04-16,11613,11853,11421,11709,1770356,3566806.0,292361125.0
2003-04-17,11709,11949,11325,11805,943470,3596042.0,292361125.0
2003-04-18,11853,11997,11757,11901,679998,3625278.0,292361125.0
2003-04-21,11613,11997,11517,11757,584686,3581424.0,292361125.0
2003-04-22,11517,11661,11037,11133,1442472,3391389.0,292361125.0
2003-04-23,11133,11181,10894,10941,918536,3332917.0,292361125.0
2003-04-24,10846,11133,10846,10941,568210,3332917.0,292361125.0
