LG생활건강(051900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-04-26,40500,42000,40400,40600,147096,634099.0,15618197.0
2002-04-29,40200,40200,38900,39850,112050,622385.0,15618197.0
2002-04-30,40000,40200,38750,39800,100764,621604.0,15618197.0
2002-05-02,39800,41200,39800,41100,151498,641908.0,15618197.0
2002-05-03,41200,41200,40100,40500,120775,632537.0,15618197.0
2002-05-06,40500,41600,39550,39850,53820,622385.0,15618197.0
2002-05-07,39550,39750,38700,39750,43790,620823.0,15618197.0
2002-05-08,39500,39900,39100,39500,216182,616919.0,15618197.0
2002-05-09,39600,39800,39100,39450,227888,616138.0,15618197.0
2002-05-10,39050,39400,38050,38100,57378,595053.0,15618197.0
2002-05-13,37150,38700,37150,38450,54708,600520.0,15618197.0
2002-05-14,38450,39600,38450,39500,114560,616919.0,15618197.0
2002-05-15,39700,40700,39650,40650,90610,634880.0,15618197.0
2002-05-16,40700,40700,40200,40500,49620,632537.0,15618197.0
2002-05-17,40500,41500,40300,41300,99324,645032.0,15618197.0
2002-05-20,41500,42250,41100,41800,80400,652841.0,15618197.0
2002-05-21,42000,42100,39900,40500,72180,632537.0,15618197.0
2002-05-22,40500,40500,39100,40450,60420,631756.0,15618197.0
2002-05-23,40600,40600,39500,39600,25902,618481.0,15618197.0
2002-05-24,39900,40300,39700,39700,21159,620042.0,15618197.0
2002-05-27,40000,40000,39400,39500,10361,616919.0,15618197.0
2002-05-28,38300,39100,38300,39000,51263,609110.0,15618197.0
2002-05-29,38050,39000,37600,39000,51980,609110.0,15618197.0
2002-05-30,39000,39000,37850,38800,33280,605986.0,15618197.0
2002-05-31,38800,39000,37500,38000,74260,593491.0,15618197.0
2002-06-03,38300,38300,36950,37050,51200,578654.0,15618197.0
2002-06-04,37100,37700,36000,37700,37392,588806.0,15618197.0
2002-06-05,37550,38450,36000,36050,119660,563036.0,15618197.0
2002-06-07,36050,36500,35500,35800,125130,559131.0,15618197.0
2002-06-10,35700,36900,35700,36900,70336,576311.0,15618197.0
2002-06-11,36900,38200,36400,38200,87130,596615.0,15618197.0
2002-06-12,38200,42500,37600,42500,147310,663773.0,15618197.0
2002-06-14,41000,42000,39800,40000,138270,624728.0,15618197.0
2002-06-17,40500,40800,39550,40200,36840,627852.0,15618197.0
2002-06-18,40500,40650,39600,39900,34280,623166.0,15618197.0
2002-06-19,39700,40000,38000,38650,47686,603643.0,15618197.0
2002-06-20,35500,39600,35500,39000,42960,609110.0,15618197.0
2002-06-21,39500,39500,37550,38500,52660,601301.0,15618197.0
2002-06-24,38500,38500,37850,38000,36588,593491.0,15618197.0
2002-06-25,38200,39000,37500,37900,29562,591930.0,15618197.0
2002-06-26,37150,37900,35900,37000,83100,577873.0,15618197.0
2002-06-27,36100,37000,34800,35000,108760,546637.0,15618197.0
2002-06-28,35950,36500,35500,36150,113562,564598.0,15618197.0
2002-07-02,36000,39600,34900,39200,182900,612233.0,15618197.0
2002-07-03,38050,39800,38000,39500,52420,616919.0,15618197.0
2002-07-04,39900,40000,38750,39600,64850,618481.0,15618197.0
2002-07-05,39300,41200,39050,40800,98000,637222.0,15618197.0
2002-07-08,41300,41750,40100,40100,72480,626290.0,15618197.0
2002-07-09,40400,41750,40400,41700,150641,651279.0,15618197.0
2002-07-10,41600,42450,41400,42000,119810,655964.0,15618197.0
2002-07-11,40900,41450,39700,39700,52308,620042.0,15618197.0
2002-07-12,40200,41600,40100,41600,55035,649717.0,15618197.0
2002-07-15,41750,42300,40150,41500,48440,648155.0,15618197.0
2002-07-16,41500,41700,40100,40950,29910,639565.0,15618197.0
2002-07-18,41500,42000,40200,42000,72822,655964.0,15618197.0
2002-07-19,42000,42000,40150,40800,46850,637222.0,15618197.0
2002-07-22,39550,40000,37950,38000,72820,593491.0,15618197.0
2002-07-23,38000,38700,37900,38400,84050,599739.0,15618197.0
2002-07-24,38000,38200,36900,37200,61921,580997.0,15618197.0
2002-07-25,38900,38900,37900,38000,93385,593491.0,15618197.0
2002-07-26,38200,39000,37300,37900,231150,591930.0,15618197.0
2002-07-29,38600,38900,37700,38000,69910,593491.0,15618197.0
2002-07-30,38200,40050,38200,39700,100315,620042.0,15618197.0
2002-07-31,40000,40700,39500,40000,100900,624728.0,15618197.0
2002-08-01,39500,40550,37300,37650,115958,588025.0,15618197.0
2002-08-02,37000,39000,36800,39000,47302,609110.0,15618197.0
2002-08-05,38100,38200,36850,37700,33600,588806.0,15618197.0
2002-08-06,35250,39050,35250,39050,62350,609891.0,15618197.0
2002-08-07,39000,39000,37450,37700,58548,588806.0,15618197.0
2002-08-08,37700,38250,36800,36900,33510,576311.0,15618197.0
2002-08-09,37500,37900,37050,37550,24804,586463.0,15618197.0
2002-08-12,38200,38200,37700,38150,177172,595834.0,15618197.0
2002-08-13,38000,40000,38000,40000,64230,624728.0,15618197.0
2002-08-14,39850,40200,39000,40100,84793,626290.0,15618197.0
2002-08-16,40150,40700,39500,39700,94716,620042.0,15618197.0
2002-08-19,39700,40700,39700,40650,125320,634880.0,15618197.0
2002-08-20,41000,42450,40700,41650,78884,650498.0,15618197.0
2002-08-21,41100,42200,40900,42100,41000,657526.0,15618197.0
2002-08-22,42900,42900,41300,42700,56800,666897.0,15618197.0
2002-08-23,42700,43500,41750,42000,97392,655964.0,15618197.0
2002-08-26,41250,41900,41200,41900,40060,654402.0,15618197.0
2002-08-27,41500,41500,40150,41200,64430,643470.0,15618197.0
2002-08-28,40700,42000,40700,41850,29944,653622.0,15618197.0
2002-08-29,41200,41600,40500,41500,24130,648155.0,15618197.0
2002-08-30,40800,41500,40600,41000,37190,640346.0,15618197.0
2002-09-02,41100,41900,41000,41600,33860,649717.0,15618197.0
2002-09-03,41000,42000,40500,41300,25131,645032.0,15618197.0
2002-09-04,40400,40500,40000,40100,28049,626290.0,15618197.0
2002-09-05,40200,40700,40200,40400,26550,630975.0,15618197.0
2002-09-06,40550,40700,39650,40700,15481,635661.0,15618197.0
2002-09-09,40500,41150,39600,40700,32526,635661.0,15618197.0
2002-09-10,40900,41500,39850,41500,54414,648155.0,15618197.0
2002-09-11,41400,42200,41100,41700,49800,651279.0,15618197.0
2002-09-12,42000,42950,41300,42950,67230,670802.0,15618197.0
2002-09-13,42500,42700,40900,42500,38168,663773.0,15618197.0
2002-09-16,42500,42600,41600,42400,30120,662212.0,15618197.0
2002-09-17,42900,43300,42400,43300,42200,676268.0,15618197.0
2002-09-18,42500,43000,40250,41500,75730,648155.0,15618197.0
2002-09-19,42000,42900,41800,42150,53410,658307.0,15618197.0
2002-09-23,42150,42150,41000,41000,44454,640346.0,15618197.0
2002-09-24,40300,41950,40300,40500,76082,632537.0,15618197.0
2002-09-25,40500,40600,39200,39700,63360,620042.0,15618197.0
2002-09-26,40000,41500,40000,40800,81211,637222.0,15618197.0
2002-09-27,41300,43600,41000,41000,125970,640346.0,15618197.0
2002-09-30,40800,40900,39600,40000,85559,624728.0,15618197.0
2002-10-01,40500,41000,39750,40800,43467,637222.0,15618197.0
2002-10-02,41300,41700,40700,40800,27900,637222.0,15618197.0
2002-10-04,40600,40700,40100,40500,56841,632537.0,15618197.0
2002-10-07,40400,40400,37200,38000,74433,593491.0,15618197.0
2002-10-08,37200,38300,36000,37900,64233,591930.0,15618197.0
2002-10-09,37900,37900,33900,34000,110290,531019.0,15618197.0
2002-10-10,32050,33900,31900,32900,272940,513839.0,15618197.0
2002-10-11,33700,34700,33500,33800,72940,527895.0,15618197.0
2002-10-14,34500,35950,34500,35600,44700,556008.0,15618197.0
2002-10-15,36000,36500,35500,36400,23400,568502.0,15618197.0
2002-10-16,36800,36950,35500,36400,42639,568502.0,15618197.0
2002-10-17,35800,36800,35300,36550,76168,570845.0,15618197.0
2002-10-18,37400,38000,36900,37450,67000,584901.0,15618197.0
2002-10-21,37000,37450,35900,36000,33402,562255.0,15618197.0
2002-10-22,37200,37200,34700,35000,43760,546637.0,15618197.0
2002-10-23,35100,36000,35000,35250,95190,550541.0,15618197.0
2002-10-24,35700,35800,34500,34500,72164,538828.0,15618197.0
2002-10-25,33650,35900,33650,35000,60400,546637.0,15618197.0
2002-10-28,36500,36550,35500,35850,45054,559912.0,15618197.0
2002-10-29,36200,36750,35500,36500,30460,570064.0,15618197.0
2002-10-30,36200,36900,35500,35600,25031,556008.0,15618197.0
2002-10-31,35600,36000,35150,36000,50180,562255.0,15618197.0
2002-11-01,35500,35600,34550,34800,76991,543513.0,15618197.0
2002-11-04,35400,35800,35000,35650,72020,556789.0,15618197.0
2002-11-05,36000,36000,35500,35700,45690,557570.0,15618197.0
2002-11-06,36100,37250,36000,36900,86346,576311.0,15618197.0
2002-11-07,36750,38100,36000,37200,106344,580997.0,15618197.0
2002-11-08,36800,37000,36150,36400,34141,568502.0,15618197.0
2002-11-11,36200,37200,35300,36400,28440,568502.0,15618197.0
2002-11-12,35900,36450,35100,35650,76162,556789.0,15618197.0
2002-11-13,35350,35700,34600,35600,51860,556008.0,15618197.0
2002-11-14,35600,36150,35200,36100,48110,563817.0,15618197.0
2002-11-15,36800,36850,36350,36700,68862,573188.0,15618197.0
2002-11-18,36700,38000,36700,37100,57590,579435.0,15618197.0
2002-11-19,36850,37800,36850,37150,31230,580216.0,15618197.0
2002-11-20,37150,37900,36650,37400,40842,584121.0,15618197.0
2002-11-21,37550,38250,37200,37450,38658,584901.0,15618197.0
2002-11-22,38000,38100,36700,37250,27398,581778.0,15618197.0
2002-11-25,36750,37900,36750,37300,49462,582559.0,15618197.0
2002-11-26,37000,38100,36800,38100,41660,595053.0,15618197.0
2002-11-27,37500,39350,37500,39300,88055,613795.0,15618197.0
2002-11-28,39300,40500,39300,40000,54842,624728.0,15618197.0
2002-11-29,40050,40500,39200,39300,45779,613795.0,15618197.0
2002-12-02,40300,40300,39100,39300,36028,613795.0,15618197.0
2002-12-03,39300,40350,39300,40000,62271,624728.0,15618197.0
2002-12-04,39500,39500,38850,39000,82036,609110.0,15618197.0
2002-12-05,38500,39200,38500,39200,65984,612233.0,15618197.0
2002-12-06,38700,39700,38700,39500,45142,616919.0,15618197.0
2002-12-09,39050,39500,38250,38900,55040,607548.0,15618197.0
2002-12-10,38000,39000,38000,38300,34280,598177.0,15618197.0
2002-12-11,38150,38450,37750,37900,28930,591930.0,15618197.0
2002-12-12,37550,43000,37550,43000,65110,671582.0,15618197.0
2002-12-13,39600,39650,38700,39100,76740,610672.0,15618197.0
2002-12-16,38600,38850,37700,38200,36570,596615.0,15618197.0
2002-12-17,38500,38600,38200,38600,26780,602862.0,15618197.0
2002-12-18,37600,38900,37600,38300,51340,598177.0,15618197.0
2002-12-20,37700,39000,37700,38400,27191,599739.0,15618197.0
2002-12-23,38500,38800,38100,38400,38160,599739.0,15618197.0
2002-12-24,38050,39200,38050,38400,38265,599739.0,15618197.0
2002-12-26,38400,39000,37900,38400,32855,599739.0,15618197.0
2002-12-27,37550,38750,37500,38000,28510,593491.0,15618197.0
2002-12-30,37900,38500,35500,37600,40830,587244.0,15618197.0
2003-01-02,37000,37350,35800,36200,37940,565379.0,15618197.0
2003-01-03,37000,37000,36050,36200,65024,565379.0,15618197.0
2003-01-06,36700,36700,35700,35900,29053,560693.0,15618197.0
2003-01-07,36400,36400,34100,34600,112390,540390.0,15618197.0
2003-01-08,34250,34800,34250,34300,63238,535704.0,15618197.0
2003-01-09,33800,34000,32700,32700,82498,510715.0,15618197.0
2003-01-10,33500,33550,31100,31850,151945,497440.0,15618197.0
