현대엘리베이터(017800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-07-28,22923,23188,22429,22430,18503,210766.0,7132513.0
2004-07-29,22239,22543,21631,21861,28245,205416.0,7132513.0
2004-07-30,21859,22239,21859,21861,15199,205416.0,7132513.0
2004-08-02,21631,21631,21024,21064,20314,197927.0,7132513.0
2004-08-03,21138,21441,20721,20836,16788,195787.0,7132513.0
2004-08-04,20532,20796,20114,20229,15192,190081.0,7132513.0
2004-08-05,19924,21404,19924,20648,39707,194004.0,7132513.0
2004-08-06,20266,20948,20151,20418,15357,191865.0,7132513.0
2004-08-09,20189,21176,20114,20799,26720,195431.0,7132513.0
2004-08-10,20910,21062,20607,20913,15957,196501.0,7132513.0
2004-08-11,21101,21101,20607,20609,21733,193648.0,7132513.0
2004-08-12,20607,20987,20607,20875,17570,196144.0,7132513.0
2004-08-13,20721,23985,20683,23948,685073,225031.0,7132513.0
2004-08-16,23529,23833,22808,23227,143576,218255.0,7132513.0
2004-08-17,23416,23567,22088,22241,145810,208983.0,7132513.0
2004-08-18,22011,22695,22011,22165,90238,208269.0,7132513.0
2004-08-19,22354,22657,22088,22241,79673,208983.0,7132513.0
2004-08-20,22239,25047,22239,23759,344603,223248.0,7132513.0
2004-08-23,23909,24592,23150,23189,109241,217898.0,7132513.0
2004-08-24,23453,23795,23188,23304,70455,218968.0,7132513.0
2004-08-25,23340,24592,23340,23797,140216,223604.0,7132513.0
2004-08-26,23947,24213,23681,23759,57275,223248.0,7132513.0
2004-08-27,23833,23985,23264,23379,55600,219681.0,7132513.0
2004-08-30,23416,24213,23416,23683,71309,222534.0,7132513.0
2004-08-31,24023,27210,23909,27213,497875,255701.0,7132513.0
2004-09-01,28084,31271,27401,31274,682518,293860.0,7132513.0
2004-09-02,33777,35941,33511,35941,232925,337724.0,7132513.0
2004-09-03,40836,41292,36016,36625,906465,344144.0,7132513.0
2004-09-06,36357,39242,33397,34879,577001,327739.0,7132513.0
2004-09-07,35675,37496,34612,36056,812755,338794.0,7132513.0
2004-09-08,35750,36509,31537,31881,467668,299566.0,7132513.0
2004-09-09,31500,33853,31500,32564,329304,305985.0,7132513.0
2004-09-10,32715,33815,31766,31767,293479,298496.0,7132513.0
2004-09-13,31766,33246,31233,33018,280213,310264.0,7132513.0
2004-09-14,33435,37951,33056,37954,980537,356626.0,7132513.0
2004-09-15,39394,40989,34915,35145,889382,330235.0,7132513.0
2004-09-16,35978,37724,35295,36360,430060,341647.0,7132513.0
2004-09-17,37041,37572,35372,35487,280784,333445.0,7132513.0
2004-09-20,34574,36357,34384,34917,216620,328096.0,7132513.0
2004-09-21,34915,40076,34915,37346,860014,350920.0,7132513.0
2004-09-22,38104,39394,35675,35903,434749,337368.0,7132513.0
2004-09-23,36054,37951,35447,36018,365121,338438.0,7132513.0
2004-09-24,36130,37193,34840,34917,312767,328096.0,7132513.0
2004-09-30,34651,35941,34651,35752,181941,335941.0,7132513.0
2004-10-01,35903,36433,35068,35524,178581,333802.0,7132513.0
2004-10-04,35941,38180,35864,37802,403670,355199.0,7132513.0
2004-10-05,38863,39014,36889,37422,226031,351633.0,7132513.0
2004-10-06,38104,39242,37268,37650,397471,353773.0,7132513.0
2004-10-07,37647,39090,37647,38789,332765,364471.0,7132513.0
2004-10-08,39622,44101,38938,41749,1195459,392288.0,7132513.0
2004-10-11,42279,42430,40456,41597,273740,390862.0,7132513.0
2004-10-12,41975,42733,38560,38636,366518,363045.0,7132513.0
2004-10-13,38711,39546,38028,38181,148805,358765.0,7132513.0
2004-10-14,38180,39470,37951,38484,180453,361618.0,7132513.0
2004-10-15,37724,38180,37041,37385,151793,351276.0,7132513.0
2004-10-18,37268,38407,36092,36132,152277,339508.0,7132513.0
2004-10-19,37116,37914,35712,36285,162444,340934.0,7132513.0
2004-10-20,36433,37193,35903,36815,135200,345927.0,7132513.0
2004-10-21,37002,37496,35029,35297,153027,331662.0,7132513.0
2004-10-22,34991,35826,34763,34766,80182,326669.0,7132513.0
2004-10-25,34156,34459,33435,33703,79285,316684.0,7132513.0
2004-10-26,34005,35295,33853,34385,95270,323103.0,7132513.0
2004-10-27,34991,36813,34991,35675,196680,335228.0,7132513.0
2004-10-28,36130,36547,35447,35903,91344,337368.0,7132513.0
2004-10-29,36206,36206,34954,34955,62863,328452.0,7132513.0
2004-11-01,34688,35523,34422,34614,56186,325243.0,7132513.0
2004-11-02,34840,35788,34840,35372,85100,332375.0,7132513.0
2004-11-03,35675,36927,35372,36436,196966,342361.0,7132513.0
2004-11-04,36662,36926,35826,35827,52240,336655.0,7132513.0
2004-11-05,36662,37496,36281,36967,142310,347353.0,7132513.0
2004-11-08,37192,37344,35978,36093,54039,339151.0,7132513.0
2004-11-09,35903,36585,35372,35675,61306,335228.0,7132513.0
2004-11-10,35750,36130,35599,35675,58207,335228.0,7132513.0
2004-11-11,35788,36054,35372,35448,43917,333088.0,7132513.0
2004-11-12,35903,38711,35826,37536,298074,352703.0,7132513.0
2004-11-15,37724,38483,37002,37574,132595,353059.0,7132513.0
2004-11-16,37951,38104,36813,37574,72945,353059.0,7132513.0
2004-11-17,37800,38635,36965,37915,143250,356269.0,7132513.0
2004-11-18,37951,40001,37685,37878,236530,355912.0,7132513.0
2004-11-19,37951,39166,37951,38332,102941,360192.0,7132513.0
2004-11-22,38332,38332,36623,36625,105410,344144.0,7132513.0
2004-11-23,36889,37268,36738,36891,50552,346640.0,7132513.0
2004-11-24,36965,37647,36889,36891,64942,346640.0,7132513.0
2004-11-25,37192,38180,36889,37422,79068,351633.0,7132513.0
2004-11-26,37951,38635,36965,37042,66549,348067.0,7132513.0
2004-11-29,37041,37496,36396,36739,62705,345214.0,7132513.0
2004-11-30,36547,37344,36509,37157,48731,349137.0,7132513.0
2004-12-01,37002,37459,36738,37308,35556,350563.0,7132513.0
2004-12-02,38407,38787,37193,37194,105602,349493.0,7132513.0
2004-12-03,37344,37647,36547,36891,53756,346640.0,7132513.0
2004-12-06,36585,36738,36281,36285,38873,340934.0,7132513.0
2004-12-07,36129,36623,35750,35827,34340,336655.0,7132513.0
2004-12-08,35675,37610,35447,36511,60713,343074.0,7132513.0
2004-12-09,36738,37116,35826,37081,49390,348423.0,7132513.0
2004-12-10,36775,36927,35295,35297,51010,331662.0,7132513.0
2004-12-13,34954,35675,34536,34537,34131,324529.0,7132513.0
2004-12-14,34954,35181,34156,34272,39692,322033.0,7132513.0
2004-12-15,34156,35181,34156,34690,42894,325956.0,7132513.0
2004-12-16,34612,34991,34459,34462,29466,323816.0,7132513.0
2004-12-17,34498,35068,34232,34462,40670,323816.0,7132513.0
2004-12-20,34156,34763,34156,34310,29232,322390.0,7132513.0
2004-12-21,34840,34840,34042,34120,49710,320606.0,7132513.0
2004-12-22,34156,34536,34042,34045,30473,319893.0,7132513.0
2004-12-23,34156,34384,33169,33248,36912,312404.0,7132513.0
2004-12-24,33018,33739,33018,33703,25266,316684.0,7132513.0
2004-12-27,32866,34004,32866,33171,19070,311691.0,7132513.0
2004-12-28,33169,33701,32866,32867,25967,308838.0,7132513.0
2004-12-29,32563,33093,32563,32753,20421,307768.0,7132513.0
2004-12-30,32638,33549,32638,33248,22789,312404.0,7132513.0
2005-01-03,33284,34081,33284,33779,17980,317397.0,7132513.0
2005-01-04,34005,34005,33284,33285,18377,312761.0,7132513.0
2005-01-05,33246,33701,33246,33362,17497,313474.0,7132513.0
2005-01-06,33624,33663,33056,33058,28410,310621.0,7132513.0
2005-01-07,33018,36054,33018,34537,155141,324529.0,7132513.0
2005-01-10,35220,35220,33549,34082,44819,320250.0,7132513.0
2005-01-11,34156,34232,33473,33588,33121,315614.0,7132513.0
2005-01-12,33284,33815,33169,33171,32676,311691.0,7132513.0
2005-01-13,33132,33663,33132,33588,28414,315614.0,7132513.0
2005-01-14,33246,33739,33246,33513,24479,314900.0,7132513.0
2005-01-17,33853,34726,33701,33969,50328,319180.0,7132513.0
2005-01-18,34384,34384,33739,33740,25798,317040.0,7132513.0
2005-01-19,34081,35560,33739,34690,143385,325956.0,7132513.0
2005-01-20,34536,34915,33701,33779,45831,317397.0,7132513.0
2005-01-21,33435,33928,33435,33588,34931,315614.0,7132513.0
2005-01-24,33435,34308,33435,33588,29380,315614.0,7132513.0
2005-01-25,33549,33853,33321,33437,21820,314187.0,7132513.0
2005-01-26,33435,33928,33435,33551,21211,315257.0,7132513.0
2005-01-27,34118,35372,33701,34728,132245,326312.0,7132513.0
2005-01-28,34840,35523,34459,35106,52783,329879.0,7132513.0
2005-01-31,35068,35295,34308,34310,47912,322390.0,7132513.0
2005-02-01,34308,34763,33739,33816,34066,317753.0,7132513.0
2005-02-02,33739,34005,33435,33476,35922,314544.0,7132513.0
2005-02-03,33435,34081,33435,33665,29851,316327.0,7132513.0
2005-02-04,33663,34081,33472,33703,25409,316684.0,7132513.0
2005-02-07,33624,34232,33624,34006,36300,319537.0,7132513.0
2005-02-11,33777,33853,33359,33513,39285,314900.0,7132513.0
2005-02-14,33511,33777,33435,33703,54401,316684.0,7132513.0
2005-02-15,33511,33777,33472,33703,45869,316684.0,7132513.0
2005-02-16,34193,37496,34193,36285,404578,340934.0,7132513.0
2005-02-17,36433,36889,35447,36208,132990,340221.0,7132513.0
2005-02-18,36244,37724,35675,35675,166930,335228.0,7132513.0
2005-02-21,36662,37685,36281,36436,191995,342361.0,7132513.0
2005-02-22,36850,37268,35143,35145,96390,330235.0,7132513.0
2005-02-23,34232,35447,34232,34462,49558,323816.0,7132513.0
2005-02-24,34422,35257,34422,34917,44789,328096.0,7132513.0
2005-02-25,34915,37268,34915,37157,148518,349137.0,7132513.0
2005-02-28,37951,38180,36509,36588,84262,343787.0,7132513.0
2005-03-02,37154,38104,36472,36701,85670,344857.0,7132513.0
2005-03-03,36813,37762,36813,36854,72233,346284.0,7132513.0
2005-03-04,37193,40229,37193,39092,234365,367324.0,7132513.0
2005-03-07,38938,39318,37496,37650,94583,353773.0,7132513.0
2005-03-08,38180,39698,37800,38712,126847,363758.0,7132513.0
2005-03-09,37951,38635,37041,38409,80851,360905.0,7132513.0
2005-03-10,38180,39622,38180,39472,160681,370891.0,7132513.0
2005-03-11,40153,40607,38863,39167,83467,368038.0,7132513.0
2005-03-14,39698,39698,38332,38712,51870,363758.0,7132513.0
2005-03-15,38787,39470,38180,38332,73650,360192.0,7132513.0
2005-03-16,37647,38560,37382,37688,48406,354129.0,7132513.0
2005-03-17,37344,37382,36130,36132,46337,339508.0,7132513.0
2005-03-18,35295,36623,35295,35297,37763,331662.0,7132513.0
2005-03-21,35295,35675,34991,35145,31864,330235.0,7132513.0
2005-03-22,34574,35372,34574,34917,30095,328096.0,7132513.0
2005-03-23,34422,34726,33777,33779,31252,317397.0,7132513.0
2005-03-24,33928,34232,32903,33134,27385,311334.0,7132513.0
2005-03-25,33132,33549,33132,33400,41610,313831.0,7132513.0
2005-03-28,33435,34081,33435,33931,26620,318823.0,7132513.0
2005-03-29,33928,34269,32828,33096,33047,310978.0,7132513.0
2005-03-30,32866,34156,32866,34158,40640,320963.0,7132513.0
2005-03-31,34156,34156,33549,33551,24708,315257.0,7132513.0
2005-04-01,33208,34004,33208,33703,30533,316684.0,7132513.0
2005-04-04,34081,34081,33284,33400,16631,313831.0,7132513.0
2005-04-06,33208,33815,33169,33476,26523,314544.0,7132513.0
2005-04-07,33777,33777,33435,33551,18018,315257.0,7132513.0
2005-04-08,33549,34005,33549,33854,28470,318110.0,7132513.0
2005-04-11,33397,33624,33284,33285,15260,312761.0,7132513.0
2005-04-12,33701,33701,32903,32943,20310,309551.0,7132513.0
2005-04-13,32980,33169,32106,32488,45870,305272.0,7132513.0
2005-04-14,32106,32335,32031,32033,22690,300992.0,7132513.0
2005-04-15,31880,31918,31271,31463,19769,295643.0,7132513.0
2005-04-18,29715,30512,29564,29679,29390,278881.0,7132513.0
2005-04-19,29678,30324,29678,29831,20302,280308.0,7132513.0
2005-04-20,30058,30702,30019,30022,34531,282091.0,7132513.0
2005-04-21,29830,31424,29564,30856,55244,289937.0,7132513.0
2005-04-22,31158,31158,30247,30287,32597,284587.0,7132513.0
2005-04-25,30436,30664,30058,30325,15622,284944.0,7132513.0
2005-04-26,30361,30892,30095,30174,12641,283517.0,7132513.0
2005-04-27,29109,29981,29109,29452,17250,276742.0,7132513.0
2005-04-28,29449,29906,28919,28997,17360,272462.0,7132513.0
2005-04-29,28995,28995,28159,28389,51975,266756.0,7132513.0
2005-05-02,28236,28426,27704,28162,26538,264616.0,7132513.0
2005-05-03,28197,28388,27779,27858,22745,261763.0,7132513.0
2005-05-04,28084,28540,28084,28314,22210,266043.0,7132513.0
2005-05-06,28388,28843,28084,28806,27657,270679.0,7132513.0
2005-05-09,28729,28767,27058,27783,36320,261050.0,7132513.0
2005-05-10,28007,28350,27818,27896,22418,262120.0,7132513.0
2005-05-11,27401,28236,27401,27858,17260,261763.0,7132513.0
2005-05-12,27401,28464,27401,28123,22010,264260.0,7132513.0
2005-05-13,27970,28160,27855,27934,10851,262476.0,7132513.0
2005-05-16,27932,29981,27932,29149,50110,273888.0,7132513.0
2005-05-17,29981,29981,28919,29376,16250,276028.0,7132513.0
2005-05-18,29374,29906,29374,29376,25060,276028.0,7132513.0
2005-05-19,31424,33777,30816,33779,150850,317397.0,7132513.0
2005-05-20,34915,34991,32903,32906,128775,309194.0,7132513.0
2005-05-23,33359,33359,32449,32867,57171,308838.0,7132513.0
2005-05-24,32715,32866,30968,31881,62280,299566.0,7132513.0
2005-05-25,31728,32335,31652,31729,31800,298139.0,7132513.0
2005-05-26,31500,34232,31462,33400,87080,313831.0,7132513.0
2005-05-27,33777,34384,32866,33703,41760,316684.0,7132513.0
2005-05-30,33473,33890,33321,33513,20715,314900.0,7132513.0
2005-05-31,33246,33397,32903,32943,14783,309551.0,7132513.0
2005-06-01,32903,33093,32563,33096,29161,310978.0,7132513.0
2005-06-02,33701,33701,33093,33323,17585,313117.0,7132513.0
2005-06-03,33093,33284,32638,33285,12530,312761.0,7132513.0
2005-06-07,33890,33928,33132,33285,15233,312761.0,7132513.0
2005-06-08,33284,34005,32903,34006,34361,319537.0,7132513.0
2005-06-09,34118,35523,33815,34841,70764,327382.0,7132513.0
2005-06-10,35637,37724,35637,36397,178370,342004.0,7132513.0
2005-06-13,36738,37192,35295,35297,37498,331662.0,7132513.0
2005-06-14,35295,35750,34042,34234,50760,321676.0,7132513.0
2005-06-15,33549,36433,33549,36360,66493,341647.0,7132513.0
2005-06-16,36585,38938,36585,38332,129970,360192.0,7132513.0
2005-06-17,38711,40836,37800,40686,143390,382303.0,7132513.0
2005-06-20,40912,41444,39546,40989,68990,385156.0,7132513.0
2005-06-21,39698,40989,39698,40989,63140,385156.0,7132513.0
2005-06-22,39622,42506,39546,42129,86750,395854.0,7132513.0
2005-06-23,41520,42355,41292,41293,15260,388009.0,7132513.0
2005-06-24,40760,42051,40380,40989,17967,385156.0,7132513.0
2005-06-27,40304,40912,39925,40914,14495,384442.0,7132513.0
2005-06-28,40760,41140,40607,40989,15066,385156.0,7132513.0
2005-06-29,40989,43038,40989,42811,32808,402274.0,7132513.0
2005-06-30,43645,43645,42126,43646,28730,410119.0,7132513.0
2005-07-01,43341,43341,42582,43039,15060,404413.0,7132513.0
2005-07-04,42507,42507,41975,42432,16320,398707.0,7132513.0
2005-07-05,41671,42507,40229,40231,36571,378023.0,7132513.0
2005-07-06,40532,41140,39850,40535,15102,380876.0,7132513.0
2005-07-07,40001,40912,39925,40762,18299,383016.0,7132513.0
2005-07-08,40001,40456,39925,40079,11140,376597.0,7132513.0
2005-07-11,40381,40989,40001,40079,18675,376597.0,7132513.0
2005-07-12,40229,40912,39698,40079,28120,376597.0,7132513.0
2005-07-13,39622,40076,39318,40079,14840,376597.0,7132513.0
2005-07-14,39850,40153,39698,39927,15850,375170.0,7132513.0
2005-07-15,39470,40381,39014,39167,29603,368038.0,7132513.0
2005-07-18,40989,45011,40989,45012,147060,422958.0,7132513.0
2005-07-19,50021,51539,43038,43268,644801,406553.0,7132513.0
2005-07-20,44025,44101,41368,42052,186820,395141.0,7132513.0
2005-07-21,42430,42430,40001,40003,114195,375883.0,7132513.0
2005-07-22,39242,40229,39014,39472,103210,370891.0,7132513.0
2005-07-25,39318,40912,39318,39776,95187,373744.0,7132513.0
2005-07-26,39470,40532,39394,39776,54652,373744.0,7132513.0
2005-07-27,39773,40153,39318,39319,65178,369464.0,7132513.0
2005-07-28,39090,40836,38863,39851,119331,374457.0,7132513.0
2005-07-29,39773,40381,39318,39472,70603,370891.0,7132513.0
2005-08-01,39318,39773,39090,39396,36420,370177.0,7132513.0
2005-08-02,39318,40076,39318,39472,41689,370891.0,7132513.0
2005-08-03,40076,44935,39622,41976,293326,394428.0,7132513.0
2005-08-04,41595,42355,39166,40383,76119,379450.0,7132513.0
2005-08-05,40076,42507,39622,39927,83725,375170.0,7132513.0
2005-08-08,37951,39242,37951,38712,68536,363758.0,7132513.0
2005-08-09,38256,39850,38256,38864,42700,365185.0,7132513.0
2005-08-10,38938,39470,38787,38864,33474,365185.0,7132513.0
2005-08-11,38938,39470,38787,39319,25864,369464.0,7132513.0
2005-08-12,39470,42430,39470,41369,104020,388722.0,7132513.0
2005-08-16,41368,41368,40001,40079,28650,376597.0,7132513.0
2005-08-17,40001,40001,39166,39396,23302,370177.0,7132513.0
2005-08-18,39090,40001,38863,38864,30724,365185.0,7132513.0
2005-08-19,38863,39698,38332,38941,23859,365898.0,7132513.0
2005-08-22,39622,39850,38938,39472,46497,370891.0,7132513.0
2005-08-23,39546,40304,39242,39851,46224,374457.0,7132513.0
2005-08-24,39698,39850,38256,38712,80070,363758.0,7132513.0
2005-08-25,38028,38787,37876,38181,48690,358765.0,7132513.0
2005-08-26,38180,38711,38028,38181,24916,358765.0,7132513.0
2005-08-29,37419,38863,37344,37954,59353,356626.0,7132513.0
2005-08-30,38104,40229,38104,39548,87787,371604.0,7132513.0
2005-08-31,38863,40684,38863,40003,86798,375883.0,7132513.0
2005-09-01,40229,44556,40229,42508,216792,399421.0,7132513.0
2005-09-02,43645,47060,42733,46303,212024,435083.0,7132513.0
2005-09-05,45770,45998,44480,45696,62821,429377.0,7132513.0
2005-09-06,45618,48806,45618,48049,132240,451488.0,7132513.0
2005-09-07,48578,50248,47743,48656,86996,457194.0,7132513.0
2005-09-08,49490,51235,47136,48200,123502,452915.0,7132513.0
2005-09-09,48200,49717,48200,48885,88536,459334.0,7132513.0
2005-09-12,48882,49338,47212,47518,37990,446495.0,7132513.0
2005-09-13,46530,46530,44556,45543,84841,427951.0,7132513.0
2005-09-14,46149,47820,44328,47443,98800,445782.0,7132513.0
2005-09-15,47060,48427,45618,47821,35779,449348.0,7132513.0
2005-09-16,49262,50477,48578,50326,58207,472886.0,7132513.0
2005-09-20,56548,56929,52070,52831,120380,496423.0,7132513.0
2005-09-21,53665,55031,50857,51237,65362,481445.0,7132513.0
2005-09-22,51615,54955,51615,54349,96529,510688.0,7132513.0
2005-09-23,53436,54196,52147,52148,52864,490004.0,7132513.0
2005-09-26,51387,53436,51387,53135,44838,499276.0,7132513.0
2005-09-27,52678,53436,52374,53135,31128,499276.0,7132513.0
2005-09-28,53284,55335,53284,54349,74898,510688.0,7132513.0
2005-09-29,53969,54651,53513,53969,29800,507122.0,7132513.0
2005-09-30,54272,54348,52678,52679,33515,494996.0,7132513.0
2005-10-04,52298,53589,52298,52756,31899,495710.0,7132513.0
2005-10-05,52374,54196,52222,52528,22610,493570.0,7132513.0
2005-10-06,51615,52374,50248,50326,51654,472886.0,7132513.0
2005-10-07,49565,53666,49565,52983,46890,497849.0,7132513.0
2005-10-10,52981,55031,52981,54653,36241,513541.0,7132513.0
2005-10-11,56093,56169,53892,55032,13131,517107.0,7132513.0
2005-10-12,54726,55790,53284,53287,20746,500702.0,7132513.0
2005-10-13,53133,54575,51843,51844,16833,487151.0,7132513.0
2005-10-14,52981,53513,52070,52376,18191,492143.0,7132513.0
2005-10-17,52753,53892,51918,52225,18578,490717.0,7132513.0
2005-10-18,51843,53513,51843,52451,14992,492857.0,7132513.0
2005-10-19,52450,53056,49869,50706,32492,476452.0,7132513.0
2005-10-20,49793,53892,49793,52148,52380,490004.0,7132513.0
2005-10-21,51312,54272,51312,53894,29930,506408.0,7132513.0
2005-10-24,53436,54348,52905,54349,13465,510688.0,7132513.0
2005-10-25,54348,55107,53208,53818,14293,505695.0,7132513.0
2005-10-26,54651,54651,53817,54501,22823,512114.0,7132513.0
2005-10-27,54500,55031,53284,55032,43145,517107.0,7132513.0
2005-10-28,55031,59585,53513,56626,52158,532085.0,7132513.0
2005-10-31,55562,57308,55562,56626,14510,532085.0,7132513.0
2005-11-01,56929,59889,56321,59890,30675,562755.0,7132513.0
2005-11-02,58522,61483,58522,60801,27262,571314.0,7132513.0
2005-11-03,61255,61255,59357,60346,9350,567035.0,7132513.0
2005-11-04,60344,61179,60268,60726,9610,570601.0,7132513.0
2005-11-07,60192,61179,58826,60649,18022,569888.0,7132513.0
2005-11-08,60041,61483,60041,61485,9311,577734.0,7132513.0
2005-11-09,61483,65050,61104,62471,26820,587006.0,7132513.0
2005-11-10,62014,65581,62014,62623,26347,588432.0,7132513.0
2005-11-11,64518,65809,63077,63761,20962,599131.0,7132513.0
2005-11-14,63761,65202,63457,64521,13970,606264.0,7132513.0
2005-11-15,65202,65202,63380,63534,10070,596991.0,7132513.0
2005-11-16,63380,65884,63380,65812,26768,618389.0,7132513.0
2005-11-17,65809,66797,64518,64521,19710,606264.0,7132513.0
2005-11-18,63609,64823,62318,62320,44650,585579.0,7132513.0
2005-11-21,62318,63229,61255,61485,17050,577734.0,7132513.0
2005-11-22,60952,61558,59736,59739,22904,561329.0,7132513.0
2005-11-23,59282,60649,59205,60270,43819,566322.0,7132513.0
2005-11-24,60649,62014,60344,60952,41560,572741.0,7132513.0
2005-11-25,60420,60952,58901,59132,33010,555623.0,7132513.0
2005-11-28,58598,60344,58522,58905,26686,553483.0,7132513.0
2005-11-29,58447,59282,57535,58296,33960,547777.0,7132513.0
2005-11-30,57916,60952,57916,60801,34143,571314.0,7132513.0
2005-12-01,60724,63001,60041,62774,44917,589859.0,7132513.0
2005-12-02,62545,63001,61331,61485,14545,577734.0,7132513.0
2005-12-05,60800,61103,59965,60346,15892,567035.0,7132513.0
2005-12-06,60344,61407,59814,60726,12880,570601.0,7132513.0
2005-12-07,60041,60649,59357,59663,14890,560616.0,7132513.0
2005-12-08,58826,59965,58598,59587,28635,559902.0,7132513.0
2005-12-09,58826,59889,58826,59890,10444,562755.0,7132513.0
2005-12-12,59585,61558,59585,60801,22803,571314.0,7132513.0
2005-12-13,61861,62697,61179,61409,20900,577020.0,7132513.0
2005-12-14,61483,62090,59736,59814,26717,562042.0,7132513.0
2005-12-15,59814,60344,59510,59663,20069,560616.0,7132513.0
2005-12-16,58826,59965,58826,58905,15475,553483.0,7132513.0
2005-12-19,58522,60572,58522,59511,12979,559189.0,7132513.0
2005-12-20,59282,60117,58826,59359,8846,557763.0,7132513.0
2005-12-21,59130,60192,59053,59208,11704,556336.0,7132513.0
2005-12-22,59205,59965,58067,58373,21063,548490.0,7132513.0
2005-12-23,57915,58750,56929,57841,8101,543497.0,7132513.0
2005-12-26,58067,58978,57384,57386,19710,539218.0,7132513.0
2005-12-27,58370,58370,57080,57158,14360,537078.0,7132513.0
2005-12-28,56321,57460,56321,57158,8588,537078.0,7132513.0
2005-12-29,57157,58295,56397,57764,16370,542784.0,7132513.0
2006-01-02,57916,58826,57005,58828,13777,552770.0,7132513.0
2006-01-03,58674,63380,57535,62547,70807,587719.0,7132513.0
2006-01-04,63229,63229,61104,62320,25619,585579.0,7132513.0
2006-01-05,62393,64443,61255,62927,54788,591285.0,7132513.0
2006-01-06,62925,63988,61483,62927,31817,591285.0,7132513.0
2006-01-09,63001,63380,61255,61485,18510,577734.0,7132513.0
2006-01-10,60876,61407,57763,58373,52425,548490.0,7132513.0
2006-01-11,57840,59357,57840,58980,21971,554196.0,7132513.0
2006-01-12,58826,59205,57840,58448,27770,549204.0,7132513.0
2006-01-13,57535,59053,57535,58373,12468,548490.0,7132513.0
2006-01-16,58370,60041,58370,59663,21576,560616.0,7132513.0
2006-01-17,59585,60344,57687,58296,18868,547777.0,7132513.0
2006-01-18,58295,58295,54651,56248,19604,528519.0,7132513.0
2006-01-19,55486,56397,55031,56248,14580,528519.0,7132513.0
2006-01-20,56169,56929,53817,53818,11596,505695.0,7132513.0
2006-01-23,51615,53133,45770,48580,43330,456481.0,7132513.0
2006-01-24,45921,50021,45921,48580,23706,456481.0,7132513.0
2006-01-25,48503,50096,48503,48656,22992,457194.0,7132513.0
2006-01-26,48806,52753,48806,52756,26126,495710.0,7132513.0
2006-01-27,54955,54955,51691,53742,13140,504982.0,7132513.0
2006-01-31,53208,53436,51766,53135,28245,499276.0,7132513.0
2006-02-01,52298,55410,52298,54956,29281,516394.0,7132513.0
2006-02-02,56093,56853,54500,56095,24060,527093.0,7132513.0
2006-02-03,56929,56929,53892,54121,14440,508548.0,7132513.0
2006-02-06,53817,55410,51843,53363,12480,501416.0,7132513.0
2006-02-07,52526,53892,52526,53742,11170,504982.0,7132513.0
2006-02-08,54651,54878,52526,53894,8270,506408.0,7132513.0
2006-02-09,53817,54120,52829,53894,9171,506408.0,7132513.0
2006-02-10,52829,54651,52829,53894,7290,506408.0,7132513.0
2006-02-13,54272,54651,52753,53135,10290,499276.0,7132513.0
2006-02-14,54575,55031,53284,55032,11250,517107.0,7132513.0
2006-02-15,55183,55713,52905,53287,11850,500702.0,7132513.0
2006-02-16,52753,53741,52753,53514,11345,502842.0,7132513.0
2006-02-17,53436,54423,53436,54197,8610,509261.0,7132513.0
2006-02-20,53892,55335,53892,55336,15390,519960.0,7132513.0
2006-02-21,55183,55865,55031,55185,11563,518534.0,7132513.0
2006-02-22,55638,55638,53665,54653,15540,513541.0,7132513.0
2006-02-23,54348,55638,54120,55564,7430,522100.0,7132513.0
2006-02-24,56093,56093,54272,54729,13167,514254.0,7132513.0
2006-02-27,56548,59585,56473,58373,40365,548490.0,7132513.0
2006-02-28,58826,58826,57080,57082,15923,536365.0,7132513.0
2006-03-02,57080,57080,54651,55413,33704,520673.0,7132513.0
2006-03-03,55031,55183,53513,53818,15070,505695.0,7132513.0
2006-03-06,53817,54423,53436,54426,15790,511401.0,7132513.0
2006-03-07,53284,54196,53284,53514,21320,502842.0,7132513.0
2006-03-08,53513,54272,53513,53514,9360,502842.0,7132513.0
2006-03-09,54196,54499,53512,54273,12697,509975.0,7132513.0
2006-03-10,55183,55183,53969,54653,7440,513541.0,7132513.0
2006-03-13,54120,55031,54120,54653,5184,513541.0,7132513.0
2006-03-14,55183,55335,53892,55336,11390,519960.0,7132513.0
2006-03-15,54727,56169,54727,55791,8560,524240.0,7132513.0
2006-03-16,56169,56169,54500,55260,3254,519247.0,7132513.0
2006-03-17,54348,55335,54348,54729,7444,514254.0,7132513.0
2006-03-20,54651,55790,54575,55413,5990,520673.0,7132513.0
2006-03-21,55335,55335,54651,54653,12381,513541.0,7132513.0
2006-03-22,54651,54651,53589,53894,8240,506408.0,7132513.0
2006-03-23,54500,55183,53969,54804,4800,514967.0,7132513.0
2006-03-24,54348,56701,54348,56702,19222,532799.0,7132513.0
2006-03-27,63761,63761,59433,59587,32947,559902.0,7132513.0
2006-03-28,67555,68466,63001,67178,387344,631227.0,7132513.0
2006-03-29,67100,68769,64518,64900,98180,609830.0,7132513.0
2006-03-30,64899,65658,62090,62699,49282,589146.0,7132513.0
2006-03-31,61558,63380,61558,62244,34745,584866.0,7132513.0
2006-04-03,62318,65658,62014,64141,48349,602697.0,7132513.0
