동원산업(006040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
1999-03-17,12916,13037,12351,12431,80900,114514.0,7436000.0
1999-03-18,12189,12593,11947,12108,78430,111540.0,7436000.0
1999-03-19,12189,12512,12189,12270,66670,113027.0,7436000.0
1999-03-22,12270,12512,12028,12270,52280,113027.0,7436000.0
1999-03-23,12270,12270,11947,12108,33980,111540.0,7436000.0
1999-03-24,12109,12230,11786,12108,43570,111540.0,7436000.0
1999-03-25,11705,12351,11705,12027,69870,110796.0,7436000.0
1999-03-26,12109,12351,11866,12350,47250,113771.0,7436000.0
1999-03-29,12109,12351,11866,12350,101860,113771.0,7436000.0
1999-03-30,12351,12754,12351,12512,68060,115258.0,7436000.0
1999-03-31,12754,12916,12432,12592,70090,116002.0,7436000.0
1999-04-01,12593,12835,12593,12754,67780,117489.0,7436000.0
1999-04-02,12835,13158,12835,12996,69600,119720.0,7436000.0
1999-04-06,13077,13562,12835,13077,68270,120463.0,7436000.0
1999-04-07,13118,13602,13077,13319,101830,122694.0,7436000.0
1999-04-08,13562,13562,13077,13319,74320,122694.0,7436000.0
1999-04-09,13562,13642,13077,13480,96480,124181.0,7436000.0
1999-04-12,13481,13481,12916,12956,62470,119348.0,7436000.0
1999-04-13,12835,12997,12633,12673,117540,116745.0,7436000.0
1999-04-14,12754,12835,12432,12512,126680,115258.0,7436000.0
1999-04-15,12593,12835,12512,12754,154330,117489.0,7436000.0
1999-04-16,12997,13723,12916,13561,290010,124925.0,7436000.0
1999-04-19,13804,14127,13319,14005,232550,129015.0,7436000.0
1999-04-20,14006,14530,13562,14005,141970,129015.0,7436000.0
1999-04-21,14046,14288,13400,13400,123920,123438.0,7436000.0
1999-04-22,13562,13642,13037,13198,81490,121579.0,7436000.0
1999-04-23,13562,14369,13400,14126,224460,130130.0,7436000.0
1999-04-26,14450,15822,14409,15741,242680,145002.0,7436000.0
1999-04-27,16306,16387,15015,15821,203420,145746.0,7436000.0
1999-04-28,15741,17275,15257,16386,186910,150951.0,7436000.0
1999-04-29,17356,17598,16468,16467,210680,151694.0,7436000.0
1999-04-30,18486,18567,17356,18041,224500,166195.0,7436000.0
1999-05-03,17759,19656,17356,18566,228160,171028.0,7436000.0
1999-05-04,18647,19132,17759,17759,221320,163592.0,7436000.0
1999-05-06,18163,19293,18163,19131,247810,176233.0,7436000.0
1999-05-07,19293,19293,18486,18808,207030,173259.0,7436000.0
1999-05-10,18809,18889,18244,18405,130430,169541.0,7436000.0
1999-05-11,18970,20181,18647,18970,295240,174746.0,7436000.0
1999-05-12,18970,18970,17436,18162,133630,167310.0,7436000.0
1999-05-13,18082,18163,16952,16952,135700,156156.0,7436000.0
1999-05-14,16306,16952,15741,15902,132830,146489.0,7436000.0
1999-05-17,15660,15983,15015,15095,63940,139053.0,7436000.0
1999-05-18,14934,15580,14773,15579,115690,143515.0,7436000.0
1999-05-19,15660,15862,15095,15660,60430,144258.0,7436000.0
1999-05-20,15620,15620,14167,14368,77980,132361.0,7436000.0
1999-05-21,14450,14853,13804,14772,63450,136079.0,7436000.0
1999-05-24,14934,15176,14450,14772,43690,136079.0,7436000.0
1999-05-25,14530,15095,14288,14853,43000,136822.0,7436000.0
1999-05-26,14853,15822,14853,15418,70080,142028.0,7436000.0
1999-05-27,15701,16306,15701,15781,149830,145374.0,7436000.0
1999-05-28,15822,16064,15095,15741,71200,145002.0,7436000.0
1999-05-31,15499,15983,15499,15499,65570,142771.0,7436000.0
1999-06-01,15338,15459,15015,15377,44420,141656.0,7436000.0
1999-06-02,15499,15903,15338,15700,70850,144630.0,7436000.0
1999-06-03,15862,15983,15176,15700,59640,144630.0,7436000.0
1999-06-04,15822,16871,15822,16467,124730,151694.0,7436000.0
1999-06-07,16548,17275,16468,16750,258400,154297.0,7436000.0
1999-06-08,16871,17114,16306,16629,138610,153182.0,7436000.0
1999-06-09,16791,16791,15338,15337,85340,141284.0,7436000.0
1999-06-10,15176,15741,15015,15660,93140,144258.0,7436000.0
1999-06-11,15418,16024,15418,15579,95150,143515.0,7436000.0
1999-06-14,15741,15741,15015,15256,52770,140540.0,7436000.0
1999-06-15,15257,15499,14530,14772,78220,136079.0,7436000.0
1999-06-16,14773,15055,14651,14933,37320,137566.0,7436000.0
1999-06-17,14934,15216,14934,14933,64100,137566.0,7436000.0
1999-06-18,14894,15822,14853,15741,109710,145002.0,7436000.0
1999-06-21,16024,16024,15176,15256,50100,140540.0,7436000.0
1999-06-22,15257,16226,14773,15781,89540,145374.0,7436000.0
1999-06-23,15862,16468,15741,16064,113200,147976.0,7436000.0
1999-06-24,16468,16508,15903,15983,63820,147233.0,7436000.0
1999-06-25,16629,16871,16226,16306,155470,150207.0,7436000.0
1999-06-28,16871,17679,16710,17274,223180,159130.0,7436000.0
1999-06-29,17436,18486,17275,18001,220180,165823.0,7436000.0
1999-06-30,18163,18244,16952,17759,152250,163592.0,7436000.0
1999-07-01,17759,18244,17517,17759,159690,163592.0,7436000.0
1999-07-02,18163,18486,17194,17234,209090,158759.0,7436000.0
1999-07-05,17315,17719,17235,17517,160740,161361.0,7436000.0
1999-07-06,17598,19777,17235,19373,405730,178464.0,7436000.0
1999-07-07,19212,19777,18647,19131,136460,176233.0,7436000.0
1999-07-08,19293,20020,18809,19293,121420,177720.0,7436000.0
1999-07-09,19777,20020,18567,18970,151050,174746.0,7436000.0
1999-07-12,18728,19697,18405,18405,163480,169541.0,7436000.0
1999-07-13,18567,18647,17356,17517,79760,161361.0,7436000.0
1999-07-14,18001,18163,16589,16588,71680,152810.0,7436000.0
1999-07-15,16791,17356,16468,17194,67050,158387.0,7436000.0
1999-07-16,17114,18163,16952,17517,99980,161361.0,7436000.0
1999-07-19,17759,18082,17275,17274,86200,159130.0,7436000.0
1999-07-20,17759,17759,16952,17355,80360,159874.0,7436000.0
1999-07-21,17679,17679,16548,16952,52420,156156.0,7436000.0
1999-07-22,16548,16952,16064,16629,70490,153182.0,7436000.0
1999-07-23,16629,18001,16064,16064,131490,147976.0,7436000.0
1999-07-26,15983,16468,14692,15337,92640,141284.0,7436000.0
1999-07-27,15782,16548,15338,15499,107290,142771.0,7436000.0
1999-07-28,15822,17356,15822,16467,130610,151694.0,7436000.0
1999-07-29,16710,17194,16548,16952,65620,156156.0,7436000.0
1999-07-30,16952,17315,16145,16144,130560,148720.0,7436000.0
1999-08-02,16387,17033,16387,16750,42740,154297.0,7436000.0
1999-08-03,17033,18567,17033,17759,164410,163592.0,7436000.0
1999-08-04,17598,18486,17194,17274,87530,159130.0,7436000.0
1999-08-05,17275,17638,16145,16225,47350,149464.0,7436000.0
1999-08-06,16226,16629,15660,15741,47420,145002.0,7436000.0
1999-08-09,15580,16145,15580,15821,73010,145746.0,7436000.0
1999-08-10,16104,16226,15660,15741,82130,145002.0,7436000.0
1999-08-11,15418,15983,15257,15256,44860,140540.0,7436000.0
1999-08-12,14651,14934,14611,14772,185200,136079.0,7436000.0
1999-08-13,14934,15095,14288,14288,69850,131617.0,7436000.0
1999-08-16,13885,14450,13239,13238,83010,121950.0,7436000.0
1999-08-17,12916,13441,11866,12270,182490,113027.0,7436000.0
1999-08-18,11705,12028,11140,11543,60430,106335.0,7436000.0
1999-08-19,11947,12351,11786,12229,87440,112655.0,7436000.0
1999-08-20,12432,12593,11866,12431,59060,114514.0,7436000.0
1999-08-23,12916,13319,12674,13117,104790,120835.0,7436000.0
1999-08-24,13642,13642,12916,13158,68920,121207.0,7436000.0
1999-08-25,12997,13158,12754,12956,77760,119348.0,7436000.0
1999-08-26,12754,13481,12754,12915,79210,118976.0,7436000.0
1999-08-27,12916,12916,12432,12592,41530,116002.0,7436000.0
1999-08-30,12270,12593,12109,12189,60650,112284.0,7436000.0
1999-08-31,12109,12432,11705,11704,65870,107822.0,7436000.0
1999-09-01,12109,12754,11745,12310,237270,113399.0,7436000.0
1999-09-02,11947,13077,11866,11866,164730,109309.0,7436000.0
1999-09-03,12109,12351,11544,11624,93480,107078.0,7436000.0
1999-09-06,11745,12068,11624,11785,76380,108566.0,7436000.0
1999-09-07,12109,12835,11988,12512,123980,115258.0,7436000.0
1999-09-08,12512,12512,11786,12068,96010,111168.0,7436000.0
1999-09-09,12109,12230,11907,12027,70120,110796.0,7436000.0
1999-09-10,12109,12997,12109,12915,289920,118976.0,7436000.0
1999-09-13,13239,13723,12956,13158,250010,121207.0,7436000.0
1999-09-14,13158,13239,12674,13077,236150,120463.0,7436000.0
1999-09-15,13239,14046,13158,13803,321530,127156.0,7436000.0
1999-09-16,13804,14207,13521,13642,233230,125668.0,7436000.0
1999-09-17,12916,13400,12674,13198,163890,121579.0,7436000.0
1999-09-20,13118,13481,13118,13400,110790,123438.0,7436000.0
1999-09-21,12997,13602,12997,13238,76660,121950.0,7436000.0
1999-09-22,13077,13400,12754,12794,93600,117861.0,7436000.0
1999-09-27,12512,12593,12149,12189,55970,112284.0,7436000.0
1999-09-28,11947,12512,11786,11866,54350,109309.0,7436000.0
1999-09-29,12109,12109,11463,11503,85510,105963.0,7436000.0
1999-09-30,11705,11705,11019,11059,63200,101873.0,7436000.0
1999-10-01,11059,11059,10171,10413,138060,95924.0,7436000.0
1999-10-04,10171,10777,10171,10574,61240,97412.0,7436000.0
1999-10-05,10413,10857,9606,9686,43610,89232.0,7436000.0
1999-10-06,9283,10171,9283,10090,112090,92950.0,7436000.0
1999-10-07,10252,10817,9889,10817,96880,99642.0,7436000.0
1999-10-08,10534,11624,10413,10978,99610,101130.0,7436000.0
1999-10-11,10898,11221,10656,10736,46530,98899.0,7436000.0
1999-10-12,10736,11221,10615,11220,83770,103360.0,7436000.0
1999-10-13,11463,11463,10898,11139,47340,102617.0,7436000.0
1999-10-14,11019,11382,11019,11382,73560,104848.0,7436000.0
1999-10-15,11705,12028,11382,11543,197150,106335.0,7436000.0
1999-10-18,11301,11382,10575,10736,71680,98899.0,7436000.0
1999-10-19,10898,11140,10494,10655,64400,98155.0,7436000.0
1999-10-20,10978,11503,10817,11503,117650,105963.0,7436000.0
1999-10-21,11745,11988,11301,11382,109700,104848.0,7436000.0
1999-10-22,11221,11624,11221,11382,38750,104848.0,7436000.0
1999-10-25,11463,11463,10696,10857,39790,100014.0,7436000.0
1999-10-26,10534,11221,10534,10736,29020,98899.0,7436000.0
1999-10-27,10736,10978,10575,10615,34740,97783.0,7436000.0
1999-10-28,10575,10898,10575,10857,59230,100014.0,7436000.0
1999-10-29,10898,11059,10777,10897,116840,100386.0,7436000.0
1999-11-01,11140,11382,10898,11301,132160,104104.0,7436000.0
1999-11-02,11261,11705,11059,11422,229140,105219.0,7436000.0
1999-11-03,11221,11624,11180,11543,161650,106335.0,7436000.0
1999-11-04,11624,12028,11382,12027,206050,110796.0,7436000.0
1999-11-05,12109,12432,11786,12108,164340,111540.0,7436000.0
1999-11-08,12351,12351,11866,11987,100120,110425.0,7436000.0
1999-11-09,11745,11947,11624,11866,77730,109309.0,7436000.0
1999-11-10,11826,12068,11786,11866,99830,109309.0,7436000.0
1999-11-11,11866,12432,11584,11987,135420,110425.0,7436000.0
1999-11-12,12028,12270,11301,11543,110390,106335.0,7436000.0
1999-11-15,11624,11705,11301,11301,73250,104104.0,7436000.0
1999-11-16,11301,11544,10978,11018,70470,101501.0,7436000.0
1999-11-17,10898,11059,10615,10615,78550,97783.0,7436000.0
1999-11-18,10333,10817,10333,10494,46810,96668.0,7436000.0
1999-11-19,10494,10817,10333,10655,80210,98155.0,7436000.0
1999-11-22,10656,11503,10656,11059,242050,101873.0,7436000.0
1999-11-23,11463,11947,11140,11139,255640,102617.0,7436000.0
1999-11-24,10978,11059,10534,10534,85570,97040.0,7436000.0
1999-11-25,10696,10777,10171,10211,98310,94065.0,7436000.0
1999-11-26,10091,10212,9525,9848,87800,90719.0,7436000.0
1999-11-29,9525,10091,9525,9686,42110,89232.0,7436000.0
1999-11-30,9687,10050,9687,9929,102310,91463.0,7436000.0
1999-12-01,10010,10131,9525,9767,59590,89976.0,7436000.0
1999-12-02,9687,10171,9687,9969,98960,91835.0,7436000.0
1999-12-03,10252,10252,9525,9848,114100,90719.0,7436000.0
1999-12-06,9929,9929,9485,9565,77390,88117.0,7436000.0
1999-12-07,9525,9525,8516,8516,156370,78450.0,7436000.0
1999-12-08,8193,8315,7919,8072,154390,74360.0,7436000.0
1999-12-09,8193,8234,7927,7991,134560,73616.0,7436000.0
1999-12-10,8072,8799,8040,8637,211030,79565.0,7436000.0
1999-12-13,9122,9929,9041,9929,283560,91463.0,7436000.0
1999-12-14,9929,10656,9687,9848,421820,90719.0,7436000.0
1999-12-15,10252,10252,9001,9121,156480,84027.0,7436000.0
1999-12-16,9324,9606,8718,8718,133580,80309.0,7436000.0
1999-12-17,8718,8960,8557,8839,91470,81424.0,7436000.0
1999-12-20,8880,9203,8476,8677,99880,79937.0,7436000.0
1999-12-21,8718,8718,8008,8193,98990,75475.0,7436000.0
1999-12-22,7951,8072,7758,7910,82230,72873.0,7436000.0
1999-12-23,7588,8234,7588,7588,129470,69898.0,7436000.0
1999-12-24,7992,8072,7475,7668,198790,70642.0,7436000.0
1999-12-27,8064,8064,7669,7862,128910,72427.0,7436000.0
1999-12-28,7911,8153,7677,8072,157950,74360.0,7436000.0
2000-01-04,7838,7951,7596,7910,69180,72873.0,7436000.0
2000-01-05,7911,8234,7669,8015,122480,73839.0,7436000.0
2000-01-06,8072,8315,7515,7749,85870,71386.0,7436000.0
2000-01-07,7911,7911,7669,7781,65960,71683.0,7436000.0
2000-01-10,7790,7992,7790,7943,75800,73170.0,7436000.0
2000-01-11,7943,8193,7830,7991,91860,73616.0,7436000.0
2000-01-12,8436,9162,8395,9162,443840,84399.0,7436000.0
2000-01-13,9969,10050,8557,9202,1262900,84770.0,7436000.0
2000-01-14,8960,9606,8718,9606,412450,88488.0,7436000.0
2000-01-17,9525,9848,9041,9041,257980,83283.0,7436000.0
2000-01-18,8718,9122,8597,8879,217050,81796.0,7436000.0
2000-01-19,8920,8960,8234,8233,160740,75847.0,7436000.0
2000-01-20,7911,8395,7677,7830,72090,72129.0,7436000.0
2000-01-21,7830,8436,7669,7910,114960,72873.0,7436000.0
2000-01-24,7911,8395,7871,8023,91510,73914.0,7436000.0
2000-01-25,7911,8234,7871,7991,89120,73616.0,7436000.0
2000-01-26,8153,8153,7717,7830,78110,72129.0,7436000.0
2000-01-27,8072,8799,7911,8476,208430,78078.0,7436000.0
2000-01-28,8637,8799,8315,8476,183680,78078.0,7436000.0
2000-01-31,8476,8637,8234,8556,111090,78822.0,7436000.0
2000-02-01,8799,9122,8557,8879,397790,81796.0,7436000.0
2000-02-02,8960,9203,8637,9041,226120,83283.0,7436000.0
2000-02-03,9041,9203,8839,9121,177260,84027.0,7436000.0
2000-02-07,9122,9525,9041,9202,142920,84770.0,7436000.0
2000-02-08,9162,9445,9122,9404,171460,86629.0,7436000.0
2000-02-09,9324,9566,9324,9444,141550,87001.0,7436000.0
2000-02-10,9445,9445,8476,9121,130860,84027.0,7436000.0
2000-02-11,8880,9162,8557,9121,160660,84027.0,7436000.0
2000-02-14,8718,9122,8718,8879,50410,81796.0,7436000.0
2000-02-15,8799,9041,8234,8274,67250,76219.0,7436000.0
2000-02-16,8476,8476,7911,8314,52560,76591.0,7436000.0
2000-02-17,8315,8476,7927,8153,32610,75104.0,7436000.0
2000-02-18,8072,8274,7830,7838,92280,72204.0,7436000.0
2000-02-21,7669,7750,7386,7668,95610,70642.0,7436000.0
2000-02-22,7427,7911,7427,7434,52400,68486.0,7436000.0
2000-02-23,7507,8315,7507,7991,81220,73616.0,7436000.0
2000-02-24,7992,7992,7604,7910,40870,72873.0,7436000.0
2000-02-25,7677,8072,7515,7910,64260,72873.0,7436000.0
2000-02-28,7911,8476,7863,8153,92350,75104.0,7436000.0
2000-02-29,8476,8557,7854,8072,68940,74360.0,7436000.0
2000-03-02,7911,8274,7911,8072,111230,74360.0,7436000.0
2000-03-03,8315,8557,8113,8395,125210,77334.0,7436000.0
2000-03-06,8315,9485,8315,9121,281630,84027.0,7436000.0
2000-03-07,9364,9364,8637,8637,114880,79565.0,7436000.0
2000-03-08,9081,9929,9081,9929,188350,91463.0,7436000.0
2000-03-09,10898,11382,9445,9444,1100570,87001.0,7436000.0
2000-03-10,10091,10091,9364,9807,338870,90347.0,7436000.0
2000-03-13,10252,11261,10212,11261,764410,103732.0,7436000.0
2000-03-14,11261,11261,9687,9929,328760,91463.0,7436000.0
2000-03-15,10091,10171,9041,9444,202640,87001.0,7436000.0
2000-03-16,9122,9929,8637,8920,204390,82168.0,7436000.0
2000-03-17,9041,9283,8718,8879,158170,81796.0,7436000.0
2000-03-20,9041,9404,8759,9121,153090,84027.0,7436000.0
2000-03-21,9203,9203,8597,8718,154780,80309.0,7436000.0
2000-03-22,8718,9081,8597,8758,159510,80681.0,7436000.0
2000-03-23,8880,9364,8839,8879,271960,81796.0,7436000.0
2000-03-24,9041,9283,8880,9041,152330,83283.0,7436000.0
2000-03-27,9122,9243,8920,9202,139070,84770.0,7436000.0
2000-03-28,9283,9364,9041,9242,129600,85142.0,7436000.0
2000-03-29,9283,10050,9162,9525,443190,87745.0,7436000.0
2000-03-30,9445,9687,9283,9404,233760,86629.0,7436000.0
2000-03-31,9485,9647,8839,8879,176220,81796.0,7436000.0
2000-04-03,9041,9041,8557,8677,146980,79937.0,7436000.0
2000-04-04,8436,8759,8193,8233,127730,75847.0,7436000.0
2000-04-06,7919,8234,7871,7975,82310,73468.0,7436000.0
2000-04-07,7992,8274,7992,8153,89580,75104.0,7436000.0
2000-04-10,8395,9203,8395,8879,126980,81796.0,7436000.0
2000-04-11,8718,8880,8395,8839,84470,81424.0,7436000.0
2000-04-12,9041,9041,8476,8476,57340,78078.0,7436000.0
2000-04-14,8637,8637,8072,8314,76140,76591.0,7436000.0
2000-04-17,7588,7992,7306,7507,75170,69155.0,7436000.0
2000-04-18,7830,7871,7427,7612,68570,70121.0,7436000.0
2000-04-19,7709,7992,7427,7612,354810,70121.0,7436000.0
2000-04-20,7435,7741,7435,7563,90270,69675.0,7436000.0
2000-04-21,7669,7669,7483,7628,98180,70270.0,7436000.0
2000-04-24,7871,8315,7750,8072,261880,74360.0,7436000.0
2000-04-25,7992,8072,7790,7910,63690,72873.0,7436000.0
2000-04-26,7911,8072,7435,7507,63790,69155.0,7436000.0
2000-04-27,7314,7548,7314,7313,48880,67370.0,7436000.0
2000-04-28,7346,7588,7306,7571,77170,69750.0,7436000.0
2000-05-02,7548,7645,7386,7515,60240,69229.0,7436000.0
2000-05-03,7507,7992,7402,7668,127410,70642.0,7436000.0
2000-05-04,7790,7790,7588,7604,55150,70047.0,7436000.0
2000-05-08,7653,7750,7507,7507,58780,69155.0,7436000.0
2000-05-09,7879,8597,7677,8048,328710,74137.0,7436000.0
2000-05-10,7919,8056,7685,7781,71310,71683.0,7436000.0
2000-05-12,7548,7750,7532,7547,62330,69527.0,7436000.0
2000-05-15,7362,7588,7314,7370,56470,67891.0,7436000.0
2000-05-16,7370,7499,7273,7345,45050,67668.0,7436000.0
2000-05-17,7346,7451,6248,6248,155330,57555.0,7436000.0
2000-05-18,6248,6418,5804,6013,113490,55398.0,7436000.0
2000-05-19,6014,6539,5901,6054,90810,55770.0,7436000.0
2000-05-22,6054,6054,5570,5666,47400,52201.0,7436000.0
2000-05-23,5651,5772,5409,5529,78870,50937.0,7436000.0
2000-05-24,5530,5812,5336,5626,71190,51829.0,7436000.0
2000-05-25,5877,6296,5699,6070,122630,55919.0,7436000.0
2000-05-26,5909,5974,5546,5545,73650,51085.0,7436000.0
2000-05-29,5546,6046,5328,5650,94820,52052.0,7436000.0
2000-05-30,5844,6030,5715,5892,86810,54283.0,7436000.0
2000-05-31,6014,6458,5949,6457,195690,59488.0,7436000.0
2000-06-01,6418,6498,6151,6256,65200,57629.0,7436000.0
2000-06-02,6377,6627,6313,6328,92100,58298.0,7436000.0
2000-06-05,6700,7104,6539,7022,136740,64693.0,7436000.0
2000-06-07,7225,7257,6894,7006,136990,64544.0,7436000.0
2000-06-08,7209,7209,6627,6627,83160,61050.0,7436000.0
2000-06-09,6587,7023,6458,6901,55860,63578.0,7436000.0
2000-06-12,6942,7063,6821,7006,68140,64544.0,7436000.0
2000-06-13,6579,7184,6579,6982,79190,64321.0,7436000.0
2000-06-14,7184,7951,6966,7426,305420,68411.0,7436000.0
2000-06-15,7427,7427,6942,6942,111980,63950.0,7436000.0
2000-06-16,6942,7168,6862,7103,83740,65437.0,7436000.0
2000-06-19,6942,7709,6942,7466,129710,68783.0,7436000.0
2000-06-20,7507,8153,7507,7991,207080,73616.0,7436000.0
2000-06-21,7911,8040,7677,7991,89310,73616.0,7436000.0
2000-06-22,8153,8718,7927,8007,114720,73765.0,7436000.0
2000-06-23,7911,8315,7758,8153,80060,75104.0,7436000.0
2000-06-26,8072,8395,8008,8007,53000,73765.0,7436000.0
2000-06-27,7992,8234,7992,8233,47510,75847.0,7436000.0
2000-06-28,8234,8234,7766,7991,26230,73616.0,7436000.0
2000-06-29,7992,8153,7774,7830,58250,72129.0,7436000.0
2000-06-30,7669,8072,7669,7910,20450,72873.0,7436000.0
2000-07-03,7951,8557,7750,8153,100580,75104.0,7436000.0
2000-07-04,8234,8234,7935,8072,43860,74360.0,7436000.0
2000-07-05,8234,8234,7879,8064,43570,74286.0,7436000.0
2000-07-06,7830,8040,7830,7894,25520,72724.0,7436000.0
2000-07-07,8064,8880,7992,8798,197770,81052.0,7436000.0
2000-07-10,9243,9687,8678,9444,182880,87001.0,7436000.0
2000-07-11,9606,9929,9162,9283,147800,85514.0,7436000.0
2000-07-12,9324,9647,9283,9283,60630,85514.0,7436000.0
2000-07-13,9283,9566,8960,9485,99260,87373.0,7436000.0
2000-07-14,9485,9848,8880,8879,74520,81796.0,7436000.0
2000-07-18,8880,9243,8355,8718,41010,80309.0,7436000.0
2000-07-19,8718,8880,8153,8476,38460,78078.0,7436000.0
2000-07-20,8193,8637,8193,8556,30910,78822.0,7436000.0
2000-07-21,8718,9647,8557,9283,106550,85514.0,7436000.0
2000-07-24,9687,9687,8960,8960,94760,82540.0,7436000.0
2000-07-25,9122,9243,8799,9242,54150,85142.0,7436000.0
2000-07-26,9243,9445,8920,9041,23440,83283.0,7436000.0
2000-07-27,9243,9525,8880,9444,48090,87001.0,7436000.0
2000-07-28,9445,9808,9243,9606,100580,88488.0,7436000.0
2000-07-31,9525,10050,9283,9969,130180,91835.0,7436000.0
2000-08-01,9969,10817,9606,10090,205750,92950.0,7436000.0
2000-08-02,10091,10333,10010,10211,52030,94065.0,7436000.0
2000-08-03,10131,10333,10010,10332,54480,95181.0,7436000.0
2000-08-04,10171,10656,10171,10453,87970,96296.0,7436000.0
2000-08-07,10413,10736,10292,10534,62000,97040.0,7436000.0
2000-08-08,10615,10656,9687,9969,57420,91835.0,7436000.0
2000-08-09,10010,10413,10010,10171,76860,93694.0,7436000.0
2000-08-10,10333,11140,9929,10251,160710,94437.0,7436000.0
2000-08-11,9969,10010,8718,8839,204760,81424.0,7436000.0
2000-08-14,9283,9445,8557,9162,185190,84399.0,7436000.0
2000-08-16,8839,9283,8718,8718,69950,80309.0,7436000.0
2000-08-17,8436,8718,8193,8314,92980,76591.0,7436000.0
2000-08-18,8395,8678,8234,8597,139680,79193.0,7436000.0
2000-08-21,8597,8597,8315,8314,64990,76591.0,7436000.0
2000-08-22,8315,8436,7871,8032,115690,73988.0,7436000.0
2000-08-23,8153,8880,8048,8556,313360,78822.0,7436000.0
2000-08-24,8516,8557,7951,8064,130800,74286.0,7436000.0
2000-08-25,7822,8072,7628,7757,113170,71460.0,7436000.0
2000-08-28,7669,7741,7104,7289,220650,67147.0,7436000.0
2000-08-29,7289,7346,7063,7289,109240,67147.0,7436000.0
2000-08-30,7265,7338,7144,7289,132470,67147.0,7436000.0
2000-08-31,7289,7289,6983,7063,70420,65065.0,7436000.0
2000-09-01,7063,7201,6966,7022,61320,64693.0,7436000.0
2000-09-04,7023,7507,6829,7362,196640,67816.0,7436000.0
2000-09-05,7362,7467,7023,7055,104860,64991.0,7436000.0
2000-09-06,7249,7257,7023,7047,67610,64916.0,7436000.0
2000-09-07,6983,7023,6724,6732,68320,62016.0,7436000.0
2000-09-08,6789,6862,6579,6579,96560,60603.0,7436000.0
2000-09-14,6498,6539,6240,6377,34120,58744.0,7436000.0
2000-09-15,6296,6539,6296,6304,38930,58075.0,7436000.0
2000-09-18,6054,6216,5360,5626,68990,51829.0,7436000.0
