동부제철(016380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-06-08,866773,871007,845647,851611,58190,142334.0,23526356.0
2004-06-09,858566,891033,851459,869910,197080,145393.0,23526356.0
2004-06-10,868141,900568,848531,872725,215315,145863.0,23526356.0
2004-06-11,886853,893763,845920,845980,130440,141393.0,23526356.0
2004-06-14,844572,858592,819212,819235,65570,136923.0,23526356.0
2004-06-15,811852,838568,794958,838942,36715,140217.0,23526356.0
2004-06-16,831872,858549,831872,844573,36439,141158.0,23526356.0
2004-06-17,848551,858377,837251,847388,21190,141629.0,23526356.0
2004-06-18,844538,867025,844538,848795,52240,141864.0,23526356.0
2004-06-21,844609,865736,844609,850203,51600,142099.0,23526356.0
2004-06-22,871278,871278,851511,862872,39580,144217.0,23526356.0
2004-06-23,858558,869898,847258,848795,33550,141864.0,23526356.0
2004-06-24,850161,867054,850161,867094,52600,144922.0,23526356.0
2004-06-25,859895,874072,854305,874133,49580,146099.0,23526356.0
2004-06-28,888090,895197,882537,891024,81070,148922.0,23526356.0
2004-06-29,890728,914571,890728,902285,102698,150804.0,23526356.0
2004-06-30,918836,930136,904816,914954,90990,152921.0,23526356.0
2004-07-01,914844,938844,909250,930437,57720,155509.0,23526356.0
2004-07-02,913242,913242,886565,898062,39170,150098.0,23526356.0
2004-07-05,883927,899304,883927,886801,29930,148216.0,23526356.0
2004-07-06,875272,910418,875272,907915,29090,151745.0,23526356.0
2004-07-07,883680,911720,883680,910731,28580,152216.0,23526356.0
2004-07-08,924638,949998,910618,917769,135530,153392.0,23526356.0
2004-07-09,947095,947095,913269,933253,82660,155980.0,23526356.0
2004-07-12,941572,947318,911978,917769,41946,153392.0,23526356.0
2004-07-13,914640,932894,904854,920584,55491,153862.0,23526356.0
2004-07-14,910610,951504,910610,930437,165921,155509.0,23526356.0
2004-07-15,944140,977927,941267,969851,211330,162097.0,23526356.0
2004-07-16,979577,999344,969790,989558,236670,165390.0,23526356.0
2004-07-19,978240,1033153,978240,1033194,196460,172683.0,23526356.0
2004-07-20,1017604,1033177,999350,999411,115560,167037.0,23526356.0
2004-07-21,1025993,1025993,993720,993780,123830,166096.0,23526356.0
2004-07-22,977967,993537,972411,975481,63560,163038.0,23526356.0
2004-07-23,978012,979336,962442,962813,69000,160920.0,23526356.0
2004-07-26,935743,959743,935743,954367,72600,159509.0,23526356.0
2004-07-27,964225,990941,952921,990965,99267,165626.0,23526356.0
2004-07-28,999334,1010674,985314,985335,78704,164684.0,23526356.0
2004-07-29,986702,998042,976915,986742,71620,164920.0,23526356.0
2004-07-30,1000720,1012060,988060,1003634,72047,167743.0,23526356.0
2004-08-02,1019117,1019117,985330,999411,79510,167037.0,23526356.0
2004-08-03,1000470,1008937,972430,983927,59050,164449.0,23526356.0
2004-08-04,966915,976859,948662,972666,117490,162567.0,23526356.0
2004-08-05,976904,1010690,976904,999411,97220,167037.0,23526356.0
2004-08-06,979553,1007749,978196,998003,112890,166802.0,23526356.0
2004-08-09,997951,1016201,997951,1010672,121709,168919.0,23526356.0
2004-08-10,1021562,1034222,1013096,1021933,184046,170801.0,23526356.0
2004-08-11,1030259,1050025,1030259,1036009,227470,173154.0,23526356.0
2004-08-12,1049772,1068022,1046899,1055716,177337,176448.0,23526356.0
2004-08-13,1048528,1061188,1042935,1050085,113576,175507.0,23526356.0
2004-08-16,1050056,1058523,1024736,1037417,88550,173389.0,23526356.0
2004-08-17,1054005,1059558,1045539,1055716,152234,176448.0,23526356.0
2004-08-18,1069360,1111614,1069360,1097944,223758,183506.0,23526356.0
2004-08-19,1118739,1130079,1093419,1095129,219372,183035.0,23526356.0
2004-08-20,1106270,1130270,1103396,1126097,164900,188211.0,23526356.0
2004-08-23,1146933,1176526,1139826,1175363,305941,196445.0,23526356.0
2004-08-24,1182329,1199222,1161203,1189440,337812,198798.0,23526356.0
2004-08-25,1189188,1198974,1184954,1192255,132770,199268.0,23526356.0
2004-08-26,1189469,1196419,1164109,1173956,146450,196210.0,23526356.0
2004-08-27,1182413,1186607,1154180,1161287,106570,194092.0,23526356.0
2004-08-30,1160945,1160945,1132752,1154249,155481,192916.0,23526356.0
2004-08-31,1137243,1195070,1137243,1195070,146791,199739.0,23526356.0
2004-09-01,1194757,1207457,1184970,1200701,166050,200680.0,23526356.0
2004-09-02,1200341,1205894,1186321,1196478,80311,199974.0,23526356.0
2004-09-03,1196355,1196355,1161208,1172548,100354,195975.0,23526356.0
2004-09-06,1160988,1199048,1160988,1197885,150700,200209.0,23526356.0
2004-09-07,1197477,1203223,1190523,1200701,84980,200680.0,23526356.0
2004-09-08,1208777,1222834,1198990,1200701,148810,200680.0,23526356.0
2004-09-09,1193453,1214386,1184990,1214777,94350,203032.0,23526356.0
2004-09-10,1205889,1241189,1196103,1238706,154750,207032.0,23526356.0
2004-09-13,1251015,1421345,1249655,1404806,622930,234793.0,23526356.0
2004-09-14,1406070,1428710,1373797,1382284,265730,231029.0,23526356.0
2004-09-15,1393358,1513011,1393358,1492078,547977,249379.0,23526356.0
2004-09-16,1492086,1520126,1456786,1485040,213131,248203.0,23526356.0
2004-09-17,1506163,1506163,1401890,1421697,276866,237616.0,23526356.0
2004-09-20,1407652,1485049,1407652,1463926,240026,244674.0,23526356.0
2004-09-21,1449890,1477930,1407637,1421697,141290,237616.0,23526356.0
2004-09-22,1428708,1442728,1365332,1365392,193324,228206.0,23526356.0
2004-09-23,1337144,1351164,1285104,1314718,228260,219736.0,23526356.0
2004-09-24,1301996,1341372,1297762,1331609,84470,222559.0,23526356.0
2004-09-30,1331335,1435412,1324229,1414659,224980,236440.0,23526356.0
2004-10-01,1449817,1484963,1435603,1470964,233070,245850.0,23526356.0
2004-10-04,1519916,1562170,1505896,1534307,490101,256437.0,23526356.0
2004-10-05,1562162,1576179,1491869,1513193,407162,252908.0,23526356.0
2004-10-06,1505840,1562073,1491783,1520231,222410,254085.0,23526356.0
2004-10-07,1533888,1562081,1505811,1541345,370136,257614.0,23526356.0
2004-10-08,1505896,1604420,1505896,1534307,386384,256437.0,23526356.0
2004-10-11,1548054,1716871,1548054,1703221,748247,284669.0,23526356.0
2004-10-12,1752267,1773354,1646637,1717298,330119,287022.0,23526356.0
2004-10-13,1752441,1970577,1660867,1914364,987941,319958.0,23526356.0
2004-10-14,1850700,1871826,1702856,1843983,813810,308195.0,23526356.0
2004-10-15,1766233,1878740,1738000,1843983,320350,308195.0,23526356.0
2004-10-18,1808543,1871883,1794329,1858060,230710,310548.0,23526356.0
2004-10-19,1886177,1893247,1808780,1829907,196659,305843.0,23526356.0
2004-10-20,1773354,1794324,1590364,1717298,834651,287022.0,23526356.0
2004-10-21,1674896,1689073,1590547,1632840,187520,272906.0,23526356.0
2004-10-22,1668032,1689158,1618672,1625802,272764,271729.0,23526356.0
2004-10-25,1576370,1604603,1513030,1569497,271727,262319.0,23526356.0
2004-10-26,1597505,1625738,1569465,1590612,285461,265848.0,23526356.0
2004-10-27,1625730,1632837,1527203,1569497,201703,262319.0,23526356.0
2004-10-28,1611732,1710256,1604626,1710259,337031,285845.0,23526356.0
2004-10-29,1618357,1688843,1597270,1682107,398337,281140.0,23526356.0
2004-11-01,1674941,1674941,1555327,1604688,385780,268200.0,23526356.0
2004-11-02,1590627,1632881,1590627,1604688,129930,268200.0,23526356.0
2004-11-03,1618389,1660602,1597262,1660993,274047,277611.0,23526356.0
2004-11-04,1689100,1773567,1674887,1731374,477283,289374.0,23526356.0
2004-11-05,1766191,1780251,1674617,1703221,299461,284669.0,23526356.0
2004-11-08,1667707,1731044,1667707,1703221,421510,284669.0,23526356.0
2004-11-09,1709952,1766222,1709952,1759526,245604,294079.0,23526356.0
2004-11-10,1780242,1780242,1724009,1759526,197380,294079.0,23526356.0
2004-11-11,1766222,1773329,1724009,1759526,204030,294079.0,23526356.0
2004-11-12,1780242,1787349,1716902,1759526,415581,294079.0,23526356.0
2004-11-15,1759185,1759185,1724038,1738412,206609,290550.0,23526356.0
2004-11-16,1759180,1766287,1681780,1717298,166421,287022.0,23526356.0
2004-11-17,1716968,1724035,1674715,1675069,211821,279964.0,23526356.0
2004-11-18,1667935,1689062,1597489,1611726,185551,269377.0,23526356.0
2004-11-19,1583232,1639502,1569212,1576535,212980,263495.0,23526356.0
2004-11-22,1562350,1611710,1548330,1569497,187531,262319.0,23526356.0
2004-11-23,1597255,1639505,1597255,1639878,347610,274082.0,23526356.0
2004-11-24,1639572,1674715,1618445,1675069,172017,279964.0,23526356.0
2004-11-25,1674902,1843872,1674902,1773602,956352,296432.0,23526356.0
2004-11-26,1829896,1900189,1794559,1808793,818382,302314.0,23526356.0
2004-11-29,1864757,1991454,1864757,1963631,734358,328193.0,23526356.0
2004-11-30,1984411,2012645,1928138,1998822,605399,334074.0,23526356.0
2004-12-01,2026661,2040681,1935245,1998822,356017,334074.0,23526356.0
2004-12-02,1998473,2033776,1956223,1956593,376668,327016.0,23526356.0
2004-12-03,1935519,1970663,1857966,1907326,338211,318782.0,23526356.0
2004-12-06,1893273,1928420,1872147,1928441,160180,322311.0,23526356.0
2004-12-07,1907279,1907279,1787609,1872136,426644,312901.0,23526356.0
2004-12-08,1829907,1857943,1780547,1829907,318234,305843.0,23526356.0
2004-12-09,1808711,1850961,1801641,1851022,216840,309372.0,23526356.0
2004-12-10,1878766,1885872,1709952,1759526,401314,294079.0,23526356.0
2004-12-13,1731402,1752525,1703169,1724336,148435,288198.0,23526356.0
2004-12-14,1745165,1787378,1731145,1738412,232717,290550.0,23526356.0
2004-12-15,1738058,1780311,1695805,1738412,288066,290550.0,23526356.0
2004-12-16,1752455,1801618,1724222,1773602,497260,296432.0,23526356.0
2004-12-17,1787594,1787594,1731321,1752488,210241,292903.0,23526356.0
2004-12-20,1724009,1759156,1709952,1759526,140171,294079.0,23526356.0
2004-12-21,1738266,1759390,1724246,1731374,116860,289374.0,23526356.0
2004-12-22,1745341,1780488,1745341,1752488,409350,292903.0,23526356.0
2004-12-23,1773354,1780307,1653587,1717298,393079,287022.0,23526356.0
2004-12-24,1702907,1716927,1688887,1717298,152621,287022.0,23526356.0
2004-12-27,1689129,1717206,1646913,1646916,249761,275258.0,23526356.0
2004-12-28,1625778,1668032,1625778,1625802,176189,271729.0,23526356.0
2004-12-29,1611725,1689121,1604618,1689145,332100,282316.0,23526356.0
2004-12-30,1689111,1787635,1689111,1787679,417191,298785.0,23526356.0
2005-01-03,1759390,1759390,1724246,1731374,92682,289374.0,23526356.0
2005-01-04,1717174,1717174,1667970,1668031,148150,278787.0,23526356.0
2005-01-05,1668039,1668039,1618683,1646916,123480,284101.0,24282106.0
2005-01-06,1639750,1660840,1625693,1632840,207541,281672.0,24282106.0
2005-01-07,1639758,1653775,1590591,1590612,161260,274388.0,24282106.0
2005-01-10,1597232,1625465,1540962,1562459,706100,269531.0,24282106.0
2005-01-11,1576162,1583232,1533912,1576535,280668,271960.0,24282106.0
2005-01-12,1576101,1590315,1533888,1541345,261355,265889.0,24282106.0
2005-01-13,1533944,1555071,1533944,1555421,192450,268317.0,24282106.0
2005-01-14,1541006,1611493,1541006,1597650,294199,275602.0,24282106.0
2005-01-17,1604358,1625482,1562105,1576535,312521,271960.0,24282106.0
2005-01-18,1590627,1618667,1576454,1604688,278629,276816.0,24282106.0
2005-01-19,1618451,1618451,1541051,1555421,328142,268317.0,24282106.0
2005-01-20,1555071,1562177,1519924,1555421,176591,268317.0,24282106.0
2005-01-21,1555014,1562081,1533888,1541345,158447,265889.0,24282106.0
2005-01-24,1519909,1555055,1512839,1513193,194900,261033.0,24282106.0
2005-01-25,1506171,1506171,1428771,1442811,304981,248892.0,24282106.0
2005-01-26,1442520,1533936,1421393,1534307,389402,264675.0,24282106.0
2005-01-27,1555036,1555036,1491853,1499116,141026,258604.0,24282106.0
2005-01-28,1491825,1512755,1477611,1478002,89042,254962.0,24282106.0
2005-01-31,1470992,1527265,1470992,1527269,143881,263461.0,24282106.0
2005-02-01,1505896,1548150,1505896,1534307,226163,264675.0,24282106.0
2005-02-02,1554999,1759156,1548089,1759526,1483383,303526.0,24282106.0
2005-02-03,1794290,1864793,1695803,1780640,938656,307169.0,24282106.0
2005-02-04,1801453,1808520,1745179,1794717,309220,309597.0,24282106.0
2005-02-07,1794265,1836515,1759119,1822869,358400,314453.0,24282106.0
2005-02-11,1801372,1843622,1766225,1822869,516418,314453.0,24282106.0
2005-02-14,1829852,1836765,1766472,1773602,424360,305955.0,24282106.0
2005-02-15,1787587,1787587,1717140,1731374,346049,298670.0,24282106.0
2005-02-16,1745385,1787635,1731365,1787679,366494,308383.0,24282106.0
2005-02-17,1801618,1801618,1759365,1773602,292676,305955.0,24282106.0
2005-02-18,1780308,1914131,1766288,1900288,1017893,327808.0,24282106.0
2005-02-21,1900133,2069106,1872096,2055127,724635,354519.0,24282106.0
2005-02-22,2040958,2153658,2005815,2048088,701140,353305.0,24282106.0
2005-02-23,1998449,2104043,1977323,2104393,468390,363017.0,24282106.0
2005-02-24,2082884,2153330,2082884,2125508,518106,366660.0,24282106.0
2005-02-25,2231051,2315558,2153654,2209965,964763,381229.0,24282106.0
2005-02-28,2258819,2378626,2188529,2364803,893445,407939.0,24282106.0
2005-03-02,2399601,2399601,2209661,2322575,688390,400655.0,24282106.0
2005-03-03,2294140,2315267,2237867,2287384,289300,394584.0,24282106.0
2005-03-04,2287071,2287071,2202564,2224041,337240,383657.0,24282106.0
2005-03-07,2223668,2294154,2139201,2160698,728350,372730.0,24282106.0
2005-03-08,2181693,2188800,2076257,2090317,363240,360589.0,24282106.0
2005-03-09,2061782,2104032,2026635,2083279,573870,359375.0,24282106.0
2005-03-10,2069134,2153637,2069134,2076241,610041,358161.0,24282106.0
2005-03-11,2111166,2174546,2090039,2118470,674622,365446.0,24282106.0
2005-03-14,2153392,2160305,2068888,2083279,558809,359375.0,24282106.0
2005-03-15,2104252,2111358,1935435,1935479,838655,333879.0,24282106.0
2005-03-16,1914139,1942175,1836545,1921403,488690,331451.0,24282106.0
2005-03-17,1886108,1900168,1843894,1851022,416161,319310.0,24282106.0
2005-03-18,1850700,1906973,1836526,1843983,384162,318096.0,24282106.0
2005-03-21,1843857,1921257,1801607,1914364,340350,330237.0,24282106.0
2005-03-22,1914131,1942171,1885898,1900288,243600,327808.0,24282106.0
2005-03-23,1879041,1921255,1850961,1851022,249465,319310.0,24282106.0
2005-03-24,1871826,1970350,1822466,1843983,926045,318096.0,24282106.0
2005-03-25,1857668,1899918,1836578,1900288,286315,327808.0,24282106.0
2005-03-28,1907237,1942384,1886111,1914364,249440,330237.0,24282106.0
2005-03-29,1914341,1914341,1843894,1851022,312355,319310.0,24282106.0
2005-03-30,1836526,1864720,1822466,1843983,138094,318096.0,24282106.0
2005-03-31,1885931,1885931,1836572,1836945,154220,316881.0,24282106.0
2005-04-01,1850932,1942348,1829845,1935479,391232,333879.0,24282106.0
2005-04-04,1921257,1949451,1900131,1914364,224676,330237.0,24282106.0
2005-04-06,1928107,1928107,1864727,1865098,233532,321738.0,24282106.0
2005-04-07,1886140,1907266,1865016,1893250,155719,326594.0,24282106.0
2005-04-08,1914304,1949451,1872091,1914364,357232,330237.0,24282106.0
2005-04-11,1900172,1907279,1843882,1872136,189500,322952.0,24282106.0
2005-04-12,1864793,1871900,1787393,1794717,325180,309597.0,24282106.0
2005-04-13,1808520,1822540,1787393,1794717,159130,309597.0,24282106.0
2005-04-14,1759180,1759180,1716927,1717298,227800,296242.0,24282106.0
2005-04-15,1688825,1702845,1611428,1639878,296450,282887.0,24282106.0
2005-04-18,1590371,1611497,1519924,1555421,272181,268317.0,24282106.0
2005-04-19,1583259,1611493,1576153,1597650,239269,275602.0,24282106.0
2005-04-20,1611766,1632893,1569513,1583574,223087,273174.0,24282106.0
2005-04-21,1541320,1590640,1520193,1583574,188460,273174.0,24282106.0
2005-04-22,1625513,1639529,1590366,1597650,259840,275602.0,24282106.0
2005-04-25,1583259,1618406,1583259,1597650,124161,275602.0,24282106.0
2005-04-26,1604665,1618681,1527265,1527269,194630,263461.0,24282106.0
2005-04-27,1492119,1506135,1442795,1463926,222212,252534.0,24282106.0
2005-04-28,1470669,1477619,1395989,1396360,325361,240878.0,24282106.0
2005-04-29,1365089,1381983,1348196,1366800,203210,235779.0,24282106.0
2005-05-02,1370715,1421395,1370715,1414659,147549,244035.0,24282106.0
2005-05-03,1421669,1499069,1421669,1463926,220197,252534.0,24282106.0
2005-05-04,1470726,1505873,1463619,1499116,103470,258604.0,24282106.0
2005-05-06,1492119,1513089,1463922,1463926,117070,252534.0,24282106.0
2005-05-09,1456803,1456803,1394977,1421697,186930,245249.0,24282106.0
2005-05-10,1435611,1435611,1403358,1403398,66610,242093.0,24282106.0
2005-05-11,1400313,1400313,1372080,1372430,89320,236751.0,24282106.0
2005-05-12,1386494,1414534,1373794,1407621,111689,242821.0,24282106.0
2005-05-13,1399126,1403359,1377999,1386507,108330,239179.0,24282106.0
2005-05-16,1386444,1394908,1331531,1334425,322265,230194.0,24282106.0
2005-05-17,1344223,1355369,1285076,1287973,278665,222181.0,24282106.0
2005-05-18,1309114,1323134,1293580,1318941,146323,227523.0,24282106.0
2005-05-19,1341076,1398863,1341076,1396360,413768,240878.0,24282106.0
2005-05-20,1394933,1394933,1368059,1386507,102307,239179.0,24282106.0
2005-05-23,1393192,1400262,1384729,1385099,91497,238936.0,24282106.0
2005-05-24,1400471,1401831,1387811,1399175,71744,241364.0,24282106.0
2005-05-25,1396253,1428719,1377999,1386507,134822,239179.0,24282106.0
2005-05-26,1379095,1393115,1374861,1379469,38370,237965.0,24282106.0
2005-05-27,1400221,1404455,1379095,1379469,104770,237965.0,24282106.0
2005-05-30,1382231,1403358,1378001,1403398,127281,242093.0,24282106.0
2005-05-31,1407652,1463922,1390719,1463926,277889,252534.0,24282106.0
2005-06-01,1442497,1484711,1442497,1456888,176151,251320.0,24282106.0
2005-06-02,1470925,1477878,1421605,1428735,143780,246463.0,24282106.0
2005-06-03,1442767,1442767,1397640,1407621,184241,242821.0,24282106.0
2005-06-07,1414484,1414484,1389144,1403398,114029,242093.0,24282106.0
2005-06-08,1398861,1403095,1379095,1379469,240100,237965.0,24282106.0
2005-06-09,1372251,1403358,1365338,1403398,212541,242093.0,24282106.0
2005-06-10,1414224,1414224,1383310,1387914,150054,269002.0,27282106.0
2005-06-13,1393186,1403126,1376292,1380876,98770,267637.0,27282106.0
2005-06-14,1380486,1390466,1373572,1380876,103251,267637.0,27282106.0
2005-06-15,1379419,1477942,1379419,1463926,307226,283734.0,27282106.0
2005-06-16,1463844,1492078,1435611,1492078,247100,289190.0,27282106.0
2005-06-17,1492078,1506098,1463844,1492078,162370,289190.0,27282106.0
2005-06-20,1492114,1506134,1456774,1506154,185131,291919.0,27282106.0
2005-06-21,1484746,1498766,1435386,1499116,125240,290554.0,27282106.0
2005-06-22,1463619,1498766,1463619,1499116,159402,290554.0,27282106.0
2005-06-23,1491683,1533936,1470753,1534307,167680,297375.0,27282106.0
2005-06-24,1513052,1527265,1485012,1527269,185560,296011.0,27282106.0
2005-06-27,1498766,1519889,1484746,1499116,80002,290554.0,27282106.0
2005-06-28,1498749,1569195,1477622,1562459,248770,302831.0,27282106.0
2005-06-29,1569244,1604391,1527031,1555421,152980,301467.0,27282106.0
2005-06-30,1548333,1632800,1527206,1632840,271440,316472.0,27282106.0
2005-07-01,1590640,1625786,1583573,1583574,123661,306924.0,27282106.0
2005-07-04,1583212,1597232,1554982,1562459,117810,302831.0,27282106.0
2005-07-05,1562089,1590319,1540962,1562459,92280,302831.0,27282106.0
2005-07-06,1576422,1639798,1555295,1625802,379870,315108.0,27282106.0
2005-07-07,1632792,1646812,1590579,1611726,195380,312380.0,27282106.0
2005-07-08,1597526,1604593,1534149,1548383,188948,300103.0,27282106.0
2005-07-11,1562394,1611754,1555327,1604688,231335,311016.0,27282106.0
2005-07-12,1632881,1632881,1583521,1604688,130987,311016.0,27282106.0
2005-07-13,1618615,1632792,1604595,1611726,164405,312380.0,27282106.0
2005-07-14,1597279,1625513,1590366,1597650,190612,309652.0,27282106.0
2005-07-15,1597324,1618451,1555071,1555421,202160,301467.0,27282106.0
2005-07-18,1569269,1569269,1512839,1513193,222880,293283.0,27282106.0
2005-07-19,1512810,1548150,1505896,1534307,129224,297375.0,27282106.0
2005-07-20,1548069,1604339,1540962,1562459,211051,302831.0,27282106.0
2005-07-21,1590363,1604420,1533936,1534307,174639,297375.0,27282106.0
2005-07-22,1533880,1533880,1498733,1520231,135605,294647.0,27282106.0
2005-07-25,1520193,1583573,1513086,1583574,142171,306924.0,27282106.0
2005-07-26,1562081,1569188,1533888,1541345,77400,298739.0,27282106.0
2005-07-27,1541223,1569457,1520097,1569497,135601,304195.0,27282106.0
2005-07-28,1569449,1576399,1534149,1548383,124437,300103.0,27282106.0
2005-07-29,1562081,1576101,1533888,1541345,271311,298739.0,27282106.0
2005-08-01,1555014,1569188,1533888,1541345,283100,298739.0,27282106.0
2005-08-02,1555009,1674622,1540989,1660993,651783,321929.0,27282106.0
2005-08-03,1731382,1801676,1710256,1710259,1058676,331478.0,27282106.0
2005-08-04,1738323,1766556,1674943,1745450,388584,338298.0,27282106.0
2005-08-05,1710187,1738266,1674887,1731374,415701,335570.0,27282106.0
2005-08-08,1745341,1766468,1724214,1752488,277180,339662.0,27282106.0
2005-08-09,1773384,1815440,1752257,1815831,430341,351939.0,27282106.0
2005-08-10,1829852,1836765,1759365,1773602,276751,343755.0,27282106.0
2005-08-11,1766468,1766468,1717148,1752488,351567,339662.0,27282106.0
2005-08-12,1794559,1843916,1794559,1808793,413702,350575.0,27282106.0
2005-08-16,1822525,1843651,1738058,1738412,341930,336934.0,27282106.0
2005-08-17,1703149,1731382,1682022,1710259,156383,331478.0,27282106.0
2005-08-18,1731078,1745098,1639505,1639878,248090,317837.0,27282106.0
2005-08-19,1618389,1667709,1590309,1660993,204450,321929.0,27282106.0
2005-08-22,1667973,1731313,1653760,1731374,167100,335570.0,27282106.0
2005-08-23,1738312,1745419,1703169,1724336,84520,334206.0,27282106.0
2005-08-24,1723990,1723990,1653503,1682107,129381,326021.0,27282106.0
2005-08-25,1653588,1710018,1653588,1675069,133991,324657.0,27282106.0
2005-08-26,1681963,1703090,1632800,1632840,178090,316472.0,27282106.0
2005-08-29,1590338,1597252,1548085,1576535,139829,305560.0,27282106.0
2005-08-30,1604647,1618667,1576454,1604688,85490,311016.0,27282106.0
2005-08-31,1569501,1625774,1569501,1604688,131890,311016.0,27282106.0
2005-09-01,1632856,1653826,1611769,1646916,245081,319201.0,27282106.0
2005-09-02,1660631,1674651,1604361,1639878,333970,317837.0,27282106.0
2005-09-05,1646647,1667734,1604394,1618764,237780,313744.0,27282106.0
2005-09-06,1618414,1653560,1618414,1618764,239446,313744.0,27282106.0
2005-09-07,1639476,1681729,1639476,1660993,323782,321929.0,27282106.0
2005-09-08,1681990,1703117,1653797,1668031,320502,323293.0,27282106.0
2005-09-09,1674711,1674711,1646671,1653955,147415,320565.0,27282106.0
2005-09-12,1667946,1674896,1625693,1632840,263880,316472.0,27282106.0
2005-09-13,1625774,1632881,1604647,1604688,132410,311016.0,27282106.0
2005-09-14,1590547,1646820,1590547,1632840,330220,316472.0,27282106.0
2005-09-15,1625789,1703186,1618683,1646916,396380,319201.0,27282106.0
2005-09-16,1674706,1710006,1646626,1696183,299061,328749.0,27282106.0
2005-09-20,1731365,1801655,1710238,1787679,585411,346483.0,27282106.0
2005-09-21,1773663,1787679,1745429,1745450,252474,338298.0,27282106.0
2005-09-22,1738274,1801614,1731321,1752488,350551,339662.0,27282106.0
2005-09-23,1731145,1752268,1674715,1675069,287921,324657.0,27282106.0
2005-09-26,1674972,1731402,1674972,1724336,161851,334206.0,27282106.0
2005-09-27,1716919,1731133,1674706,1696183,150576,328749.0,27282106.0
2005-09-28,1702913,1878832,1702913,1858060,726861,360124.0,27282106.0
2005-09-29,1851005,1907275,1808792,1886212,425542,365580.0,27282106.0
2005-09-30,1900197,1900197,1829907,1829907,312851,354667.0,27282106.0
2005-10-04,1829878,1893258,1822812,1886212,277490,365580.0,27282106.0
2005-10-05,1886169,1900189,1773626,1808793,269882,350575.0,27282106.0
2005-10-06,1773329,1801369,1731076,1759526,212164,341026.0,27282106.0
2005-10-07,1759365,1801618,1759365,1773602,133991,343755.0,27282106.0
2005-10-10,1773311,1871834,1773311,1865098,196980,361488.0,27282106.0
2005-10-11,1843593,1871826,1829573,1843983,159430,357396.0,27282106.0
2005-10-12,1843674,1893034,1794354,1815831,236100,351939.0,27282106.0
2005-10-13,1808777,1815727,1752504,1766564,137871,342390.0,27282106.0
2005-10-14,1752455,1787598,1745349,1773602,117903,343755.0,27282106.0
2005-10-17,1766545,1794585,1724295,1724336,75778,334206.0,27282106.0
2005-10-18,1710014,1752267,1710014,1717298,111970,332842.0,27282106.0
2005-10-19,1702856,1716872,1632562,1660993,150161,321929.0,27282106.0
2005-10-20,1660840,1681963,1611673,1632840,173123,316472.0,27282106.0
2005-10-21,1604425,1674715,1590405,1675069,132110,324657.0,27282106.0
2005-10-24,1688831,1716871,1688831,1703221,55341,330113.0,27282106.0
2005-10-25,1716883,1731097,1660610,1682107,70260,326021.0,27282106.0
2005-10-26,1667764,1716927,1646637,1717298,78740,332842.0,27282106.0
2005-10-27,1724034,1752267,1681780,1717298,113060,332842.0,27282106.0
2005-10-28,1681990,1710224,1660904,1668031,105794,323293.0,27282106.0
2005-10-31,1674715,1681822,1639572,1675069,108000,324657.0,27282106.0
2005-11-01,1689149,1731402,1689149,1724336,72731,334206.0,27282106.0
2005-11-02,1724246,1738266,1710187,1731374,72769,335570.0,27282106.0
2005-11-03,1731140,1745160,1688887,1717298,76373,332842.0,27282106.0
2005-11-04,1717185,1731402,1668022,1724336,144941,334206.0,27282106.0
2005-11-07,1738029,1759156,1702882,1759526,159521,341026.0,27282106.0
2005-11-08,1745096,1766222,1738029,1759526,59580,341026.0,27282106.0
2005-11-09,1724310,1780584,1724310,1766564,81810,342390.0,27282106.0
2005-11-10,1738057,1787377,1738057,1780640,90400,345119.0,27282106.0
2005-11-11,1787598,1794512,1752455,1773602,126250,343755.0,27282106.0
2005-11-14,1759390,1773567,1731313,1731374,134350,335570.0,27282106.0
2005-11-15,1731374,1731374,1682015,1689145,131840,327385.0,27282106.0
2005-11-16,1667946,1667946,1625693,1632840,254990,316472.0,27282106.0
2005-11-17,1618375,1625482,1576162,1576535,276540,305560.0,27282106.0
2005-11-18,1576153,1604386,1576153,1597650,154810,309652.0,27282106.0
2005-11-21,1576105,1590319,1562089,1562459,119630,302831.0,27282106.0
2005-11-22,1576399,1583469,1548323,1548383,106668,300103.0,27282106.0
2005-11-23,1548323,1548323,1520129,1548383,158180,300103.0,27282106.0
2005-11-24,1569212,1576162,1512785,1576535,265320,305560.0,27282106.0
2005-11-25,1576105,1597232,1548069,1562459,165519,302831.0,27282106.0
2005-11-28,1569276,1576190,1533936,1534307,105000,297375.0,27282106.0
2005-11-29,1534174,1541281,1499027,1506154,116920,291919.0,27282106.0
2005-11-30,1513052,1534178,1506138,1527269,159830,296011.0,27282106.0
2005-12-01,1533936,1562170,1512810,1534307,114819,297375.0,27282106.0
2005-12-02,1548142,1548142,1505889,1513193,153780,293283.0,27282106.0
2005-12-05,1520158,1527265,1506138,1527269,85850,296011.0,27282106.0
2005-12-06,1519889,1526996,1498766,1499116,89491,290554.0,27282106.0
2005-12-07,1498800,1498800,1435423,1435773,221356,278277.0,27282106.0
2005-12-08,1435423,1449596,1428509,1435773,107249,278277.0,27282106.0
2005-12-09,1421640,1520126,1421640,1485040,221681,287826.0,27282106.0
2005-12-12,1485007,1527261,1485007,1506154,108994,291919.0,27282106.0
