더블유게임즈(192080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-07-19,61300,62200,60700,62200,73224,1085449.0,17450955.0
2017-07-20,62500,65300,62400,65200,290956,1137802.0,17450955.0
2017-07-21,64800,66200,63700,65800,169395,1148273.0,17450955.0
2017-07-24,65400,65600,63800,64400,122271,1123842.0,17450955.0
2017-07-25,64400,66300,63800,64000,109746,1116861.0,17450955.0
2017-07-26,64800,64800,62500,63900,90034,1115116.0,17450955.0
2017-07-27,63900,64400,63500,63900,43312,1115116.0,17450955.0
2017-07-28,64100,64200,62400,63000,92234,1099410.0,17450955.0
2017-07-31,63000,63700,62000,63000,51854,1099410.0,17450955.0
2017-08-01,63200,64300,62800,63900,61884,1115116.0,17450955.0
2017-08-02,63200,64700,63200,64000,79548,1117960.0,17468128.0
2017-08-03,64000,64000,60900,60900,112991,1063809.0,17468128.0
2017-08-04,60900,61400,55800,56200,332352,981709.0,17468128.0
2017-08-07,56200,57200,55000,55800,185359,974722.0,17468128.0
2017-08-08,55800,56900,54600,55200,146530,964241.0,17468128.0
2017-08-09,55200,58100,55200,56400,182951,985202.0,17468128.0
2017-08-10,56400,56600,54200,54900,122241,959000.0,17468128.0
2017-08-11,53400,57200,53300,55800,179036,974722.0,17468128.0
2017-08-14,56500,57100,54400,55100,108129,962494.0,17468128.0
2017-08-16,55400,56200,54100,55000,69072,960747.0,17468128.0
2017-08-17,54900,55800,54200,55000,77428,960747.0,17468128.0
2017-08-18,54600,55500,54500,55400,38504,967734.0,17468128.0
2017-08-21,55400,55400,53200,53400,103490,932798.0,17468128.0
2017-08-22,53400,55300,53400,54700,70428,955507.0,17468128.0
2017-08-23,54800,55100,54100,54600,53828,953760.0,17468128.0
2017-08-24,54600,55300,54200,54600,67751,953760.0,17468128.0
2017-08-25,55200,55200,53800,54100,60668,945026.0,17468128.0
2017-08-28,54100,54400,52900,54100,113329,945026.0,17468128.0
2017-08-29,53900,55500,53500,55000,83317,960747.0,17468128.0
2017-08-30,55300,55500,54100,54100,56127,945026.0,17468128.0
2017-08-31,54100,54400,53200,53400,70651,932798.0,17468128.0
2017-09-01,53600,55100,53100,55000,96278,960747.0,17468128.0
2017-09-04,53600,57200,53300,56000,185954,978215.0,17468128.0
2017-09-05,56300,57200,55400,57100,97540,997430.0,17468128.0
2017-09-06,57200,57700,56500,57500,88178,1004417.0,17468128.0
2017-09-07,57700,57700,56500,56900,56604,993936.0,17468128.0
2017-09-08,56400,57200,55100,55200,65191,964241.0,17468128.0
2017-09-11,55500,56300,55500,55700,46838,972975.0,17468128.0
2017-09-12,55600,56300,54400,55000,68590,960747.0,17468128.0
2017-09-13,55000,57500,55000,57300,102597,1000924.0,17468128.0
2017-09-14,57700,57900,56800,57800,66727,1009658.0,17468128.0
2017-09-15,58000,62400,57800,62100,318014,1084771.0,17468128.0
2017-09-18,62300,62300,60000,61000,139626,1065556.0,17468128.0
2017-09-19,61100,61200,58700,58800,126717,1027126.0,17468128.0
2017-09-20,59100,60400,57800,58100,101797,1014898.0,17468128.0
2017-09-21,58200,58700,56700,56800,104080,992190.0,17468128.0
2017-09-22,56500,57700,52500,52500,242165,917077.0,17468128.0
2017-09-25,52500,52900,49700,49700,246222,868166.0,17468128.0
2017-09-26,50200,52200,50200,51000,126894,890875.0,17468128.0
2017-09-27,51000,55900,51000,54500,167385,952013.0,17468128.0
2017-09-28,56100,57000,54700,56600,119772,988696.0,17468128.0
2017-09-29,56400,57400,55700,56500,56131,986949.0,17468128.0
2017-10-10,56000,56200,54100,54100,78920,945026.0,17468128.0
2017-10-11,54000,55600,52600,53400,85336,932798.0,17468128.0
2017-10-12,53600,53900,51600,51600,147819,901355.0,17468128.0
2017-10-13,52000,52400,49800,50700,161122,885634.0,17468128.0
2017-10-16,50700,52200,50600,51700,82784,903102.0,17468128.0
2017-10-17,51700,52500,51100,51800,64653,904849.0,17468128.0
2017-10-18,52000,52900,50100,50700,128918,885634.0,17468128.0
2017-10-19,50700,52500,50400,52300,78963,913583.0,17468128.0
2017-10-20,52900,53000,50800,50900,132834,889128.0,17468128.0
2017-10-23,51200,51600,50700,51500,94081,899609.0,17468128.0
2017-10-24,51600,52200,51100,51200,86063,894368.0,17468128.0
2017-10-25,51600,51900,50500,50800,76477,887381.0,17468128.0
2017-10-26,51100,51100,49050,49200,177322,859432.0,17468128.0
2017-10-27,49800,50900,49450,50800,129047,887381.0,17468128.0
2017-10-30,50800,51700,50500,51500,81224,899609.0,17468128.0
2017-10-31,51800,51800,50800,51300,70954,896115.0,17468128.0
2017-11-01,51400,54700,50500,54500,254900,952013.0,17468128.0
2017-11-02,54500,55900,52500,52700,161013,920570.0,17468128.0
2017-11-03,52700,52700,51000,51800,126589,904849.0,17468128.0
2017-11-06,52000,57000,51200,56900,315820,993936.0,17468128.0
2017-11-07,56000,56300,52900,53500,496831,934545.0,17468128.0
2017-11-08,52900,53200,51400,52400,208420,915330.0,17468128.0
2017-11-09,53300,54000,51900,52300,170098,913583.0,17468128.0
2017-11-10,52400,52800,51200,52300,160111,913583.0,17468128.0
2017-11-13,53000,55100,52500,54500,258980,952013.0,17468128.0
2017-11-14,55000,55500,53200,55100,222675,962494.0,17468128.0
2017-11-15,55400,58000,55400,57400,390268,1002671.0,17468128.0
2017-11-16,57900,59300,56500,58700,256640,1025379.0,17468128.0
2017-11-17,58000,58400,55400,55800,234874,974722.0,17468128.0
2017-11-20,56500,57300,56000,56100,134387,979962.0,17468128.0
2017-11-21,56300,58000,55000,56900,177464,993936.0,17468128.0
2017-11-22,57300,58500,56500,57400,158877,1002671.0,17468128.0
2017-11-23,58500,58500,57000,57800,160014,1009658.0,17468128.0
2017-11-24,57500,57600,54900,55600,261250,971228.0,17468128.0
2017-11-27,56000,57200,54000,57000,240238,995683.0,17468128.0
2017-11-28,57000,57600,55200,55200,137116,964241.0,17468128.0
2017-11-29,55000,56000,54000,54300,138784,948519.0,17468128.0
2017-11-30,54600,54900,52900,52900,145217,924064.0,17468128.0
2017-12-01,53100,54800,53100,54400,113008,950266.0,17468128.0
2017-12-04,55000,55300,53600,53700,58400,938038.0,17468128.0
2017-12-05,53900,56000,53900,55200,109501,964241.0,17468128.0
2017-12-06,56300,56700,54600,55100,132740,962494.0,17468128.0
2017-12-07,55600,56700,54400,54500,121615,952013.0,17468128.0
2017-12-08,54800,56200,54300,55000,99938,960747.0,17468128.0
2017-12-11,55500,55900,53300,54400,159982,950266.0,17468128.0
2017-12-12,53900,55600,53700,55200,117803,964241.0,17468128.0
2017-12-13,54700,55400,54600,54900,82941,959000.0,17468128.0
2017-12-14,55200,55300,54100,54200,133312,946773.0,17468128.0
2017-12-15,54300,55100,53400,54000,82365,943279.0,17468128.0
2017-12-18,54000,54500,53600,53700,79738,938038.0,17468128.0
2017-12-19,53800,54200,51500,52000,147343,908343.0,17468128.0
2017-12-20,52500,52500,49900,50500,184901,882140.0,17468128.0
2017-12-21,50400,51600,49500,49500,96369,864672.0,17468128.0
2017-12-22,49500,51000,49500,50600,103707,883887.0,17468128.0
2017-12-26,50900,51000,49800,49950,137133,878896.0,17595514.0
2017-12-27,50200,51700,50200,51700,89312,909688.0,17595514.0
2017-12-28,51700,51900,50700,51700,66336,909688.0,17595514.0
2018-01-02,51500,51500,50400,50800,127291,893852.0,17595514.0
2018-01-03,51300,53200,51000,52300,163961,920245.0,17595514.0
2018-01-04,52300,52300,51000,51100,143905,899131.0,17595514.0
2018-01-05,51100,51900,50700,51000,75291,897371.0,17595514.0
2018-01-08,50800,50900,49650,50300,147360,885054.0,17595514.0
2018-01-09,51500,52000,50400,50500,139358,888573.0,17595514.0
2018-01-10,50700,50900,49900,50400,117080,886814.0,17595514.0
2018-01-11,50200,50800,49850,50800,105336,893852.0,17595514.0
2018-01-12,50600,50800,49900,50600,104957,890333.0,17595514.0
2018-01-15,50400,51800,50300,51400,143752,904409.0,17595514.0
2018-01-16,51900,53700,51800,53000,217403,932562.0,17595514.0
2018-01-17,53700,54700,53000,54400,178390,957196.0,17595514.0
2018-01-18,54800,56500,54300,56200,208317,988868.0,17595514.0
2018-01-19,56800,57400,56000,56200,218144,988868.0,17595514.0
2018-01-22,57000,58200,57000,57900,206218,1018780.0,17595514.0
2018-01-23,58600,59200,57900,58800,218616,1034616.0,17595514.0
2018-01-24,59500,60900,59000,59900,208125,1053971.0,17595514.0
2018-01-25,60600,61900,59700,61800,179019,1087403.0,17595514.0
2018-01-26,61500,62200,59800,61300,180540,1078605.0,17595514.0
2018-01-29,61800,62200,60600,61400,117940,1080365.0,17595514.0
2018-01-30,61000,62600,59600,62000,181379,1090922.0,17595514.0
2018-01-31,61900,63500,60800,61400,143466,1080365.0,17595514.0
2018-02-01,61600,61900,60900,61400,73193,1080365.0,17595514.0
2018-02-02,61300,61400,58900,59600,113518,1048693.0,17595514.0
2018-02-05,58400,59700,57100,58500,186488,1029338.0,17595514.0
2018-02-06,56000,59500,54900,59100,224411,1039895.0,17595514.0
2018-02-07,60000,61200,58700,59100,229978,1039895.0,17595514.0
2018-02-08,59200,61900,58200,60900,232864,1071567.0,17595514.0
2018-02-09,58600,60000,57900,58300,149727,1025818.0,17595514.0
2018-02-12,59000,61100,58300,60700,118006,1068048.0,17595514.0
2018-02-13,61100,61300,58500,58800,85228,1034616.0,17595514.0
2018-02-14,58500,59800,58100,59800,61490,1052212.0,17595514.0
2018-02-19,60500,61500,56500,61500,93881,1082124.0,17595514.0
2018-02-20,61000,61500,59300,59600,75082,1048693.0,17595514.0
2018-02-21,59200,60400,58900,60000,55811,1055731.0,17595514.0
2018-02-22,59500,60000,58500,59600,55146,1048693.0,17595514.0
2018-02-23,59500,60200,59100,60000,41267,1055731.0,17595514.0
2018-02-26,60800,62700,60400,62200,185839,1094441.0,17595514.0
2018-02-27,63500,63500,61200,61900,128611,1089162.0,17595514.0
2018-02-28,61200,62400,61000,61900,134089,1089162.0,17595514.0
2018-03-02,60900,62900,60100,62400,174718,1097960.0,17595514.0
2018-03-05,63300,63400,61500,61600,127509,1083884.0,17595514.0
2018-03-06,62800,65300,62100,65200,269978,1147228.0,17595514.0
2018-03-07,64800,66300,63800,64000,157910,1126113.0,17595514.0
2018-03-08,64000,65500,63200,64300,142472,1131392.0,17595514.0
2018-03-09,64500,67400,64200,67400,254074,1185938.0,17595514.0
2018-03-12,68200,69300,65900,67000,223574,1178899.0,17595514.0
2018-03-13,67000,67600,66100,66600,86745,1171861.0,17595514.0
2018-03-14,66100,66800,65500,65800,72697,1157785.0,17595514.0
2018-03-15,67200,68600,65700,67500,189093,1187697.0,17595514.0
2018-03-16,67800,70100,66100,69900,178773,1229926.0,17595514.0
2018-03-19,69900,73800,68300,70300,339157,1236965.0,17595514.0
2018-03-20,70100,70900,68800,70600,87093,1242243.0,17595514.0
2018-03-21,72000,74100,71300,73200,225337,1287992.0,17595514.0
2018-03-22,73600,73800,70800,71700,145287,1261598.0,17595514.0
2018-03-23,70000,73000,69900,70000,184416,1231686.0,17595514.0
2018-03-26,69800,72400,68900,72400,137878,1273915.0,17595514.0
2018-03-27,72700,75200,72400,73000,189087,1284473.0,17595514.0
2018-03-28,71800,72700,69800,71000,101183,1249281.0,17595514.0
2018-03-29,71000,71800,70100,71800,77132,1263358.0,17595514.0
2018-03-30,72000,72200,70500,70600,53323,1242243.0,17595514.0
2018-04-02,70500,70900,67900,68600,146375,1207052.0,17595514.0
2018-04-03,68100,71000,68100,71000,105387,1249281.0,17595514.0
2018-04-04,71200,71200,65600,66300,260649,1166583.0,17595514.0
2018-04-05,67000,68600,66200,66600,95554,1171861.0,17595514.0
2018-04-06,67100,67500,64800,66900,104102,1177140.0,17595514.0
2018-04-09,67000,67400,65200,65600,91001,1154266.0,17595514.0
2018-04-10,65600,65600,63500,63800,168909,1122594.0,17595514.0
2018-04-11,63900,64600,63300,64100,68675,1127872.0,17595514.0
2018-04-12,64500,64500,62800,63000,86107,1108517.0,17595514.0
2018-04-13,63000,68300,57000,57100,480462,1004704.0,17595514.0
2018-04-16,61800,64500,58100,59000,577183,1038135.0,17595514.0
2018-04-17,59100,62000,58200,61800,222080,1087403.0,17595514.0
2018-04-18,62400,63000,60600,61000,143494,1073326.0,17595514.0
2018-04-19,61000,62000,58500,59400,149946,1045174.0,17595514.0
2018-04-20,60300,61400,58000,60600,206733,1066288.0,17595514.0
2018-04-23,61000,61000,58600,59900,187645,1053971.0,17595514.0
2018-04-24,59900,62200,59200,61500,164543,1082124.0,17595514.0
2018-04-25,60700,61400,60100,61000,126373,1073326.0,17595514.0
2018-04-26,60600,62500,60600,62300,97965,1096201.0,17595514.0
2018-04-27,62800,62800,61000,62800,86298,1104998.0,17595514.0
2018-04-30,62900,63100,61500,62500,73674,1135017.0,18160276.0
2018-05-02,62100,62400,58600,60000,193202,1089617.0,18160276.0
2018-05-03,59500,60400,58800,60000,58763,1089617.0,18160276.0
2018-05-04,59700,60900,59000,59800,48677,1085985.0,18160276.0
2018-05-08,59800,60500,57900,57900,71984,1051480.0,18160276.0
2018-05-09,57600,60500,57300,60400,106274,1096881.0,18160276.0
2018-05-10,59800,61100,59600,60300,51658,1095065.0,18160276.0
2018-05-11,59000,60600,58300,59100,146510,1073272.0,18160276.0
2018-05-14,59500,59800,58600,58600,62267,1064192.0,18160276.0
2018-05-15,58600,59600,56500,57500,143557,1044216.0,18160276.0
2018-05-16,57100,58400,56500,58000,64977,1053296.0,18160276.0
2018-05-17,58000,58200,57500,58000,40180,1053296.0,18160276.0
2018-05-18,57700,59300,57600,59100,38634,1073272.0,18160276.0
2018-05-21,58700,59200,58100,58500,75565,1062376.0,18160276.0
2018-05-23,58500,59100,58100,58500,68361,1062376.0,18160276.0
2018-05-24,58300,58800,57800,57800,48637,1049664.0,18160276.0
2018-05-25,57500,58400,57100,57400,50016,1042400.0,18160276.0
2018-05-28,58300,59100,57600,58100,69586,1055112.0,18160276.0
2018-05-29,58100,58800,57100,57100,66759,1036952.0,18160276.0
2018-05-30,57100,57700,56500,57300,82281,1040584.0,18160276.0
2018-05-31,57200,57500,55100,55700,116311,1011527.0,18160276.0
2018-06-01,55500,56100,54200,55200,114851,1002447.0,18160276.0
2018-06-04,55300,56000,55100,55300,43071,1004263.0,18160276.0
2018-06-05,55100,55900,53400,53700,116619,975207.0,18160276.0
2018-06-07,53700,55200,53700,55200,45782,1002447.0,18160276.0
2018-06-08,55100,56800,55100,56000,75565,1016975.0,18160276.0
2018-06-11,55900,57200,55900,56800,49069,1031504.0,18160276.0
2018-06-12,56900,57200,55400,55900,56280,1015159.0,18160276.0
2018-06-14,56300,56300,54600,55300,81511,1004263.0,18160276.0
2018-06-15,56100,56100,54900,55400,51714,1006079.0,18160276.0
2018-06-18,54800,55300,52900,53600,82141,973391.0,18160276.0
2018-06-19,54000,55200,53600,53600,64991,973391.0,18160276.0
2018-06-20,54900,55200,53700,55000,39273,998815.0,18160276.0
2018-06-21,54700,55100,52800,52900,44264,960679.0,18160276.0
2018-06-22,52900,54300,51800,54300,32283,986103.0,18160276.0
2018-06-25,53800,54500,53300,53800,30098,977023.0,18160276.0
2018-06-26,53200,54600,53200,54400,28340,987919.0,18160276.0
2018-06-27,54000,56300,54000,54700,47974,993367.0,18160276.0
2018-06-28,54100,55800,54000,54300,40576,986103.0,18160276.0
2018-06-29,55100,55100,52900,53700,34928,975207.0,18160276.0
2018-07-02,53700,53800,51300,51500,47176,935254.0,18160276.0
2018-07-03,50000,52900,50000,52800,90679,958863.0,18160276.0
2018-07-04,51800,53400,51800,53300,39329,967943.0,18160276.0
2018-07-05,52500,53700,51600,53600,43500,973391.0,18160276.0
2018-07-06,53100,55900,52900,55400,55134,1006079.0,18160276.0
2018-07-09,55500,56500,55000,55700,47088,1011527.0,18160276.0
2018-07-10,56300,56300,54800,55200,22810,1002447.0,18160276.0
2018-07-11,54500,54500,52800,53000,52327,962495.0,18160276.0
2018-07-12,53100,59000,53100,58300,164545,1058744.0,18160276.0
2018-07-13,58500,61400,57500,61200,212607,1111409.0,18160276.0
2018-07-16,61400,61800,60700,61600,91167,1118673.0,18160276.0
2018-07-17,61400,61800,59800,60800,70146,1104145.0,18160276.0
2018-07-18,61100,62400,59600,60300,67247,1095065.0,18160276.0
2018-07-19,60300,60300,57700,58200,78254,1056928.0,18160276.0
2018-07-20,58100,58900,57000,58800,61647,1067824.0,18160276.0
2018-07-23,59000,59100,55400,55500,91980,1007895.0,18160276.0
2018-07-24,54800,56100,53300,54000,119984,980655.0,18160276.0
2018-07-25,54000,54800,53600,54400,73511,987919.0,18160276.0
2018-07-26,54900,56000,54100,55800,55852,1013343.0,18160276.0
2018-07-27,56400,56400,53200,53900,119510,978839.0,18160276.0
2018-07-30,53900,55400,53500,55000,53763,998815.0,18160276.0
2018-07-31,55000,55500,54300,54900,34394,996999.0,18160276.0
2018-08-01,54900,55500,54300,55400,30181,1006079.0,18160276.0
2018-08-02,54900,58300,54900,57000,109986,1035136.0,18160276.0
2018-08-03,57000,58100,55200,55800,73770,1013343.0,18160276.0
2018-08-06,57000,57000,55300,55400,72132,1006079.0,18160276.0
2018-08-07,55300,55500,53900,54600,47110,991551.0,18160276.0
2018-08-08,54400,55800,54300,55200,45110,1002447.0,18160276.0
2018-08-09,59000,62000,57700,58900,497536,1069640.0,18160276.0
2018-08-10,60000,65200,59800,64700,594641,1174970.0,18160276.0
2018-08-13,65400,66800,63000,64400,275095,1169522.0,18160276.0
2018-08-14,64800,67600,64700,67200,292875,1220371.0,18160276.0
2018-08-16,66200,66600,63700,66400,402412,1205842.0,18160276.0
2018-08-17,66300,67200,65000,66400,134814,1205842.0,18160276.0
2018-08-20,66400,67400,65900,67100,106809,1218555.0,18160276.0
2018-08-21,67600,68800,65800,66200,174097,1202210.0,18160276.0
2018-08-22,66800,68300,66400,67300,147263,1222187.0,18160276.0
2018-08-23,67800,68600,66600,67800,109398,1231267.0,18160276.0
2018-08-24,67300,68500,67000,68400,101488,1242163.0,18160276.0
2018-08-27,68400,69900,68400,69700,139807,1265771.0,18160276.0
2018-08-28,70100,70100,68300,68300,100877,1240347.0,18160276.0
2018-08-29,68800,68900,66200,68800,136363,1249427.0,18160276.0
2018-08-30,69600,70600,68500,68900,92134,1251243.0,18160276.0
2018-08-31,68200,70000,68000,69700,87695,1265771.0,18160276.0
2018-09-03,69700,69900,67400,68300,81647,1240347.0,18160276.0
2018-09-04,68100,68600,66100,67200,147934,1220371.0,18160276.0
2018-09-05,66400,68200,66200,67100,71044,1218555.0,18160276.0
2018-09-06,66900,69100,66900,67400,87032,1224003.0,18160276.0
2018-09-07,67300,68300,65200,66400,92700,1205842.0,18160276.0
2018-09-10,65700,67500,65700,66600,41428,1209474.0,18160276.0
2018-09-11,66000,67300,65800,66300,35761,1204026.0,18160276.0
2018-09-12,66300,67200,65800,66400,61818,1205842.0,18160276.0
2018-09-13,66100,66600,64500,65900,84605,1196762.0,18160276.0
2018-09-14,66000,66600,65400,65800,35215,1194946.0,18160276.0
2018-09-17,65300,65900,64500,65300,55406,1185866.0,18160276.0
2018-09-18,65100,69300,65100,69200,150537,1256691.0,18160276.0
2018-09-19,69300,71000,68700,70600,102155,1282115.0,18160276.0
2018-09-20,70100,70600,68200,69800,102103,1267587.0,18160276.0
2018-09-21,70000,71400,68600,71000,94987,1289380.0,18160276.0
2018-09-27,71500,71500,68400,68800,157343,1249427.0,18160276.0
2018-09-28,69300,70500,68100,69000,62832,1253059.0,18160276.0
2018-10-01,69100,69600,68300,68600,58108,1245795.0,18160276.0
2018-10-02,68600,70900,68400,69000,92296,1253059.0,18160276.0
2018-10-04,69700,71000,68100,70900,100878,1287564.0,18160276.0
2018-10-05,71000,72100,69300,71200,129763,1293012.0,18160276.0
2018-10-08,71800,71800,69200,69500,110478,1262139.0,18160276.0
2018-10-10,69100,70800,68500,69200,62211,1256691.0,18160276.0
2018-10-11,68000,68400,64900,65800,127045,1194946.0,18160276.0
2018-10-12,65400,70000,65400,69600,107474,1263955.0,18160276.0
2018-10-15,70000,70200,68300,68500,77614,1243979.0,18160276.0
2018-10-16,68500,71200,68500,70500,96753,1280299.0,18160276.0
2018-10-17,71400,71500,69600,70800,74476,1285748.0,18160276.0
2018-10-18,71500,76700,70700,72800,425972,1322068.0,18160276.0
2018-10-19,72200,74100,70700,73500,130066,1334780.0,18160276.0
2018-10-22,73000,73400,71000,72700,95174,1320252.0,18160276.0
2018-10-23,72700,74800,71900,72500,118713,1316620.0,18160276.0
2018-10-24,73100,74100,68600,69100,131816,1254875.0,18160276.0
2018-10-25,67500,70000,67200,69800,80902,1267587.0,18160276.0
2018-10-26,70000,70200,66100,67700,93091,1229451.0,18160276.0
2018-10-29,67100,69700,65800,66400,87566,1211621.0,18247298.0
2018-10-30,66500,67000,61500,64000,186759,1167827.0,18247298.0
2018-10-31,64100,65400,62900,65200,77684,1189724.0,18247298.0
2018-11-01,65200,66400,64300,65200,65235,1189724.0,18247298.0
2018-11-02,65400,67500,64300,67200,95325,1226218.0,18247298.0
2018-11-05,66800,67600,65600,66800,63996,1218920.0,18247298.0
2018-11-06,67100,69000,66500,69000,63576,1259064.0,18247298.0
2018-11-07,69700,69900,65600,67200,171025,1226218.0,18247298.0
2018-11-08,68400,68800,64500,64700,130012,1180600.0,18247298.0
2018-11-09,64500,65600,62800,63600,95606,1160528.0,18247298.0
2018-11-12,63600,63600,60800,61400,117934,1120384.0,18247298.0
2018-11-13,60400,61400,59500,61400,116564,1120384.0,18247298.0
2018-11-14,60700,61700,60400,61000,74381,1113085.0,18247298.0
2018-11-15,60900,61500,59400,61300,86233,1118559.0,18247298.0
2018-11-16,61600,63000,60200,61200,79887,1116735.0,18247298.0
2018-11-19,61200,61200,59800,60400,86625,1102137.0,18247298.0
2018-11-20,59700,62000,59600,60200,95443,1098487.0,18247298.0
2018-11-21,59500,61700,59400,61200,66468,1116735.0,18247298.0
2018-11-22,61200,62400,59300,59700,98445,1089364.0,18247298.0
2018-11-23,60200,60700,58200,59700,77303,1089364.0,18247298.0
2018-11-26,59000,60100,58900,59700,62497,1089364.0,18247298.0
2018-11-27,60100,63300,59700,62600,125381,1142281.0,18247298.0
2018-11-28,62400,62600,61300,62400,64064,1138631.0,18247298.0
2018-11-29,63100,63400,61100,61700,80370,1125858.0,18247298.0
2018-11-30,61700,62200,60400,60900,72302,1111260.0,18247298.0
2018-12-03,61700,62000,60900,62000,47489,1131332.0,18247298.0
2018-12-04,62100,62300,60300,61100,65579,1114910.0,18247298.0
2018-12-05,60200,61000,60000,60600,33899,1105786.0,18247298.0
2018-12-06,60200,63300,59600,60000,114135,1094838.0,18247298.0
2018-12-07,60100,60700,58800,59900,70486,1093013.0,18247298.0
2018-12-10,59000,59100,56600,56900,98652,1038271.0,18247298.0
2018-12-11,57100,57200,56000,56300,66297,1027323.0,18247298.0
2018-12-12,56300,57900,56100,56600,122348,1032797.0,18247298.0
2018-12-13,56800,58500,56700,58300,85213,1063817.0,18247298.0
2018-12-14,58200,58300,56400,56700,46713,1034622.0,18247298.0
2018-12-17,57000,57300,54700,57300,64405,1045570.0,18247298.0
2018-12-18,56000,56800,55800,56400,53207,1029148.0,18247298.0
2018-12-19,56200,60900,55800,60400,111495,1102137.0,18247298.0
2018-12-20,59500,61200,58000,60200,95660,1098487.0,18247298.0
2018-12-21,60000,61800,59500,61100,77304,1114910.0,18247298.0
2018-12-24,60700,61600,60100,61000,34704,1113085.0,18247298.0
2018-12-26,59800,61000,59300,60900,50012,1111260.0,18247298.0
2018-12-27,61400,61700,59300,59300,50036,1082065.0,18247298.0
2018-12-28,59800,60300,58200,59800,55777,1091188.0,18247298.0
2019-01-02,60400,60500,57000,57100,87586,1041921.0,18247298.0
2019-01-03,57200,58300,56600,56600,59610,1032797.0,18247298.0
2019-01-04,55900,58000,55900,57600,50355,1051044.0,18247298.0
2019-01-07,58100,58800,57000,57700,58250,1052869.0,18247298.0
2019-01-08,57700,57700,56100,56300,61232,1027323.0,18247298.0
2019-01-09,56400,57500,56300,56800,52067,1036447.0,18247298.0
2019-01-10,56700,56800,56000,56500,72132,1030972.0,18247298.0
2019-01-11,56200,56500,54900,55500,133245,1012725.0,18247298.0
2019-01-14,55100,56100,54800,55000,68121,1003601.0,18247298.0
2019-01-15,54700,55400,54400,54900,70625,1001777.0,18247298.0
2019-01-16,55000,57000,55000,56500,85898,1030972.0,18247298.0
2019-01-17,56900,56900,55100,55400,82242,1010900.0,18247298.0
2019-01-18,55500,55500,53500,54200,144240,989004.0,18247298.0
2019-01-21,54200,54300,53600,53800,52773,981705.0,18247298.0
2019-01-22,53600,54300,53200,54100,68239,987179.0,18247298.0
2019-01-23,53700,54600,53600,54000,83750,985354.0,18247298.0
2019-01-24,54000,54100,53200,53500,53257,976230.0,18247298.0
2019-01-25,53200,54300,52700,54000,101760,985354.0,18247298.0
2019-01-28,53900,54300,53500,53600,50863,978055.0,18247298.0
2019-01-29,54200,56400,53900,56200,191014,1025498.0,18247298.0
2019-01-30,56200,56800,55300,56400,109301,1029148.0,18247298.0
2019-01-31,57200,57200,55500,55900,76948,1020024.0,18247298.0
2019-02-01,55800,56500,55100,56300,61666,1027323.0,18247298.0
2019-02-07,56500,58300,56300,57800,121212,1054694.0,18247298.0
2019-02-08,57300,57700,56800,57500,61965,1049220.0,18247298.0
2019-02-11,57500,57600,56500,57300,28475,1045570.0,18247298.0
2019-02-12,58200,58500,56200,56500,95642,1030972.0,18247298.0
2019-02-13,56800,57500,56300,56800,126596,1036447.0,18247298.0
2019-02-14,57200,58100,56500,58000,83256,1058343.0,18247298.0
2019-02-15,58000,59700,57300,59100,127029,1078415.0,18247298.0
2019-02-18,59300,59800,58600,59300,83454,1082848.0,18260502.0
2019-02-19,58900,60400,58600,59700,71935,1090152.0,18260502.0
2019-02-20,59700,60100,59100,59700,49547,1090152.0,18260502.0
2019-02-21,59700,59800,58900,59000,55247,1077370.0,18260502.0
2019-02-22,58900,60600,58400,60400,87461,1102934.0,18260502.0
2019-02-25,60900,62200,60700,62000,115388,1132151.0,18260502.0
2019-02-26,61700,63400,61600,62300,121064,1137629.0,18260502.0
2019-02-27,62300,62700,61400,62000,73814,1132151.0,18260502.0
2019-02-28,61600,62600,61300,61300,141568,1119369.0,18260502.0
2019-03-04,62200,63700,61100,63000,111927,1150412.0,18260502.0
2019-03-05,62600,63300,61900,62800,60812,1146760.0,18260502.0
2019-03-06,62500,65500,62500,65200,118013,1190585.0,18260502.0
2019-03-07,64900,66300,63300,64200,88882,1172324.0,18260502.0
2019-03-08,64300,64300,61200,61500,253985,1123021.0,18260502.0
2019-03-11,61500,62600,59500,62500,479859,1141281.0,18260502.0
2019-03-12,63500,63500,61500,62000,68657,1132151.0,18260502.0
2019-03-13,62700,63300,61200,62100,79504,1133977.0,18260502.0
2019-03-14,62000,62200,60700,60900,113591,1112065.0,18260502.0
2019-03-15,60800,61100,58500,59600,152603,1088326.0,18260502.0
2019-03-18,59600,60500,58800,60000,104262,1095630.0,18260502.0
2019-03-19,60300,60600,59500,60000,112819,1095630.0,18260502.0
2019-03-20,60400,62000,60200,61700,129481,1126673.0,18260502.0
2019-03-21,61800,62500,60200,60500,82676,1104760.0,18260502.0
2019-03-22,60500,60800,59300,59500,65851,1086500.0,18260502.0
2019-03-25,59000,60300,58800,60000,51244,1095630.0,18260502.0
2019-03-26,60100,61300,59900,60500,42540,1104760.0,18260502.0
2019-03-27,60300,61400,60200,61000,54227,1113891.0,18260502.0
2019-03-28,60600,61000,60000,60600,45967,1106586.0,18260502.0
2019-03-29,60400,61400,60300,61400,51838,1121195.0,18260502.0
2019-04-01,62000,62400,61400,62400,36259,1139455.0,18260502.0
2019-04-02,62700,63500,62100,62400,40304,1139455.0,18260502.0
