LS(006260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-02-10,14100,14100,13900,13950,70790,449190.0,32200000.0
2004-02-11,14000,14550,13950,14550,166460,468510.0,32200000.0
2004-02-12,14500,14900,14250,14900,212165,479780.0,32200000.0
2004-02-13,14900,15000,14700,14900,83970,479780.0,32200000.0
2004-02-16,14650,14850,14550,14850,57580,478170.0,32200000.0
2004-02-17,14800,15050,14650,14850,82370,478170.0,32200000.0
2004-02-18,15100,15200,14550,14800,126022,476560.0,32200000.0
2004-02-19,15000,15000,14700,14950,83370,481390.0,32200000.0
2004-02-20,14950,14950,14650,14700,70590,473340.0,32200000.0
2004-02-23,14800,15200,14750,15100,180203,486220.0,32200000.0
2004-02-24,15050,15200,15000,15100,96620,486220.0,32200000.0
2004-02-25,15000,15100,14950,15100,49040,486220.0,32200000.0
2004-02-26,15100,15200,14700,15200,77610,489440.0,32200000.0
2004-02-27,15200,15200,14900,15100,135860,486220.0,32200000.0
2004-03-02,15100,15650,14950,15100,182930,486220.0,32200000.0
2004-03-03,15300,15300,14950,15000,115111,483000.0,32200000.0
2004-03-04,15100,15350,15000,15250,92405,491050.0,32200000.0
2004-03-05,15150,15350,15050,15050,141663,484610.0,32200000.0
2004-03-08,15100,15350,15100,15100,96276,486220.0,32200000.0
2004-03-09,15250,15450,15150,15250,110769,491050.0,32200000.0
2004-03-10,15350,15350,14950,15000,62940,483000.0,32200000.0
2004-03-11,15000,15300,14800,15050,243905,484610.0,32200000.0
2004-03-12,15050,15200,14650,15100,311626,486220.0,32200000.0
2004-03-15,15150,15400,15100,15200,112210,489440.0,32200000.0
2004-03-16,15200,15250,15000,15100,98126,486220.0,32200000.0
2004-03-17,15200,15650,15100,15400,302332,495880.0,32200000.0
2004-03-18,15600,16600,15600,16200,745813,521640.0,32200000.0
2004-03-19,16350,16600,16100,16500,182409,531300.0,32200000.0
2004-03-22,16400,16550,16100,16300,445360,524860.0,32200000.0
2004-03-23,16200,16850,15900,16500,513246,531300.0,32200000.0
2004-03-24,16550,16700,16450,16700,154722,537740.0,32200000.0
2004-03-25,16700,17000,16500,16600,436711,534520.0,32200000.0
2004-03-26,16800,16950,16250,16250,240874,523250.0,32200000.0
2004-03-29,16000,16800,16000,16650,125808,536130.0,32200000.0
2004-03-30,16700,16700,16350,16600,54690,534520.0,32200000.0
2004-03-31,16600,17100,16450,17050,259445,549010.0,32200000.0
2004-04-01,17150,17450,16900,17050,106581,549010.0,32200000.0
2004-04-02,17200,18400,17150,18050,398961,581210.0,32200000.0
2004-04-06,18400,19200,18200,19200,400632,618240.0,32200000.0
2004-04-07,19200,19200,18550,19000,231971,611800.0,32200000.0
2004-04-08,18800,19450,18500,19450,220863,626290.0,32200000.0
2004-04-09,19100,19350,18900,19000,218362,611800.0,32200000.0
2004-04-12,18750,19250,18750,19000,242190,611800.0,32200000.0
2004-04-13,19000,19250,18550,18950,207672,610190.0,32200000.0
2004-04-14,18600,19350,18600,19100,308452,615020.0,32200000.0
2004-04-16,18750,19700,18700,19700,426536,634340.0,32200000.0
2004-04-19,19700,19750,19300,19750,176422,635950.0,32200000.0
2004-04-20,19700,20300,19450,20150,165501,648830.0,32200000.0
2004-04-21,19900,20100,19450,19950,258470,642390.0,32200000.0
2004-04-22,19750,19850,19350,19400,217839,624680.0,32200000.0
2004-04-23,19850,19850,18900,19400,171960,624680.0,32200000.0
2004-04-26,19400,19400,18650,19000,171280,611800.0,32200000.0
2004-04-27,18800,19600,18800,19450,152322,626290.0,32200000.0
2004-04-28,19700,19700,17900,18450,292010,594090.0,32200000.0
2004-04-29,18000,18400,16400,16800,598835,540960.0,32200000.0
2004-04-30,16900,17100,16500,16700,242600,537740.0,32200000.0
2004-05-03,17000,17200,16800,17000,155095,547400.0,32200000.0
2004-05-04,17000,17400,16800,17100,118980,550620.0,32200000.0
2004-05-06,17150,17300,16200,16400,122450,528080.0,32200000.0
2004-05-07,16500,17350,16100,17300,327570,557060.0,32200000.0
2004-05-10,17100,17250,16150,16500,1722810,531300.0,32200000.0
2004-05-11,16900,16950,16400,16400,167210,528080.0,32200000.0
2004-05-12,16400,17500,16400,17100,183180,550620.0,32200000.0
2004-05-13,17400,17500,16800,16850,186610,542570.0,32200000.0
2004-05-14,16900,17450,16750,17050,346090,549010.0,32200000.0
2004-05-17,17100,17300,16350,16850,191776,542570.0,32200000.0
2004-05-18,16650,17100,16400,16950,134135,545790.0,32200000.0
2004-05-19,16800,17750,16800,17650,260414,568330.0,32200000.0
2004-05-20,17300,17450,16550,17350,157930,558670.0,32200000.0
2004-05-21,17550,17600,17050,17600,80696,566720.0,32200000.0
2004-05-24,17800,18050,17600,17800,101170,573160.0,32200000.0
2004-05-25,17400,18300,17250,18300,185900,589260.0,32200000.0
2004-05-27,18400,18750,18300,18700,205256,602140.0,32200000.0
2004-05-28,19000,19000,18150,18350,141560,590870.0,32200000.0
2004-05-31,18400,18400,17650,18000,103930,579600.0,32200000.0
2004-06-01,18200,18400,18100,18400,58690,592480.0,32200000.0
2004-06-02,18050,18550,18000,18500,93860,595700.0,32200000.0
2004-06-03,18350,18800,17700,18000,101540,579600.0,32200000.0
2004-06-04,18250,18250,17850,18000,94510,579600.0,32200000.0
2004-06-07,17700,18900,17700,18900,167340,608580.0,32200000.0
2004-06-08,19150,19300,18500,18550,182700,597310.0,32200000.0
2004-06-09,18850,18900,18300,18600,200195,598920.0,32200000.0
2004-06-10,18550,18700,18050,18500,160913,595700.0,32200000.0
2004-06-11,18700,18700,17850,18100,138970,582820.0,32200000.0
2004-06-14,18100,18350,17800,18000,242699,579600.0,32200000.0
2004-06-15,18000,18200,17050,18200,188400,586040.0,32200000.0
2004-06-16,18100,18350,17850,18000,184478,579600.0,32200000.0
2004-06-17,17950,18150,17700,18100,47090,582820.0,32200000.0
2004-06-18,17800,18450,17600,18450,85810,594090.0,32200000.0
2004-06-21,18150,18600,17750,18000,151831,579600.0,32200000.0
2004-06-22,17850,18000,17300,18000,55760,579600.0,32200000.0
2004-06-23,18000,18000,17300,17300,73743,557060.0,32200000.0
2004-06-24,17300,17550,17200,17400,104980,560280.0,32200000.0
2004-06-25,17500,17600,17250,17450,67175,561890.0,32200000.0
2004-06-28,17250,17550,17250,17450,52398,561890.0,32200000.0
2004-06-29,17450,17450,17000,17250,99114,555450.0,32200000.0
2004-06-30,17150,17600,17050,17100,107420,550620.0,32200000.0
2004-07-01,16900,17100,16650,17000,126490,547400.0,32200000.0
2004-07-02,16700,16800,16200,16400,139480,528080.0,32200000.0
2004-07-05,16200,16950,16150,16950,143044,545790.0,32200000.0
2004-07-06,16700,17000,16700,16900,35370,544180.0,32200000.0
2004-07-07,16350,16850,16250,16850,46830,542570.0,32200000.0
2004-07-08,16600,16950,16050,16050,158450,516810.0,32200000.0
2004-07-09,16150,16450,16000,16400,73830,528080.0,32200000.0
2004-07-12,16400,16550,16300,16500,84576,531300.0,32200000.0
2004-07-13,16500,16700,16400,16500,101050,531300.0,32200000.0
2004-07-14,16700,17350,16100,17200,220040,553840.0,32200000.0
2004-07-15,17200,17500,16750,17500,41670,563500.0,32200000.0
2004-07-16,17450,17600,16800,17400,64795,560280.0,32200000.0
2004-07-19,16950,17750,16900,17750,53150,571550.0,32200000.0
2004-07-20,17350,17850,17350,17850,73200,574770.0,32200000.0
2004-07-21,17900,18500,17900,18300,110510,589260.0,32200000.0
2004-07-22,18000,18800,17800,18800,136560,605360.0,32200000.0
2004-07-23,18550,18900,18350,18900,58470,608580.0,32200000.0
2004-07-26,18500,18850,18000,18850,86510,606970.0,32200000.0
2004-07-27,18900,18900,18200,18800,46300,605360.0,32200000.0
2004-07-28,18800,18900,18000,18000,147920,579600.0,32200000.0
2004-07-29,17850,17950,17400,17800,85840,573160.0,32200000.0
2004-07-30,17850,18000,17450,17800,40100,573160.0,32200000.0
2004-08-02,17550,17600,16850,16950,85138,545790.0,32200000.0
2004-08-03,17300,17300,16950,17000,30495,547400.0,32200000.0
2004-08-04,16900,16900,16550,16750,37159,539350.0,32200000.0
2004-08-05,16750,17550,16750,17550,58300,565110.0,32200000.0
2004-08-06,17250,17500,17000,17500,57760,563500.0,32200000.0
2004-08-09,17300,17900,17050,17850,41530,574770.0,32200000.0
2004-08-10,17500,17750,17350,17500,59779,563500.0,32200000.0
2004-08-11,17500,17800,17300,17500,36442,563500.0,32200000.0
2004-08-12,17800,17900,17500,17700,48300,569940.0,32200000.0
2004-08-13,17700,18100,17300,17650,152350,568330.0,32200000.0
2004-08-16,17700,17800,17500,17600,62038,566720.0,32200000.0
2004-08-17,17750,17900,17550,17550,56409,565110.0,32200000.0
2004-08-18,17550,17800,17350,17600,46781,566720.0,32200000.0
2004-08-19,17550,17700,17000,17150,174700,552230.0,32200000.0
2004-08-20,16900,17200,16500,16950,145101,545790.0,32200000.0
2004-08-23,16950,17050,16550,16600,103938,534520.0,32200000.0
2004-08-24,16450,16650,16350,16500,161867,531300.0,32200000.0
2004-08-25,16500,16850,16450,16700,163720,537740.0,32200000.0
2004-08-26,16800,16900,16550,16700,157111,537740.0,32200000.0
2004-08-27,16650,16950,16600,16800,125849,540960.0,32200000.0
2004-08-30,16800,16950,16100,16500,151930,531300.0,32200000.0
2004-08-31,16450,16600,16350,16500,151070,531300.0,32200000.0
2004-09-01,16400,16750,16400,16600,147747,534520.0,32200000.0
2004-09-02,16550,16950,16500,16700,169273,537740.0,32200000.0
2004-09-03,16850,16900,16700,16800,120530,540960.0,32200000.0
2004-09-06,16850,17350,16850,17300,162487,557060.0,32200000.0
2004-09-07,17350,17550,17200,17400,109967,560280.0,32200000.0
2004-09-08,17400,17500,17050,17050,67630,549010.0,32200000.0
2004-09-09,17050,17050,16700,16850,235342,542570.0,32200000.0
2004-09-10,16950,17000,16600,16950,141283,545790.0,32200000.0
2004-09-13,16900,17100,16800,17100,110142,550620.0,32200000.0
2004-09-14,17000,17200,16850,16950,76731,545790.0,32200000.0
2004-09-15,16850,16850,16600,16800,127497,540960.0,32200000.0
2004-09-16,16600,17100,16600,17100,175443,550620.0,32200000.0
2004-09-17,17300,17500,17200,17300,416040,557060.0,32200000.0
2004-09-20,17300,17500,17200,17500,100563,563500.0,32200000.0
2004-09-21,17600,17700,17400,17600,90540,566720.0,32200000.0
2004-09-22,17450,17700,17300,17600,155460,566720.0,32200000.0
2004-09-23,17650,18150,17600,18000,191013,579600.0,32200000.0
2004-09-24,18000,18000,17600,17800,72895,573160.0,32200000.0
2004-09-30,17950,18000,17200,17600,116220,566720.0,32200000.0
2004-10-01,17500,17800,17500,17700,83960,569940.0,32200000.0
2004-10-04,18000,18100,17650,17800,142810,573160.0,32200000.0
2004-10-05,17800,17900,17550,17800,133918,573160.0,32200000.0
2004-10-06,17800,17850,17650,17850,143671,574770.0,32200000.0
2004-10-07,17800,18150,17650,18100,150850,582820.0,32200000.0
2004-10-08,18100,20100,18100,19300,783357,621460.0,32200000.0
2004-10-11,19050,20950,19050,19900,577070,640780.0,32200000.0
2004-10-12,20300,20700,18450,19000,554530,611800.0,32200000.0
2004-10-13,19050,19200,18450,19150,208469,616630.0,32200000.0
2004-10-14,18600,19100,17750,17850,422495,574770.0,32200000.0
2004-10-15,17550,18350,17550,18300,242630,589260.0,32200000.0
2004-10-18,18000,18200,17450,17700,349021,569940.0,32200000.0
2004-10-19,17950,18500,17800,18500,238886,595700.0,32200000.0
2004-10-20,18200,18350,17600,17850,164981,574770.0,32200000.0
2004-10-21,17900,18000,17500,17850,166330,574770.0,32200000.0
2004-10-22,17900,18050,17600,18000,73460,579600.0,32200000.0
2004-10-25,17650,17650,17150,17250,146970,555450.0,32200000.0
2004-10-26,17250,17950,17250,17800,102870,573160.0,32200000.0
2004-10-27,17750,18000,17600,17950,78280,577990.0,32200000.0
2004-10-28,18200,18500,18100,18450,111781,594090.0,32200000.0
2004-10-29,18200,18700,18150,18700,122535,602140.0,32200000.0
2004-11-01,18550,18700,18250,18600,84328,598920.0,32200000.0
2004-11-02,18750,18800,18400,18400,95790,592480.0,32200000.0
2004-11-03,18450,18600,18050,18100,86525,582820.0,32200000.0
2004-11-04,18150,18200,17750,17800,118401,573160.0,32200000.0
2004-11-05,17950,18200,17900,18150,101650,584430.0,32200000.0
2004-11-08,18250,18750,18250,18600,181951,598920.0,32200000.0
2004-11-09,18650,19250,18650,18900,133780,608580.0,32200000.0
2004-11-10,19150,19250,18900,19000,278780,611800.0,32200000.0
2004-11-11,19000,19100,18650,18850,160370,606970.0,32200000.0
2004-11-12,18900,19450,18900,19400,183116,624680.0,32200000.0
2004-11-15,19450,19850,19400,19700,291795,634340.0,32200000.0
2004-11-16,19900,19900,19050,19250,121625,619850.0,32200000.0
2004-11-17,19350,19400,18800,19300,141230,621460.0,32200000.0
2004-11-18,18900,19300,18900,19000,99991,611800.0,32200000.0
2004-11-19,19200,19200,18900,19000,78875,611800.0,32200000.0
2004-11-22,19150,19500,19100,19350,217799,623070.0,32200000.0
2004-11-23,19600,19600,19000,19500,104813,627900.0,32200000.0
2004-11-24,19500,19800,19100,19800,132312,637560.0,32200000.0
2004-11-25,19600,20500,19600,20450,308105,658490.0,32200000.0
2004-11-26,20500,20850,20300,20600,238350,663320.0,32200000.0
2004-11-29,20600,21000,20600,20800,160113,669760.0,32200000.0
2004-11-30,21000,21000,20200,20550,111216,661710.0,32200000.0
2004-12-01,20750,20950,20600,20950,87250,674590.0,32200000.0
2004-12-02,21100,21300,20700,21300,170046,685860.0,32200000.0
2004-12-03,21350,21750,21350,21500,269497,692300.0,32200000.0
2004-12-06,21600,21600,21350,21450,102280,690690.0,32200000.0
2004-12-07,21450,21600,20700,21600,98280,695520.0,32200000.0
2004-12-08,21500,21650,21150,21500,80490,692300.0,32200000.0
2004-12-09,21550,21600,20600,20850,139410,671370.0,32200000.0
2004-12-10,21200,21200,19950,20850,68580,671370.0,32200000.0
2004-12-13,20800,20950,20200,20950,58170,674590.0,32200000.0
2004-12-14,20800,21100,20800,20800,44088,669760.0,32200000.0
2004-12-15,21000,21500,20800,21250,112370,684250.0,32200000.0
2004-12-16,21050,21650,21000,21600,68130,695520.0,32200000.0
2004-12-17,21750,21750,21200,21750,94465,700350.0,32200000.0
2004-12-20,21350,21800,21350,21800,65370,701960.0,32200000.0
2004-12-21,21700,21800,20700,20700,105175,666540.0,32200000.0
2004-12-22,20700,20950,20300,20700,150600,666540.0,32200000.0
2004-12-23,21000,21050,20200,20400,79253,656880.0,32200000.0
2004-12-24,20300,20700,19950,20650,63960,664930.0,32200000.0
2004-12-27,20400,20950,20250,20950,104710,674590.0,32200000.0
2004-12-28,21100,21300,20800,20800,169372,669760.0,32200000.0
2004-12-29,20800,21400,20350,21400,106080,689080.0,32200000.0
2004-12-30,21400,21650,21100,21550,116861,693910.0,32200000.0
2005-01-03,21300,21800,21300,21550,55811,693910.0,32200000.0
2005-01-04,21700,21750,21350,21550,31630,693910.0,32200000.0
2005-01-05,21100,21400,21000,21000,78280,676200.0,32200000.0
2005-01-06,21150,21600,20850,21000,59157,676200.0,32200000.0
2005-01-07,21000,21500,20900,20950,48570,674590.0,32200000.0
2005-01-10,20650,20950,20200,20200,96960,650440.0,32200000.0
2005-01-11,20300,20600,20250,20500,95349,660100.0,32200000.0
2005-01-12,20600,21200,20250,21200,75930,682640.0,32200000.0
2005-01-13,20900,21200,20550,21200,72056,682640.0,32200000.0
2005-01-14,21050,21500,20650,20800,98604,669760.0,32200000.0
2005-01-17,20800,21350,20700,21300,91030,685860.0,32200000.0
2005-01-18,21050,21400,21000,21000,59000,676200.0,32200000.0
2005-01-19,21050,21850,21000,21850,115470,703570.0,32200000.0
2005-01-20,21850,21850,21000,21000,86790,676200.0,32200000.0
2005-01-21,21300,21350,21000,21100,69590,679420.0,32200000.0
2005-01-24,21000,21500,20900,21400,83769,689080.0,32200000.0
2005-01-25,21250,21600,21000,21400,51460,689080.0,32200000.0
2005-01-26,21400,22750,21400,22750,153160,732550.0,32200000.0
2005-01-27,22500,23350,22500,23250,110490,748650.0,32200000.0
2005-01-28,23000,24500,22750,24400,203250,785680.0,32200000.0
2005-01-31,24400,24400,23400,24250,71570,780850.0,32200000.0
2005-02-01,24500,24550,23650,23650,80871,761530.0,32200000.0
2005-02-02,23650,24000,22750,23100,79101,743820.0,32200000.0
2005-02-03,22850,23650,22850,23500,63650,756700.0,32200000.0
2005-02-04,23250,24750,23250,24500,108171,788900.0,32200000.0
2005-02-07,24300,25000,24300,24650,79140,793730.0,32200000.0
2005-02-11,24150,24400,23500,24350,69287,784070.0,32200000.0
2005-02-14,24050,24500,24000,24400,68130,785680.0,32200000.0
2005-02-15,24400,24400,23650,24050,44774,774410.0,32200000.0
2005-02-16,24400,24400,23500,24100,81162,776020.0,32200000.0
2005-02-17,24100,24850,23750,24650,69593,793730.0,32200000.0
2005-02-18,24100,24900,24100,24900,54601,801780.0,32200000.0
2005-02-21,25050,25050,24250,24250,104699,780850.0,32200000.0
2005-02-22,24250,24300,23300,23450,101205,755090.0,32200000.0
2005-02-23,23250,24500,23200,24350,81668,784070.0,32200000.0
2005-02-24,24350,24450,24050,24200,42996,779240.0,32200000.0
2005-02-25,24400,24850,24300,24750,44322,796950.0,32200000.0
2005-02-28,24600,24950,23850,23850,87832,767970.0,32200000.0
2005-03-02,24000,24100,23600,24100,90610,776020.0,32200000.0
2005-03-03,24300,24850,24250,24800,70019,798560.0,32200000.0
2005-03-04,24900,24900,24100,24750,64670,796950.0,32200000.0
2005-03-07,24450,25550,24450,25300,178129,814660.0,32200000.0
2005-03-08,25700,26250,25200,26000,115311,837200.0,32200000.0
2005-03-09,26000,26400,25700,26100,69670,840420.0,32200000.0
2005-03-10,25900,26000,25000,25000,90560,805000.0,32200000.0
2005-03-11,25000,25750,25000,25300,66610,814660.0,32200000.0
2005-03-14,25000,25450,24600,25000,62260,805000.0,32200000.0
2005-03-15,25000,25000,23950,24400,112860,785680.0,32200000.0
2005-03-16,24200,24900,24100,24900,56826,801780.0,32200000.0
2005-03-17,24500,24900,23600,23700,87892,763140.0,32200000.0
2005-03-18,24000,24700,23750,24700,113790,795340.0,32200000.0
2005-03-21,24900,24900,24150,24600,43970,792120.0,32200000.0
2005-03-22,24600,24600,24100,24600,43260,792120.0,32200000.0
2005-03-23,24150,24550,22750,23500,181196,756700.0,32200000.0
2005-03-24,23050,23400,22550,23150,67650,745430.0,32200000.0
2005-03-25,23100,23200,22500,22850,66894,735770.0,32200000.0
2005-03-28,23000,23900,22950,23850,52173,767970.0,32200000.0
2005-03-29,23300,24150,23300,24150,51698,777630.0,32200000.0
2005-03-30,23600,24550,23600,24500,50980,788900.0,32200000.0
2005-03-31,24050,24700,23850,24700,51826,795340.0,32200000.0
2005-04-01,24400,24950,23850,24000,61000,772800.0,32200000.0
2005-04-04,24500,24500,23900,24450,19410,787290.0,32200000.0
2005-04-06,24250,24800,23900,24800,39100,798560.0,32200000.0
2005-04-07,24900,24900,24250,24400,42230,785680.0,32200000.0
2005-04-08,24700,24700,24000,24000,43155,772800.0,32200000.0
2005-04-11,24000,24000,23400,23500,46890,756700.0,32200000.0
2005-04-12,23350,23950,23350,23500,53514,756700.0,32200000.0
2005-04-13,23550,24000,22850,23050,58060,742210.0,32200000.0
2005-04-14,22950,23650,22450,22450,109645,722890.0,32200000.0
2005-04-15,22650,22800,21950,22400,101411,721280.0,32200000.0
2005-04-18,22500,22500,21350,21500,104446,692300.0,32200000.0
2005-04-19,21900,22050,21400,22050,91520,710010.0,32200000.0
2005-04-20,22100,22800,21600,21700,72325,698740.0,32200000.0
2005-04-21,21400,21650,20900,21650,199101,697130.0,32200000.0
2005-04-22,21900,22500,21700,22400,68610,721280.0,32200000.0
2005-04-25,22400,22550,21750,21900,66252,705180.0,32200000.0
2005-04-26,21900,22000,21400,21400,43910,689080.0,32200000.0
2005-04-27,21000,21600,20900,21600,43431,695520.0,32200000.0
2005-04-28,21600,21950,20800,20800,33812,669760.0,32200000.0
2005-04-29,20700,21850,20600,21750,59320,700350.0,32200000.0
2005-05-02,21700,22350,21400,22050,24844,710010.0,32200000.0
2005-05-03,22300,22500,21900,21900,36820,705180.0,32200000.0
2005-05-04,21650,22650,21650,22400,22770,721280.0,32200000.0
2005-05-06,22150,22700,22150,22300,23600,718060.0,32200000.0
2005-05-09,22150,22150,21400,21500,60190,692300.0,32200000.0
2005-05-10,22000,22150,21800,21900,20911,705180.0,32200000.0
2005-05-11,22100,22100,21500,21800,29690,701960.0,32200000.0
2005-05-12,21550,22400,21550,21950,69290,706790.0,32200000.0
2005-05-13,22500,22500,21600,22300,18540,718060.0,32200000.0
2005-05-16,21950,22700,21950,22400,28250,721280.0,32200000.0
2005-05-17,22750,22950,21900,21950,45240,706790.0,32200000.0
2005-05-18,22250,22900,22200,22250,21517,716450.0,32200000.0
2005-05-19,22750,23400,22350,23350,73692,751870.0,32200000.0
2005-05-20,23200,23550,23200,23550,26690,758310.0,32200000.0
2005-05-23,23650,23700,23000,23700,26120,763140.0,32200000.0
2005-05-24,23750,23750,23200,23450,16532,755090.0,32200000.0
2005-05-25,23300,23300,22200,22200,68258,714840.0,32200000.0
2005-05-26,22200,23000,22200,23000,25904,740600.0,32200000.0
2005-05-27,23000,23950,23000,23150,72993,745430.0,32200000.0
2005-05-30,23300,24050,23100,24000,47410,772800.0,32200000.0
2005-05-31,23900,24150,23500,24150,35910,777630.0,32200000.0
2005-06-01,24150,24450,24000,24450,49820,787290.0,32200000.0
2005-06-02,24100,24400,23750,23750,41440,764750.0,32200000.0
2005-06-03,24000,24000,23600,23700,39610,763140.0,32200000.0
2005-06-07,23150,23750,23000,23100,72030,743820.0,32200000.0
2005-06-08,23050,23200,22450,22500,123830,724500.0,32200000.0
2005-06-09,22400,22650,22100,22400,225711,721280.0,32200000.0
2005-06-10,22800,23100,22500,22900,101455,737380.0,32200000.0
2005-06-13,22750,23200,22750,23000,67232,740600.0,32200000.0
2005-06-14,23100,23300,22650,23000,159200,740600.0,32200000.0
2005-06-15,23300,23300,22750,22900,99940,737380.0,32200000.0
2005-06-16,23300,23450,22850,23000,67970,740600.0,32200000.0
2005-06-17,23100,23300,22400,22450,49020,722890.0,32200000.0
2005-06-20,22450,22500,22150,22350,41740,719670.0,32200000.0
2005-06-21,22150,22600,22100,22300,47240,718060.0,32200000.0
2005-06-22,22100,23150,22100,22500,64040,724500.0,32200000.0
2005-06-23,22550,22750,22250,22250,77940,716450.0,32200000.0
2005-06-24,22100,22450,22100,22250,60070,716450.0,32200000.0
2005-06-27,22250,22250,21500,21500,103440,692300.0,32200000.0
2005-06-28,21500,22200,21500,22150,77101,713230.0,32200000.0
2005-06-29,22200,22800,22000,22000,149120,708400.0,32200000.0
2005-06-30,22000,22250,21950,22050,106990,710010.0,32200000.0
2005-07-01,22250,22400,22100,22150,105962,713230.0,32200000.0
2005-07-04,22200,22300,22150,22150,65020,713230.0,32200000.0
2005-07-05,22000,22250,21800,21800,48800,701960.0,32200000.0
2005-07-06,21900,21900,21650,21650,73050,697130.0,32200000.0
2005-07-07,21950,22000,21700,21850,47260,703570.0,32200000.0
2005-07-08,21750,22350,21750,22300,83818,718060.0,32200000.0
2005-07-11,22400,22550,22300,22400,73056,721280.0,32200000.0
2005-07-12,22400,22550,22000,22000,76082,708400.0,32200000.0
2005-07-13,22100,23250,22100,22750,138879,732550.0,32200000.0
2005-07-14,23000,23150,22500,22700,134311,730940.0,32200000.0
2005-07-15,22950,23000,22150,22150,92410,713230.0,32200000.0
2005-07-18,22250,22700,22200,22300,55027,718060.0,32200000.0
2005-07-19,22100,22550,22100,22300,48813,718060.0,32200000.0
2005-07-20,22300,22800,22300,22500,69330,724500.0,32200000.0
2005-07-21,22550,23000,22550,22600,66383,727720.0,32200000.0
2005-07-22,22600,22900,22400,22550,82866,726110.0,32200000.0
2005-07-25,22800,23500,22550,23500,94930,756700.0,32200000.0
2005-07-26,23700,23900,23200,23250,74522,748650.0,32200000.0
2005-07-27,23450,23500,22750,23150,69320,745430.0,32200000.0
2005-07-28,23050,23150,22800,23150,86728,745430.0,32200000.0
2005-07-29,23050,23750,22950,23450,101770,755090.0,32200000.0
2005-08-01,23450,24150,23400,23900,164782,769580.0,32200000.0
2005-08-02,24300,24300,23750,24000,66801,772800.0,32200000.0
2005-08-03,24200,24350,23500,23500,108373,756700.0,32200000.0
2005-08-04,23800,23850,23000,23000,92405,740600.0,32200000.0
2005-08-05,23150,23550,23000,23400,104821,753480.0,32200000.0
2005-08-08,23350,23650,23150,23650,58685,761530.0,32200000.0
2005-08-09,23550,23750,23250,23650,29972,761530.0,32200000.0
2005-08-10,23650,24800,23650,24150,120461,777630.0,32200000.0
2005-08-11,24400,24950,24200,24950,66700,803390.0,32200000.0
2005-08-12,25050,25500,24800,25400,106200,817880.0,32200000.0
2005-08-16,25100,25600,25000,25450,80170,819490.0,32200000.0
2005-08-17,25100,25250,24450,24600,52125,792120.0,32200000.0
2005-08-18,24700,25500,24550,24550,67410,790510.0,32200000.0
2005-08-19,24050,24950,24050,24800,50131,798560.0,32200000.0
2005-08-22,25000,26400,25000,26400,125170,850080.0,32200000.0
2005-08-23,26400,26550,25900,26350,55460,848470.0,32200000.0
2005-08-24,26550,26550,24950,25500,91790,821100.0,32200000.0
2005-08-25,25700,26400,25000,26250,83930,845250.0,32200000.0
2005-08-26,26250,26500,25600,26200,125380,843640.0,32200000.0
2005-08-29,25550,25650,24650,25500,58660,821100.0,32200000.0
2005-08-30,25100,25500,24600,25400,56831,817880.0,32200000.0
2005-08-31,25000,25950,24950,25300,32077,814660.0,32200000.0
2005-09-01,25350,26500,25350,26400,85041,850080.0,32200000.0
2005-09-02,26400,26600,26000,26250,66150,845250.0,32200000.0
2005-09-05,26100,26100,25600,25950,50690,835590.0,32200000.0
2005-09-06,25950,26950,25950,26300,128830,846860.0,32200000.0
2005-09-07,26600,26950,26250,26650,114970,858130.0,32200000.0
2005-09-08,26900,28000,26800,28000,265200,901600.0,32200000.0
2005-09-09,27700,28500,27700,28500,68378,917700.0,32200000.0
2005-09-12,28600,29250,28400,28800,106490,927360.0,32200000.0
2005-09-13,28500,28550,28050,28050,53606,903210.0,32200000.0
2005-09-14,27750,28950,27750,28650,68591,922530.0,32200000.0
2005-09-15,28800,29200,28150,29050,86695,935410.0,32200000.0
2005-09-16,28650,29400,28650,29000,65312,933800.0,32200000.0
2005-09-20,31200,31650,30200,31050,236323,999810.0,32200000.0
2005-09-21,30550,30950,29400,29700,176250,956340.0,32200000.0
2005-09-22,29450,29600,28500,29400,131410,946680.0,32200000.0
2005-09-23,29300,29600,29200,29300,84004,943460.0,32200000.0
2005-09-26,29000,29950,28900,29200,120334,940240.0,32200000.0
2005-09-27,29050,29200,28500,28550,174211,919310.0,32200000.0
2005-09-28,28850,29550,28800,29450,301322,948290.0,32200000.0
2005-09-29,29400,29400,28900,29100,118248,937020.0,32200000.0
2005-09-30,29200,29300,28600,29200,131771,940240.0,32200000.0
2005-10-04,29200,29750,29100,29350,158836,945070.0,32200000.0
2005-10-05,29550,29750,29000,29500,188007,949900.0,32200000.0
2005-10-06,29400,29500,28450,28700,137566,924140.0,32200000.0
2005-10-07,28600,29150,28500,28650,170900,922530.0,32200000.0
2005-10-10,28450,28950,28400,28700,95809,924140.0,32200000.0
2005-10-11,28700,28850,28550,28750,115434,925750.0,32200000.0
2005-10-12,28750,29150,28350,28350,173100,912870.0,32200000.0
2005-10-13,28350,28750,27900,28350,113532,912870.0,32200000.0
2005-10-14,28350,28700,27850,28350,89170,912870.0,32200000.0
2005-10-17,27950,28950,27950,28450,113957,916090.0,32200000.0
2005-10-18,28600,29350,28600,29000,87470,933800.0,32200000.0
2005-10-19,28500,29050,27650,28800,106350,927360.0,32200000.0
