한국자산신탁(123890),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-06-27,4200,4200,4135,4180,52452,471727.0,112853251.0
2019-06-28,4185,4185,4140,4155,22865,468905.0,112853251.0
2019-07-01,4170,4175,4120,4140,37794,467212.0,112853251.0
2019-07-02,4150,4160,4130,4140,25221,467212.0,112853251.0
2019-07-03,4125,4145,4065,4075,46457,459877.0,112853251.0
2019-07-04,4065,4085,4020,4050,51481,457056.0,112853251.0
2019-07-05,4050,4055,4035,4050,21932,457056.0,112853251.0
2019-07-08,4050,4050,3990,4000,33949,451413.0,112853251.0
2019-07-09,3960,4015,3960,3995,32811,450849.0,112853251.0
2019-07-10,3960,3995,3935,3965,35700,447463.0,112853251.0
2019-07-11,4045,4045,3965,4000,30995,451413.0,112853251.0
2019-07-12,4000,4015,3980,3995,30497,450849.0,112853251.0
2019-07-15,4005,4005,3985,3990,18040,450284.0,112853251.0
2019-07-16,4000,4015,3980,3990,30439,450284.0,112853251.0
2019-07-17,4000,4000,3935,3965,39586,447463.0,112853251.0
2019-07-18,4000,4000,3935,3980,26163,449156.0,112853251.0
2019-07-19,3990,4025,3965,4015,77667,453106.0,112853251.0
2019-07-22,4015,4015,3975,3990,49007,450284.0,112853251.0
2019-07-23,3990,3990,3965,3970,22378,448027.0,112853251.0
2019-07-24,3995,3995,3950,3970,38928,448027.0,112853251.0
2019-07-25,3970,3970,3930,3940,35130,444642.0,112853251.0
2019-07-26,3920,3945,3895,3895,45315,439563.0,112853251.0
2019-07-29,3900,3940,3715,3770,113664,425457.0,112853251.0
2019-07-30,3730,3825,3730,3785,53000,427150.0,112853251.0
2019-07-31,3830,3830,3735,3770,42073,425457.0,112853251.0
2019-08-01,3815,3885,3785,3880,39365,437871.0,112853251.0
2019-08-02,3705,3875,3705,3865,33823,436178.0,112853251.0
2019-08-05,3865,3865,3675,3675,90987,414736.0,112853251.0
2019-08-06,3600,3675,3595,3595,72250,405707.0,112853251.0
2019-08-07,3620,3640,3590,3615,45721,407965.0,112853251.0
2019-08-08,3635,3680,3580,3665,50846,413607.0,112853251.0
2019-08-09,3665,3700,3620,3650,38885,411914.0,112853251.0
2019-08-12,3750,3750,3600,3600,44399,406272.0,112853251.0
2019-08-13,3600,3640,3570,3600,45769,406272.0,112853251.0
2019-08-14,3600,3645,3570,3605,48644,406836.0,112853251.0
2019-08-16,3570,3590,3330,3400,199760,383701.0,112853251.0
2019-08-19,3430,3435,3340,3380,75287,381444.0,112853251.0
2019-08-20,3400,3420,3355,3420,36403,385958.0,112853251.0
2019-08-21,3430,3500,3370,3400,834877,383701.0,112853251.0
2019-08-22,3425,3435,3400,3420,43143,385958.0,112853251.0
2019-08-23,3420,3430,3385,3385,37744,382008.0,112853251.0
2019-08-26,3360,3390,3275,3355,77897,378623.0,112853251.0
2019-08-27,3350,3380,3315,3325,87766,375237.0,112853251.0
2019-08-28,3325,3350,3275,3335,89390,376366.0,112853251.0
2019-08-29,3340,3360,3275,3330,134408,375801.0,112853251.0
2019-08-30,3305,3410,3305,3395,215539,383137.0,112853251.0
2019-09-02,3420,3425,3325,3385,101015,382008.0,112853251.0
2019-09-03,3360,3415,3350,3370,68002,380315.0,112853251.0
2019-09-04,3340,3375,3315,3345,168826,377494.0,112853251.0
2019-09-05,3385,3405,3340,3405,238547,384265.0,112853251.0
2019-09-06,3405,3415,3350,3375,104311,380880.0,112853251.0
2019-09-09,3400,3400,3345,3355,106780,378623.0,112853251.0
2019-09-10,3360,3400,3335,3395,72298,383137.0,112853251.0
2019-09-11,3400,3420,3385,3400,78507,383701.0,112853251.0
2019-09-16,3405,3445,3400,3415,116301,385394.0,112853251.0
2019-09-17,3415,3420,3380,3420,65144,385958.0,112853251.0
2019-09-18,3440,3440,3390,3425,82713,386522.0,112853251.0
2019-09-19,3430,3440,3400,3425,99605,386522.0,112853251.0
2019-09-20,3430,3430,3385,3385,166964,382008.0,112853251.0
2019-09-23,3385,3415,3385,3415,110611,385394.0,112853251.0
2019-09-24,3395,3445,3395,3435,100881,387651.0,112853251.0
2019-09-25,3425,3445,3380,3390,136528,382573.0,112853251.0
2019-09-26,3400,3410,3365,3390,101949,382573.0,112853251.0
2019-09-27,3390,3405,3350,3360,88476,379187.0,112853251.0
2019-09-30,3360,3410,3345,3375,62404,,
2019-10-01,3400,3400,3360,3395,34635,,
2019-10-02,3395,3400,3345,3370,85611,,
2019-10-04,3400,3400,3350,3360,43234,,
2019-10-07,3360,3385,3345,3385,41335,,
