삼성물산(028260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-12,143500,144500,143000,143000,222102,27125676.0,189690043.0
2016-08-16,144000,145000,143500,144000,260868,27315366.0,189690043.0
2016-08-17,144000,144000,140000,142000,266840,26935986.0,189690043.0
2016-08-18,142000,149500,140500,148500,1037609,28168971.0,189690043.0
2016-08-19,147500,153000,147000,152500,1182194,28927732.0,189690043.0
2016-08-22,152500,153500,151000,152500,497039,28927732.0,189690043.0
2016-08-23,152000,152500,149000,151500,379825,28738042.0,189690043.0
2016-08-24,151000,152500,146500,148000,553290,28074126.0,189690043.0
2016-08-25,149500,152500,148000,151000,413039,28643196.0,189690043.0
2016-08-26,151000,152000,148000,149500,258308,28358661.0,189690043.0
2016-08-29,148000,150000,147500,148500,196054,28168971.0,189690043.0
2016-08-30,150500,153000,150500,152500,428538,28927732.0,189690043.0
2016-08-31,152500,153000,150000,151500,296875,28738042.0,189690043.0
2016-09-01,150500,151500,148000,150500,387253,28548351.0,189690043.0
2016-09-02,150500,151500,149000,151000,202807,28643196.0,189690043.0
2016-09-05,151000,152500,151000,152500,232962,28927732.0,189690043.0
2016-09-06,152000,152500,151000,152000,257565,28832887.0,189690043.0
2016-09-07,151500,152500,150500,150500,188979,28548351.0,189690043.0
2016-09-08,150500,151000,147000,148500,355472,28168971.0,189690043.0
2016-09-09,147000,147500,144000,146000,531138,27694746.0,189690043.0
2016-09-12,141500,143000,139000,141500,577385,26841141.0,189690043.0
2016-09-13,145000,146500,142500,146000,843540,27694746.0,189690043.0
2016-09-19,145500,147000,143000,144500,325757,27410211.0,189690043.0
2016-09-20,143500,147500,143500,146000,343258,27694746.0,189690043.0
2016-09-21,146000,146500,145500,146500,174513,27789591.0,189690043.0
2016-09-22,147500,148500,146500,147000,244573,27884436.0,189690043.0
2016-09-23,147500,147500,144500,146000,280070,27694746.0,189690043.0
2016-09-26,146000,146000,143000,144000,206177,27315366.0,189690043.0
2016-09-27,143000,146500,142000,145500,234540,27599901.0,189690043.0
2016-09-28,145500,146500,145000,145500,139085,27599901.0,189690043.0
2016-09-29,145500,149500,145500,148500,410607,28168971.0,189690043.0
2016-09-30,148000,151500,147500,149000,419843,28263816.0,189690043.0
2016-10-04,151500,151500,150000,150500,269822,28548351.0,189690043.0
2016-10-05,150000,152000,149000,152000,327824,28832887.0,189690043.0
2016-10-06,158000,165000,156500,164000,2175637,31109167.0,189690043.0
2016-10-07,166500,168000,161000,165500,1345626,31393702.0,189690043.0
2016-10-10,162000,163000,159000,162000,978773,30729787.0,189690043.0
2016-10-11,159500,164000,155000,155500,1079849,29496802.0,189690043.0
2016-10-12,155000,162000,154000,161500,706459,30634942.0,189690043.0
2016-10-13,162000,163500,160000,161500,484733,30634942.0,189690043.0
2016-10-14,161000,165000,161000,163500,480344,31014322.0,189690043.0
2016-10-17,163000,164500,161000,163000,297256,30919477.0,189690043.0
2016-10-18,162000,164000,161500,163500,290335,31014322.0,189690043.0
2016-10-19,163500,167000,162500,164500,452186,31204012.0,189690043.0
2016-10-20,165500,166500,160500,161500,373713,30634942.0,189690043.0
2016-10-21,160000,161000,158500,160500,262036,30445252.0,189690043.0
2016-10-24,162000,168000,162000,167500,798465,31773082.0,189690043.0
2016-10-25,168000,169500,165500,169000,494779,32057617.0,189690043.0
2016-10-26,168000,168000,163000,166000,525001,31488547.0,189690043.0
2016-10-27,165000,168000,161500,164000,526137,31109167.0,189690043.0
2016-10-28,164000,167000,163000,165000,247695,31298857.0,189690043.0
2016-10-31,165000,165000,160000,161500,347710,30634942.0,189690043.0
2016-11-01,160500,161000,156000,157000,470359,29781337.0,189690043.0
2016-11-02,155000,157000,153500,154000,381033,29212267.0,189690043.0
2016-11-03,152500,153000,147000,152000,969554,28832887.0,189690043.0
2016-11-04,150500,152000,147000,147500,452686,27979281.0,189690043.0
2016-11-07,149000,151500,148500,150500,452984,28548351.0,189690043.0
2016-11-08,151500,152500,148000,150500,360711,28548351.0,189690043.0
2016-11-09,150000,151000,140500,144500,1035365,27410211.0,189690043.0
2016-11-10,147000,151500,145500,150000,632590,28453506.0,189690043.0
2016-11-11,148500,152000,146000,146500,563536,27789591.0,189690043.0
2016-11-14,147000,148000,145000,145000,351199,27505056.0,189690043.0
2016-11-15,145500,147000,143000,143500,349371,27220521.0,189690043.0
2016-11-16,145000,146500,143500,144000,390095,27315366.0,189690043.0
2016-11-17,143500,144000,140000,141500,420197,26841141.0,189690043.0
2016-11-18,140500,141000,137500,138500,475935,26272071.0,189690043.0
2016-11-21,138500,146500,135500,141500,525521,26841141.0,189690043.0
2016-11-22,141500,144000,139000,140500,395513,26651451.0,189690043.0
2016-11-23,140000,141000,135500,136500,664004,25892691.0,189690043.0
2016-11-24,135500,137000,130500,131500,730967,24944241.0,189690043.0
2016-11-25,132500,136500,132000,134000,423465,25418466.0,189690043.0
2016-11-28,139000,142000,137000,139000,801038,26366916.0,189690043.0
2016-11-29,136500,136500,126000,127000,2457320,24090635.0,189690043.0
2016-11-30,127500,131000,127000,128000,937601,24280326.0,189690043.0
2016-12-01,128000,130000,127500,128000,467719,24280326.0,189690043.0
2016-12-02,127500,128000,124000,125500,525360,23806100.0,189690043.0
2016-12-05,124000,127000,122000,126000,451187,23900945.0,189690043.0
2016-12-06,128000,129500,127000,129000,469975,24470016.0,189690043.0
2016-12-07,129500,132000,128000,129500,484262,24564861.0,189690043.0
2016-12-08,130500,131000,126000,127500,630984,24185480.0,189690043.0
2016-12-09,127500,127500,125000,126500,335993,23995790.0,189690043.0
2016-12-12,126500,128500,126000,127000,257098,24090635.0,189690043.0
2016-12-13,127500,130000,127000,129500,351813,24564861.0,189690043.0
2016-12-14,130500,130500,128000,129000,295460,24470016.0,189690043.0
2016-12-15,128000,130000,127500,129500,290077,24564861.0,189690043.0
2016-12-16,129500,129500,126000,126500,433415,23995790.0,189690043.0
2016-12-19,126000,128500,125500,128000,290045,24280326.0,189690043.0
2016-12-20,128500,129500,127500,127500,264150,24185480.0,189690043.0
2016-12-21,128500,133500,128000,132500,869736,25133931.0,189690043.0
2016-12-22,132500,134000,130000,130500,474225,24754551.0,189690043.0
2016-12-23,130000,130500,128000,128500,432208,24375171.0,189690043.0
2016-12-26,128000,128500,126500,126500,357477,23995790.0,189690043.0
2016-12-27,127000,127500,124000,124500,554764,23616410.0,189690043.0
2016-12-28,124500,127000,124000,125500,459211,23806100.0,189690043.0
2016-12-29,124500,126500,124500,125500,295470,23806100.0,189690043.0
2017-01-02,125500,126500,124000,125500,216717,23806100.0,189690043.0
2017-01-03,126500,129500,126000,129000,507878,24470016.0,189690043.0
2017-01-04,129000,130500,128000,129000,319875,24470016.0,189690043.0
2017-01-05,129500,130500,128000,128000,377917,24280326.0,189690043.0
2017-01-06,128500,129000,127000,129000,206627,24470016.0,189690043.0
2017-01-09,128500,129000,127500,128000,232165,24280326.0,189690043.0
2017-01-10,127500,128000,126500,126500,245322,23995790.0,189690043.0
2017-01-11,127000,128000,125500,126000,535569,23900945.0,189690043.0
2017-01-12,126500,129000,126000,128000,542624,24280326.0,189690043.0
2017-01-13,128000,129000,126500,128500,259502,24375171.0,189690043.0
2017-01-16,128500,129000,126500,127500,337269,24185480.0,189690043.0
2017-01-17,127000,128500,124500,125000,587686,23711255.0,189690043.0
2017-01-18,124500,125000,122000,123000,753539,23331875.0,189690043.0
2017-01-19,128000,128500,124000,124000,621122,23521565.0,189690043.0
2017-01-20,123500,125000,121500,122000,436494,23142185.0,189690043.0
2017-01-23,121000,122500,120000,120500,309555,22857650.0,189690043.0
2017-01-24,120000,124000,120000,123500,326102,23426720.0,189690043.0
2017-01-25,124000,126000,123000,125000,407382,23711255.0,189690043.0
2017-01-26,126000,127500,124000,126500,431389,23995790.0,189690043.0
2017-01-31,125500,127500,125000,126000,347477,23900945.0,189690043.0
2017-02-01,127000,127500,126000,127000,305080,24090635.0,189690043.0
2017-02-02,126500,129500,126500,128500,470484,24375171.0,189690043.0
2017-02-03,129000,129500,127500,128500,345789,24375171.0,189690043.0
2017-02-06,129000,129500,127500,128000,189476,24280326.0,189690043.0
2017-02-07,128000,128500,127000,128500,162093,24375171.0,189690043.0
2017-02-08,128500,128500,126000,127500,258988,24185480.0,189690043.0
2017-02-09,127500,127500,126000,126000,298986,23900945.0,189690043.0
2017-02-10,127000,128500,125500,127500,276672,24185480.0,189690043.0
2017-02-13,126000,126500,123500,125500,404042,23806100.0,189690043.0
2017-02-14,125000,126500,124500,126000,219850,23900945.0,189690043.0
2017-02-15,125500,126500,125000,126000,198742,23900945.0,189690043.0
2017-02-16,126500,129000,125500,126500,366400,23995790.0,189690043.0
2017-02-17,122500,124500,121500,124000,604469,23521565.0,189690043.0
2017-02-20,123500,125500,123000,123000,305838,23331875.0,189690043.0
2017-02-21,123500,126000,123000,126000,292388,23900945.0,189690043.0
2017-02-22,126500,127000,124000,124000,300386,23521565.0,189690043.0
2017-02-23,124500,125500,123000,124000,290739,23521565.0,189690043.0
2017-02-24,124500,125000,123500,125000,235107,23711255.0,189690043.0
2017-02-27,124500,125500,124000,125000,226446,23711255.0,189690043.0
2017-02-28,125500,125500,123000,123000,413692,23331875.0,189690043.0
2017-03-02,123500,124500,121500,121500,396116,23047340.0,189690043.0
2017-03-03,121000,122500,120500,121500,245038,23047340.0,189690043.0
2017-03-06,121000,121500,118000,119500,414429,22667960.0,189690043.0
2017-03-07,120500,122000,119500,121500,303550,23047340.0,189690043.0
2017-03-08,121000,122000,120000,120500,232995,22857650.0,189690043.0
2017-03-09,120000,121500,119500,119500,307838,22667960.0,189690043.0
2017-03-10,120000,123000,119500,120500,463588,22857650.0,189690043.0
2017-03-13,121000,122500,120500,121000,308158,22952495.0,189690043.0
2017-03-14,121500,132000,120500,132000,1858384,25039086.0,189690043.0
2017-03-15,132000,134500,130500,131000,1633435,24849396.0,189690043.0
2017-03-16,132000,132500,128500,130500,658542,24754551.0,189690043.0
2017-03-17,130500,132500,129500,132500,539796,25133931.0,189690043.0
2017-03-20,133000,134500,131500,133000,526483,25228776.0,189690043.0
2017-03-21,133000,134500,131500,133500,593727,25323621.0,189690043.0
2017-03-22,132500,134500,131500,134000,478401,25418466.0,189690043.0
2017-03-23,135500,139000,135000,137500,814717,26082381.0,189690043.0
2017-03-24,129000,131000,126000,127500,1834793,24185480.0,189690043.0
2017-03-27,127000,128500,125000,125500,691083,23806100.0,189690043.0
2017-03-28,126000,127000,124500,126500,608102,23995790.0,189690043.0
2017-03-29,127000,128500,126000,128500,386344,24375171.0,189690043.0
2017-03-30,127500,128500,127000,128000,239764,24280326.0,189690043.0
2017-03-31,127500,128000,126000,127500,330624,24185480.0,189690043.0
2017-04-03,127500,128500,126500,127500,213913,24185480.0,189690043.0
2017-04-04,128000,130000,127000,129000,341604,24470016.0,189690043.0
2017-04-05,129000,129000,127000,127500,244773,24185480.0,189690043.0
2017-04-06,127000,127500,125000,126000,282892,23900945.0,189690043.0
2017-04-07,126000,127000,126000,127000,216422,24090635.0,189690043.0
2017-04-10,126500,127000,124000,124500,414176,23616410.0,189690043.0
2017-04-11,124500,124500,123000,123500,313984,23426720.0,189690043.0
2017-04-12,123500,125000,123500,125000,165930,23711255.0,189690043.0
2017-04-13,125000,125500,123500,125500,285484,23806100.0,189690043.0
2017-04-14,124500,125500,124000,125000,124081,23711255.0,189690043.0
2017-04-17,125000,126000,124500,126000,165944,23900945.0,189690043.0
2017-04-18,126000,130000,126000,127500,692120,24185480.0,189690043.0
2017-04-19,128500,129000,126500,127000,245031,24090635.0,189690043.0
2017-04-20,127500,129000,127000,128500,348233,24375171.0,189690043.0
2017-04-21,130000,131500,128500,130500,491237,24754551.0,189690043.0
2017-04-24,131000,132000,129500,130500,270272,24754551.0,189690043.0
2017-04-25,130500,131000,129500,130500,244464,24754551.0,189690043.0
2017-04-26,131000,133000,131000,131500,439791,24944241.0,189690043.0
2017-04-27,128000,128000,121000,122500,2296586,23237030.0,189690043.0
2017-04-28,121000,124000,120500,123500,619066,23426720.0,189690043.0
2017-05-02,122000,123500,122000,122500,617060,23237030.0,189690043.0
2017-05-04,124000,125000,122500,124000,355536,23521565.0,189690043.0
2017-05-08,126000,126500,124500,126500,464675,23995790.0,189690043.0
2017-05-10,126500,127500,123500,124500,686676,23616410.0,189690043.0
2017-05-11,125000,127000,124500,126500,501278,23995790.0,189690043.0
2017-05-12,126000,126500,125000,125500,257044,23806100.0,189690043.0
2017-05-15,126000,126000,124500,125500,265700,23806100.0,189690043.0
2017-05-16,126500,127000,125500,126500,333600,23995790.0,189690043.0
2017-05-17,126500,126500,125000,125500,278802,23806100.0,189690043.0
2017-05-18,124000,126000,124000,125000,359938,23711255.0,189690043.0
2017-05-19,125000,130000,125000,129500,932339,24564861.0,189690043.0
2017-05-22,131500,132000,129500,130500,440110,24754551.0,189690043.0
2017-05-23,130000,131500,128500,131000,391575,24849396.0,189690043.0
2017-05-24,132000,134000,131000,131000,479014,24849396.0,189690043.0
2017-05-25,132500,134000,131500,133000,531150,25228776.0,189690043.0
2017-05-26,133500,135000,133000,134000,560796,25418466.0,189690043.0
2017-05-29,135000,139000,134000,137500,995868,26082381.0,189690043.0
2017-05-30,139500,141500,136500,137500,779140,26082381.0,189690043.0
2017-05-31,137000,138500,135500,137500,500477,26082381.0,189690043.0
2017-06-01,137500,138500,136000,138000,423105,26177226.0,189690043.0
2017-06-02,139000,142000,138500,141500,879961,26841141.0,189690043.0
2017-06-05,141000,144000,140500,143000,659590,27125676.0,189690043.0
2017-06-07,143500,144000,141000,142500,390665,27030831.0,189690043.0
2017-06-08,142500,143500,139500,142500,716307,27030831.0,189690043.0
2017-06-09,142000,143000,137500,137500,892989,26082381.0,189690043.0
2017-06-12,135500,138000,135500,138000,360534,26177226.0,189690043.0
2017-06-13,138000,139500,137500,138500,258419,26272071.0,189690043.0
2017-06-14,140000,140500,135500,136500,488727,25892691.0,189690043.0
2017-06-15,135500,137000,135000,135500,322169,25703001.0,189690043.0
2017-06-16,136000,137000,135500,135500,612073,25703001.0,189690043.0
2017-06-19,135500,137000,133000,136000,374642,25797846.0,189690043.0
2017-06-20,136500,137000,133500,134000,353507,25418466.0,189690043.0
2017-06-21,133000,133500,131500,132000,409348,25039086.0,189690043.0
2017-06-22,133500,137500,133000,137500,589549,26082381.0,189690043.0
2017-06-23,138500,140000,137000,139000,505570,26366916.0,189690043.0
2017-06-26,138500,142500,137500,141500,1093775,26841141.0,189690043.0
2017-06-27,142500,146500,140500,146000,1146776,27694746.0,189690043.0
2017-06-28,145000,148000,144500,144500,878342,27410211.0,189690043.0
2017-06-29,145500,149500,144000,148500,1005114,28168971.0,189690043.0
2017-06-30,147500,149000,146500,148000,480433,28074126.0,189690043.0
2017-07-03,148500,149000,143000,144500,600066,27410211.0,189690043.0
2017-07-04,144500,146500,143000,144000,372767,27315366.0,189690043.0
2017-07-05,144000,146500,143000,145500,368232,27599901.0,189690043.0
2017-07-06,145500,147500,144500,145000,253285,27505056.0,189690043.0
2017-07-07,144000,146500,143000,145000,272615,27505056.0,189690043.0
2017-07-10,146500,148500,145000,145500,347061,27599901.0,189690043.0
2017-07-11,146000,146500,143000,145500,358377,27599901.0,189690043.0
2017-07-12,145000,145500,142500,142500,265411,27030831.0,189690043.0
2017-07-13,143500,145500,142500,144500,383285,27410211.0,189690043.0
2017-07-14,145000,146000,139000,140000,501358,26556606.0,189690043.0
2017-07-17,140000,143000,139500,142000,326903,26935986.0,189690043.0
2017-07-18,142500,143000,141000,142500,172843,27030831.0,189690043.0
2017-07-19,142500,143500,139000,141500,425598,26841141.0,189690043.0
2017-07-20,142000,142500,140500,141500,183933,26841141.0,189690043.0
2017-07-21,141000,144000,140500,143500,361123,27220521.0,189690043.0
2017-07-24,143500,144000,142500,143500,224455,27220521.0,189690043.0
2017-07-25,143500,144500,141500,142000,251521,26935986.0,189690043.0
2017-07-26,143000,143000,138000,139000,459811,26366916.0,189690043.0
2017-07-27,141000,143000,139500,141000,363591,26746296.0,189690043.0
2017-07-28,141000,141000,138500,138500,292220,26272071.0,189690043.0
2017-07-31,138000,139500,137500,139000,248103,26366916.0,189690043.0
2017-08-01,138000,140500,137500,139500,220608,26461761.0,189690043.0
2017-08-02,140000,142500,139500,140500,283286,26651451.0,189690043.0
2017-08-03,141500,141500,138000,138000,359625,26177226.0,189690043.0
2017-08-04,138500,140000,138500,140000,160286,26556606.0,189690043.0
2017-08-07,140500,143000,140000,140000,373871,26556606.0,189690043.0
2017-08-08,140000,141500,138500,138500,192363,26272071.0,189690043.0
2017-08-09,137500,138500,134000,134500,389349,25513311.0,189690043.0
2017-08-10,133500,136000,133000,133000,357594,25228776.0,189690043.0
2017-08-11,131500,133000,131000,132000,303352,25039086.0,189690043.0
2017-08-14,133000,134000,131500,132500,299605,25133931.0,189690043.0
2017-08-16,134000,134500,133500,134500,269949,25513311.0,189690043.0
2017-08-17,134000,134500,132500,134500,247911,25513311.0,189690043.0
2017-08-18,133000,134000,132500,133500,165037,25323621.0,189690043.0
2017-08-21,133500,133500,132500,133000,130274,25228776.0,189690043.0
2017-08-22,133500,134000,131500,131500,190372,24944241.0,189690043.0
2017-08-23,133000,134500,132000,134500,342123,25513311.0,189690043.0
2017-08-24,134500,137500,134000,135500,328251,25703001.0,189690043.0
2017-08-25,136500,140000,131500,133500,1080194,25323621.0,189690043.0
2017-08-28,132000,133000,128000,129000,999444,24470016.0,189690043.0
2017-08-29,128500,130000,128000,130000,342378,24659706.0,189690043.0
2017-08-30,130500,131500,129500,130000,311963,24659706.0,189690043.0
2017-08-31,130500,131000,128000,129000,383138,24470016.0,189690043.0
2017-09-01,129000,130000,128000,129500,231942,24564861.0,189690043.0
2017-09-04,126000,128000,125500,127000,333330,24090635.0,189690043.0
2017-09-05,127500,127500,125500,125500,257162,23806100.0,189690043.0
2017-09-06,126000,127000,125000,126000,234137,23900945.0,189690043.0
2017-09-07,126500,128500,126000,126500,296873,23995790.0,189690043.0
2017-09-08,126500,129000,126500,128000,281856,24280326.0,189690043.0
2017-09-11,128000,129500,127500,129000,276742,24470016.0,189690043.0
2017-09-12,129000,129000,127000,129000,204098,24470016.0,189690043.0
2017-09-13,129000,129000,126500,127000,281344,24090635.0,189690043.0
2017-09-14,127000,128000,126000,127500,371139,24185480.0,189690043.0
2017-09-15,127000,129500,126500,127500,454896,24185480.0,189690043.0
2017-09-18,128500,137000,128500,136500,1233411,25892691.0,189690043.0
2017-09-19,135500,136500,133000,135000,406351,25608156.0,189690043.0
2017-09-20,135500,136000,133000,134000,397771,25418466.0,189690043.0
2017-09-21,134000,135500,132500,132500,237360,25133931.0,189690043.0
2017-09-22,132500,134000,131500,132000,354266,25039086.0,189690043.0
2017-09-25,133000,135000,132500,134000,389212,25418466.0,189690043.0
2017-09-26,133000,135500,132500,135500,400784,25703001.0,189690043.0
2017-09-27,135000,135500,134000,135500,222976,25703001.0,189690043.0
2017-09-28,135000,135500,133500,134000,214357,25418466.0,189690043.0
2017-09-29,134000,135500,134000,135000,234731,25608156.0,189690043.0
2017-10-10,136500,139000,136000,138000,635602,26177226.0,189690043.0
2017-10-11,138000,142000,138000,142000,765346,26935986.0,189690043.0
2017-10-12,142000,145000,140500,143000,750640,27125676.0,189690043.0
2017-10-13,145500,149000,144000,147000,1225619,27884436.0,189690043.0
2017-10-16,149500,151500,146500,148500,763745,28168971.0,189690043.0
2017-10-17,149000,150500,147500,148500,422917,28168971.0,189690043.0
2017-10-18,149000,149500,145000,146500,532987,27789591.0,189690043.0
2017-10-19,145500,147000,143500,145500,663093,27599901.0,189690043.0
2017-10-20,147000,148500,145000,146000,391870,27694746.0,189690043.0
2017-10-23,145500,147000,143000,143500,347269,27220521.0,189690043.0
2017-10-24,143500,146000,143000,144500,206797,27410211.0,189690043.0
2017-10-25,146500,147000,144500,146500,330869,27789591.0,189690043.0
2017-10-26,146500,149500,145500,146000,398224,27694746.0,189690043.0
2017-10-27,146500,147000,144000,144500,279355,27410211.0,189690043.0
2017-10-30,145000,146000,143500,143500,320796,27220521.0,189690043.0
2017-10-31,144000,148500,143000,148000,598271,28074126.0,189690043.0
2017-11-01,149500,150000,147000,149500,535848,28358661.0,189690043.0
2017-11-02,149500,150000,147000,147500,266689,27979281.0,189690043.0
2017-11-03,147500,148000,145500,148000,264400,28074126.0,189690043.0
2017-11-06,148000,148500,144000,145000,324809,27505056.0,189690043.0
2017-11-07,144000,146500,143500,145000,248282,27505056.0,189690043.0
2017-11-08,146000,146000,144000,144500,233755,27410211.0,189690043.0
2017-11-09,144500,146000,143000,146000,360466,27694746.0,189690043.0
2017-11-10,145500,146000,143500,145000,169678,27505056.0,189690043.0
2017-11-13,144000,144500,140000,140500,544408,26651451.0,189690043.0
2017-11-14,139500,141000,138500,140000,289952,26556606.0,189690043.0
2017-11-15,139500,140000,138000,138500,296358,26272071.0,189690043.0
2017-11-16,138500,141500,138000,140500,232446,26651451.0,189690043.0
2017-11-17,141000,142500,140000,140500,250727,26651451.0,189690043.0
2017-11-20,140500,141000,138500,138500,211989,26272071.0,189690043.0
2017-11-21,139000,140500,138500,139000,295691,26366916.0,189690043.0
2017-11-22,140000,142000,138500,139500,271157,26461761.0,189690043.0
2017-11-23,139000,139500,138000,138500,172718,26272071.0,189690043.0
2017-11-24,138500,139500,137500,138500,173270,26272071.0,189690043.0
2017-11-27,138000,138500,134000,134500,410262,25513311.0,189690043.0
2017-11-28,135000,135500,133500,134500,271481,25513311.0,189690043.0
2017-11-29,135000,135500,134000,134500,190288,25513311.0,189690043.0
2017-11-30,135000,135000,132000,132000,464261,25039086.0,189690043.0
2017-12-01,133000,134500,132500,133000,187746,25228776.0,189690043.0
2017-12-04,134000,135500,133000,135500,214559,25703001.0,189690043.0
2017-12-05,135000,135500,134000,135000,217481,25608156.0,189690043.0
2017-12-06,135000,135500,133000,133500,202467,25323621.0,189690043.0
2017-12-07,134000,134500,132000,133000,203397,25228776.0,189690043.0
2017-12-08,132500,133000,131500,132000,168140,25039086.0,189690043.0
2017-12-11,132000,133000,131000,132000,169922,25039086.0,189690043.0
2017-12-12,131500,132500,130500,131500,181098,24944241.0,189690043.0
2017-12-13,131000,134000,131000,132000,278462,25039086.0,189690043.0
2017-12-14,133000,133500,131000,131000,445655,24849396.0,189690043.0
2017-12-15,131000,131500,129500,130500,353872,24754551.0,189690043.0
2017-12-18,131000,131500,129000,130000,266307,24659706.0,189690043.0
2017-12-19,130000,131000,129500,130500,297275,24754551.0,189690043.0
2017-12-20,130000,131000,129500,130500,212484,24754551.0,189690043.0
2017-12-21,130500,131000,126000,127000,526834,24090635.0,189690043.0
2017-12-22,126000,127000,121000,123000,974740,23331875.0,189690043.0
2017-12-26,123000,124500,122000,122000,588015,23142185.0,189690043.0
2017-12-27,123500,125500,122500,125000,320672,23711255.0,189690043.0
2017-12-28,124500,126500,124000,126000,204966,23900945.0,189690043.0
2018-01-02,125500,128000,125000,127500,213139,24185480.0,189690043.0
2018-01-03,126500,127500,126000,126500,310549,23995790.0,189690043.0
2018-01-04,128000,129000,126000,128000,410730,24280326.0,189690043.0
2018-01-05,128500,130000,127000,130000,328782,24659706.0,189690043.0
2018-01-08,130000,132000,129500,131000,356507,24849396.0,189690043.0
2018-01-09,134500,138000,134000,136000,831217,25797846.0,189690043.0
2018-01-10,137000,137500,132000,133500,452610,25323621.0,189690043.0
2018-01-11,134500,134500,132000,132500,325852,25133931.0,189690043.0
2018-01-12,132500,135000,131000,134000,429710,25418466.0,189690043.0
2018-01-15,133500,135000,133500,134500,223093,25513311.0,189690043.0
2018-01-16,134000,136000,133000,135500,255500,25703001.0,189690043.0
2018-01-17,134500,135500,134000,135000,153331,25608156.0,189690043.0
2018-01-18,135000,136500,134500,136500,268992,25892691.0,189690043.0
2018-01-19,136000,138000,135000,135500,230097,25703001.0,189690043.0
2018-01-22,135000,135500,133000,134000,264259,25418466.0,189690043.0
2018-01-23,134000,135000,133000,135000,201754,25608156.0,189690043.0
2018-01-24,135000,136000,134500,135500,184670,25703001.0,189690043.0
2018-01-25,134500,136500,134500,136500,200037,25892691.0,189690043.0
2018-01-26,136500,137500,135500,136500,254227,25892691.0,189690043.0
2018-01-29,138000,142500,137500,142000,933019,26935986.0,189690043.0
2018-01-30,141000,143000,138500,138500,347005,26272071.0,189690043.0
2018-01-31,137500,144500,136500,142000,1193193,26935986.0,189690043.0
2018-02-01,143000,144000,141000,141500,409827,26841141.0,189690043.0
2018-02-02,144000,144500,139500,140000,595776,26556606.0,189690043.0
2018-02-05,139500,146500,137000,143000,1419206,27125676.0,189690043.0
2018-02-06,139500,141500,135500,138500,846366,26272071.0,189690043.0
2018-02-07,140500,141000,132500,133000,650794,25228776.0,189690043.0
2018-02-08,133000,135500,131500,132500,580549,25133931.0,189690043.0
2018-02-09,127500,130000,127000,127500,538310,24185480.0,189690043.0
2018-02-12,128500,129500,127500,128000,306636,24280326.0,189690043.0
2018-02-13,129000,134000,128500,132000,486931,25039086.0,189690043.0
2018-02-14,133500,134000,130500,133000,276076,25228776.0,189690043.0
2018-02-19,134500,134500,131500,132000,277042,25039086.0,189690043.0
2018-02-20,132000,132500,130000,131000,194463,24849396.0,189690043.0
2018-02-21,131000,131500,130500,131000,191865,24849396.0,189690043.0
2018-02-22,131000,131500,129500,130000,202257,24659706.0,189690043.0
2018-02-23,130500,134500,130000,134000,333616,25418466.0,189690043.0
2018-02-26,134500,135000,130000,131500,266249,24944241.0,189690043.0
2018-02-27,131500,132500,128500,129000,385687,24470016.0,189690043.0
2018-02-28,128500,131500,128500,128500,239534,24375171.0,189690043.0
2018-03-02,128000,128500,126000,128000,260836,24280326.0,189690043.0
2018-03-05,128000,129500,126500,127000,190411,24090635.0,189690043.0
2018-03-06,128000,129500,127500,129000,191527,24470016.0,189690043.0
2018-03-07,128500,130000,127500,128500,253260,24375171.0,189690043.0
2018-03-08,129000,130000,128500,129500,217437,24564861.0,189690043.0
2018-03-09,130000,132500,129500,131500,240003,24944241.0,189690043.0
2018-03-12,133000,134000,132000,133000,296690,25228776.0,189690043.0
2018-03-13,132500,134000,131500,133500,249865,25323621.0,189690043.0
2018-03-14,132500,133000,131500,133000,218827,25228776.0,189690043.0
2018-03-15,132500,132500,130500,131500,253184,24944241.0,189690043.0
2018-03-16,132000,135000,131500,134000,380417,25418466.0,189690043.0
2018-03-19,134500,136000,132500,133000,241176,25228776.0,189690043.0
2018-03-20,132000,134500,132000,134000,150517,25418466.0,189690043.0
2018-03-21,133500,134000,132500,133500,168638,25323621.0,189690043.0
2018-03-22,133500,134500,131500,132000,269616,25039086.0,189690043.0
2018-03-23,129500,130500,128000,129000,404984,24470016.0,189690043.0
2018-03-26,128500,129500,128000,129000,238191,24470016.0,189690043.0
2018-03-27,130000,132500,129500,131500,291116,24944241.0,189690043.0
2018-03-28,130500,131500,130000,131500,210899,24944241.0,189690043.0
2018-03-29,131500,139000,131000,137000,1160541,25987536.0,189690043.0
2018-03-30,139500,142500,138000,140000,1246128,26556606.0,189690043.0
2018-04-02,139000,141000,138500,140500,416640,26651451.0,189690043.0
2018-04-03,139000,140000,138500,139500,317840,26461761.0,189690043.0
2018-04-04,139500,140000,134500,136000,518313,25797846.0,189690043.0
2018-04-05,136500,138000,135000,137500,377799,26082381.0,189690043.0
2018-04-06,136500,140000,136000,139500,540978,26461761.0,189690043.0
2018-04-09,139000,141000,137500,138500,635044,26272071.0,189690043.0
2018-04-10,141500,146500,140000,144000,2136747,27315366.0,189690043.0
2018-04-11,142000,144000,139000,139500,5437406,26461761.0,189690043.0
2018-04-12,141500,142000,138000,138500,969216,26272071.0,189690043.0
2018-04-13,139000,139500,136500,138500,558433,26272071.0,189690043.0
